Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
3982000	27.685548	1	0.116638	0.202442	0.038966	0.172491	0.341431	0.128032	0.116638	0.202442	0.038966	0.172491	0.341431	0.128032	0.116638	0.202442	0.038966	0.172491	0.341431	0.128032	0.116638	0.202442	0.038966	0.172491	0.341431	0.128032	
3983000	27.685548	2	0.092900	0.167996	0.105048	0.077835	0.481630	0.074592	0.140043	0.247327	0.050494	0.141738	0.286119	0.134278	0.140043	0.247327	0.050494	0.141738	0.286119	0.134278	0.140043	0.247327	0.050494	0.141738	0.286119	0.134278	
3984000	27.685548	1	0.135461	0.202901	0.054765	0.115884	0.347892	0.143097	0.135461	0.202901	0.054765	0.115884	0.347892	0.143097	0.135461	0.202901	0.054765	0.115884	0.347892	0.143097	0.135461	0.202901	0.054765	0.115884	0.347892	0.143097	
3985000	27.685548	1	0.122659	0.261266	0.018331	0.161281	0.321013	0.115450	0.122659	0.261266	0.018331	0.161281	0.321013	0.115450	0.122659	0.261266	0.018331	0.161281	0.321013	0.115450	0.122659	0.261266	0.018331	0.161281	0.321013	0.115450	
3986000	27.685548	1	0.126507	0.194726	0.032445	0.164494	0.307192	0.174636	0.126507	0.194726	0.032445	0.164494	0.307192	0.174636	0.126507	0.194726	0.032445	0.164494	0.307192	0.174636	0.126507	0.194726	0.032445	0.164494	0.307192	0.174636	
3987000	27.685548	1	0.140120	0.222157	0.029496	0.160005	0.338717	0.109505	0.140120	0.222157	0.029496	0.160005	0.338717	0.109505	0.140120	0.222157	0.029496	0.160005	0.338717	0.109505	0.140120	0.222157	0.029496	0.160005	0.338717	0.109505	
3988000	27.685548	1	0.147134	0.243161	0.046179	0.128832	0.283026	0.151668	0.147134	0.243161	0.046179	0.128832	0.283026	0.151668	0.147134	0.243161	0.046179	0.128832	0.283026	0.151668	0.147134	0.243161	0.046179	0.128832	0.283026	0.151668	
3989000	27.685548	2	0.099935	0.253166	0.033207	0.159396	0.286825	0.167470	0.099935	0.253166	0.033207	0.159396	0.286825	0.167470	0.099935	0.253166	0.033207	0.159396	0.286825	0.167470	0.163902	0.474035	0.011242	0.090719	0.151042	0.109061	
3990000	27.685548	1	0.133835	0.240199	0.033311	0.173877	0.273845	0.144932	0.133835	0.240199	0.033311	0.173877	0.273845	0.144932	0.133835	0.240199	0.033311	0.173877	0.273845	0.144932	0.133835	0.240199	0.033311	0.173877	0.273845	0.144932	
3991000	27.685548	1	0.140096	0.230868	0.034114	0.109993	0.324960	0.159968	0.140096	0.230868	0.034114	0.109993	0.324960	0.159968	0.140096	0.230868	0.034114	0.109993	0.324960	0.159968	0.140096	0.230868	0.034114	0.109993	0.324960	0.159968	
3992000	27.685548	1	0.140890	0.236303	0.026371	0.178851	0.291118	0.126467	0.140890	0.236303	0.026371	0.178851	0.291118	0.126467	0.140890	0.236303	0.026371	0.178851	0.291118	0.126467	0.140890	0.236303	0.026371	0.178851	0.291118	0.126467	
3993000	27.685548	1	0.122593	0.233669	0.069567	0.165412	0.274026	0.134733	0.122593	0.233669	0.069567	0.165412	0.274026	0.134733	0.122593	0.233669	0.069567	0.165412	0.274026	0.134733	0.122593	0.233669	0.069567	0.165412	0.274026	0.134733	
3994000	27.685548	1	0.147955	0.251436	0.044674	0.133017	0.291715	0.131204	0.147955	0.251436	0.044674	0.133017	0.291715	0.131204	0.147955	0.251436	0.044674	0.133017	0.291715	0.131204	0.147955	0.251436	0.044674	0.133017	0.291715	0.131204	
3995000	27.685548	2	0.116017	0.269361	0.028810	0.170413	0.294419	0.120981	0.184332	0.212652	0.048548	0.065842	0.281269	0.207356	0.116017	0.269361	0.028810	0.170413	0.294419	0.120981	0.184332	0.212652	0.048548	0.065842	0.281269	0.207356	
3996000	27.685548	1	0.160701	0.277572	0.017204	0.126857	0.283558	0.134108	0.160701	0.277572	0.017204	0.126857	0.283558	0.134108	0.160701	0.277572	0.017204	0.126857	0.283558	0.134108	0.160701	0.277572	0.017204	0.126857	0.283558	0.134108	
3997000	27.685548	1	0.113223	0.232526	0.030151	0.143834	0.349143	0.131123	0.113223	0.232526	0.030151	0.143834	0.349143	0.131123	0.113223	0.232526	0.030151	0.143834	0.349143	0.131123	0.113223	0.232526	0.030151	0.143834	0.349143	0.131123	
3998000	27.685548	1	0.097508	0.239805	0.032772	0.145826	0.284678	0.199411	0.097508	0.239805	0.032772	0.145826	0.284678	0.199411	0.097508	0.239805	0.032772	0.145826	0.284678	0.199411	0.097508	0.239805	0.032772	0.145826	0.284678	0.199411	
3999000	27.685548	1	0.153816	0.246497	0.029181	0.169704	0.274211	0.126591	0.153816	0.246497	0.029181	0.169704	0.274211	0.126591	0.153816	0.246497	0.029181	0.169704	0.274211	0.126591	0.153816	0.246497	0.029181	0.169704	0.274211	0.126591	
4000000	27.685548	1	0.124704	0.270198	0.041664	0.141041	0.289343	0.133049	0.124704	0.270198	0.041664	0.141041	0.289343	0.133049	0.124704	0.270198	0.041664	0.141041	0.289343	0.133049	0.124704	0.270198	0.041664	0.141041	0.289343	0.133049	
4001000	27.685548	2	0.087257	0.214688	0.063386	0.134570	0.315667	0.184432	0.129342	0.326603	0.024248	0.089453	0.285894	0.144460	0.129342	0.326603	0.024248	0.089453	0.285894	0.144460	0.129342	0.326603	0.024248	0.089453	0.285894	0.144460	
4002000	27.685548	1	0.115775	0.267695	0.063313	0.134521	0.266290	0.152405	0.115775	0.267695	0.063313	0.134521	0.266290	0.152405	0.115775	0.267695	0.063313	0.134521	0.266290	0.152405	0.115775	0.267695	0.063313	0.134521	0.266290	0.152405	
4003000	27.685548	1	0.123749	0.207217	0.031594	0.158964	0.317045	0.161431	0.123749	0.207217	0.031594	0.158964	0.317045	0.161431	0.123749	0.207217	0.031594	0.158964	0.317045	0.161431	0.123749	0.207217	0.031594	0.158964	0.317045	0.161431	
4004000	27.685548	1	0.163731	0.220928	0.025347	0.167311	0.298942	0.123740	0.163731	0.220928	0.025347	0.167311	0.298942	0.123740	0.163731	0.220928	0.025347	0.167311	0.298942	0.123740	0.163731	0.220928	0.025347	0.167311	0.298942	0.123740	
4005000	27.685548	1	0.105520	0.212373	0.039127	0.175279	0.288673	0.179028	0.105520	0.212373	0.039127	0.175279	0.288673	0.179028	0.105520	0.212373	0.039127	0.175279	0.288673	0.179028	0.105520	0.212373	0.039127	0.175279	0.288673	0.179028	
4006000	27.685548	1	0.124248	0.228043	0.020983	0.152509	0.316470	0.157748	0.124248	0.228043	0.020983	0.152509	0.316470	0.157748	0.124248	0.228043	0.020983	0.152509	0.316470	0.157748	0.124248	0.228043	0.020983	0.152509	0.316470	0.157748	
4007000	27.685548	1	0.152572	0.226768	0.042991	0.155668	0.304250	0.117750	0.152572	0.226768	0.042991	0.155668	0.304250	0.117750	0.152572	0.226768	0.042991	0.155668	0.304250	0.117750	0.152572	0.226768	0.042991	0.155668	0.304250	0.117750	
4008000	27.685548	1	0.179481	0.282975	0.034786	0.118573	0.255983	0.128202	0.179481	0.282975	0.034786	0.118573	0.255983	0.128202	0.179481	0.282975	0.034786	0.118573	0.255983	0.128202	0.179481	0.282975	0.034786	0.118573	0.255983	0.128202	
4009000	27.685548	1	0.103814	0.250491	0.040312	0.151794	0.296110	0.157479	0.103814	0.250491	0.040312	0.151794	0.296110	0.157479	0.103814	0.250491	0.040312	0.151794	0.296110	0.157479	0.103814	0.250491	0.040312	0.151794	0.296110	0.157479	
4010000	27.685548	1	0.135208	0.256635	0.049663	0.153335	0.276141	0.129018	0.135208	0.256635	0.049663	0.153335	0.276141	0.129018	0.135208	0.256635	0.049663	0.153335	0.276141	0.129018	0.135208	0.256635	0.049663	0.153335	0.276141	0.129018	
4011000	27.685548	1	0.117617	0.240817	0.039080	0.184227	0.282077	0.136183	0.117617	0.240817	0.039080	0.184227	0.282077	0.136183	0.117617	0.240817	0.039080	0.184227	0.282077	0.136183	0.117617	0.240817	0.039080	0.184227	0.282077	0.136183	
4012000	27.685548	2	0.086230	0.230242	0.031397	0.198055	0.292385	0.161691	0.236880	0.172021	0.028719	0.091572	0.331714	0.139093	0.086230	0.230242	0.031397	0.198055	0.292385	0.161691	0.236880	0.172021	0.028719	0.091572	0.331714	0.139093	
4013000	27.685548	1	0.157231	0.240455	0.031156	0.125953	0.271078	0.174126	0.157231	0.240455	0.031156	0.125953	0.271078	0.174126	0.157231	0.240455	0.031156	0.125953	0.271078	0.174126	0.157231	0.240455	0.031156	0.125953	0.271078	0.174126	
4014000	27.685548	1	0.126113	0.277329	0.049311	0.109467	0.279728	0.158052	0.126113	0.277329	0.049311	0.109467	0.279728	0.158052	0.126113	0.277329	0.049311	0.109467	0.279728	0.158052	0.126113	0.277329	0.049311	0.109467	0.279728	0.158052	
4015000	27.685548	1	0.123817	0.234161	0.027131	0.192175	0.256663	0.166054	0.123817	0.234161	0.027131	0.192175	0.256663	0.166054	0.123817	0.234161	0.027131	0.192175	0.256663	0.166054	0.123817	0.234161	0.027131	0.192175	0.256663	0.166054	
4016000	27.685548	1	0.116544	0.253415	0.030025	0.185554	0.285468	0.128993	0.116544	0.253415	0.030025	0.185554	0.285468	0.128993	0.116544	0.253415	0.030025	0.185554	0.285468	0.128993	0.116544	0.253415	0.030025	0.185554	0.285468	0.128993	
4017000	27.685548	2	0.128485	0.232210	0.032375	0.163926	0.330560	0.112444	0.128485	0.232210	0.032375	0.163926	0.330560	0.112444	0.128485	0.232210	0.032375	0.163926	0.330560	0.112444	0.261636	0.302411	0.033192	0.050796	0.296456	0.055510	
4018000	27.685548	1	0.142140	0.230870	0.029371	0.147706	0.285585	0.164328	0.142140	0.230870	0.029371	0.147706	0.285585	0.164328	0.142140	0.230870	0.029371	0.147706	0.285585	0.164328	0.142140	0.230870	0.029371	0.147706	0.285585	0.164328	
4019000	27.685548	1	0.111425	0.257933	0.051154	0.167520	0.264132	0.147837	0.111425	0.257933	0.051154	0.167520	0.264132	0.147837	0.111425	0.257933	0.051154	0.167520	0.264132	0.147837	0.111425	0.257933	0.051154	0.167520	0.264132	0.147837	
4020000	27.685548	1	0.113070	0.224370	0.025508	0.223458	0.281050	0.132544	0.113070	0.224370	0.025508	0.223458	0.281050	0.132544	0.113070	0.224370	0.025508	0.223458	0.281050	0.132544	0.113070	0.224370	0.025508	0.223458	0.281050	0.132544	
4021000	27.685548	1	0.125899	0.233364	0.040201	0.138486	0.329527	0.132522	0.125899	0.233364	0.040201	0.138486	0.329527	0.132522	0.125899	0.233364	0.040201	0.138486	0.329527	0.132522	0.125899	0.233364	0.040201	0.138486	0.329527	0.132522	
4022000	27.685548	1	0.126909	0.250008	0.025149	0.106917	0.340103	0.150914	0.126909	0.250008	0.025149	0.106917	0.340103	0.150914	0.126909	0.250008	0.025149	0.106917	0.340103	0.150914	0.126909	0.250008	0.025149	0.106917	0.340103	0.150914	
4023000	27.685548	1	0.120624	0.236762	0.046958	0.163574	0.302254	0.129828	0.120624	0.236762	0.046958	0.163574	0.302254	0.129828	0.120624	0.236762	0.046958	0.163574	0.302254	0.129828	0.120624	0.236762	0.046958	0.163574	0.302254	0.129828	
4024000	27.685548	1	0.137450	0.280137	0.028377	0.107967	0.276401	0.169668	0.137450	0.280137	0.028377	0.107967	0.276401	0.169668	0.137450	0.280137	0.028377	0.107967	0.276401	0.169668	0.137450	0.280137	0.028377	0.107967	0.276401	0.169668	
4025000	27.685548	1	0.111597	0.216600	0.040125	0.174577	0.321823	0.135277	0.111597	0.216600	0.040125	0.174577	0.321823	0.135277	0.111597	0.216600	0.040125	0.174577	0.321823	0.135277	0.111597	0.216600	0.040125	0.174577	0.321823	0.135277	
4026000	27.685548	1	0.117974	0.221292	0.049740	0.151856	0.285597	0.173541	0.117974	0.221292	0.049740	0.151856	0.285597	0.173541	0.117974	0.221292	0.049740	0.151856	0.285597	0.173541	0.117974	0.221292	0.049740	0.151856	0.285597	0.173541	
4027000	27.685548	1	0.179704	0.257551	0.036588	0.203898	0.224622	0.097636	0.179704	0.257551	0.036588	0.203898	0.224622	0.097636	0.179704	0.257551	0.036588	0.203898	0.224622	0.097636	0.179704	0.257551	0.036588	0.203898	0.224622	0.097636	
4028000	27.685548	1	0.107835	0.230322	0.053719	0.139072	0.323534	0.145518	0.107835	0.230322	0.053719	0.139072	0.323534	0.145518	0.107835	0.230322	0.053719	0.139072	0.323534	0.145518	0.107835	0.230322	0.053719	0.139072	0.323534	0.145518	
4029000	27.685548	1	0.110600	0.230778	0.027848	0.146280	0.310567	0.173927	0.110600	0.230778	0.027848	0.146280	0.310567	0.173927	0.110600	0.230778	0.027848	0.146280	0.310567	0.173927	0.110600	0.230778	0.027848	0.146280	0.310567	0.173927	
4030000	27.685548	1	0.124808	0.199930	0.026475	0.174230	0.342160	0.132397	0.124808	0.199930	0.026475	0.174230	0.342160	0.132397	0.124808	0.199930	0.026475	0.174230	0.342160	0.132397	0.124808	0.199930	0.026475	0.174230	0.342160	0.132397	
4031000	27.685548	1	0.153550	0.226833	0.036189	0.148823	0.315107	0.119498	0.153550	0.226833	0.036189	0.148823	0.315107	0.119498	0.153550	0.226833	0.036189	0.148823	0.315107	0.119498	0.153550	0.226833	0.036189	0.148823	0.315107	0.119498	
4032000	27.685548	1	0.177890	0.248646	0.046502	0.091667	0.309519	0.125777	0.177890	0.248646	0.046502	0.091667	0.309519	0.125777	0.177890	0.248646	0.046502	0.091667	0.309519	0.125777	0.177890	0.248646	0.046502	0.091667	0.309519	0.125777	
4033000	27.685548	1	0.139314	0.269207	0.028639	0.120483	0.298658	0.143699	0.139314	0.269207	0.028639	0.120483	0.298658	0.143699	0.139314	0.269207	0.028639	0.120483	0.298658	0.143699	0.139314	0.269207	0.028639	0.120483	0.298658	0.143699	
4034000	27.685548	1	0.138713	0.246144	0.041587	0.118102	0.304474	0.150980	0.138713	0.246144	0.041587	0.118102	0.304474	0.150980	0.138713	0.246144	0.041587	0.118102	0.304474	0.150980	0.138713	0.246144	0.041587	0.118102	0.304474	0.150980	
4035000	27.685548	1	0.111994	0.235880	0.039039	0.147329	0.324246	0.141512	0.111994	0.235880	0.039039	0.147329	0.324246	0.141512	0.111994	0.235880	0.039039	0.147329	0.324246	0.141512	0.111994	0.235880	0.039039	0.147329	0.324246	0.141512	
4036000	27.685548	1	0.120768	0.276227	0.039056	0.161048	0.244207	0.158695	0.120768	0.276227	0.039056	0.161048	0.244207	0.158695	0.120768	0.276227	0.039056	0.161048	0.244207	0.158695	0.120768	0.276227	0.039056	0.161048	0.244207	0.158695	
4037000	27.685548	1	0.133703	0.249240	0.022031	0.130045	0.293312	0.171668	0.133703	0.249240	0.022031	0.130045	0.293312	0.171668	0.133703	0.249240	0.022031	0.130045	0.293312	0.171668	0.133703	0.249240	0.022031	0.130045	0.293312	0.171668	
4038000	27.685548	1	0.108003	0.278944	0.041137	0.164343	0.229393	0.178181	0.108003	0.278944	0.041137	0.164343	0.229393	0.178181	0.108003	0.278944	0.041137	0.164343	0.229393	0.178181	0.108003	0.278944	0.041137	0.164343	0.229393	0.178181	
4039000	27.685548	1	0.160507	0.297136	0.046636	0.113078	0.221287	0.161356	0.160507	0.297136	0.046636	0.113078	0.221287	0.161356	0.160507	0.297136	0.046636	0.113078	0.221287	0.161356	0.160507	0.297136	0.046636	0.113078	0.221287	0.161356	
4040000	27.685548	1	0.140182	0.271372	0.034252	0.116436	0.329932	0.107826	0.140182	0.271372	0.034252	0.116436	0.329932	0.107826	0.140182	0.271372	0.034252	0.116436	0.329932	0.107826	0.140182	0.271372	0.034252	0.116436	0.329932	0.107826	
4041000	27.685548	2	0.109233	0.166631	0.059844	0.130367	0.424010	0.109916	0.232193	0.229920	0.018469	0.137668	0.281885	0.099865	0.232193	0.229920	0.018469	0.137668	0.281885	0.099865	0.232193	0.229920	0.018469	0.137668	0.281885	0.099865	
4042000	27.685548	1	0.135220	0.267258	0.045312	0.134653	0.272794	0.144762	0.135220	0.267258	0.045312	0.134653	0.272794	0.144762	0.135220	0.267258	0.045312	0.134653	0.272794	0.144762	0.135220	0.267258	0.045312	0.134653	0.272794	0.144762	
4043000	27.685548	2	0.111384	0.253000	0.045672	0.153862	0.301093	0.134989	0.111384	0.253000	0.045672	0.153862	0.301093	0.134989	0.111384	0.253000	0.045672	0.153862	0.301093	0.134989	0.183500	0.338551	0.019416	0.076941	0.158681	0.222912	
4044000	27.685548	1	0.112809	0.256817	0.036085	0.121585	0.295249	0.177456	0.112809	0.256817	0.036085	0.121585	0.295249	0.177456	0.112809	0.256817	0.036085	0.121585	0.295249	0.177456	0.112809	0.256817	0.036085	0.121585	0.295249	0.177456	
4045000	27.685548	1	0.115738	0.234647	0.049515	0.160709	0.276467	0.162925	0.115738	0.234647	0.049515	0.160709	0.276467	0.162925	0.115738	0.234647	0.049515	0.160709	0.276467	0.162925	0.115738	0.234647	0.049515	0.160709	0.276467	0.162925	
4046000	27.685548	1	0.122523	0.247937	0.038038	0.157408	0.292916	0.141178	0.122523	0.247937	0.038038	0.157408	0.292916	0.141178	0.122523	0.247937	0.038038	0.157408	0.292916	0.141178	0.122523	0.247937	0.038038	0.157408	0.292916	0.141178	
4047000	27.685548	1	0.145130	0.263582	0.028591	0.162323	0.262808	0.137566	0.145130	0.263582	0.028591	0.162323	0.262808	0.137566	0.145130	0.263582	0.028591	0.162323	0.262808	0.137566	0.145130	0.263582	0.028591	0.162323	0.262808	0.137566	
4048000	27.685548	1	0.145007	0.244146	0.047840	0.150484	0.283809	0.128714	0.145007	0.244146	0.047840	0.150484	0.283809	0.128714	0.145007	0.244146	0.047840	0.150484	0.283809	0.128714	0.145007	0.244146	0.047840	0.150484	0.283809	0.128714	
4049000	27.685548	2	0.161983	0.223471	0.032279	0.144569	0.315806	0.121892	0.161983	0.223471	0.032279	0.144569	0.315806	0.121892	0.161983	0.223471	0.032279	0.144569	0.315806	0.121892	0.297676	0.270278	0.029750	0.107480	0.166482	0.128334	
4050000	27.685548	1	0.152815	0.203397	0.036047	0.142941	0.311348	0.153452	0.152815	0.203397	0.036047	0.142941	0.311348	0.153452	0.152815	0.203397	0.036047	0.142941	0.311348	0.153452	0.152815	0.203397	0.036047	0.142941	0.311348	0.153452	
4051000	27.685548	1	0.147905	0.247645	0.035799	0.139649	0.308752	0.120250	0.147905	0.247645	0.035799	0.139649	0.308752	0.120250	0.147905	0.247645	0.035799	0.139649	0.308752	0.120250	0.147905	0.247645	0.035799	0.139649	0.308752	0.120250	
4052000	27.685548	1	0.137141	0.255504	0.036629	0.162066	0.262453	0.146207	0.137141	0.255504	0.036629	0.162066	0.262453	0.146207	0.137141	0.255504	0.036629	0.162066	0.262453	0.146207	0.137141	0.255504	0.036629	0.162066	0.262453	0.146207	
4053000	27.685548	1	0.121007	0.210050	0.042648	0.120890	0.354857	0.150549	0.121007	0.210050	0.042648	0.120890	0.354857	0.150549	0.121007	0.210050	0.042648	0.120890	0.354857	0.150549	0.121007	0.210050	0.042648	0.120890	0.354857	0.150549	
4054000	27.685548	1	0.114254	0.243910	0.038491	0.147945	0.309787	0.145613	0.114254	0.243910	0.038491	0.147945	0.309787	0.145613	0.114254	0.243910	0.038491	0.147945	0.309787	0.145613	0.114254	0.243910	0.038491	0.147945	0.309787	0.145613	
4055000	27.685548	2	0.061923	0.228919	0.094262	0.106016	0.283140	0.225740	0.129348	0.292379	0.033752	0.114549	0.288866	0.141106	0.129348	0.292379	0.033752	0.114549	0.288866	0.141106	0.129348	0.292379	0.033752	0.114549	0.288866	0.141106	
4056000	27.685548	1	0.156592	0.179568	0.040647	0.194779	0.314221	0.114193	0.156592	0.179568	0.040647	0.194779	0.314221	0.114193	0.156592	0.179568	0.040647	0.194779	0.314221	0.114193	0.156592	0.179568	0.040647	0.194779	0.314221	0.114193	
4057000	27.685548	1	0.139482	0.246469	0.036312	0.129363	0.293771	0.154603	0.139482	0.246469	0.036312	0.129363	0.293771	0.154603	0.139482	0.246469	0.036312	0.129363	0.293771	0.154603	0.139482	0.246469	0.036312	0.129363	0.293771	0.154603	
4058000	27.685548	1	0.146397	0.234414	0.043010	0.132500	0.276563	0.167116	0.146397	0.234414	0.043010	0.132500	0.276563	0.167116	0.146397	0.234414	0.043010	0.132500	0.276563	0.167116	0.146397	0.234414	0.043010	0.132500	0.276563	0.167116	
4059000	27.685548	1	0.135270	0.232808	0.032182	0.118054	0.307996	0.173690	0.135270	0.232808	0.032182	0.118054	0.307996	0.173690	0.135270	0.232808	0.032182	0.118054	0.307996	0.173690	0.135270	0.232808	0.032182	0.118054	0.307996	0.173690	
4060000	27.685548	1	0.107391	0.218343	0.035069	0.172493	0.310705	0.155998	0.107391	0.218343	0.035069	0.172493	0.310705	0.155998	0.107391	0.218343	0.035069	0.172493	0.310705	0.155998	0.107391	0.218343	0.035069	0.172493	0.310705	0.155998	
4061000	27.685548	1	0.132670	0.271254	0.037602	0.147612	0.278584	0.132278	0.132670	0.271254	0.037602	0.147612	0.278584	0.132278	0.132670	0.271254	0.037602	0.147612	0.278584	0.132278	0.132670	0.271254	0.037602	0.147612	0.278584	0.132278	
4062000	27.685548	1	0.127425	0.257988	0.043980	0.138711	0.276587	0.155310	0.127425	0.257988	0.043980	0.138711	0.276587	0.155310	0.127425	0.257988	0.043980	0.138711	0.276587	0.155310	0.127425	0.257988	0.043980	0.138711	0.276587	0.155310	
4063000	27.685548	1	0.109774	0.267026	0.038880	0.164810	0.297923	0.121588	0.109774	0.267026	0.038880	0.164810	0.297923	0.121588	0.109774	0.267026	0.038880	0.164810	0.297923	0.121588	0.109774	0.267026	0.038880	0.164810	0.297923	0.121588	
4064000	27.685548	1	0.109067	0.254138	0.049404	0.135927	0.287331	0.164132	0.109067	0.254138	0.049404	0.135927	0.287331	0.164132	0.109067	0.254138	0.049404	0.135927	0.287331	0.164132	0.109067	0.254138	0.049404	0.135927	0.287331	0.164132	
4065000	27.685548	1	0.129450	0.220717	0.029985	0.142224	0.310297	0.167326	0.129450	0.220717	0.029985	0.142224	0.310297	0.167326	0.129450	0.220717	0.029985	0.142224	0.310297	0.167326	0.129450	0.220717	0.029985	0.142224	0.310297	0.167326	
4066000	27.685548	1	0.099741	0.250979	0.037894	0.181472	0.299580	0.130333	0.099741	0.250979	0.037894	0.181472	0.299580	0.130333	0.099741	0.250979	0.037894	0.181472	0.299580	0.130333	0.099741	0.250979	0.037894	0.181472	0.299580	0.130333	
4067000	27.685548	1	0.111613	0.291069	0.033765	0.105874	0.301861	0.155818	0.111613	0.291069	0.033765	0.105874	0.301861	0.155818	0.111613	0.291069	0.033765	0.105874	0.301861	0.155818	0.111613	0.291069	0.033765	0.105874	0.301861	0.155818	
4068000	27.685548	1	0.145008	0.237926	0.039568	0.140794	0.274621	0.162083	0.145008	0.237926	0.039568	0.140794	0.274621	0.162083	0.145008	0.237926	0.039568	0.140794	0.274621	0.162083	0.145008	0.237926	0.039568	0.140794	0.274621	0.162083	
4069000	27.685548	1	0.111821	0.338352	0.034805	0.128232	0.257356	0.129434	0.111821	0.338352	0.034805	0.128232	0.257356	0.129434	0.111821	0.338352	0.034805	0.128232	0.257356	0.129434	0.111821	0.338352	0.034805	0.128232	0.257356	0.129434	
4070000	27.685548	1	0.152305	0.233630	0.033818	0.148603	0.295592	0.136052	0.152305	0.233630	0.033818	0.148603	0.295592	0.136052	0.152305	0.233630	0.033818	0.148603	0.295592	0.136052	0.152305	0.233630	0.033818	0.148603	0.295592	0.136052	
4071000	27.685548	1	0.112288	0.294823	0.043503	0.160447	0.240175	0.148765	0.112288	0.294823	0.043503	0.160447	0.240175	0.148765	0.112288	0.294823	0.043503	0.160447	0.240175	0.148765	0.112288	0.294823	0.043503	0.160447	0.240175	0.148765	
4072000	27.685548	1	0.145829	0.224636	0.045093	0.142047	0.311660	0.130734	0.145829	0.224636	0.045093	0.142047	0.311660	0.130734	0.145829	0.224636	0.045093	0.142047	0.311660	0.130734	0.145829	0.224636	0.045093	0.142047	0.311660	0.130734	
4073000	27.685548	1	0.108374	0.255537	0.034588	0.178079	0.273163	0.150260	0.108374	0.255537	0.034588	0.178079	0.273163	0.150260	0.108374	0.255537	0.034588	0.178079	0.273163	0.150260	0.108374	0.255537	0.034588	0.178079	0.273163	0.150260	
4074000	27.685548	1	0.116759	0.271973	0.037155	0.139891	0.272147	0.162074	0.116759	0.271973	0.037155	0.139891	0.272147	0.162074	0.116759	0.271973	0.037155	0.139891	0.272147	0.162074	0.116759	0.271973	0.037155	0.139891	0.272147	0.162074	
4075000	27.685548	1	0.132330	0.253573	0.032499	0.191153	0.268366	0.122079	0.132330	0.253573	0.032499	0.191153	0.268366	0.122079	0.132330	0.253573	0.032499	0.191153	0.268366	0.122079	0.132330	0.253573	0.032499	0.191153	0.268366	0.122079	
4076000	27.685548	1	0.105189	0.252408	0.044357	0.187999	0.265074	0.144974	0.105189	0.252408	0.044357	0.187999	0.265074	0.144974	0.105189	0.252408	0.044357	0.187999	0.265074	0.144974	0.105189	0.252408	0.044357	0.187999	0.265074	0.144974	
4077000	27.685548	1	0.127489	0.262408	0.033733	0.154423	0.312791	0.109156	0.127489	0.262408	0.033733	0.154423	0.312791	0.109156	0.127489	0.262408	0.033733	0.154423	0.312791	0.109156	0.127489	0.262408	0.033733	0.154423	0.312791	0.109156	
4078000	27.685548	1	0.154823	0.194512	0.045396	0.136188	0.331706	0.137376	0.154823	0.194512	0.045396	0.136188	0.331706	0.137376	0.154823	0.194512	0.045396	0.136188	0.331706	0.137376	0.154823	0.194512	0.045396	0.136188	0.331706	0.137376	
4079000	27.685548	1	0.117151	0.216461	0.025433	0.147007	0.323180	0.170768	0.117151	0.216461	0.025433	0.147007	0.323180	0.170768	0.117151	0.216461	0.025433	0.147007	0.323180	0.170768	0.117151	0.216461	0.025433	0.147007	0.323180	0.170768	
4080000	27.685548	1	0.113022	0.254624	0.036760	0.162419	0.302692	0.130482	0.113022	0.254624	0.036760	0.162419	0.302692	0.130482	0.113022	0.254624	0.036760	0.162419	0.302692	0.130482	0.113022	0.254624	0.036760	0.162419	0.302692	0.130482	
4081000	27.685548	1	0.124974	0.256245	0.039053	0.135207	0.317115	0.127406	0.124974	0.256245	0.039053	0.135207	0.317115	0.127406	0.124974	0.256245	0.039053	0.135207	0.317115	0.127406	0.124974	0.256245	0.039053	0.135207	0.317115	0.127406	
4082000	27.685548	1	0.127159	0.212761	0.037540	0.184106	0.306561	0.131874	0.127159	0.212761	0.037540	0.184106	0.306561	0.131874	0.127159	0.212761	0.037540	0.184106	0.306561	0.131874	0.127159	0.212761	0.037540	0.184106	0.306561	0.131874	
4083000	27.685548	1	0.140442	0.217497	0.054497	0.148064	0.279595	0.159905	0.140442	0.217497	0.054497	0.148064	0.279595	0.159905	0.140442	0.217497	0.054497	0.148064	0.279595	0.159905	0.140442	0.217497	0.054497	0.148064	0.279595	0.159905	
4084000	27.685548	1	0.138906	0.199966	0.035366	0.140981	0.335180	0.149601	0.138906	0.199966	0.035366	0.140981	0.335180	0.149601	0.138906	0.199966	0.035366	0.140981	0.335180	0.149601	0.138906	0.199966	0.035366	0.140981	0.335180	0.149601	
4085000	27.685548	1	0.126131	0.247133	0.037427	0.135400	0.289414	0.164494	0.126131	0.247133	0.037427	0.135400	0.289414	0.164494	0.126131	0.247133	0.037427	0.135400	0.289414	0.164494	0.126131	0.247133	0.037427	0.135400	0.289414	0.164494	
