Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
8880000	27.685548	1	0.325201	0.223124	0.141316	0.310359	0.325201	0.223124	0.141316	0.310359	0.325201	0.223124	0.141316	0.310359	0.325201	0.223124	0.141316	0.310359	
8881000	27.685548	1	0.280188	0.223258	0.222011	0.274543	0.280188	0.223258	0.222011	0.274543	0.280188	0.223258	0.222011	0.274543	0.280188	0.223258	0.222011	0.274543	
8882000	27.685548	1	0.294657	0.192949	0.230947	0.281447	0.294657	0.192949	0.230947	0.281447	0.294657	0.192949	0.230947	0.281447	0.294657	0.192949	0.230947	0.281447	
8883000	27.685548	1	0.295288	0.221566	0.190817	0.292329	0.295288	0.221566	0.190817	0.292329	0.295288	0.221566	0.190817	0.292329	0.295288	0.221566	0.190817	0.292329	
8884000	27.685548	2	0.261780	0.277134	0.215322	0.245764	0.370652	0.168327	0.142642	0.318379	0.370652	0.168327	0.142642	0.318379	0.370652	0.168327	0.142642	0.318379	
8885000	27.685548	2	0.275122	0.219455	0.196626	0.308797	0.275122	0.219455	0.196626	0.308797	0.380794	0.179614	0.106525	0.333067	0.380794	0.179614	0.106525	0.333067	
8886000	27.685548	1	0.330672	0.196023	0.189268	0.284037	0.330672	0.196023	0.189268	0.284037	0.330672	0.196023	0.189268	0.284037	0.330672	0.196023	0.189268	0.284037	
8887000	27.685548	2	0.234087	0.330516	0.210381	0.225016	0.262831	0.234747	0.173518	0.328904	0.262831	0.234747	0.173518	0.328904	0.262831	0.234747	0.173518	0.328904	
8888000	27.685548	2	0.253573	0.227547	0.206500	0.312380	0.253573	0.227547	0.206500	0.312380	0.330156	0.125181	0.189742	0.354922	0.330156	0.125181	0.189742	0.354922	
8889000	27.685548	2	0.268288	0.210192	0.187817	0.333702	0.268288	0.210192	0.187817	0.333702	0.305346	0.218819	0.138352	0.337482	0.305346	0.218819	0.138352	0.337482	
8890000	27.685548	1	0.268550	0.230168	0.206636	0.294645	0.268550	0.230168	0.206636	0.294645	0.268550	0.230168	0.206636	0.294645	0.268550	0.230168	0.206636	0.294645	
8891000	27.685548	2	0.265296	0.215451	0.211628	0.307624	0.265296	0.215451	0.211628	0.307624	0.265296	0.215451	0.211628	0.307624	0.267507	0.160056	0.143126	0.429311	
8892000	27.685548	2	0.318934	0.201844	0.208687	0.270535	0.318934	0.201844	0.208687	0.270535	0.318934	0.201844	0.208687	0.270535	0.324943	0.118494	0.139061	0.417502	
8893000	27.685548	2	0.095387	0.408262	0.242148	0.254202	0.304072	0.175949	0.144080	0.375899	0.304072	0.175949	0.144080	0.375899	0.304072	0.175949	0.144080	0.375899	
8894000	27.685548	1	0.299451	0.199273	0.187219	0.314057	0.299451	0.199273	0.187219	0.314057	0.299451	0.199273	0.187219	0.314057	0.299451	0.199273	0.187219	0.314057	
8895000	27.685548	2	0.321404	0.215227	0.233522	0.229848	0.245867	0.198357	0.229528	0.326247	0.245867	0.198357	0.229528	0.326247	0.245867	0.198357	0.229528	0.326247	
8896000	27.685548	2	0.290659	0.238614	0.190671	0.280056	0.290659	0.238614	0.190671	0.280056	0.290659	0.238614	0.190671	0.280056	0.379376	0.107386	0.175491	0.337746	
8897000	27.685548	2	0.253718	0.242546	0.192531	0.311206	0.253718	0.242546	0.192531	0.311206	0.280683	0.180681	0.192176	0.346460	0.280683	0.180681	0.192176	0.346460	
8898000	27.685548	1	0.299075	0.216257	0.206320	0.278347	0.299075	0.216257	0.206320	0.278347	0.299075	0.216257	0.206320	0.278347	0.299075	0.216257	0.206320	0.278347	
8899000	27.685548	2	0.247142	0.213756	0.236598	0.302504	0.247142	0.213756	0.236598	0.302504	0.333894	0.150851	0.152621	0.362635	0.333894	0.150851	0.152621	0.362635	
8900000	27.685548	2	0.204845	0.257138	0.277612	0.260405	0.300739	0.211716	0.190409	0.297136	0.300739	0.211716	0.190409	0.297136	0.300739	0.211716	0.190409	0.297136	
8901000	27.685548	2	0.114063	0.402390	0.333834	0.149713	0.294970	0.211031	0.164522	0.329476	0.294970	0.211031	0.164522	0.329476	0.294970	0.211031	0.164522	0.329476	
8902000	27.685548	1	0.277620	0.221034	0.202939	0.298407	0.277620	0.221034	0.202939	0.298407	0.277620	0.221034	0.202939	0.298407	0.277620	0.221034	0.202939	0.298407	
8903000	27.685548	1	0.289069	0.209912	0.231052	0.269966	0.289069	0.209912	0.231052	0.269966	0.289069	0.209912	0.231052	0.269966	0.289069	0.209912	0.231052	0.269966	
8904000	27.685548	2	0.320156	0.364970	0.218394	0.096480	0.311754	0.176400	0.184656	0.327190	0.311754	0.176400	0.184656	0.327190	0.311754	0.176400	0.184656	0.327190	
8905000	27.685548	1	0.249209	0.232425	0.216397	0.301969	0.249209	0.232425	0.216397	0.301969	0.249209	0.232425	0.216397	0.301969	0.249209	0.232425	0.216397	0.301969	
8906000	27.685548	2	0.276581	0.242595	0.203913	0.276911	0.276581	0.242595	0.203913	0.276911	0.263798	0.201715	0.131412	0.403075	0.263798	0.201715	0.131412	0.403075	
8907000	27.685548	1	0.283448	0.233183	0.191462	0.291907	0.283448	0.233183	0.191462	0.291907	0.283448	0.233183	0.191462	0.291907	0.283448	0.233183	0.191462	0.291907	
8908000	27.685548	1	0.285154	0.216776	0.210294	0.287776	0.285154	0.216776	0.210294	0.287776	0.285154	0.216776	0.210294	0.287776	0.285154	0.216776	0.210294	0.287776	
8909000	27.685548	1	0.284641	0.210351	0.212151	0.292857	0.284641	0.210351	0.212151	0.292857	0.284641	0.210351	0.212151	0.292857	0.284641	0.210351	0.212151	0.292857	
8910000	27.685548	1	0.271227	0.222843	0.226826	0.279104	0.271227	0.222843	0.226826	0.279104	0.271227	0.222843	0.226826	0.279104	0.271227	0.222843	0.226826	0.279104	
8911000	27.685548	2	0.281529	0.211201	0.205407	0.301864	0.281529	0.211201	0.205407	0.301864	0.341639	0.166497	0.191140	0.300724	0.341639	0.166497	0.191140	0.300724	
8912000	27.685548	1	0.259341	0.156744	0.193637	0.390278	0.259341	0.156744	0.193637	0.390278	0.259341	0.156744	0.193637	0.390278	0.259341	0.156744	0.193637	0.390278	
8913000	27.685548	2	0.231033	0.213131	0.308447	0.247389	0.291476	0.199171	0.194519	0.314834	0.291476	0.199171	0.194519	0.314834	0.291476	0.199171	0.194519	0.314834	
8914000	27.685548	3	0.156334	0.262098	0.361515	0.220053	0.277213	0.225624	0.202904	0.294260	0.277213	0.225624	0.202904	0.294260	0.372843	0.127249	0.175874	0.324034	
8915000	27.685548	2	0.173402	0.376921	0.214376	0.235302	0.281085	0.174995	0.189991	0.353928	0.281085	0.174995	0.189991	0.353928	0.281085	0.174995	0.189991	0.353928	
8916000	27.685548	1	0.276676	0.228937	0.202462	0.291925	0.276676	0.228937	0.202462	0.291925	0.276676	0.228937	0.202462	0.291925	0.276676	0.228937	0.202462	0.291925	
8917000	27.685548	2	0.283064	0.199933	0.304690	0.212313	0.267403	0.216894	0.217451	0.298253	0.267403	0.216894	0.217451	0.298253	0.267403	0.216894	0.217451	0.298253	
8918000	27.685548	1	0.275719	0.230281	0.194915	0.299085	0.275719	0.230281	0.194915	0.299085	0.275719	0.230281	0.194915	0.299085	0.275719	0.230281	0.194915	0.299085	
8919000	27.685548	2	0.355342	0.242814	0.178370	0.223474	0.266942	0.172353	0.194721	0.365984	0.266942	0.172353	0.194721	0.365984	0.266942	0.172353	0.194721	0.365984	
8920000	27.685548	2	0.316447	0.220305	0.189780	0.273469	0.316447	0.220305	0.189780	0.273469	0.297671	0.184347	0.153242	0.364740	0.297671	0.184347	0.153242	0.364740	
8921000	27.685548	1	0.267371	0.226327	0.207323	0.298979	0.267371	0.226327	0.207323	0.298979	0.267371	0.226327	0.207323	0.298979	0.267371	0.226327	0.207323	0.298979	
8922000	27.685548	1	0.266011	0.193557	0.239841	0.300591	0.266011	0.193557	0.239841	0.300591	0.266011	0.193557	0.239841	0.300591	0.266011	0.193557	0.239841	0.300591	
8923000	27.685548	1	0.275004	0.218523	0.205046	0.301427	0.275004	0.218523	0.205046	0.301427	0.275004	0.218523	0.205046	0.301427	0.275004	0.218523	0.205046	0.301427	
8924000	27.685548	1	0.284693	0.241629	0.191877	0.281800	0.284693	0.241629	0.191877	0.281800	0.284693	0.241629	0.191877	0.281800	0.284693	0.241629	0.191877	0.281800	
8925000	27.685548	2	0.255197	0.170742	0.219458	0.354603	0.255197	0.170742	0.219458	0.354603	0.291054	0.190015	0.132436	0.386496	0.291054	0.190015	0.132436	0.386496	
8926000	27.685548	1	0.287584	0.201266	0.173011	0.338139	0.287584	0.201266	0.173011	0.338139	0.287584	0.201266	0.173011	0.338139	0.287584	0.201266	0.173011	0.338139	
8927000	27.685548	1	0.292576	0.178208	0.237289	0.291927	0.292576	0.178208	0.237289	0.291927	0.292576	0.178208	0.237289	0.291927	0.292576	0.178208	0.237289	0.291927	
8928000	27.685548	2	0.263340	0.222860	0.217046	0.296753	0.263340	0.222860	0.217046	0.296753	0.344127	0.213096	0.094598	0.348179	0.344127	0.213096	0.094598	0.348179	
8929000	27.685548	1	0.332080	0.136221	0.172159	0.359540	0.332080	0.136221	0.172159	0.359540	0.332080	0.136221	0.172159	0.359540	0.332080	0.136221	0.172159	0.359540	
8930000	27.685548	2	0.265819	0.235519	0.206115	0.292546	0.329185	0.205659	0.152074	0.313082	0.329185	0.205659	0.152074	0.313082	0.329185	0.205659	0.152074	0.313082	
8931000	27.685548	1	0.280605	0.238516	0.196427	0.284452	0.280605	0.238516	0.196427	0.284452	0.280605	0.238516	0.196427	0.284452	0.280605	0.238516	0.196427	0.284452	
8932000	27.685548	1	0.272628	0.208349	0.201319	0.317704	0.272628	0.208349	0.201319	0.317704	0.272628	0.208349	0.201319	0.317704	0.272628	0.208349	0.201319	0.317704	
8933000	27.685548	2	0.287675	0.276100	0.253044	0.183181	0.311185	0.168731	0.157635	0.362449	0.311185	0.168731	0.157635	0.362449	0.311185	0.168731	0.157635	0.362449	
8934000	27.685548	1	0.296665	0.209663	0.198437	0.295235	0.296665	0.209663	0.198437	0.295235	0.296665	0.209663	0.198437	0.295235	0.296665	0.209663	0.198437	0.295235	
8935000	27.685548	1	0.287937	0.191498	0.198977	0.321588	0.287937	0.191498	0.198977	0.321588	0.287937	0.191498	0.198977	0.321588	0.287937	0.191498	0.198977	0.321588	
8936000	27.685548	1	0.295156	0.179076	0.180936	0.344831	0.295156	0.179076	0.180936	0.344831	0.295156	0.179076	0.180936	0.344831	0.295156	0.179076	0.180936	0.344831	
8937000	27.685548	1	0.344601	0.156911	0.161353	0.337136	0.344601	0.156911	0.161353	0.337136	0.344601	0.156911	0.161353	0.337136	0.344601	0.156911	0.161353	0.337136	
8938000	27.685548	1	0.285976	0.207643	0.199417	0.306964	0.285976	0.207643	0.199417	0.306964	0.285976	0.207643	0.199417	0.306964	0.285976	0.207643	0.199417	0.306964	
8939000	27.685548	1	0.290063	0.219650	0.199545	0.290743	0.290063	0.219650	0.199545	0.290743	0.290063	0.219650	0.199545	0.290743	0.290063	0.219650	0.199545	0.290743	
8940000	27.685548	2	0.236064	0.183985	0.267460	0.312490	0.236064	0.183985	0.267460	0.312490	0.306255	0.126104	0.156454	0.411187	0.306255	0.126104	0.156454	0.411187	
8941000	27.685548	1	0.276015	0.212418	0.215696	0.295871	0.276015	0.212418	0.215696	0.295871	0.276015	0.212418	0.215696	0.295871	0.276015	0.212418	0.215696	0.295871	
8942000	27.685548	1	0.244561	0.205905	0.231291	0.318243	0.244561	0.205905	0.231291	0.318243	0.244561	0.205905	0.231291	0.318243	0.244561	0.205905	0.231291	0.318243	
8943000	27.685548	1	0.276579	0.225654	0.204802	0.292965	0.276579	0.225654	0.204802	0.292965	0.276579	0.225654	0.204802	0.292965	0.276579	0.225654	0.204802	0.292965	
8944000	27.685548	2	0.262675	0.220517	0.225247	0.291561	0.262675	0.220517	0.225247	0.291561	0.394013	0.139098	0.159238	0.307652	0.394013	0.139098	0.159238	0.307652	
8945000	27.685548	2	0.283271	0.214049	0.234747	0.267933	0.283271	0.214049	0.234747	0.267933	0.340728	0.159225	0.157421	0.342627	0.340728	0.159225	0.157421	0.342627	
8946000	27.685548	2	0.182643	0.373568	0.285893	0.157896	0.286360	0.215944	0.186618	0.311077	0.286360	0.215944	0.186618	0.311077	0.286360	0.215944	0.186618	0.311077	
8947000	27.685548	1	0.301924	0.174959	0.185174	0.337944	0.301924	0.174959	0.185174	0.337944	0.301924	0.174959	0.185174	0.337944	0.301924	0.174959	0.185174	0.337944	
8948000	27.685548	2	0.248249	0.268088	0.195238	0.288425	0.258905	0.232240	0.187430	0.321425	0.258905	0.232240	0.187430	0.321425	0.258905	0.232240	0.187430	0.321425	
8949000	27.685548	2	0.242407	0.216510	0.208955	0.332128	0.242407	0.216510	0.208955	0.332128	0.328956	0.173209	0.129379	0.368457	0.328956	0.173209	0.129379	0.368457	
8950000	27.685548	1	0.300895	0.189875	0.194498	0.314732	0.300895	0.189875	0.194498	0.314732	0.300895	0.189875	0.194498	0.314732	0.300895	0.189875	0.194498	0.314732	
8951000	27.685548	1	0.270257	0.236402	0.200352	0.292989	0.270257	0.236402	0.200352	0.292989	0.270257	0.236402	0.200352	0.292989	0.270257	0.236402	0.200352	0.292989	
8952000	27.685548	1	0.352921	0.195806	0.162279	0.288994	0.352921	0.195806	0.162279	0.288994	0.352921	0.195806	0.162279	0.288994	0.352921	0.195806	0.162279	0.288994	
8953000	27.685548	1	0.326444	0.189250	0.181260	0.303046	0.326444	0.189250	0.181260	0.303046	0.326444	0.189250	0.181260	0.303046	0.326444	0.189250	0.181260	0.303046	
8954000	27.685548	1	0.256164	0.223536	0.197262	0.323038	0.256164	0.223536	0.197262	0.323038	0.256164	0.223536	0.197262	0.323038	0.256164	0.223536	0.197262	0.323038	
8955000	27.685548	2	0.246855	0.139845	0.375643	0.237657	0.266955	0.141001	0.224862	0.367182	0.266955	0.141001	0.224862	0.367182	0.266955	0.141001	0.224862	0.367182	
8956000	27.685548	1	0.274263	0.197278	0.199803	0.328657	0.274263	0.197278	0.199803	0.328657	0.274263	0.197278	0.199803	0.328657	0.274263	0.197278	0.199803	0.328657	
8957000	27.685548	1	0.288082	0.213382	0.176988	0.321548	0.288082	0.213382	0.176988	0.321548	0.288082	0.213382	0.176988	0.321548	0.288082	0.213382	0.176988	0.321548	
8958000	27.685548	2	0.249171	0.290670	0.235557	0.224602	0.249171	0.290670	0.235557	0.224602	0.356863	0.177923	0.165417	0.299798	0.356863	0.177923	0.165417	0.299798	
8959000	27.685548	1	0.310884	0.149872	0.185778	0.353465	0.310884	0.149872	0.185778	0.353465	0.310884	0.149872	0.185778	0.353465	0.310884	0.149872	0.185778	0.353465	
8960000	27.685548	1	0.276228	0.233465	0.203270	0.287036	0.276228	0.233465	0.203270	0.287036	0.276228	0.233465	0.203270	0.287036	0.276228	0.233465	0.203270	0.287036	
8961000	27.685548	2	0.331542	0.198907	0.309880	0.159671	0.312243	0.155371	0.168212	0.364174	0.312243	0.155371	0.168212	0.364174	0.312243	0.155371	0.168212	0.364174	
8962000	27.685548	1	0.271109	0.213693	0.201678	0.313519	0.271109	0.213693	0.201678	0.313519	0.271109	0.213693	0.201678	0.313519	0.271109	0.213693	0.201678	0.313519	
8963000	27.685548	2	0.269851	0.217426	0.202125	0.310598	0.278225	0.224408	0.151223	0.346144	0.278225	0.224408	0.151223	0.346144	0.278225	0.224408	0.151223	0.346144	
8964000	27.685548	1	0.270917	0.223575	0.204155	0.301352	0.270917	0.223575	0.204155	0.301352	0.270917	0.223575	0.204155	0.301352	0.270917	0.223575	0.204155	0.301352	
8965000	27.685548	1	0.314676	0.198828	0.181199	0.305296	0.314676	0.198828	0.181199	0.305296	0.314676	0.198828	0.181199	0.305296	0.314676	0.198828	0.181199	0.305296	
8966000	27.685548	2	0.177616	0.196422	0.317457	0.308505	0.308711	0.187004	0.181430	0.322855	0.308711	0.187004	0.181430	0.322855	0.308711	0.187004	0.181430	0.322855	
8967000	27.685548	2	0.272908	0.222621	0.207064	0.297407	0.272908	0.222621	0.207064	0.297407	0.315313	0.210494	0.134743	0.339450	0.315313	0.210494	0.134743	0.339450	
8968000	27.685548	2	0.259790	0.225451	0.235071	0.279688	0.259790	0.225451	0.235071	0.279688	0.335363	0.160433	0.137048	0.367156	0.335363	0.160433	0.137048	0.367156	
8969000	27.685548	3	0.305926	0.198206	0.244089	0.251779	0.276486	0.252244	0.154531	0.316739	0.276486	0.252244	0.154531	0.316739	0.273825	0.223657	0.194448	0.308069	
8970000	27.685548	2	0.262126	0.217809	0.206252	0.313813	0.262126	0.217809	0.206252	0.313813	0.352393	0.178815	0.149212	0.319579	0.352393	0.178815	0.149212	0.319579	
8971000	27.685548	1	0.253458	0.217863	0.223330	0.305349	0.253458	0.217863	0.223330	0.305349	0.253458	0.217863	0.223330	0.305349	0.253458	0.217863	0.223330	0.305349	
8972000	27.685548	2	0.283870	0.213105	0.208042	0.294983	0.283870	0.213105	0.208042	0.294983	0.303052	0.166207	0.121856	0.408884	0.303052	0.166207	0.121856	0.408884	
8973000	27.685548	2	0.308795	0.209457	0.169011	0.312738	0.308795	0.209457	0.169011	0.312738	0.308795	0.209457	0.169011	0.312738	0.281993	0.139480	0.215148	0.363378	
8974000	27.685548	2	0.204239	0.294617	0.351742	0.149402	0.268130	0.236559	0.201250	0.294060	0.268130	0.236559	0.201250	0.294060	0.268130	0.236559	0.201250	0.294060	
8975000	27.685548	1	0.299816	0.218468	0.219272	0.262444	0.299816	0.218468	0.219272	0.262444	0.299816	0.218468	0.219272	0.262444	0.299816	0.218468	0.219272	0.262444	
8976000	27.685548	2	0.280175	0.240549	0.209271	0.270005	0.280175	0.240549	0.209271	0.270005	0.326495	0.171834	0.122261	0.379411	0.326495	0.171834	0.122261	0.379411	
8977000	27.685548	1	0.281278	0.228794	0.204398	0.285530	0.281278	0.228794	0.204398	0.285530	0.281278	0.228794	0.204398	0.285530	0.281278	0.228794	0.204398	0.285530	
8978000	27.685548	2	0.254065	0.283929	0.201343	0.260663	0.254065	0.283929	0.201343	0.260663	0.372243	0.162626	0.116046	0.349085	0.372243	0.162626	0.116046	0.349085	
8979000	27.685548	1	0.263471	0.210704	0.206256	0.319569	0.263471	0.210704	0.206256	0.319569	0.263471	0.210704	0.206256	0.319569	0.263471	0.210704	0.206256	0.319569	
8980000	27.685548	2	0.123119	0.290045	0.337340	0.249496	0.267023	0.211186	0.214492	0.307299	0.267023	0.211186	0.214492	0.307299	0.267023	0.211186	0.214492	0.307299	
8981000	27.685548	1	0.266114	0.217282	0.199990	0.316614	0.266114	0.217282	0.199990	0.316614	0.266114	0.217282	0.199990	0.316614	0.266114	0.217282	0.199990	0.316614	
8982000	27.685548	1	0.352745	0.175168	0.135073	0.337015	0.352745	0.175168	0.135073	0.337015	0.352745	0.175168	0.135073	0.337015	0.352745	0.175168	0.135073	0.337015	
8983000	27.685548	2	0.266515	0.217027	0.218071	0.298387	0.266515	0.217027	0.218071	0.298387	0.321529	0.164638	0.124216	0.389618	0.321529	0.164638	0.124216	0.389618	
8984000	27.685548	1	0.272410	0.224928	0.183178	0.319483	0.272410	0.224928	0.183178	0.319483	0.272410	0.224928	0.183178	0.319483	0.272410	0.224928	0.183178	0.319483	
8985000	27.685548	1	0.287679	0.221771	0.212644	0.277906	0.287679	0.221771	0.212644	0.277906	0.287679	0.221771	0.212644	0.277906	0.287679	0.221771	0.212644	0.277906	
8986000	27.685548	2	0.269531	0.237129	0.220044	0.273296	0.269531	0.237129	0.220044	0.273296	0.321319	0.147488	0.163742	0.367451	0.321319	0.147488	0.163742	0.367451	
8987000	27.685548	2	0.258902	0.215062	0.222244	0.303793	0.258902	0.215062	0.222244	0.303793	0.323695	0.199136	0.147370	0.329800	0.323695	0.199136	0.147370	0.329800	
8988000	27.685548	2	0.311483	0.221539	0.185241	0.281737	0.311483	0.221539	0.185241	0.281737	0.344165	0.194138	0.128115	0.333582	0.344165	0.194138	0.128115	0.333582	
8989000	27.685548	1	0.262812	0.211983	0.184099	0.341106	0.262812	0.211983	0.184099	0.341106	0.262812	0.211983	0.184099	0.341106	0.262812	0.211983	0.184099	0.341106	
8990000	27.685548	1	0.266074	0.254972	0.208874	0.270080	0.266074	0.254972	0.208874	0.270080	0.266074	0.254972	0.208874	0.270080	0.266074	0.254972	0.208874	0.270080	
8991000	27.685548	2	0.173974	0.189152	0.347542	0.289332	0.272910	0.232610	0.192873	0.301606	0.272910	0.232610	0.192873	0.301606	0.272910	0.232610	0.192873	0.301606	
8992000	27.685548	1	0.277318	0.217710	0.197107	0.307865	0.277318	0.217710	0.197107	0.307865	0.277318	0.217710	0.197107	0.307865	0.277318	0.217710	0.197107	0.307865	
8993000	27.685548	2	0.282528	0.292933	0.248774	0.175765	0.267065	0.205282	0.199927	0.327726	0.267065	0.205282	0.199927	0.327726	0.267065	0.205282	0.199927	0.327726	
8994000	27.685548	1	0.279705	0.200090	0.236424	0.283780	0.279705	0.200090	0.236424	0.283780	0.279705	0.200090	0.236424	0.283780	0.279705	0.200090	0.236424	0.283780	
8995000	27.685548	1	0.287536	0.155211	0.183352	0.373900	0.287536	0.155211	0.183352	0.373900	0.287536	0.155211	0.183352	0.373900	0.287536	0.155211	0.183352	0.373900	
8996000	27.685548	2	0.287886	0.246748	0.188625	0.276741	0.287886	0.246748	0.188625	0.276741	0.339442	0.157978	0.129634	0.372947	0.339442	0.157978	0.129634	0.372947	
8997000	27.685548	2	0.158013	0.296711	0.148911	0.396366	0.338318	0.171854	0.167500	0.322328	0.338318	0.171854	0.167500	0.322328	0.338318	0.171854	0.167500	0.322328	
8998000	27.685548	2	0.287430	0.183365	0.222331	0.306874	0.301178	0.197401	0.160766	0.340654	0.301178	0.197401	0.160766	0.340654	0.301178	0.197401	0.160766	0.340654	
8999000	27.685548	1	0.331418	0.172779	0.190300	0.305503	0.331418	0.172779	0.190300	0.305503	0.331418	0.172779	0.190300	0.305503	0.331418	0.172779	0.190300	0.305503	
9000000	27.685548	1	0.278511	0.205803	0.195155	0.320532	0.278511	0.205803	0.195155	0.320532	0.278511	0.205803	0.195155	0.320532	0.278511	0.205803	0.195155	0.320532	
9001000	27.685548	1	0.325887	0.249625	0.178189	0.246299	0.325887	0.249625	0.178189	0.246299	0.325887	0.249625	0.178189	0.246299	0.325887	0.249625	0.178189	0.246299	
9002000	27.685548	1	0.269135	0.219326	0.215175	0.296364	0.269135	0.219326	0.215175	0.296364	0.269135	0.219326	0.215175	0.296364	0.269135	0.219326	0.215175	0.296364	
9003000	27.685548	1	0.280761	0.229357	0.185436	0.304446	0.280761	0.229357	0.185436	0.304446	0.280761	0.229357	0.185436	0.304446	0.280761	0.229357	0.185436	0.304446	
9004000	27.685548	1	0.260420	0.238996	0.207425	0.293159	0.260420	0.238996	0.207425	0.293159	0.260420	0.238996	0.207425	0.293159	0.260420	0.238996	0.207425	0.293159	
9005000	27.685548	3	0.146843	0.297648	0.395589	0.159920	0.266681	0.190417	0.178786	0.364116	0.266681	0.190417	0.178786	0.364116	0.299179	0.132974	0.194528	0.373319	
9006000	27.685548	2	0.256540	0.253659	0.213546	0.276255	0.256540	0.253659	0.213546	0.276255	0.388888	0.130062	0.146343	0.334707	0.388888	0.130062	0.146343	0.334707	
9007000	27.685548	1	0.287283	0.232191	0.170942	0.309584	0.287283	0.232191	0.170942	0.309584	0.287283	0.232191	0.170942	0.309584	0.287283	0.232191	0.170942	0.309584	
9008000	27.685548	1	0.277705	0.208461	0.200948	0.312886	0.277705	0.208461	0.200948	0.312886	0.277705	0.208461	0.200948	0.312886	0.277705	0.208461	0.200948	0.312886	
9009000	27.685548	1	0.313978	0.189539	0.170010	0.326473	0.313978	0.189539	0.170010	0.326473	0.313978	0.189539	0.170010	0.326473	0.313978	0.189539	0.170010	0.326473	
9010000	27.685548	2	0.182145	0.296483	0.321405	0.199967	0.249382	0.232391	0.226732	0.291495	0.249382	0.232391	0.226732	0.291495	0.249382	0.232391	0.226732	0.291495	
9011000	27.685548	1	0.275546	0.191263	0.211193	0.321998	0.275546	0.191263	0.211193	0.321998	0.275546	0.191263	0.211193	0.321998	0.275546	0.191263	0.211193	0.321998	
9012000	27.685548	2	0.169950	0.314382	0.282163	0.233506	0.327532	0.209500	0.142709	0.320260	0.327532	0.209500	0.142709	0.320260	0.327532	0.209500	0.142709	0.320260	
9013000	27.685548	2	0.259876	0.249254	0.178585	0.312284	0.259876	0.249254	0.178585	0.312284	0.259876	0.249254	0.178585	0.312284	0.293761	0.078362	0.153670	0.474207	
9014000	27.685548	1	0.258943	0.216933	0.225432	0.298693	0.258943	0.216933	0.225432	0.298693	0.258943	0.216933	0.225432	0.298693	0.258943	0.216933	0.225432	0.298693	
9015000	27.685548	1	0.284260	0.217434	0.190266	0.308041	0.284260	0.217434	0.190266	0.308041	0.284260	0.217434	0.190266	0.308041	0.284260	0.217434	0.190266	0.308041	
9016000	27.685548	1	0.296198	0.225282	0.195762	0.282758	0.296198	0.225282	0.195762	0.282758	0.296198	0.225282	0.195762	0.282758	0.296198	0.225282	0.195762	0.282758	
9017000	27.685548	1	0.283444	0.216471	0.229036	0.271049	0.283444	0.216471	0.229036	0.271049	0.283444	0.216471	0.229036	0.271049	0.283444	0.216471	0.229036	0.271049	
9018000	27.685548	2	0.280431	0.174545	0.339236	0.205788	0.308772	0.222183	0.186816	0.282228	0.308772	0.222183	0.186816	0.282228	0.308772	0.222183	0.186816	0.282228	
9019000	27.685548	2	0.244720	0.256403	0.192959	0.305918	0.244720	0.256403	0.192959	0.305918	0.297308	0.165259	0.155743	0.381690	0.297308	0.165259	0.155743	0.381690	
9020000	27.685548	1	0.298331	0.216401	0.161602	0.323666	0.298331	0.216401	0.161602	0.323666	0.298331	0.216401	0.161602	0.323666	0.298331	0.216401	0.161602	0.323666	
9021000	27.685548	1	0.281216	0.212715	0.227695	0.278373	0.281216	0.212715	0.227695	0.278373	0.281216	0.212715	0.227695	0.278373	0.281216	0.212715	0.227695	0.278373	
9022000	27.685548	1	0.256740	0.186582	0.244368	0.312310	0.256740	0.186582	0.244368	0.312310	0.256740	0.186582	0.244368	0.312310	0.256740	0.186582	0.244368	0.312310	
9023000	27.685548	2	0.282278	0.269991	0.311030	0.136702	0.355567	0.169405	0.145145	0.329884	0.355567	0.169405	0.145145	0.329884	0.355567	0.169405	0.145145	0.329884	
9024000	27.685548	1	0.314605	0.217848	0.154071	0.313476	0.314605	0.217848	0.154071	0.313476	0.314605	0.217848	0.154071	0.313476	0.314605	0.217848	0.154071	0.313476	
9025000	27.685548	2	0.261118	0.220338	0.198771	0.319773	0.261118	0.220338	0.198771	0.319773	0.271826	0.186448	0.169668	0.372058	0.271826	0.186448	0.169668	0.372058	
9026000	27.685548	1	0.323060	0.210916	0.154274	0.311750	0.323060	0.210916	0.154274	0.311750	0.323060	0.210916	0.154274	0.311750	0.323060	0.210916	0.154274	0.311750	
9027000	27.685548	1	0.281829	0.237378	0.180772	0.300020	0.281829	0.237378	0.180772	0.300020	0.281829	0.237378	0.180772	0.300020	0.281829	0.237378	0.180772	0.300020	
9028000	27.685548	1	0.254952	0.228467	0.234778	0.281803	0.254952	0.228467	0.234778	0.281803	0.254952	0.228467	0.234778	0.281803	0.254952	0.228467	0.234778	0.281803	
9029000	27.685548	2	0.193002	0.122723	0.519824	0.164451	0.342998	0.156432	0.125928	0.374641	0.342998	0.156432	0.125928	0.374641	0.342998	0.156432	0.125928	0.374641	
