Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	
5889000	100.687501	5	5.481039	18.940928	5.481039	16.167967	15.705421	17.402857	5.481039	
5890000	100.687501	5	5.246564	18.783643	5.246564	14.685874	15.138883	16.810180	5.246564	
5891000	100.687501	5	5.354669	18.539324	5.354669	17.125846	19.871670	15.093820	5.354669	
5892000	100.687501	5	5.702546	18.574401	5.702546	17.211659	16.881440	18.968863	5.702546	
5893000	100.687501	5	5.593984	17.617159	5.593984	15.626653	16.640101	16.913909	5.593984	
5894000	100.687501	5	5.580974	20.371339	5.580974	15.485301	19.993941	18.181884	5.580974	
5895000	100.687501	5	5.524070	19.962703	5.524070	14.715381	17.334139	18.471721	5.524070	
5896000	100.687501	5	5.554345	18.821874	5.554345	15.361751	17.221305	18.212834	5.554345	
5897000	100.687501	5	5.935666	20.834301	5.935666	16.301867	16.466763	16.233585	5.935666	
5898000	100.687501	5	5.422780	18.569677	5.422780	18.692671	16.852694	17.782941	5.422780	
5899000	100.687501	4	5.978175	18.523142	5.978175	5.978175	17.333827	17.873970	5.978175	
5900000	100.687501	5	5.860145	18.348192	5.860145	15.221257	18.577844	17.793026	5.860145	
5901000	100.687501	4	6.581642	16.095856	6.581642	6.581642	16.590376	16.202713	6.581642	
5902000	100.687501	5	6.177257	18.104279	6.177257	18.598646	17.863654	19.571805	6.177257	
5903000	100.687501	5	5.364335	20.400352	5.364335	17.960141	17.718865	17.215054	5.364335	
5904000	100.687501	4	5.685624	19.016402	5.685624	16.417072	16.878956	19.016402	5.685624	
5905000	100.687501	4	5.549416	17.958232	5.549416	5.549416	14.951143	18.279348	5.549416	
5906000	100.687501	4	5.516449	19.459727	5.516449	5.516449	16.287197	16.852348	5.516449	
5907000	100.687501	5	5.919926	17.742772	5.919926	15.553360	16.121087	17.232466	5.919926	
5908000	100.687501	5	5.889175	17.300869	5.889175	15.969895	17.006009	17.170601	5.889175	
5909000	100.687501	4	5.828806	19.778387	5.828806	5.828806	14.464335	15.381436	5.828806	
5910000	100.687501	5	5.487466	17.285687	5.487466	16.807178	16.444630	17.432958	5.487466	
5911000	100.687501	4	5.611129	19.854863	5.611129	16.532471	16.818342	19.854863	5.611129	
5912000	100.687501	5	5.745963	18.084752	5.745963	17.679300	17.218064	17.310344	5.745963	
5913000	100.687501	5	5.287426	20.033006	5.287426	16.664969	17.402397	16.550554	5.287426	
5914000	100.687501	4	5.632481	18.802476	5.632481	5.632481	15.749683	15.207586	5.632481	
5915000	100.687501	5	5.691690	18.345936	5.691690	15.164314	15.351589	15.843675	5.691690	
5916000	100.687501	5	5.716271	17.402258	5.716271	15.751845	17.783007	16.038933	5.716271	
5917000	100.687501	5	5.986043	19.615969	5.986043	19.039060	16.756288	17.320379	5.986043	
5918000	100.687501	5	5.938714	18.488336	5.938714	15.496517	16.119223	17.836636	5.938714	
5919000	100.687501	5	5.091819	17.587784	5.091819	15.713788	20.323914	16.719795	5.091819	
5920000	100.687501	5	5.420111	17.644792	5.420111	15.942482	16.549343	18.243569	5.420111	
5921000	100.687501	5	5.896334	18.472022	5.896334	14.163368	17.098900	16.143071	5.896334	
5922000	100.687501	4	5.722596	18.263147	5.722596	5.722596	15.172623	16.200507	5.722596	
5923000	100.687501	5	5.999914	18.873993	5.999914	17.996103	17.607615	17.995072	5.999914	
5924000	100.687501	5	5.620509	17.870762	5.620509	18.028248	19.633986	16.897414	5.620509	
5925000	100.687501	4	5.707140	16.751968	5.707140	5.707140	15.990116	17.614023	5.707140	
5926000	100.687501	5	6.040293	18.753732	6.040293	16.474255	17.576298	18.456095	6.040293	
5927000	100.687501	5	5.711889	18.135138	5.711889	15.694439	15.047962	19.102976	5.711889	
5928000	100.687501	5	5.792693	18.352674	5.792693	16.490808	17.296508	17.937795	5.792693	
5929000	100.687501	5	5.894658	18.421426	5.894658	15.913498	15.515390	16.028317	5.894658	
5930000	100.687501	5	5.516057	17.360972	5.516057	15.722172	15.116645	15.825996	5.516057	
5931000	100.687501	5	6.079081	18.810631	6.079081	18.449954	14.369714	16.542302	6.079081	
5932000	100.687501	3	5.808601	17.971735	5.808601	5.808601	15.500922	15.500922	5.808601	
5933000	100.687501	5	6.172210	19.226631	6.172210	16.615054	17.680193	16.505006	6.172210	
5934000	100.687501	4	5.869172	19.500486	5.869172	5.869172	16.203325	17.716768	5.869172	
5935000	100.687501	4	5.906364	18.433976	5.906364	5.906364	15.274122	17.089888	5.906364	
5936000	100.687501	5	5.944524	18.473949	5.944524	13.286260	18.045017	16.401495	5.944524	
5937000	100.687501	5	5.709550	18.713932	5.709550	18.043532	16.937215	17.847964	5.709550	
5938000	100.687501	5	6.054438	19.830286	6.054438	14.903024	15.838441	15.573834	6.054438	
5939000	100.687501	4	6.001847	18.206188	6.001847	6.001847	15.306332	19.392392	6.001847	
5940000	100.687501	5	5.511217	16.942034	5.511217	14.933911	17.808593	17.174450	5.511217	
5941000	100.687501	5	5.789153	20.102125	5.789153	17.061147	19.253872	15.870125	5.789153	
5942000	100.687501	2	5.597202	20.227675	5.597202	5.597202	5.597202	5.597202	5.597202	
5943000	100.687501	2	5.525817	16.295345	5.525817	5.525817	5.525817	5.525817	5.525817	
5944000	100.687501	2	5.766821	17.732838	5.766821	5.766821	5.766821	5.766821	5.766821	
5945000	100.687501	2	5.157017	19.804012	5.157017	5.157017	5.157017	5.157017	5.157017	
5946000	100.687501	2	5.941072	19.359838	5.941072	5.941072	5.941072	5.941072	5.941072	
5947000	100.687501	2	5.409108	16.557754	5.409108	5.409108	5.409108	5.409108	5.409108	
5948000	100.687501	2	5.777558	17.423655	5.777558	5.777558	5.777558	5.777558	5.777558	
5949000	100.687501	2	5.289086	18.610866	5.289086	5.289086	5.289086	5.289086	5.289086	
5950000	100.687501	2	5.045136	16.755500	5.045136	5.045136	5.045136	5.045136	5.045136	
5951000	100.687501	2	5.134813	19.598055	5.134813	5.134813	5.134813	5.134813	5.134813	
5952000	100.687501	2	5.530387	17.083396	5.530387	5.530387	5.530387	5.530387	5.530387	
5953000	100.687501	2	5.628423	17.386953	5.628423	5.628423	5.628423	5.628423	5.628423	
5954000	100.687501	2	5.145001	18.172819	5.145001	5.145001	5.145001	5.145001	5.145001	
5955000	100.687501	2	5.720705	16.842720	5.720705	5.720705	5.720705	5.720705	5.720705	
5956000	100.687501	2	5.257448	18.297681	5.257448	5.257448	5.257448	5.257448	5.257448	
5957000	100.687501	3	6.043910	17.417240	6.043910	6.043910	6.043910	18.111240	6.043910	
5958000	100.687501	2	5.313803	17.635982	5.313803	5.313803	5.313803	5.313803	5.313803	
5959000	100.687501	2	5.028591	16.220404	5.028591	5.028591	5.028591	5.028591	5.028591	
5960000	100.687501	2	5.766262	17.373501	5.766262	5.766262	5.766262	5.766262	5.766262	
5961000	100.687501	2	5.483620	16.945324	5.483620	5.483620	5.483620	5.483620	5.483620	
5962000	100.687501	2	5.410166	17.427564	5.410166	5.410166	5.410166	5.410166	5.410166	
5963000	100.687501	2	5.290799	19.158844	5.290799	5.290799	5.290799	5.290799	5.290799	
5964000	100.687501	2	5.386618	17.782995	5.386618	5.386618	5.386618	5.386618	5.386618	
5965000	100.687501	2	5.562395	18.196664	5.562395	5.562395	5.562395	5.562395	5.562395	
5966000	100.687501	3	5.030888	17.236405	5.030888	5.030888	5.030888	14.064295	5.030888	
5967000	100.687501	2	5.371352	17.903187	5.371352	5.371352	5.371352	5.371352	5.371352	
5968000	100.687501	2	5.687799	20.872754	5.687799	5.687799	5.687799	5.687799	5.687799	
5969000	100.687501	2	5.500229	17.971036	5.500229	5.500229	5.500229	5.500229	5.500229	
5970000	100.687501	2	5.506060	17.626692	5.506060	5.506060	5.506060	5.506060	5.506060	
5971000	100.687501	2	5.434970	18.091363	5.434970	5.434970	5.434970	5.434970	5.434970	
5972000	100.687501	2	5.254601	16.007062	5.254601	5.254601	5.254601	5.254601	5.254601	
5973000	100.687501	2	5.523470	18.294198	5.523470	5.523470	5.523470	5.523470	5.523470	
5974000	100.687501	2	5.239555	17.143039	5.239555	5.239555	5.239555	5.239555	5.239555	
5975000	100.687501	2	5.310416	16.801948	5.310416	5.310416	5.310416	5.310416	5.310416	
5976000	100.687501	2	5.300127	17.448169	5.300127	5.300127	5.300127	5.300127	5.300127	
5977000	100.687501	2	5.783171	17.602818	5.783171	5.783171	5.783171	5.783171	5.783171	
5978000	100.687501	2	5.442250	18.424831	5.442250	5.442250	5.442250	5.442250	5.442250	
5979000	100.687501	2	5.245132	17.071234	5.245132	5.245132	5.245132	5.245132	5.245132	
5980000	100.687501	2	5.638954	18.326740	5.638954	5.638954	5.638954	5.638954	5.638954	
5981000	100.687501	3	5.584682	19.215597	5.584682	5.584682	5.584682	16.069004	5.584682	
5982000	100.687501	2	5.060814	18.945269	5.060814	5.060814	5.060814	5.060814	5.060814	
5983000	100.687501	4	5.560768	18.516870	5.560768	15.561041	19.189050	19.189050	5.560768	
5984000	100.687501	5	5.688372	18.439963	5.688372	15.072944	17.200669	14.541421	5.688372	
5985000	100.687501	4	5.460380	18.363656	5.460380	5.460380	16.356770	16.317290	5.460380	
5986000	100.687501	4	5.881458	17.950372	5.881458	5.881458	17.106616	16.014405	5.881458	
5987000	100.687501	5	6.060406	19.987023	6.060406	16.504056	15.967026	16.515282	6.060406	
5988000	100.687501	4	5.869984	16.628374	5.869984	5.869984	15.764977	16.572730	5.869984	
5989000	100.687501	5	5.083158	18.596611	5.083158	16.648753	17.709702	16.702152	5.083158	
5990000	100.687501	5	5.723531	18.509785	5.723531	13.751460	15.516618	16.604423	5.723531	
5991000	100.687501	5	5.641895	19.565079	5.641895	17.983774	15.142836	15.910650	5.641895	
5992000	100.687501	5	5.695956	18.234927	5.695956	15.367521	16.499902	20.356591	5.695956	
5993000	100.687501	5	5.890598	19.368798	5.890598	17.438851	16.325122	15.979633	5.890598	
5994000	100.687501	5	5.674739	19.387561	5.674739	16.234899	16.530266	16.547602	5.674739	
5995000	100.687501	5	5.928007	18.215565	5.928007	16.350942	15.625247	18.238394	5.928007	
5996000	100.687501	5	5.524800	18.708918	5.524800	15.749336	20.005208	17.207308	5.524800	
5997000	100.687501	4	5.685973	17.460818	5.685973	17.507038	17.460818	18.498428	5.685973	
5998000	100.687501	3	5.644353	17.578448	5.644353	5.644353	5.644353	15.590232	5.644353	
5999000	100.687501	2	6.007871	17.682824	6.007871	6.007871	6.007871	6.007871	6.007871	
6000000	100.687501	2	5.482099	17.257454	5.482099	5.482099	5.482099	5.482099	5.482099	
6001000	100.687501	3	5.445512	16.376205	5.445512	5.445512	5.445512	18.800969	5.445512	
6002000	100.687501	4	5.128257	22.756058	5.128257	16.449540	5.128257	19.405629	5.128257	
6003000	100.687501	2	5.481933	17.261400	5.481933	5.481933	5.481933	5.481933	5.481933	
6004000	100.687501	2	5.336381	16.767980	5.336381	5.336381	5.336381	5.336381	5.336381	
6005000	100.687501	2	4.911632	17.071388	4.911632	4.911632	4.911632	4.911632	4.911632	
6006000	100.687501	2	5.245632	18.234531	5.245632	5.245632	5.245632	5.245632	5.245632	
6007000	100.687501	2	5.578254	17.030458	5.578254	5.578254	5.578254	5.578254	5.578254	
6008000	100.687501	2	5.260725	19.796003	5.260725	5.260725	5.260725	5.260725	5.260725	
6009000	100.687501	4	5.267322	21.428523	5.267322	15.467793	5.267322	14.604556	5.267322	
6010000	100.687501	2	5.538367	16.808480	5.538367	5.538367	5.538367	5.538367	5.538367	
6011000	100.687501	2	5.227091	21.509065	5.227091	5.227091	5.227091	5.227091	5.227091	
6012000	100.687501	2	5.620034	18.820172	5.620034	5.620034	5.620034	5.620034	5.620034	
6013000	100.687501	4	4.948317	19.827288	4.948317	18.865660	4.948317	17.732299	4.948317	
6014000	100.687501	2	5.794449	17.103548	5.794449	5.794449	5.794449	5.794449	5.794449	
6015000	100.687501	2	5.493655	18.335983	5.493655	5.493655	5.493655	5.493655	5.493655	
6016000	100.687501	2	5.130667	16.882967	5.130667	5.130667	5.130667	5.130667	5.130667	
6017000	100.687501	2	5.383136	15.431523	5.383136	5.383136	5.383136	5.383136	5.383136	
6018000	100.687501	2	4.978147	17.075958	4.978147	4.978147	4.978147	4.978147	4.978147	
6019000	100.687501	4	5.333920	17.596859	5.333920	17.212488	5.333920	18.666741	5.333920	
6020000	100.687501	2	5.574474	17.597619	5.574474	5.574474	5.574474	5.574474	5.574474	
6021000	100.687501	2	5.135803	18.549812	5.135803	5.135803	5.135803	5.135803	5.135803	
6022000	100.687501	2	5.587600	17.262747	5.587600	5.587600	5.587600	5.587600	5.587600	
6023000	100.687501	2	5.151055	19.065831	5.151055	5.151055	5.151055	5.151055	5.151055	
6024000	100.687501	2	5.256097	18.545532	5.256097	5.256097	5.256097	5.256097	5.256097	
6025000	100.687501	2	5.422532	18.966972	5.422532	5.422532	5.422532	5.422532	5.422532	
6026000	100.687501	2	5.500588	18.792715	5.500588	5.500588	5.500588	5.500588	5.500588	
6027000	100.687501	2	4.974668	16.723472	4.974668	4.974668	4.974668	4.974668	4.974668	
6028000	100.687501	2	5.114853	17.875376	5.114853	5.114853	5.114853	5.114853	5.114853	
6029000	100.687501	2	5.398745	16.650959	5.398745	5.398745	5.398745	5.398745	5.398745	
6030000	100.687501	2	5.021680	20.337201	5.021680	5.021680	5.021680	5.021680	5.021680	
6031000	100.687501	2	5.336926	17.720170	5.336926	5.336926	5.336926	5.336926	5.336926	
6032000	100.687501	2	5.648811	18.629991	5.648811	5.648811	5.648811	5.648811	5.648811	
6033000	100.687501	2	4.790708	18.959673	4.790708	4.790708	4.790708	4.790708	4.790708	
6034000	100.687501	2	5.138939	17.241377	5.138939	5.138939	5.138939	5.138939	5.138939	
6035000	100.687501	2	5.461461	17.980835	5.461461	5.461461	5.461461	5.461461	5.461461	
6036000	100.687501	3	5.202875	17.233006	5.202875	16.877392	5.202875	5.202875	5.202875	
6037000	100.687501	2	5.526321	17.556479	5.526321	5.526321	5.526321	5.526321	5.526321	
6038000	100.687501	2	5.379799	18.830672	5.379799	5.379799	5.379799	5.379799	5.379799	
6039000	100.687501	2	5.767416	16.292178	5.767416	5.767416	5.767416	5.767416	5.767416	
6040000	100.687501	2	5.388214	18.518132	5.388214	5.388214	5.388214	5.388214	5.388214	
6041000	100.687501	2	5.706913	18.918164	5.706913	5.706913	5.706913	5.706913	5.706913	
6042000	100.687501	2	5.844151	17.536571	5.844151	5.844151	5.844151	5.844151	5.844151	
6043000	100.687501	2	5.572419	17.472093	5.572419	5.572419	5.572419	5.572419	5.572419	
6044000	100.687501	2	5.315917	16.965748	5.315917	5.315917	5.315917	5.315917	5.315917	
6045000	100.687501	3	5.222185	18.614657	5.222185	5.222185	5.222185	15.920951	5.222185	
6046000	100.687501	2	5.369234	17.672176	5.369234	5.369234	5.369234	5.369234	5.369234	
6047000	100.687501	2	4.535373	17.840604	4.535373	4.535373	4.535373	4.535373	4.535373	
6048000	100.687501	2	4.930915	19.588076	4.930915	4.930915	4.930915	4.930915	4.930915	
6049000	100.687501	2	5.165647	19.786596	5.165647	5.165647	5.165647	5.165647	5.165647	
6050000	100.687501	2	5.419010	18.804332	5.419010	5.419010	5.419010	5.419010	5.419010	
6051000	100.687501	2	5.773769	17.385497	5.773769	5.773769	5.773769	5.773769	5.773769	
6052000	100.687501	2	5.266140	17.988531	5.266140	5.266140	5.266140	5.266140	5.266140	
6053000	100.687501	2	5.499186	18.551420	5.499186	5.499186	5.499186	5.499186	5.499186	
6054000	100.687501	2	5.699724	19.262918	5.699724	5.699724	5.699724	5.699724	5.699724	
6055000	100.687501	2	5.003351	18.971817	5.003351	5.003351	5.003351	5.003351	5.003351	
6056000	100.687501	2	5.118751	18.584919	5.118751	5.118751	5.118751	5.118751	5.118751	
6057000	100.687501	2	5.111740	18.118235	5.111740	5.111740	5.111740	5.111740	5.111740	
6058000	100.687501	2	5.914726	17.713825	5.914726	5.914726	5.914726	5.914726	5.914726	
6059000	100.687501	2	5.090766	18.017350	5.090766	5.090766	5.090766	5.090766	5.090766	
6060000	100.687501	3	5.828404	17.348703	5.828404	5.828404	5.828404	15.212182	5.828404	
6061000	100.687501	2	5.400536	18.161372	5.400536	5.400536	5.400536	5.400536	5.400536	
6062000	100.687501	2	5.660671	17.591866	5.660671	5.660671	5.660671	5.660671	5.660671	
6063000	100.687501	2	6.177284	18.056160	6.177284	6.177284	6.177284	6.177284	6.177284	
6064000	100.687501	3	5.072140	19.701909	5.072140	5.072140	5.072140	16.607483	5.072140	
6065000	100.687501	4	5.226875	19.094154	5.226875	14.478737	5.226875	18.978855	5.226875	
6066000	100.687501	2	5.724481	17.367741	5.724481	5.724481	5.724481	5.724481	5.724481	
6067000	100.687501	2	5.632480	16.197480	5.632480	5.632480	5.632480	5.632480	5.632480	
6068000	100.687501	2	5.313086	18.374715	5.313086	5.313086	5.313086	5.313086	5.313086	
6069000	100.687501	2	5.082990	16.564589	5.082990	5.082990	5.082990	5.082990	5.082990	
6070000	100.687501	2	5.185638	18.083014	5.185638	5.185638	5.185638	5.185638	5.185638	
6071000	100.687501	3	5.677331	17.256939	5.677331	5.677331	5.677331	14.591858	5.677331	
6072000	100.687501	2	5.394500	17.031883	5.394500	5.394500	5.394500	5.394500	5.394500	
6073000	100.687501	2	4.988226	18.136036	4.988226	4.988226	4.988226	4.988226	4.988226	
6074000	100.687501	2	5.148861	17.905410	5.148861	5.148861	5.148861	5.148861	5.148861	
6075000	100.687501	2	5.309577	17.150061	5.309577	5.309577	5.309577	5.309577	5.309577	
6076000	100.687501	2	5.089050	17.433799	5.089050	5.089050	5.089050	5.089050	5.089050	
6077000	100.687501	2	5.508950	18.298804	5.508950	5.508950	5.508950	5.508950	5.508950	
6078000	100.687501	4	5.788180	17.700323	5.788180	16.087408	5.788180	17.457686	5.788180	
6079000	100.687501	4	5.473697	19.418156	5.473697	15.873461	5.473697	17.793870	5.473697	
6080000	100.687501	2	4.838447	18.441058	4.838447	4.838447	4.838447	4.838447	4.838447	
6081000	100.687501	2	4.928739	17.143122	4.928739	4.928739	4.928739	4.928739	4.928739	
6082000	100.687501	2	5.793089	18.568397	5.793089	5.793089	5.793089	5.793089	5.793089	
6083000	100.687501	2	5.374148	19.742657	5.374148	5.374148	5.374148	5.374148	5.374148	
6084000	100.687501	4	5.478007	18.129477	5.478007	15.496413	5.478007	16.261784	5.478007	
6085000	100.687501	2	5.603565	19.812437	5.603565	5.603565	5.603565	5.603565	5.603565	
6086000	100.687501	2	5.646181	20.705678	5.646181	5.646181	5.646181	5.646181	5.646181	
6087000	100.687501	2	5.755487	18.854846	5.755487	5.755487	5.755487	5.755487	5.755487	
6088000	100.687501	2	5.430766	16.384291	5.430766	5.430766	5.430766	5.430766	5.430766	
6089000	100.687501	2	5.939959	18.026103	5.939959	5.939959	5.939959	5.939959	5.939959	
6090000	100.687501	4	5.333988	19.010342	5.333988	13.948956	5.333988	18.978904	5.333988	
6091000	100.687501	2	5.571649	17.743067	5.571649	5.571649	5.571649	5.571649	5.571649	
6092000	100.687501	2	5.539453	16.965515	5.539453	5.539453	5.539453	5.539453	5.539453	
6093000	100.687501	2	5.368795	17.755068	5.368795	5.368795	5.368795	5.368795	5.368795	
6094000	100.687501	3	5.422604	19.886794	5.422604	18.154397	5.422604	19.886794	5.422604	
6095000	100.687501	4	5.369278	17.314264	5.369278	17.807440	5.369278	16.054317	5.369278	
6096000	100.687501	2	5.614007	16.353263	5.614007	5.614007	5.614007	5.614007	5.614007	
6097000	100.687501	2	6.135942	18.170182	6.135942	6.135942	6.135942	6.135942	6.135942	
6098000	100.687501	2	5.447643	16.140597	5.447643	5.447643	5.447643	5.447643	5.447643	
6099000	100.687501	2	6.088745	17.759205	6.088745	6.088745	6.088745	6.088745	6.088745	
6100000	100.687501	2	5.508858	19.539606	5.508858	5.508858	5.508858	5.508858	5.508858	
6101000	100.687501	2	5.490114	18.508867	5.490114	5.490114	5.490114	5.490114	5.490114	
6102000	100.687501	2	5.172883	18.474107	5.172883	5.172883	5.172883	5.172883	5.172883	
6103000	100.687501	2	5.378493	17.745724	5.378493	5.378493	5.378493	5.378493	5.378493	
6104000	100.687501	2	5.389786	17.084652	5.389786	5.389786	5.389786	5.389786	5.389786	
6105000	100.687501	2	5.144274	19.679966	5.144274	5.144274	5.144274	5.144274	5.144274	
6106000	100.687501	2	4.686719	18.040678	4.686719	4.686719	4.686719	4.686719	4.686719	
6107000	100.687501	2	5.427392	18.250279	5.427392	5.427392	5.427392	5.427392	5.427392	
6108000	100.687501	2	5.472233	17.793806	5.472233	5.472233	5.472233	5.472233	5.472233	
6109000	100.687501	2	5.774841	19.472872	5.774841	5.774841	5.774841	5.774841	5.774841	
6110000	100.687501	2	5.445767	19.294025	5.445767	5.445767	5.445767	5.445767	5.445767	
6111000	100.687501	2	5.462502	17.783807	5.462502	5.462502	5.462502	5.462502	5.462502	
6112000	100.687501	2	4.902601	19.399831	4.902601	4.902601	4.902601	4.902601	4.902601	
6113000	100.687501	2	5.350621	18.166781	5.350621	5.350621	5.350621	5.350621	5.350621	
6114000	100.687501	2	5.519973	18.880394	5.519973	5.519973	5.519973	5.519973	5.519973	
6115000	100.687501	2	4.990674	17.366224	4.990674	4.990674	4.990674	4.990674	4.990674	
6116000	100.687501	2	5.300927	19.001416	5.300927	5.300927	5.300927	5.300927	5.300927	
6117000	100.687501	2	5.224727	17.130069	5.224727	5.224727	5.224727	5.224727	5.224727	
6118000	100.687501	2	4.772771	17.691585	4.772771	4.772771	4.772771	4.772771	4.772771	
6119000	100.687501	2	5.315687	17.878621	5.315687	5.315687	5.315687	5.315687	5.315687	
6120000	100.687501	2	5.296461	20.386245	5.296461	5.296461	5.296461	5.296461	5.296461	
6121000	100.687501	2	5.557934	19.813212	5.557934	5.557934	5.557934	5.557934	5.557934	
6122000	100.687501	2	4.912500	19.224661	4.912500	4.912500	4.912500	4.912500	4.912500	
6123000	100.687501	4	5.313669	18.434967	5.313669	15.395921	5.313669	15.495060	5.313669	
6124000	100.687501	4	5.198021	17.074233	5.198021	15.299771	5.198021	17.457993	5.198021	
6125000	100.687501	2	5.237982	17.539115	5.237982	5.237982	5.237982	5.237982	5.237982	
6126000	100.687501	2	5.361360	19.075489	5.361360	5.361360	5.361360	5.361360	5.361360	
6127000	100.687501	2	5.233152	19.082154	5.233152	5.233152	5.233152	5.233152	5.233152	
6128000	100.687501	3	4.761906	18.689833	4.761906	17.241779	4.761906	4.761906	4.761906	
6129000	100.687501	2	5.152480	17.866924	5.152480	5.152480	5.152480	5.152480	5.152480	
6130000	100.687501	2	5.674109	18.839707	5.674109	5.674109	5.674109	5.674109	5.674109	
6131000	100.687501	2	5.337737	16.899022	5.337737	5.337737	5.337737	5.337737	5.337737	
6132000	100.687501	2	5.549398	19.490937	5.549398	5.549398	5.549398	5.549398	5.549398	
6133000	100.687501	2	5.622238	18.099981	5.622238	5.622238	5.622238	5.622238	5.622238	
6134000	100.687501	2	5.827459	17.178822	5.827459	5.827459	5.827459	5.827459	5.827459	
6135000	100.687501	2	5.392651	19.233379	5.392651	5.392651	5.392651	5.392651	5.392651	
6136000	100.687501	2	5.475701	18.546245	5.475701	5.475701	5.475701	5.475701	5.475701	
6137000	100.687501	2	5.123286	19.837649	5.123286	5.123286	5.123286	5.123286	5.123286	
6138000	100.687501	2	5.127683	20.477298	5.127683	5.127683	5.127683	5.127683	5.127683	
6139000	100.687501	2	5.649772	18.255236	5.649772	5.649772	5.649772	5.649772	5.649772	
6140000	100.687501	2	5.214122	17.289645	5.214122	5.214122	5.214122	5.214122	5.214122	
6141000	100.687501	2	5.177708	16.477891	5.177708	5.177708	5.177708	5.177708	5.177708	
6142000	100.687501	2	5.321153	19.663385	5.321153	5.321153	5.321153	5.321153	5.321153	
6143000	100.687501	2	4.880182	17.267232	4.880182	4.880182	4.880182	4.880182	4.880182	
6144000	100.687501	2	5.434240	19.866511	5.434240	5.434240	5.434240	5.434240	5.434240	
6145000	100.687501	2	5.563199	17.832645	5.563199	5.563199	5.563199	5.563199	5.563199	
6146000	100.687501	2	5.325662	19.043836	5.325662	5.325662	5.325662	5.325662	5.325662	
6147000	100.687501	4	5.057851	18.739027	5.057851	19.816986	5.057851	19.683577	5.057851	
6148000	100.687501	2	5.006558	22.380068	5.006558	5.006558	5.006558	5.006558	5.006558	
6149000	100.687501	2	5.376569	17.555307	5.376569	5.376569	5.376569	5.376569	5.376569	
6150000	100.687501	2	5.817247	19.589505	5.817247	5.817247	5.817247	5.817247	5.817247	
6151000	100.687501	2	4.772709	17.938370	4.772709	4.772709	4.772709	4.772709	4.772709	
6152000	100.687501	2	5.747698	18.293978	5.747698	5.747698	5.747698	5.747698	5.747698	
6153000	100.687501	2	5.419291	19.318984	5.419291	5.419291	5.419291	5.419291	5.419291	
6154000	100.687501	2	5.481541	19.257849	5.481541	5.481541	5.481541	5.481541	5.481541	
6155000	100.687501	2	4.951544	19.183634	4.951544	4.951544	4.951544	4.951544	4.951544	
6156000	100.687501	2	5.617083	17.638289	5.617083	5.617083	5.617083	5.617083	5.617083	
6157000	100.687501	2	5.659622	17.310678	5.659622	5.659622	5.659622	5.659622	5.659622	
6158000	100.687501	2	5.596912	18.443157	5.596912	5.596912	5.596912	5.596912	5.596912	
6159000	100.687501	2	5.403417	19.472823	5.403417	5.403417	5.403417	5.403417	5.403417	
6160000	100.687501	2	5.678870	19.322025	5.678870	5.678870	5.678870	5.678870	5.678870	
6161000	100.687501	2	5.037636	17.970905	5.037636	5.037636	5.037636	5.037636	5.037636	
6162000	100.687501	2	5.480231	17.832206	5.480231	5.480231	5.480231	5.480231	5.480231	
6163000	100.687501	2	5.075940	18.693462	5.075940	5.075940	5.075940	5.075940	5.075940	
6164000	100.687501	2	6.018229	19.205601	6.018229	6.018229	6.018229	6.018229	6.018229	
6165000	100.687501	2	5.475644	19.549419	5.475644	5.475644	5.475644	5.475644	5.475644	
6166000	100.687501	3	5.428784	18.362736	5.428784	5.428784	5.428784	14.796584	5.428784	
6167000	100.687501	2	5.387742	17.391504	5.387742	5.387742	5.387742	5.387742	5.387742	
6168000	100.687501	2	5.397494	19.019822	5.397494	5.397494	5.397494	5.397494	5.397494	
6169000	100.687501	2	5.102226	16.993407	5.102226	5.102226	5.102226	5.102226	5.102226	
6170000	100.687501	2	5.524736	17.543964	5.524736	5.524736	5.524736	5.524736	5.524736	
6171000	100.687501	2	6.298836	16.258996	6.298836	6.298836	6.298836	6.298836	6.298836	
6172000	100.687501	2	5.243988	17.685195	5.243988	5.243988	5.243988	5.243988	5.243988	
6173000	100.687501	2	5.080453	19.133148	5.080453	5.080453	5.080453	5.080453	5.080453	
6174000	100.687501	2	5.862088	17.795157	5.862088	5.862088	5.862088	5.862088	5.862088	
6175000	100.687501	2	5.243499	19.096938	5.243499	5.243499	5.243499	5.243499	5.243499	
6176000	100.687501	2	5.582963	19.554870	5.582963	5.582963	5.582963	5.582963	5.582963	
6177000	100.687501	2	5.204752	18.096875	5.204752	5.204752	5.204752	5.204752	5.204752	
6178000	100.687501	2	5.343735	15.535876	5.343735	5.343735	5.343735	5.343735	5.343735	
6179000	100.687501	3	5.659308	18.148429	5.659308	5.659308	5.659308	17.954149	5.659308	
6180000	100.687501	2	5.867696	18.942215	5.867696	5.867696	5.867696	5.867696	5.867696	
6181000	100.687501	2	5.102591	18.408463	5.102591	5.102591	5.102591	5.102591	5.102591	
6182000	100.687501	2	5.588104	19.193179	5.588104	5.588104	5.588104	5.588104	5.588104	
6183000	100.687501	2	5.148617	17.558563	5.148617	5.148617	5.148617	5.148617	5.148617	
6184000	100.687501	2	5.237419	15.927937	5.237419	5.237419	5.237419	5.237419	5.237419	
