Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
6786000	0.085832	2	0.056167	0.427592	0.061408	0.021096	0.382378	0.051359	0.056167	0.427592	0.061408	0.021096	0.382378	0.051359	0.056167	0.427592	0.061408	0.021096	0.382378	0.051359	0.062736	0.400808	0.101944	0.136183	0.219115	0.079214	0.062736	0.400808	0.101944	0.136183	0.219115	0.079214	0.062736	0.400808	0.101944	0.136183	0.219115	0.079214	0.056167	0.427592	0.061408	0.021096	0.382378	0.051359	
6787000	0.085832	2	0.061505	0.444358	0.057727	0.022654	0.363020	0.050737	0.061505	0.444358	0.057727	0.022654	0.363020	0.050737	0.061505	0.444358	0.057727	0.022654	0.363020	0.050737	0.075832	0.345067	0.121951	0.206286	0.190889	0.059976	0.075832	0.345067	0.121951	0.206286	0.190889	0.059976	0.075832	0.345067	0.121951	0.206286	0.190889	0.059976	0.061505	0.444358	0.057727	0.022654	0.363020	0.050737	
6788000	0.085832	2	0.062013	0.422971	0.054948	0.029793	0.369748	0.060526	0.062013	0.422971	0.054948	0.029793	0.369748	0.060526	0.062013	0.422971	0.054948	0.029793	0.369748	0.060526	0.083269	0.356860	0.107773	0.157964	0.208862	0.085271	0.083269	0.356860	0.107773	0.157964	0.208862	0.085271	0.083269	0.356860	0.107773	0.157964	0.208862	0.085271	0.062013	0.422971	0.054948	0.029793	0.369748	0.060526	
6789000	0.085832	2	0.062263	0.424675	0.066228	0.033263	0.371239	0.042332	0.062263	0.424675	0.066228	0.033263	0.371239	0.042332	0.062263	0.424675	0.066228	0.033263	0.371239	0.042332	0.063002	0.376032	0.104620	0.162509	0.217648	0.076190	0.063002	0.376032	0.104620	0.162509	0.217648	0.076190	0.063002	0.376032	0.104620	0.162509	0.217648	0.076190	0.062263	0.424675	0.066228	0.033263	0.371239	0.042332	
6790000	0.085832	2	0.063169	0.430852	0.059339	0.021537	0.382156	0.042947	0.063169	0.430852	0.059339	0.021537	0.382156	0.042947	0.063169	0.430852	0.059339	0.021537	0.382156	0.042947	0.101281	0.363074	0.101914	0.145662	0.199241	0.088829	0.101281	0.363074	0.101914	0.145662	0.199241	0.088829	0.101281	0.363074	0.101914	0.145662	0.199241	0.088829	0.063169	0.430852	0.059339	0.021537	0.382156	0.042947	
6791000	0.085832	2	0.058640	0.425494	0.060480	0.032304	0.379309	0.043773	0.058640	0.425494	0.060480	0.032304	0.379309	0.043773	0.058640	0.425494	0.060480	0.032304	0.379309	0.043773	0.073839	0.398451	0.128467	0.135671	0.213387	0.050185	0.073839	0.398451	0.128467	0.135671	0.213387	0.050185	0.073839	0.398451	0.128467	0.135671	0.213387	0.050185	0.058640	0.425494	0.060480	0.032304	0.379309	0.043773	
6792000	0.085832	2	0.056869	0.417183	0.058654	0.031329	0.383592	0.052373	0.056869	0.417183	0.058654	0.031329	0.383592	0.052373	0.056869	0.417183	0.058654	0.031329	0.383592	0.052373	0.097308	0.417690	0.107968	0.154914	0.157182	0.064937	0.097308	0.417690	0.107968	0.154914	0.157182	0.064937	0.097308	0.417690	0.107968	0.154914	0.157182	0.064937	0.056869	0.417183	0.058654	0.031329	0.383592	0.052373	
6793000	0.085832	2	0.058855	0.422270	0.057796	0.030870	0.372888	0.057321	0.058855	0.422270	0.057796	0.030870	0.372888	0.057321	0.058855	0.422270	0.057796	0.030870	0.372888	0.057321	0.106255	0.352667	0.100552	0.169168	0.203645	0.067713	0.106255	0.352667	0.100552	0.169168	0.203645	0.067713	0.106255	0.352667	0.100552	0.169168	0.203645	0.067713	0.058855	0.422270	0.057796	0.030870	0.372888	0.057321	
6794000	0.085832	3	0.065774	0.298307	0.087291	0.013322	0.493713	0.041593	0.061310	0.430086	0.055019	0.034644	0.365050	0.053891	0.065774	0.298307	0.087291	0.013322	0.493713	0.041593	0.058061	0.405289	0.106851	0.191590	0.195720	0.042489	0.058061	0.405289	0.106851	0.191590	0.195720	0.042489	0.058061	0.405289	0.106851	0.191590	0.195720	0.042489	0.061310	0.430086	0.055019	0.034644	0.365050	0.053891	
6795000	0.085832	3	0.060916	0.426496	0.057789	0.035403	0.368104	0.051292	0.060916	0.426496	0.057789	0.035403	0.368104	0.051292	0.060916	0.426496	0.057789	0.035403	0.368104	0.051292	0.070567	0.114390	0.126789	0.291526	0.257635	0.139093	0.108735	0.408900	0.069511	0.123194	0.232060	0.057600	0.108735	0.408900	0.069511	0.123194	0.232060	0.057600	0.060916	0.426496	0.057789	0.035403	0.368104	0.051292	
6796000	0.085832	2	0.081762	0.405174	0.069221	0.005209	0.385961	0.052673	0.081762	0.405174	0.069221	0.005209	0.385961	0.052673	0.081762	0.405174	0.069221	0.005209	0.385961	0.052673	0.079012	0.385207	0.077437	0.109444	0.298630	0.050269	0.079012	0.385207	0.077437	0.109444	0.298630	0.050269	0.079012	0.385207	0.077437	0.109444	0.298630	0.050269	0.079012	0.385207	0.077437	0.109444	0.298630	0.050269	
6797000	0.085832	2	0.066526	0.423289	0.051658	0.020455	0.379970	0.058102	0.066526	0.423289	0.051658	0.020455	0.379970	0.058102	0.066526	0.423289	0.051658	0.020455	0.379970	0.058102	0.049913	0.315722	0.119842	0.190118	0.248867	0.075538	0.049913	0.315722	0.119842	0.190118	0.248867	0.075538	0.049913	0.315722	0.119842	0.190118	0.248867	0.075538	0.066526	0.423289	0.051658	0.020455	0.379970	0.058102	
6798000	0.085832	2	0.061892	0.425499	0.059698	0.018221	0.388068	0.046622	0.061892	0.425499	0.059698	0.018221	0.388068	0.046622	0.061892	0.425499	0.059698	0.018221	0.388068	0.046622	0.098539	0.342654	0.117443	0.135645	0.226674	0.079044	0.098539	0.342654	0.117443	0.135645	0.226674	0.079044	0.098539	0.342654	0.117443	0.135645	0.226674	0.079044	0.061892	0.425499	0.059698	0.018221	0.388068	0.046622	
6799000	0.085832	2	0.068259	0.405311	0.059729	0.028003	0.389409	0.049288	0.068259	0.405311	0.059729	0.028003	0.389409	0.049288	0.068259	0.405311	0.059729	0.028003	0.389409	0.049288	0.078124	0.431579	0.080391	0.135024	0.202692	0.072189	0.078124	0.431579	0.080391	0.135024	0.202692	0.072189	0.078124	0.431579	0.080391	0.135024	0.202692	0.072189	0.068259	0.405311	0.059729	0.028003	0.389409	0.049288	
6800000	0.085832	2	0.068546	0.399752	0.063347	0.027884	0.397044	0.043428	0.068546	0.399752	0.063347	0.027884	0.397044	0.043428	0.068546	0.399752	0.063347	0.027884	0.397044	0.043428	0.083592	0.380587	0.104653	0.186897	0.201124	0.043149	0.083592	0.380587	0.104653	0.186897	0.201124	0.043149	0.083592	0.380587	0.104653	0.186897	0.201124	0.043149	0.068546	0.399752	0.063347	0.027884	0.397044	0.043428	
6801000	0.085832	2	0.071152	0.410239	0.061476	0.030349	0.383787	0.042997	0.071152	0.410239	0.061476	0.030349	0.383787	0.042997	0.071152	0.410239	0.061476	0.030349	0.383787	0.042997	0.097152	0.421382	0.097201	0.147257	0.164045	0.072964	0.097152	0.421382	0.097201	0.147257	0.164045	0.072964	0.097152	0.421382	0.097201	0.147257	0.164045	0.072964	0.071152	0.410239	0.061476	0.030349	0.383787	0.042997	
6802000	0.085832	2	0.069148	0.371822	0.064506	0.031506	0.419387	0.043630	0.069148	0.371822	0.064506	0.031506	0.419387	0.043630	0.069148	0.371822	0.064506	0.031506	0.419387	0.043630	0.099945	0.364793	0.166358	0.155803	0.176670	0.036431	0.099945	0.364793	0.166358	0.155803	0.176670	0.036431	0.099945	0.364793	0.166358	0.155803	0.176670	0.036431	0.069148	0.371822	0.064506	0.031506	0.419387	0.043630	
6803000	0.085832	2	0.065376	0.371665	0.066527	0.031493	0.419210	0.045728	0.065376	0.371665	0.066527	0.031493	0.419210	0.045728	0.065376	0.371665	0.066527	0.031493	0.419210	0.045728	0.079443	0.344671	0.096425	0.194706	0.212887	0.071868	0.079443	0.344671	0.096425	0.194706	0.212887	0.071868	0.079443	0.344671	0.096425	0.194706	0.212887	0.071868	0.065376	0.371665	0.066527	0.031493	0.419210	0.045728	
6804000	0.085832	2	0.063724	0.389587	0.060708	0.039930	0.404592	0.041459	0.063724	0.389587	0.060708	0.039930	0.404592	0.041459	0.063724	0.389587	0.060708	0.039930	0.404592	0.041459	0.073637	0.444854	0.113826	0.143254	0.180652	0.043777	0.073637	0.444854	0.113826	0.143254	0.180652	0.043777	0.073637	0.444854	0.113826	0.143254	0.180652	0.043777	0.063724	0.389587	0.060708	0.039930	0.404592	0.041459	
6805000	0.085832	3	0.068095	0.384644	0.061405	0.034599	0.405377	0.045879	0.068095	0.384644	0.061405	0.034599	0.405377	0.045879	0.068095	0.384644	0.061405	0.034599	0.405377	0.045879	0.094186	0.271644	0.076885	0.148906	0.331708	0.076671	0.094186	0.271644	0.076885	0.148906	0.331708	0.076671	0.037527	0.494444	0.124565	0.109633	0.225968	0.007863	0.068095	0.384644	0.061405	0.034599	0.405377	0.045879	
6806000	0.085832	3	0.064444	0.404071	0.058747	0.032637	0.396649	0.043452	0.064444	0.404071	0.058747	0.032637	0.396649	0.043452	0.018273	0.325112	0.137565	0.031498	0.404654	0.082899	0.087304	0.373918	0.078895	0.109784	0.246854	0.103245	0.087304	0.373918	0.078895	0.109784	0.246854	0.103245	0.087304	0.373918	0.078895	0.109784	0.246854	0.103245	0.064444	0.404071	0.058747	0.032637	0.396649	0.043452	
6807000	0.085832	2	0.051917	0.389666	0.064458	0.030629	0.411142	0.052188	0.051917	0.389666	0.064458	0.030629	0.411142	0.052188	0.051917	0.389666	0.064458	0.030629	0.411142	0.052188	0.112193	0.450076	0.082125	0.120891	0.196025	0.038690	0.112193	0.450076	0.082125	0.120891	0.196025	0.038690	0.112193	0.450076	0.082125	0.120891	0.196025	0.038690	0.051917	0.389666	0.064458	0.030629	0.411142	0.052188	
6808000	0.085832	2	0.059498	0.428724	0.057100	0.029564	0.368138	0.056977	0.059498	0.428724	0.057100	0.029564	0.368138	0.056977	0.059498	0.428724	0.057100	0.029564	0.368138	0.056977	0.080369	0.355773	0.070912	0.207604	0.216326	0.069015	0.080369	0.355773	0.070912	0.207604	0.216326	0.069015	0.080369	0.355773	0.070912	0.207604	0.216326	0.069015	0.059498	0.428724	0.057100	0.029564	0.368138	0.056977	
6809000	0.085832	2	0.061820	0.418130	0.071327	0.029334	0.368376	0.051013	0.061820	0.418130	0.071327	0.029334	0.368376	0.051013	0.061820	0.418130	0.071327	0.029334	0.368376	0.051013	0.086482	0.369591	0.104240	0.177907	0.197888	0.063891	0.086482	0.369591	0.104240	0.177907	0.197888	0.063891	0.086482	0.369591	0.104240	0.177907	0.197888	0.063891	0.061820	0.418130	0.071327	0.029334	0.368376	0.051013	
6810000	0.085832	2	0.065117	0.414767	0.053712	0.031853	0.374009	0.060542	0.065117	0.414767	0.053712	0.031853	0.374009	0.060542	0.065117	0.414767	0.053712	0.031853	0.374009	0.060542	0.084851	0.327484	0.100751	0.192353	0.232665	0.061897	0.084851	0.327484	0.100751	0.192353	0.232665	0.061897	0.084851	0.327484	0.100751	0.192353	0.232665	0.061897	0.065117	0.414767	0.053712	0.031853	0.374009	0.060542	
6811000	0.085832	2	0.068999	0.440703	0.054225	0.022435	0.361781	0.051858	0.068999	0.440703	0.054225	0.022435	0.361781	0.051858	0.068999	0.440703	0.054225	0.022435	0.361781	0.051858	0.115786	0.344347	0.097793	0.195796	0.186220	0.060058	0.115786	0.344347	0.097793	0.195796	0.186220	0.060058	0.115786	0.344347	0.097793	0.195796	0.186220	0.060058	0.068999	0.440703	0.054225	0.022435	0.361781	0.051858	
6812000	0.085832	2	0.064414	0.440354	0.055605	0.019892	0.361495	0.058240	0.064414	0.440354	0.055605	0.019892	0.361495	0.058240	0.064414	0.440354	0.055605	0.019892	0.361495	0.058240	0.101379	0.351547	0.118079	0.192363	0.181662	0.054970	0.101379	0.351547	0.118079	0.192363	0.181662	0.054970	0.101379	0.351547	0.118079	0.192363	0.181662	0.054970	0.064414	0.440354	0.055605	0.019892	0.361495	0.058240	
6813000	0.085832	2	0.071029	0.432298	0.059032	0.025845	0.364567	0.047229	0.071029	0.432298	0.059032	0.025845	0.364567	0.047229	0.071029	0.432298	0.059032	0.025845	0.364567	0.047229	0.090691	0.333040	0.091151	0.169255	0.265882	0.049981	0.090691	0.333040	0.091151	0.169255	0.265882	0.049981	0.090691	0.333040	0.091151	0.169255	0.265882	0.049981	0.071029	0.432298	0.059032	0.025845	0.364567	0.047229	
6814000	0.085832	2	0.061963	0.433908	0.061412	0.029094	0.365926	0.047697	0.061963	0.433908	0.061412	0.029094	0.365926	0.047697	0.061963	0.433908	0.061412	0.029094	0.365926	0.047697	0.060876	0.290113	0.131179	0.135807	0.320828	0.061197	0.060876	0.290113	0.131179	0.135807	0.320828	0.061197	0.060876	0.290113	0.131179	0.135807	0.320828	0.061197	0.061963	0.433908	0.061412	0.029094	0.365926	0.047697	
6815000	0.085832	2	0.067818	0.435833	0.063057	0.025519	0.359726	0.048048	0.067818	0.435833	0.063057	0.025519	0.359726	0.048048	0.067818	0.435833	0.063057	0.025519	0.359726	0.048048	0.133146	0.210165	0.056087	0.192717	0.361399	0.046486	0.133146	0.210165	0.056087	0.192717	0.361399	0.046486	0.067818	0.435833	0.063057	0.025519	0.359726	0.048048	0.067818	0.435833	0.063057	0.025519	0.359726	0.048048	
6816000	0.085832	2	0.069916	0.376633	0.066547	0.030008	0.412926	0.043970	0.069916	0.376633	0.066547	0.030008	0.412926	0.043970	0.069916	0.376633	0.066547	0.030008	0.412926	0.043970	0.124085	0.295884	0.094752	0.195593	0.212433	0.077253	0.124085	0.295884	0.094752	0.195593	0.212433	0.077253	0.124085	0.295884	0.094752	0.195593	0.212433	0.077253	0.069916	0.376633	0.066547	0.030008	0.412926	0.043970	
6817000	0.085832	2	0.070919	0.399014	0.058201	0.027080	0.396939	0.047847	0.070919	0.399014	0.058201	0.027080	0.396939	0.047847	0.070919	0.399014	0.058201	0.027080	0.396939	0.047847	0.115313	0.271570	0.101869	0.138073	0.300947	0.072228	0.115313	0.271570	0.101869	0.138073	0.300947	0.072228	0.070919	0.399014	0.058201	0.027080	0.396939	0.047847	0.070919	0.399014	0.058201	0.027080	0.396939	0.047847	
6818000	0.085832	2	0.068860	0.363761	0.056511	0.026294	0.438118	0.046458	0.068860	0.363761	0.056511	0.026294	0.438118	0.046458	0.068860	0.363761	0.056511	0.026294	0.438118	0.046458	0.074465	0.314143	0.108226	0.190774	0.258445	0.053947	0.074465	0.314143	0.108226	0.190774	0.258445	0.053947	0.074465	0.314143	0.108226	0.190774	0.258445	0.053947	0.068860	0.363761	0.056511	0.026294	0.438118	0.046458	
6819000	0.085832	2	0.073025	0.357535	0.059671	0.028110	0.434672	0.046987	0.073025	0.357535	0.059671	0.028110	0.434672	0.046987	0.073025	0.357535	0.059671	0.028110	0.434672	0.046987	0.093308	0.344686	0.102815	0.192769	0.220930	0.045492	0.093308	0.344686	0.102815	0.192769	0.220930	0.045492	0.093308	0.344686	0.102815	0.192769	0.220930	0.045492	0.073025	0.357535	0.059671	0.028110	0.434672	0.046987	
6820000	0.085832	2	0.062029	0.379396	0.064501	0.035113	0.410917	0.048045	0.062029	0.379396	0.064501	0.035113	0.410917	0.048045	0.062029	0.379396	0.064501	0.035113	0.410917	0.048045	0.105837	0.331441	0.123430	0.161955	0.195834	0.081504	0.105837	0.331441	0.123430	0.161955	0.195834	0.081504	0.105837	0.331441	0.123430	0.161955	0.195834	0.081504	0.062029	0.379396	0.064501	0.035113	0.410917	0.048045	
6821000	0.085832	2	0.059456	0.423394	0.061308	0.028979	0.382547	0.044317	0.059456	0.423394	0.061308	0.028979	0.382547	0.044317	0.059456	0.423394	0.061308	0.028979	0.382547	0.044317	0.105819	0.361171	0.079218	0.163176	0.232037	0.058580	0.105819	0.361171	0.079218	0.163176	0.232037	0.058580	0.105819	0.361171	0.079218	0.163176	0.232037	0.058580	0.059456	0.423394	0.061308	0.028979	0.382547	0.044317	
6822000	0.085832	2	0.054626	0.429489	0.063089	0.026649	0.371565	0.054580	0.054626	0.429489	0.063089	0.026649	0.371565	0.054580	0.054626	0.429489	0.063089	0.026649	0.371565	0.054580	0.088207	0.341125	0.131070	0.154932	0.212891	0.071775	0.088207	0.341125	0.131070	0.154932	0.212891	0.071775	0.088207	0.341125	0.131070	0.154932	0.212891	0.071775	0.054626	0.429489	0.063089	0.026649	0.371565	0.054580	
6823000	0.085832	2	0.061058	0.414134	0.058757	0.040437	0.376507	0.049106	0.061058	0.414134	0.058757	0.040437	0.376507	0.049106	0.061058	0.414134	0.058757	0.040437	0.376507	0.049106	0.057989	0.386556	0.111608	0.155344	0.189849	0.098655	0.057989	0.386556	0.111608	0.155344	0.189849	0.098655	0.057989	0.386556	0.111608	0.155344	0.189849	0.098655	0.061058	0.414134	0.058757	0.040437	0.376507	0.049106	
6824000	0.085832	2	0.063423	0.403348	0.055811	0.030848	0.395463	0.051107	0.063423	0.403348	0.055811	0.030848	0.395463	0.051107	0.063423	0.403348	0.055811	0.030848	0.395463	0.051107	0.086590	0.383705	0.118053	0.153387	0.187735	0.070531	0.086590	0.383705	0.118053	0.153387	0.187735	0.070531	0.086590	0.383705	0.118053	0.153387	0.187735	0.070531	0.063423	0.403348	0.055811	0.030848	0.395463	0.051107	
6825000	0.085832	2	0.055359	0.409840	0.051697	0.030055	0.405709	0.047340	0.055359	0.409840	0.051697	0.030055	0.405709	0.047340	0.055359	0.409840	0.051697	0.030055	0.405709	0.047340	0.085373	0.330301	0.072598	0.166820	0.253445	0.091463	0.085373	0.330301	0.072598	0.166820	0.253445	0.091463	0.085373	0.330301	0.072598	0.166820	0.253445	0.091463	0.055359	0.409840	0.051697	0.030055	0.405709	0.047340	
6826000	0.085832	2	0.061674	0.394632	0.064222	0.027947	0.400539	0.050985	0.061674	0.394632	0.064222	0.027947	0.400539	0.050985	0.061674	0.394632	0.064222	0.027947	0.400539	0.050985	0.094456	0.319114	0.097198	0.201494	0.206778	0.080961	0.094456	0.319114	0.097198	0.201494	0.206778	0.080961	0.094456	0.319114	0.097198	0.201494	0.206778	0.080961	0.061674	0.394632	0.064222	0.027947	0.400539	0.050985	
6827000	0.085832	2	0.068452	0.375749	0.063743	0.039070	0.402381	0.050605	0.068452	0.375749	0.063743	0.039070	0.402381	0.050605	0.068452	0.375749	0.063743	0.039070	0.402381	0.050605	0.055853	0.362435	0.076725	0.192263	0.222626	0.090098	0.055853	0.362435	0.076725	0.192263	0.222626	0.090098	0.055853	0.362435	0.076725	0.192263	0.222626	0.090098	0.068452	0.375749	0.063743	0.039070	0.402381	0.050605	
6828000	0.085832	2	0.063039	0.384466	0.063083	0.026910	0.414316	0.048186	0.063039	0.384466	0.063083	0.026910	0.414316	0.048186	0.063039	0.384466	0.063083	0.026910	0.414316	0.048186	0.071604	0.407715	0.106012	0.153891	0.216011	0.044767	0.071604	0.407715	0.106012	0.153891	0.216011	0.044767	0.071604	0.407715	0.106012	0.153891	0.216011	0.044767	0.063039	0.384466	0.063083	0.026910	0.414316	0.048186	
6829000	0.085832	2	0.065257	0.388876	0.065303	0.027857	0.415686	0.037020	0.065257	0.388876	0.065303	0.027857	0.415686	0.037020	0.065257	0.388876	0.065303	0.027857	0.415686	0.037020	0.106815	0.422110	0.116300	0.099880	0.195792	0.059103	0.106815	0.422110	0.116300	0.099880	0.195792	0.059103	0.106815	0.422110	0.116300	0.099880	0.195792	0.059103	0.065257	0.388876	0.065303	0.027857	0.415686	0.037020	
6830000	0.085832	2	0.065049	0.418835	0.058750	0.028396	0.382802	0.046168	0.065049	0.418835	0.058750	0.028396	0.382802	0.046168	0.065049	0.418835	0.058750	0.028396	0.382802	0.046168	0.091592	0.300443	0.085117	0.239733	0.243756	0.039359	0.091592	0.300443	0.085117	0.239733	0.243756	0.039359	0.091592	0.300443	0.085117	0.239733	0.243756	0.039359	0.065049	0.418835	0.058750	0.028396	0.382802	0.046168	
6831000	0.085832	2	0.057650	0.417818	0.053038	0.035605	0.380122	0.055769	0.057650	0.417818	0.053038	0.035605	0.380122	0.055769	0.057650	0.417818	0.053038	0.035605	0.380122	0.055769	0.100694	0.420652	0.075690	0.160318	0.182361	0.060285	0.100694	0.420652	0.075690	0.160318	0.182361	0.060285	0.100694	0.420652	0.075690	0.160318	0.182361	0.060285	0.057650	0.417818	0.053038	0.035605	0.380122	0.055769	
6832000	0.085832	2	0.060208	0.421279	0.057454	0.035943	0.373995	0.051121	0.060208	0.421279	0.057454	0.035943	0.373995	0.051121	0.060208	0.421279	0.057454	0.035943	0.373995	0.051121	0.087002	0.413243	0.085387	0.141131	0.176576	0.096661	0.087002	0.413243	0.085387	0.141131	0.176576	0.096661	0.087002	0.413243	0.085387	0.141131	0.176576	0.096661	0.060208	0.421279	0.057454	0.035943	0.373995	0.051121	
6833000	0.085832	2	0.056129	0.415198	0.061530	0.032058	0.389489	0.045596	0.056129	0.415198	0.061530	0.032058	0.389489	0.045596	0.056129	0.415198	0.061530	0.032058	0.389489	0.045596	0.103172	0.224942	0.102778	0.198832	0.320774	0.049502	0.103172	0.224942	0.102778	0.198832	0.320774	0.049502	0.056129	0.415198	0.061530	0.032058	0.389489	0.045596	0.056129	0.415198	0.061530	0.032058	0.389489	0.045596	
6834000	0.085832	2	0.060298	0.387715	0.064593	0.029201	0.405269	0.052925	0.060298	0.387715	0.064593	0.029201	0.405269	0.052925	0.060298	0.387715	0.064593	0.029201	0.405269	0.052925	0.101115	0.348360	0.103520	0.090018	0.257395	0.099590	0.101115	0.348360	0.103520	0.090018	0.257395	0.099590	0.101115	0.348360	0.103520	0.090018	0.257395	0.099590	0.060298	0.387715	0.064593	0.029201	0.405269	0.052925	
6835000	0.085832	3	0.066108	0.401280	0.065485	0.026626	0.390013	0.050488	0.066108	0.401280	0.065485	0.026626	0.390013	0.050488	0.066108	0.401280	0.065485	0.026626	0.390013	0.050488	0.014075	0.105789	0.154879	0.349578	0.284475	0.091204	0.072830	0.408540	0.075458	0.123226	0.209187	0.110759	0.072830	0.408540	0.075458	0.123226	0.209187	0.110759	0.066108	0.401280	0.065485	0.026626	0.390013	0.050488	
6836000	0.085832	2	0.059360	0.413638	0.061945	0.028465	0.381931	0.054661	0.059360	0.413638	0.061945	0.028465	0.381931	0.054661	0.059360	0.413638	0.061945	0.028465	0.381931	0.054661	0.067074	0.314749	0.088972	0.196385	0.249336	0.083485	0.067074	0.314749	0.088972	0.196385	0.249336	0.083485	0.067074	0.314749	0.088972	0.196385	0.249336	0.083485	0.059360	0.413638	0.061945	0.028465	0.381931	0.054661	
6837000	0.085832	2	0.059667	0.406380	0.062266	0.032187	0.383909	0.055590	0.059667	0.406380	0.062266	0.032187	0.383909	0.055590	0.059667	0.406380	0.062266	0.032187	0.383909	0.055590	0.096222	0.390332	0.074641	0.149261	0.204776	0.084768	0.096222	0.390332	0.074641	0.149261	0.204776	0.084768	0.096222	0.390332	0.074641	0.149261	0.204776	0.084768	0.059667	0.406380	0.062266	0.032187	0.383909	0.055590	
6838000	0.085832	2	0.055058	0.429569	0.059560	0.029083	0.373554	0.053175	0.055058	0.429569	0.059560	0.029083	0.373554	0.053175	0.055058	0.429569	0.059560	0.029083	0.373554	0.053175	0.103507	0.384934	0.103180	0.160854	0.176819	0.070706	0.103507	0.384934	0.103180	0.160854	0.176819	0.070706	0.103507	0.384934	0.103180	0.160854	0.176819	0.070706	0.055058	0.429569	0.059560	0.029083	0.373554	0.053175	
6839000	0.085832	2	0.059276	0.413135	0.060972	0.029773	0.382409	0.054435	0.059276	0.413135	0.060972	0.029773	0.382409	0.054435	0.059276	0.413135	0.060972	0.029773	0.382409	0.054435	0.108847	0.379399	0.149086	0.117409	0.194914	0.050346	0.108847	0.379399	0.149086	0.117409	0.194914	0.050346	0.059276	0.413135	0.060972	0.029773	0.382409	0.054435	0.059276	0.413135	0.060972	0.029773	0.382409	0.054435	
6840000	0.085832	2	0.054738	0.413551	0.065877	0.029972	0.381975	0.053887	0.054738	0.413551	0.065877	0.029972	0.381975	0.053887	0.054738	0.413551	0.065877	0.029972	0.381975	0.053887	0.106691	0.413750	0.103662	0.181031	0.120267	0.074599	0.106691	0.413750	0.103662	0.181031	0.120267	0.074599	0.106691	0.413750	0.103662	0.181031	0.120267	0.074599	0.054738	0.413551	0.065877	0.029972	0.381975	0.053887	
6841000	0.085832	2	0.059259	0.419238	0.055217	0.029823	0.383913	0.052550	0.059259	0.419238	0.055217	0.029823	0.383913	0.052550	0.059259	0.419238	0.055217	0.029823	0.383913	0.052550	0.080246	0.389512	0.076818	0.186003	0.219144	0.048278	0.080246	0.389512	0.076818	0.186003	0.219144	0.048278	0.080246	0.389512	0.076818	0.186003	0.219144	0.048278	0.059259	0.419238	0.055217	0.029823	0.383913	0.052550	
6842000	0.085832	2	0.057158	0.419175	0.059972	0.029226	0.372744	0.061725	0.057158	0.419175	0.059972	0.029226	0.372744	0.061725	0.057158	0.419175	0.059972	0.029226	0.372744	0.061725	0.071007	0.376822	0.077501	0.227223	0.174021	0.073427	0.071007	0.376822	0.077501	0.227223	0.174021	0.073427	0.071007	0.376822	0.077501	0.227223	0.174021	0.073427	0.057158	0.419175	0.059972	0.029226	0.372744	0.061725	
6843000	0.085832	2	0.058744	0.441687	0.056798	0.026417	0.356286	0.060068	0.058744	0.441687	0.056798	0.026417	0.356286	0.060068	0.058744	0.441687	0.056798	0.026417	0.356286	0.060068	0.076811	0.361643	0.063787	0.175315	0.255641	0.066803	0.076811	0.361643	0.063787	0.175315	0.255641	0.066803	0.076811	0.361643	0.063787	0.175315	0.255641	0.066803	0.058744	0.441687	0.056798	0.026417	0.356286	0.060068	
6844000	0.085832	2	0.059210	0.411719	0.053563	0.030883	0.388337	0.056288	0.059210	0.411719	0.053563	0.030883	0.388337	0.056288	0.059210	0.411719	0.053563	0.030883	0.388337	0.056288	0.064166	0.443361	0.126658	0.137792	0.159721	0.068303	0.064166	0.443361	0.126658	0.137792	0.159721	0.068303	0.064166	0.443361	0.126658	0.137792	0.159721	0.068303	0.059210	0.411719	0.053563	0.030883	0.388337	0.056288	
6845000	0.085832	2	0.061441	0.395895	0.057556	0.032046	0.402971	0.050091	0.061441	0.395895	0.057556	0.032046	0.402971	0.050091	0.061441	0.395895	0.057556	0.032046	0.402971	0.050091	0.085775	0.329480	0.105287	0.196714	0.241170	0.041574	0.085775	0.329480	0.105287	0.196714	0.241170	0.041574	0.061441	0.395895	0.057556	0.032046	0.402971	0.050091	0.061441	0.395895	0.057556	0.032046	0.402971	0.050091	
6846000	0.085832	2	0.065520	0.393000	0.055874	0.029530	0.399866	0.056211	0.065520	0.393000	0.055874	0.029530	0.399866	0.056211	0.065520	0.393000	0.055874	0.029530	0.399866	0.056211	0.066703	0.363164	0.128253	0.189244	0.200532	0.052105	0.066703	0.363164	0.128253	0.189244	0.200532	0.052105	0.066703	0.363164	0.128253	0.189244	0.200532	0.052105	0.065520	0.393000	0.055874	0.029530	0.399866	0.056211	
