Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	
4395000	0.085832	3	0.263278	1.407494	0.263278	0.145932	0.145932	0.145932	1.407494	
4396000	0.085832	3	0.250856	1.396328	0.250856	0.134970	0.134970	0.134970	1.396328	
4397000	0.085832	3	0.277738	1.204193	0.277738	0.143768	0.143768	0.143768	1.204193	
4398000	0.085832	3	0.263003	1.509984	0.263003	0.144315	0.144315	0.144315	1.509984	
4399000	0.085832	3	0.274745	1.581766	0.274745	0.150711	0.150711	0.150711	1.581766	
4400000	0.085832	3	0.268555	1.253824	0.268555	0.144842	0.144842	0.144842	1.253824	
4401000	0.085832	3	0.267951	1.534469	0.267951	0.155290	0.155290	0.155290	1.534469	
4402000	0.085832	3	0.269814	1.542530	0.269814	0.149389	0.269814	0.149389	1.542530	
4403000	0.085832	3	0.303176	1.558191	0.303176	0.154410	0.154410	0.154410	1.558191	
4404000	0.085832	3	0.261794	1.392174	0.261794	0.145746	0.145746	0.145746	1.392174	
4405000	0.085832	3	0.271813	1.411343	0.271813	0.144293	0.144293	0.144293	1.411343	
4406000	0.085832	3	0.274701	1.485243	0.274701	0.154376	0.154376	0.154376	1.485243	
4407000	0.085832	3	0.266821	1.282619	0.266821	0.149646	0.149646	0.149646	1.282619	
4408000	0.085832	3	0.271914	1.441398	0.271914	0.155640	0.155640	0.155640	1.441398	
4409000	0.085832	3	0.260388	1.224428	0.260388	0.152321	0.152321	0.152321	1.224428	
4410000	0.085832	3	0.271667	1.788090	0.271667	0.171925	0.171925	0.171925	1.788090	
4411000	0.085832	3	0.262660	1.735717	0.262660	0.149415	0.262660	0.149415	1.735717	
4412000	0.085832	3	0.278059	1.705287	0.278059	0.142260	0.278059	0.142260	1.705287	
4413000	0.085832	3	0.273788	1.495115	0.273788	0.144907	0.144907	0.144907	1.495115	
4414000	0.085832	4	0.264006	1.567008	0.264006	0.142527	0.160086	0.160086	1.567008	
4415000	0.085832	3	0.283198	1.538698	0.283198	0.151578	0.151578	0.151578	1.538698	
4416000	0.085832	3	0.244686	1.238661	0.244686	0.153928	0.153928	0.153928	1.238661	
4417000	0.085832	4	0.273143	1.207736	0.273143	0.142589	0.151926	0.151926	1.207736	
4418000	0.085832	3	0.259660	1.367599	0.259660	0.144080	0.144080	0.144080	1.367599	
4419000	0.085832	3	0.260678	1.652229	0.260678	0.159015	0.159015	0.159015	1.652229	
4420000	0.085832	3	0.270572	1.510012	0.270572	0.185778	0.185778	0.185778	1.510012	
4421000	0.085832	3	0.281343	1.322793	0.281343	0.159606	0.159606	0.159606	1.322793	
4422000	0.085832	3	0.279882	1.432700	0.279882	0.159744	0.159744	0.159744	1.432700	
4423000	0.085832	3	0.270010	1.318569	0.270010	0.155156	0.155156	0.155156	1.318569	
4424000	0.085832	3	0.279238	1.508357	0.279238	0.147584	0.147584	0.147584	1.508357	
4425000	0.085832	3	0.257539	1.471937	0.257539	0.149103	0.149103	0.149103	1.471937	
4426000	0.085832	3	0.248932	1.437582	0.248932	0.156525	0.156525	0.156525	1.437582	
4427000	0.085832	3	0.263250	1.443609	0.263250	0.151085	0.151085	0.151085	1.443609	
4428000	0.085832	3	0.248150	1.380745	0.248150	0.143999	0.248150	0.143999	1.380745	
4429000	0.085832	3	0.260811	1.595011	0.260811	0.143916	0.143916	0.143916	1.595011	
4430000	0.085832	3	0.264161	1.646531	0.264161	0.149344	0.149344	0.149344	1.646531	
4431000	0.085832	3	0.265247	1.403137	0.265247	0.158227	0.158227	0.158227	1.403137	
4432000	0.085832	3	0.275593	1.577338	0.275593	0.165984	0.165984	0.165984	1.577338	
4433000	0.085832	3	0.258815	1.510841	0.258815	0.153224	0.153224	0.153224	1.510841	
4434000	0.085832	4	0.271851	1.466638	0.271851	0.147039	0.188471	0.147039	1.466638	
4435000	0.085832	3	0.251146	1.516915	0.251146	0.154904	0.154904	0.154904	1.516915	
4436000	0.085832	3	0.266413	1.395760	0.266413	0.154419	0.154419	0.154419	1.395760	
4437000	0.085832	3	0.272208	1.362177	0.272208	0.158079	0.158079	0.158079	1.362177	
4438000	0.085832	3	0.280588	1.491708	0.280588	0.148214	0.148214	0.148214	1.491708	
4439000	0.085832	3	0.259600	1.534863	0.259600	0.161604	0.161604	0.161604	1.534863	
4440000	0.085832	3	0.258766	1.294140	0.258766	0.162832	0.162832	0.162832	1.294140	
4441000	0.085832	3	0.258191	1.707202	0.258191	0.147551	0.147551	0.147551	1.707202	
4442000	0.085832	3	0.259776	1.463588	0.259776	0.187589	0.187589	0.187589	1.463588	
4443000	0.085832	3	0.268034	1.565120	0.268034	0.201081	0.201081	0.201081	1.565120	
4444000	0.085832	3	0.261675	1.290473	0.261675	0.155153	0.155153	0.155153	1.290473	
4445000	0.085832	3	0.265038	1.515957	0.265038	0.147300	0.147300	0.147300	1.515957	
4446000	0.085832	3	0.252019	1.616929	0.252019	0.149803	0.149803	0.149803	1.616929	
4447000	0.085832	3	0.241462	1.436374	0.241462	0.158822	0.158822	0.158822	1.436374	
4448000	0.085832	3	0.273381	1.344567	0.273381	0.153209	0.153209	0.153209	1.344567	
4449000	0.085832	3	0.260361	1.566898	0.260361	0.134952	0.134952	0.134952	1.566898	
4450000	0.085832	3	0.264425	1.296885	0.264425	0.147386	0.147386	0.147386	1.296885	
4451000	0.085832	3	0.272301	1.434408	0.272301	0.152782	0.152782	0.152782	1.434408	
4452000	0.085832	3	0.258838	1.574340	0.258838	0.158349	0.158349	0.158349	1.574340	
4453000	0.085832	3	0.269344	1.395798	0.269344	0.150892	0.150892	0.150892	1.395798	
4454000	0.085832	4	0.294404	1.475285	0.294404	0.142875	0.162112	0.162112	1.475285	
4455000	0.085832	3	0.247211	1.439724	0.247211	0.154251	0.154251	0.154251	1.439724	
4456000	0.085832	3	0.256442	1.252059	0.256442	0.156551	0.156551	0.156551	1.252059	
4457000	0.085832	3	0.282028	1.358899	0.282028	0.153006	0.153006	0.153006	1.358899	
4458000	0.085832	3	0.258724	1.437565	0.258724	0.153746	0.153746	0.153746	1.437565	
4459000	0.085832	3	0.239646	1.758519	0.239646	0.149026	0.149026	0.149026	1.758519	
4460000	0.085832	3	0.278164	1.408120	0.278164	0.139866	0.139866	0.139866	1.408120	
4461000	0.085832	4	0.285757	1.396769	0.285757	0.129865	0.175313	0.175313	1.396769	
4462000	0.085832	3	0.254031	1.541908	0.254031	0.166007	0.166007	0.166007	1.541908	
4463000	0.085832	3	0.269917	1.513198	0.269917	0.149560	0.149560	0.149560	1.513198	
4464000	0.085832	3	0.280348	1.341062	0.280348	0.166220	0.166220	0.166220	1.341062	
4465000	0.085832	3	0.244291	1.374535	0.244291	0.175384	0.175384	0.175384	1.374535	
4466000	0.085832	3	0.255254	1.522858	0.255254	0.155840	0.155840	0.155840	1.522858	
4467000	0.085832	3	0.246537	1.329070	0.246537	0.149280	0.149280	0.149280	1.329070	
4468000	0.085832	3	0.259014	1.624541	0.259014	0.149790	0.149790	0.149790	1.624541	
4469000	0.085832	3	0.268578	1.487042	0.268578	0.151877	0.151877	0.151877	1.487042	
4470000	0.085832	3	0.274287	1.407622	0.274287	0.146452	0.146452	0.146452	1.407622	
4471000	0.085832	3	0.273616	1.707992	0.273616	0.147606	0.147606	0.147606	1.707992	
4472000	0.085832	3	0.287555	1.403383	0.287555	0.155480	0.155480	0.155480	1.403383	
4473000	0.085832	3	0.269977	1.257748	0.269977	0.148142	0.148142	0.148142	1.257748	
4474000	0.085832	3	0.257663	1.529095	0.257663	0.163582	0.163582	0.163582	1.529095	
4475000	0.085832	3	0.266549	1.535147	0.266549	0.146604	0.146604	0.146604	1.535147	
4476000	0.085832	3	0.284085	1.302754	0.284085	0.143907	0.143907	0.143907	1.302754	
4477000	0.085832	3	0.262990	1.519462	0.262990	0.157733	0.157733	0.157733	1.519462	
4478000	0.085832	3	0.260186	1.184887	0.260186	0.151946	0.151946	0.151946	1.184887	
4479000	0.085832	3	0.266258	1.476705	0.266258	0.147096	0.147096	0.147096	1.476705	
4480000	0.085832	3	0.294118	1.366804	0.294118	0.173179	0.173179	0.173179	1.366804	
4481000	0.085832	3	0.264509	1.192071	0.264509	0.143320	0.143320	0.143320	1.192071	
4482000	0.085832	3	0.266806	1.541196	0.266806	0.157991	0.157991	0.157991	1.541196	
4483000	0.085832	3	0.291323	1.359763	0.291323	0.147656	0.147656	0.147656	1.359763	
4484000	0.085832	4	0.248937	1.559499	0.305109	0.150574	0.150574	0.150574	1.559499	
4485000	0.085832	3	0.278599	1.559463	0.278599	0.152838	0.152838	0.152838	1.559463	
4486000	0.085832	3	0.257911	1.550483	0.257911	0.159117	0.159117	0.159117	1.550483	
4487000	0.085832	3	0.253187	1.232085	0.253187	0.140676	0.140676	0.140676	1.232085	
4488000	0.085832	3	0.275114	1.372370	0.275114	0.152233	0.152233	0.152233	1.372370	
4489000	0.085832	3	0.282622	1.336947	0.282622	0.139621	0.139621	0.139621	1.336947	
4490000	0.085832	3	0.268637	1.177546	0.268637	0.156144	0.156144	0.156144	1.177546	
4491000	0.085832	3	0.248871	1.607875	0.248871	0.149984	0.149984	0.149984	1.607875	
4492000	0.085832	3	0.255855	1.749601	0.255855	0.157308	0.157308	0.157308	1.749601	
4493000	0.085832	3	0.277411	1.375565	0.277411	0.141805	0.141805	0.141805	1.375565	
4494000	0.085832	3	0.272767	1.325538	0.272767	0.156844	0.156844	0.156844	1.325538	
4495000	0.085832	3	0.256828	1.398110	0.256828	0.149653	0.149653	0.149653	1.398110	
4496000	0.085832	3	0.285608	1.456520	0.285608	0.150283	0.150283	0.150283	1.456520	
4497000	0.085832	3	0.264409	1.450881	0.264409	0.146232	0.146232	0.146232	1.450881	
4498000	0.085832	3	0.276662	1.160216	0.276662	0.144064	0.144064	0.144064	1.160216	
4499000	0.085832	3	0.257363	1.813741	0.257363	0.151823	0.151823	0.151823	1.813741	
4500000	0.085832	3	0.267177	1.262566	0.267177	0.151037	0.151037	0.151037	1.262566	
4501000	0.085832	3	0.264127	1.504270	0.264127	0.149881	0.149881	0.149881	1.504270	
4502000	0.085832	3	0.283063	1.122748	0.283063	0.143968	0.143968	0.143968	1.122748	
4503000	0.085832	3	0.260438	1.410646	0.260438	0.146539	0.146539	0.146539	1.410646	
4504000	0.085832	3	0.281338	1.399984	0.281338	0.149246	0.149246	0.149246	1.399984	
4505000	0.085832	3	0.267561	1.432625	0.267561	0.149713	0.149713	0.149713	1.432625	
4506000	0.085832	3	0.257876	1.515573	0.257876	0.147408	0.147408	0.147408	1.515573	
4507000	0.085832	3	0.269094	1.071902	0.269094	0.144604	0.144604	0.144604	1.071902	
4508000	0.085832	3	0.276399	1.421629	0.276399	0.143570	0.143570	0.143570	1.421629	
4509000	0.085832	3	0.258192	1.303884	0.258192	0.148178	0.148178	0.148178	1.303884	
4510000	0.085832	3	0.236755	1.384901	0.236755	0.169394	0.169394	0.169394	1.384901	
4511000	0.085832	4	0.237596	1.254741	0.327600	0.154180	0.154180	0.154180	1.254741	
4512000	0.085832	3	0.251328	1.414065	0.251328	0.162621	0.162621	0.162621	1.414065	
4513000	0.085832	3	0.295574	1.347195	0.295574	0.153594	0.153594	0.153594	1.347195	
4514000	0.085832	3	0.294987	1.132740	0.294987	0.149176	0.149176	0.149176	1.132740	
4515000	0.085832	3	0.280361	1.403895	0.280361	0.140877	0.140877	0.140877	1.403895	
4516000	0.085832	3	0.252518	1.251966	0.252518	0.143220	0.143220	0.143220	1.251966	
4517000	0.085832	3	0.260284	1.159047	0.260284	0.152644	0.152644	0.152644	1.159047	
4518000	0.085832	3	0.261541	1.321004	0.261541	0.146479	0.146479	0.146479	1.321004	
4519000	0.085832	4	0.279771	1.625184	0.279771	0.131042	0.165250	0.165250	1.625184	
4520000	0.085832	3	0.260288	1.500799	0.260288	0.157284	0.157284	0.157284	1.500799	
4521000	0.085832	3	0.266396	1.352435	0.266396	0.146331	0.146331	0.146331	1.352435	
4522000	0.085832	3	0.257476	1.511218	0.257476	0.146762	0.146762	0.146762	1.511218	
4523000	0.085832	3	0.257639	1.927095	0.257639	0.159377	0.159377	0.159377	1.927095	
4524000	0.085832	3	0.270796	1.342417	0.270796	0.154777	0.154777	0.154777	1.342417	
4525000	0.085832	4	0.253917	1.214643	0.253917	0.120056	0.176311	0.176311	1.214643	
4526000	0.085832	3	0.260406	1.279416	0.260406	0.148719	0.148719	0.148719	1.279416	
4527000	0.085832	3	0.249397	1.387249	0.249397	0.154321	0.154321	0.154321	1.387249	
4528000	0.085832	3	0.271477	1.451666	0.271477	0.150134	0.150134	0.150134	1.451666	
4529000	0.085832	3	0.257656	1.237613	0.257656	0.151907	0.151907	0.151907	1.237613	
4530000	0.085832	4	0.312008	1.658981	0.312008	0.136845	0.193084	0.193084	1.658981	
4531000	0.085832	3	0.269265	1.016516	0.269265	0.152185	0.152185	0.152185	1.016516	
4532000	0.085832	3	0.269106	1.338993	0.269106	0.150141	0.150141	0.150141	1.338993	
4533000	0.085832	3	0.258614	1.739365	0.258614	0.155006	0.155006	0.155006	1.739365	
4534000	0.085832	3	0.252125	1.322835	0.252125	0.149585	0.149585	0.149585	1.322835	
4535000	0.085832	3	0.283474	1.456804	0.283474	0.168187	0.168187	0.168187	1.456804	
4536000	0.085832	4	0.280759	1.315012	0.280759	0.140059	0.175769	0.175769	1.315012	
4537000	0.085832	3	0.286195	1.682650	0.286195	0.152670	0.152670	0.152670	1.682650	
4538000	0.085832	3	0.269487	1.769260	0.269487	0.161773	0.161773	0.161773	1.769260	
4539000	0.085832	3	0.309226	1.760621	0.309226	0.144041	0.144041	0.144041	1.760621	
4540000	0.085832	3	0.263004	1.361186	0.263004	0.147738	0.147738	0.147738	1.361186	
4541000	0.085832	3	0.265650	1.597882	0.265650	0.155637	0.155637	0.155637	1.597882	
4542000	0.085832	3	0.252933	1.893564	0.252933	0.144757	0.144757	0.144757	1.893564	
4543000	0.085832	3	0.262605	1.483973	0.262605	0.155882	0.155882	0.155882	1.483973	
4544000	0.085832	3	0.290296	1.398580	0.290296	0.138839	0.138839	0.138839	1.398580	
4545000	0.085832	3	0.252798	1.586815	0.252798	0.158135	0.158135	0.158135	1.586815	
4546000	0.085832	4	0.263462	1.546255	0.263462	0.151499	0.151499	0.151305	1.546255	
4547000	0.085832	3	0.246652	1.434056	0.246652	0.154074	0.154074	0.154074	1.434056	
4548000	0.085832	4	0.285309	1.347292	0.285309	0.144666	0.162796	0.144666	1.347292	
4549000	0.085832	3	0.281143	1.325543	0.281143	0.161478	0.161478	0.161478	1.325543	
4550000	0.085832	3	0.282769	1.405773	0.282769	0.160009	0.160009	0.160009	1.405773	
4551000	0.085832	3	0.281965	1.585508	0.281965	0.142061	0.142061	0.142061	1.585508	
4552000	0.085832	3	0.240005	1.319707	0.240005	0.141597	0.141597	0.141597	1.319707	
4553000	0.085832	3	0.269745	1.638438	0.269745	0.156828	0.156828	0.156828	1.638438	
4554000	0.085832	3	0.277501	1.430693	0.277501	0.149919	0.149919	0.149919	1.430693	
4555000	0.085832	3	0.253471	1.271208	0.253471	0.156950	0.156950	0.156950	1.271208	
4556000	0.085832	3	0.262336	1.579634	0.262336	0.147040	0.147040	0.147040	1.579634	
4557000	0.085832	3	0.263803	1.530850	0.263803	0.155802	0.155802	0.155802	1.530850	
4558000	0.085832	3	0.267302	1.682492	0.267302	0.157088	0.157088	0.157088	1.682492	
4559000	0.085832	3	0.267874	1.570966	0.267874	0.145398	0.145398	0.145398	1.570966	
4560000	0.085832	3	0.270022	1.271118	0.270022	0.150926	0.150926	0.150926	1.271118	
4561000	0.085832	3	0.268019	1.256294	0.268019	0.158201	0.158201	0.158201	1.256294	
4562000	0.085832	3	0.270088	1.164251	0.270088	0.153239	0.153239	0.153239	1.164251	
4563000	0.085832	3	0.294979	1.412343	0.294979	0.161637	0.161637	0.161637	1.412343	
4564000	0.085832	3	0.256581	1.529852	0.256581	0.157940	0.157940	0.157940	1.529852	
4565000	0.085832	3	0.299487	1.181869	0.299487	0.156099	0.156099	0.156099	1.181869	
4566000	0.085832	3	0.243607	1.388301	0.243607	0.158697	0.158697	0.158697	1.388301	
4567000	0.085832	4	0.271805	1.520073	0.271805	0.150931	0.200845	0.150931	1.520073	
4568000	0.085832	4	0.243406	1.418405	0.243406	0.125119	0.151835	0.151835	1.418405	
4569000	0.085832	3	0.238081	1.454820	0.238081	0.159028	0.159028	0.159028	1.454820	
4570000	0.085832	3	0.251260	1.399187	0.251260	0.149706	0.149706	0.149706	1.399187	
4571000	0.085832	3	0.283503	1.477405	0.283503	0.153684	0.153684	0.153684	1.477405	
4572000	0.085832	3	0.259479	1.664690	0.259479	0.152978	0.152978	0.152978	1.664690	
4573000	0.085832	3	0.285550	1.206327	0.285550	0.148595	0.148595	0.148595	1.206327	
4574000	0.085832	3	0.288787	1.434272	0.288787	0.154664	0.154664	0.154664	1.434272	
4575000	0.085832	3	0.281657	1.625371	0.281657	0.159858	0.159858	0.159858	1.625371	
4576000	0.085832	3	0.270478	1.343107	0.270478	0.149897	0.149897	0.149897	1.343107	
4577000	0.085832	4	0.304238	1.334038	0.304238	0.129807	0.146073	0.146073	1.334038	
4578000	0.085832	3	0.243759	1.542919	0.243759	0.146199	0.146199	0.146199	1.542919	
4579000	0.085832	4	0.251283	1.296365	0.251283	0.116649	0.158671	0.158671	1.296365	
4580000	0.085832	3	0.272764	1.428966	0.272764	0.159514	0.159514	0.159514	1.428966	
4581000	0.085832	3	0.291900	1.458291	0.291900	0.163379	0.163379	0.163379	1.458291	
4582000	0.085832	3	0.256424	1.365307	0.256424	0.150215	0.150215	0.150215	1.365307	
4583000	0.085832	3	0.262387	1.354387	0.262387	0.140524	0.140524	0.140524	1.354387	
4584000	0.085832	3	0.250962	1.228322	0.250962	0.142817	0.142817	0.142817	1.228322	
4585000	0.085832	3	0.250462	1.630895	0.250462	0.166981	0.166981	0.166981	1.630895	
4586000	0.085832	3	0.268735	1.402619	0.268735	0.150221	0.150221	0.150221	1.402619	
4587000	0.085832	3	0.273535	1.564998	0.273535	0.147358	0.147358	0.147358	1.564998	
4588000	0.085832	3	0.259604	1.870772	0.259604	0.164038	0.164038	0.164038	1.870772	
4589000	0.085832	3	0.257966	1.247201	0.257966	0.149679	0.149679	0.149679	1.247201	
4590000	0.085832	3	0.260784	1.367924	0.260784	0.140608	0.140608	0.140608	1.367924	
4591000	0.085832	3	0.267752	1.398035	0.267752	0.172338	0.172338	0.172338	1.398035	
4592000	0.085832	3	0.269643	1.690420	0.269643	0.142052	0.269643	0.142052	1.690420	
4593000	0.085832	3	0.251815	1.676957	0.251815	0.160324	0.251815	0.160324	1.676957	
4594000	0.085832	3	0.275155	1.423981	0.275155	0.150752	0.150752	0.150752	1.423981	
4595000	0.085832	3	0.273895	1.306731	0.273895	0.164294	0.164294	0.164294	1.306731	
4596000	0.085832	3	0.274206	1.800101	0.274206	0.139456	0.139456	0.139456	1.800101	
4597000	0.085832	3	0.251836	1.228742	0.251836	0.138981	0.138981	0.138981	1.228742	
4598000	0.085832	3	0.249016	1.535213	0.249016	0.150085	0.150085	0.150085	1.535213	
4599000	0.085832	3	0.269536	2.485964	0.269536	0.155471	0.155471	0.155471	2.485964	
4600000	0.085832	3	0.269384	1.564029	0.269384	0.154239	0.154239	0.154239	1.564029	
4601000	0.085832	3	0.280054	1.435385	0.280054	0.156570	0.156570	0.156570	1.435385	
4602000	0.085832	3	0.258564	1.624962	0.258564	0.162972	0.162972	0.162972	1.624962	
4603000	0.085832	3	0.270384	1.546907	0.270384	0.154921	0.154921	0.154921	1.546907	
4604000	0.085832	3	0.272541	1.736856	0.272541	0.180083	0.180083	0.180083	1.736856	
4605000	0.085832	3	0.257268	1.476714	0.257268	0.149124	0.149124	0.149124	1.476714	
4606000	0.085832	3	0.267400	1.514509	0.267400	0.145368	0.145368	0.145368	1.514509	
4607000	0.085832	3	0.332925	1.438677	0.332925	0.154951	0.154951	0.154951	1.438677	
4608000	0.085832	3	0.269531	1.478223	0.269531	0.190583	0.190583	0.190583	1.478223	
4609000	0.085832	3	0.264071	1.324442	0.264071	0.160957	0.160957	0.160957	1.324442	
4610000	0.085832	3	0.248849	1.410082	0.248849	0.154668	0.154668	0.154668	1.410082	
4611000	0.085832	3	0.257819	1.383826	0.257819	0.143969	0.143969	0.143969	1.383826	
4612000	0.085832	3	0.266968	1.641640	0.266968	0.149966	0.149966	0.149966	1.641640	
4613000	0.085832	3	0.233289	1.573378	0.233289	0.159852	0.233289	0.159852	1.573378	
4614000	0.085832	3	0.257168	1.509185	0.257168	0.146161	0.146161	0.146161	1.509185	
4615000	0.085832	3	0.277057	1.347452	0.277057	0.156724	0.156724	0.156724	1.347452	
4616000	0.085832	3	0.251167	1.306967	0.251167	0.143291	0.251167	0.143291	1.306967	
4617000	0.085832	3	0.257208	1.833258	0.257208	0.163493	0.163493	0.163493	1.833258	
4618000	0.085832	3	0.283898	1.584918	0.283898	0.160233	0.160233	0.160233	1.584918	
4619000	0.085832	3	0.267116	1.443625	0.267116	0.152990	0.152990	0.152990	1.443625	
4620000	0.085832	4	0.269407	1.444504	0.269407	0.129399	0.163193	0.129399	1.444504	
4621000	0.085832	3	0.263127	1.423353	0.263127	0.149627	0.149627	0.149627	1.423353	
4622000	0.085832	4	0.269424	1.615975	0.269424	0.138786	0.178516	0.178516	1.615975	
4623000	0.085832	3	0.285547	1.379922	0.285547	0.148654	0.148654	0.148654	1.379922	
4624000	0.085832	3	0.276697	1.510857	0.276697	0.156701	0.156701	0.156701	1.510857	
4625000	0.085832	3	0.273214	1.353787	0.273214	0.151550	0.151550	0.151550	1.353787	
4626000	0.085832	3	0.260030	1.252589	0.260030	0.158808	0.158808	0.158808	1.252589	
4627000	0.085832	3	0.240012	1.804923	0.240012	0.104920	0.240012	0.104920	1.804923	
4628000	0.085832	3	0.284310	1.653881	0.284310	0.148593	0.148593	0.148593	1.653881	
4629000	0.085832	3	0.255909	1.478739	0.255909	0.167751	0.167751	0.167751	1.478739	
4630000	0.085832	3	0.276179	1.264435	0.276179	0.156741	0.156741	0.156741	1.264435	
4631000	0.085832	3	0.275046	1.322703	0.275046	0.156930	0.156930	0.156930	1.322703	
4632000	0.085832	3	0.252432	1.756093	0.252432	0.147147	0.147147	0.147147	1.756093	
4633000	0.085832	3	0.270195	1.533933	0.270195	0.157510	0.157510	0.157510	1.533933	
4634000	0.085832	3	0.258871	1.763745	0.258871	0.154639	0.154639	0.154639	1.763745	
4635000	0.085832	3	0.267245	1.302115	0.267245	0.144976	0.144976	0.144976	1.302115	
4636000	0.085832	3	0.247617	1.275160	0.247617	0.142300	0.142300	0.142300	1.275160	
4637000	0.085832	3	0.247911	1.393272	0.247911	0.139859	0.139859	0.139859	1.393272	
4638000	0.085832	3	0.281672	1.464294	0.281672	0.164350	0.164350	0.164350	1.464294	
4639000	0.085832	3	0.255912	1.444052	0.255912	0.153375	0.153375	0.153375	1.444052	
4640000	0.085832	3	0.275798	1.428900	0.275798	0.153454	0.153454	0.153454	1.428900	
4641000	0.085832	3	0.240270	1.496762	0.240270	0.147413	0.147413	0.147413	1.496762	
4642000	0.085832	3	0.264070	1.652303	0.264070	0.142846	0.142846	0.142846	1.652303	
4643000	0.085832	3	0.275072	1.352850	0.275072	0.156802	0.156802	0.156802	1.352850	
4644000	0.085832	3	0.258593	1.575384	0.258593	0.164471	0.164471	0.164471	1.575384	
4645000	0.085832	3	0.272649	1.515139	0.272649	0.166800	0.166800	0.166800	1.515139	
4646000	0.085832	3	0.233962	1.351093	0.233962	0.155971	0.155971	0.155971	1.351093	
4647000	0.085832	3	0.263738	1.278801	0.263738	0.166808	0.166808	0.166808	1.278801	
4648000	0.085832	3	0.269676	1.125737	0.269676	0.141438	0.141438	0.141438	1.125737	
4649000	0.085832	3	0.267914	2.128385	0.267914	0.168594	0.168594	0.168594	2.128385	
4650000	0.085832	3	0.284302	1.285457	0.284302	0.154329	0.154329	0.154329	1.285457	
4651000	0.085832	3	0.267496	1.498139	0.267496	0.147707	0.147707	0.147707	1.498139	
4652000	0.085832	3	0.250051	1.501987	0.250051	0.143081	0.143081	0.143081	1.501987	
4653000	0.085832	3	0.310417	1.316808	0.310417	0.151119	0.151119	0.151119	1.316808	
4654000	0.085832	3	0.252083	1.472463	0.252083	0.156243	0.156243	0.156243	1.472463	
4655000	0.085832	3	0.261219	1.560900	0.261219	0.154014	0.154014	0.154014	1.560900	
4656000	0.085832	3	0.265348	1.408544	0.265348	0.144765	0.144765	0.144765	1.408544	
4657000	0.085832	3	0.289456	1.613621	0.289456	0.157238	0.157238	0.157238	1.613621	
4658000	0.085832	3	0.271147	1.532729	0.271147	0.145144	0.145144	0.145144	1.532729	
4659000	0.085832	3	0.275928	1.568121	0.275928	0.156075	0.156075	0.156075	1.568121	
4660000	0.085832	3	0.285293	1.314642	0.285293	0.156543	0.156543	0.156543	1.314642	
4661000	0.085832	3	0.261552	1.480485	0.261552	0.160322	0.160322	0.160322	1.480485	
4662000	0.085832	3	0.269102	1.357909	0.269102	0.160198	0.160198	0.160198	1.357909	
4663000	0.085832	3	0.272682	1.672694	0.272682	0.152708	0.152708	0.152708	1.672694	
4664000	0.085832	3	0.251151	1.576460	0.251151	0.142998	0.142998	0.142998	1.576460	
4665000	0.085832	3	0.273272	1.657292	0.273272	0.150430	0.150430	0.150430	1.657292	
4666000	0.085832	3	0.262801	1.698714	0.262801	0.145999	0.145999	0.145999	1.698714	
4667000	0.085832	3	0.278347	1.245046	0.278347	0.156142	0.156142	0.156142	1.245046	
4668000	0.085832	3	0.282169	1.322561	0.282169	0.168653	0.168653	0.168653	1.322561	
4669000	0.085832	3	0.280835	1.548840	0.280835	0.160652	0.160652	0.160652	1.548840	
4670000	0.085832	3	0.283898	1.238931	0.283898	0.155331	0.155331	0.155331	1.238931	
4671000	0.085832	3	0.249898	1.428074	0.249898	0.156876	0.156876	0.156876	1.428074	
4672000	0.085832	3	0.268855	1.424143	0.268855	0.154462	0.154462	0.154462	1.424143	
4673000	0.085832	3	0.310627	1.391039	0.310627	0.153688	0.153688	0.153688	1.391039	
4674000	0.085832	4	0.240980	1.377307	0.240980	0.156732	0.178722	0.178722	1.377307	
4675000	0.085832	3	0.256626	1.350835	0.256626	0.155638	0.155638	0.155638	1.350835	
4676000	0.085832	3	0.256113	1.510795	0.256113	0.145507	0.145507	0.145507	1.510795	
4677000	0.085832	4	0.253819	1.545571	0.253819	0.154974	0.165989	0.154974	1.545571	
4678000	0.085832	3	0.245246	1.410586	0.245246	0.143901	0.245246	0.143901	1.410586	
4679000	0.085832	3	0.248280	1.244316	0.248280	0.114026	0.248280	0.114026	1.244316	
4680000	0.085832	3	0.261487	1.495681	0.261487	0.138654	0.138654	0.138654	1.495681	
4681000	0.085832	3	0.238874	1.475537	0.238874	0.130281	0.238874	0.130281	1.475537	
4682000	0.085832	3	0.244624	1.613273	0.244624	0.159868	0.244624	0.159868	1.613273	
4683000	0.085832	3	0.271495	1.433733	0.271495	0.132453	0.132453	0.132453	1.433733	
4684000	0.085832	3	0.248780	1.324248	0.248780	0.149086	0.149086	0.149086	1.324248	
4685000	0.085832	3	0.274032	1.612943	0.274032	0.152463	0.152463	0.152463	1.612943	
4686000	0.085832	3	0.290972	1.566731	0.290972	0.154750	0.154750	0.154750	1.566731	
4687000	0.085832	3	0.315784	1.609124	0.315784	0.158357	0.158357	0.158357	1.609124	
4688000	0.085832	3	0.265013	1.436425	0.265013	0.145190	0.145190	0.145190	1.436425	
4689000	0.085832	3	0.264450	1.467906	0.264450	0.147476	0.147476	0.147476	1.467906	
4690000	0.085832	3	0.306358	1.507767	0.306358	0.148839	0.148839	0.148839	1.507767	
