Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
9103000	0.085832	3	0.064604	0.403944	0.063422	0.028854	0.387653	0.051523	0.064604	0.403944	0.063422	0.028854	0.387653	0.051523	0.064604	0.403944	0.063422	0.028854	0.387653	0.051523	0.060455	0.141201	0.097844	0.279227	0.330614	0.090658	0.083206	0.345787	0.102030	0.197926	0.212453	0.058598	0.083206	0.345787	0.102030	0.197926	0.212453	0.058598	0.064604	0.403944	0.063422	0.028854	0.387653	0.051523	
9104000	0.085832	2	0.059574	0.410943	0.063859	0.026581	0.390324	0.048719	0.059574	0.410943	0.063859	0.026581	0.390324	0.048719	0.059574	0.410943	0.063859	0.026581	0.390324	0.048719	0.070315	0.355320	0.067242	0.225973	0.213530	0.067621	0.070315	0.355320	0.067242	0.225973	0.213530	0.067621	0.070315	0.355320	0.067242	0.225973	0.213530	0.067621	0.059574	0.410943	0.063859	0.026581	0.390324	0.048719	
9105000	0.085832	2	0.061208	0.422213	0.065610	0.021408	0.377638	0.051922	0.061208	0.422213	0.065610	0.021408	0.377638	0.051922	0.061208	0.422213	0.065610	0.021408	0.377638	0.051922	0.107777	0.438231	0.076680	0.134800	0.183194	0.059319	0.107777	0.438231	0.076680	0.134800	0.183194	0.059319	0.107777	0.438231	0.076680	0.134800	0.183194	0.059319	0.061208	0.422213	0.065610	0.021408	0.377638	0.051922	
9106000	0.085832	2	0.070256	0.368181	0.056973	0.031596	0.427338	0.045656	0.070256	0.368181	0.056973	0.031596	0.427338	0.045656	0.070256	0.368181	0.056973	0.031596	0.427338	0.045656	0.105525	0.392080	0.105398	0.170900	0.183248	0.042849	0.105525	0.392080	0.105398	0.170900	0.183248	0.042849	0.105525	0.392080	0.105398	0.170900	0.183248	0.042849	0.070256	0.368181	0.056973	0.031596	0.427338	0.045656	
9107000	0.085832	2	0.066751	0.386912	0.058500	0.028436	0.411764	0.047637	0.066751	0.386912	0.058500	0.028436	0.411764	0.047637	0.066751	0.386912	0.058500	0.028436	0.411764	0.047637	0.179303	0.439745	0.126615	0.121853	0.093068	0.039416	0.179303	0.439745	0.126615	0.121853	0.093068	0.039416	0.066751	0.386912	0.058500	0.028436	0.411764	0.047637	0.066751	0.386912	0.058500	0.028436	0.411764	0.047637	
9108000	0.085832	2	0.068326	0.396251	0.064052	0.026504	0.397305	0.047563	0.068326	0.396251	0.064052	0.026504	0.397305	0.047563	0.068326	0.396251	0.064052	0.026504	0.397305	0.047563	0.090572	0.317358	0.160259	0.202777	0.178857	0.050177	0.090572	0.317358	0.160259	0.202777	0.178857	0.050177	0.090572	0.317358	0.160259	0.202777	0.178857	0.050177	0.068326	0.396251	0.064052	0.026504	0.397305	0.047563	
9109000	0.085832	2	0.060213	0.408797	0.061488	0.029393	0.392320	0.047787	0.060213	0.408797	0.061488	0.029393	0.392320	0.047787	0.060213	0.408797	0.061488	0.029393	0.392320	0.047787	0.096860	0.300667	0.139197	0.141331	0.247126	0.074820	0.096860	0.300667	0.139197	0.141331	0.247126	0.074820	0.096860	0.300667	0.139197	0.141331	0.247126	0.074820	0.060213	0.408797	0.061488	0.029393	0.392320	0.047787	
9110000	0.085832	2	0.061806	0.419607	0.061735	0.025598	0.373815	0.057440	0.061806	0.419607	0.061735	0.025598	0.373815	0.057440	0.061806	0.419607	0.061735	0.025598	0.373815	0.057440	0.118988	0.387970	0.089961	0.144805	0.202586	0.055690	0.118988	0.387970	0.089961	0.144805	0.202586	0.055690	0.118988	0.387970	0.089961	0.144805	0.202586	0.055690	0.061806	0.419607	0.061735	0.025598	0.373815	0.057440	
9111000	0.085832	2	0.057784	0.418603	0.061136	0.031787	0.374112	0.056578	0.057784	0.418603	0.061136	0.031787	0.374112	0.056578	0.057784	0.418603	0.061136	0.031787	0.374112	0.056578	0.090141	0.334994	0.137709	0.169644	0.221962	0.045549	0.090141	0.334994	0.137709	0.169644	0.221962	0.045549	0.090141	0.334994	0.137709	0.169644	0.221962	0.045549	0.057784	0.418603	0.061136	0.031787	0.374112	0.056578	
9112000	0.085832	2	0.064374	0.419255	0.062837	0.025185	0.382736	0.045613	0.064374	0.419255	0.062837	0.025185	0.382736	0.045613	0.064374	0.419255	0.062837	0.025185	0.382736	0.045613	0.089819	0.398919	0.122492	0.124105	0.208922	0.055744	0.089819	0.398919	0.122492	0.124105	0.208922	0.055744	0.089819	0.398919	0.122492	0.124105	0.208922	0.055744	0.064374	0.419255	0.062837	0.025185	0.382736	0.045613	
9113000	0.085832	2	0.061848	0.409650	0.060638	0.025376	0.397317	0.045171	0.061848	0.409650	0.060638	0.025376	0.397317	0.045171	0.061848	0.409650	0.060638	0.025376	0.397317	0.045171	0.082153	0.379899	0.112030	0.159240	0.207305	0.059373	0.082153	0.379899	0.112030	0.159240	0.207305	0.059373	0.082153	0.379899	0.112030	0.159240	0.207305	0.059373	0.061848	0.409650	0.060638	0.025376	0.397317	0.045171	
9114000	0.085832	3	0.077547	0.322560	0.122851	0.009078	0.410456	0.057508	0.062081	0.425613	0.058522	0.023727	0.383991	0.046066	0.077547	0.322560	0.122851	0.009078	0.410456	0.057508	0.099053	0.338148	0.123877	0.119894	0.258701	0.060327	0.099053	0.338148	0.123877	0.119894	0.258701	0.060327	0.099053	0.338148	0.123877	0.119894	0.258701	0.060327	0.062081	0.425613	0.058522	0.023727	0.383991	0.046066	
9115000	0.085832	3	0.077391	0.274415	0.088334	0.020505	0.496466	0.042889	0.055473	0.425366	0.050932	0.040223	0.376749	0.051257	0.077391	0.274415	0.088334	0.020505	0.496466	0.042889	0.103407	0.366240	0.091985	0.155262	0.227800	0.055306	0.103407	0.366240	0.091985	0.155262	0.227800	0.055306	0.103407	0.366240	0.091985	0.155262	0.227800	0.055306	0.055473	0.425366	0.050932	0.040223	0.376749	0.051257	
9116000	0.085832	3	0.080283	0.305507	0.093536	0.015080	0.462865	0.042730	0.051173	0.424000	0.050756	0.035917	0.385546	0.052607	0.080283	0.305507	0.093536	0.015080	0.462865	0.042730	0.079100	0.397377	0.098720	0.163880	0.195421	0.065501	0.079100	0.397377	0.098720	0.163880	0.195421	0.065501	0.079100	0.397377	0.098720	0.163880	0.195421	0.065501	0.051173	0.424000	0.050756	0.035917	0.385546	0.052607	
9117000	0.085832	3	0.081780	0.299414	0.081305	0.013962	0.479387	0.044152	0.049712	0.448737	0.048350	0.033658	0.368855	0.050687	0.081780	0.299414	0.081305	0.013962	0.479387	0.044152	0.089077	0.418654	0.106993	0.132898	0.205554	0.046823	0.089077	0.418654	0.106993	0.132898	0.205554	0.046823	0.089077	0.418654	0.106993	0.132898	0.205554	0.046823	0.049712	0.448737	0.048350	0.033658	0.368855	0.050687	
9118000	0.085832	3	0.087227	0.294905	0.085302	0.015844	0.473338	0.043383	0.051908	0.457576	0.042685	0.041028	0.359922	0.046881	0.087227	0.294905	0.085302	0.015844	0.473338	0.043383	0.071039	0.349376	0.086938	0.239407	0.199545	0.053695	0.071039	0.349376	0.086938	0.239407	0.199545	0.053695	0.071039	0.349376	0.086938	0.239407	0.199545	0.053695	0.051908	0.457576	0.042685	0.041028	0.359922	0.046881	
9119000	0.085832	3	0.075194	0.301962	0.100540	0.017870	0.456838	0.047596	0.049065	0.412174	0.046256	0.039747	0.411898	0.040861	0.075194	0.301962	0.100540	0.017870	0.456838	0.047596	0.090732	0.365589	0.078938	0.197078	0.178088	0.089576	0.090732	0.365589	0.078938	0.197078	0.178088	0.089576	0.090732	0.365589	0.078938	0.197078	0.178088	0.089576	0.049065	0.412174	0.046256	0.039747	0.411898	0.040861	
9120000	0.085832	3	0.077555	0.261715	0.088491	0.011465	0.509636	0.051138	0.050759	0.454920	0.037679	0.051116	0.358535	0.046991	0.077555	0.261715	0.088491	0.011465	0.509636	0.051138	0.073218	0.402288	0.087215	0.141294	0.235735	0.060250	0.073218	0.402288	0.087215	0.141294	0.235735	0.060250	0.073218	0.402288	0.087215	0.141294	0.235735	0.060250	0.050759	0.454920	0.037679	0.051116	0.358535	0.046991	
9121000	0.085832	3	0.081300	0.294248	0.081655	0.010470	0.485627	0.046700	0.055077	0.451264	0.035600	0.051254	0.362499	0.044306	0.081300	0.294248	0.081655	0.010470	0.485627	0.046700	0.093966	0.331751	0.112180	0.148172	0.261901	0.052031	0.093966	0.331751	0.112180	0.148172	0.261901	0.052031	0.093966	0.331751	0.112180	0.148172	0.261901	0.052031	0.055077	0.451264	0.035600	0.051254	0.362499	0.044306	
9122000	0.085832	3	0.086924	0.277485	0.096240	0.018895	0.479957	0.040498	0.058084	0.417334	0.037544	0.038599	0.394632	0.053807	0.086924	0.277485	0.096240	0.018895	0.479957	0.040498	0.069056	0.383224	0.118637	0.151647	0.207985	0.069451	0.069056	0.383224	0.118637	0.151647	0.207985	0.069451	0.069056	0.383224	0.118637	0.151647	0.207985	0.069451	0.058084	0.417334	0.037544	0.038599	0.394632	0.053807	
9123000	0.085832	3	0.089346	0.300250	0.097683	0.011470	0.455428	0.045823	0.051233	0.478006	0.048457	0.053909	0.319782	0.048613	0.089346	0.300250	0.097683	0.011470	0.455428	0.045823	0.067544	0.336714	0.093158	0.186905	0.247239	0.068441	0.067544	0.336714	0.093158	0.186905	0.247239	0.068441	0.067544	0.336714	0.093158	0.186905	0.247239	0.068441	0.051233	0.478006	0.048457	0.053909	0.319782	0.048613	
9124000	0.085832	3	0.087556	0.328807	0.094837	0.012202	0.431694	0.044905	0.044881	0.476935	0.043060	0.046360	0.328907	0.059858	0.087556	0.328807	0.094837	0.012202	0.431694	0.044905	0.085966	0.360118	0.081615	0.203140	0.216050	0.053111	0.085966	0.360118	0.081615	0.203140	0.216050	0.053111	0.085966	0.360118	0.081615	0.203140	0.216050	0.053111	0.044881	0.476935	0.043060	0.046360	0.328907	0.059858	
9125000	0.085832	3	0.074208	0.317807	0.107629	0.008582	0.452584	0.039190	0.055894	0.471851	0.050443	0.043457	0.339367	0.038989	0.074208	0.317807	0.107629	0.008582	0.452584	0.039190	0.067017	0.408066	0.103736	0.141145	0.219751	0.060286	0.067017	0.408066	0.103736	0.141145	0.219751	0.060286	0.067017	0.408066	0.103736	0.141145	0.219751	0.060286	0.055894	0.471851	0.050443	0.043457	0.339367	0.038989	
9126000	0.085832	3	0.094426	0.287550	0.086508	0.008118	0.481696	0.041701	0.045685	0.449561	0.047263	0.041597	0.366330	0.049563	0.094426	0.287550	0.086508	0.008118	0.481696	0.041701	0.128714	0.316711	0.160576	0.143854	0.194374	0.055771	0.128714	0.316711	0.160576	0.143854	0.194374	0.055771	0.045685	0.449561	0.047263	0.041597	0.366330	0.049563	0.045685	0.449561	0.047263	0.041597	0.366330	0.049563	
9127000	0.085832	2	0.047617	0.461941	0.057298	0.044503	0.345051	0.043590	0.047617	0.461941	0.057298	0.044503	0.345051	0.043590	0.047617	0.461941	0.057298	0.044503	0.345051	0.043590	0.107943	0.052351	0.274726	0.254391	0.188397	0.122191	0.047617	0.461941	0.057298	0.044503	0.345051	0.043590	0.047617	0.461941	0.057298	0.044503	0.345051	0.043590	0.047617	0.461941	0.057298	0.044503	0.345051	0.043590	
9128000	0.085832	2	0.060433	0.439014	0.058719	0.033254	0.363648	0.044931	0.060433	0.439014	0.058719	0.033254	0.363648	0.044931	0.060433	0.439014	0.058719	0.033254	0.363648	0.044931	0.148208	0.244260	0.086691	0.212562	0.264195	0.044084	0.148208	0.244260	0.086691	0.212562	0.264195	0.044084	0.060433	0.439014	0.058719	0.033254	0.363648	0.044931	0.060433	0.439014	0.058719	0.033254	0.363648	0.044931	
9129000	0.085832	2	0.058384	0.434323	0.057569	0.032618	0.364116	0.052990	0.058384	0.434323	0.057569	0.032618	0.364116	0.052990	0.058384	0.434323	0.057569	0.032618	0.364116	0.052990	0.067403	0.294076	0.086737	0.272250	0.218488	0.061046	0.067403	0.294076	0.086737	0.272250	0.218488	0.061046	0.058384	0.434323	0.057569	0.032618	0.364116	0.052990	0.058384	0.434323	0.057569	0.032618	0.364116	0.052990	
9130000	0.085832	2	0.060046	0.424165	0.058224	0.035030	0.373795	0.048742	0.060046	0.424165	0.058224	0.035030	0.373795	0.048742	0.060046	0.424165	0.058224	0.035030	0.373795	0.048742	0.061116	0.393945	0.065736	0.212693	0.189878	0.076633	0.061116	0.393945	0.065736	0.212693	0.189878	0.076633	0.061116	0.393945	0.065736	0.212693	0.189878	0.076633	0.060046	0.424165	0.058224	0.035030	0.373795	0.048742	
9131000	0.085832	2	0.056274	0.397083	0.059435	0.029194	0.412262	0.045752	0.056274	0.397083	0.059435	0.029194	0.412262	0.045752	0.056274	0.397083	0.059435	0.029194	0.412262	0.045752	0.103993	0.318746	0.098451	0.192353	0.221477	0.064979	0.103993	0.318746	0.098451	0.192353	0.221477	0.064979	0.103993	0.318746	0.098451	0.192353	0.221477	0.064979	0.056274	0.397083	0.059435	0.029194	0.412262	0.045752	
9132000	0.085832	2	0.063165	0.401288	0.064252	0.029628	0.390984	0.050683	0.063165	0.401288	0.064252	0.029628	0.390984	0.050683	0.063165	0.401288	0.064252	0.029628	0.390984	0.050683	0.123749	0.260220	0.087273	0.203210	0.262185	0.063362	0.123749	0.260220	0.087273	0.203210	0.262185	0.063362	0.063165	0.401288	0.064252	0.029628	0.390984	0.050683	0.063165	0.401288	0.064252	0.029628	0.390984	0.050683	
9133000	0.085832	2	0.059934	0.399691	0.063996	0.026938	0.388340	0.061100	0.059934	0.399691	0.063996	0.026938	0.388340	0.061100	0.059934	0.399691	0.063996	0.026938	0.388340	0.061100	0.073147	0.322095	0.108153	0.194334	0.209808	0.092463	0.073147	0.322095	0.108153	0.194334	0.209808	0.092463	0.073147	0.322095	0.108153	0.194334	0.209808	0.092463	0.059934	0.399691	0.063996	0.026938	0.388340	0.061100	
9134000	0.085832	2	0.063717	0.396256	0.062079	0.024643	0.400132	0.053173	0.063717	0.396256	0.062079	0.024643	0.400132	0.053173	0.063717	0.396256	0.062079	0.024643	0.400132	0.053173	0.062092	0.378248	0.081299	0.172298	0.214484	0.091579	0.062092	0.378248	0.081299	0.172298	0.214484	0.091579	0.062092	0.378248	0.081299	0.172298	0.214484	0.091579	0.063717	0.396256	0.062079	0.024643	0.400132	0.053173	
9135000	0.085832	2	0.052012	0.430688	0.064664	0.030198	0.380056	0.042382	0.052012	0.430688	0.064664	0.030198	0.380056	0.042382	0.052012	0.430688	0.064664	0.030198	0.380056	0.042382	0.092338	0.380281	0.075724	0.111640	0.243787	0.096229	0.092338	0.380281	0.075724	0.111640	0.243787	0.096229	0.092338	0.380281	0.075724	0.111640	0.243787	0.096229	0.052012	0.430688	0.064664	0.030198	0.380056	0.042382	
9136000	0.085832	2	0.053087	0.402426	0.058488	0.030641	0.399170	0.056188	0.053087	0.402426	0.058488	0.030641	0.399170	0.056188	0.053087	0.402426	0.058488	0.030641	0.399170	0.056188	0.090664	0.397861	0.079253	0.138410	0.247920	0.045892	0.090664	0.397861	0.079253	0.138410	0.247920	0.045892	0.090664	0.397861	0.079253	0.138410	0.247920	0.045892	0.053087	0.402426	0.058488	0.030641	0.399170	0.056188	
9137000	0.085832	2	0.060067	0.413303	0.057924	0.026753	0.385156	0.056796	0.060067	0.413303	0.057924	0.026753	0.385156	0.056796	0.060067	0.413303	0.057924	0.026753	0.385156	0.056796	0.051105	0.429622	0.104442	0.154191	0.172125	0.088515	0.051105	0.429622	0.104442	0.154191	0.172125	0.088515	0.051105	0.429622	0.104442	0.154191	0.172125	0.088515	0.060067	0.413303	0.057924	0.026753	0.385156	0.056796	
9138000	0.085832	2	0.061817	0.415456	0.062546	0.028196	0.382730	0.049254	0.061817	0.415456	0.062546	0.028196	0.382730	0.049254	0.061817	0.415456	0.062546	0.028196	0.382730	0.049254	0.091759	0.379036	0.099096	0.151609	0.182698	0.095800	0.091759	0.379036	0.099096	0.151609	0.182698	0.095800	0.091759	0.379036	0.099096	0.151609	0.182698	0.095800	0.061817	0.415456	0.062546	0.028196	0.382730	0.049254	
9139000	0.085832	2	0.063256	0.380488	0.062205	0.030777	0.414662	0.048612	0.063256	0.380488	0.062205	0.030777	0.414662	0.048612	0.063256	0.380488	0.062205	0.030777	0.414662	0.048612	0.083891	0.380314	0.079100	0.168957	0.199935	0.087804	0.083891	0.380314	0.079100	0.168957	0.199935	0.087804	0.083891	0.380314	0.079100	0.168957	0.199935	0.087804	0.063256	0.380488	0.062205	0.030777	0.414662	0.048612	
9140000	0.085832	2	0.056765	0.388350	0.061311	0.033336	0.413280	0.046957	0.056765	0.388350	0.061311	0.033336	0.413280	0.046957	0.056765	0.388350	0.061311	0.033336	0.413280	0.046957	0.082323	0.476869	0.073867	0.117810	0.161724	0.087407	0.082323	0.476869	0.073867	0.117810	0.161724	0.087407	0.082323	0.476869	0.073867	0.117810	0.161724	0.087407	0.056765	0.388350	0.061311	0.033336	0.413280	0.046957	
9141000	0.085832	2	0.058279	0.407649	0.065422	0.031802	0.387580	0.049268	0.058279	0.407649	0.065422	0.031802	0.387580	0.049268	0.058279	0.407649	0.065422	0.031802	0.387580	0.049268	0.122170	0.415335	0.080075	0.123678	0.163349	0.095392	0.122170	0.415335	0.080075	0.123678	0.163349	0.095392	0.122170	0.415335	0.080075	0.123678	0.163349	0.095392	0.058279	0.407649	0.065422	0.031802	0.387580	0.049268	
9142000	0.085832	2	0.065269	0.410315	0.062730	0.032010	0.380086	0.049590	0.065269	0.410315	0.062730	0.032010	0.380086	0.049590	0.065269	0.410315	0.062730	0.032010	0.380086	0.049590	0.072271	0.358213	0.116785	0.190226	0.154394	0.108112	0.072271	0.358213	0.116785	0.190226	0.154394	0.108112	0.072271	0.358213	0.116785	0.190226	0.154394	0.108112	0.065269	0.410315	0.062730	0.032010	0.380086	0.049590	
9143000	0.085832	3	0.062457	0.406748	0.060027	0.027168	0.389803	0.053796	0.062457	0.406748	0.060027	0.027168	0.389803	0.053796	0.062457	0.406748	0.060027	0.027168	0.389803	0.053796	0.034521	0.162578	0.188474	0.226574	0.347019	0.040833	0.101193	0.305094	0.074556	0.159425	0.253570	0.106161	0.062457	0.406748	0.060027	0.027168	0.389803	0.053796	0.062457	0.406748	0.060027	0.027168	0.389803	0.053796	
9144000	0.085832	2	0.063349	0.404884	0.056282	0.026647	0.395292	0.053546	0.063349	0.404884	0.056282	0.026647	0.395292	0.053546	0.063349	0.404884	0.056282	0.026647	0.395292	0.053546	0.076142	0.338694	0.136163	0.198112	0.208382	0.042507	0.076142	0.338694	0.136163	0.198112	0.208382	0.042507	0.076142	0.338694	0.136163	0.198112	0.208382	0.042507	0.063349	0.404884	0.056282	0.026647	0.395292	0.053546	
9145000	0.085832	2	0.062494	0.378563	0.058713	0.034781	0.412363	0.053086	0.062494	0.378563	0.058713	0.034781	0.412363	0.053086	0.062494	0.378563	0.058713	0.034781	0.412363	0.053086	0.092822	0.396792	0.063503	0.130051	0.273786	0.043046	0.092822	0.396792	0.063503	0.130051	0.273786	0.043046	0.092822	0.396792	0.063503	0.130051	0.273786	0.043046	0.062494	0.378563	0.058713	0.034781	0.412363	0.053086	
9146000	0.085832	2	0.058687	0.384323	0.065544	0.030524	0.411785	0.049136	0.058687	0.384323	0.065544	0.030524	0.411785	0.049136	0.058687	0.384323	0.065544	0.030524	0.411785	0.049136	0.099866	0.293043	0.081311	0.181387	0.280832	0.063561	0.099866	0.293043	0.081311	0.181387	0.280832	0.063561	0.058687	0.384323	0.065544	0.030524	0.411785	0.049136	0.058687	0.384323	0.065544	0.030524	0.411785	0.049136	
9147000	0.085832	2	0.060184	0.385817	0.060645	0.032081	0.410392	0.050881	0.060184	0.385817	0.060645	0.032081	0.410392	0.050881	0.060184	0.385817	0.060645	0.032081	0.410392	0.050881	0.070435	0.346350	0.106087	0.225225	0.201817	0.050086	0.070435	0.346350	0.106087	0.225225	0.201817	0.050086	0.070435	0.346350	0.106087	0.225225	0.201817	0.050086	0.060184	0.385817	0.060645	0.032081	0.410392	0.050881	
9148000	0.085832	2	0.062678	0.392970	0.061770	0.030649	0.405246	0.046687	0.062678	0.392970	0.061770	0.030649	0.405246	0.046687	0.062678	0.392970	0.061770	0.030649	0.405246	0.046687	0.096249	0.368340	0.096830	0.209691	0.178746	0.050144	0.096249	0.368340	0.096830	0.209691	0.178746	0.050144	0.096249	0.368340	0.096830	0.209691	0.178746	0.050144	0.062678	0.392970	0.061770	0.030649	0.405246	0.046687	
9149000	0.085832	2	0.065005	0.407558	0.062583	0.036074	0.385099	0.043681	0.065005	0.407558	0.062583	0.036074	0.385099	0.043681	0.065005	0.407558	0.062583	0.036074	0.385099	0.043681	0.112848	0.360739	0.111317	0.145422	0.192988	0.076686	0.112848	0.360739	0.111317	0.145422	0.192988	0.076686	0.112848	0.360739	0.111317	0.145422	0.192988	0.076686	0.065005	0.407558	0.062583	0.036074	0.385099	0.043681	
9150000	0.085832	2	0.064075	0.408665	0.053977	0.035920	0.399257	0.038105	0.064075	0.408665	0.053977	0.035920	0.399257	0.038105	0.064075	0.408665	0.053977	0.035920	0.399257	0.038105	0.084836	0.358554	0.099417	0.159135	0.232517	0.065540	0.084836	0.358554	0.099417	0.159135	0.232517	0.065540	0.084836	0.358554	0.099417	0.159135	0.232517	0.065540	0.064075	0.408665	0.053977	0.035920	0.399257	0.038105	
9151000	0.085832	2	0.071064	0.410763	0.057746	0.032011	0.382049	0.046368	0.071064	0.410763	0.057746	0.032011	0.382049	0.046368	0.071064	0.410763	0.057746	0.032011	0.382049	0.046368	0.067549	0.368569	0.108672	0.177456	0.189969	0.087785	0.067549	0.368569	0.108672	0.177456	0.189969	0.087785	0.067549	0.368569	0.108672	0.177456	0.189969	0.087785	0.071064	0.410763	0.057746	0.032011	0.382049	0.046368	
9152000	0.085832	2	0.059683	0.418728	0.060279	0.032632	0.378679	0.050000	0.059683	0.418728	0.060279	0.032632	0.378679	0.050000	0.059683	0.418728	0.060279	0.032632	0.378679	0.050000	0.075655	0.408527	0.097410	0.158796	0.180334	0.079277	0.075655	0.408527	0.097410	0.158796	0.180334	0.079277	0.075655	0.408527	0.097410	0.158796	0.180334	0.079277	0.059683	0.418728	0.060279	0.032632	0.378679	0.050000	
9153000	0.085832	2	0.059948	0.419238	0.063719	0.027894	0.379140	0.050061	0.059948	0.419238	0.063719	0.027894	0.379140	0.050061	0.059948	0.419238	0.063719	0.027894	0.379140	0.050061	0.074313	0.435987	0.083744	0.134658	0.195021	0.076276	0.074313	0.435987	0.083744	0.134658	0.195021	0.076276	0.074313	0.435987	0.083744	0.134658	0.195021	0.076276	0.059948	0.419238	0.063719	0.027894	0.379140	0.050061	
9154000	0.085832	2	0.062507	0.431221	0.062989	0.025610	0.366182	0.051491	0.062507	0.431221	0.062989	0.025610	0.366182	0.051491	0.062507	0.431221	0.062989	0.025610	0.366182	0.051491	0.115985	0.320676	0.127840	0.144664	0.243318	0.047518	0.115985	0.320676	0.127840	0.144664	0.243318	0.047518	0.115985	0.320676	0.127840	0.144664	0.243318	0.047518	0.062507	0.431221	0.062989	0.025610	0.366182	0.051491	
9155000	0.085832	2	0.062050	0.416796	0.063397	0.030999	0.377772	0.048986	0.062050	0.416796	0.063397	0.030999	0.377772	0.048986	0.062050	0.416796	0.063397	0.030999	0.377772	0.048986	0.076851	0.373961	0.113702	0.142377	0.250196	0.042913	0.076851	0.373961	0.113702	0.142377	0.250196	0.042913	0.076851	0.373961	0.113702	0.142377	0.250196	0.042913	0.062050	0.416796	0.063397	0.030999	0.377772	0.048986	
9156000	0.085832	2	0.062516	0.437869	0.058883	0.027575	0.371645	0.041513	0.062516	0.437869	0.058883	0.027575	0.371645	0.041513	0.062516	0.437869	0.058883	0.027575	0.371645	0.041513	0.099030	0.388158	0.111762	0.160407	0.195374	0.045270	0.099030	0.388158	0.111762	0.160407	0.195374	0.045270	0.099030	0.388158	0.111762	0.160407	0.195374	0.045270	0.062516	0.437869	0.058883	0.027575	0.371645	0.041513	
9157000	0.085832	2	0.066319	0.417839	0.062465	0.026613	0.378268	0.048495	0.066319	0.417839	0.062465	0.026613	0.378268	0.048495	0.066319	0.417839	0.062465	0.026613	0.378268	0.048495	0.090358	0.278590	0.112980	0.180590	0.247279	0.090203	0.090358	0.278590	0.112980	0.180590	0.247279	0.090203	0.066319	0.417839	0.062465	0.026613	0.378268	0.048495	0.066319	0.417839	0.062465	0.026613	0.378268	0.048495	
9158000	0.085832	2	0.063096	0.416446	0.062490	0.029388	0.378420	0.050159	0.063096	0.416446	0.062490	0.029388	0.378420	0.050159	0.063096	0.416446	0.062490	0.029388	0.378420	0.050159	0.110899	0.316211	0.111819	0.095110	0.247607	0.118354	0.110899	0.316211	0.111819	0.095110	0.247607	0.118354	0.110899	0.316211	0.111819	0.095110	0.247607	0.118354	0.063096	0.416446	0.062490	0.029388	0.378420	0.050159	
9159000	0.085832	2	0.066487	0.406957	0.060742	0.026785	0.388851	0.050177	0.066487	0.406957	0.060742	0.026785	0.388851	0.050177	0.066487	0.406957	0.060742	0.026785	0.388851	0.050177	0.069413	0.383511	0.054529	0.159298	0.296870	0.036379	0.069413	0.383511	0.054529	0.159298	0.296870	0.036379	0.069413	0.383511	0.054529	0.159298	0.296870	0.036379	0.066487	0.406957	0.060742	0.026785	0.388851	0.050177	
9160000	0.085832	2	0.062123	0.426144	0.057959	0.029847	0.374089	0.049837	0.062123	0.426144	0.057959	0.029847	0.374089	0.049837	0.062123	0.426144	0.057959	0.029847	0.374089	0.049837	0.086032	0.370041	0.116080	0.170259	0.188940	0.068647	0.086032	0.370041	0.116080	0.170259	0.188940	0.068647	0.086032	0.370041	0.116080	0.170259	0.188940	0.068647	0.062123	0.426144	0.057959	0.029847	0.374089	0.049837	
9161000	0.085832	2	0.061201	0.381412	0.059172	0.028183	0.413117	0.056915	0.061201	0.381412	0.059172	0.028183	0.413117	0.056915	0.061201	0.381412	0.059172	0.028183	0.413117	0.056915	0.097305	0.343570	0.091456	0.220595	0.189019	0.058055	0.097305	0.343570	0.091456	0.220595	0.189019	0.058055	0.097305	0.343570	0.091456	0.220595	0.189019	0.058055	0.061201	0.381412	0.059172	0.028183	0.413117	0.056915	
9162000	0.085832	2	0.060974	0.412812	0.050164	0.030762	0.384136	0.061152	0.060974	0.412812	0.050164	0.030762	0.384136	0.061152	0.060974	0.412812	0.050164	0.030762	0.384136	0.061152	0.070593	0.411695	0.094990	0.183218	0.202751	0.036753	0.070593	0.411695	0.094990	0.183218	0.202751	0.036753	0.070593	0.411695	0.094990	0.183218	0.202751	0.036753	0.060974	0.412812	0.050164	0.030762	0.384136	0.061152	
9163000	0.085832	2	0.058963	0.439753	0.050065	0.030843	0.370994	0.049382	0.058963	0.439753	0.050065	0.030843	0.370994	0.049382	0.058963	0.439753	0.050065	0.030843	0.370994	0.049382	0.106639	0.314756	0.119561	0.162262	0.269761	0.027022	0.106639	0.314756	0.119561	0.162262	0.269761	0.027022	0.106639	0.314756	0.119561	0.162262	0.269761	0.027022	0.058963	0.439753	0.050065	0.030843	0.370994	0.049382	
