Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
7151000	0.529975	2	0.311440	0.291402	0.118536	0.278621	0.311440	0.291402	0.118536	0.278621	0.207898	0.245649	0.268649	0.277803	0.207898	0.245649	0.268649	0.277803	0.207898	0.245649	0.268649	0.277803	0.311440	0.291402	0.118536	0.278621	0.207898	0.245649	0.268649	0.277803	
7152000	0.529975	2	0.329755	0.285336	0.121200	0.263708	0.329755	0.285336	0.121200	0.263708	0.195133	0.250337	0.261788	0.292743	0.195133	0.250337	0.261788	0.292743	0.195133	0.250337	0.261788	0.292743	0.329755	0.285336	0.121200	0.263708	0.195133	0.250337	0.261788	0.292743	
7153000	0.529975	3	0.308797	0.310686	0.117500	0.263018	0.308797	0.310686	0.117500	0.263018	0.198037	0.257843	0.285752	0.258368	0.198037	0.257843	0.285752	0.258368	0.263117	0.215705	0.364404	0.156774	0.308797	0.310686	0.117500	0.263018	0.198037	0.257843	0.285752	0.258368	
7154000	0.529975	2	0.316643	0.296929	0.124036	0.262391	0.316643	0.296929	0.124036	0.262391	0.203680	0.283700	0.225552	0.287068	0.203680	0.283700	0.225552	0.287068	0.203680	0.283700	0.225552	0.287068	0.316643	0.296929	0.124036	0.262391	0.203680	0.283700	0.225552	0.287068	
7155000	0.529975	2	0.322163	0.288529	0.125071	0.264237	0.322163	0.288529	0.125071	0.264237	0.201059	0.262255	0.267304	0.269381	0.201059	0.262255	0.267304	0.269381	0.201059	0.262255	0.267304	0.269381	0.322163	0.288529	0.125071	0.264237	0.201059	0.262255	0.267304	0.269381	
7156000	0.529975	2	0.304361	0.282136	0.136642	0.276861	0.304361	0.282136	0.136642	0.276861	0.193267	0.258937	0.272793	0.275004	0.193267	0.258937	0.272793	0.275004	0.193267	0.258937	0.272793	0.275004	0.304361	0.282136	0.136642	0.276861	0.193267	0.258937	0.272793	0.275004	
7157000	0.529975	2	0.314718	0.300682	0.123907	0.260694	0.314718	0.300682	0.123907	0.260694	0.196639	0.264838	0.282974	0.255549	0.196639	0.264838	0.282974	0.255549	0.196639	0.264838	0.282974	0.255549	0.314718	0.300682	0.123907	0.260694	0.196639	0.264838	0.282974	0.255549	
7158000	0.529975	2	0.305705	0.304091	0.124329	0.265876	0.305705	0.304091	0.124329	0.265876	0.206307	0.240591	0.281381	0.271721	0.206307	0.240591	0.281381	0.271721	0.206307	0.240591	0.281381	0.271721	0.305705	0.304091	0.124329	0.265876	0.206307	0.240591	0.281381	0.271721	
7159000	0.529975	3	0.312089	0.301246	0.119634	0.267031	0.312089	0.301246	0.119634	0.267031	0.198151	0.263188	0.262663	0.275998	0.191976	0.307810	0.080500	0.419714	0.198151	0.263188	0.262663	0.275998	0.312089	0.301246	0.119634	0.267031	0.198151	0.263188	0.262663	0.275998	
7160000	0.529975	2	0.326056	0.278471	0.121820	0.273653	0.326056	0.278471	0.121820	0.273653	0.169587	0.262243	0.270842	0.297327	0.169587	0.262243	0.270842	0.297327	0.169587	0.262243	0.270842	0.297327	0.326056	0.278471	0.121820	0.273653	0.169587	0.262243	0.270842	0.297327	
7161000	0.529975	2	0.333781	0.285289	0.117714	0.263216	0.333781	0.285289	0.117714	0.263216	0.195517	0.271653	0.250176	0.282653	0.195517	0.271653	0.250176	0.282653	0.195517	0.271653	0.250176	0.282653	0.333781	0.285289	0.117714	0.263216	0.195517	0.271653	0.250176	0.282653	
7162000	0.529975	2	0.333390	0.277399	0.117417	0.271794	0.333390	0.277399	0.117417	0.271794	0.195482	0.268194	0.264946	0.271378	0.195482	0.268194	0.264946	0.271378	0.195482	0.268194	0.264946	0.271378	0.333390	0.277399	0.117417	0.271794	0.195482	0.268194	0.264946	0.271378	
7163000	0.529975	4	0.322089	0.283162	0.122449	0.272299	0.322089	0.283162	0.122449	0.272299	0.195482	0.268194	0.264946	0.271378	0.169417	0.330770	0.211241	0.288571	0.347642	0.151422	0.288264	0.212672	0.322089	0.283162	0.122449	0.272299	0.195482	0.268194	0.264946	0.271378	
7164000	0.529975	2	0.324199	0.303651	0.108609	0.263541	0.324199	0.303651	0.108609	0.263541	0.205343	0.264042	0.276518	0.254097	0.205343	0.264042	0.276518	0.254097	0.205343	0.264042	0.276518	0.254097	0.324199	0.303651	0.108609	0.263541	0.205343	0.264042	0.276518	0.254097	
7165000	0.529975	2	0.310846	0.293644	0.111778	0.283731	0.310846	0.293644	0.111778	0.283731	0.179780	0.275655	0.256163	0.288402	0.179780	0.275655	0.256163	0.288402	0.179780	0.275655	0.256163	0.288402	0.310846	0.293644	0.111778	0.283731	0.179780	0.275655	0.256163	0.288402	
7166000	0.529975	2	0.310846	0.293644	0.111778	0.283731	0.310846	0.293644	0.111778	0.283731	0.178862	0.273078	0.258968	0.289092	0.178862	0.273078	0.258968	0.289092	0.178862	0.273078	0.258968	0.289092	0.310846	0.293644	0.111778	0.283731	0.178862	0.273078	0.258968	0.289092	
7167000	0.529975	2	0.332257	0.300448	0.116629	0.250667	0.332257	0.300448	0.116629	0.250667	0.187150	0.278599	0.263872	0.270379	0.187150	0.278599	0.263872	0.270379	0.187150	0.278599	0.263872	0.270379	0.332257	0.300448	0.116629	0.250667	0.187150	0.278599	0.263872	0.270379	
7168000	0.529975	2	0.323180	0.300613	0.120626	0.255581	0.323180	0.300613	0.120626	0.255581	0.186648	0.243000	0.306655	0.263698	0.186648	0.243000	0.306655	0.263698	0.186648	0.243000	0.306655	0.263698	0.323180	0.300613	0.120626	0.255581	0.186648	0.243000	0.306655	0.263698	
7169000	0.529975	2	0.323180	0.300613	0.120626	0.255581	0.323180	0.300613	0.120626	0.255581	0.180486	0.264568	0.263642	0.291303	0.180486	0.264568	0.263642	0.291303	0.180486	0.264568	0.263642	0.291303	0.323180	0.300613	0.120626	0.255581	0.180486	0.264568	0.263642	0.291303	
7170000	0.529975	3	0.320056	0.286355	0.127343	0.266246	0.320056	0.286355	0.127343	0.266246	0.183998	0.291357	0.281346	0.243300	0.232320	0.352169	0.121041	0.294471	0.183998	0.291357	0.281346	0.243300	0.320056	0.286355	0.127343	0.266246	0.183998	0.291357	0.281346	0.243300	
7171000	0.529975	2	0.338177	0.277967	0.125233	0.258623	0.338177	0.277967	0.125233	0.258623	0.197897	0.266596	0.262580	0.272927	0.197897	0.266596	0.262580	0.272927	0.197897	0.266596	0.262580	0.272927	0.338177	0.277967	0.125233	0.258623	0.197897	0.266596	0.262580	0.272927	
7172000	0.529975	3	0.322048	0.296907	0.127912	0.253133	0.322048	0.296907	0.127912	0.253133	0.191079	0.250217	0.285124	0.273580	0.134556	0.290666	0.114083	0.460695	0.191079	0.250217	0.285124	0.273580	0.322048	0.296907	0.127912	0.253133	0.191079	0.250217	0.285124	0.273580	
7173000	0.529975	2	0.322048	0.296907	0.127912	0.253133	0.322048	0.296907	0.127912	0.253133	0.188243	0.270833	0.266917	0.274007	0.188243	0.270833	0.266917	0.274007	0.188243	0.270833	0.266917	0.274007	0.322048	0.296907	0.127912	0.253133	0.188243	0.270833	0.266917	0.274007	
7174000	0.529975	3	0.318658	0.298336	0.127605	0.255401	0.318658	0.298336	0.127605	0.255401	0.186261	0.289782	0.265840	0.258117	0.186261	0.289782	0.265840	0.258117	0.306626	0.139782	0.330243	0.223350	0.318658	0.298336	0.127605	0.255401	0.186261	0.289782	0.265840	0.258117	
7175000	0.529975	2	0.318658	0.298336	0.127605	0.255401	0.318658	0.298336	0.127605	0.255401	0.179614	0.270570	0.288668	0.261148	0.179614	0.270570	0.288668	0.261148	0.179614	0.270570	0.288668	0.261148	0.318658	0.298336	0.127605	0.255401	0.179614	0.270570	0.288668	0.261148	
7176000	0.529975	2	0.324224	0.291949	0.121614	0.262213	0.324224	0.291949	0.121614	0.262213	0.191912	0.261994	0.280439	0.265654	0.191912	0.261994	0.280439	0.265654	0.191912	0.261994	0.280439	0.265654	0.324224	0.291949	0.121614	0.262213	0.191912	0.261994	0.280439	0.265654	
7177000	0.529975	3	0.331222	0.283265	0.117283	0.268230	0.331222	0.283265	0.117283	0.268230	0.190863	0.265874	0.281283	0.261980	0.164491	0.357066	0.170874	0.307570	0.190863	0.265874	0.281283	0.261980	0.331222	0.283265	0.117283	0.268230	0.190863	0.265874	0.281283	0.261980	
7178000	0.529975	2	0.319039	0.297602	0.120470	0.262890	0.319039	0.297602	0.120470	0.262890	0.221119	0.277831	0.250892	0.250157	0.221119	0.277831	0.250892	0.250157	0.221119	0.277831	0.250892	0.250157	0.319039	0.297602	0.120470	0.262890	0.221119	0.277831	0.250892	0.250157	
7179000	0.529975	2	0.319039	0.297602	0.120470	0.262890	0.319039	0.297602	0.120470	0.262890	0.206610	0.251033	0.264337	0.278020	0.206610	0.251033	0.264337	0.278020	0.206610	0.251033	0.264337	0.278020	0.319039	0.297602	0.120470	0.262890	0.206610	0.251033	0.264337	0.278020	
7180000	0.529975	3	0.319039	0.297602	0.120470	0.262890	0.319039	0.297602	0.120470	0.262890	0.202373	0.285213	0.285962	0.226452	0.115537	0.363320	0.140903	0.380240	0.202373	0.285213	0.285962	0.226452	0.319039	0.297602	0.120470	0.262890	0.202373	0.285213	0.285962	0.226452	
7181000	0.529975	2	0.319039	0.297602	0.120470	0.262890	0.319039	0.297602	0.120470	0.262890	0.183316	0.301456	0.249975	0.265253	0.183316	0.301456	0.249975	0.265253	0.183316	0.301456	0.249975	0.265253	0.319039	0.297602	0.120470	0.262890	0.183316	0.301456	0.249975	0.265253	
7182000	0.529975	2	0.326824	0.291175	0.128339	0.253663	0.326824	0.291175	0.128339	0.253663	0.168005	0.260556	0.282076	0.289362	0.168005	0.260556	0.282076	0.289362	0.168005	0.260556	0.282076	0.289362	0.326824	0.291175	0.128339	0.253663	0.168005	0.260556	0.282076	0.289362	
7183000	0.529975	2	0.326824	0.291175	0.128339	0.253663	0.326824	0.291175	0.128339	0.253663	0.177889	0.277862	0.276229	0.268021	0.177889	0.277862	0.276229	0.268021	0.177889	0.277862	0.276229	0.268021	0.326824	0.291175	0.128339	0.253663	0.177889	0.277862	0.276229	0.268021	
7184000	0.529975	2	0.335076	0.285591	0.118363	0.260970	0.335076	0.285591	0.118363	0.260970	0.205719	0.255514	0.236354	0.302413	0.205719	0.255514	0.236354	0.302413	0.205719	0.255514	0.236354	0.302413	0.335076	0.285591	0.118363	0.260970	0.205719	0.255514	0.236354	0.302413	
7185000	0.529975	2	0.326875	0.291331	0.121752	0.260041	0.326875	0.291331	0.121752	0.260041	0.198900	0.258292	0.245332	0.297477	0.198900	0.258292	0.245332	0.297477	0.198900	0.258292	0.245332	0.297477	0.326875	0.291331	0.121752	0.260041	0.198900	0.258292	0.245332	0.297477	
7186000	0.529975	2	0.320657	0.289879	0.121361	0.268103	0.320657	0.289879	0.121361	0.268103	0.176624	0.260104	0.281560	0.281712	0.176624	0.260104	0.281560	0.281712	0.176624	0.260104	0.281560	0.281712	0.320657	0.289879	0.121361	0.268103	0.176624	0.260104	0.281560	0.281712	
7187000	0.529975	2	0.320657	0.289879	0.121361	0.268103	0.320657	0.289879	0.121361	0.268103	0.199232	0.251563	0.279023	0.270182	0.199232	0.251563	0.279023	0.270182	0.199232	0.251563	0.279023	0.270182	0.320657	0.289879	0.121361	0.268103	0.199232	0.251563	0.279023	0.270182	
7188000	0.529975	2	0.308573	0.302547	0.125839	0.263040	0.308573	0.302547	0.125839	0.263040	0.203893	0.251743	0.271726	0.272637	0.203893	0.251743	0.271726	0.272637	0.203893	0.251743	0.271726	0.272637	0.308573	0.302547	0.125839	0.263040	0.203893	0.251743	0.271726	0.272637	
7189000	0.529975	2	0.314940	0.292533	0.120140	0.272387	0.314940	0.292533	0.120140	0.272387	0.207553	0.256682	0.279724	0.256041	0.207553	0.256682	0.279724	0.256041	0.207553	0.256682	0.279724	0.256041	0.314940	0.292533	0.120140	0.272387	0.207553	0.256682	0.279724	0.256041	
7190000	0.529975	2	0.330360	0.287650	0.119815	0.262175	0.330360	0.287650	0.119815	0.262175	0.195101	0.255294	0.269575	0.280030	0.195101	0.255294	0.269575	0.280030	0.195101	0.255294	0.269575	0.280030	0.330360	0.287650	0.119815	0.262175	0.195101	0.255294	0.269575	0.280030	
7191000	0.529975	2	0.330360	0.287650	0.119815	0.262175	0.330360	0.287650	0.119815	0.262175	0.206896	0.253503	0.279483	0.260119	0.206896	0.253503	0.279483	0.260119	0.206896	0.253503	0.279483	0.260119	0.330360	0.287650	0.119815	0.262175	0.206896	0.253503	0.279483	0.260119	
7192000	0.529975	2	0.330360	0.287650	0.119815	0.262175	0.330360	0.287650	0.119815	0.262175	0.211673	0.264990	0.244926	0.278411	0.211673	0.264990	0.244926	0.278411	0.211673	0.264990	0.244926	0.278411	0.330360	0.287650	0.119815	0.262175	0.211673	0.264990	0.244926	0.278411	
7193000	0.529975	2	0.326655	0.293415	0.114970	0.264959	0.326655	0.293415	0.114970	0.264959	0.206246	0.266373	0.241835	0.285546	0.206246	0.266373	0.241835	0.285546	0.206246	0.266373	0.241835	0.285546	0.326655	0.293415	0.114970	0.264959	0.206246	0.266373	0.241835	0.285546	
7194000	0.529975	3	0.326655	0.293415	0.114970	0.264959	0.326655	0.293415	0.114970	0.264959	0.193927	0.261718	0.275015	0.269340	0.131996	0.264157	0.296302	0.307546	0.193927	0.261718	0.275015	0.269340	0.326655	0.293415	0.114970	0.264959	0.193927	0.261718	0.275015	0.269340	
7195000	0.529975	2	0.326655	0.293415	0.114970	0.264959	0.326655	0.293415	0.114970	0.264959	0.178515	0.272798	0.266003	0.282684	0.178515	0.272798	0.266003	0.282684	0.178515	0.272798	0.266003	0.282684	0.326655	0.293415	0.114970	0.264959	0.178515	0.272798	0.266003	0.282684	
7196000	0.529975	2	0.328659	0.284625	0.121660	0.265057	0.328659	0.284625	0.121660	0.265057	0.191194	0.262751	0.272678	0.273377	0.191194	0.262751	0.272678	0.273377	0.191194	0.262751	0.272678	0.273377	0.328659	0.284625	0.121660	0.265057	0.191194	0.262751	0.272678	0.273377	
7197000	0.529975	2	0.328659	0.284625	0.121660	0.265057	0.328659	0.284625	0.121660	0.265057	0.204474	0.253185	0.255935	0.286407	0.204474	0.253185	0.255935	0.286407	0.204474	0.253185	0.255935	0.286407	0.328659	0.284625	0.121660	0.265057	0.204474	0.253185	0.255935	0.286407	
7198000	0.529975	2	0.328659	0.284625	0.121660	0.265057	0.328659	0.284625	0.121660	0.265057	0.190913	0.268195	0.284406	0.256486	0.190913	0.268195	0.284406	0.256486	0.190913	0.268195	0.284406	0.256486	0.328659	0.284625	0.121660	0.265057	0.190913	0.268195	0.284406	0.256486	
7199000	0.529975	2	0.322610	0.298483	0.119645	0.259261	0.322610	0.298483	0.119645	0.259261	0.191437	0.264843	0.273005	0.270714	0.191437	0.264843	0.273005	0.270714	0.191437	0.264843	0.273005	0.270714	0.322610	0.298483	0.119645	0.259261	0.191437	0.264843	0.273005	0.270714	
7200000	0.529975	2	0.316054	0.291361	0.131265	0.261321	0.316054	0.291361	0.131265	0.261321	0.176284	0.266595	0.268344	0.288777	0.176284	0.266595	0.268344	0.288777	0.176284	0.266595	0.268344	0.288777	0.316054	0.291361	0.131265	0.261321	0.176284	0.266595	0.268344	0.288777	
7201000	0.529975	2	0.323031	0.296044	0.129506	0.251419	0.323031	0.296044	0.129506	0.251419	0.201992	0.272151	0.243746	0.282111	0.201992	0.272151	0.243746	0.282111	0.201992	0.272151	0.243746	0.282111	0.323031	0.296044	0.129506	0.251419	0.201992	0.272151	0.243746	0.282111	
7202000	0.529975	2	0.347156	0.274485	0.118606	0.259753	0.347156	0.274485	0.118606	0.259753	0.187660	0.264875	0.303742	0.243722	0.187660	0.264875	0.303742	0.243722	0.187660	0.264875	0.303742	0.243722	0.347156	0.274485	0.118606	0.259753	0.187660	0.264875	0.303742	0.243722	
7203000	0.529975	3	0.345240	0.270576	0.117512	0.266672	0.345240	0.270576	0.117512	0.266672	0.180533	0.280921	0.255929	0.282618	0.180533	0.280921	0.255929	0.282618	0.304886	0.195891	0.368143	0.131080	0.345240	0.270576	0.117512	0.266672	0.180533	0.280921	0.255929	0.282618	
7204000	0.529975	2	0.323726	0.293188	0.118990	0.264096	0.323726	0.293188	0.118990	0.264096	0.187287	0.263324	0.280653	0.268736	0.187287	0.263324	0.280653	0.268736	0.187287	0.263324	0.280653	0.268736	0.323726	0.293188	0.118990	0.264096	0.187287	0.263324	0.280653	0.268736	
7205000	0.529975	3	0.323726	0.293188	0.118990	0.264096	0.323726	0.293188	0.118990	0.264096	0.180428	0.267324	0.294221	0.258027	0.090824	0.236518	0.098481	0.574178	0.180428	0.267324	0.294221	0.258027	0.323726	0.293188	0.118990	0.264096	0.180428	0.267324	0.294221	0.258027	
7206000	0.529975	2	0.323726	0.293188	0.118990	0.264096	0.323726	0.293188	0.118990	0.264096	0.194094	0.266035	0.266384	0.273487	0.194094	0.266035	0.266384	0.273487	0.194094	0.266035	0.266384	0.273487	0.323726	0.293188	0.118990	0.264096	0.194094	0.266035	0.266384	0.273487	
7207000	0.529975	2	0.323726	0.293188	0.118990	0.264096	0.323726	0.293188	0.118990	0.264096	0.194094	0.266035	0.266384	0.273487	0.194094	0.266035	0.266384	0.273487	0.194094	0.266035	0.266384	0.273487	0.323726	0.293188	0.118990	0.264096	0.194094	0.266035	0.266384	0.273487	
7208000	0.529975	2	0.324327	0.289738	0.120749	0.265186	0.324327	0.289738	0.120749	0.265186	0.212495	0.251365	0.273335	0.262804	0.212495	0.251365	0.273335	0.262804	0.212495	0.251365	0.273335	0.262804	0.324327	0.289738	0.120749	0.265186	0.212495	0.251365	0.273335	0.262804	
7209000	0.529975	2	0.324327	0.289738	0.120749	0.265186	0.324327	0.289738	0.120749	0.265186	0.192556	0.262288	0.268746	0.276411	0.192556	0.262288	0.268746	0.276411	0.192556	0.262288	0.268746	0.276411	0.324327	0.289738	0.120749	0.265186	0.192556	0.262288	0.268746	0.276411	
7210000	0.529975	3	0.316379	0.291189	0.124902	0.267530	0.316379	0.291189	0.124902	0.267530	0.184896	0.270613	0.277125	0.267365	0.114611	0.379697	0.130166	0.375526	0.184896	0.270613	0.277125	0.267365	0.316379	0.291189	0.124902	0.267530	0.184896	0.270613	0.277125	0.267365	
7211000	0.529975	2	0.343711	0.274307	0.125564	0.256419	0.343711	0.274307	0.125564	0.256419	0.205109	0.267094	0.267315	0.260482	0.205109	0.267094	0.267315	0.260482	0.205109	0.267094	0.267315	0.260482	0.343711	0.274307	0.125564	0.256419	0.205109	0.267094	0.267315	0.260482	
7212000	0.529975	2	0.341853	0.276498	0.123653	0.257996	0.341853	0.276498	0.123653	0.257996	0.212511	0.267821	0.274137	0.245532	0.212511	0.267821	0.274137	0.245532	0.212511	0.267821	0.274137	0.245532	0.341853	0.276498	0.123653	0.257996	0.212511	0.267821	0.274137	0.245532	
7213000	0.529975	2	0.341853	0.276498	0.123653	0.257996	0.341853	0.276498	0.123653	0.257996	0.192379	0.234698	0.283058	0.289865	0.192379	0.234698	0.283058	0.289865	0.192379	0.234698	0.283058	0.289865	0.341853	0.276498	0.123653	0.257996	0.192379	0.234698	0.283058	0.289865	
7214000	0.529975	2	0.343309	0.271496	0.120601	0.264594	0.343309	0.271496	0.120601	0.264594	0.181174	0.272389	0.290543	0.255893	0.181174	0.272389	0.290543	0.255893	0.181174	0.272389	0.290543	0.255893	0.343309	0.271496	0.120601	0.264594	0.181174	0.272389	0.290543	0.255893	
7215000	0.529975	2	0.332884	0.272282	0.122756	0.272077	0.332884	0.272282	0.122756	0.272077	0.205262	0.260607	0.247249	0.286882	0.205262	0.260607	0.247249	0.286882	0.205262	0.260607	0.247249	0.286882	0.332884	0.272282	0.122756	0.272077	0.205262	0.260607	0.247249	0.286882	
7216000	0.529975	2	0.336918	0.279988	0.131378	0.251716	0.336918	0.279988	0.131378	0.251716	0.202406	0.238381	0.281103	0.278110	0.202406	0.238381	0.281103	0.278110	0.202406	0.238381	0.281103	0.278110	0.336918	0.279988	0.131378	0.251716	0.202406	0.238381	0.281103	0.278110	
7217000	0.529975	2	0.330282	0.273412	0.127931	0.268376	0.330282	0.273412	0.127931	0.268376	0.207051	0.262693	0.265495	0.264761	0.207051	0.262693	0.265495	0.264761	0.207051	0.262693	0.265495	0.264761	0.330282	0.273412	0.127931	0.268376	0.207051	0.262693	0.265495	0.264761	
7218000	0.529975	3	0.342403	0.259960	0.135586	0.262051	0.342403	0.259960	0.135586	0.262051	0.191088	0.260647	0.278240	0.270025	0.191088	0.260647	0.278240	0.270025	0.191088	0.260647	0.278240	0.270025	0.337881	0.172135	0.163014	0.326970	0.191088	0.260647	0.278240	0.270025	
7219000	0.529975	2	0.326156	0.280500	0.129132	0.264212	0.326156	0.280500	0.129132	0.264212	0.191635	0.251438	0.284882	0.272045	0.191635	0.251438	0.284882	0.272045	0.191635	0.251438	0.284882	0.272045	0.326156	0.280500	0.129132	0.264212	0.191635	0.251438	0.284882	0.272045	
7220000	0.529975	2	0.349721	0.275548	0.121992	0.252738	0.349721	0.275548	0.121992	0.252738	0.202881	0.276480	0.249173	0.271466	0.202881	0.276480	0.249173	0.271466	0.202881	0.276480	0.249173	0.271466	0.349721	0.275548	0.121992	0.252738	0.202881	0.276480	0.249173	0.271466	
7221000	0.529975	2	0.329893	0.243064	0.170447	0.256595	0.329893	0.243064	0.170447	0.256595	0.186974	0.235958	0.304661	0.272407	0.186974	0.235958	0.304661	0.272407	0.186974	0.235958	0.304661	0.272407	0.329893	0.243064	0.170447	0.256595	0.186974	0.235958	0.304661	0.272407	
7222000	0.529975	2	0.338955	0.255423	0.152297	0.253325	0.338955	0.255423	0.152297	0.253325	0.183242	0.258905	0.285323	0.272531	0.183242	0.258905	0.285323	0.272531	0.183242	0.258905	0.285323	0.272531	0.338955	0.255423	0.152297	0.253325	0.183242	0.258905	0.285323	0.272531	
7223000	0.529975	2	0.345088	0.258758	0.139758	0.256395	0.345088	0.258758	0.139758	0.256395	0.212179	0.259147	0.258479	0.270195	0.212179	0.259147	0.258479	0.270195	0.212179	0.259147	0.258479	0.270195	0.345088	0.258758	0.139758	0.256395	0.212179	0.259147	0.258479	0.270195	
7224000	0.529975	2	0.326010	0.280112	0.124770	0.269107	0.326010	0.280112	0.124770	0.269107	0.166641	0.271059	0.285816	0.276484	0.166641	0.271059	0.285816	0.276484	0.166641	0.271059	0.285816	0.276484	0.326010	0.280112	0.124770	0.269107	0.166641	0.271059	0.285816	0.276484	
7225000	0.529975	2	0.326010	0.280112	0.124770	0.269107	0.326010	0.280112	0.124770	0.269107	0.213695	0.249497	0.267781	0.269027	0.213695	0.249497	0.267781	0.269027	0.213695	0.249497	0.267781	0.269027	0.326010	0.280112	0.124770	0.269107	0.213695	0.249497	0.267781	0.269027	
7226000	0.529975	2	0.326010	0.280112	0.124770	0.269107	0.326010	0.280112	0.124770	0.269107	0.183927	0.268405	0.255666	0.292003	0.183927	0.268405	0.255666	0.292003	0.183927	0.268405	0.255666	0.292003	0.326010	0.280112	0.124770	0.269107	0.183927	0.268405	0.255666	0.292003	
7227000	0.529975	2	0.326010	0.280112	0.124770	0.269107	0.326010	0.280112	0.124770	0.269107	0.202437	0.234728	0.299310	0.263526	0.202437	0.234728	0.299310	0.263526	0.202437	0.234728	0.299310	0.263526	0.326010	0.280112	0.124770	0.269107	0.202437	0.234728	0.299310	0.263526	
7228000	0.529975	2	0.326223	0.278845	0.116588	0.278344	0.326223	0.278845	0.116588	0.278344	0.225065	0.229788	0.283637	0.261510	0.225065	0.229788	0.283637	0.261510	0.225065	0.229788	0.283637	0.261510	0.326223	0.278845	0.116588	0.278344	0.225065	0.229788	0.283637	0.261510	
7229000	0.529975	2	0.326223	0.278845	0.116588	0.278344	0.326223	0.278845	0.116588	0.278344	0.186395	0.274087	0.252731	0.286787	0.186395	0.274087	0.252731	0.286787	0.186395	0.274087	0.252731	0.286787	0.326223	0.278845	0.116588	0.278344	0.186395	0.274087	0.252731	0.286787	
7230000	0.529975	3	0.333215	0.285227	0.117262	0.264296	0.333215	0.285227	0.117262	0.264296	0.212903	0.274335	0.232661	0.280101	0.236753	0.289565	0.164812	0.308869	0.212903	0.274335	0.232661	0.280101	0.333215	0.285227	0.117262	0.264296	0.212903	0.274335	0.232661	0.280101	
7231000	0.529975	2	0.321297	0.295353	0.114039	0.269311	0.321297	0.295353	0.114039	0.269311	0.184653	0.260424	0.260586	0.294337	0.184653	0.260424	0.260586	0.294337	0.184653	0.260424	0.260586	0.294337	0.321297	0.295353	0.114039	0.269311	0.184653	0.260424	0.260586	0.294337	
7232000	0.529975	3	0.322026	0.295229	0.119698	0.263047	0.322026	0.295229	0.119698	0.263047	0.184202	0.294736	0.291984	0.229078	0.177887	0.302891	0.097607	0.421615	0.184202	0.294736	0.291984	0.229078	0.322026	0.295229	0.119698	0.263047	0.184202	0.294736	0.291984	0.229078	
7233000	0.529975	2	0.333216	0.278364	0.123032	0.265387	0.333216	0.278364	0.123032	0.265387	0.181372	0.250065	0.291800	0.276763	0.181372	0.250065	0.291800	0.276763	0.181372	0.250065	0.291800	0.276763	0.333216	0.278364	0.123032	0.265387	0.181372	0.250065	0.291800	0.276763	
7234000	0.529975	2	0.312182	0.296611	0.123797	0.267409	0.312182	0.296611	0.123797	0.267409	0.198101	0.271155	0.276849	0.253895	0.198101	0.271155	0.276849	0.253895	0.198101	0.271155	0.276849	0.253895	0.312182	0.296611	0.123797	0.267409	0.198101	0.271155	0.276849	0.253895	
7235000	0.529975	2	0.335163	0.282452	0.129645	0.252740	0.335163	0.282452	0.129645	0.252740	0.208141	0.247235	0.291035	0.253589	0.208141	0.247235	0.291035	0.253589	0.208141	0.247235	0.291035	0.253589	0.335163	0.282452	0.129645	0.252740	0.208141	0.247235	0.291035	0.253589	
7236000	0.529975	2	0.320060	0.288341	0.127367	0.264233	0.320060	0.288341	0.127367	0.264233	0.198320	0.257395	0.286361	0.257923	0.198320	0.257395	0.286361	0.257923	0.198320	0.257395	0.286361	0.257923	0.320060	0.288341	0.127367	0.264233	0.198320	0.257395	0.286361	0.257923	
7237000	0.529975	2	0.320060	0.288341	0.127367	0.264233	0.320060	0.288341	0.127367	0.264233	0.178375	0.278900	0.282481	0.260244	0.178375	0.278900	0.282481	0.260244	0.178375	0.278900	0.282481	0.260244	0.320060	0.288341	0.127367	0.264233	0.178375	0.278900	0.282481	0.260244	
7238000	0.529975	2	0.324881	0.286929	0.125475	0.262716	0.324881	0.286929	0.125475	0.262716	0.202408	0.256067	0.279451	0.262074	0.202408	0.256067	0.279451	0.262074	0.202408	0.256067	0.279451	0.262074	0.324881	0.286929	0.125475	0.262716	0.202408	0.256067	0.279451	0.262074	
7239000	0.529975	2	0.324000	0.291235	0.126653	0.258113	0.324000	0.291235	0.126653	0.258113	0.186073	0.297707	0.260720	0.255501	0.186073	0.297707	0.260720	0.255501	0.186073	0.297707	0.260720	0.255501	0.324000	0.291235	0.126653	0.258113	0.186073	0.297707	0.260720	0.255501	
7240000	0.529975	2	0.324000	0.291235	0.126653	0.258113	0.324000	0.291235	0.126653	0.258113	0.207801	0.250162	0.272385	0.269652	0.207801	0.250162	0.272385	0.269652	0.207801	0.250162	0.272385	0.269652	0.324000	0.291235	0.126653	0.258113	0.207801	0.250162	0.272385	0.269652	
