Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
8713000	0.529975	3	0.055629	0.425505	0.063064	0.023401	0.373215	0.059186	0.055629	0.425505	0.063064	0.023401	0.373215	0.059186	0.055629	0.425505	0.063064	0.023401	0.373215	0.059186	0.010274	0.117618	0.131307	0.470536	0.129610	0.140657	0.108183	0.417740	0.114858	0.076417	0.231714	0.051087	0.108183	0.417740	0.114858	0.076417	0.231714	0.051087	0.055629	0.425505	0.063064	0.023401	0.373215	0.059186	
8714000	0.529975	3	0.057908	0.448531	0.055748	0.028264	0.361886	0.047663	0.057908	0.448531	0.055748	0.028264	0.361886	0.047663	0.057908	0.448531	0.055748	0.028264	0.361886	0.047663	0.091480	0.360068	0.046396	0.202548	0.244449	0.055059	0.110186	0.223933	0.069914	0.161797	0.401743	0.032427	0.091480	0.360068	0.046396	0.202548	0.244449	0.055059	0.057908	0.448531	0.055748	0.028264	0.361886	0.047663	
8715000	0.529975	2	0.054357	0.404973	0.060887	0.031177	0.399184	0.049421	0.054357	0.404973	0.060887	0.031177	0.399184	0.049421	0.054357	0.404973	0.060887	0.031177	0.399184	0.049421	0.065381	0.377319	0.077166	0.157997	0.244566	0.077571	0.065381	0.377319	0.077166	0.157997	0.244566	0.077571	0.065381	0.377319	0.077166	0.157997	0.244566	0.077571	0.054357	0.404973	0.060887	0.031177	0.399184	0.049421	
8716000	0.529975	2	0.062369	0.397092	0.060602	0.028854	0.395733	0.055351	0.062369	0.397092	0.060602	0.028854	0.395733	0.055351	0.062369	0.397092	0.060602	0.028854	0.395733	0.055351	0.075131	0.434375	0.107514	0.137037	0.184208	0.061735	0.075131	0.434375	0.107514	0.137037	0.184208	0.061735	0.075131	0.434375	0.107514	0.137037	0.184208	0.061735	0.062369	0.397092	0.060602	0.028854	0.395733	0.055351	
8717000	0.529975	2	0.060416	0.397603	0.058227	0.029874	0.392613	0.061267	0.060416	0.397603	0.058227	0.029874	0.392613	0.061267	0.060416	0.397603	0.058227	0.029874	0.392613	0.061267	0.092692	0.291784	0.109388	0.185948	0.236786	0.083401	0.092692	0.291784	0.109388	0.185948	0.236786	0.083401	0.092692	0.291784	0.109388	0.185948	0.236786	0.083401	0.060416	0.397603	0.058227	0.029874	0.392613	0.061267	
8718000	0.529975	2	0.060416	0.397603	0.058227	0.029874	0.392613	0.061267	0.060416	0.397603	0.058227	0.029874	0.392613	0.061267	0.060416	0.397603	0.058227	0.029874	0.392613	0.061267	0.096928	0.285467	0.114289	0.201499	0.232203	0.069614	0.096928	0.285467	0.114289	0.201499	0.232203	0.069614	0.096928	0.285467	0.114289	0.201499	0.232203	0.069614	0.060416	0.397603	0.058227	0.029874	0.392613	0.061267	
8719000	0.529975	2	0.062060	0.454451	0.057747	0.023670	0.355761	0.046311	0.062060	0.454451	0.057747	0.023670	0.355761	0.046311	0.062060	0.454451	0.057747	0.023670	0.355761	0.046311	0.089992	0.388998	0.090185	0.160423	0.220307	0.050095	0.089992	0.388998	0.090185	0.160423	0.220307	0.050095	0.089992	0.388998	0.090185	0.160423	0.220307	0.050095	0.062060	0.454451	0.057747	0.023670	0.355761	0.046311	
8720000	0.529975	2	0.054296	0.444024	0.061687	0.029103	0.363760	0.047131	0.054296	0.444024	0.061687	0.029103	0.363760	0.047131	0.054296	0.444024	0.061687	0.029103	0.363760	0.047131	0.086419	0.263073	0.133447	0.143008	0.272443	0.101610	0.086419	0.263073	0.133447	0.143008	0.272443	0.101610	0.054296	0.444024	0.061687	0.029103	0.363760	0.047131	0.054296	0.444024	0.061687	0.029103	0.363760	0.047131	
8721000	0.529975	2	0.063426	0.415057	0.064384	0.030379	0.374977	0.051777	0.063426	0.415057	0.064384	0.030379	0.374977	0.051777	0.063426	0.415057	0.064384	0.030379	0.374977	0.051777	0.030177	0.221549	0.039302	0.317379	0.333671	0.057923	0.063426	0.415057	0.064384	0.030379	0.374977	0.051777	0.063426	0.415057	0.064384	0.030379	0.374977	0.051777	0.063426	0.415057	0.064384	0.030379	0.374977	0.051777	
8722000	0.529975	1	0.067215	0.341984	0.071363	0.025760	0.443338	0.050340	0.067215	0.341984	0.071363	0.025760	0.443338	0.050340	0.067215	0.341984	0.071363	0.025760	0.443338	0.050340	0.067215	0.341984	0.071363	0.025760	0.443338	0.050340	0.067215	0.341984	0.071363	0.025760	0.443338	0.050340	0.067215	0.341984	0.071363	0.025760	0.443338	0.050340	0.067215	0.341984	0.071363	0.025760	0.443338	0.050340	
8723000	0.529975	2	0.060384	0.362271	0.072745	0.030570	0.432378	0.041651	0.060384	0.362271	0.072745	0.030570	0.432378	0.041651	0.060384	0.362271	0.072745	0.030570	0.432378	0.041651	0.080825	0.454473	0.143816	0.085431	0.152538	0.082917	0.080825	0.454473	0.143816	0.085431	0.152538	0.082917	0.080825	0.454473	0.143816	0.085431	0.152538	0.082917	0.060384	0.362271	0.072745	0.030570	0.432378	0.041651	
8724000	0.529975	3	0.059889	0.377768	0.066555	0.022466	0.428338	0.044985	0.059889	0.377768	0.066555	0.022466	0.428338	0.044985	0.059889	0.377768	0.066555	0.022466	0.428338	0.044985	0.035559	0.079327	0.008778	0.357151	0.486021	0.033163	0.069454	0.370164	0.088978	0.105383	0.324108	0.041914	0.069454	0.370164	0.088978	0.105383	0.324108	0.041914	0.069454	0.370164	0.088978	0.105383	0.324108	0.041914	
8725000	0.529975	3	0.057244	0.375176	0.065638	0.025592	0.428799	0.047551	0.057244	0.375176	0.065638	0.025592	0.428799	0.047551	0.057244	0.375176	0.065638	0.025592	0.428799	0.047551	0.055596	0.468367	0.047196	0.164830	0.136370	0.127641	0.101647	0.294247	0.198449	0.161088	0.191407	0.053162	0.055596	0.468367	0.047196	0.164830	0.136370	0.127641	0.057244	0.375176	0.065638	0.025592	0.428799	0.047551	
8726000	0.529975	2	0.057116	0.369179	0.063741	0.024852	0.441410	0.043702	0.057116	0.369179	0.063741	0.024852	0.441410	0.043702	0.057116	0.369179	0.063741	0.024852	0.441410	0.043702	0.071243	0.349438	0.072332	0.220132	0.223262	0.063593	0.071243	0.349438	0.072332	0.220132	0.223262	0.063593	0.071243	0.349438	0.072332	0.220132	0.223262	0.063593	0.057116	0.369179	0.063741	0.024852	0.441410	0.043702	
8727000	0.529975	2	0.067964	0.402988	0.060222	0.027736	0.391764	0.049327	0.067964	0.402988	0.060222	0.027736	0.391764	0.049327	0.067964	0.402988	0.060222	0.027736	0.391764	0.049327	0.096670	0.232913	0.171279	0.107884	0.352791	0.038462	0.096670	0.232913	0.171279	0.107884	0.352791	0.038462	0.067964	0.402988	0.060222	0.027736	0.391764	0.049327	0.067964	0.402988	0.060222	0.027736	0.391764	0.049327	
8728000	0.529975	2	0.061981	0.382372	0.061018	0.035351	0.409438	0.049839	0.061981	0.382372	0.061018	0.035351	0.409438	0.049839	0.061981	0.382372	0.061018	0.035351	0.409438	0.049839	0.110727	0.365940	0.079562	0.168297	0.217311	0.058164	0.110727	0.365940	0.079562	0.168297	0.217311	0.058164	0.110727	0.365940	0.079562	0.168297	0.217311	0.058164	0.061981	0.382372	0.061018	0.035351	0.409438	0.049839	
8729000	0.529975	2	0.060634	0.376593	0.061358	0.028483	0.423845	0.049086	0.060634	0.376593	0.061358	0.028483	0.423845	0.049086	0.060634	0.376593	0.061358	0.028483	0.423845	0.049086	0.092416	0.354054	0.081571	0.192651	0.212586	0.066721	0.092416	0.354054	0.081571	0.192651	0.212586	0.066721	0.092416	0.354054	0.081571	0.192651	0.212586	0.066721	0.060634	0.376593	0.061358	0.028483	0.423845	0.049086	
8730000	0.529975	2	0.060968	0.382287	0.062960	0.023038	0.423692	0.047055	0.060968	0.382287	0.062960	0.023038	0.423692	0.047055	0.060968	0.382287	0.062960	0.023038	0.423692	0.047055	0.086345	0.398142	0.107675	0.152760	0.207545	0.047533	0.086345	0.398142	0.107675	0.152760	0.207545	0.047533	0.086345	0.398142	0.107675	0.152760	0.207545	0.047533	0.060968	0.382287	0.062960	0.023038	0.423692	0.047055	
8731000	0.529975	2	0.061828	0.387684	0.066579	0.022268	0.407846	0.053796	0.061828	0.387684	0.066579	0.022268	0.407846	0.053796	0.061828	0.387684	0.066579	0.022268	0.407846	0.053796	0.087520	0.368786	0.112398	0.162754	0.207622	0.060920	0.087520	0.368786	0.112398	0.162754	0.207622	0.060920	0.087520	0.368786	0.112398	0.162754	0.207622	0.060920	0.061828	0.387684	0.066579	0.022268	0.407846	0.053796	
8732000	0.529975	2	0.059814	0.419526	0.064409	0.027517	0.376205	0.052530	0.059814	0.419526	0.064409	0.027517	0.376205	0.052530	0.059814	0.419526	0.064409	0.027517	0.376205	0.052530	0.037401	0.267832	0.110498	0.456312	0.085918	0.042040	0.059814	0.419526	0.064409	0.027517	0.376205	0.052530	0.059814	0.419526	0.064409	0.027517	0.376205	0.052530	0.059814	0.419526	0.064409	0.027517	0.376205	0.052530	
8733000	0.529975	2	0.061404	0.412774	0.061666	0.027225	0.380996	0.055936	0.061404	0.412774	0.061666	0.027225	0.380996	0.055936	0.061404	0.412774	0.061666	0.027225	0.380996	0.055936	0.074575	0.422958	0.069638	0.199099	0.185269	0.048463	0.074575	0.422958	0.069638	0.199099	0.185269	0.048463	0.074575	0.422958	0.069638	0.199099	0.185269	0.048463	0.061404	0.412774	0.061666	0.027225	0.380996	0.055936	
8734000	0.529975	2	0.062301	0.406591	0.066796	0.024523	0.387632	0.052156	0.062301	0.406591	0.066796	0.024523	0.387632	0.052156	0.062301	0.406591	0.066796	0.024523	0.387632	0.052156	0.064796	0.400425	0.130981	0.140971	0.187419	0.075408	0.064796	0.400425	0.130981	0.140971	0.187419	0.075408	0.064796	0.400425	0.130981	0.140971	0.187419	0.075408	0.062301	0.406591	0.066796	0.024523	0.387632	0.052156	
8735000	0.529975	2	0.064057	0.404956	0.061479	0.024130	0.403199	0.042178	0.064057	0.404956	0.061479	0.024130	0.403199	0.042178	0.064057	0.404956	0.061479	0.024130	0.403199	0.042178	0.068419	0.302179	0.095882	0.154469	0.321825	0.057226	0.068419	0.302179	0.095882	0.154469	0.321825	0.057226	0.068419	0.302179	0.095882	0.154469	0.321825	0.057226	0.064057	0.404956	0.061479	0.024130	0.403199	0.042178	
8736000	0.529975	3	0.101647	0.277884	0.077577	0.014290	0.487658	0.040944	0.047024	0.422571	0.054259	0.033873	0.389117	0.053155	0.101647	0.277884	0.077577	0.014290	0.487658	0.040944	0.084732	0.314093	0.102357	0.181837	0.271000	0.045981	0.084732	0.314093	0.102357	0.181837	0.271000	0.045981	0.084732	0.314093	0.102357	0.181837	0.271000	0.045981	0.047024	0.422571	0.054259	0.033873	0.389117	0.053155	
8737000	0.529975	3	0.133431	0.277878	0.064731	0.029874	0.437095	0.056991	0.052105	0.412025	0.057402	0.022039	0.387293	0.069137	0.052105	0.412025	0.057402	0.022039	0.387293	0.069137	0.097955	0.387971	0.110945	0.134572	0.223860	0.044698	0.097955	0.387971	0.110945	0.134572	0.223860	0.044698	0.097955	0.387971	0.110945	0.134572	0.223860	0.044698	0.133431	0.277878	0.064731	0.029874	0.437095	0.056991	
8738000	0.529975	3	0.085246	0.347748	0.094843	0.034168	0.395818	0.042177	0.052001	0.424643	0.048784	0.017376	0.381302	0.075895	0.052001	0.424643	0.048784	0.017376	0.381302	0.075895	0.073892	0.325635	0.115474	0.188913	0.211290	0.084796	0.073892	0.325635	0.115474	0.188913	0.211290	0.084796	0.073892	0.325635	0.115474	0.188913	0.211290	0.084796	0.085246	0.347748	0.094843	0.034168	0.395818	0.042177	
8739000	0.529975	3	0.077882	0.316543	0.083835	0.035825	0.446978	0.038938	0.048528	0.451626	0.050204	0.016673	0.363103	0.069866	0.048528	0.451626	0.050204	0.016673	0.363103	0.069866	0.081407	0.227333	0.096939	0.138461	0.394925	0.060935	0.081407	0.227333	0.096939	0.138461	0.394925	0.060935	0.077882	0.316543	0.083835	0.035825	0.446978	0.038938	0.077882	0.316543	0.083835	0.035825	0.446978	0.038938	
8740000	0.529975	2	0.077168	0.356288	0.060422	0.024242	0.430692	0.051188	0.077168	0.356288	0.060422	0.024242	0.430692	0.051188	0.077168	0.356288	0.060422	0.024242	0.430692	0.051188	0.071142	0.340609	0.126470	0.154297	0.238456	0.069025	0.071142	0.340609	0.126470	0.154297	0.238456	0.069025	0.071142	0.340609	0.126470	0.154297	0.238456	0.069025	0.077168	0.356288	0.060422	0.024242	0.430692	0.051188	
8741000	0.529975	2	0.075065	0.370244	0.059011	0.028349	0.415664	0.051665	0.075065	0.370244	0.059011	0.028349	0.415664	0.051665	0.075065	0.370244	0.059011	0.028349	0.415664	0.051665	0.080120	0.322157	0.117428	0.160196	0.263370	0.056730	0.080120	0.322157	0.117428	0.160196	0.263370	0.056730	0.080120	0.322157	0.117428	0.160196	0.263370	0.056730	0.075065	0.370244	0.059011	0.028349	0.415664	0.051665	
8742000	0.529975	2	0.071658	0.396353	0.065043	0.019090	0.398396	0.049461	0.071658	0.396353	0.065043	0.019090	0.398396	0.049461	0.071658	0.396353	0.065043	0.019090	0.398396	0.049461	0.094146	0.366422	0.110582	0.143416	0.212412	0.073021	0.094146	0.366422	0.110582	0.143416	0.212412	0.073021	0.094146	0.366422	0.110582	0.143416	0.212412	0.073021	0.071658	0.396353	0.065043	0.019090	0.398396	0.049461	
8743000	0.529975	2	0.069809	0.386086	0.058063	0.027724	0.403957	0.054361	0.069809	0.386086	0.058063	0.027724	0.403957	0.054361	0.069809	0.386086	0.058063	0.027724	0.403957	0.054361	0.139820	0.326129	0.121201	0.170823	0.192958	0.049069	0.139820	0.326129	0.121201	0.170823	0.192958	0.049069	0.139820	0.326129	0.121201	0.170823	0.192958	0.049069	0.069809	0.386086	0.058063	0.027724	0.403957	0.054361	
8744000	0.529975	2	0.063878	0.386471	0.058183	0.031436	0.404796	0.055236	0.063878	0.386471	0.058183	0.031436	0.404796	0.055236	0.063878	0.386471	0.058183	0.031436	0.404796	0.055236	0.102039	0.411124	0.090903	0.137693	0.176672	0.081569	0.102039	0.411124	0.090903	0.137693	0.176672	0.081569	0.102039	0.411124	0.090903	0.137693	0.176672	0.081569	0.063878	0.386471	0.058183	0.031436	0.404796	0.055236	
8745000	0.529975	2	0.059755	0.394697	0.058856	0.026611	0.407249	0.052831	0.059755	0.394697	0.058856	0.026611	0.407249	0.052831	0.059755	0.394697	0.058856	0.026611	0.407249	0.052831	0.108420	0.429265	0.076902	0.161334	0.171655	0.052425	0.108420	0.429265	0.076902	0.161334	0.171655	0.052425	0.108420	0.429265	0.076902	0.161334	0.171655	0.052425	0.059755	0.394697	0.058856	0.026611	0.407249	0.052831	
8746000	0.529975	2	0.059459	0.388893	0.061909	0.029113	0.408057	0.052570	0.059459	0.388893	0.061909	0.029113	0.408057	0.052570	0.059459	0.388893	0.061909	0.029113	0.408057	0.052570	0.072177	0.355190	0.120202	0.189452	0.180803	0.082176	0.072177	0.355190	0.120202	0.189452	0.180803	0.082176	0.072177	0.355190	0.120202	0.189452	0.180803	0.082176	0.059459	0.388893	0.061909	0.029113	0.408057	0.052570	
8747000	0.529975	2	0.056907	0.401317	0.057775	0.035020	0.391838	0.057143	0.056907	0.401317	0.057775	0.035020	0.391838	0.057143	0.056907	0.401317	0.057775	0.035020	0.391838	0.057143	0.107536	0.346135	0.083650	0.198013	0.182627	0.082039	0.107536	0.346135	0.083650	0.198013	0.182627	0.082039	0.107536	0.346135	0.083650	0.198013	0.182627	0.082039	0.056907	0.401317	0.057775	0.035020	0.391838	0.057143	
8748000	0.529975	3	0.059932	0.391853	0.055387	0.033572	0.408227	0.051029	0.059932	0.391853	0.055387	0.033572	0.408227	0.051029	0.059932	0.391853	0.055387	0.033572	0.408227	0.051029	0.035002	0.138055	0.031999	0.399508	0.187306	0.208129	0.020625	0.443204	0.194703	0.113427	0.164479	0.063560	0.059932	0.391853	0.055387	0.033572	0.408227	0.051029	0.059932	0.391853	0.055387	0.033572	0.408227	0.051029	
8749000	0.529975	2	0.058291	0.395144	0.060002	0.032653	0.397053	0.056857	0.058291	0.395144	0.060002	0.032653	0.397053	0.056857	0.058291	0.395144	0.060002	0.032653	0.397053	0.056857	0.059528	0.269509	0.154017	0.189152	0.234471	0.093324	0.059528	0.269509	0.154017	0.189152	0.234471	0.093324	0.058291	0.395144	0.060002	0.032653	0.397053	0.056857	0.058291	0.395144	0.060002	0.032653	0.397053	0.056857	
8750000	0.529975	3	0.090409	0.292059	0.085864	0.022898	0.435043	0.073728	0.056701	0.445597	0.037073	0.028637	0.377442	0.054549	0.090409	0.292059	0.085864	0.022898	0.435043	0.073728	0.071769	0.425862	0.129527	0.149679	0.171250	0.051913	0.071769	0.425862	0.129527	0.149679	0.171250	0.051913	0.071769	0.425862	0.129527	0.149679	0.171250	0.051913	0.056701	0.445597	0.037073	0.028637	0.377442	0.054549	
8751000	0.529975	2	0.067576	0.379990	0.069609	0.040999	0.398843	0.042982	0.067576	0.379990	0.069609	0.040999	0.398843	0.042982	0.067576	0.379990	0.069609	0.040999	0.398843	0.042982	0.067136	0.399344	0.105859	0.186714	0.190975	0.049972	0.067136	0.399344	0.105859	0.186714	0.190975	0.049972	0.067136	0.399344	0.105859	0.186714	0.190975	0.049972	0.067576	0.379990	0.069609	0.040999	0.398843	0.042982	
8752000	0.529975	2	0.066279	0.380068	0.067226	0.026599	0.416628	0.043199	0.066279	0.380068	0.067226	0.026599	0.416628	0.043199	0.066279	0.380068	0.067226	0.026599	0.416628	0.043199	0.054597	0.387557	0.087472	0.197153	0.200164	0.073057	0.054597	0.387557	0.087472	0.197153	0.200164	0.073057	0.054597	0.387557	0.087472	0.197153	0.200164	0.073057	0.066279	0.380068	0.067226	0.026599	0.416628	0.043199	
8753000	0.529975	2	0.062467	0.366253	0.069853	0.022833	0.423413	0.055181	0.062467	0.366253	0.069853	0.022833	0.423413	0.055181	0.062467	0.366253	0.069853	0.022833	0.423413	0.055181	0.083010	0.341339	0.116916	0.188833	0.222584	0.047318	0.083010	0.341339	0.116916	0.188833	0.222584	0.047318	0.083010	0.341339	0.116916	0.188833	0.222584	0.047318	0.062467	0.366253	0.069853	0.022833	0.423413	0.055181	
8754000	0.529975	2	0.063767	0.373598	0.070795	0.026733	0.421095	0.044012	0.063767	0.373598	0.070795	0.026733	0.421095	0.044012	0.063767	0.373598	0.070795	0.026733	0.421095	0.044012	0.098637	0.371779	0.110196	0.169224	0.183141	0.067023	0.098637	0.371779	0.110196	0.169224	0.183141	0.067023	0.098637	0.371779	0.110196	0.169224	0.183141	0.067023	0.063767	0.373598	0.070795	0.026733	0.421095	0.044012	
8755000	0.529975	2	0.064441	0.367339	0.063108	0.026566	0.429844	0.048702	0.064441	0.367339	0.063108	0.026566	0.429844	0.048702	0.064441	0.367339	0.063108	0.026566	0.429844	0.048702	0.109072	0.388015	0.091536	0.195478	0.166494	0.049405	0.109072	0.388015	0.091536	0.195478	0.166494	0.049405	0.109072	0.388015	0.091536	0.195478	0.166494	0.049405	0.064441	0.367339	0.063108	0.026566	0.429844	0.048702	
8756000	0.529975	2	0.060858	0.367925	0.068899	0.031280	0.417433	0.053606	0.060858	0.367925	0.068899	0.031280	0.417433	0.053606	0.060858	0.367925	0.068899	0.031280	0.417433	0.053606	0.089287	0.379879	0.103896	0.132208	0.228273	0.066457	0.089287	0.379879	0.103896	0.132208	0.228273	0.066457	0.089287	0.379879	0.103896	0.132208	0.228273	0.066457	0.060858	0.367925	0.068899	0.031280	0.417433	0.053606	
8757000	0.529975	2	0.068043	0.341487	0.062048	0.025210	0.449774	0.053438	0.068043	0.341487	0.062048	0.025210	0.449774	0.053438	0.068043	0.341487	0.062048	0.025210	0.449774	0.053438	0.058983	0.367905	0.162583	0.173143	0.210717	0.026670	0.058983	0.367905	0.162583	0.173143	0.210717	0.026670	0.058983	0.367905	0.162583	0.173143	0.210717	0.026670	0.068043	0.341487	0.062048	0.025210	0.449774	0.053438	
8758000	0.529975	2	0.059728	0.358351	0.065113	0.027644	0.432180	0.056985	0.059728	0.358351	0.065113	0.027644	0.432180	0.056985	0.059728	0.358351	0.065113	0.027644	0.432180	0.056985	0.090863	0.318684	0.119787	0.133487	0.240753	0.096426	0.090863	0.318684	0.119787	0.133487	0.240753	0.096426	0.090863	0.318684	0.119787	0.133487	0.240753	0.096426	0.059728	0.358351	0.065113	0.027644	0.432180	0.056985	
8759000	0.529975	2	0.058744	0.397210	0.064041	0.025135	0.405926	0.048944	0.058744	0.397210	0.064041	0.025135	0.405926	0.048944	0.058744	0.397210	0.064041	0.025135	0.405926	0.048944	0.105124	0.328171	0.105255	0.177466	0.204845	0.079139	0.105124	0.328171	0.105255	0.177466	0.204845	0.079139	0.105124	0.328171	0.105255	0.177466	0.204845	0.079139	0.058744	0.397210	0.064041	0.025135	0.405926	0.048944	
8760000	0.529975	2	0.062008	0.377140	0.052539	0.027820	0.427542	0.052950	0.062008	0.377140	0.052539	0.027820	0.427542	0.052950	0.062008	0.377140	0.052539	0.027820	0.427542	0.052950	0.084335	0.335562	0.115621	0.173755	0.212065	0.078662	0.084335	0.335562	0.115621	0.173755	0.212065	0.078662	0.084335	0.335562	0.115621	0.173755	0.212065	0.078662	0.062008	0.377140	0.052539	0.027820	0.427542	0.052950	
8761000	0.529975	2	0.062095	0.382114	0.055783	0.029984	0.419362	0.050662	0.062095	0.382114	0.055783	0.029984	0.419362	0.050662	0.062095	0.382114	0.055783	0.029984	0.419362	0.050662	0.089624	0.366561	0.087866	0.180655	0.191785	0.083509	0.089624	0.366561	0.087866	0.180655	0.191785	0.083509	0.089624	0.366561	0.087866	0.180655	0.191785	0.083509	0.062095	0.382114	0.055783	0.029984	0.419362	0.050662	
8762000	0.529975	2	0.058432	0.421838	0.059102	0.029668	0.372306	0.058654	0.058432	0.421838	0.059102	0.029668	0.372306	0.058654	0.058432	0.421838	0.059102	0.029668	0.372306	0.058654	0.078657	0.320776	0.121492	0.173528	0.236847	0.068699	0.078657	0.320776	0.121492	0.173528	0.236847	0.068699	0.058432	0.421838	0.059102	0.029668	0.372306	0.058654	0.058432	0.421838	0.059102	0.029668	0.372306	0.058654	
8763000	0.529975	2	0.061346	0.412149	0.063054	0.030652	0.385042	0.047756	0.061346	0.412149	0.063054	0.030652	0.385042	0.047756	0.061346	0.412149	0.063054	0.030652	0.385042	0.047756	0.097259	0.370183	0.113758	0.129564	0.218103	0.071132	0.097259	0.370183	0.113758	0.129564	0.218103	0.071132	0.097259	0.370183	0.113758	0.129564	0.218103	0.071132	0.061346	0.412149	0.063054	0.030652	0.385042	0.047756	
8764000	0.529975	2	0.053058	0.417851	0.063065	0.025216	0.395353	0.045457	0.053058	0.417851	0.063065	0.025216	0.395353	0.045457	0.053058	0.417851	0.063065	0.025216	0.395353	0.045457	0.112862	0.362814	0.097448	0.195908	0.159076	0.071893	0.112862	0.362814	0.097448	0.195908	0.159076	0.071893	0.112862	0.362814	0.097448	0.195908	0.159076	0.071893	0.053058	0.417851	0.063065	0.025216	0.395353	0.045457	
8765000	0.529975	2	0.059539	0.405006	0.056992	0.037599	0.391985	0.048879	0.059539	0.405006	0.056992	0.037599	0.391985	0.048879	0.059539	0.405006	0.056992	0.037599	0.391985	0.048879	0.081086	0.339651	0.085723	0.181337	0.246306	0.065897	0.081086	0.339651	0.085723	0.181337	0.246306	0.065897	0.081086	0.339651	0.085723	0.181337	0.246306	0.065897	0.059539	0.405006	0.056992	0.037599	0.391985	0.048879	
8766000	0.529975	2	0.053122	0.409831	0.057670	0.030475	0.396654	0.052248	0.053122	0.409831	0.057670	0.030475	0.396654	0.052248	0.053122	0.409831	0.057670	0.030475	0.396654	0.052248	0.104134	0.288521	0.109920	0.158406	0.247727	0.091291	0.104134	0.288521	0.109920	0.158406	0.247727	0.091291	0.053122	0.409831	0.057670	0.030475	0.396654	0.052248	0.053122	0.409831	0.057670	0.030475	0.396654	0.052248	
8767000	0.529975	2	0.054388	0.402042	0.064201	0.031940	0.408362	0.039068	0.054388	0.402042	0.064201	0.031940	0.408362	0.039068	0.054388	0.402042	0.064201	0.031940	0.408362	0.039068	0.079036	0.278908	0.121321	0.177166	0.311920	0.031648	0.079036	0.278908	0.121321	0.177166	0.311920	0.031648	0.079036	0.278908	0.121321	0.177166	0.311920	0.031648	0.054388	0.402042	0.064201	0.031940	0.408362	0.039068	
8768000	0.529975	2	0.060190	0.387559	0.069887	0.028165	0.405767	0.048432	0.060190	0.387559	0.069887	0.028165	0.405767	0.048432	0.060190	0.387559	0.069887	0.028165	0.405767	0.048432	0.112776	0.416958	0.074434	0.143500	0.208569	0.043762	0.112776	0.416958	0.074434	0.143500	0.208569	0.043762	0.112776	0.416958	0.074434	0.143500	0.208569	0.043762	0.060190	0.387559	0.069887	0.028165	0.405767	0.048432	
8769000	0.529975	3	0.058784	0.374510	0.072093	0.023632	0.416463	0.054517	0.058784	0.374510	0.072093	0.023632	0.416463	0.054517	0.058784	0.374510	0.072093	0.023632	0.416463	0.054517	0.115427	0.443344	0.145341	0.147061	0.106487	0.042340	0.115427	0.443344	0.145341	0.147061	0.106487	0.042340	0.041890	0.587536	0.132722	0.037696	0.139305	0.060850	0.058784	0.374510	0.072093	0.023632	0.416463	0.054517	
8770000	0.529975	2	0.058182	0.380421	0.072349	0.023609	0.425806	0.039633	0.058182	0.380421	0.072349	0.023609	0.425806	0.039633	0.058182	0.380421	0.072349	0.023609	0.425806	0.039633	0.069491	0.357213	0.079639	0.090127	0.319743	0.083787	0.069491	0.357213	0.079639	0.090127	0.319743	0.083787	0.058182	0.380421	0.072349	0.023609	0.425806	0.039633	0.069491	0.357213	0.079639	0.090127	0.319743	0.083787	
8771000	0.529975	2	0.058808	0.370043	0.063712	0.029009	0.430539	0.047889	0.058808	0.370043	0.063712	0.029009	0.430539	0.047889	0.058808	0.370043	0.063712	0.029009	0.430539	0.047889	0.084857	0.393793	0.060424	0.118535	0.266867	0.075524	0.084857	0.393793	0.060424	0.118535	0.266867	0.075524	0.084857	0.393793	0.060424	0.118535	0.266867	0.075524	0.058808	0.370043	0.063712	0.029009	0.430539	0.047889	
8772000	0.529975	2	0.061895	0.393448	0.065512	0.030434	0.398462	0.050250	0.061895	0.393448	0.065512	0.030434	0.398462	0.050250	0.061895	0.393448	0.065512	0.030434	0.398462	0.050250	0.097000	0.359256	0.120646	0.145933	0.195111	0.082054	0.097000	0.359256	0.120646	0.145933	0.195111	0.082054	0.097000	0.359256	0.120646	0.145933	0.195111	0.082054	0.061895	0.393448	0.065512	0.030434	0.398462	0.050250	
8773000	0.529975	2	0.068791	0.381982	0.062833	0.030399	0.405920	0.050076	0.068791	0.381982	0.062833	0.030399	0.405920	0.050076	0.068791	0.381982	0.062833	0.030399	0.405920	0.050076	0.085259	0.409187	0.111773	0.173225	0.149291	0.071265	0.085259	0.409187	0.111773	0.173225	0.149291	0.071265	0.085259	0.409187	0.111773	0.173225	0.149291	0.071265	0.068791	0.381982	0.062833	0.030399	0.405920	0.050076	
