Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
7037000	100.687501	3	0.325987	0.276187	0.137101	0.260725	0.325987	0.276187	0.137101	0.260725	0.209140	0.271832	0.253308	0.265719	0.210460	0.169447	0.192547	0.427546	0.209140	0.271832	0.253308	0.265719	0.325987	0.276187	0.137101	0.260725	0.209140	0.271832	0.253308	0.265719	
7038000	100.687501	3	0.302751	0.288772	0.130678	0.277800	0.302751	0.288772	0.130678	0.277800	0.200852	0.261008	0.270208	0.267932	0.128687	0.394463	0.122262	0.354588	0.200852	0.261008	0.270208	0.267932	0.302751	0.288772	0.130678	0.277800	0.200852	0.261008	0.270208	0.267932	
7039000	100.687501	2	0.303294	0.298379	0.125237	0.273090	0.303294	0.298379	0.125237	0.273090	0.211223	0.252548	0.282554	0.253675	0.211223	0.252548	0.282554	0.253675	0.211223	0.252548	0.282554	0.253675	0.303294	0.298379	0.125237	0.273090	0.211223	0.252548	0.282554	0.253675	
7040000	100.687501	2	0.341741	0.285070	0.118858	0.254331	0.341741	0.285070	0.118858	0.254331	0.237190	0.311194	0.231462	0.220153	0.237190	0.311194	0.231462	0.220153	0.237190	0.311194	0.231462	0.220153	0.341741	0.285070	0.118858	0.254331	0.237190	0.311194	0.231462	0.220153	
7041000	100.687501	2	0.339574	0.290322	0.123865	0.246240	0.339574	0.290322	0.123865	0.246240	0.191205	0.274618	0.271053	0.263124	0.191205	0.274618	0.271053	0.263124	0.191205	0.274618	0.271053	0.263124	0.339574	0.290322	0.123865	0.246240	0.191205	0.274618	0.271053	0.263124	
7042000	100.687501	3	0.326531	0.290200	0.127488	0.255782	0.326531	0.290200	0.127488	0.255782	0.198016	0.267561	0.274188	0.260235	0.198016	0.267561	0.274188	0.260235	0.302089	0.281852	0.333514	0.082545	0.326531	0.290200	0.127488	0.255782	0.198016	0.267561	0.274188	0.260235	
7043000	100.687501	2	0.326531	0.290200	0.127488	0.255782	0.326531	0.290200	0.127488	0.255782	0.165332	0.259969	0.290577	0.284122	0.165332	0.259969	0.290577	0.284122	0.165332	0.259969	0.290577	0.284122	0.326531	0.290200	0.127488	0.255782	0.165332	0.259969	0.290577	0.284122	
7044000	100.687501	2	0.331296	0.283640	0.131075	0.253990	0.331296	0.283640	0.131075	0.253990	0.206313	0.260201	0.265566	0.267920	0.206313	0.260201	0.265566	0.267920	0.206313	0.260201	0.265566	0.267920	0.331296	0.283640	0.131075	0.253990	0.206313	0.260201	0.265566	0.267920	
7045000	100.687501	2	0.319229	0.292381	0.134801	0.253588	0.319229	0.292381	0.134801	0.253588	0.189834	0.232772	0.284058	0.293336	0.189834	0.232772	0.284058	0.293336	0.189834	0.232772	0.284058	0.293336	0.319229	0.292381	0.134801	0.253588	0.189834	0.232772	0.284058	0.293336	
7046000	100.687501	2	0.320370	0.279845	0.127114	0.272671	0.320370	0.279845	0.127114	0.272671	0.195078	0.249524	0.265820	0.289578	0.195078	0.249524	0.265820	0.289578	0.195078	0.249524	0.265820	0.289578	0.320370	0.279845	0.127114	0.272671	0.195078	0.249524	0.265820	0.289578	
7047000	100.687501	3	0.320370	0.279845	0.127114	0.272671	0.320370	0.279845	0.127114	0.272671	0.188915	0.243085	0.279671	0.288329	0.188915	0.243085	0.279671	0.288329	0.101708	0.224377	0.454010	0.219904	0.320370	0.279845	0.127114	0.272671	0.188915	0.243085	0.279671	0.288329	
7048000	100.687501	2	0.330256	0.291634	0.122557	0.255553	0.330256	0.291634	0.122557	0.255553	0.185475	0.292085	0.259967	0.262474	0.185475	0.292085	0.259967	0.262474	0.185475	0.292085	0.259967	0.262474	0.330256	0.291634	0.122557	0.255553	0.185475	0.292085	0.259967	0.262474	
7049000	100.687501	2	0.330256	0.291634	0.122557	0.255553	0.330256	0.291634	0.122557	0.255553	0.182764	0.270646	0.266610	0.279979	0.182764	0.270646	0.266610	0.279979	0.182764	0.270646	0.266610	0.279979	0.330256	0.291634	0.122557	0.255553	0.182764	0.270646	0.266610	0.279979	
7050000	100.687501	3	0.333173	0.283537	0.129191	0.254100	0.333173	0.283537	0.129191	0.254100	0.167839	0.272127	0.272971	0.287063	0.167839	0.272127	0.272971	0.287063	0.187777	0.121103	0.342211	0.348908	0.333173	0.283537	0.129191	0.254100	0.167839	0.272127	0.272971	0.287063	
7051000	100.687501	3	0.333173	0.283537	0.129191	0.254100	0.333173	0.283537	0.129191	0.254100	0.156377	0.288328	0.308744	0.246551	0.156377	0.288328	0.308744	0.246551	0.235286	0.225347	0.328453	0.210914	0.333173	0.283537	0.129191	0.254100	0.235286	0.225347	0.328453	0.210914	
7052000	100.687501	2	0.321039	0.290744	0.122485	0.265732	0.321039	0.290744	0.122485	0.265732	0.192515	0.269138	0.273074	0.265273	0.321039	0.290744	0.122485	0.265732	0.192515	0.269138	0.273074	0.265273	0.321039	0.290744	0.122485	0.265732	0.192515	0.269138	0.273074	0.265273	
7053000	100.687501	2	0.352358	0.282132	0.102086	0.263424	0.352358	0.282132	0.102086	0.263424	0.195467	0.248779	0.297624	0.258130	0.195467	0.248779	0.297624	0.258130	0.195467	0.248779	0.297624	0.258130	0.352358	0.282132	0.102086	0.263424	0.195467	0.248779	0.297624	0.258130	
7054000	100.687501	2	0.320181	0.302840	0.113463	0.263516	0.320181	0.302840	0.113463	0.263516	0.210855	0.258202	0.238831	0.292112	0.210855	0.258202	0.238831	0.292112	0.210855	0.258202	0.238831	0.292112	0.320181	0.302840	0.113463	0.263516	0.210855	0.258202	0.238831	0.292112	
7055000	100.687501	2	0.320181	0.302840	0.113463	0.263516	0.320181	0.302840	0.113463	0.263516	0.160883	0.317316	0.251111	0.270690	0.160883	0.317316	0.251111	0.270690	0.160883	0.317316	0.251111	0.270690	0.320181	0.302840	0.113463	0.263516	0.160883	0.317316	0.251111	0.270690	
7056000	100.687501	2	0.315002	0.304070	0.113344	0.267585	0.315002	0.304070	0.113344	0.267585	0.185906	0.252644	0.292443	0.269007	0.185906	0.252644	0.292443	0.269007	0.185906	0.252644	0.292443	0.269007	0.315002	0.304070	0.113344	0.267585	0.185906	0.252644	0.292443	0.269007	
7057000	100.687501	3	0.300348	0.295297	0.132992	0.271363	0.300348	0.295297	0.132992	0.271363	0.177352	0.274234	0.288444	0.259971	0.093743	0.198241	0.183607	0.524408	0.177352	0.274234	0.288444	0.259971	0.300348	0.295297	0.132992	0.271363	0.177352	0.274234	0.288444	0.259971	
7058000	100.687501	2	0.315946	0.292226	0.117293	0.274535	0.315946	0.292226	0.117293	0.274535	0.203681	0.252383	0.295665	0.248272	0.315946	0.292226	0.117293	0.274535	0.203681	0.252383	0.295665	0.248272	0.315946	0.292226	0.117293	0.274535	0.203681	0.252383	0.295665	0.248272	
7059000	100.687501	3	0.315766	0.290173	0.119675	0.274386	0.315766	0.290173	0.119675	0.274386	0.192655	0.269296	0.252376	0.285673	0.192655	0.269296	0.252376	0.285673	0.352003	0.157189	0.255004	0.235803	0.315766	0.290173	0.119675	0.274386	0.192655	0.269296	0.252376	0.285673	
7060000	100.687501	2	0.315766	0.290173	0.119675	0.274386	0.315766	0.290173	0.119675	0.274386	0.186494	0.286151	0.251896	0.275458	0.186494	0.286151	0.251896	0.275458	0.186494	0.286151	0.251896	0.275458	0.315766	0.290173	0.119675	0.274386	0.186494	0.286151	0.251896	0.275458	
7061000	100.687501	3	0.347763	0.281209	0.121039	0.249988	0.347763	0.281209	0.121039	0.249988	0.207061	0.252420	0.259020	0.281499	0.207061	0.252420	0.259020	0.281499	0.291638	0.200551	0.400086	0.107724	0.347763	0.281209	0.121039	0.249988	0.207061	0.252420	0.259020	0.281499	
7062000	100.687501	2	0.330231	0.292675	0.121851	0.255243	0.330231	0.292675	0.121851	0.255243	0.204075	0.281432	0.266643	0.247849	0.204075	0.281432	0.266643	0.247849	0.204075	0.281432	0.266643	0.247849	0.330231	0.292675	0.121851	0.255243	0.204075	0.281432	0.266643	0.247849	
7063000	100.687501	3	0.324201	0.288091	0.123247	0.264461	0.324201	0.288091	0.123247	0.264461	0.180619	0.271716	0.256922	0.290743	0.180619	0.271716	0.256922	0.290743	0.293349	0.279502	0.323062	0.104087	0.324201	0.288091	0.123247	0.264461	0.180619	0.271716	0.256922	0.290743	
7064000	100.687501	3	0.336319	0.296173	0.130392	0.237116	0.336319	0.296173	0.130392	0.237116	0.200496	0.265259	0.282740	0.251505	0.198284	0.404542	0.122872	0.274303	0.200496	0.265259	0.282740	0.251505	0.336319	0.296173	0.130392	0.237116	0.200496	0.265259	0.282740	0.251505	
7065000	100.687501	3	0.306488	0.288732	0.162344	0.242436	0.306488	0.288732	0.162344	0.242436	0.188099	0.282699	0.295837	0.233365	0.164047	0.220345	0.339082	0.276526	0.188099	0.282699	0.295837	0.233365	0.306488	0.288732	0.162344	0.242436	0.188099	0.282699	0.295837	0.233365	
7066000	100.687501	2	0.335844	0.274613	0.146099	0.243444	0.335844	0.274613	0.146099	0.243444	0.230619	0.219205	0.340091	0.210084	0.335844	0.274613	0.146099	0.243444	0.230619	0.219205	0.340091	0.210084	0.335844	0.274613	0.146099	0.243444	0.230619	0.219205	0.340091	0.210084	
7067000	100.687501	2	0.342037	0.277697	0.135991	0.244275	0.342037	0.277697	0.135991	0.244275	0.187453	0.257012	0.286921	0.268614	0.187453	0.257012	0.286921	0.268614	0.187453	0.257012	0.286921	0.268614	0.342037	0.277697	0.135991	0.244275	0.187453	0.257012	0.286921	0.268614	
7068000	100.687501	3	0.342037	0.277697	0.135991	0.244275	0.342037	0.277697	0.135991	0.244275	0.211393	0.245592	0.302231	0.240784	0.211393	0.245592	0.302231	0.240784	0.125939	0.248497	0.461749	0.163816	0.342037	0.277697	0.135991	0.244275	0.211393	0.245592	0.302231	0.240784	
7069000	100.687501	2	0.336264	0.272829	0.139098	0.251809	0.336264	0.272829	0.139098	0.251809	0.195206	0.254226	0.288503	0.262065	0.195206	0.254226	0.288503	0.262065	0.195206	0.254226	0.288503	0.262065	0.336264	0.272829	0.139098	0.251809	0.195206	0.254226	0.288503	0.262065	
7070000	100.687501	2	0.319292	0.282039	0.122382	0.276287	0.319292	0.282039	0.122382	0.276287	0.225043	0.236882	0.271042	0.267033	0.225043	0.236882	0.271042	0.267033	0.225043	0.236882	0.271042	0.267033	0.319292	0.282039	0.122382	0.276287	0.225043	0.236882	0.271042	0.267033	
7071000	100.687501	3	0.319292	0.282039	0.122382	0.276287	0.319292	0.282039	0.122382	0.276287	0.219156	0.233103	0.303053	0.244688	0.160289	0.344723	0.166323	0.328665	0.219156	0.233103	0.303053	0.244688	0.319292	0.282039	0.122382	0.276287	0.219156	0.233103	0.303053	0.244688	
7072000	100.687501	3	0.333153	0.272669	0.122394	0.271784	0.333153	0.272669	0.122394	0.271784	0.186767	0.269654	0.230519	0.313061	0.186767	0.269654	0.230519	0.313061	0.199228	0.196306	0.428296	0.176170	0.333153	0.272669	0.122394	0.271784	0.186767	0.269654	0.230519	0.313061	
7073000	100.687501	2	0.333153	0.272669	0.122394	0.271784	0.333153	0.272669	0.122394	0.271784	0.174782	0.233746	0.302892	0.288581	0.174782	0.233746	0.302892	0.288581	0.174782	0.233746	0.302892	0.288581	0.333153	0.272669	0.122394	0.271784	0.174782	0.233746	0.302892	0.288581	
7074000	100.687501	3	0.293302	0.287095	0.143479	0.276124	0.293302	0.287095	0.143479	0.276124	0.178432	0.267293	0.315312	0.238962	0.190537	0.247012	0.274696	0.287754	0.178432	0.267293	0.315312	0.238962	0.293302	0.287095	0.143479	0.276124	0.190537	0.247012	0.274696	0.287754	
7075000	100.687501	2	0.301057	0.273409	0.146033	0.279501	0.301057	0.273409	0.146033	0.279501	0.194462	0.271020	0.271828	0.262690	0.194462	0.271020	0.271828	0.262690	0.194462	0.271020	0.271828	0.262690	0.301057	0.273409	0.146033	0.279501	0.194462	0.271020	0.271828	0.262690	
7076000	100.687501	2	0.298103	0.290360	0.128506	0.283032	0.298103	0.290360	0.128506	0.283032	0.217414	0.228746	0.309653	0.244187	0.298103	0.290360	0.128506	0.283032	0.217414	0.228746	0.309653	0.244187	0.298103	0.290360	0.128506	0.283032	0.217414	0.228746	0.309653	0.244187	
7077000	100.687501	2	0.324411	0.269555	0.130090	0.275943	0.324411	0.269555	0.130090	0.275943	0.174785	0.236358	0.290951	0.297906	0.174785	0.236358	0.290951	0.297906	0.174785	0.236358	0.290951	0.297906	0.324411	0.269555	0.130090	0.275943	0.174785	0.236358	0.290951	0.297906	
7078000	100.687501	3	0.332788	0.281445	0.129962	0.255806	0.332788	0.281445	0.129962	0.255806	0.195762	0.229945	0.289069	0.285224	0.195762	0.229945	0.289069	0.285224	0.256072	0.228284	0.424652	0.090991	0.332788	0.281445	0.129962	0.255806	0.195762	0.229945	0.289069	0.285224	
7079000	100.687501	2	0.331570	0.272802	0.134150	0.261478	0.331570	0.272802	0.134150	0.261478	0.196108	0.258442	0.276153	0.269298	0.196108	0.258442	0.276153	0.269298	0.196108	0.258442	0.276153	0.269298	0.331570	0.272802	0.134150	0.261478	0.196108	0.258442	0.276153	0.269298	
7080000	100.687501	3	0.354207	0.265067	0.134951	0.245774	0.354207	0.265067	0.134951	0.245774	0.179153	0.304683	0.219074	0.297089	0.179153	0.304683	0.219074	0.297089	0.200488	0.249475	0.285077	0.264960	0.354207	0.265067	0.134951	0.245774	0.200488	0.249475	0.285077	0.264960	
7081000	100.687501	2	0.339166	0.274312	0.124918	0.261604	0.339166	0.274312	0.124918	0.261604	0.214038	0.278019	0.234778	0.273165	0.214038	0.278019	0.234778	0.273165	0.214038	0.278019	0.234778	0.273165	0.339166	0.274312	0.124918	0.261604	0.214038	0.278019	0.234778	0.273165	
7082000	100.687501	3	0.317811	0.296894	0.129079	0.256216	0.317811	0.296894	0.129079	0.256216	0.192531	0.277685	0.252756	0.277028	0.192531	0.277685	0.252756	0.277028	0.228048	0.259077	0.256816	0.256059	0.317811	0.296894	0.129079	0.256216	0.192531	0.277685	0.252756	0.277028	
7083000	100.687501	2	0.331357	0.293061	0.119613	0.255968	0.331357	0.293061	0.119613	0.255968	0.198233	0.293535	0.267377	0.240855	0.198233	0.293535	0.267377	0.240855	0.198233	0.293535	0.267377	0.240855	0.331357	0.293061	0.119613	0.255968	0.198233	0.293535	0.267377	0.240855	
7084000	100.687501	2	0.340862	0.262457	0.126045	0.270636	0.340862	0.262457	0.126045	0.270636	0.198776	0.258587	0.284314	0.258322	0.198776	0.258587	0.284314	0.258322	0.198776	0.258587	0.284314	0.258322	0.340862	0.262457	0.126045	0.270636	0.198776	0.258587	0.284314	0.258322	
7085000	100.687501	2	0.339404	0.268130	0.123051	0.269414	0.339404	0.268130	0.123051	0.269414	0.194886	0.253869	0.258929	0.292316	0.194886	0.253869	0.258929	0.292316	0.194886	0.253869	0.258929	0.292316	0.339404	0.268130	0.123051	0.269414	0.194886	0.253869	0.258929	0.292316	
7086000	100.687501	2	0.339404	0.268130	0.123051	0.269414	0.339404	0.268130	0.123051	0.269414	0.181040	0.224215	0.328798	0.265947	0.181040	0.224215	0.328798	0.265947	0.181040	0.224215	0.328798	0.265947	0.339404	0.268130	0.123051	0.269414	0.181040	0.224215	0.328798	0.265947	
7087000	100.687501	3	0.336495	0.281869	0.120527	0.261109	0.336495	0.281869	0.120527	0.261109	0.127864	0.289659	0.264836	0.317641	0.127864	0.289659	0.264836	0.317641	0.258894	0.280768	0.195869	0.264469	0.336495	0.281869	0.120527	0.261109	0.258894	0.280768	0.195869	0.264469	
7088000	100.687501	3	0.336736	0.290669	0.125864	0.246730	0.336736	0.290669	0.125864	0.246730	0.190940	0.279232	0.246718	0.283109	0.190940	0.279232	0.246718	0.283109	0.209009	0.224970	0.288720	0.277301	0.336736	0.290669	0.125864	0.246730	0.190940	0.279232	0.246718	0.283109	
7089000	100.687501	2	0.335487	0.269209	0.134297	0.261007	0.335487	0.269209	0.134297	0.261007	0.181351	0.239936	0.293115	0.285598	0.181351	0.239936	0.293115	0.285598	0.181351	0.239936	0.293115	0.285598	0.335487	0.269209	0.134297	0.261007	0.181351	0.239936	0.293115	0.285598	
7090000	100.687501	2	0.327322	0.277243	0.117107	0.278328	0.327322	0.277243	0.117107	0.278328	0.186233	0.264110	0.277688	0.271970	0.186233	0.264110	0.277688	0.271970	0.186233	0.264110	0.277688	0.271970	0.327322	0.277243	0.117107	0.278328	0.186233	0.264110	0.277688	0.271970	
7091000	100.687501	3	0.327322	0.277243	0.117107	0.278328	0.327322	0.277243	0.117107	0.278328	0.233304	0.204629	0.293476	0.268590	0.173543	0.350164	0.163646	0.312647	0.233304	0.204629	0.293476	0.268590	0.327322	0.277243	0.117107	0.278328	0.233304	0.204629	0.293476	0.268590	
7092000	100.687501	2	0.326899	0.279893	0.130086	0.263122	0.326899	0.279893	0.130086	0.263122	0.183104	0.261590	0.275867	0.279439	0.183104	0.261590	0.275867	0.279439	0.183104	0.261590	0.275867	0.279439	0.326899	0.279893	0.130086	0.263122	0.183104	0.261590	0.275867	0.279439	
7093000	100.687501	2	0.326899	0.279893	0.130086	0.263122	0.326899	0.279893	0.130086	0.263122	0.247813	0.252666	0.229478	0.270043	0.247813	0.252666	0.229478	0.270043	0.247813	0.252666	0.229478	0.270043	0.326899	0.279893	0.130086	0.263122	0.247813	0.252666	0.229478	0.270043	
7094000	100.687501	2	0.326899	0.279893	0.130086	0.263122	0.326899	0.279893	0.130086	0.263122	0.190515	0.260748	0.273072	0.275664	0.190515	0.260748	0.273072	0.275664	0.190515	0.260748	0.273072	0.275664	0.326899	0.279893	0.130086	0.263122	0.190515	0.260748	0.273072	0.275664	
7095000	100.687501	2	0.326899	0.279893	0.130086	0.263122	0.326899	0.279893	0.130086	0.263122	0.181260	0.296747	0.262275	0.259717	0.181260	0.296747	0.262275	0.259717	0.181260	0.296747	0.262275	0.259717	0.326899	0.279893	0.130086	0.263122	0.181260	0.296747	0.262275	0.259717	
7096000	100.687501	2	0.337886	0.278466	0.126659	0.256989	0.337886	0.278466	0.126659	0.256989	0.186592	0.265250	0.269738	0.278421	0.186592	0.265250	0.269738	0.278421	0.186592	0.265250	0.269738	0.278421	0.337886	0.278466	0.126659	0.256989	0.186592	0.265250	0.269738	0.278421	
7097000	100.687501	4	0.334147	0.291991	0.121720	0.252143	0.334147	0.291991	0.121720	0.252143	0.200901	0.228764	0.294761	0.275575	0.200901	0.228764	0.294761	0.275575	0.200984	0.244229	0.331842	0.222945	0.317119	0.153903	0.156688	0.372289	0.200901	0.228764	0.294761	0.275575	
7098000	100.687501	4	0.338785	0.296247	0.113774	0.251194	0.338785	0.296247	0.113774	0.251194	0.173100	0.324533	0.246384	0.255984	0.094805	0.227134	0.268875	0.409185	0.257211	0.083131	0.557282	0.102377	0.338785	0.296247	0.113774	0.251194	0.173100	0.324533	0.246384	0.255984	
7099000	100.687501	2	0.321587	0.311251	0.111174	0.255989	0.321587	0.311251	0.111174	0.255989	0.190133	0.284062	0.245372	0.280433	0.190133	0.284062	0.245372	0.280433	0.190133	0.284062	0.245372	0.280433	0.321587	0.311251	0.111174	0.255989	0.190133	0.284062	0.245372	0.280433	
7100000	100.687501	2	0.316190	0.306242	0.120750	0.256818	0.316190	0.306242	0.120750	0.256818	0.184069	0.269882	0.276331	0.269718	0.184069	0.269882	0.276331	0.269718	0.184069	0.269882	0.276331	0.269718	0.316190	0.306242	0.120750	0.256818	0.184069	0.269882	0.276331	0.269718	
7101000	100.687501	3	0.298293	0.289311	0.137551	0.274845	0.298293	0.289311	0.137551	0.274845	0.216423	0.266519	0.274096	0.242962	0.186854	0.296045	0.211853	0.305248	0.216423	0.266519	0.274096	0.242962	0.298293	0.289311	0.137551	0.274845	0.216423	0.266519	0.274096	0.242962	
7102000	100.687501	3	0.306592	0.277898	0.149856	0.265653	0.306592	0.277898	0.149856	0.265653	0.192179	0.256773	0.289847	0.261200	0.140085	0.340553	0.084684	0.434678	0.192179	0.256773	0.289847	0.261200	0.306592	0.277898	0.149856	0.265653	0.192179	0.256773	0.289847	0.261200	
7103000	100.687501	3	0.319954	0.278017	0.127107	0.274922	0.319954	0.278017	0.127107	0.274922	0.203581	0.254233	0.264902	0.277284	0.103475	0.279389	0.088565	0.528571	0.203581	0.254233	0.264902	0.277284	0.319954	0.278017	0.127107	0.274922	0.203581	0.254233	0.264902	0.277284	
7104000	100.687501	5	0.305087	0.302545	0.124773	0.267595	0.305087	0.302545	0.124773	0.267595	0.199306	0.260689	0.294051	0.245955	0.217260	0.267715	0.162395	0.352630	0.212259	0.143195	0.407941	0.236605	0.445775	0.154382	0.080579	0.319265	0.199306	0.260689	0.294051	0.245955	
7105000	100.687501	3	0.314186	0.289740	0.113197	0.282877	0.314186	0.289740	0.113197	0.282877	0.183231	0.287307	0.261536	0.267926	0.158979	0.229539	0.222195	0.389287	0.183231	0.287307	0.261536	0.267926	0.314186	0.289740	0.113197	0.282877	0.183231	0.287307	0.261536	0.267926	
7106000	100.687501	3	0.306920	0.300233	0.119853	0.272994	0.306920	0.300233	0.119853	0.272994	0.192741	0.247136	0.274143	0.285980	0.241844	0.252319	0.192799	0.313038	0.192741	0.247136	0.274143	0.285980	0.306920	0.300233	0.119853	0.272994	0.192741	0.247136	0.274143	0.285980	
7107000	100.687501	2	0.312508	0.286323	0.126371	0.274798	0.312508	0.286323	0.126371	0.274798	0.175391	0.331775	0.240558	0.252275	0.175391	0.331775	0.240558	0.252275	0.175391	0.331775	0.240558	0.252275	0.312508	0.286323	0.126371	0.274798	0.175391	0.331775	0.240558	0.252275	
7108000	100.687501	5	0.312508	0.286323	0.126371	0.274798	0.312508	0.286323	0.126371	0.274798	0.218550	0.251823	0.290088	0.239539	0.088004	0.303817	0.235127	0.373052	0.242382	0.224751	0.323862	0.209006	0.303104	0.253564	0.201925	0.241407	0.218550	0.251823	0.290088	0.239539	
7109000	100.687501	3	0.327799	0.294936	0.110899	0.266366	0.327799	0.294936	0.110899	0.266366	0.228856	0.256086	0.270364	0.244693	0.249796	0.196507	0.228062	0.325634	0.228856	0.256086	0.270364	0.244693	0.327799	0.294936	0.110899	0.266366	0.228856	0.256086	0.270364	0.244693	
7110000	100.687501	3	0.302694	0.279392	0.140445	0.277470	0.302694	0.279392	0.140445	0.277470	0.179877	0.245459	0.303519	0.271146	0.179877	0.245459	0.303519	0.271146	0.179877	0.245459	0.303519	0.271146	0.307986	0.215422	0.122913	0.353679	0.179877	0.245459	0.303519	0.271146	
7111000	100.687501	3	0.310081	0.245807	0.130674	0.313438	0.310081	0.245807	0.130674	0.313438	0.140532	0.394914	0.242118	0.222435	0.310081	0.245807	0.130674	0.313438	0.191333	0.223699	0.363620	0.221348	0.310081	0.245807	0.130674	0.313438	0.191333	0.223699	0.363620	0.221348	
7112000	100.687501	3	0.328507	0.279674	0.115039	0.276780	0.328507	0.279674	0.115039	0.276780	0.172688	0.311570	0.209099	0.306643	0.172688	0.311570	0.209099	0.306643	0.228557	0.229783	0.258743	0.282916	0.328507	0.279674	0.115039	0.276780	0.228557	0.229783	0.258743	0.282916	
7113000	100.687501	2	0.328507	0.279674	0.115039	0.276780	0.328507	0.279674	0.115039	0.276780	0.197985	0.244392	0.316601	0.241022	0.197985	0.244392	0.316601	0.241022	0.197985	0.244392	0.316601	0.241022	0.328507	0.279674	0.115039	0.276780	0.197985	0.244392	0.316601	0.241022	
7114000	100.687501	2	0.328507	0.279674	0.115039	0.276780	0.328507	0.279674	0.115039	0.276780	0.213518	0.254528	0.282834	0.249120	0.213518	0.254528	0.282834	0.249120	0.213518	0.254528	0.282834	0.249120	0.328507	0.279674	0.115039	0.276780	0.213518	0.254528	0.282834	0.249120	
7115000	100.687501	3	0.323774	0.286090	0.126299	0.263837	0.323774	0.286090	0.126299	0.263837	0.179377	0.261583	0.281264	0.277775	0.179377	0.261583	0.281264	0.277775	0.147266	0.218482	0.430227	0.204025	0.323774	0.286090	0.126299	0.263837	0.179377	0.261583	0.281264	0.277775	
7116000	100.687501	3	0.324684	0.287355	0.129197	0.258763	0.324684	0.287355	0.129197	0.258763	0.176415	0.291773	0.261644	0.270167	0.176415	0.291773	0.261644	0.270167	0.289553	0.133720	0.393183	0.183544	0.324684	0.287355	0.129197	0.258763	0.176415	0.291773	0.261644	0.270167	
7117000	100.687501	3	0.353168	0.278846	0.125610	0.242376	0.353168	0.278846	0.125610	0.242376	0.181202	0.288168	0.262660	0.267970	0.181202	0.288168	0.262660	0.267970	0.206089	0.341533	0.256875	0.195503	0.353168	0.278846	0.125610	0.242376	0.181202	0.288168	0.262660	0.267970	
7118000	100.687501	2	0.334526	0.287727	0.122863	0.254884	0.334526	0.287727	0.122863	0.254884	0.189743	0.288028	0.232033	0.290196	0.189743	0.288028	0.232033	0.290196	0.189743	0.288028	0.232033	0.290196	0.334526	0.287727	0.122863	0.254884	0.189743	0.288028	0.232033	0.290196	
7119000	100.687501	3	0.333607	0.300831	0.110063	0.255499	0.333607	0.300831	0.110063	0.255499	0.197468	0.284949	0.233845	0.283738	0.144790	0.269812	0.256611	0.328787	0.197468	0.284949	0.233845	0.283738	0.333607	0.300831	0.110063	0.255499	0.197468	0.284949	0.233845	0.283738	
7120000	100.687501	2	0.328468	0.271944	0.130194	0.269394	0.328468	0.271944	0.130194	0.269394	0.197589	0.255240	0.269733	0.277437	0.197589	0.255240	0.269733	0.277437	0.197589	0.255240	0.269733	0.277437	0.328468	0.271944	0.130194	0.269394	0.197589	0.255240	0.269733	0.277437	
7121000	100.687501	2	0.349552	0.269091	0.141343	0.240014	0.349552	0.269091	0.141343	0.240014	0.210750	0.263809	0.292657	0.232783	0.210750	0.263809	0.292657	0.232783	0.210750	0.263809	0.292657	0.232783	0.349552	0.269091	0.141343	0.240014	0.210750	0.263809	0.292657	0.232783	
7122000	100.687501	3	0.325669	0.270226	0.135441	0.268664	0.325669	0.270226	0.135441	0.268664	0.165794	0.300241	0.239529	0.294436	0.165794	0.300241	0.239529	0.294436	0.128132	0.346073	0.367183	0.158613	0.325669	0.270226	0.135441	0.268664	0.165794	0.300241	0.239529	0.294436	
7123000	100.687501	2	0.325669	0.270226	0.135441	0.268664	0.325669	0.270226	0.135441	0.268664	0.206920	0.269659	0.268525	0.254897	0.206920	0.269659	0.268525	0.254897	0.206920	0.269659	0.268525	0.254897	0.325669	0.270226	0.135441	0.268664	0.206920	0.269659	0.268525	0.254897	
7124000	100.687501	3	0.325564	0.275907	0.132942	0.265587	0.325564	0.275907	0.132942	0.265587	0.206205	0.294039	0.247688	0.252068	0.206205	0.294039	0.247688	0.252068	0.281708	0.090699	0.308698	0.318895	0.325564	0.275907	0.132942	0.265587	0.206205	0.294039	0.247688	0.252068	
7125000	100.687501	2	0.327240	0.288669	0.132743	0.251348	0.327240	0.288669	0.132743	0.251348	0.196992	0.260052	0.270882	0.272074	0.196992	0.260052	0.270882	0.272074	0.196992	0.260052	0.270882	0.272074	0.327240	0.288669	0.132743	0.251348	0.196992	0.260052	0.270882	0.272074	
7126000	100.687501	3	0.322711	0.281829	0.131712	0.263747	0.322711	0.281829	0.131712	0.263747	0.134667	0.321210	0.295903	0.248221	0.206332	0.261708	0.279499	0.252461	0.206332	0.261708	0.279499	0.252461	0.322711	0.281829	0.131712	0.263747	0.206332	0.261708	0.279499	0.252461	
