Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	
91000	0.085832	2	0.340147	0.291300	0.114933	0.253620	0.340147	0.291300	0.114933	0.253620	0.178607	0.286263	0.274067	0.261064	0.178607	0.286263	0.274067	0.261064	0.178607	0.286263	0.274067	0.261064	0.340147	0.291300	0.114933	0.253620	0.178607	0.286263	0.274067	0.261064	
92000	0.085832	2	0.340147	0.291300	0.114933	0.253620	0.340147	0.291300	0.114933	0.253620	0.182937	0.283089	0.252213	0.281761	0.182937	0.283089	0.252213	0.281761	0.182937	0.283089	0.252213	0.281761	0.340147	0.291300	0.114933	0.253620	0.182937	0.283089	0.252213	0.281761	
93000	0.085832	2	0.336589	0.279381	0.115964	0.268065	0.336589	0.279381	0.115964	0.268065	0.204494	0.261745	0.269564	0.264197	0.204494	0.261745	0.269564	0.264197	0.204494	0.261745	0.269564	0.264197	0.336589	0.279381	0.115964	0.268065	0.204494	0.261745	0.269564	0.264197	
94000	0.085832	2	0.332274	0.288397	0.116172	0.263158	0.332274	0.288397	0.116172	0.263158	0.173943	0.270008	0.281309	0.274741	0.173943	0.270008	0.281309	0.274741	0.173943	0.270008	0.281309	0.274741	0.332274	0.288397	0.116172	0.263158	0.173943	0.270008	0.281309	0.274741	
95000	0.085832	2	0.332274	0.288397	0.116172	0.263158	0.332274	0.288397	0.116172	0.263158	0.199712	0.263187	0.262200	0.274901	0.199712	0.263187	0.262200	0.274901	0.199712	0.263187	0.262200	0.274901	0.332274	0.288397	0.116172	0.263158	0.199712	0.263187	0.262200	0.274901	
96000	0.085832	2	0.332274	0.288397	0.116172	0.263158	0.332274	0.288397	0.116172	0.263158	0.184690	0.266726	0.246124	0.302460	0.184690	0.266726	0.246124	0.302460	0.184690	0.266726	0.246124	0.302460	0.332274	0.288397	0.116172	0.263158	0.184690	0.266726	0.246124	0.302460	
97000	0.085832	2	0.332274	0.288397	0.116172	0.263158	0.332274	0.288397	0.116172	0.263158	0.183050	0.270526	0.270972	0.275452	0.183050	0.270526	0.270972	0.275452	0.183050	0.270526	0.270972	0.275452	0.332274	0.288397	0.116172	0.263158	0.183050	0.270526	0.270972	0.275452	
98000	0.085832	2	0.321162	0.296630	0.115381	0.266827	0.321162	0.296630	0.115381	0.266827	0.186927	0.276468	0.253117	0.283488	0.186927	0.276468	0.253117	0.283488	0.186927	0.276468	0.253117	0.283488	0.321162	0.296630	0.115381	0.266827	0.186927	0.276468	0.253117	0.283488	
99000	0.085832	2	0.332154	0.289799	0.115142	0.262906	0.332154	0.289799	0.115142	0.262906	0.197182	0.289472	0.240623	0.272722	0.197182	0.289472	0.240623	0.272722	0.197182	0.289472	0.240623	0.272722	0.332154	0.289799	0.115142	0.262906	0.197182	0.289472	0.240623	0.272722	
100000	0.085832	2	0.332154	0.289799	0.115142	0.262906	0.332154	0.289799	0.115142	0.262906	0.185745	0.303021	0.251241	0.259994	0.185745	0.303021	0.251241	0.259994	0.185745	0.303021	0.251241	0.259994	0.332154	0.289799	0.115142	0.262906	0.185745	0.303021	0.251241	0.259994	
101000	0.085832	2	0.336300	0.286192	0.133648	0.243861	0.336300	0.286192	0.133648	0.243861	0.176884	0.265933	0.296456	0.260727	0.176884	0.265933	0.296456	0.260727	0.176884	0.265933	0.296456	0.260727	0.336300	0.286192	0.133648	0.243861	0.176884	0.265933	0.296456	0.260727	
102000	0.085832	2	0.338530	0.275303	0.133051	0.253116	0.338530	0.275303	0.133051	0.253116	0.185732	0.255280	0.285543	0.273446	0.185732	0.255280	0.285543	0.273446	0.185732	0.255280	0.285543	0.273446	0.338530	0.275303	0.133051	0.253116	0.185732	0.255280	0.285543	0.273446	
103000	0.085832	2	0.344678	0.271305	0.125225	0.258792	0.344678	0.271305	0.125225	0.258792	0.173829	0.269656	0.264734	0.291780	0.173829	0.269656	0.264734	0.291780	0.173829	0.269656	0.264734	0.291780	0.344678	0.271305	0.125225	0.258792	0.173829	0.269656	0.264734	0.291780	
104000	0.085832	2	0.344678	0.271305	0.125225	0.258792	0.344678	0.271305	0.125225	0.258792	0.186018	0.260441	0.286535	0.267006	0.186018	0.260441	0.286535	0.267006	0.186018	0.260441	0.286535	0.267006	0.344678	0.271305	0.125225	0.258792	0.186018	0.260441	0.286535	0.267006	
105000	0.085832	2	0.342825	0.273953	0.120947	0.262275	0.342825	0.273953	0.120947	0.262275	0.186072	0.285104	0.263906	0.264918	0.186072	0.285104	0.263906	0.264918	0.186072	0.285104	0.263906	0.264918	0.342825	0.273953	0.120947	0.262275	0.186072	0.285104	0.263906	0.264918	
106000	0.085832	2	0.333240	0.276277	0.127757	0.262726	0.333240	0.276277	0.127757	0.262726	0.188996	0.257407	0.286154	0.267442	0.188996	0.257407	0.286154	0.267442	0.188996	0.257407	0.286154	0.267442	0.333240	0.276277	0.127757	0.262726	0.188996	0.257407	0.286154	0.267442	
107000	0.085832	3	0.346197	0.275692	0.122635	0.255477	0.346197	0.275692	0.122635	0.255477	0.174817	0.298092	0.255420	0.271671	0.174817	0.298092	0.255420	0.271671	0.288331	0.281675	0.237228	0.192766	0.346197	0.275692	0.122635	0.255477	0.174817	0.298092	0.255420	0.271671	
108000	0.085832	2	0.346197	0.275692	0.122635	0.255477	0.346197	0.275692	0.122635	0.255477	0.197028	0.275434	0.283353	0.244185	0.197028	0.275434	0.283353	0.244185	0.197028	0.275434	0.283353	0.244185	0.346197	0.275692	0.122635	0.255477	0.197028	0.275434	0.283353	0.244185	
109000	0.085832	3	0.346197	0.275692	0.122635	0.255477	0.346197	0.275692	0.122635	0.255477	0.210347	0.266854	0.254787	0.268013	0.173114	0.252355	0.223681	0.350850	0.210347	0.266854	0.254787	0.268013	0.346197	0.275692	0.122635	0.255477	0.210347	0.266854	0.254787	0.268013	
110000	0.085832	2	0.327456	0.287919	0.128095	0.256530	0.327456	0.287919	0.128095	0.256530	0.198070	0.266206	0.264997	0.270728	0.198070	0.266206	0.264997	0.270728	0.198070	0.266206	0.264997	0.270728	0.327456	0.287919	0.128095	0.256530	0.198070	0.266206	0.264997	0.270728	
111000	0.085832	2	0.318103	0.298534	0.127684	0.255679	0.318103	0.298534	0.127684	0.255679	0.199299	0.246012	0.292393	0.262296	0.199299	0.246012	0.292393	0.262296	0.199299	0.246012	0.292393	0.262296	0.318103	0.298534	0.127684	0.255679	0.199299	0.246012	0.292393	0.262296	
112000	0.085832	2	0.317259	0.284984	0.125287	0.272471	0.317259	0.284984	0.125287	0.272471	0.197763	0.262130	0.270862	0.269245	0.197763	0.262130	0.270862	0.269245	0.197763	0.262130	0.270862	0.269245	0.317259	0.284984	0.125287	0.272471	0.197763	0.262130	0.270862	0.269245	
113000	0.085832	2	0.324281	0.292635	0.130119	0.252964	0.324281	0.292635	0.130119	0.252964	0.180273	0.269913	0.275346	0.274467	0.180273	0.269913	0.275346	0.274467	0.180273	0.269913	0.275346	0.274467	0.324281	0.292635	0.130119	0.252964	0.180273	0.269913	0.275346	0.274467	
114000	0.085832	2	0.324281	0.292635	0.130119	0.252964	0.324281	0.292635	0.130119	0.252964	0.186753	0.283164	0.267418	0.262665	0.186753	0.283164	0.267418	0.262665	0.186753	0.283164	0.267418	0.262665	0.324281	0.292635	0.130119	0.252964	0.186753	0.283164	0.267418	0.262665	
115000	0.085832	2	0.325748	0.292507	0.125703	0.256043	0.325748	0.292507	0.125703	0.256043	0.233767	0.239478	0.294824	0.231931	0.233767	0.239478	0.294824	0.231931	0.233767	0.239478	0.294824	0.231931	0.325748	0.292507	0.125703	0.256043	0.233767	0.239478	0.294824	0.231931	
116000	0.085832	2	0.322493	0.271500	0.136532	0.269474	0.322493	0.271500	0.136532	0.269474	0.192922	0.224348	0.311941	0.270789	0.192922	0.224348	0.311941	0.270789	0.192922	0.224348	0.311941	0.270789	0.322493	0.271500	0.136532	0.269474	0.192922	0.224348	0.311941	0.270789	
117000	0.085832	2	0.322493	0.271500	0.136532	0.269474	0.322493	0.271500	0.136532	0.269474	0.163353	0.280806	0.292789	0.263052	0.163353	0.280806	0.292789	0.263052	0.163353	0.280806	0.292789	0.263052	0.322493	0.271500	0.136532	0.269474	0.163353	0.280806	0.292789	0.263052	
118000	0.085832	2	0.333916	0.293166	0.131503	0.241415	0.333916	0.293166	0.131503	0.241415	0.202398	0.259372	0.303917	0.234313	0.202398	0.259372	0.303917	0.234313	0.202398	0.259372	0.303917	0.234313	0.333916	0.293166	0.131503	0.241415	0.202398	0.259372	0.303917	0.234313	
119000	0.085832	2	0.337799	0.279729	0.132115	0.250357	0.337799	0.279729	0.132115	0.250357	0.193429	0.255718	0.271049	0.279804	0.193429	0.255718	0.271049	0.279804	0.193429	0.255718	0.271049	0.279804	0.337799	0.279729	0.132115	0.250357	0.193429	0.255718	0.271049	0.279804	
120000	0.085832	3	0.352200	0.267182	0.131093	0.249525	0.352200	0.267182	0.131093	0.249525	0.178762	0.262456	0.304418	0.254364	0.104473	0.268324	0.218031	0.409173	0.178762	0.262456	0.304418	0.254364	0.352200	0.267182	0.131093	0.249525	0.178762	0.262456	0.304418	0.254364	
121000	0.085832	2	0.348691	0.261633	0.132972	0.256705	0.348691	0.261633	0.132972	0.256705	0.169212	0.265343	0.262396	0.303049	0.169212	0.265343	0.262396	0.303049	0.169212	0.265343	0.262396	0.303049	0.348691	0.261633	0.132972	0.256705	0.169212	0.265343	0.262396	0.303049	
122000	0.085832	2	0.348691	0.261633	0.132972	0.256705	0.348691	0.261633	0.132972	0.256705	0.187014	0.274240	0.276969	0.261777	0.187014	0.274240	0.276969	0.261777	0.187014	0.274240	0.276969	0.261777	0.348691	0.261633	0.132972	0.256705	0.187014	0.274240	0.276969	0.261777	
123000	0.085832	2	0.327146	0.282772	0.130397	0.259684	0.327146	0.282772	0.130397	0.259684	0.193720	0.251431	0.277188	0.277660	0.193720	0.251431	0.277188	0.277660	0.193720	0.251431	0.277188	0.277660	0.327146	0.282772	0.130397	0.259684	0.193720	0.251431	0.277188	0.277660	
124000	0.085832	2	0.334211	0.284390	0.126734	0.254666	0.334211	0.284390	0.126734	0.254666	0.214633	0.275476	0.250174	0.259718	0.214633	0.275476	0.250174	0.259718	0.214633	0.275476	0.250174	0.259718	0.334211	0.284390	0.126734	0.254666	0.214633	0.275476	0.250174	0.259718	
125000	0.085832	2	0.334211	0.284390	0.126734	0.254666	0.334211	0.284390	0.126734	0.254666	0.207145	0.262969	0.265555	0.264331	0.207145	0.262969	0.265555	0.264331	0.207145	0.262969	0.265555	0.264331	0.334211	0.284390	0.126734	0.254666	0.207145	0.262969	0.265555	0.264331	
126000	0.085832	2	0.320211	0.291990	0.117105	0.270695	0.320211	0.291990	0.117105	0.270695	0.196541	0.270024	0.284746	0.248689	0.196541	0.270024	0.284746	0.248689	0.196541	0.270024	0.284746	0.248689	0.320211	0.291990	0.117105	0.270695	0.196541	0.270024	0.284746	0.248689	
127000	0.085832	2	0.332031	0.276614	0.124439	0.266916	0.332031	0.276614	0.124439	0.266916	0.184163	0.279633	0.282646	0.253558	0.184163	0.279633	0.282646	0.253558	0.184163	0.279633	0.282646	0.253558	0.332031	0.276614	0.124439	0.266916	0.184163	0.279633	0.282646	0.253558	
128000	0.085832	2	0.332031	0.276614	0.124439	0.266916	0.332031	0.276614	0.124439	0.266916	0.204692	0.236651	0.287315	0.271342	0.204692	0.236651	0.287315	0.271342	0.204692	0.236651	0.287315	0.271342	0.332031	0.276614	0.124439	0.266916	0.204692	0.236651	0.287315	0.271342	
129000	0.085832	2	0.332031	0.276614	0.124439	0.266916	0.332031	0.276614	0.124439	0.266916	0.192582	0.262240	0.269799	0.275379	0.192582	0.262240	0.269799	0.275379	0.192582	0.262240	0.269799	0.275379	0.332031	0.276614	0.124439	0.266916	0.192582	0.262240	0.269799	0.275379	
130000	0.085832	2	0.332960	0.287322	0.118227	0.261491	0.332960	0.287322	0.118227	0.261491	0.190788	0.275421	0.291776	0.242015	0.190788	0.275421	0.291776	0.242015	0.190788	0.275421	0.291776	0.242015	0.332960	0.287322	0.118227	0.261491	0.190788	0.275421	0.291776	0.242015	
131000	0.085832	3	0.332960	0.287322	0.118227	0.261491	0.332960	0.287322	0.118227	0.261491	0.173970	0.257702	0.310901	0.257427	0.141746	0.180007	0.173056	0.505191	0.173970	0.257702	0.310901	0.257427	0.332960	0.287322	0.118227	0.261491	0.173970	0.257702	0.310901	0.257427	
132000	0.085832	2	0.332960	0.287322	0.118227	0.261491	0.332960	0.287322	0.118227	0.261491	0.177824	0.266775	0.234352	0.321050	0.177824	0.266775	0.234352	0.321050	0.177824	0.266775	0.234352	0.321050	0.332960	0.287322	0.118227	0.261491	0.177824	0.266775	0.234352	0.321050	
133000	0.085832	3	0.332960	0.287322	0.118227	0.261491	0.332960	0.287322	0.118227	0.261491	0.184025	0.294203	0.231102	0.290670	0.191266	0.218489	0.191883	0.398362	0.184025	0.294203	0.231102	0.290670	0.332960	0.287322	0.118227	0.261491	0.184025	0.294203	0.231102	0.290670	
134000	0.085832	2	0.332960	0.287322	0.118227	0.261491	0.332960	0.287322	0.118227	0.261491	0.176673	0.259029	0.272722	0.291576	0.176673	0.259029	0.272722	0.291576	0.176673	0.259029	0.272722	0.291576	0.332960	0.287322	0.118227	0.261491	0.176673	0.259029	0.272722	0.291576	
135000	0.085832	2	0.332960	0.287322	0.118227	0.261491	0.332960	0.287322	0.118227	0.261491	0.177630	0.277552	0.273264	0.271554	0.177630	0.277552	0.273264	0.271554	0.177630	0.277552	0.273264	0.271554	0.332960	0.287322	0.118227	0.261491	0.177630	0.277552	0.273264	0.271554	
136000	0.085832	2	0.332960	0.287322	0.118227	0.261491	0.332960	0.287322	0.118227	0.261491	0.205361	0.266682	0.264719	0.263239	0.205361	0.266682	0.264719	0.263239	0.205361	0.266682	0.264719	0.263239	0.332960	0.287322	0.118227	0.261491	0.205361	0.266682	0.264719	0.263239	
137000	0.085832	2	0.332960	0.287322	0.118227	0.261491	0.332960	0.287322	0.118227	0.261491	0.194194	0.271583	0.266591	0.267632	0.194194	0.271583	0.266591	0.267632	0.194194	0.271583	0.266591	0.267632	0.332960	0.287322	0.118227	0.261491	0.194194	0.271583	0.266591	0.267632	
138000	0.085832	2	0.319069	0.306880	0.113886	0.260164	0.319069	0.306880	0.113886	0.260164	0.189160	0.259949	0.260938	0.289953	0.189160	0.259949	0.260938	0.289953	0.189160	0.259949	0.260938	0.289953	0.319069	0.306880	0.113886	0.260164	0.189160	0.259949	0.260938	0.289953	
139000	0.085832	2	0.304301	0.304303	0.106567	0.284829	0.304301	0.304303	0.106567	0.284829	0.186414	0.277250	0.268420	0.267917	0.186414	0.277250	0.268420	0.267917	0.186414	0.277250	0.268420	0.267917	0.304301	0.304303	0.106567	0.284829	0.186414	0.277250	0.268420	0.267917	
140000	0.085832	2	0.301867	0.294845	0.112591	0.290697	0.301867	0.294845	0.112591	0.290697	0.187914	0.265584	0.261818	0.284684	0.187914	0.265584	0.261818	0.284684	0.187914	0.265584	0.261818	0.284684	0.301867	0.294845	0.112591	0.290697	0.187914	0.265584	0.261818	0.284684	
141000	0.085832	2	0.316127	0.289113	0.111293	0.283467	0.316127	0.289113	0.111293	0.283467	0.200508	0.255696	0.268679	0.275117	0.200508	0.255696	0.268679	0.275117	0.200508	0.255696	0.268679	0.275117	0.316127	0.289113	0.111293	0.283467	0.200508	0.255696	0.268679	0.275117	
142000	0.085832	2	0.316127	0.289113	0.111293	0.283467	0.316127	0.289113	0.111293	0.283467	0.200568	0.246196	0.275022	0.278214	0.200568	0.246196	0.275022	0.278214	0.200568	0.246196	0.275022	0.278214	0.316127	0.289113	0.111293	0.283467	0.200568	0.246196	0.275022	0.278214	
143000	0.085832	2	0.316127	0.289113	0.111293	0.283467	0.316127	0.289113	0.111293	0.283467	0.179456	0.274286	0.294293	0.251965	0.179456	0.274286	0.294293	0.251965	0.179456	0.274286	0.294293	0.251965	0.316127	0.289113	0.111293	0.283467	0.179456	0.274286	0.294293	0.251965	
144000	0.085832	2	0.315821	0.307468	0.116626	0.260085	0.315821	0.307468	0.116626	0.260085	0.170841	0.277341	0.252531	0.299287	0.170841	0.277341	0.252531	0.299287	0.170841	0.277341	0.252531	0.299287	0.315821	0.307468	0.116626	0.260085	0.170841	0.277341	0.252531	0.299287	
145000	0.085832	2	0.340081	0.286273	0.111096	0.262551	0.340081	0.286273	0.111096	0.262551	0.202215	0.265441	0.259178	0.273166	0.202215	0.265441	0.259178	0.273166	0.202215	0.265441	0.259178	0.273166	0.340081	0.286273	0.111096	0.262551	0.202215	0.265441	0.259178	0.273166	
146000	0.085832	2	0.306933	0.305177	0.110268	0.277622	0.306933	0.305177	0.110268	0.277622	0.188851	0.276375	0.267731	0.267044	0.188851	0.276375	0.267731	0.267044	0.188851	0.276375	0.267731	0.267044	0.306933	0.305177	0.110268	0.277622	0.188851	0.276375	0.267731	0.267044	
147000	0.085832	2	0.306861	0.300940	0.115123	0.277077	0.306861	0.300940	0.115123	0.277077	0.184929	0.264700	0.276708	0.273662	0.184929	0.264700	0.276708	0.273662	0.184929	0.264700	0.276708	0.273662	0.306861	0.300940	0.115123	0.277077	0.184929	0.264700	0.276708	0.273662	
148000	0.085832	2	0.330163	0.302051	0.116893	0.250893	0.330163	0.302051	0.116893	0.250893	0.198786	0.257725	0.274699	0.268791	0.198786	0.257725	0.274699	0.268791	0.198786	0.257725	0.274699	0.268791	0.330163	0.302051	0.116893	0.250893	0.198786	0.257725	0.274699	0.268791	
149000	0.085832	2	0.332712	0.277546	0.127460	0.262283	0.332712	0.277546	0.127460	0.262283	0.186248	0.259544	0.264589	0.289619	0.186248	0.259544	0.264589	0.289619	0.186248	0.259544	0.264589	0.289619	0.332712	0.277546	0.127460	0.262283	0.186248	0.259544	0.264589	0.289619	
150000	0.085832	2	0.326163	0.288686	0.114830	0.270321	0.326163	0.288686	0.114830	0.270321	0.195959	0.257462	0.268064	0.278514	0.195959	0.257462	0.268064	0.278514	0.195959	0.257462	0.268064	0.278514	0.326163	0.288686	0.114830	0.270321	0.195959	0.257462	0.268064	0.278514	
151000	0.085832	3	0.326163	0.288686	0.114830	0.270321	0.326163	0.288686	0.114830	0.270321	0.212935	0.255051	0.243668	0.288345	0.196373	0.294123	0.187563	0.321941	0.212935	0.255051	0.243668	0.288345	0.326163	0.288686	0.114830	0.270321	0.212935	0.255051	0.243668	0.288345	
152000	0.085832	3	0.315463	0.294279	0.121653	0.268605	0.315463	0.294279	0.121653	0.268605	0.194968	0.248822	0.292187	0.264024	0.222696	0.245695	0.239730	0.291879	0.194968	0.248822	0.292187	0.264024	0.315463	0.294279	0.121653	0.268605	0.222696	0.245695	0.239730	0.291879	
153000	0.085832	2	0.331330	0.287696	0.114730	0.266244	0.331330	0.287696	0.114730	0.266244	0.201103	0.249915	0.262109	0.286873	0.201103	0.249915	0.262109	0.286873	0.201103	0.249915	0.262109	0.286873	0.331330	0.287696	0.114730	0.266244	0.201103	0.249915	0.262109	0.286873	
154000	0.085832	2	0.327769	0.278605	0.128300	0.265326	0.327769	0.278605	0.128300	0.265326	0.201112	0.262467	0.246947	0.289474	0.201112	0.262467	0.246947	0.289474	0.201112	0.262467	0.246947	0.289474	0.327769	0.278605	0.128300	0.265326	0.201112	0.262467	0.246947	0.289474	
155000	0.085832	3	0.327769	0.278605	0.128300	0.265326	0.327769	0.278605	0.128300	0.265326	0.179183	0.264429	0.262294	0.294094	0.179183	0.264429	0.262294	0.294094	0.263230	0.252566	0.288028	0.196176	0.327769	0.278605	0.128300	0.265326	0.179183	0.264429	0.262294	0.294094	
156000	0.085832	2	0.327769	0.278605	0.128300	0.265326	0.327769	0.278605	0.128300	0.265326	0.174576	0.270356	0.291814	0.263253	0.174576	0.270356	0.291814	0.263253	0.174576	0.270356	0.291814	0.263253	0.327769	0.278605	0.128300	0.265326	0.174576	0.270356	0.291814	0.263253	
157000	0.085832	3	0.327769	0.278605	0.128300	0.265326	0.327769	0.278605	0.128300	0.265326	0.177982	0.267893	0.320355	0.233770	0.061523	0.392042	0.200438	0.345997	0.177982	0.267893	0.320355	0.233770	0.327769	0.278605	0.128300	0.265326	0.177982	0.267893	0.320355	0.233770	
158000	0.085832	3	0.313341	0.298960	0.118068	0.269631	0.313341	0.298960	0.118068	0.269631	0.180440	0.264489	0.284689	0.270382	0.189237	0.222035	0.246337	0.342391	0.180440	0.264489	0.284689	0.270382	0.313341	0.298960	0.118068	0.269631	0.180440	0.264489	0.284689	0.270382	
159000	0.085832	2	0.313341	0.298960	0.118068	0.269631	0.313341	0.298960	0.118068	0.269631	0.200979	0.267267	0.309233	0.222522	0.313341	0.298960	0.118068	0.269631	0.200979	0.267267	0.309233	0.222522	0.313341	0.298960	0.118068	0.269631	0.200979	0.267267	0.309233	0.222522	
160000	0.085832	4	0.312649	0.289136	0.118228	0.279987	0.312649	0.289136	0.118228	0.279987	0.163093	0.333021	0.255024	0.248863	0.171456	0.284975	0.261251	0.282317	0.209754	0.295289	0.265493	0.229464	0.312649	0.289136	0.118228	0.279987	0.171456	0.284975	0.261251	0.282317	
161000	0.085832	2	0.314883	0.294456	0.114911	0.275750	0.314883	0.294456	0.114911	0.275750	0.173009	0.283828	0.258289	0.284874	0.173009	0.283828	0.258289	0.284874	0.173009	0.283828	0.258289	0.284874	0.314883	0.294456	0.114911	0.275750	0.173009	0.283828	0.258289	0.284874	
162000	0.085832	2	0.314883	0.294456	0.114911	0.275750	0.314883	0.294456	0.114911	0.275750	0.200867	0.252271	0.259939	0.286923	0.200867	0.252271	0.259939	0.286923	0.200867	0.252271	0.259939	0.286923	0.314883	0.294456	0.114911	0.275750	0.200867	0.252271	0.259939	0.286923	
163000	0.085832	2	0.306470	0.299840	0.128496	0.265195	0.306470	0.299840	0.128496	0.265195	0.178270	0.249065	0.291293	0.281372	0.178270	0.249065	0.291293	0.281372	0.178270	0.249065	0.291293	0.281372	0.306470	0.299840	0.128496	0.265195	0.178270	0.249065	0.291293	0.281372	
164000	0.085832	2	0.327797	0.288702	0.121395	0.262106	0.327797	0.288702	0.121395	0.262106	0.196628	0.248480	0.283966	0.270926	0.196628	0.248480	0.283966	0.270926	0.196628	0.248480	0.283966	0.270926	0.327797	0.288702	0.121395	0.262106	0.196628	0.248480	0.283966	0.270926	
165000	0.085832	2	0.342055	0.285040	0.114477	0.258428	0.342055	0.285040	0.114477	0.258428	0.198984	0.247734	0.285671	0.267611	0.198984	0.247734	0.285671	0.267611	0.198984	0.247734	0.285671	0.267611	0.342055	0.285040	0.114477	0.258428	0.198984	0.247734	0.285671	0.267611	
166000	0.085832	2	0.347275	0.304258	0.088447	0.260020	0.347275	0.304258	0.088447	0.260020	0.194217	0.269651	0.268516	0.267615	0.194217	0.269651	0.268516	0.267615	0.194217	0.269651	0.268516	0.267615	0.347275	0.304258	0.088447	0.260020	0.194217	0.269651	0.268516	0.267615	
