Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
6846000	16.777027	4	0.104419	0.300649	0.086300	0.011545	0.435884	0.061204	0.062839	0.446685	0.048592	0.025217	0.366704	0.049962	0.062839	0.446685	0.048592	0.025217	0.366704	0.049962	0.044841	0.321400	0.064117	0.228723	0.322232	0.018686	0.127112	0.438766	0.054580	0.127543	0.141866	0.110133	0.127112	0.438766	0.054580	0.127543	0.141866	0.110133	0.062839	0.446685	0.048592	0.025217	0.366704	0.049962	
6847000	16.777027	4	0.062906	0.399630	0.060207	0.027464	0.394425	0.055369	0.062906	0.399630	0.060207	0.027464	0.394425	0.055369	0.062906	0.399630	0.060207	0.027464	0.394425	0.055369	0.078734	0.300554	0.111653	0.291179	0.155012	0.062868	0.110245	0.359424	0.095754	0.213168	0.155555	0.065853	0.044229	0.336336	0.066963	0.166338	0.204585	0.181548	0.062906	0.399630	0.060207	0.027464	0.394425	0.055369	
6848000	16.777027	4	0.118430	0.230867	0.120534	0.032883	0.467217	0.030069	0.064604	0.445277	0.046634	0.027585	0.358437	0.057463	0.064604	0.445277	0.046634	0.027585	0.358437	0.057463	0.070944	0.216764	0.056425	0.358481	0.095851	0.201535	0.118430	0.230867	0.120534	0.032883	0.467217	0.030069	0.114697	0.290840	0.160344	0.175861	0.255563	0.002694	0.064604	0.445277	0.046634	0.027585	0.358437	0.057463	
6849000	16.777027	2	0.057235	0.449318	0.060601	0.028434	0.355040	0.049371	0.057235	0.449318	0.060601	0.028434	0.355040	0.049371	0.057235	0.449318	0.060601	0.028434	0.355040	0.049371	0.069460	0.390080	0.104967	0.188251	0.183760	0.063482	0.069460	0.390080	0.104967	0.188251	0.183760	0.063482	0.069460	0.390080	0.104967	0.188251	0.183760	0.063482	0.057235	0.449318	0.060601	0.028434	0.355040	0.049371	
6850000	16.777027	2	0.058566	0.413288	0.063466	0.029095	0.390305	0.045280	0.058566	0.413288	0.063466	0.029095	0.390305	0.045280	0.058566	0.413288	0.063466	0.029095	0.390305	0.045280	0.068768	0.410278	0.063327	0.123847	0.285253	0.048528	0.068768	0.410278	0.063327	0.123847	0.285253	0.048528	0.068768	0.410278	0.063327	0.123847	0.285253	0.048528	0.068768	0.410278	0.063327	0.123847	0.285253	0.048528	
6851000	16.777027	2	0.058507	0.412874	0.065975	0.031878	0.379806	0.050958	0.058507	0.412874	0.065975	0.031878	0.379806	0.050958	0.058507	0.412874	0.065975	0.031878	0.379806	0.050958	0.107768	0.382772	0.072190	0.175085	0.179567	0.082619	0.107768	0.382772	0.072190	0.175085	0.179567	0.082619	0.107768	0.382772	0.072190	0.175085	0.179567	0.082619	0.058507	0.412874	0.065975	0.031878	0.379806	0.050958	
6852000	16.777027	2	0.054413	0.413563	0.066913	0.029808	0.385207	0.050095	0.054413	0.413563	0.066913	0.029808	0.385207	0.050095	0.054413	0.413563	0.066913	0.029808	0.385207	0.050095	0.155631	0.464911	0.020979	0.158250	0.162531	0.037698	0.054413	0.413563	0.066913	0.029808	0.385207	0.050095	0.054413	0.413563	0.066913	0.029808	0.385207	0.050095	0.054413	0.413563	0.066913	0.029808	0.385207	0.050095	
6853000	16.777027	2	0.053783	0.418071	0.060254	0.042594	0.372163	0.053135	0.053783	0.418071	0.060254	0.042594	0.372163	0.053135	0.053783	0.418071	0.060254	0.042594	0.372163	0.053135	0.102038	0.231358	0.149661	0.101008	0.308390	0.107546	0.102038	0.231358	0.149661	0.101008	0.308390	0.107546	0.053783	0.418071	0.060254	0.042594	0.372163	0.053135	0.053783	0.418071	0.060254	0.042594	0.372163	0.053135	
6854000	16.777027	2	0.061781	0.411718	0.054594	0.036035	0.377298	0.058574	0.061781	0.411718	0.054594	0.036035	0.377298	0.058574	0.061781	0.411718	0.054594	0.036035	0.377298	0.058574	0.100639	0.341371	0.124757	0.179141	0.162353	0.091739	0.100639	0.341371	0.124757	0.179141	0.162353	0.091739	0.100639	0.341371	0.124757	0.179141	0.162353	0.091739	0.061781	0.411718	0.054594	0.036035	0.377298	0.058574	
6855000	16.777027	2	0.064156	0.395210	0.063771	0.032363	0.394212	0.050287	0.064156	0.395210	0.063771	0.032363	0.394212	0.050287	0.064156	0.395210	0.063771	0.032363	0.394212	0.050287	0.110714	0.466721	0.107022	0.144473	0.110360	0.060710	0.110714	0.466721	0.107022	0.144473	0.110360	0.060710	0.110714	0.466721	0.107022	0.144473	0.110360	0.060710	0.064156	0.395210	0.063771	0.032363	0.394212	0.050287	
6856000	16.777027	2	0.058957	0.437853	0.058602	0.025736	0.372640	0.046212	0.058957	0.437853	0.058602	0.025736	0.372640	0.046212	0.058957	0.437853	0.058602	0.025736	0.372640	0.046212	0.094869	0.349251	0.163912	0.130667	0.121396	0.139907	0.094869	0.349251	0.163912	0.130667	0.121396	0.139907	0.058957	0.437853	0.058602	0.025736	0.372640	0.046212	0.058957	0.437853	0.058602	0.025736	0.372640	0.046212	
6857000	16.777027	2	0.059640	0.433030	0.060087	0.025530	0.374938	0.046775	0.059640	0.433030	0.060087	0.025530	0.374938	0.046775	0.059640	0.433030	0.060087	0.025530	0.374938	0.046775	0.099817	0.306078	0.082408	0.158572	0.286251	0.066874	0.099817	0.306078	0.082408	0.158572	0.286251	0.066874	0.099817	0.306078	0.082408	0.158572	0.286251	0.066874	0.059640	0.433030	0.060087	0.025530	0.374938	0.046775	
6858000	16.777027	3	0.069072	0.356290	0.070152	0.019325	0.413900	0.071260	0.050623	0.458253	0.052526	0.063555	0.324677	0.050365	0.069072	0.356290	0.070152	0.019325	0.413900	0.071260	0.254631	0.412248	0.064290	0.089504	0.145117	0.034211	0.254631	0.412248	0.064290	0.089504	0.145117	0.034211	0.050623	0.458253	0.052526	0.063555	0.324677	0.050365	0.050623	0.458253	0.052526	0.063555	0.324677	0.050365	
6859000	16.777027	2	0.085284	0.367734	0.072672	0.032525	0.391281	0.050504	0.085284	0.367734	0.072672	0.032525	0.391281	0.050504	0.085284	0.367734	0.072672	0.032525	0.391281	0.050504	0.025396	0.382401	0.082599	0.175955	0.146653	0.186995	0.085284	0.367734	0.072672	0.032525	0.391281	0.050504	0.025396	0.382401	0.082599	0.175955	0.146653	0.186995	0.085284	0.367734	0.072672	0.032525	0.391281	0.050504	
6860000	16.777027	3	0.063134	0.394464	0.053141	0.029217	0.410440	0.049604	0.063134	0.394464	0.053141	0.029217	0.410440	0.049604	0.063134	0.394464	0.053141	0.029217	0.410440	0.049604	0.041616	0.309884	0.081595	0.131364	0.379618	0.055923	0.102908	0.393913	0.093390	0.115174	0.206245	0.088370	0.102908	0.393913	0.093390	0.115174	0.206245	0.088370	0.063134	0.394464	0.053141	0.029217	0.410440	0.049604	
6861000	16.777027	2	0.060773	0.406989	0.053849	0.038936	0.388795	0.050657	0.060773	0.406989	0.053849	0.038936	0.388795	0.050657	0.060773	0.406989	0.053849	0.038936	0.388795	0.050657	0.059695	0.318362	0.112814	0.145214	0.300750	0.063165	0.059695	0.318362	0.112814	0.145214	0.300750	0.063165	0.059695	0.318362	0.112814	0.145214	0.300750	0.063165	0.060773	0.406989	0.053849	0.038936	0.388795	0.050657	
6862000	16.777027	3	0.086518	0.375807	0.079254	0.041452	0.386562	0.030406	0.062406	0.417922	0.044263	0.029115	0.399239	0.047055	0.062406	0.417922	0.044263	0.029115	0.399239	0.047055	0.055607	0.129940	0.071339	0.074782	0.502589	0.165742	0.086518	0.375807	0.079254	0.041452	0.386562	0.030406	0.086518	0.375807	0.079254	0.041452	0.386562	0.030406	0.086518	0.375807	0.079254	0.041452	0.386562	0.030406	
6863000	16.777027	2	0.070704	0.381702	0.063611	0.022866	0.420505	0.040613	0.070704	0.381702	0.063611	0.022866	0.420505	0.040613	0.070704	0.381702	0.063611	0.022866	0.420505	0.040613	0.140902	0.382530	0.104793	0.162539	0.175502	0.033734	0.140902	0.382530	0.104793	0.162539	0.175502	0.033734	0.140902	0.382530	0.104793	0.162539	0.175502	0.033734	0.070704	0.381702	0.063611	0.022866	0.420505	0.040613	
6864000	16.777027	2	0.054056	0.394004	0.067738	0.021759	0.412297	0.050145	0.054056	0.394004	0.067738	0.021759	0.412297	0.050145	0.054056	0.394004	0.067738	0.021759	0.412297	0.050145	0.010751	0.196961	0.013174	0.293516	0.321434	0.164164	0.054056	0.394004	0.067738	0.021759	0.412297	0.050145	0.054056	0.394004	0.067738	0.021759	0.412297	0.050145	0.054056	0.394004	0.067738	0.021759	0.412297	0.050145	
6865000	16.777027	2	0.066412	0.427051	0.056809	0.029229	0.365657	0.054842	0.066412	0.427051	0.056809	0.029229	0.365657	0.054842	0.066412	0.427051	0.056809	0.029229	0.365657	0.054842	0.052764	0.451388	0.067459	0.193517	0.160030	0.074843	0.052764	0.451388	0.067459	0.193517	0.160030	0.074843	0.052764	0.451388	0.067459	0.193517	0.160030	0.074843	0.066412	0.427051	0.056809	0.029229	0.365657	0.054842	
6866000	16.777027	2	0.070833	0.440436	0.056385	0.029011	0.348904	0.054432	0.070833	0.440436	0.056385	0.029011	0.348904	0.054432	0.070833	0.440436	0.056385	0.029011	0.348904	0.054432	0.077204	0.371153	0.083173	0.187735	0.220199	0.060536	0.077204	0.371153	0.083173	0.187735	0.220199	0.060536	0.077204	0.371153	0.083173	0.187735	0.220199	0.060536	0.070833	0.440436	0.056385	0.029011	0.348904	0.054432	
6867000	16.777027	3	0.059962	0.460651	0.053090	0.031632	0.340041	0.054624	0.059962	0.460651	0.053090	0.031632	0.340041	0.054624	0.059962	0.460651	0.053090	0.031632	0.340041	0.054624	0.104750	0.202685	0.023303	0.178402	0.374301	0.116560	0.087063	0.257497	0.398342	0.053378	0.158203	0.045518	0.059962	0.460651	0.053090	0.031632	0.340041	0.054624	0.059962	0.460651	0.053090	0.031632	0.340041	0.054624	
6868000	16.777027	2	0.057333	0.407036	0.062403	0.028452	0.397661	0.047114	0.057333	0.407036	0.062403	0.028452	0.397661	0.047114	0.057333	0.407036	0.062403	0.028452	0.397661	0.047114	0.057307	0.478999	0.136467	0.052639	0.151979	0.122609	0.057307	0.478999	0.136467	0.052639	0.151979	0.122609	0.057307	0.478999	0.136467	0.052639	0.151979	0.122609	0.057333	0.407036	0.062403	0.028452	0.397661	0.047114	
6869000	16.777027	2	0.071989	0.401773	0.057343	0.031237	0.390694	0.046964	0.071989	0.401773	0.057343	0.031237	0.390694	0.046964	0.071989	0.401773	0.057343	0.031237	0.390694	0.046964	0.188171	0.422634	0.105624	0.121991	0.123375	0.038205	0.188171	0.422634	0.105624	0.121991	0.123375	0.038205	0.071989	0.401773	0.057343	0.031237	0.390694	0.046964	0.071989	0.401773	0.057343	0.031237	0.390694	0.046964	
6870000	16.777027	2	0.062332	0.426146	0.053834	0.030933	0.378238	0.048516	0.062332	0.426146	0.053834	0.030933	0.378238	0.048516	0.062332	0.426146	0.053834	0.030933	0.378238	0.048516	0.051197	0.223160	0.045891	0.241177	0.356310	0.082264	0.051197	0.223160	0.045891	0.241177	0.356310	0.082264	0.051197	0.223160	0.045891	0.241177	0.356310	0.082264	0.062332	0.426146	0.053834	0.030933	0.378238	0.048516	
6871000	16.777027	2	0.070559	0.401567	0.059420	0.025966	0.392721	0.049766	0.070559	0.401567	0.059420	0.025966	0.392721	0.049766	0.070559	0.401567	0.059420	0.025966	0.392721	0.049766	0.320940	0.059049	0.119358	0.093132	0.117024	0.290498	0.070559	0.401567	0.059420	0.025966	0.392721	0.049766	0.070559	0.401567	0.059420	0.025966	0.392721	0.049766	0.070559	0.401567	0.059420	0.025966	0.392721	0.049766	
6872000	16.777027	3	0.068648	0.400068	0.063602	0.028941	0.389364	0.049377	0.068648	0.400068	0.063602	0.028941	0.389364	0.049377	0.068648	0.400068	0.063602	0.028941	0.389364	0.049377	0.064736	0.101937	0.133095	0.550167	0.138481	0.011584	0.056656	0.409354	0.077421	0.155250	0.247545	0.053775	0.056656	0.409354	0.077421	0.155250	0.247545	0.053775	0.068648	0.400068	0.063602	0.028941	0.389364	0.049377	
6873000	16.777027	2	0.063893	0.393867	0.059675	0.023454	0.411260	0.047850	0.063893	0.393867	0.059675	0.023454	0.411260	0.047850	0.063893	0.393867	0.059675	0.023454	0.411260	0.047850	0.070169	0.343884	0.091528	0.212557	0.192525	0.089336	0.070169	0.343884	0.091528	0.212557	0.192525	0.089336	0.070169	0.343884	0.091528	0.212557	0.192525	0.089336	0.063893	0.393867	0.059675	0.023454	0.411260	0.047850	
6874000	16.777027	3	0.064969	0.395373	0.060369	0.023849	0.406419	0.049021	0.064969	0.395373	0.060369	0.023849	0.406419	0.049021	0.064969	0.395373	0.060369	0.023849	0.406419	0.049021	0.122149	0.258299	0.273184	0.114311	0.186439	0.045619	0.144774	0.263841	0.149471	0.138586	0.165843	0.137484	0.064969	0.395373	0.060369	0.023849	0.406419	0.049021	0.064969	0.395373	0.060369	0.023849	0.406419	0.049021	
6875000	16.777027	3	0.066268	0.380440	0.064692	0.021121	0.410158	0.057321	0.066268	0.380440	0.064692	0.021121	0.410158	0.057321	0.066268	0.380440	0.064692	0.021121	0.410158	0.057321	0.034661	0.190952	0.248512	0.300144	0.123918	0.101812	0.048257	0.367762	0.190493	0.107855	0.132666	0.152968	0.048257	0.367762	0.190493	0.107855	0.132666	0.152968	0.066268	0.380440	0.064692	0.021121	0.410158	0.057321	
6876000	16.777027	2	0.072164	0.402691	0.055861	0.016319	0.400598	0.052367	0.072164	0.402691	0.055861	0.016319	0.400598	0.052367	0.072164	0.402691	0.055861	0.016319	0.400598	0.052367	0.107037	0.205283	0.142150	0.153764	0.292584	0.099182	0.107037	0.205283	0.142150	0.153764	0.292584	0.099182	0.072164	0.402691	0.055861	0.016319	0.400598	0.052367	0.072164	0.402691	0.055861	0.016319	0.400598	0.052367	
6877000	16.777027	2	0.067478	0.398508	0.064788	0.027606	0.396170	0.045450	0.067478	0.398508	0.064788	0.027606	0.396170	0.045450	0.067478	0.398508	0.064788	0.027606	0.396170	0.045450	0.123340	0.281435	0.136558	0.234993	0.169702	0.053973	0.123340	0.281435	0.136558	0.234993	0.169702	0.053973	0.067478	0.398508	0.064788	0.027606	0.396170	0.045450	0.067478	0.398508	0.064788	0.027606	0.396170	0.045450	
6878000	16.777027	3	0.084482	0.303855	0.085205	0.013015	0.466613	0.046832	0.080400	0.383447	0.032348	0.052299	0.402966	0.048541	0.084482	0.303855	0.085205	0.013015	0.466613	0.046832	0.251715	0.079076	0.132029	0.207230	0.270120	0.059829	0.080400	0.383447	0.032348	0.052299	0.402966	0.048541	0.080400	0.383447	0.032348	0.052299	0.402966	0.048541	0.080400	0.383447	0.032348	0.052299	0.402966	0.048541	
6879000	16.777027	5	0.085510	0.268748	0.081055	0.018984	0.500784	0.044919	0.072786	0.387030	0.044676	0.036386	0.428162	0.030959	0.085510	0.268748	0.081055	0.018984	0.500784	0.044919	0.036910	0.024396	0.032148	0.251065	0.654747	0.000734	0.098309	0.424963	0.106210	0.160930	0.166690	0.042898	0.098309	0.424963	0.106210	0.160930	0.166690	0.042898	0.086414	0.422583	0.063511	0.086672	0.292460	0.048361	
6880000	16.777027	2	0.077718	0.388877	0.059621	0.021656	0.410979	0.041149	0.077718	0.388877	0.059621	0.021656	0.410979	0.041149	0.077718	0.388877	0.059621	0.021656	0.410979	0.041149	0.017470	0.473687	0.063004	0.194930	0.108426	0.142482	0.077718	0.388877	0.059621	0.021656	0.410979	0.041149	0.017470	0.473687	0.063004	0.194930	0.108426	0.142482	0.077718	0.388877	0.059621	0.021656	0.410979	0.041149	
6881000	16.777027	2	0.074354	0.378247	0.057102	0.025339	0.413485	0.051472	0.074354	0.378247	0.057102	0.025339	0.413485	0.051472	0.074354	0.378247	0.057102	0.025339	0.413485	0.051472	0.100731	0.316442	0.149387	0.135042	0.252426	0.045972	0.100731	0.316442	0.149387	0.135042	0.252426	0.045972	0.100731	0.316442	0.149387	0.135042	0.252426	0.045972	0.074354	0.378247	0.057102	0.025339	0.413485	0.051472	
6882000	16.777027	2	0.060694	0.387507	0.063788	0.022137	0.413102	0.052772	0.060694	0.387507	0.063788	0.022137	0.413102	0.052772	0.060694	0.387507	0.063788	0.022137	0.413102	0.052772	0.092684	0.409023	0.084239	0.178321	0.191969	0.043764	0.092684	0.409023	0.084239	0.178321	0.191969	0.043764	0.092684	0.409023	0.084239	0.178321	0.191969	0.043764	0.060694	0.387507	0.063788	0.022137	0.413102	0.052772	
6883000	16.777027	3	0.068535	0.426368	0.060522	0.029722	0.372292	0.042561	0.068535	0.426368	0.060522	0.029722	0.372292	0.042561	0.068535	0.426368	0.060522	0.029722	0.372292	0.042561	0.032026	0.048231	0.067275	0.392974	0.198791	0.260703	0.134915	0.461660	0.094840	0.074087	0.184942	0.049556	0.134915	0.461660	0.094840	0.074087	0.184942	0.049556	0.068535	0.426368	0.060522	0.029722	0.372292	0.042561	
6884000	16.777027	2	0.077139	0.414961	0.061114	0.026395	0.370529	0.049862	0.077139	0.414961	0.061114	0.026395	0.370529	0.049862	0.077139	0.414961	0.061114	0.026395	0.370529	0.049862	0.063155	0.323852	0.033837	0.245460	0.272935	0.060760	0.063155	0.323852	0.033837	0.245460	0.272935	0.060760	0.063155	0.323852	0.033837	0.245460	0.272935	0.060760	0.077139	0.414961	0.061114	0.026395	0.370529	0.049862	
6885000	16.777027	2	0.061150	0.422150	0.062280	0.030222	0.377427	0.046772	0.061150	0.422150	0.062280	0.030222	0.377427	0.046772	0.061150	0.422150	0.062280	0.030222	0.377427	0.046772	0.084427	0.321409	0.075462	0.173407	0.200797	0.144498	0.084427	0.321409	0.075462	0.173407	0.200797	0.144498	0.084427	0.321409	0.075462	0.173407	0.200797	0.144498	0.061150	0.422150	0.062280	0.030222	0.377427	0.046772	
6886000	16.777027	3	0.061726	0.418109	0.067950	0.031122	0.372155	0.048938	0.061726	0.418109	0.067950	0.031122	0.372155	0.048938	0.061726	0.418109	0.067950	0.031122	0.372155	0.048938	0.047487	0.163948	0.050399	0.281424	0.180348	0.276395	0.115591	0.547566	0.058570	0.128010	0.097161	0.053102	0.115591	0.547566	0.058570	0.128010	0.097161	0.053102	0.061726	0.418109	0.067950	0.031122	0.372155	0.048938	
6887000	16.777027	3	0.063678	0.423789	0.069780	0.029649	0.369705	0.043398	0.063678	0.423789	0.069780	0.029649	0.369705	0.043398	0.063678	0.423789	0.069780	0.029649	0.369705	0.043398	0.155893	0.180031	0.136728	0.246171	0.248215	0.032962	0.110486	0.384620	0.109578	0.115681	0.212133	0.067502	0.110486	0.384620	0.109578	0.115681	0.212133	0.067502	0.063678	0.423789	0.069780	0.029649	0.369705	0.043398	
6888000	16.777027	2	0.054187	0.440334	0.064633	0.037344	0.359532	0.043970	0.054187	0.440334	0.064633	0.037344	0.359532	0.043970	0.054187	0.440334	0.064633	0.037344	0.359532	0.043970	0.325062	0.136644	0.023928	0.220062	0.226510	0.067793	0.054187	0.440334	0.064633	0.037344	0.359532	0.043970	0.054187	0.440334	0.064633	0.037344	0.359532	0.043970	0.054187	0.440334	0.064633	0.037344	0.359532	0.043970	
6889000	16.777027	3	0.054279	0.444017	0.061677	0.032679	0.359839	0.047509	0.054279	0.444017	0.061677	0.032679	0.359839	0.047509	0.054279	0.444017	0.061677	0.032679	0.359839	0.047509	0.181100	0.306964	0.128578	0.092893	0.232487	0.057978	0.181100	0.306964	0.128578	0.092893	0.232487	0.057978	0.131204	0.425382	0.044055	0.091362	0.232788	0.075209	0.054279	0.444017	0.061677	0.032679	0.359839	0.047509	
6890000	16.777027	2	0.062649	0.430806	0.061073	0.033741	0.356317	0.055413	0.062649	0.430806	0.061073	0.033741	0.356317	0.055413	0.062649	0.430806	0.061073	0.033741	0.356317	0.055413	0.088424	0.428514	0.085066	0.177810	0.175631	0.044555	0.088424	0.428514	0.085066	0.177810	0.175631	0.044555	0.088424	0.428514	0.085066	0.177810	0.175631	0.044555	0.062649	0.430806	0.061073	0.033741	0.356317	0.055413	
6891000	16.777027	2	0.061300	0.445341	0.061991	0.025515	0.367889	0.037964	0.061300	0.445341	0.061991	0.025515	0.367889	0.037964	0.061300	0.445341	0.061991	0.025515	0.367889	0.037964	0.096019	0.425457	0.101142	0.099229	0.208825	0.069329	0.096019	0.425457	0.101142	0.099229	0.208825	0.069329	0.096019	0.425457	0.101142	0.099229	0.208825	0.069329	0.061300	0.445341	0.061991	0.025515	0.367889	0.037964	
6892000	16.777027	2	0.062552	0.406582	0.056327	0.024094	0.399006	0.051439	0.062552	0.406582	0.056327	0.024094	0.399006	0.051439	0.062552	0.406582	0.056327	0.024094	0.399006	0.051439	0.077840	0.431318	0.111214	0.149754	0.176674	0.053199	0.077840	0.431318	0.111214	0.149754	0.176674	0.053199	0.077840	0.431318	0.111214	0.149754	0.176674	0.053199	0.062552	0.406582	0.056327	0.024094	0.399006	0.051439	
6893000	16.777027	3	0.062759	0.407926	0.056513	0.025125	0.404805	0.042872	0.062759	0.407926	0.056513	0.025125	0.404805	0.042872	0.062759	0.407926	0.056513	0.025125	0.404805	0.042872	0.083026	0.272126	0.019512	0.316629	0.208770	0.099936	0.127464	0.309688	0.117537	0.126132	0.273345	0.045833	0.127464	0.309688	0.117537	0.126132	0.273345	0.045833	0.062759	0.407926	0.056513	0.025125	0.404805	0.042872	
6894000	16.777027	2	0.073973	0.289080	0.065951	0.005618	0.503757	0.061621	0.073973	0.289080	0.065951	0.005618	0.503757	0.061621	0.073973	0.289080	0.065951	0.005618	0.503757	0.061621	0.092822	0.397374	0.099149	0.081168	0.269127	0.060360	0.092822	0.397374	0.099149	0.081168	0.269127	0.060360	0.092822	0.397374	0.099149	0.081168	0.269127	0.060360	0.092822	0.397374	0.099149	0.081168	0.269127	0.060360	
6895000	16.777027	3	0.069547	0.341195	0.062773	0.008960	0.461592	0.055934	0.069547	0.341195	0.062773	0.008960	0.461592	0.055934	0.069547	0.341195	0.062773	0.008960	0.461592	0.055934	0.075491	0.457529	0.075146	0.082678	0.248347	0.060808	0.099906	0.110128	0.058896	0.206277	0.451224	0.073570	0.075491	0.457529	0.075146	0.082678	0.248347	0.060808	0.075491	0.457529	0.075146	0.082678	0.248347	0.060808	
6896000	16.777027	4	0.065474	0.320537	0.055162	0.018506	0.489118	0.051203	0.065474	0.320537	0.055162	0.018506	0.489118	0.051203	0.065474	0.320537	0.055162	0.018506	0.489118	0.051203	0.007659	0.214381	0.130715	0.331319	0.258427	0.057499	0.199939	0.287201	0.068927	0.166937	0.234911	0.042084	0.091911	0.250084	0.112474	0.141530	0.198398	0.205602	0.065474	0.320537	0.055162	0.018506	0.489118	0.051203	
6897000	16.777027	2	0.063359	0.357062	0.062136	0.024802	0.450710	0.041930	0.063359	0.357062	0.062136	0.024802	0.450710	0.041930	0.063359	0.357062	0.062136	0.024802	0.450710	0.041930	0.068709	0.330592	0.128089	0.202952	0.188214	0.081443	0.068709	0.330592	0.128089	0.202952	0.188214	0.081443	0.068709	0.330592	0.128089	0.202952	0.188214	0.081443	0.063359	0.357062	0.062136	0.024802	0.450710	0.041930	
6898000	16.777027	3	0.061897	0.375534	0.061621	0.024597	0.436162	0.040190	0.061897	0.375534	0.061621	0.024597	0.436162	0.040190	0.061897	0.375534	0.061621	0.024597	0.436162	0.040190	0.006746	0.355515	0.182770	0.217408	0.182417	0.055144	0.088634	0.419314	0.082205	0.108085	0.211360	0.090402	0.088634	0.419314	0.082205	0.108085	0.211360	0.090402	0.061897	0.375534	0.061621	0.024597	0.436162	0.040190	
6899000	16.777027	2	0.064067	0.371098	0.063781	0.029224	0.413891	0.057940	0.064067	0.371098	0.063781	0.029224	0.413891	0.057940	0.064067	0.371098	0.063781	0.029224	0.413891	0.057940	0.100539	0.373178	0.118608	0.131073	0.207207	0.069396	0.100539	0.373178	0.118608	0.131073	0.207207	0.069396	0.100539	0.373178	0.118608	0.131073	0.207207	0.069396	0.064067	0.371098	0.063781	0.029224	0.413891	0.057940	
6900000	16.777027	2	0.068891	0.423083	0.062386	0.029890	0.371196	0.044553	0.068891	0.423083	0.062386	0.029890	0.371196	0.044553	0.068891	0.423083	0.062386	0.029890	0.371196	0.044553	0.165489	0.334578	0.252651	0.100516	0.122286	0.024480	0.165489	0.334578	0.252651	0.100516	0.122286	0.024480	0.068891	0.423083	0.062386	0.029890	0.371196	0.044553	0.068891	0.423083	0.062386	0.029890	0.371196	0.044553	
6901000	16.777027	2	0.063205	0.419116	0.059415	0.043190	0.363282	0.051792	0.063205	0.419116	0.059415	0.043190	0.363282	0.051792	0.063205	0.419116	0.059415	0.043190	0.363282	0.051792	0.111669	0.105501	0.139080	0.287456	0.222945	0.133348	0.063205	0.419116	0.059415	0.043190	0.363282	0.051792	0.063205	0.419116	0.059415	0.043190	0.363282	0.051792	0.063205	0.419116	0.059415	0.043190	0.363282	0.051792	
6902000	16.777027	2	0.062333	0.404156	0.067580	0.023490	0.392402	0.050040	0.062333	0.404156	0.067580	0.023490	0.392402	0.050040	0.062333	0.404156	0.067580	0.023490	0.392402	0.050040	0.066909	0.404151	0.135181	0.147876	0.201461	0.044423	0.066909	0.404151	0.135181	0.147876	0.201461	0.044423	0.066909	0.404151	0.135181	0.147876	0.201461	0.044423	0.062333	0.404156	0.067580	0.023490	0.392402	0.050040	
6903000	16.777027	2	0.062333	0.404156	0.067580	0.023490	0.392402	0.050040	0.062333	0.404156	0.067580	0.023490	0.392402	0.050040	0.062333	0.404156	0.067580	0.023490	0.392402	0.050040	0.158541	0.331969	0.054110	0.120750	0.292875	0.041755	0.158541	0.331969	0.054110	0.120750	0.292875	0.041755	0.062333	0.404156	0.067580	0.023490	0.392402	0.050040	0.158541	0.331969	0.054110	0.120750	0.292875	0.041755	
6904000	16.777027	2	0.063730	0.366791	0.052314	0.025241	0.445337	0.046587	0.063730	0.366791	0.052314	0.025241	0.445337	0.046587	0.063730	0.366791	0.052314	0.025241	0.445337	0.046587	0.085647	0.403636	0.068572	0.205472	0.165189	0.071485	0.085647	0.403636	0.068572	0.205472	0.165189	0.071485	0.085647	0.403636	0.068572	0.205472	0.165189	0.071485	0.063730	0.366791	0.052314	0.025241	0.445337	0.046587	
6905000	16.777027	3	0.057012	0.377425	0.069203	0.033459	0.415262	0.047638	0.057012	0.377425	0.069203	0.033459	0.415262	0.047638	0.057012	0.377425	0.069203	0.033459	0.415262	0.047638	0.062744	0.356921	0.182910	0.219395	0.173894	0.004136	0.078909	0.192049	0.298202	0.154162	0.189132	0.087547	0.062744	0.356921	0.182910	0.219395	0.173894	0.004136	0.057012	0.377425	0.069203	0.033459	0.415262	0.047638	
6906000	16.777027	2	0.062246	0.430868	0.068229	0.027234	0.357038	0.054384	0.062246	0.430868	0.068229	0.027234	0.357038	0.054384	0.062246	0.430868	0.068229	0.027234	0.357038	0.054384	0.054399	0.438906	0.106079	0.180830	0.172819	0.046966	0.054399	0.438906	0.106079	0.180830	0.172819	0.046966	0.054399	0.438906	0.106079	0.180830	0.172819	0.046966	0.062246	0.430868	0.068229	0.027234	0.357038	0.054384	
