Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	R[AC,7]	R[AG,7]	R[AT,7]	R[CG,7]	R[CT,7]	R[GT,7]	
1644000	100.687501	2	0.062531	0.394795	0.057940	0.027964	0.403364	0.053405	0.062531	0.394795	0.057940	0.027964	0.403364	0.053405	0.062531	0.394795	0.057940	0.027964	0.403364	0.053405	0.117208	0.291875	0.189300	0.117231	0.220253	0.064133	0.117208	0.291875	0.189300	0.117231	0.220253	0.064133	0.062531	0.394795	0.057940	0.027964	0.403364	0.053405	0.062531	0.394795	0.057940	0.027964	0.403364	0.053405	
1645000	100.687501	2	0.061913	0.405309	0.057367	0.027359	0.399375	0.048677	0.061913	0.405309	0.057367	0.027359	0.399375	0.048677	0.061913	0.405309	0.057367	0.027359	0.399375	0.048677	0.040366	0.370936	0.178898	0.157614	0.228479	0.023707	0.040366	0.370936	0.178898	0.157614	0.228479	0.023707	0.040366	0.370936	0.178898	0.157614	0.228479	0.023707	0.061913	0.405309	0.057367	0.027359	0.399375	0.048677	
1646000	100.687501	2	0.062439	0.408750	0.067451	0.033141	0.383583	0.044636	0.062439	0.408750	0.067451	0.033141	0.383583	0.044636	0.062439	0.408750	0.067451	0.033141	0.383583	0.044636	0.126629	0.241127	0.052674	0.316030	0.204201	0.059338	0.126629	0.241127	0.052674	0.316030	0.204201	0.059338	0.062439	0.408750	0.067451	0.033141	0.383583	0.044636	0.062439	0.408750	0.067451	0.033141	0.383583	0.044636	
1647000	100.687501	2	0.062912	0.381042	0.057830	0.030723	0.414938	0.052556	0.062912	0.381042	0.057830	0.030723	0.414938	0.052556	0.062912	0.381042	0.057830	0.030723	0.414938	0.052556	0.071871	0.351707	0.123531	0.184519	0.220433	0.047938	0.071871	0.351707	0.123531	0.184519	0.220433	0.047938	0.071871	0.351707	0.123531	0.184519	0.220433	0.047938	0.062912	0.381042	0.057830	0.030723	0.414938	0.052556	
1648000	100.687501	2	0.057195	0.425881	0.059013	0.030245	0.375132	0.052533	0.057195	0.425881	0.059013	0.030245	0.375132	0.052533	0.057195	0.425881	0.059013	0.030245	0.375132	0.052533	0.049233	0.391814	0.073580	0.088608	0.339876	0.056889	0.049233	0.391814	0.073580	0.088608	0.339876	0.056889	0.049233	0.391814	0.073580	0.088608	0.339876	0.056889	0.049233	0.391814	0.073580	0.088608	0.339876	0.056889	
1649000	100.687501	3	0.066815	0.408983	0.071991	0.015261	0.392935	0.044015	0.066815	0.408983	0.071991	0.015261	0.392935	0.044015	0.066815	0.408983	0.071991	0.015261	0.392935	0.044015	0.047846	0.135157	0.147565	0.183947	0.300275	0.185211	0.086383	0.304268	0.067109	0.270350	0.230647	0.041243	0.086383	0.304268	0.067109	0.270350	0.230647	0.041243	0.066815	0.408983	0.071991	0.015261	0.392935	0.044015	
1650000	100.687501	3	0.066472	0.400848	0.054155	0.032212	0.399330	0.046983	0.066472	0.400848	0.054155	0.032212	0.399330	0.046983	0.066472	0.400848	0.054155	0.032212	0.399330	0.046983	0.118911	0.151472	0.066830	0.290993	0.199330	0.172464	0.091085	0.199652	0.298496	0.111974	0.281820	0.016972	0.066472	0.400848	0.054155	0.032212	0.399330	0.046983	0.066472	0.400848	0.054155	0.032212	0.399330	0.046983	
1651000	100.687501	3	0.064752	0.427230	0.062502	0.026891	0.372579	0.046044	0.064752	0.427230	0.062502	0.026891	0.372579	0.046044	0.064752	0.427230	0.062502	0.026891	0.372579	0.046044	0.141025	0.311076	0.089296	0.134963	0.251120	0.072521	0.141025	0.311076	0.089296	0.134963	0.251120	0.072521	0.217706	0.342183	0.109506	0.162975	0.131395	0.036234	0.064752	0.427230	0.062502	0.026891	0.372579	0.046044	
1652000	100.687501	2	0.068108	0.414592	0.065741	0.028285	0.379449	0.043825	0.068108	0.414592	0.065741	0.028285	0.379449	0.043825	0.068108	0.414592	0.065741	0.028285	0.379449	0.043825	0.030086	0.357943	0.127454	0.182824	0.247096	0.054598	0.030086	0.357943	0.127454	0.182824	0.247096	0.054598	0.030086	0.357943	0.127454	0.182824	0.247096	0.054598	0.068108	0.414592	0.065741	0.028285	0.379449	0.043825	
1653000	100.687501	2	0.064526	0.393060	0.061421	0.027414	0.401280	0.052299	0.064526	0.393060	0.061421	0.027414	0.401280	0.052299	0.064526	0.393060	0.061421	0.027414	0.401280	0.052299	0.094039	0.350513	0.126901	0.174106	0.167173	0.087268	0.094039	0.350513	0.126901	0.174106	0.167173	0.087268	0.094039	0.350513	0.126901	0.174106	0.167173	0.087268	0.064526	0.393060	0.061421	0.027414	0.401280	0.052299	
1654000	100.687501	3	0.066302	0.403882	0.063112	0.028168	0.397538	0.040998	0.066302	0.403882	0.063112	0.028168	0.397538	0.040998	0.066302	0.403882	0.063112	0.028168	0.397538	0.040998	0.005047	0.391267	0.096936	0.232702	0.081289	0.192759	0.109483	0.487385	0.174871	0.088915	0.116731	0.022615	0.109483	0.487385	0.174871	0.088915	0.116731	0.022615	0.066302	0.403882	0.063112	0.028168	0.397538	0.040998	
1655000	100.687501	2	0.064915	0.401149	0.060653	0.028793	0.401961	0.042529	0.064915	0.401149	0.060653	0.028793	0.401961	0.042529	0.064915	0.401149	0.060653	0.028793	0.401961	0.042529	0.155968	0.404037	0.079951	0.198405	0.123785	0.037853	0.155968	0.404037	0.079951	0.198405	0.123785	0.037853	0.155968	0.404037	0.079951	0.198405	0.123785	0.037853	0.064915	0.401149	0.060653	0.028793	0.401961	0.042529	
1656000	100.687501	2	0.068242	0.429851	0.064873	0.023542	0.367189	0.046304	0.068242	0.429851	0.064873	0.023542	0.367189	0.046304	0.068242	0.429851	0.064873	0.023542	0.367189	0.046304	0.088220	0.034192	0.126198	0.597635	0.136298	0.017457	0.068242	0.429851	0.064873	0.023542	0.367189	0.046304	0.068242	0.429851	0.064873	0.023542	0.367189	0.046304	0.068242	0.429851	0.064873	0.023542	0.367189	0.046304	
1657000	100.687501	2	0.058138	0.470289	0.063713	0.028634	0.340189	0.039036	0.058138	0.470289	0.063713	0.028634	0.340189	0.039036	0.058138	0.470289	0.063713	0.028634	0.340189	0.039036	0.096718	0.223550	0.222351	0.156932	0.254486	0.045963	0.096718	0.223550	0.222351	0.156932	0.254486	0.045963	0.058138	0.470289	0.063713	0.028634	0.340189	0.039036	0.058138	0.470289	0.063713	0.028634	0.340189	0.039036	
1658000	100.687501	3	0.057097	0.420522	0.069750	0.040426	0.372069	0.040136	0.057097	0.420522	0.069750	0.040426	0.372069	0.040136	0.057097	0.420522	0.069750	0.040426	0.372069	0.040136	0.078777	0.185884	0.245364	0.237770	0.235553	0.016652	0.203760	0.315030	0.098753	0.140312	0.157910	0.084236	0.057097	0.420522	0.069750	0.040426	0.372069	0.040136	0.057097	0.420522	0.069750	0.040426	0.372069	0.040136	
1659000	100.687501	3	0.063448	0.389214	0.055296	0.031303	0.414497	0.046241	0.063448	0.389214	0.055296	0.031303	0.414497	0.046241	0.063448	0.389214	0.055296	0.031303	0.414497	0.046241	0.062781	0.325512	0.186073	0.182654	0.206095	0.036885	0.063338	0.403700	0.091492	0.153367	0.125108	0.162994	0.063338	0.403700	0.091492	0.153367	0.125108	0.162994	0.063448	0.389214	0.055296	0.031303	0.414497	0.046241	
1660000	100.687501	3	0.061851	0.407717	0.067809	0.032277	0.393815	0.036532	0.061851	0.407717	0.067809	0.032277	0.393815	0.036532	0.061851	0.407717	0.067809	0.032277	0.393815	0.036532	0.160781	0.241219	0.090823	0.297567	0.127567	0.082042	0.110810	0.337870	0.125313	0.124010	0.194845	0.107153	0.110810	0.337870	0.125313	0.124010	0.194845	0.107153	0.061851	0.407717	0.067809	0.032277	0.393815	0.036532	
1661000	100.687501	2	0.068501	0.407740	0.060722	0.037623	0.378982	0.046434	0.068501	0.407740	0.060722	0.037623	0.378982	0.046434	0.068501	0.407740	0.060722	0.037623	0.378982	0.046434	0.030148	0.338975	0.115739	0.274937	0.149492	0.090709	0.068501	0.407740	0.060722	0.037623	0.378982	0.046434	0.068501	0.407740	0.060722	0.037623	0.378982	0.046434	0.068501	0.407740	0.060722	0.037623	0.378982	0.046434	
1662000	100.687501	3	0.052150	0.422102	0.065836	0.035488	0.375835	0.048589	0.052150	0.422102	0.065836	0.035488	0.375835	0.048589	0.052150	0.422102	0.065836	0.035488	0.375835	0.048589	0.056186	0.265314	0.183315	0.220524	0.225244	0.049417	0.056186	0.265314	0.183315	0.220524	0.225244	0.049417	0.035368	0.459628	0.175640	0.064478	0.195001	0.069884	0.052150	0.422102	0.065836	0.035488	0.375835	0.048589	
1663000	100.687501	2	0.059911	0.424982	0.073527	0.028866	0.367755	0.044959	0.059911	0.424982	0.073527	0.028866	0.367755	0.044959	0.059911	0.424982	0.073527	0.028866	0.367755	0.044959	0.086399	0.391505	0.142120	0.172664	0.153616	0.053697	0.086399	0.391505	0.142120	0.172664	0.153616	0.053697	0.086399	0.391505	0.142120	0.172664	0.153616	0.053697	0.059911	0.424982	0.073527	0.028866	0.367755	0.044959	
1664000	100.687501	3	0.062672	0.410890	0.059375	0.026076	0.391495	0.049492	0.062672	0.410890	0.059375	0.026076	0.391495	0.049492	0.062672	0.410890	0.059375	0.026076	0.391495	0.049492	0.110747	0.121960	0.021804	0.448571	0.202214	0.094703	0.170976	0.119519	0.014455	0.369893	0.263303	0.061854	0.062672	0.410890	0.059375	0.026076	0.391495	0.049492	0.062672	0.410890	0.059375	0.026076	0.391495	0.049492	
1665000	100.687501	2	0.059167	0.406753	0.057579	0.031551	0.387906	0.057044	0.059167	0.406753	0.057579	0.031551	0.387906	0.057044	0.059167	0.406753	0.057579	0.031551	0.387906	0.057044	0.123827	0.222321	0.125416	0.249463	0.211243	0.067730	0.123827	0.222321	0.125416	0.249463	0.211243	0.067730	0.059167	0.406753	0.057579	0.031551	0.387906	0.057044	0.059167	0.406753	0.057579	0.031551	0.387906	0.057044	
1666000	100.687501	2	0.055973	0.411166	0.063187	0.027665	0.392223	0.049786	0.055973	0.411166	0.063187	0.027665	0.392223	0.049786	0.055973	0.411166	0.063187	0.027665	0.392223	0.049786	0.080588	0.365597	0.083404	0.233005	0.178451	0.058956	0.080588	0.365597	0.083404	0.233005	0.178451	0.058956	0.080588	0.365597	0.083404	0.233005	0.178451	0.058956	0.055973	0.411166	0.063187	0.027665	0.392223	0.049786	
1667000	100.687501	3	0.057306	0.400439	0.064692	0.027389	0.401562	0.048612	0.057306	0.400439	0.064692	0.027389	0.401562	0.048612	0.057306	0.400439	0.064692	0.027389	0.401562	0.048612	0.086233	0.165959	0.027809	0.286432	0.367074	0.066493	0.146242	0.388248	0.114698	0.133006	0.136011	0.081796	0.146242	0.388248	0.114698	0.133006	0.136011	0.081796	0.057306	0.400439	0.064692	0.027389	0.401562	0.048612	
1668000	100.687501	2	0.058406	0.388029	0.061204	0.027915	0.400769	0.063677	0.058406	0.388029	0.061204	0.027915	0.400769	0.063677	0.058406	0.388029	0.061204	0.027915	0.400769	0.063677	0.035294	0.018269	0.024040	0.156273	0.356595	0.409529	0.058406	0.388029	0.061204	0.027915	0.400769	0.063677	0.058406	0.388029	0.061204	0.027915	0.400769	0.063677	0.058406	0.388029	0.061204	0.027915	0.400769	0.063677	
1669000	100.687501	2	0.073571	0.400449	0.063498	0.020426	0.388225	0.053830	0.073571	0.400449	0.063498	0.020426	0.388225	0.053830	0.073571	0.400449	0.063498	0.020426	0.388225	0.053830	0.096020	0.378591	0.076918	0.143054	0.247047	0.058371	0.096020	0.378591	0.076918	0.143054	0.247047	0.058371	0.096020	0.378591	0.076918	0.143054	0.247047	0.058371	0.073571	0.400449	0.063498	0.020426	0.388225	0.053830	
1670000	100.687501	2	0.066158	0.444351	0.053431	0.018368	0.361142	0.056551	0.066158	0.444351	0.053431	0.018368	0.361142	0.056551	0.066158	0.444351	0.053431	0.018368	0.361142	0.056551	0.067617	0.426256	0.050898	0.137101	0.266314	0.051814	0.067617	0.426256	0.050898	0.137101	0.266314	0.051814	0.067617	0.426256	0.050898	0.137101	0.266314	0.051814	0.067617	0.426256	0.050898	0.137101	0.266314	0.051814	
1671000	100.687501	3	0.061448	0.405146	0.065114	0.026506	0.382069	0.059717	0.061448	0.405146	0.065114	0.026506	0.382069	0.059717	0.061448	0.405146	0.065114	0.026506	0.382069	0.059717	0.042268	0.368956	0.238243	0.191644	0.133830	0.025060	0.128168	0.352121	0.086701	0.161655	0.210805	0.060551	0.128168	0.352121	0.086701	0.161655	0.210805	0.060551	0.061448	0.405146	0.065114	0.026506	0.382069	0.059717	
1672000	100.687501	3	0.062228	0.393877	0.062888	0.022016	0.407958	0.051032	0.062228	0.393877	0.062888	0.022016	0.407958	0.051032	0.062228	0.393877	0.062888	0.022016	0.407958	0.051032	0.095212	0.332430	0.144181	0.175663	0.200222	0.052292	0.095212	0.332430	0.144181	0.175663	0.200222	0.052292	0.053009	0.288600	0.054300	0.272662	0.166409	0.165020	0.062228	0.393877	0.062888	0.022016	0.407958	0.051032	
1673000	100.687501	2	0.065093	0.402370	0.063784	0.022330	0.400692	0.045731	0.065093	0.402370	0.063784	0.022330	0.400692	0.045731	0.065093	0.402370	0.063784	0.022330	0.400692	0.045731	0.087821	0.371095	0.084043	0.206989	0.175835	0.074217	0.087821	0.371095	0.084043	0.206989	0.175835	0.074217	0.087821	0.371095	0.084043	0.206989	0.175835	0.074217	0.065093	0.402370	0.063784	0.022330	0.400692	0.045731	
1674000	100.687501	2	0.062554	0.389823	0.053242	0.033797	0.416211	0.044373	0.062554	0.389823	0.053242	0.033797	0.416211	0.044373	0.062554	0.389823	0.053242	0.033797	0.416211	0.044373	0.110519	0.281327	0.068911	0.171090	0.310562	0.057591	0.110519	0.281327	0.068911	0.171090	0.310562	0.057591	0.110519	0.281327	0.068911	0.171090	0.310562	0.057591	0.062554	0.389823	0.053242	0.033797	0.416211	0.044373	
1675000	100.687501	2	0.061697	0.403404	0.059482	0.025439	0.407908	0.042070	0.061697	0.403404	0.059482	0.025439	0.407908	0.042070	0.061697	0.403404	0.059482	0.025439	0.407908	0.042070	0.069912	0.361810	0.092825	0.153689	0.220022	0.101742	0.069912	0.361810	0.092825	0.153689	0.220022	0.101742	0.069912	0.361810	0.092825	0.153689	0.220022	0.101742	0.061697	0.403404	0.059482	0.025439	0.407908	0.042070	
1676000	100.687501	2	0.063733	0.372998	0.074893	0.026279	0.423672	0.038426	0.063733	0.372998	0.074893	0.026279	0.423672	0.038426	0.063733	0.372998	0.074893	0.026279	0.423672	0.038426	0.056105	0.347714	0.087955	0.161924	0.245402	0.100899	0.056105	0.347714	0.087955	0.161924	0.245402	0.100899	0.056105	0.347714	0.087955	0.161924	0.245402	0.100899	0.063733	0.372998	0.074893	0.026279	0.423672	0.038426	
1677000	100.687501	2	0.071233	0.401798	0.061141	0.023547	0.392245	0.050036	0.071233	0.401798	0.061141	0.023547	0.392245	0.050036	0.071233	0.401798	0.061141	0.023547	0.392245	0.050036	0.074658	0.405271	0.076299	0.204026	0.156261	0.083485	0.074658	0.405271	0.076299	0.204026	0.156261	0.083485	0.074658	0.405271	0.076299	0.204026	0.156261	0.083485	0.071233	0.401798	0.061141	0.023547	0.392245	0.050036	
1678000	100.687501	2	0.071503	0.402882	0.061372	0.025872	0.402419	0.035953	0.071503	0.402882	0.061372	0.025872	0.402419	0.035953	0.071503	0.402882	0.061372	0.025872	0.402419	0.035953	0.080698	0.358367	0.103569	0.115218	0.303705	0.038442	0.080698	0.358367	0.103569	0.115218	0.303705	0.038442	0.080698	0.358367	0.103569	0.115218	0.303705	0.038442	0.071503	0.402882	0.061372	0.025872	0.402419	0.035953	
1679000	100.687501	2	0.063135	0.399258	0.059644	0.025571	0.397748	0.054643	0.063135	0.399258	0.059644	0.025571	0.397748	0.054643	0.063135	0.399258	0.059644	0.025571	0.397748	0.054643	0.101483	0.336439	0.101737	0.196088	0.151851	0.112402	0.101483	0.336439	0.101737	0.196088	0.151851	0.112402	0.101483	0.336439	0.101737	0.196088	0.151851	0.112402	0.063135	0.399258	0.059644	0.025571	0.397748	0.054643	
1680000	100.687501	2	0.063189	0.399598	0.058419	0.023194	0.395886	0.059713	0.063189	0.399598	0.058419	0.023194	0.395886	0.059713	0.063189	0.399598	0.058419	0.023194	0.395886	0.059713	0.053856	0.239375	0.153689	0.110825	0.306624	0.135632	0.053856	0.239375	0.153689	0.110825	0.306624	0.135632	0.053856	0.239375	0.153689	0.110825	0.306624	0.135632	0.063189	0.399598	0.058419	0.023194	0.395886	0.059713	
1681000	100.687501	2	0.055009	0.400500	0.062603	0.033537	0.390274	0.058078	0.055009	0.400500	0.062603	0.033537	0.390274	0.058078	0.055009	0.400500	0.062603	0.033537	0.390274	0.058078	0.056708	0.262128	0.105759	0.135179	0.394600	0.045626	0.056708	0.262128	0.105759	0.135179	0.394600	0.045626	0.055009	0.400500	0.062603	0.033537	0.390274	0.058078	0.055009	0.400500	0.062603	0.033537	0.390274	0.058078	
1682000	100.687501	2	0.059149	0.414122	0.059524	0.033140	0.385646	0.048420	0.059149	0.414122	0.059524	0.033140	0.385646	0.048420	0.059149	0.414122	0.059524	0.033140	0.385646	0.048420	0.198357	0.177768	0.159753	0.213690	0.199547	0.050885	0.198357	0.177768	0.159753	0.213690	0.199547	0.050885	0.059149	0.414122	0.059524	0.033140	0.385646	0.048420	0.059149	0.414122	0.059524	0.033140	0.385646	0.048420	
1683000	100.687501	2	0.061727	0.387533	0.062073	0.026246	0.409140	0.053280	0.061727	0.387533	0.062073	0.026246	0.409140	0.053280	0.061727	0.387533	0.062073	0.026246	0.409140	0.053280	0.077183	0.398345	0.176350	0.084597	0.193987	0.069538	0.077183	0.398345	0.176350	0.084597	0.193987	0.069538	0.077183	0.398345	0.176350	0.084597	0.193987	0.069538	0.061727	0.387533	0.062073	0.026246	0.409140	0.053280	
1684000	100.687501	2	0.061412	0.392576	0.066441	0.036677	0.392307	0.050587	0.061412	0.392576	0.066441	0.036677	0.392307	0.050587	0.061412	0.392576	0.066441	0.036677	0.392307	0.050587	0.060138	0.028390	0.201064	0.336530	0.210941	0.162937	0.061412	0.392576	0.066441	0.036677	0.392307	0.050587	0.061412	0.392576	0.066441	0.036677	0.392307	0.050587	0.061412	0.392576	0.066441	0.036677	0.392307	0.050587	
1685000	100.687501	3	0.068073	0.398603	0.059601	0.034395	0.398330	0.040997	0.068073	0.398603	0.059601	0.034395	0.398330	0.040997	0.068073	0.398603	0.059601	0.034395	0.398330	0.040997	0.127513	0.410890	0.138367	0.136659	0.163151	0.023420	0.089806	0.323697	0.060444	0.065309	0.392038	0.068706	0.127513	0.410890	0.138367	0.136659	0.163151	0.023420	0.089806	0.323697	0.060444	0.065309	0.392038	0.068706	
1686000	100.687501	3	0.058815	0.430195	0.063265	0.029277	0.380742	0.037705	0.058815	0.430195	0.063265	0.029277	0.380742	0.037705	0.058815	0.430195	0.063265	0.029277	0.380742	0.037705	0.104144	0.554480	0.070953	0.153893	0.100541	0.015989	0.268501	0.221740	0.213060	0.142632	0.110118	0.043950	0.104144	0.554480	0.070953	0.153893	0.100541	0.015989	0.058815	0.430195	0.063265	0.029277	0.380742	0.037705	
1687000	100.687501	3	0.064624	0.414685	0.070449	0.024641	0.378017	0.047584	0.064624	0.414685	0.070449	0.024641	0.378017	0.047584	0.064624	0.414685	0.070449	0.024641	0.378017	0.047584	0.022493	0.392151	0.102219	0.205909	0.276656	0.000572	0.056828	0.323055	0.177597	0.152835	0.238486	0.051199	0.056828	0.323055	0.177597	0.152835	0.238486	0.051199	0.064624	0.414685	0.070449	0.024641	0.378017	0.047584	
1688000	100.687501	2	0.062594	0.412276	0.061830	0.024834	0.387545	0.050919	0.062594	0.412276	0.061830	0.024834	0.387545	0.050919	0.062594	0.412276	0.061830	0.024834	0.387545	0.050919	0.090145	0.652107	0.070586	0.120556	0.045096	0.021510	0.062594	0.412276	0.061830	0.024834	0.387545	0.050919	0.090145	0.652107	0.070586	0.120556	0.045096	0.021510	0.062594	0.412276	0.061830	0.024834	0.387545	0.050919	
