Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
9647000	268.021876	3	0.446095	0.285873	0.092922	0.175110	0.278252	0.298786	0.176898	0.246064	0.446095	0.285873	0.092922	0.175110	0.278252	0.298786	0.176898	0.246064	0.297492	0.313409	0.170167	0.218931	0.278252	0.298786	0.176898	0.246064	0.446095	0.285873	0.092922	0.175110	0.278252	0.298786	0.176898	0.246064	0.446095	0.285873	0.092922	0.175110	0.278252	0.298786	0.176898	0.246064	0.278252	0.298786	0.176898	0.246064	
9648000	268.021876	4	0.442920	0.291764	0.088759	0.176557	0.250568	0.285619	0.215631	0.248182	0.442920	0.291764	0.088759	0.176557	0.250568	0.285619	0.215631	0.248182	0.250568	0.285619	0.215631	0.248182	0.290354	0.294842	0.139494	0.275310	0.442920	0.291764	0.088759	0.176557	0.290354	0.294842	0.139494	0.275310	0.290354	0.294842	0.139494	0.275310	0.290354	0.294842	0.139494	0.275310	0.060297	0.174483	0.535386	0.229834	
9649000	268.021876	2	0.462878	0.280702	0.088954	0.167466	0.264081	0.258052	0.193406	0.284461	0.462878	0.280702	0.088954	0.167466	0.264081	0.258052	0.193406	0.284461	0.264081	0.258052	0.193406	0.284461	0.264081	0.258052	0.193406	0.284461	0.462878	0.280702	0.088954	0.167466	0.264081	0.258052	0.193406	0.284461	0.462878	0.280702	0.088954	0.167466	0.264081	0.258052	0.193406	0.284461	0.264081	0.258052	0.193406	0.284461	
9650000	268.021876	2	0.413388	0.306593	0.088985	0.191034	0.261082	0.287799	0.183328	0.267791	0.413388	0.306593	0.088985	0.191034	0.261082	0.287799	0.183328	0.267791	0.261082	0.287799	0.183328	0.267791	0.261082	0.287799	0.183328	0.267791	0.413388	0.306593	0.088985	0.191034	0.413388	0.306593	0.088985	0.191034	0.413388	0.306593	0.088985	0.191034	0.261082	0.287799	0.183328	0.267791	0.261082	0.287799	0.183328	0.267791	
9651000	268.021876	4	0.452701	0.259308	0.093813	0.194178	0.253806	0.224266	0.233843	0.288085	0.452701	0.259308	0.093813	0.194178	0.259450	0.212131	0.229410	0.299009	0.248959	0.330856	0.147012	0.273172	0.248959	0.330856	0.147012	0.273172	0.452701	0.259308	0.093813	0.194178	0.452701	0.259308	0.093813	0.194178	0.452701	0.259308	0.093813	0.194178	0.248959	0.330856	0.147012	0.273172	0.259450	0.212131	0.229410	0.299009	
9652000	268.021876	3	0.480458	0.264097	0.092029	0.163415	0.302103	0.281024	0.177058	0.239816	0.480458	0.264097	0.092029	0.163415	0.302103	0.281024	0.177058	0.239816	0.302103	0.281024	0.177058	0.239816	0.302103	0.281024	0.177058	0.239816	0.480458	0.264097	0.092029	0.163415	0.302103	0.281024	0.177058	0.239816	0.480458	0.264097	0.092029	0.163415	0.302103	0.281024	0.177058	0.239816	0.273156	0.041449	0.393943	0.291451	
9653000	268.021876	4	0.470584	0.271489	0.093327	0.164600	0.257078	0.276372	0.194511	0.272038	0.470584	0.271489	0.093327	0.164600	0.257078	0.276372	0.194511	0.272038	0.257078	0.276372	0.194511	0.272038	0.296761	0.344385	0.082347	0.276507	0.470584	0.271489	0.093327	0.164600	0.257078	0.276372	0.194511	0.272038	0.296761	0.344385	0.082347	0.276507	0.257078	0.276372	0.194511	0.272038	0.259245	0.232721	0.287404	0.220631	
9654000	268.021876	2	0.469289	0.277951	0.086511	0.166249	0.267195	0.303466	0.159671	0.269668	0.469289	0.277951	0.086511	0.166249	0.267195	0.303466	0.159671	0.269668	0.267195	0.303466	0.159671	0.269668	0.267195	0.303466	0.159671	0.269668	0.469289	0.277951	0.086511	0.166249	0.267195	0.303466	0.159671	0.269668	0.469289	0.277951	0.086511	0.166249	0.267195	0.303466	0.159671	0.269668	0.267195	0.303466	0.159671	0.269668	
9655000	268.021876	4	0.469289	0.277951	0.086511	0.166249	0.288626	0.234470	0.231869	0.245036	0.469289	0.277951	0.086511	0.166249	0.288626	0.234470	0.231869	0.245036	0.288626	0.234470	0.231869	0.245036	0.354507	0.301533	0.078164	0.265796	0.469289	0.277951	0.086511	0.166249	0.354507	0.301533	0.078164	0.265796	0.354507	0.301533	0.078164	0.265796	0.354507	0.301533	0.078164	0.265796	0.371268	0.185775	0.328297	0.114660	
9656000	268.021876	3	0.476961	0.275629	0.085563	0.161847	0.313546	0.266040	0.160077	0.260337	0.476961	0.275629	0.085563	0.161847	0.313546	0.266040	0.160077	0.260337	0.313546	0.266040	0.160077	0.260337	0.313546	0.266040	0.160077	0.260337	0.476961	0.275629	0.085563	0.161847	0.313546	0.266040	0.160077	0.260337	0.476961	0.275629	0.085563	0.161847	0.313546	0.266040	0.160077	0.260337	0.500830	0.141215	0.271478	0.086478	
9657000	268.021876	3	0.428216	0.262370	0.092038	0.217375	0.244979	0.295841	0.178972	0.280209	0.428216	0.262370	0.092038	0.217375	0.244979	0.295841	0.178972	0.280209	0.244979	0.295841	0.178972	0.280209	0.244979	0.295841	0.178972	0.280209	0.428216	0.262370	0.092038	0.217375	0.428216	0.262370	0.092038	0.217375	0.428216	0.262370	0.092038	0.217375	0.244979	0.295841	0.178972	0.280209	0.386887	0.367728	0.194327	0.051058	
9658000	268.021876	4	0.437644	0.303871	0.080521	0.177963	0.229127	0.343497	0.172605	0.254771	0.437644	0.303871	0.080521	0.177963	0.229127	0.343497	0.172605	0.254771	0.326727	0.320030	0.109054	0.244188	0.229127	0.343497	0.172605	0.254771	0.437644	0.303871	0.080521	0.177963	0.326727	0.320030	0.109054	0.244188	0.326727	0.320030	0.109054	0.244188	0.326727	0.320030	0.109054	0.244188	0.268603	0.229396	0.287942	0.214059	
9659000	268.021876	3	0.431916	0.313206	0.076395	0.178483	0.293010	0.211916	0.227212	0.267861	0.431916	0.313206	0.076395	0.178483	0.293010	0.211916	0.227212	0.267861	0.289551	0.327185	0.115760	0.267504	0.289551	0.327185	0.115760	0.267504	0.431916	0.313206	0.076395	0.178483	0.289551	0.327185	0.115760	0.267504	0.289551	0.327185	0.115760	0.267504	0.289551	0.327185	0.115760	0.267504	0.293010	0.211916	0.227212	0.267861	
9660000	268.021876	4	0.442789	0.300975	0.084420	0.171815	0.303798	0.266586	0.142151	0.287465	0.442789	0.300975	0.084420	0.171815	0.303798	0.266586	0.142151	0.287465	0.343590	0.309966	0.113831	0.232614	0.303798	0.266586	0.142151	0.287465	0.442789	0.300975	0.084420	0.171815	0.343590	0.309966	0.113831	0.232614	0.343590	0.309966	0.113831	0.232614	0.303798	0.266586	0.142151	0.287465	0.106548	0.276858	0.470155	0.146439	
9661000	268.021876	4	0.446645	0.295607	0.082641	0.175106	0.350337	0.225866	0.207181	0.216616	0.446645	0.295607	0.082641	0.175106	0.350337	0.225866	0.207181	0.216616	0.291052	0.314645	0.109590	0.284713	0.291052	0.314645	0.109590	0.284713	0.446645	0.295607	0.082641	0.175106	0.446645	0.295607	0.082641	0.175106	0.291052	0.314645	0.109590	0.284713	0.291052	0.314645	0.109590	0.284713	0.133870	0.368481	0.240875	0.256774	
9662000	268.021876	4	0.443493	0.261123	0.102363	0.193021	0.339446	0.299230	0.125552	0.235772	0.443493	0.261123	0.102363	0.193021	0.252710	0.221795	0.164606	0.360889	0.339446	0.299230	0.125552	0.235772	0.252710	0.221795	0.164606	0.360889	0.443493	0.261123	0.102363	0.193021	0.339446	0.299230	0.125552	0.235772	0.339446	0.299230	0.125552	0.235772	0.339446	0.299230	0.125552	0.235772	0.250531	0.227877	0.384524	0.137069	
9663000	268.021876	3	0.430698	0.295232	0.080365	0.193705	0.267008	0.231725	0.186327	0.314939	0.430698	0.295232	0.080365	0.193705	0.267008	0.231725	0.186327	0.314939	0.312005	0.300707	0.109983	0.277305	0.312005	0.300707	0.109983	0.277305	0.430698	0.295232	0.080365	0.193705	0.430698	0.295232	0.080365	0.193705	0.312005	0.300707	0.109983	0.277305	0.312005	0.300707	0.109983	0.277305	0.267008	0.231725	0.186327	0.314939	
9664000	268.021876	4	0.452857	0.289795	0.085598	0.171750	0.274579	0.292641	0.167592	0.265188	0.452857	0.289795	0.085598	0.171750	0.274579	0.292641	0.167592	0.265188	0.274579	0.292641	0.167592	0.265188	0.184420	0.429112	0.113821	0.272647	0.452857	0.289795	0.085598	0.171750	0.274579	0.292641	0.167592	0.265188	0.452857	0.289795	0.085598	0.171750	0.274579	0.292641	0.167592	0.265188	0.288341	0.082479	0.251857	0.377323	
9665000	268.021876	3	0.452857	0.289795	0.085598	0.171750	0.268737	0.294496	0.181357	0.255410	0.452857	0.289795	0.085598	0.171750	0.268737	0.294496	0.181357	0.255410	0.268737	0.294496	0.181357	0.255410	0.268737	0.294496	0.181357	0.255410	0.452857	0.289795	0.085598	0.171750	0.380097	0.269146	0.108910	0.241847	0.380097	0.269146	0.108910	0.241847	0.380097	0.269146	0.108910	0.241847	0.268737	0.294496	0.181357	0.255410	
9666000	268.021876	4	0.468526	0.294130	0.080904	0.156440	0.313125	0.296251	0.152055	0.238569	0.468526	0.294130	0.080904	0.156440	0.313125	0.296251	0.152055	0.238569	0.313125	0.296251	0.152055	0.238569	0.210684	0.241027	0.143333	0.404956	0.468526	0.294130	0.080904	0.156440	0.313125	0.296251	0.152055	0.238569	0.313125	0.296251	0.152055	0.238569	0.313125	0.296251	0.152055	0.238569	0.364584	0.093140	0.156353	0.385922	
9667000	268.021876	6	0.468526	0.294130	0.080904	0.156440	0.209349	0.261374	0.248603	0.280675	0.394172	0.314353	0.098802	0.192674	0.294148	0.271211	0.181271	0.253370	0.294148	0.271211	0.181271	0.253370	0.319983	0.314193	0.118757	0.247066	0.468526	0.294130	0.080904	0.156440	0.319983	0.314193	0.118757	0.247066	0.319983	0.314193	0.118757	0.247066	0.319983	0.314193	0.118757	0.247066	0.459056	0.178654	0.190551	0.171739	
9668000	268.021876	4	0.471009	0.286028	0.074841	0.168122	0.291596	0.272585	0.175069	0.260749	0.471009	0.286028	0.074841	0.168122	0.291596	0.272585	0.175069	0.260749	0.291596	0.272585	0.175069	0.260749	0.244616	0.243341	0.124696	0.387346	0.471009	0.286028	0.074841	0.168122	0.291596	0.272585	0.175069	0.260749	0.291596	0.272585	0.175069	0.260749	0.291596	0.272585	0.175069	0.260749	0.198885	0.312531	0.229481	0.259103	
9669000	268.021876	4	0.471009	0.286028	0.074841	0.168122	0.281439	0.291608	0.175168	0.251785	0.471009	0.286028	0.074841	0.168122	0.281439	0.291608	0.175168	0.251785	0.281439	0.291608	0.175168	0.251785	0.281439	0.291608	0.175168	0.251785	0.471009	0.286028	0.074841	0.168122	0.356780	0.265449	0.098075	0.279697	0.356780	0.265449	0.098075	0.279697	0.356780	0.265449	0.098075	0.279697	0.257700	0.163209	0.410758	0.168332	
9670000	268.021876	4	0.471009	0.286028	0.074841	0.168122	0.272172	0.219170	0.220857	0.287802	0.471009	0.286028	0.074841	0.168122	0.272172	0.219170	0.220857	0.287802	0.295657	0.323819	0.132954	0.247570	0.295657	0.323819	0.132954	0.247570	0.471009	0.286028	0.074841	0.168122	0.295657	0.323819	0.132954	0.247570	0.295657	0.323819	0.132954	0.247570	0.295657	0.323819	0.132954	0.247570	0.291703	0.247799	0.199356	0.261141	
9671000	268.021876	2	0.432885	0.267124	0.085141	0.214850	0.292677	0.313502	0.144991	0.248830	0.432885	0.267124	0.085141	0.214850	0.292677	0.313502	0.144991	0.248830	0.292677	0.313502	0.144991	0.248830	0.292677	0.313502	0.144991	0.248830	0.432885	0.267124	0.085141	0.214850	0.432885	0.267124	0.085141	0.214850	0.292677	0.313502	0.144991	0.248830	0.292677	0.313502	0.144991	0.248830	0.432885	0.267124	0.085141	0.214850	
9672000	268.021876	4	0.455745	0.296515	0.074496	0.173244	0.274402	0.298731	0.155284	0.271583	0.455745	0.296515	0.074496	0.173244	0.274402	0.298731	0.155284	0.271583	0.274402	0.298731	0.155284	0.271583	0.274402	0.298731	0.155284	0.271583	0.455745	0.296515	0.074496	0.173244	0.323428	0.308675	0.114869	0.253028	0.323428	0.308675	0.114869	0.253028	0.323428	0.308675	0.114869	0.253028	0.391344	0.137233	0.410781	0.060642	
9673000	268.021876	5	0.439792	0.280891	0.080759	0.198559	0.277144	0.285215	0.187491	0.250150	0.439792	0.280891	0.080759	0.198559	0.310659	0.246700	0.165270	0.277370	0.277144	0.285215	0.187491	0.250150	0.314424	0.298571	0.101285	0.285720	0.439792	0.280891	0.080759	0.198559	0.314424	0.298571	0.101285	0.285720	0.314424	0.298571	0.101285	0.285720	0.314424	0.298571	0.101285	0.285720	0.398727	0.196930	0.259996	0.144347	
9674000	268.021876	5	0.463689	0.297901	0.072539	0.165871	0.267974	0.307877	0.151414	0.272734	0.463689	0.297901	0.072539	0.165871	0.267974	0.307877	0.151414	0.272734	0.328265	0.294844	0.179607	0.197283	0.267974	0.307877	0.151414	0.272734	0.463689	0.297901	0.072539	0.165871	0.339959	0.269192	0.123859	0.266990	0.339959	0.269192	0.123859	0.266990	0.339959	0.269192	0.123859	0.266990	0.443269	0.136424	0.354840	0.065467	
9675000	268.021876	5	0.449458	0.276160	0.080375	0.194007	0.313844	0.307568	0.172443	0.206145	0.449458	0.276160	0.080375	0.194007	0.313844	0.307568	0.172443	0.206145	0.313844	0.307568	0.172443	0.206145	0.270477	0.331196	0.100992	0.297335	0.449458	0.276160	0.080375	0.194007	0.401891	0.279566	0.099684	0.218859	0.401891	0.279566	0.099684	0.218859	0.270477	0.331196	0.100992	0.297335	0.143238	0.122767	0.608533	0.125462	
9676000	268.021876	3	0.460098	0.293139	0.075008	0.171755	0.239197	0.263504	0.171043	0.326255	0.460098	0.293139	0.075008	0.171755	0.239197	0.263504	0.171043	0.326255	0.239197	0.263504	0.171043	0.326255	0.239197	0.263504	0.171043	0.326255	0.460098	0.293139	0.075008	0.171755	0.362563	0.258028	0.129826	0.249583	0.362563	0.258028	0.129826	0.249583	0.362563	0.258028	0.129826	0.249583	0.239197	0.263504	0.171043	0.326255	
9677000	268.021876	4	0.460098	0.293139	0.075008	0.171755	0.240762	0.252831	0.180024	0.326384	0.460098	0.293139	0.075008	0.171755	0.240762	0.252831	0.180024	0.326384	0.336808	0.293650	0.147430	0.222112	0.240762	0.252831	0.180024	0.326384	0.460098	0.293139	0.075008	0.171755	0.336808	0.293650	0.147430	0.222112	0.336808	0.293650	0.147430	0.222112	0.336808	0.293650	0.147430	0.222112	0.589067	0.262550	0.095577	0.052806	
9678000	268.021876	5	0.446032	0.277519	0.089140	0.187308	0.310293	0.260796	0.183570	0.245341	0.446032	0.277519	0.089140	0.187308	0.310293	0.260796	0.183570	0.245341	0.310293	0.260796	0.183570	0.245341	0.300947	0.351072	0.078412	0.269569	0.446032	0.277519	0.089140	0.187308	0.310293	0.260796	0.183570	0.245341	0.300947	0.351072	0.078412	0.269569	0.284929	0.269215	0.117014	0.328842	0.492137	0.280320	0.214733	0.012809	
9679000	268.021876	5	0.471228	0.276595	0.091527	0.160649	0.300469	0.281364	0.182420	0.235747	0.471228	0.276595	0.091527	0.160649	0.300469	0.281364	0.182420	0.235747	0.300469	0.281364	0.182420	0.235747	0.319359	0.289777	0.131923	0.258941	0.357985	0.357818	0.069873	0.214323	0.300469	0.281364	0.182420	0.235747	0.319359	0.289777	0.131923	0.258941	0.319359	0.289777	0.131923	0.258941	0.339480	0.058740	0.433974	0.167806	
9680000	268.021876	4	0.453886	0.251544	0.107396	0.187174	0.258934	0.278900	0.174761	0.287404	0.453886	0.251544	0.107396	0.187174	0.258934	0.278900	0.174761	0.287404	0.336973	0.325063	0.111337	0.226626	0.258934	0.278900	0.174761	0.287404	0.453886	0.251544	0.107396	0.187174	0.336973	0.325063	0.111337	0.226626	0.336973	0.325063	0.111337	0.226626	0.258934	0.278900	0.174761	0.287404	0.389643	0.089110	0.229050	0.292197	
9681000	268.021876	5	0.458893	0.282961	0.084816	0.173329	0.315920	0.279167	0.156089	0.248824	0.458893	0.282961	0.084816	0.173329	0.315920	0.279167	0.156089	0.248824	0.357358	0.330053	0.127442	0.185147	0.152618	0.252482	0.234326	0.360574	0.458893	0.282961	0.084816	0.173329	0.315920	0.279167	0.156089	0.248824	0.357358	0.330053	0.127442	0.185147	0.315920	0.279167	0.156089	0.248824	0.459190	0.132544	0.263699	0.144567	
9682000	268.021876	4	0.390996	0.287358	0.108164	0.213483	0.295519	0.248464	0.173783	0.282233	0.455962	0.297596	0.082384	0.164058	0.295519	0.248464	0.173783	0.282233	0.390996	0.287358	0.108164	0.213483	0.174029	0.219061	0.115787	0.491122	0.455962	0.297596	0.082384	0.164058	0.390996	0.287358	0.108164	0.213483	0.390996	0.287358	0.108164	0.213483	0.295519	0.248464	0.173783	0.282233	0.390996	0.287358	0.108164	0.213483	
9683000	268.021876	2	0.420664	0.295179	0.099234	0.184922	0.259653	0.286429	0.159357	0.294561	0.420664	0.295179	0.099234	0.184922	0.259653	0.286429	0.159357	0.294561	0.420664	0.295179	0.099234	0.184922	0.259653	0.286429	0.159357	0.294561	0.420664	0.295179	0.099234	0.184922	0.259653	0.286429	0.159357	0.294561	0.420664	0.295179	0.099234	0.184922	0.259653	0.286429	0.159357	0.294561	0.259653	0.286429	0.159357	0.294561	
9684000	268.021876	3	0.435891	0.305629	0.075110	0.183370	0.304286	0.286381	0.145336	0.263997	0.435891	0.305629	0.075110	0.183370	0.304286	0.286381	0.145336	0.263997	0.304286	0.286381	0.145336	0.263997	0.304286	0.286381	0.145336	0.263997	0.435891	0.305629	0.075110	0.183370	0.304286	0.286381	0.145336	0.263997	0.304286	0.286381	0.145336	0.263997	0.304286	0.286381	0.145336	0.263997	0.273305	0.123261	0.407272	0.196161	
9685000	268.021876	3	0.435891	0.305629	0.075110	0.183370	0.312527	0.273879	0.162414	0.251180	0.435891	0.305629	0.075110	0.183370	0.312527	0.273879	0.162414	0.251180	0.312527	0.273879	0.162414	0.251180	0.312527	0.273879	0.162414	0.251180	0.435891	0.305629	0.075110	0.183370	0.312527	0.273879	0.162414	0.251180	0.312527	0.273879	0.162414	0.251180	0.312527	0.273879	0.162414	0.251180	0.325906	0.336112	0.197371	0.140611	
9686000	268.021876	3	0.460851	0.276011	0.079646	0.183493	0.301413	0.285463	0.155595	0.257529	0.460851	0.276011	0.079646	0.183493	0.301413	0.285463	0.155595	0.257529	0.301413	0.285463	0.155595	0.257529	0.301413	0.285463	0.155595	0.257529	0.460851	0.276011	0.079646	0.183493	0.301413	0.285463	0.155595	0.257529	0.301413	0.285463	0.155595	0.257529	0.301413	0.285463	0.155595	0.257529	0.090582	0.114681	0.457370	0.337368	
9687000	268.021876	4	0.474671	0.288370	0.070855	0.166104	0.169091	0.219200	0.232651	0.379058	0.474671	0.288370	0.070855	0.166104	0.329149	0.255021	0.142488	0.273343	0.329149	0.255021	0.142488	0.273343	0.169091	0.219200	0.232651	0.379058	0.474671	0.288370	0.070855	0.166104	0.329149	0.255021	0.142488	0.273343	0.329149	0.255021	0.142488	0.273343	0.329149	0.255021	0.142488	0.273343	0.214266	0.167492	0.172302	0.445940	
9688000	268.021876	4	0.490254	0.240485	0.099271	0.169989	0.302535	0.270788	0.163798	0.262879	0.490254	0.240485	0.099271	0.169989	0.302535	0.270788	0.163798	0.262879	0.284152	0.361624	0.086326	0.267898	0.284152	0.361624	0.086326	0.267898	0.490254	0.240485	0.099271	0.169989	0.302535	0.270788	0.163798	0.262879	0.302535	0.270788	0.163798	0.262879	0.284152	0.361624	0.086326	0.267898	0.605989	0.171764	0.112212	0.110035	
9689000	268.021876	4	0.455903	0.273764	0.086796	0.183537	0.276100	0.277771	0.185010	0.261119	0.455903	0.273764	0.086796	0.183537	0.276100	0.277771	0.185010	0.261119	0.276100	0.277771	0.185010	0.261119	0.274995	0.281648	0.142831	0.300525	0.455903	0.273764	0.086796	0.183537	0.455903	0.273764	0.086796	0.183537	0.455903	0.273764	0.086796	0.183537	0.274995	0.281648	0.142831	0.300525	0.233839	0.206401	0.321316	0.238445	
9690000	268.021876	4	0.453279	0.277094	0.085752	0.183876	0.277013	0.279305	0.178984	0.264698	0.453279	0.277094	0.085752	0.183876	0.277013	0.279305	0.178984	0.264698	0.277013	0.279305	0.178984	0.264698	0.316911	0.288667	0.119299	0.275122	0.453279	0.277094	0.085752	0.183876	0.316911	0.288667	0.119299	0.275122	0.453279	0.277094	0.085752	0.183876	0.316911	0.288667	0.119299	0.275122	0.200750	0.299179	0.337088	0.162983	
9691000	268.021876	3	0.447598	0.289921	0.081271	0.181210	0.279508	0.304814	0.160960	0.254718	0.447598	0.289921	0.081271	0.181210	0.279508	0.304814	0.160960	0.254718	0.279508	0.304814	0.160960	0.254718	0.119192	0.453778	0.183910	0.243121	0.447598	0.289921	0.081271	0.181210	0.279508	0.304814	0.160960	0.254718	0.447598	0.289921	0.081271	0.181210	0.279508	0.304814	0.160960	0.254718	0.279508	0.304814	0.160960	0.254718	
9692000	268.021876	4	0.450969	0.302765	0.074909	0.171357	0.245398	0.282819	0.197338	0.274445	0.450969	0.302765	0.074909	0.171357	0.245398	0.282819	0.197338	0.274445	0.245398	0.282819	0.197338	0.274445	0.245398	0.282819	0.197338	0.274445	0.450969	0.302765	0.074909	0.171357	0.343791	0.247450	0.128776	0.279982	0.450969	0.302765	0.074909	0.171357	0.343791	0.247450	0.128776	0.279982	0.614426	0.107203	0.219051	0.059320	
9693000	268.021876	2	0.419341	0.265231	0.101279	0.214148	0.288421	0.269674	0.158814	0.283091	0.419341	0.265231	0.101279	0.214148	0.288421	0.269674	0.158814	0.283091	0.288421	0.269674	0.158814	0.283091	0.288421	0.269674	0.158814	0.283091	0.419341	0.265231	0.101279	0.214148	0.288421	0.269674	0.158814	0.283091	0.419341	0.265231	0.101279	0.214148	0.419341	0.265231	0.101279	0.214148	0.288421	0.269674	0.158814	0.283091	
9694000	268.021876	4	0.402076	0.278877	0.125392	0.193655	0.282430	0.298459	0.160245	0.258866	0.452123	0.300931	0.091179	0.155766	0.282430	0.298459	0.160245	0.258866	0.282430	0.298459	0.160245	0.258866	0.282430	0.298459	0.160245	0.258866	0.452123	0.300931	0.091179	0.155766	0.402076	0.278877	0.125392	0.193655	0.402076	0.278877	0.125392	0.193655	0.402076	0.278877	0.125392	0.193655	0.282481	0.078565	0.372016	0.266938	
9695000	268.021876	5	0.399440	0.309642	0.091678	0.199240	0.252644	0.254378	0.207478	0.285500	0.399440	0.309642	0.091678	0.199240	0.252644	0.254378	0.207478	0.285500	0.290529	0.305537	0.154197	0.249737	0.099444	0.439563	0.154181	0.306812	0.399440	0.309642	0.091678	0.199240	0.399440	0.309642	0.091678	0.199240	0.399440	0.309642	0.091678	0.199240	0.290529	0.305537	0.154197	0.249737	0.284843	0.483036	0.180533	0.051588	
9696000	268.021876	5	0.407714	0.292180	0.088880	0.211226	0.217202	0.277603	0.225749	0.279445	0.407714	0.292180	0.088880	0.211226	0.374664	0.233139	0.117954	0.274244	0.305177	0.323141	0.124532	0.247151	0.195395	0.431963	0.125835	0.246807	0.407714	0.292180	0.088880	0.211226	0.374664	0.233139	0.117954	0.274244	0.407714	0.292180	0.088880	0.211226	0.305177	0.323141	0.124532	0.247151	0.407714	0.292180	0.088880	0.211226	
9697000	268.021876	3	0.408268	0.316783	0.081609	0.193340	0.246761	0.301500	0.155743	0.295996	0.408268	0.316783	0.081609	0.193340	0.246761	0.301500	0.155743	0.295996	0.246761	0.301500	0.155743	0.295996	0.246761	0.301500	0.155743	0.295996	0.408268	0.316783	0.081609	0.193340	0.246761	0.301500	0.155743	0.295996	0.408268	0.316783	0.081609	0.193340	0.246761	0.301500	0.155743	0.295996	0.344133	0.213909	0.342995	0.098963	
9698000	268.021876	3	0.413966	0.318650	0.074783	0.192601	0.260061	0.307177	0.149239	0.283523	0.413966	0.318650	0.074783	0.192601	0.260061	0.307177	0.149239	0.283523	0.260061	0.307177	0.149239	0.283523	0.260061	0.307177	0.149239	0.283523	0.413966	0.318650	0.074783	0.192601	0.413966	0.318650	0.074783	0.192601	0.413966	0.318650	0.074783	0.192601	0.260061	0.307177	0.149239	0.283523	0.136926	0.437525	0.299426	0.126124	
9699000	268.021876	4	0.413966	0.318650	0.074783	0.192601	0.226273	0.273245	0.183773	0.316709	0.413966	0.318650	0.074783	0.192601	0.226273	0.273245	0.183773	0.316709	0.356837	0.279633	0.117487	0.246042	0.226273	0.273245	0.183773	0.316709	0.413966	0.318650	0.074783	0.192601	0.356837	0.279633	0.117487	0.246042	0.356837	0.279633	0.117487	0.246042	0.356837	0.279633	0.117487	0.246042	0.599562	0.198298	0.082747	0.119392	
9700000	268.021876	3	0.413966	0.318650	0.074783	0.192601	0.238546	0.291657	0.159851	0.309945	0.413966	0.318650	0.074783	0.192601	0.238546	0.291657	0.159851	0.309945	0.335675	0.286747	0.124231	0.253346	0.238546	0.291657	0.159851	0.309945	0.413966	0.318650	0.074783	0.192601	0.335675	0.286747	0.124231	0.253346	0.335675	0.286747	0.124231	0.253346	0.335675	0.286747	0.124231	0.253346	0.238546	0.291657	0.159851	0.309945	
9701000	268.021876	4	0.413966	0.318650	0.074783	0.192601	0.220329	0.232674	0.260244	0.286753	0.413966	0.318650	0.074783	0.192601	0.220329	0.232674	0.260244	0.286753	0.327966	0.333198	0.094133	0.244703	0.327966	0.333198	0.094133	0.244703	0.413966	0.318650	0.074783	0.192601	0.327966	0.333198	0.094133	0.244703	0.327966	0.333198	0.094133	0.244703	0.327966	0.333198	0.094133	0.244703	0.410368	0.164843	0.148987	0.275802	
9702000	268.021876	3	0.432913	0.300457	0.083308	0.183323	0.322872	0.253409	0.168929	0.254789	0.432913	0.300457	0.083308	0.183323	0.322872	0.253409	0.168929	0.254789	0.290824	0.376866	0.100938	0.231373	0.290824	0.376866	0.100938	0.231373	0.432913	0.300457	0.083308	0.183323	0.322872	0.253409	0.168929	0.254789	0.290824	0.376866	0.100938	0.231373	0.290824	0.376866	0.100938	0.231373	0.290824	0.376866	0.100938	0.231373	
9703000	268.021876	5	0.458489	0.286264	0.076973	0.178274	0.279685	0.325048	0.122913	0.272354	0.458489	0.286264	0.076973	0.178274	0.364019	0.163845	0.204840	0.267296	0.279685	0.325048	0.122913	0.272354	0.279685	0.325048	0.122913	0.272354	0.458489	0.286264	0.076973	0.178274	0.354513	0.301501	0.074768	0.269218	0.354513	0.301501	0.074768	0.269218	0.354513	0.301501	0.074768	0.269218	0.298848	0.078440	0.221588	0.401125	
9704000	268.021876	3	0.465715	0.291373	0.073336	0.169576	0.299825	0.273801	0.169597	0.256777	0.465715	0.291373	0.073336	0.169576	0.299825	0.273801	0.169597	0.256777	0.299825	0.273801	0.169597	0.256777	0.299825	0.273801	0.169597	0.256777	0.465715	0.291373	0.073336	0.169576	0.299825	0.273801	0.169597	0.256777	0.465715	0.291373	0.073336	0.169576	0.299825	0.273801	0.169597	0.256777	0.114586	0.232208	0.353710	0.299497	
