Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
6716000	11.688050	4	0.436376	0.289120	0.096445	0.178060	0.255155	0.300054	0.199058	0.245733	0.436376	0.289120	0.096445	0.178060	0.255155	0.300054	0.199058	0.245733	0.255155	0.300054	0.199058	0.245733	0.271379	0.331379	0.086998	0.310244	0.436376	0.289120	0.096445	0.178060	0.400510	0.256114	0.134924	0.208453	0.436376	0.289120	0.096445	0.178060	0.400510	0.256114	0.134924	0.208453	0.400510	0.256114	0.134924	0.208453	
6717000	11.688050	3	0.418553	0.310066	0.071414	0.199968	0.356627	0.234822	0.156265	0.252286	0.418553	0.310066	0.071414	0.199968	0.356627	0.234822	0.156265	0.252286	0.244457	0.346128	0.145934	0.263481	0.244457	0.346128	0.145934	0.263481	0.418553	0.310066	0.071414	0.199968	0.244457	0.346128	0.145934	0.263481	0.418553	0.310066	0.071414	0.199968	0.356627	0.234822	0.156265	0.252286	0.356627	0.234822	0.156265	0.252286	
6718000	11.688050	2	0.421311	0.312322	0.091381	0.174987	0.291961	0.273967	0.181694	0.252378	0.421311	0.312322	0.091381	0.174987	0.291961	0.273967	0.181694	0.252378	0.291961	0.273967	0.181694	0.252378	0.291961	0.273967	0.181694	0.252378	0.421311	0.312322	0.091381	0.174987	0.291961	0.273967	0.181694	0.252378	0.421311	0.312322	0.091381	0.174987	0.291961	0.273967	0.181694	0.252378	0.291961	0.273967	0.181694	0.252378	
6719000	11.688050	3	0.396170	0.300026	0.116661	0.187143	0.285117	0.299583	0.146450	0.268849	0.427003	0.316130	0.071753	0.185114	0.285117	0.299583	0.146450	0.268849	0.285117	0.299583	0.146450	0.268849	0.285117	0.299583	0.146450	0.268849	0.427003	0.316130	0.071753	0.185114	0.396170	0.300026	0.116661	0.187143	0.396170	0.300026	0.116661	0.187143	0.285117	0.299583	0.146450	0.268849	0.285117	0.299583	0.146450	0.268849	
6720000	11.688050	3	0.439771	0.312657	0.079625	0.167947	0.268007	0.287641	0.196453	0.247899	0.439771	0.312657	0.079625	0.167947	0.268007	0.287641	0.196453	0.247899	0.268007	0.287641	0.196453	0.247899	0.288798	0.331091	0.110892	0.269220	0.439771	0.312657	0.079625	0.167947	0.288798	0.331091	0.110892	0.269220	0.288798	0.331091	0.110892	0.269220	0.288798	0.331091	0.110892	0.269220	0.268007	0.287641	0.196453	0.247899	
6721000	11.688050	3	0.407768	0.299274	0.088416	0.204543	0.273952	0.280809	0.194064	0.251174	0.407768	0.299274	0.088416	0.204543	0.273952	0.280809	0.194064	0.251174	0.273952	0.280809	0.194064	0.251174	0.132343	0.300785	0.205746	0.361126	0.407768	0.299274	0.088416	0.204543	0.407768	0.299274	0.088416	0.204543	0.407768	0.299274	0.088416	0.204543	0.273952	0.280809	0.194064	0.251174	0.273952	0.280809	0.194064	0.251174	
6722000	11.688050	3	0.428006	0.306958	0.078043	0.186992	0.290842	0.251545	0.179541	0.278072	0.428006	0.306958	0.078043	0.186992	0.290842	0.251545	0.179541	0.278072	0.292083	0.322224	0.137189	0.248504	0.292083	0.322224	0.137189	0.248504	0.428006	0.306958	0.078043	0.186992	0.290842	0.251545	0.179541	0.278072	0.428006	0.306958	0.078043	0.186992	0.292083	0.322224	0.137189	0.248504	0.290842	0.251545	0.179541	0.278072	
6723000	11.688050	3	0.428006	0.306958	0.078043	0.186992	0.263735	0.289157	0.166187	0.280921	0.428006	0.306958	0.078043	0.186992	0.263735	0.289157	0.166187	0.280921	0.263735	0.289157	0.166187	0.280921	0.263735	0.289157	0.166187	0.280921	0.428006	0.306958	0.078043	0.186992	0.263735	0.289157	0.166187	0.280921	0.428006	0.306958	0.078043	0.186992	0.244261	0.354077	0.083708	0.317954	0.263735	0.289157	0.166187	0.280921	
6724000	11.688050	3	0.428006	0.306958	0.078043	0.186992	0.271683	0.285007	0.166338	0.276971	0.428006	0.306958	0.078043	0.186992	0.271683	0.285007	0.166338	0.276971	0.288940	0.286866	0.158496	0.265697	0.288940	0.286866	0.158496	0.265697	0.428006	0.306958	0.078043	0.186992	0.271683	0.285007	0.166338	0.276971	0.428006	0.306958	0.078043	0.186992	0.288940	0.286866	0.158496	0.265697	0.271683	0.285007	0.166338	0.276971	
6725000	11.688050	2	0.428006	0.306958	0.078043	0.186992	0.272133	0.301141	0.160022	0.266703	0.428006	0.306958	0.078043	0.186992	0.272133	0.301141	0.160022	0.266703	0.272133	0.301141	0.160022	0.266703	0.272133	0.301141	0.160022	0.266703	0.428006	0.306958	0.078043	0.186992	0.272133	0.301141	0.160022	0.266703	0.428006	0.306958	0.078043	0.186992	0.272133	0.301141	0.160022	0.266703	0.272133	0.301141	0.160022	0.266703	
6726000	11.688050	4	0.436108	0.310647	0.073327	0.179918	0.273702	0.291059	0.173996	0.261243	0.436108	0.310647	0.073327	0.179918	0.273702	0.291059	0.173996	0.261243	0.273702	0.291059	0.173996	0.261243	0.273702	0.291059	0.173996	0.261243	0.436108	0.310647	0.073327	0.179918	0.343156	0.314966	0.103656	0.238223	0.343156	0.314966	0.103656	0.238223	0.343156	0.314966	0.103656	0.238223	0.365823	0.062249	0.432217	0.139711	
6727000	11.688050	4	0.436108	0.310647	0.073327	0.179918	0.284323	0.285934	0.158224	0.271519	0.436108	0.310647	0.073327	0.179918	0.284323	0.285934	0.158224	0.271519	0.284323	0.285934	0.158224	0.271519	0.255372	0.372171	0.113592	0.258865	0.436108	0.310647	0.073327	0.179918	0.284323	0.285934	0.158224	0.271519	0.255372	0.372171	0.113592	0.258865	0.255372	0.372171	0.113592	0.258865	0.147363	0.281295	0.411976	0.159366	
6728000	11.688050	2	0.436108	0.310647	0.073327	0.179918	0.285891	0.307689	0.150358	0.256061	0.436108	0.310647	0.073327	0.179918	0.285891	0.307689	0.150358	0.256061	0.285891	0.307689	0.150358	0.256061	0.285891	0.307689	0.150358	0.256061	0.436108	0.310647	0.073327	0.179918	0.285891	0.307689	0.150358	0.256061	0.436108	0.310647	0.073327	0.179918	0.285891	0.307689	0.150358	0.256061	0.285891	0.307689	0.150358	0.256061	
6729000	11.688050	2	0.436108	0.310647	0.073327	0.179918	0.270751	0.315915	0.144958	0.268377	0.436108	0.310647	0.073327	0.179918	0.270751	0.315915	0.144958	0.268377	0.270751	0.315915	0.144958	0.268377	0.270751	0.315915	0.144958	0.268377	0.436108	0.310647	0.073327	0.179918	0.270751	0.315915	0.144958	0.268377	0.436108	0.310647	0.073327	0.179918	0.270751	0.315915	0.144958	0.268377	0.270751	0.315915	0.144958	0.268377	
6730000	11.688050	5	0.432556	0.314400	0.071188	0.181856	0.313919	0.266820	0.161711	0.257550	0.432556	0.314400	0.071188	0.181856	0.313919	0.266820	0.161711	0.257550	0.313919	0.266820	0.161711	0.257550	0.291550	0.297668	0.111395	0.299387	0.432556	0.314400	0.071188	0.181856	0.362016	0.279925	0.096611	0.261448	0.362016	0.279925	0.096611	0.261448	0.362016	0.279925	0.096611	0.261448	0.398961	0.241390	0.262521	0.097127	
6731000	11.688050	3	0.432556	0.314400	0.071188	0.181856	0.300913	0.276620	0.178700	0.243767	0.432556	0.314400	0.071188	0.181856	0.300913	0.276620	0.178700	0.243767	0.293861	0.298238	0.143434	0.264467	0.293861	0.298238	0.143434	0.264467	0.432556	0.314400	0.071188	0.181856	0.293861	0.298238	0.143434	0.264467	0.432556	0.314400	0.071188	0.181856	0.293861	0.298238	0.143434	0.264467	0.300913	0.276620	0.178700	0.243767	
6732000	11.688050	3	0.494252	0.270450	0.077952	0.157347	0.243943	0.304145	0.174708	0.277204	0.494252	0.270450	0.077952	0.157347	0.243943	0.304145	0.174708	0.277204	0.243943	0.304145	0.174708	0.277204	0.243943	0.304145	0.174708	0.277204	0.494252	0.270450	0.077952	0.157347	0.414402	0.250567	0.083100	0.251931	0.414402	0.250567	0.083100	0.251931	0.414402	0.250567	0.083100	0.251931	0.414402	0.250567	0.083100	0.251931	
6733000	11.688050	3	0.358495	0.311362	0.108332	0.221810	0.279038	0.310018	0.155877	0.255068	0.476668	0.303609	0.076295	0.143428	0.279038	0.310018	0.155877	0.255068	0.279038	0.310018	0.155877	0.255068	0.279038	0.310018	0.155877	0.255068	0.476668	0.303609	0.076295	0.143428	0.279038	0.310018	0.155877	0.255068	0.358495	0.311362	0.108332	0.221810	0.279038	0.310018	0.155877	0.255068	0.279038	0.310018	0.155877	0.255068	
6734000	11.688050	3	0.444658	0.289358	0.094910	0.171074	0.252606	0.296177	0.148071	0.303145	0.444658	0.289358	0.094910	0.171074	0.311799	0.293193	0.181066	0.213942	0.311799	0.293193	0.181066	0.213942	0.252606	0.296177	0.148071	0.303145	0.444658	0.289358	0.094910	0.171074	0.444658	0.289358	0.094910	0.171074	0.444658	0.289358	0.094910	0.171074	0.252606	0.296177	0.148071	0.303145	0.444658	0.289358	0.094910	0.171074	
6735000	11.688050	4	0.476570	0.282316	0.080606	0.160508	0.251412	0.308276	0.175787	0.264525	0.476570	0.282316	0.080606	0.160508	0.251412	0.308276	0.175787	0.264525	0.251412	0.308276	0.175787	0.264525	0.251412	0.308276	0.175787	0.264525	0.476570	0.282316	0.080606	0.160508	0.391029	0.269437	0.115044	0.224490	0.391029	0.269437	0.115044	0.224490	0.326117	0.240347	0.133168	0.300368	0.251412	0.308276	0.175787	0.264525	
6736000	11.688050	3	0.467258	0.292650	0.067156	0.172937	0.236919	0.275096	0.161485	0.326500	0.467258	0.292650	0.067156	0.172937	0.236919	0.275096	0.161485	0.326500	0.332989	0.309643	0.117043	0.240325	0.236919	0.275096	0.161485	0.326500	0.467258	0.292650	0.067156	0.172937	0.332989	0.309643	0.117043	0.240325	0.332989	0.309643	0.117043	0.240325	0.332989	0.309643	0.117043	0.240325	0.332989	0.309643	0.117043	0.240325	
6737000	11.688050	4	0.467258	0.292650	0.067156	0.172937	0.287871	0.269315	0.213162	0.229653	0.467258	0.292650	0.067156	0.172937	0.299557	0.320045	0.137917	0.242481	0.299557	0.320045	0.137917	0.242481	0.299557	0.320045	0.137917	0.242481	0.467258	0.292650	0.067156	0.172937	0.299557	0.320045	0.137917	0.242481	0.397515	0.322960	0.068399	0.211126	0.299557	0.320045	0.137917	0.242481	0.299557	0.320045	0.137917	0.242481	
6738000	11.688050	2	0.444525	0.309699	0.075337	0.170440	0.251735	0.313153	0.165353	0.269759	0.444525	0.309699	0.075337	0.170440	0.251735	0.313153	0.165353	0.269759	0.251735	0.313153	0.165353	0.269759	0.251735	0.313153	0.165353	0.269759	0.444525	0.309699	0.075337	0.170440	0.251735	0.313153	0.165353	0.269759	0.444525	0.309699	0.075337	0.170440	0.251735	0.313153	0.165353	0.269759	0.251735	0.313153	0.165353	0.269759	
6739000	11.688050	2	0.458141	0.283225	0.090351	0.168283	0.278603	0.304288	0.165320	0.251789	0.458141	0.283225	0.090351	0.168283	0.278603	0.304288	0.165320	0.251789	0.278603	0.304288	0.165320	0.251789	0.278603	0.304288	0.165320	0.251789	0.458141	0.283225	0.090351	0.168283	0.458141	0.283225	0.090351	0.168283	0.458141	0.283225	0.090351	0.168283	0.278603	0.304288	0.165320	0.251789	0.278603	0.304288	0.165320	0.251789	
6740000	11.688050	2	0.468402	0.274120	0.087145	0.170333	0.301245	0.284644	0.178397	0.235715	0.468402	0.274120	0.087145	0.170333	0.301245	0.284644	0.178397	0.235715	0.301245	0.284644	0.178397	0.235715	0.301245	0.284644	0.178397	0.235715	0.468402	0.274120	0.087145	0.170333	0.301245	0.284644	0.178397	0.235715	0.468402	0.274120	0.087145	0.170333	0.301245	0.284644	0.178397	0.235715	0.301245	0.284644	0.178397	0.235715	
6741000	11.688050	3	0.426715	0.292019	0.097207	0.184059	0.330827	0.241638	0.190908	0.236628	0.426715	0.292019	0.097207	0.184059	0.330827	0.241638	0.190908	0.236628	0.284259	0.299449	0.156001	0.260292	0.284259	0.299449	0.156001	0.260292	0.426715	0.292019	0.097207	0.184059	0.284259	0.299449	0.156001	0.260292	0.426715	0.292019	0.097207	0.184059	0.284259	0.299449	0.156001	0.260292	0.330827	0.241638	0.190908	0.236628	
6742000	11.688050	4	0.456807	0.301897	0.072694	0.168602	0.300743	0.296229	0.149500	0.253528	0.456807	0.301897	0.072694	0.168602	0.300743	0.296229	0.149500	0.253528	0.300743	0.296229	0.149500	0.253528	0.300743	0.296229	0.149500	0.253528	0.456807	0.301897	0.072694	0.168602	0.356918	0.292902	0.088451	0.261729	0.356918	0.292902	0.088451	0.261729	0.356918	0.292902	0.088451	0.261729	0.318083	0.235958	0.214710	0.231248	
6743000	11.688050	3	0.456807	0.301897	0.072694	0.168602	0.289803	0.268201	0.182447	0.259549	0.456807	0.301897	0.072694	0.168602	0.289803	0.268201	0.182447	0.259549	0.289803	0.268201	0.182447	0.259549	0.291789	0.347866	0.084826	0.275519	0.456807	0.301897	0.072694	0.168602	0.289803	0.268201	0.182447	0.259549	0.291789	0.347866	0.084826	0.275519	0.291789	0.347866	0.084826	0.275519	0.289803	0.268201	0.182447	0.259549	
6744000	11.688050	4	0.456807	0.301897	0.072694	0.168602	0.285369	0.296174	0.150453	0.268004	0.456807	0.301897	0.072694	0.168602	0.285369	0.296174	0.150453	0.268004	0.285369	0.296174	0.150453	0.268004	0.285369	0.296174	0.150453	0.268004	0.456807	0.301897	0.072694	0.168602	0.285369	0.296174	0.150453	0.268004	0.324670	0.283770	0.116119	0.275441	0.324670	0.283770	0.116119	0.275441	0.334509	0.078381	0.273002	0.314108	
6745000	11.688050	3	0.463222	0.290236	0.071370	0.175172	0.293703	0.255943	0.174920	0.275435	0.463222	0.290236	0.071370	0.175172	0.293703	0.255943	0.174920	0.275435	0.316661	0.311125	0.134558	0.237657	0.316661	0.311125	0.134558	0.237657	0.463222	0.290236	0.071370	0.175172	0.316661	0.311125	0.134558	0.237657	0.316661	0.311125	0.134558	0.237657	0.316661	0.311125	0.134558	0.237657	0.293703	0.255943	0.174920	0.275435	
6746000	11.688050	5	0.463222	0.290236	0.071370	0.175172	0.196971	0.299514	0.203718	0.299797	0.463222	0.290236	0.071370	0.175172	0.364882	0.236016	0.121834	0.277267	0.245048	0.391009	0.177888	0.186055	0.196971	0.299514	0.203718	0.299797	0.463222	0.290236	0.071370	0.175172	0.364882	0.236016	0.121834	0.277267	0.319529	0.340853	0.099029	0.240589	0.319529	0.340853	0.099029	0.240589	0.319529	0.340853	0.099029	0.240589	
6747000	11.688050	4	0.463222	0.290236	0.071370	0.175172	0.287560	0.297469	0.191069	0.223902	0.463222	0.290236	0.071370	0.175172	0.289741	0.269976	0.152105	0.288178	0.287560	0.297469	0.191069	0.223902	0.289741	0.269976	0.152105	0.288178	0.503105	0.300499	0.054685	0.141711	0.289741	0.269976	0.152105	0.288178	0.287560	0.297469	0.191069	0.223902	0.289741	0.269976	0.152105	0.288178	0.287560	0.297469	0.191069	0.223902	
6748000	11.688050	4	0.463222	0.290236	0.071370	0.175172	0.229391	0.285268	0.173174	0.312168	0.463222	0.290236	0.071370	0.175172	0.229391	0.285268	0.173174	0.312168	0.341942	0.298903	0.092890	0.266265	0.229391	0.285268	0.173174	0.312168	0.463222	0.290236	0.071370	0.175172	0.341942	0.298903	0.092890	0.266265	0.341942	0.298903	0.092890	0.266265	0.341942	0.298903	0.092890	0.266265	0.450265	0.128581	0.117522	0.303633	
6749000	11.688050	3	0.426614	0.315410	0.076417	0.181558	0.229391	0.285268	0.173174	0.312168	0.426614	0.315410	0.076417	0.181558	0.229391	0.285268	0.173174	0.312168	0.329165	0.303913	0.119287	0.247634	0.229391	0.285268	0.173174	0.312168	0.426614	0.315410	0.076417	0.181558	0.329165	0.303913	0.119287	0.247634	0.329165	0.303913	0.119287	0.247634	0.329165	0.303913	0.119287	0.247634	0.329165	0.303913	0.119287	0.247634	
6750000	11.688050	4	0.416419	0.309818	0.094101	0.179662	0.299201	0.283448	0.169455	0.247896	0.416419	0.309818	0.094101	0.179662	0.299201	0.283448	0.169455	0.247896	0.299201	0.283448	0.169455	0.247896	0.256023	0.317973	0.104230	0.321774	0.416419	0.309818	0.094101	0.179662	0.299201	0.283448	0.169455	0.247896	0.416419	0.309818	0.094101	0.179662	0.256023	0.317973	0.104230	0.321774	0.362464	0.183215	0.315444	0.138876	
6751000	11.688050	3	0.436099	0.322559	0.077292	0.164049	0.302909	0.295587	0.162692	0.238812	0.436099	0.322559	0.077292	0.164049	0.302909	0.295587	0.162692	0.238812	0.302909	0.295587	0.162692	0.238812	0.284054	0.354860	0.094689	0.266397	0.436099	0.322559	0.077292	0.164049	0.302909	0.295587	0.162692	0.238812	0.284054	0.354860	0.094689	0.266397	0.284054	0.354860	0.094689	0.266397	0.302909	0.295587	0.162692	0.238812	
6752000	11.688050	5	0.453266	0.307046	0.071716	0.167971	0.234900	0.239156	0.214630	0.311314	0.453266	0.307046	0.071716	0.167971	0.336973	0.254391	0.172639	0.235997	0.336973	0.254391	0.172639	0.235997	0.255899	0.319623	0.149434	0.275044	0.453266	0.307046	0.071716	0.167971	0.336973	0.254391	0.172639	0.235997	0.453266	0.307046	0.071716	0.167971	0.336973	0.254391	0.172639	0.235997	0.311319	0.283417	0.356822	0.048442	
6753000	11.688050	2	0.454729	0.286366	0.077944	0.180962	0.270316	0.297069	0.156512	0.276103	0.454729	0.286366	0.077944	0.180962	0.270316	0.297069	0.156512	0.276103	0.270316	0.297069	0.156512	0.276103	0.270316	0.297069	0.156512	0.276103	0.454729	0.286366	0.077944	0.180962	0.270316	0.297069	0.156512	0.276103	0.454729	0.286366	0.077944	0.180962	0.270316	0.297069	0.156512	0.276103	0.270316	0.297069	0.156512	0.276103	
6754000	11.688050	3	0.459374	0.260202	0.100237	0.180187	0.277416	0.303765	0.155747	0.263073	0.459374	0.260202	0.100237	0.180187	0.277416	0.303765	0.155747	0.263073	0.277416	0.303765	0.155747	0.263073	0.277416	0.303765	0.155747	0.263073	0.459374	0.260202	0.100237	0.180187	0.277416	0.303765	0.155747	0.263073	0.459374	0.260202	0.100237	0.180187	0.277416	0.303765	0.155747	0.263073	0.265900	0.268070	0.297849	0.168180	
6755000	11.688050	3	0.400844	0.314360	0.101045	0.183752	0.259999	0.326216	0.172799	0.240985	0.400844	0.314360	0.101045	0.183752	0.388455	0.232002	0.150710	0.228833	0.259999	0.326216	0.172799	0.240985	0.259999	0.326216	0.172799	0.240985	0.400844	0.314360	0.101045	0.183752	0.388455	0.232002	0.150710	0.228833	0.400844	0.314360	0.101045	0.183752	0.388455	0.232002	0.150710	0.228833	0.388455	0.232002	0.150710	0.228833	
6756000	11.688050	2	0.443826	0.287649	0.087373	0.181152	0.313360	0.251233	0.174723	0.260683	0.443826	0.287649	0.087373	0.181152	0.313360	0.251233	0.174723	0.260683	0.313360	0.251233	0.174723	0.260683	0.313360	0.251233	0.174723	0.260683	0.443826	0.287649	0.087373	0.181152	0.313360	0.251233	0.174723	0.260683	0.313360	0.251233	0.174723	0.260683	0.313360	0.251233	0.174723	0.260683	0.313360	0.251233	0.174723	0.260683	
6757000	11.688050	2	0.456265	0.288418	0.080253	0.175064	0.270120	0.294210	0.192876	0.242793	0.456265	0.288418	0.080253	0.175064	0.270120	0.294210	0.192876	0.242793	0.270120	0.294210	0.192876	0.242793	0.270120	0.294210	0.192876	0.242793	0.456265	0.288418	0.080253	0.175064	0.270120	0.294210	0.192876	0.242793	0.456265	0.288418	0.080253	0.175064	0.270120	0.294210	0.192876	0.242793	0.270120	0.294210	0.192876	0.242793	
6758000	11.688050	4	0.456265	0.288418	0.080253	0.175064	0.247859	0.324758	0.193807	0.233576	0.456265	0.288418	0.080253	0.175064	0.341479	0.251261	0.152296	0.254964	0.247859	0.324758	0.193807	0.233576	0.275789	0.284843	0.158649	0.280719	0.456265	0.288418	0.080253	0.175064	0.341479	0.251261	0.152296	0.254964	0.456265	0.288418	0.080253	0.175064	0.341479	0.251261	0.152296	0.254964	0.341479	0.251261	0.152296	0.254964	
6759000	11.688050	4	0.386346	0.297276	0.102462	0.213916	0.277158	0.282131	0.185871	0.254841	0.456265	0.288418	0.080253	0.175064	0.277158	0.282131	0.185871	0.254841	0.277158	0.282131	0.185871	0.254841	0.277158	0.282131	0.185871	0.254841	0.456265	0.288418	0.080253	0.175064	0.386346	0.297276	0.102462	0.213916	0.386346	0.297276	0.102462	0.213916	0.386346	0.297276	0.102462	0.213916	0.321297	0.175883	0.176659	0.326161	
6760000	11.688050	5	0.420455	0.295802	0.094910	0.188833	0.194592	0.239930	0.224315	0.341162	0.420455	0.295802	0.094910	0.188833	0.316747	0.256027	0.163125	0.264100	0.316747	0.256027	0.163125	0.264100	0.194592	0.239930	0.224315	0.341162	0.501902	0.236966	0.097977	0.163155	0.316747	0.256027	0.163125	0.264100	0.420455	0.295802	0.094910	0.188833	0.316747	0.256027	0.163125	0.264100	0.549221	0.179717	0.194352	0.076710	
6761000	11.688050	3	0.450453	0.283177	0.089166	0.177205	0.274914	0.288230	0.170211	0.266645	0.450453	0.283177	0.089166	0.177205	0.274914	0.288230	0.170211	0.266645	0.274914	0.288230	0.170211	0.266645	0.274914	0.288230	0.170211	0.266645	0.450453	0.283177	0.089166	0.177205	0.274914	0.288230	0.170211	0.266645	0.450453	0.283177	0.089166	0.177205	0.274914	0.288230	0.170211	0.266645	0.350924	0.139167	0.374097	0.135812	
6762000	11.688050	3	0.421146	0.316143	0.082181	0.180530	0.281991	0.271350	0.170998	0.275662	0.421146	0.316143	0.082181	0.180530	0.281991	0.271350	0.170998	0.275662	0.281991	0.271350	0.170998	0.275662	0.078332	0.449398	0.142871	0.329400	0.421146	0.316143	0.082181	0.180530	0.281991	0.271350	0.170998	0.275662	0.421146	0.316143	0.082181	0.180530	0.281991	0.271350	0.170998	0.275662	0.281991	0.271350	0.170998	0.275662	
6763000	11.688050	3	0.445850	0.298109	0.080771	0.175270	0.296083	0.268500	0.171353	0.264064	0.445850	0.298109	0.080771	0.175270	0.296083	0.268500	0.171353	0.264064	0.296083	0.268500	0.171353	0.264064	0.296083	0.268500	0.171353	0.264064	0.445850	0.298109	0.080771	0.175270	0.296083	0.268500	0.171353	0.264064	0.445850	0.298109	0.080771	0.175270	0.296083	0.268500	0.171353	0.264064	0.385336	0.083601	0.292427	0.238636	
6764000	11.688050	2	0.454655	0.281727	0.095960	0.167657	0.272973	0.261795	0.194272	0.270959	0.454655	0.281727	0.095960	0.167657	0.272973	0.261795	0.194272	0.270959	0.272973	0.261795	0.194272	0.270959	0.272973	0.261795	0.194272	0.270959	0.454655	0.281727	0.095960	0.167657	0.454655	0.281727	0.095960	0.167657	0.454655	0.281727	0.095960	0.167657	0.272973	0.261795	0.194272	0.270959	0.272973	0.261795	0.194272	0.270959	
6765000	11.688050	4	0.432029	0.235239	0.126606	0.206126	0.252790	0.245646	0.176918	0.324646	0.466776	0.289336	0.086523	0.157364	0.252790	0.245646	0.176918	0.324646	0.349428	0.327154	0.185745	0.137672	0.252790	0.245646	0.176918	0.324646	0.466776	0.289336	0.086523	0.157364	0.432029	0.235239	0.126606	0.206126	0.432029	0.235239	0.126606	0.206126	0.432029	0.235239	0.126606	0.206126	0.432029	0.235239	0.126606	0.206126	
6766000	11.688050	4	0.429699	0.324213	0.085993	0.160095	0.191181	0.258402	0.284316	0.266100	0.429699	0.324213	0.085993	0.160095	0.302924	0.271541	0.172608	0.252927	0.302924	0.271541	0.172608	0.252927	0.322410	0.278885	0.114110	0.284596	0.429699	0.324213	0.085993	0.160095	0.302924	0.271541	0.172608	0.252927	0.429699	0.324213	0.085993	0.160095	0.322410	0.278885	0.114110	0.284596	0.302924	0.271541	0.172608	0.252927	
6767000	11.688050	2	0.415171	0.318422	0.080736	0.185671	0.275476	0.284192	0.172716	0.267617	0.415171	0.318422	0.080736	0.185671	0.275476	0.284192	0.172716	0.267617	0.275476	0.284192	0.172716	0.267617	0.275476	0.284192	0.172716	0.267617	0.415171	0.318422	0.080736	0.185671	0.275476	0.284192	0.172716	0.267617	0.415171	0.318422	0.080736	0.185671	0.275476	0.284192	0.172716	0.267617	0.275476	0.284192	0.172716	0.267617	
6768000	11.688050	5	0.422562	0.286267	0.082313	0.208858	0.184780	0.268639	0.253390	0.293191	0.422562	0.286267	0.082313	0.208858	0.250931	0.295833	0.175120	0.278115	0.250931	0.295833	0.175120	0.278115	0.301078	0.324924	0.105980	0.268018	0.422562	0.286267	0.082313	0.208858	0.301078	0.324924	0.105980	0.268018	0.422562	0.286267	0.082313	0.208858	0.301078	0.324924	0.105980	0.268018	0.274067	0.094635	0.216772	0.414527	
6769000	11.688050	4	0.448051	0.299785	0.076263	0.175901	0.259288	0.280612	0.180873	0.279228	0.448051	0.299785	0.076263	0.175901	0.259288	0.280612	0.180873	0.279228	0.259288	0.280612	0.180873	0.279228	0.114000	0.322356	0.078945	0.484698	0.448051	0.299785	0.076263	0.175901	0.259288	0.280612	0.180873	0.279228	0.448051	0.299785	0.076263	0.175901	0.259288	0.280612	0.180873	0.279228	0.318855	0.232021	0.290420	0.158704	
6770000	11.688050	3	0.448051	0.299785	0.076263	0.175901	0.262325	0.271896	0.196729	0.269051	0.448051	0.299785	0.076263	0.175901	0.262325	0.271896	0.196729	0.269051	0.262325	0.271896	0.196729	0.269051	0.265166	0.318595	0.144632	0.271607	0.448051	0.299785	0.076263	0.175901	0.265166	0.318595	0.144632	0.271607	0.448051	0.299785	0.076263	0.175901	0.265166	0.318595	0.144632	0.271607	0.262325	0.271896	0.196729	0.269051	
6771000	11.688050	3	0.448051	0.299785	0.076263	0.175901	0.284374	0.243804	0.211391	0.260431	0.448051	0.299785	0.076263	0.175901	0.284374	0.243804	0.211391	0.260431	0.271574	0.341411	0.123196	0.263819	0.271574	0.341411	0.123196	0.263819	0.448051	0.299785	0.076263	0.175901	0.448051	0.299785	0.076263	0.175901	0.448051	0.299785	0.076263	0.175901	0.271574	0.341411	0.123196	0.263819	0.284374	0.243804	0.211391	0.260431	
6772000	11.688050	4	0.356121	0.321622	0.118675	0.203582	0.284503	0.231919	0.214676	0.268902	0.448051	0.299785	0.076263	0.175901	0.284503	0.231919	0.214676	0.268902	0.356121	0.321622	0.118675	0.203582	0.095322	0.403084	0.185379	0.316216	0.448051	0.299785	0.076263	0.175901	0.356121	0.321622	0.118675	0.203582	0.356121	0.321622	0.118675	0.203582	0.356121	0.321622	0.118675	0.203582	0.284503	0.231919	0.214676	0.268902	
6773000	11.688050	4	0.448051	0.299785	0.076263	0.175901	0.241130	0.314955	0.135883	0.308032	0.448051	0.299785	0.076263	0.175901	0.241130	0.314955	0.135883	0.308032	0.357249	0.308117	0.124416	0.210217	0.241130	0.314955	0.135883	0.308032	0.448051	0.299785	0.076263	0.175901	0.357249	0.308117	0.124416	0.210217	0.357249	0.308117	0.124416	0.210217	0.241130	0.314955	0.135883	0.308032	0.534209	0.067188	0.224036	0.174567	
