Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
58000	48.111915	4	0.374913	0.287580	0.111569	0.225937	0.271101	0.311502	0.198043	0.219354	0.457039	0.284608	0.088883	0.169470	0.271101	0.311502	0.198043	0.219354	0.271101	0.311502	0.198043	0.219354	0.271101	0.311502	0.198043	0.219354	0.457039	0.284608	0.088883	0.169470	0.374913	0.287580	0.111569	0.225937	0.374913	0.287580	0.111569	0.225937	0.374913	0.287580	0.111569	0.225937	0.331609	0.064731	0.375947	0.227713	
59000	48.111915	3	0.429008	0.288350	0.083721	0.198921	0.261445	0.318647	0.184671	0.235236	0.429008	0.288350	0.083721	0.198921	0.261445	0.318647	0.184671	0.235236	0.261445	0.318647	0.184671	0.235236	0.261445	0.318647	0.184671	0.235236	0.429008	0.288350	0.083721	0.198921	0.381067	0.252215	0.118097	0.248622	0.429008	0.288350	0.083721	0.198921	0.381067	0.252215	0.118097	0.248622	0.261445	0.318647	0.184671	0.235236	
60000	48.111915	6	0.403351	0.272222	0.116143	0.208284	0.162725	0.289047	0.221514	0.326714	0.411883	0.321385	0.076079	0.190654	0.315278	0.282362	0.179376	0.222984	0.315278	0.282362	0.179376	0.222984	0.240898	0.310512	0.073066	0.375524	0.411883	0.321385	0.076079	0.190654	0.403351	0.272222	0.116143	0.208284	0.403351	0.272222	0.116143	0.208284	0.403351	0.272222	0.116143	0.208284	0.167026	0.195217	0.109897	0.527859	
61000	48.111915	3	0.467569	0.292937	0.074398	0.165096	0.285859	0.297077	0.182566	0.234498	0.467569	0.292937	0.074398	0.165096	0.285859	0.297077	0.182566	0.234498	0.285859	0.297077	0.182566	0.234498	0.285859	0.297077	0.182566	0.234498	0.467569	0.292937	0.074398	0.165096	0.388609	0.263383	0.104126	0.243883	0.388609	0.263383	0.104126	0.243883	0.388609	0.263383	0.104126	0.243883	0.285859	0.297077	0.182566	0.234498	
62000	48.111915	4	0.449211	0.308625	0.066000	0.176164	0.290325	0.260510	0.214922	0.234243	0.449211	0.308625	0.066000	0.176164	0.290325	0.260510	0.214922	0.234243	0.340356	0.327065	0.081332	0.251247	0.340356	0.327065	0.081332	0.251247	0.449211	0.308625	0.066000	0.176164	0.340356	0.327065	0.081332	0.251247	0.340356	0.327065	0.081332	0.251247	0.340356	0.327065	0.081332	0.251247	0.251992	0.162101	0.159285	0.426622	
63000	48.111915	4	0.449211	0.308625	0.066000	0.176164	0.377170	0.267587	0.201991	0.153252	0.449211	0.308625	0.066000	0.176164	0.377170	0.267587	0.201991	0.153252	0.351728	0.336261	0.097499	0.214513	0.351728	0.336261	0.097499	0.214513	0.449211	0.308625	0.066000	0.176164	0.351728	0.336261	0.097499	0.214513	0.351728	0.336261	0.097499	0.214513	0.351728	0.336261	0.097499	0.214513	0.351780	0.154200	0.247198	0.246822	
64000	48.111915	5	0.449211	0.308625	0.066000	0.176164	0.162678	0.241770	0.318822	0.276730	0.449211	0.308625	0.066000	0.176164	0.306233	0.341207	0.112814	0.239746	0.306233	0.341207	0.112814	0.239746	0.306233	0.341207	0.112814	0.239746	0.449211	0.308625	0.066000	0.176164	0.306233	0.341207	0.112814	0.239746	0.330192	0.357581	0.078565	0.233662	0.306233	0.341207	0.112814	0.239746	0.707705	0.104817	0.144941	0.042537	
65000	48.111915	5	0.461414	0.301644	0.071902	0.165040	0.349030	0.261791	0.196212	0.192968	0.461414	0.301644	0.071902	0.165040	0.345187	0.291895	0.144552	0.218367	0.343818	0.309313	0.118819	0.228050	0.082279	0.360938	0.114414	0.442369	0.461414	0.301644	0.071902	0.165040	0.343818	0.309313	0.118819	0.228050	0.343818	0.309313	0.118819	0.228050	0.343818	0.309313	0.118819	0.228050	0.343818	0.309313	0.118819	0.228050	
66000	48.111915	4	0.448755	0.304071	0.069873	0.177301	0.295826	0.257246	0.220075	0.226853	0.448755	0.304071	0.069873	0.177301	0.295826	0.257246	0.220075	0.226853	0.273267	0.351427	0.119970	0.255336	0.273267	0.351427	0.119970	0.255336	0.448755	0.304071	0.069873	0.177301	0.273267	0.351427	0.119970	0.255336	0.391121	0.308271	0.090876	0.209732	0.273267	0.351427	0.119970	0.255336	0.295826	0.257246	0.220075	0.226853	
67000	48.111915	2	0.425380	0.290155	0.077554	0.206911	0.262695	0.281851	0.156716	0.298739	0.425380	0.290155	0.077554	0.206911	0.262695	0.281851	0.156716	0.298739	0.262695	0.281851	0.156716	0.298739	0.262695	0.281851	0.156716	0.298739	0.425380	0.290155	0.077554	0.206911	0.425380	0.290155	0.077554	0.206911	0.425380	0.290155	0.077554	0.206911	0.262695	0.281851	0.156716	0.298739	0.262695	0.281851	0.156716	0.298739	
68000	48.111915	3	0.432373	0.322382	0.062137	0.183108	0.188282	0.267827	0.157998	0.385894	0.432373	0.322382	0.062137	0.183108	0.317246	0.308087	0.112776	0.261891	0.317246	0.308087	0.112776	0.261891	0.188282	0.267827	0.157998	0.385894	0.432373	0.322382	0.062137	0.183108	0.317246	0.308087	0.112776	0.261891	0.317246	0.308087	0.112776	0.261891	0.317246	0.308087	0.112776	0.261891	0.317246	0.308087	0.112776	0.261891	
69000	48.111915	2	0.429400	0.322346	0.075409	0.172845	0.288947	0.311958	0.138567	0.260527	0.429400	0.322346	0.075409	0.172845	0.288947	0.311958	0.138567	0.260527	0.288947	0.311958	0.138567	0.260527	0.288947	0.311958	0.138567	0.260527	0.429400	0.322346	0.075409	0.172845	0.288947	0.311958	0.138567	0.260527	0.429400	0.322346	0.075409	0.172845	0.288947	0.311958	0.138567	0.260527	0.288947	0.311958	0.138567	0.260527	
70000	48.111915	5	0.460896	0.306384	0.073567	0.159153	0.297803	0.236734	0.207110	0.258353	0.460896	0.306384	0.073567	0.159153	0.297803	0.236734	0.207110	0.258353	0.300849	0.322322	0.129999	0.246830	0.166946	0.322580	0.179103	0.331371	0.460896	0.306384	0.073567	0.159153	0.367037	0.320436	0.097494	0.215033	0.367037	0.320436	0.097494	0.215033	0.367037	0.320436	0.097494	0.215033	0.297803	0.236734	0.207110	0.258353	
71000	48.111915	4	0.367037	0.320436	0.097494	0.215033	0.326169	0.225404	0.221114	0.227312	0.367037	0.320436	0.097494	0.215033	0.326169	0.225404	0.221114	0.227312	0.364623	0.277820	0.128565	0.228992	0.367037	0.320436	0.097494	0.215033	0.367037	0.320436	0.097494	0.215033	0.364623	0.277820	0.128565	0.228992	0.364623	0.277820	0.128565	0.228992	0.364623	0.277820	0.128565	0.228992	0.287815	0.032766	0.475671	0.203748	
72000	48.111915	2	0.437443	0.316011	0.079583	0.166964	0.286283	0.315131	0.151621	0.246965	0.437443	0.316011	0.079583	0.166964	0.286283	0.315131	0.151621	0.246965	0.286283	0.315131	0.151621	0.246965	0.286283	0.315131	0.151621	0.246965	0.437443	0.316011	0.079583	0.166964	0.437443	0.316011	0.079583	0.166964	0.437443	0.316011	0.079583	0.166964	0.286283	0.315131	0.151621	0.246965	0.286283	0.315131	0.151621	0.246965	
73000	48.111915	3	0.419837	0.344523	0.068327	0.167313	0.281726	0.277809	0.156476	0.283989	0.419837	0.344523	0.068327	0.167313	0.281726	0.277809	0.156476	0.283989	0.335974	0.299425	0.127284	0.237316	0.281726	0.277809	0.156476	0.283989	0.419837	0.344523	0.068327	0.167313	0.335974	0.299425	0.127284	0.237316	0.335974	0.299425	0.127284	0.237316	0.335974	0.299425	0.127284	0.237316	0.281726	0.277809	0.156476	0.283989	
74000	48.111915	3	0.377630	0.337210	0.077011	0.208149	0.271883	0.313388	0.169458	0.245271	0.377630	0.337210	0.077011	0.208149	0.271883	0.313388	0.169458	0.245271	0.271883	0.313388	0.169458	0.245271	0.271883	0.313388	0.169458	0.245271	0.377630	0.337210	0.077011	0.208149	0.271883	0.313388	0.169458	0.245271	0.377630	0.337210	0.077011	0.208149	0.271883	0.313388	0.169458	0.245271	0.221879	0.164786	0.227510	0.385824	
75000	48.111915	3	0.430090	0.312987	0.077516	0.179407	0.250067	0.249547	0.175139	0.325247	0.430090	0.312987	0.077516	0.179407	0.250067	0.249547	0.175139	0.325247	0.340890	0.262585	0.141761	0.254763	0.250067	0.249547	0.175139	0.325247	0.430090	0.312987	0.077516	0.179407	0.340890	0.262585	0.141761	0.254763	0.340890	0.262585	0.141761	0.254763	0.340890	0.262585	0.141761	0.254763	0.340890	0.262585	0.141761	0.254763	
76000	48.111915	4	0.430090	0.312987	0.077516	0.179407	0.244391	0.245800	0.172220	0.337589	0.430090	0.312987	0.077516	0.179407	0.244391	0.245800	0.172220	0.337589	0.336518	0.285130	0.137923	0.240429	0.244391	0.245800	0.172220	0.337589	0.430090	0.312987	0.077516	0.179407	0.336518	0.285130	0.137923	0.240429	0.336518	0.285130	0.137923	0.240429	0.336518	0.285130	0.137923	0.240429	0.291246	0.164580	0.471342	0.072832	
77000	48.111915	3	0.439575	0.303484	0.074483	0.182459	0.294409	0.290737	0.174888	0.239966	0.439575	0.303484	0.074483	0.182459	0.294409	0.290737	0.174888	0.239966	0.294409	0.290737	0.174888	0.239966	0.258347	0.283476	0.160002	0.298175	0.439575	0.303484	0.074483	0.182459	0.294409	0.290737	0.174888	0.239966	0.439575	0.303484	0.074483	0.182459	0.294409	0.290737	0.174888	0.239966	0.294409	0.290737	0.174888	0.239966	
78000	48.111915	3	0.439575	0.303484	0.074483	0.182459	0.308236	0.279860	0.167842	0.244062	0.439575	0.303484	0.074483	0.182459	0.282586	0.243663	0.162684	0.311067	0.308236	0.279860	0.167842	0.244062	0.282586	0.243663	0.162684	0.311067	0.439575	0.303484	0.074483	0.182459	0.439575	0.303484	0.074483	0.182459	0.439575	0.303484	0.074483	0.182459	0.282586	0.243663	0.162684	0.311067	0.282586	0.243663	0.162684	0.311067	
79000	48.111915	4	0.428820	0.304423	0.082536	0.184221	0.245930	0.223943	0.245658	0.284468	0.428820	0.304423	0.082536	0.184221	0.325622	0.222898	0.209281	0.242199	0.325622	0.222898	0.209281	0.242199	0.143572	0.448964	0.085123	0.322341	0.428820	0.304423	0.082536	0.184221	0.428820	0.304423	0.082536	0.184221	0.428820	0.304423	0.082536	0.184221	0.428820	0.304423	0.082536	0.184221	0.245930	0.223943	0.245658	0.284468	
80000	48.111915	4	0.376238	0.276365	0.129341	0.218055	0.284550	0.309200	0.161645	0.244605	0.438544	0.311477	0.072278	0.177701	0.284550	0.309200	0.161645	0.244605	0.284550	0.309200	0.161645	0.244605	0.284550	0.309200	0.161645	0.244605	0.438544	0.311477	0.072278	0.177701	0.376238	0.276365	0.129341	0.218055	0.284550	0.309200	0.161645	0.244605	0.376238	0.276365	0.129341	0.218055	0.583183	0.086003	0.305855	0.024959	
81000	48.111915	3	0.415318	0.272859	0.118969	0.192853	0.291136	0.314742	0.171092	0.223030	0.415318	0.272859	0.118969	0.192853	0.291136	0.314742	0.171092	0.223030	0.291136	0.314742	0.171092	0.223030	0.291136	0.314742	0.171092	0.223030	0.415318	0.272859	0.118969	0.192853	0.406659	0.253201	0.127547	0.212592	0.415318	0.272859	0.118969	0.192853	0.415318	0.272859	0.118969	0.192853	0.415318	0.272859	0.118969	0.192853	
82000	48.111915	4	0.492140	0.267767	0.080407	0.159686	0.267091	0.246280	0.197921	0.288708	0.492140	0.267767	0.080407	0.159686	0.267091	0.246280	0.197921	0.288708	0.290364	0.303693	0.169871	0.236072	0.290364	0.303693	0.169871	0.236072	0.492140	0.267767	0.080407	0.159686	0.361942	0.294785	0.123875	0.219398	0.361942	0.294785	0.123875	0.219398	0.361942	0.294785	0.123875	0.219398	0.290364	0.303693	0.169871	0.236072	
83000	48.111915	3	0.475807	0.275617	0.078607	0.169969	0.214514	0.341714	0.130615	0.313157	0.475807	0.275617	0.078607	0.169969	0.365553	0.269257	0.129865	0.235325	0.365553	0.269257	0.129865	0.235325	0.214514	0.341714	0.130615	0.313157	0.475807	0.275617	0.078607	0.169969	0.365553	0.269257	0.129865	0.235325	0.365553	0.269257	0.129865	0.235325	0.365553	0.269257	0.129865	0.235325	0.365553	0.269257	0.129865	0.235325	
84000	48.111915	4	0.476002	0.287378	0.073531	0.163089	0.193153	0.319955	0.149570	0.337323	0.476002	0.287378	0.073531	0.163089	0.193153	0.319955	0.149570	0.337323	0.332705	0.323934	0.105724	0.237638	0.193153	0.319955	0.149570	0.337323	0.476002	0.287378	0.073531	0.163089	0.332705	0.323934	0.105724	0.237638	0.332705	0.323934	0.105724	0.237638	0.332705	0.323934	0.105724	0.237638	0.358719	0.214868	0.177425	0.248988	
85000	48.111915	3	0.476002	0.287378	0.073531	0.163089	0.236426	0.234007	0.246571	0.282997	0.476002	0.287378	0.073531	0.163089	0.236426	0.234007	0.246571	0.282997	0.315859	0.303617	0.121509	0.259015	0.315859	0.303617	0.121509	0.259015	0.476002	0.287378	0.073531	0.163089	0.315859	0.303617	0.121509	0.259015	0.315859	0.303617	0.121509	0.259015	0.315859	0.303617	0.121509	0.259015	0.315859	0.303617	0.121509	0.259015	
86000	48.111915	3	0.476002	0.287378	0.073531	0.163089	0.297361	0.309148	0.163355	0.230137	0.476002	0.287378	0.073531	0.163089	0.297361	0.309148	0.163355	0.230137	0.297361	0.309148	0.163355	0.230137	0.297361	0.309148	0.163355	0.230137	0.476002	0.287378	0.073531	0.163089	0.356572	0.271358	0.117750	0.254320	0.356572	0.271358	0.117750	0.254320	0.356572	0.271358	0.117750	0.254320	0.297361	0.309148	0.163355	0.230137	
87000	48.111915	3	0.401335	0.324311	0.079412	0.194942	0.303803	0.216585	0.194627	0.284985	0.401335	0.324311	0.079412	0.194942	0.303803	0.216585	0.194627	0.284985	0.311984	0.330247	0.125941	0.231828	0.311984	0.330247	0.125941	0.231828	0.401335	0.324311	0.079412	0.194942	0.311984	0.330247	0.125941	0.231828	0.401335	0.324311	0.079412	0.194942	0.311984	0.330247	0.125941	0.231828	0.303803	0.216585	0.194627	0.284985	
88000	48.111915	4	0.427465	0.299164	0.071305	0.202066	0.168781	0.287832	0.143513	0.399874	0.427465	0.299164	0.071305	0.202066	0.330068	0.318690	0.095725	0.255517	0.330068	0.318690	0.095725	0.255517	0.168781	0.287832	0.143513	0.399874	0.427465	0.299164	0.071305	0.202066	0.330068	0.318690	0.095725	0.255517	0.330068	0.318690	0.095725	0.255517	0.330068	0.318690	0.095725	0.255517	0.324319	0.161335	0.396575	0.117771	
89000	48.111915	4	0.423431	0.307257	0.082539	0.186773	0.277288	0.299088	0.159044	0.264580	0.423431	0.307257	0.082539	0.186773	0.277288	0.299088	0.159044	0.264580	0.277288	0.299088	0.159044	0.264580	0.107850	0.280776	0.170445	0.440928	0.423431	0.307257	0.082539	0.186773	0.423431	0.307257	0.082539	0.186773	0.423431	0.307257	0.082539	0.186773	0.277288	0.299088	0.159044	0.264580	0.169328	0.149905	0.485623	0.195145	
90000	48.111915	5	0.430202	0.300544	0.077906	0.191348	0.283177	0.242284	0.183382	0.291157	0.430202	0.300544	0.077906	0.191348	0.283177	0.242284	0.183382	0.291157	0.283290	0.357868	0.109354	0.249488	0.283290	0.357868	0.109354	0.249488	0.430202	0.300544	0.077906	0.191348	0.430202	0.300544	0.077906	0.191348	0.413786	0.275878	0.096436	0.213900	0.283290	0.357868	0.109354	0.249488	0.535374	0.231934	0.099990	0.132702	
91000	48.111915	4	0.444277	0.248770	0.112207	0.194746	0.291286	0.297981	0.153277	0.257456	0.444277	0.248770	0.112207	0.194746	0.291286	0.297981	0.153277	0.257456	0.255687	0.385606	0.102045	0.256661	0.255687	0.385606	0.102045	0.256661	0.439203	0.293164	0.081623	0.186010	0.439203	0.293164	0.081623	0.186010	0.444277	0.248770	0.112207	0.194746	0.291286	0.297981	0.153277	0.257456	0.444277	0.248770	0.112207	0.194746	
92000	48.111915	5	0.436209	0.294029	0.078647	0.191114	0.214298	0.261070	0.218509	0.306122	0.436209	0.294029	0.078647	0.191114	0.359235	0.240459	0.157668	0.242638	0.362566	0.300477	0.153433	0.183525	0.214298	0.261070	0.218509	0.306122	0.436209	0.294029	0.078647	0.191114	0.458217	0.229810	0.132495	0.179478	0.436209	0.294029	0.078647	0.191114	0.362566	0.300477	0.153433	0.183525	0.214298	0.261070	0.218509	0.306122	
93000	48.111915	3	0.434423	0.305369	0.082807	0.177400	0.192878	0.251290	0.271707	0.284125	0.434423	0.305369	0.082807	0.177400	0.274435	0.269993	0.166569	0.289004	0.434423	0.305369	0.082807	0.177400	0.274435	0.269993	0.166569	0.289004	0.434423	0.305369	0.082807	0.177400	0.434423	0.305369	0.082807	0.177400	0.434423	0.305369	0.082807	0.177400	0.274435	0.269993	0.166569	0.289004	0.274435	0.269993	0.166569	0.289004	
94000	48.111915	4	0.438942	0.304533	0.080398	0.176127	0.293702	0.232750	0.238308	0.235239	0.438942	0.304533	0.080398	0.176127	0.293702	0.232750	0.238308	0.235239	0.323324	0.350719	0.111997	0.213960	0.323324	0.350719	0.111997	0.213960	0.438942	0.304533	0.080398	0.176127	0.323324	0.350719	0.111997	0.213960	0.323324	0.350719	0.111997	0.213960	0.323324	0.350719	0.111997	0.213960	0.395179	0.186272	0.284115	0.134434	
95000	48.111915	3	0.397879	0.329452	0.087919	0.184750	0.279975	0.270962	0.189606	0.259457	0.397879	0.329452	0.087919	0.184750	0.279975	0.270962	0.189606	0.259457	0.397879	0.329452	0.087919	0.184750	0.268187	0.289988	0.103952	0.337873	0.397879	0.329452	0.087919	0.184750	0.268187	0.289988	0.103952	0.337873	0.397879	0.329452	0.087919	0.184750	0.268187	0.289988	0.103952	0.337873	0.279975	0.270962	0.189606	0.259457	
96000	48.111915	4	0.443589	0.304764	0.073079	0.178567	0.231558	0.305033	0.180135	0.283274	0.443589	0.304764	0.073079	0.178567	0.231558	0.305033	0.180135	0.283274	0.385498	0.255170	0.115327	0.244005	0.231558	0.305033	0.180135	0.283274	0.443589	0.304764	0.073079	0.178567	0.385498	0.255170	0.115327	0.244005	0.385498	0.255170	0.115327	0.244005	0.385498	0.255170	0.115327	0.244005	0.777804	0.098594	0.082592	0.041010	
97000	48.111915	4	0.453972	0.290371	0.077685	0.177973	0.246590	0.263229	0.178297	0.311883	0.453972	0.290371	0.077685	0.177973	0.246590	0.263229	0.178297	0.311883	0.388351	0.251663	0.142997	0.216989	0.246590	0.263229	0.178297	0.311883	0.453972	0.290371	0.077685	0.177973	0.388351	0.251663	0.142997	0.216989	0.388351	0.251663	0.142997	0.216989	0.388351	0.251663	0.142997	0.216989	0.449950	0.070635	0.416420	0.062995	
98000	48.111915	4	0.453972	0.290371	0.077685	0.177973	0.269910	0.271976	0.200378	0.257736	0.453972	0.290371	0.077685	0.177973	0.269910	0.271976	0.200378	0.257736	0.319749	0.339978	0.122350	0.217923	0.325901	0.282237	0.088012	0.303851	0.453972	0.290371	0.077685	0.177973	0.325901	0.282237	0.088012	0.303851	0.319749	0.339978	0.122350	0.217923	0.325901	0.282237	0.088012	0.303851	0.325901	0.282237	0.088012	0.303851	
99000	48.111915	2	0.353897	0.313431	0.099852	0.232821	0.229210	0.292949	0.231111	0.246730	0.353897	0.313431	0.099852	0.232821	0.229210	0.292949	0.231111	0.246730	0.353897	0.313431	0.099852	0.232821	0.229210	0.292949	0.231111	0.246730	0.353897	0.313431	0.099852	0.232821	0.353897	0.313431	0.099852	0.232821	0.353897	0.313431	0.099852	0.232821	0.353897	0.313431	0.099852	0.232821	0.229210	0.292949	0.231111	0.246730	
100000	48.111915	3	0.434776	0.307341	0.088050	0.169832	0.301949	0.286406	0.135290	0.276355	0.434776	0.307341	0.088050	0.169832	0.301949	0.286406	0.135290	0.276355	0.340002	0.290116	0.109175	0.260707	0.301949	0.286406	0.135290	0.276355	0.434776	0.307341	0.088050	0.169832	0.340002	0.290116	0.109175	0.260707	0.340002	0.290116	0.109175	0.260707	0.301949	0.286406	0.135290	0.276355	0.340002	0.290116	0.109175	0.260707	
101000	48.111915	3	0.452319	0.289840	0.087758	0.170083	0.213105	0.290462	0.171946	0.324488	0.452319	0.289840	0.087758	0.170083	0.213105	0.290462	0.171946	0.324488	0.316660	0.330175	0.106609	0.246556	0.213105	0.290462	0.171946	0.324488	0.452319	0.289840	0.087758	0.170083	0.316660	0.330175	0.106609	0.246556	0.316660	0.330175	0.106609	0.246556	0.316660	0.330175	0.106609	0.246556	0.316660	0.330175	0.106609	0.246556	
102000	48.111915	3	0.458223	0.305177	0.071076	0.165525	0.290354	0.249673	0.207310	0.252663	0.458223	0.305177	0.071076	0.165525	0.290354	0.249673	0.207310	0.252663	0.321817	0.331719	0.117325	0.229138	0.321817	0.331719	0.117325	0.229138	0.458223	0.305177	0.071076	0.165525	0.321817	0.331719	0.117325	0.229138	0.321817	0.331719	0.117325	0.229138	0.321817	0.331719	0.117325	0.229138	0.290354	0.249673	0.207310	0.252663	
103000	48.111915	4	0.461161	0.292154	0.075576	0.171108	0.239672	0.285184	0.184793	0.290351	0.461161	0.292154	0.075576	0.171108	0.239672	0.285184	0.184793	0.290351	0.353610	0.310345	0.125557	0.210488	0.239672	0.285184	0.184793	0.290351	0.461161	0.292154	0.075576	0.171108	0.353610	0.310345	0.125557	0.210488	0.353610	0.310345	0.125557	0.210488	0.353610	0.310345	0.125557	0.210488	0.596788	0.170197	0.213566	0.019449	
104000	48.111915	4	0.428090	0.321428	0.082639	0.167844	0.259912	0.257375	0.211306	0.271407	0.428090	0.321428	0.082639	0.167844	0.259912	0.257375	0.211306	0.271407	0.331058	0.278767	0.142818	0.247356	0.259912	0.257375	0.211306	0.271407	0.428090	0.321428	0.082639	0.167844	0.331058	0.278767	0.142818	0.247356	0.331058	0.278767	0.142818	0.247356	0.331058	0.278767	0.142818	0.247356	0.274924	0.337735	0.269082	0.118258	
105000	48.111915	3	0.433739	0.286925	0.104933	0.174403	0.243183	0.229636	0.240040	0.287141	0.433739	0.286925	0.104933	0.174403	0.243183	0.229636	0.240040	0.287141	0.433739	0.286925	0.104933	0.174403	0.279249	0.340281	0.097068	0.283402	0.433739	0.286925	0.104933	0.174403	0.279249	0.340281	0.097068	0.283402	0.433739	0.286925	0.104933	0.174403	0.279249	0.340281	0.097068	0.283402	0.279249	0.340281	0.097068	0.283402	
106000	48.111915	2	0.457448	0.253395	0.092105	0.197052	0.292688	0.313204	0.174838	0.219269	0.457448	0.253395	0.092105	0.197052	0.292688	0.313204	0.174838	0.219269	0.292688	0.313204	0.174838	0.219269	0.292688	0.313204	0.174838	0.219269	0.457448	0.253395	0.092105	0.197052	0.457448	0.253395	0.092105	0.197052	0.457448	0.253395	0.092105	0.197052	0.457448	0.253395	0.092105	0.197052	0.292688	0.313204	0.174838	0.219269	
107000	48.111915	3	0.375168	0.299494	0.127077	0.198261	0.305551	0.228247	0.225383	0.240819	0.375168	0.299494	0.127077	0.198261	0.305551	0.228247	0.225383	0.240819	0.375168	0.299494	0.127077	0.198261	0.318573	0.295310	0.114560	0.271557	0.375168	0.299494	0.127077	0.198261	0.375168	0.299494	0.127077	0.198261	0.375168	0.299494	0.127077	0.198261	0.318573	0.295310	0.114560	0.271557	0.375168	0.299494	0.127077	0.198261	
108000	48.111915	3	0.466327	0.270192	0.091045	0.172435	0.405540	0.155291	0.205912	0.233258	0.466327	0.270192	0.091045	0.172435	0.405540	0.155291	0.205912	0.233258	0.380848	0.282039	0.102478	0.234635	0.380848	0.282039	0.102478	0.234635	0.466327	0.270192	0.091045	0.172435	0.380848	0.282039	0.102478	0.234635	0.380848	0.282039	0.102478	0.234635	0.380848	0.282039	0.102478	0.234635	0.405540	0.155291	0.205912	0.233258	
