Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
7367000	4.627436	4	0.467510	0.270480	0.086586	0.175424	0.215809	0.281033	0.241179	0.261979	0.467510	0.270480	0.086586	0.175424	0.303268	0.252223	0.187611	0.256898	0.303268	0.252223	0.187611	0.256898	0.292299	0.220061	0.144250	0.343390	0.467510	0.270480	0.086586	0.175424	0.303268	0.252223	0.187611	0.256898	0.467510	0.270480	0.086586	0.175424	0.292299	0.220061	0.144250	0.343390	0.303268	0.252223	0.187611	0.256898	
7368000	4.627436	3	0.467510	0.270480	0.086586	0.175424	0.191189	0.302187	0.160717	0.345907	0.467510	0.270480	0.086586	0.175424	0.307794	0.283932	0.147597	0.260676	0.307794	0.283932	0.147597	0.260676	0.191189	0.302187	0.160717	0.345907	0.467510	0.270480	0.086586	0.175424	0.307794	0.283932	0.147597	0.260676	0.307794	0.283932	0.147597	0.260676	0.307794	0.283932	0.147597	0.260676	0.467510	0.270480	0.086586	0.175424	
7369000	4.627436	3	0.427613	0.318332	0.076255	0.177800	0.315399	0.267879	0.168885	0.247836	0.427613	0.318332	0.076255	0.177800	0.315399	0.267879	0.168885	0.247836	0.315399	0.267879	0.168885	0.247836	0.292960	0.362440	0.078650	0.265949	0.427613	0.318332	0.076255	0.177800	0.315399	0.267879	0.168885	0.247836	0.292960	0.362440	0.078650	0.265949	0.292960	0.362440	0.078650	0.265949	0.315399	0.267879	0.168885	0.247836	
7370000	4.627436	4	0.448510	0.310654	0.074228	0.166607	0.263128	0.294097	0.164420	0.278355	0.448510	0.310654	0.074228	0.166607	0.263128	0.294097	0.164420	0.278355	0.310088	0.330545	0.125487	0.233881	0.250189	0.372588	0.106739	0.270484	0.448510	0.310654	0.074228	0.166607	0.310088	0.330545	0.125487	0.233881	0.310088	0.330545	0.125487	0.233881	0.310088	0.330545	0.125487	0.233881	0.310088	0.330545	0.125487	0.233881	
7371000	4.627436	4	0.448510	0.310654	0.074228	0.166607	0.279850	0.292498	0.142332	0.285320	0.448510	0.310654	0.074228	0.166607	0.279850	0.292498	0.142332	0.285320	0.320546	0.343086	0.131230	0.205138	0.093992	0.323432	0.107025	0.475551	0.448510	0.310654	0.074228	0.166607	0.279850	0.292498	0.142332	0.285320	0.320546	0.343086	0.131230	0.205138	0.279850	0.292498	0.142332	0.285320	0.279850	0.292498	0.142332	0.285320	
7372000	4.627436	4	0.448510	0.310654	0.074228	0.166607	0.319419	0.295760	0.152075	0.232746	0.448510	0.310654	0.074228	0.166607	0.319419	0.295760	0.152075	0.232746	0.319419	0.295760	0.152075	0.232746	0.316450	0.315555	0.086977	0.281018	0.448510	0.310654	0.074228	0.166607	0.319419	0.295760	0.152075	0.232746	0.316450	0.315555	0.086977	0.281018	0.316450	0.315555	0.086977	0.281018	0.116085	0.340769	0.259722	0.283425	
7373000	4.627436	4	0.448510	0.310654	0.074228	0.166607	0.286703	0.289003	0.157628	0.266666	0.448510	0.310654	0.074228	0.166607	0.286703	0.289003	0.157628	0.266666	0.286703	0.289003	0.157628	0.266666	0.269944	0.331947	0.091130	0.306979	0.448510	0.310654	0.074228	0.166607	0.286703	0.289003	0.157628	0.266666	0.269944	0.331947	0.091130	0.306979	0.269944	0.331947	0.091130	0.306979	0.603521	0.037986	0.148632	0.209861	
7374000	4.627436	2	0.341510	0.305145	0.093937	0.259408	0.287464	0.306605	0.166147	0.239784	0.341510	0.305145	0.093937	0.259408	0.287464	0.306605	0.166147	0.239784	0.287464	0.306605	0.166147	0.239784	0.287464	0.306605	0.166147	0.239784	0.341510	0.305145	0.093937	0.259408	0.341510	0.305145	0.093937	0.259408	0.341510	0.305145	0.093937	0.259408	0.341510	0.305145	0.093937	0.259408	0.341510	0.305145	0.093937	0.259408	
7375000	4.627436	2	0.432812	0.294031	0.075536	0.197621	0.269955	0.299836	0.152336	0.277873	0.432812	0.294031	0.075536	0.197621	0.269955	0.299836	0.152336	0.277873	0.269955	0.299836	0.152336	0.277873	0.269955	0.299836	0.152336	0.277873	0.432812	0.294031	0.075536	0.197621	0.269955	0.299836	0.152336	0.277873	0.432812	0.294031	0.075536	0.197621	0.269955	0.299836	0.152336	0.277873	0.269955	0.299836	0.152336	0.277873	
7376000	4.627436	3	0.441110	0.297577	0.066825	0.194487	0.270237	0.267692	0.187045	0.275025	0.441110	0.297577	0.066825	0.194487	0.270237	0.267692	0.187045	0.275025	0.278106	0.288514	0.132517	0.300863	0.278106	0.288514	0.132517	0.300863	0.441110	0.297577	0.066825	0.194487	0.278106	0.288514	0.132517	0.300863	0.441110	0.297577	0.066825	0.194487	0.278106	0.288514	0.132517	0.300863	0.278106	0.288514	0.132517	0.300863	
7377000	4.627436	4	0.441110	0.297577	0.066825	0.194487	0.134480	0.333367	0.245032	0.287122	0.441110	0.297577	0.066825	0.194487	0.286407	0.307329	0.116154	0.290110	0.286407	0.307329	0.116154	0.290110	0.268860	0.314628	0.102885	0.313627	0.441110	0.297577	0.066825	0.194487	0.286407	0.307329	0.116154	0.290110	0.286407	0.307329	0.116154	0.290110	0.286407	0.307329	0.116154	0.290110	0.286407	0.307329	0.116154	0.290110	
7378000	4.627436	3	0.441110	0.297577	0.066825	0.194487	0.231921	0.284144	0.191941	0.291994	0.441110	0.297577	0.066825	0.194487	0.350469	0.271562	0.126961	0.251008	0.350469	0.271562	0.126961	0.251008	0.231921	0.284144	0.191941	0.291994	0.441110	0.297577	0.066825	0.194487	0.350469	0.271562	0.126961	0.251008	0.350469	0.271562	0.126961	0.251008	0.350469	0.271562	0.126961	0.251008	0.350469	0.271562	0.126961	0.251008	
7379000	4.627436	3	0.441110	0.297577	0.066825	0.194487	0.148953	0.267725	0.195765	0.387557	0.441110	0.297577	0.066825	0.194487	0.312763	0.288252	0.128893	0.270093	0.312763	0.288252	0.128893	0.270093	0.148953	0.267725	0.195765	0.387557	0.441110	0.297577	0.066825	0.194487	0.312763	0.288252	0.128893	0.270093	0.441110	0.297577	0.066825	0.194487	0.312763	0.288252	0.128893	0.270093	0.312763	0.288252	0.128893	0.270093	
7380000	4.627436	3	0.445053	0.295536	0.071534	0.187877	0.248926	0.298936	0.182703	0.269436	0.445053	0.295536	0.071534	0.187877	0.248926	0.298936	0.182703	0.269436	0.359627	0.284877	0.121545	0.233952	0.248926	0.298936	0.182703	0.269436	0.445053	0.295536	0.071534	0.187877	0.359627	0.284877	0.121545	0.233952	0.359627	0.284877	0.121545	0.233952	0.359627	0.284877	0.121545	0.233952	0.359627	0.284877	0.121545	0.233952	
7381000	4.627436	3	0.434037	0.309093	0.071040	0.185830	0.252352	0.312256	0.154123	0.281269	0.434037	0.309093	0.071040	0.185830	0.252352	0.312256	0.154123	0.281269	0.333305	0.311466	0.125302	0.229927	0.252352	0.312256	0.154123	0.281269	0.434037	0.309093	0.071040	0.185830	0.333305	0.311466	0.125302	0.229927	0.333305	0.311466	0.125302	0.229927	0.252352	0.312256	0.154123	0.281269	0.333305	0.311466	0.125302	0.229927	
7382000	4.627436	4	0.434037	0.309093	0.071040	0.185830	0.242727	0.344695	0.190223	0.222355	0.434037	0.309093	0.071040	0.185830	0.260438	0.267213	0.142432	0.329917	0.302623	0.328487	0.131079	0.237811	0.260438	0.267213	0.142432	0.329917	0.434037	0.309093	0.071040	0.185830	0.302623	0.328487	0.131079	0.237811	0.434037	0.309093	0.071040	0.185830	0.260438	0.267213	0.142432	0.329917	0.302623	0.328487	0.131079	0.237811	
7383000	4.627436	2	0.434037	0.309093	0.071040	0.185830	0.285332	0.286200	0.163572	0.264897	0.434037	0.309093	0.071040	0.185830	0.285332	0.286200	0.163572	0.264897	0.285332	0.286200	0.163572	0.264897	0.285332	0.286200	0.163572	0.264897	0.434037	0.309093	0.071040	0.185830	0.285332	0.286200	0.163572	0.264897	0.434037	0.309093	0.071040	0.185830	0.285332	0.286200	0.163572	0.264897	0.285332	0.286200	0.163572	0.264897	
7384000	4.627436	3	0.458093	0.297263	0.072228	0.172416	0.276424	0.298135	0.178531	0.246911	0.458093	0.297263	0.072228	0.172416	0.276424	0.298135	0.178531	0.246911	0.276424	0.298135	0.178531	0.246911	0.276424	0.298135	0.178531	0.246911	0.458093	0.297263	0.072228	0.172416	0.385265	0.243733	0.100509	0.270494	0.458093	0.297263	0.072228	0.172416	0.385265	0.243733	0.100509	0.270494	0.276424	0.298135	0.178531	0.246911	
7385000	4.627436	2	0.435316	0.275961	0.091930	0.196793	0.275174	0.282160	0.161019	0.281647	0.435316	0.275961	0.091930	0.196793	0.275174	0.282160	0.161019	0.281647	0.275174	0.282160	0.161019	0.281647	0.275174	0.282160	0.161019	0.281647	0.435316	0.275961	0.091930	0.196793	0.275174	0.282160	0.161019	0.281647	0.435316	0.275961	0.091930	0.196793	0.275174	0.282160	0.161019	0.281647	0.275174	0.282160	0.161019	0.281647	
7386000	4.627436	3	0.439472	0.309753	0.070170	0.180605	0.274005	0.299326	0.144658	0.282011	0.439472	0.309753	0.070170	0.180605	0.300288	0.283674	0.142291	0.273747	0.300288	0.283674	0.142291	0.273747	0.274005	0.299326	0.144658	0.282011	0.439472	0.309753	0.070170	0.180605	0.300288	0.283674	0.142291	0.273747	0.439472	0.309753	0.070170	0.180605	0.300288	0.283674	0.142291	0.273747	0.300288	0.283674	0.142291	0.273747	
7387000	4.627436	3	0.443826	0.304498	0.068592	0.183084	0.230755	0.225453	0.198237	0.345555	0.443826	0.304498	0.068592	0.183084	0.230755	0.225453	0.198237	0.345555	0.271365	0.311948	0.136415	0.280271	0.271365	0.311948	0.136415	0.280271	0.443826	0.304498	0.068592	0.183084	0.271365	0.311948	0.136415	0.280271	0.443826	0.304498	0.068592	0.183084	0.271365	0.311948	0.136415	0.280271	0.230755	0.225453	0.198237	0.345555	
7388000	4.627436	3	0.358093	0.278628	0.091941	0.271338	0.303784	0.249756	0.187286	0.259174	0.454047	0.309664	0.064857	0.171432	0.303784	0.249756	0.187286	0.259174	0.303784	0.249756	0.187286	0.259174	0.358093	0.278628	0.091941	0.271338	0.454047	0.309664	0.064857	0.171432	0.358093	0.278628	0.091941	0.271338	0.358093	0.278628	0.091941	0.271338	0.358093	0.278628	0.091941	0.271338	0.358093	0.278628	0.091941	0.271338	
7389000	4.627436	4	0.437850	0.307845	0.072918	0.181387	0.287966	0.235328	0.188416	0.288290	0.437850	0.307845	0.072918	0.181387	0.287966	0.235328	0.188416	0.288290	0.286552	0.349462	0.107789	0.256198	0.286552	0.349462	0.107789	0.256198	0.437850	0.307845	0.072918	0.181387	0.286552	0.349462	0.107789	0.256198	0.286552	0.349462	0.107789	0.256198	0.286552	0.349462	0.107789	0.256198	0.434423	0.095924	0.389085	0.080568	
7390000	4.627436	3	0.450319	0.294524	0.090377	0.164780	0.226684	0.267670	0.250068	0.255578	0.450319	0.294524	0.090377	0.164780	0.226684	0.267670	0.250068	0.255578	0.284945	0.316033	0.127439	0.271583	0.284945	0.316033	0.127439	0.271583	0.450319	0.294524	0.090377	0.164780	0.284945	0.316033	0.127439	0.271583	0.284945	0.316033	0.127439	0.271583	0.284945	0.316033	0.127439	0.271583	0.226684	0.267670	0.250068	0.255578	
7391000	4.627436	3	0.437508	0.314025	0.074731	0.173735	0.256571	0.250675	0.227190	0.265564	0.437508	0.314025	0.074731	0.173735	0.256571	0.250675	0.227190	0.265564	0.279285	0.316477	0.134566	0.269672	0.279285	0.316477	0.134566	0.269672	0.437508	0.314025	0.074731	0.173735	0.279285	0.316477	0.134566	0.269672	0.437508	0.314025	0.074731	0.173735	0.279285	0.316477	0.134566	0.269672	0.279285	0.316477	0.134566	0.269672	
7392000	4.627436	3	0.437508	0.314025	0.074731	0.173735	0.292243	0.265628	0.204296	0.237833	0.437508	0.314025	0.074731	0.173735	0.292243	0.265628	0.204296	0.237833	0.310570	0.320917	0.109507	0.259005	0.310570	0.320917	0.109507	0.259005	0.437508	0.314025	0.074731	0.173735	0.310570	0.320917	0.109507	0.259005	0.310570	0.320917	0.109507	0.259005	0.310570	0.320917	0.109507	0.259005	0.310570	0.320917	0.109507	0.259005	
7393000	4.627436	3	0.456364	0.293265	0.075576	0.174795	0.312767	0.283580	0.230212	0.173440	0.456364	0.293265	0.075576	0.174795	0.274010	0.303616	0.136345	0.286030	0.274010	0.303616	0.136345	0.286030	0.274010	0.303616	0.136345	0.286030	0.456364	0.293265	0.075576	0.174795	0.274010	0.303616	0.136345	0.286030	0.456364	0.293265	0.075576	0.174795	0.274010	0.303616	0.136345	0.286030	0.312767	0.283580	0.230212	0.173440	
7394000	4.627436	3	0.440758	0.320955	0.065971	0.172315	0.302077	0.303981	0.136034	0.257908	0.440758	0.320955	0.065971	0.172315	0.302077	0.303981	0.136034	0.257908	0.302077	0.303981	0.136034	0.257908	0.259728	0.371695	0.124179	0.244398	0.440758	0.320955	0.065971	0.172315	0.302077	0.303981	0.136034	0.257908	0.302077	0.303981	0.136034	0.257908	0.302077	0.303981	0.136034	0.257908	0.302077	0.303981	0.136034	0.257908	
7395000	4.627436	5	0.408488	0.275969	0.100862	0.214680	0.256702	0.324830	0.211243	0.207225	0.408488	0.275969	0.100862	0.214680	0.280498	0.325936	0.157175	0.236391	0.280498	0.325936	0.157175	0.236391	0.258800	0.298512	0.093432	0.349256	0.408488	0.275969	0.100862	0.214680	0.408488	0.275969	0.100862	0.214680	0.408488	0.275969	0.100862	0.214680	0.302431	0.284850	0.148702	0.264017	0.408488	0.275969	0.100862	0.214680	
7396000	4.627436	3	0.422018	0.316151	0.077550	0.184281	0.255345	0.303937	0.169536	0.271182	0.422018	0.316151	0.077550	0.184281	0.255345	0.303937	0.169536	0.271182	0.255345	0.303937	0.169536	0.271182	0.255345	0.303937	0.169536	0.271182	0.422018	0.316151	0.077550	0.184281	0.389165	0.240593	0.097574	0.272668	0.422018	0.316151	0.077550	0.184281	0.389165	0.240593	0.097574	0.272668	0.255345	0.303937	0.169536	0.271182	
7397000	4.627436	4	0.422018	0.316151	0.077550	0.184281	0.205397	0.378753	0.166107	0.249743	0.422018	0.316151	0.077550	0.184281	0.205397	0.378753	0.166107	0.249743	0.205397	0.378753	0.166107	0.249743	0.205397	0.378753	0.166107	0.249743	0.422018	0.316151	0.077550	0.184281	0.344161	0.295898	0.087776	0.272165	0.344161	0.295898	0.087776	0.272165	0.344161	0.295898	0.087776	0.272165	0.593375	0.104745	0.218903	0.082977	
7398000	4.627436	4	0.463292	0.302295	0.066946	0.167468	0.302139	0.276699	0.164311	0.256851	0.463292	0.302295	0.066946	0.167468	0.302139	0.276699	0.164311	0.256851	0.302139	0.276699	0.164311	0.256851	0.250935	0.326612	0.078766	0.343687	0.463292	0.302295	0.066946	0.167468	0.302139	0.276699	0.164311	0.256851	0.302139	0.276699	0.164311	0.256851	0.302139	0.276699	0.164311	0.256851	0.245786	0.126741	0.386502	0.240971	
7399000	4.627436	2	0.456085	0.282972	0.076496	0.184447	0.281317	0.285166	0.156213	0.277303	0.456085	0.282972	0.076496	0.184447	0.281317	0.285166	0.156213	0.277303	0.281317	0.285166	0.156213	0.277303	0.281317	0.285166	0.156213	0.277303	0.456085	0.282972	0.076496	0.184447	0.281317	0.285166	0.156213	0.277303	0.456085	0.282972	0.076496	0.184447	0.281317	0.285166	0.156213	0.277303	0.281317	0.285166	0.156213	0.277303	
7400000	4.627436	2	0.464467	0.286799	0.071374	0.177359	0.292660	0.296160	0.139784	0.271396	0.464467	0.286799	0.071374	0.177359	0.292660	0.296160	0.139784	0.271396	0.292660	0.296160	0.139784	0.271396	0.292660	0.296160	0.139784	0.271396	0.464467	0.286799	0.071374	0.177359	0.292660	0.296160	0.139784	0.271396	0.464467	0.286799	0.071374	0.177359	0.292660	0.296160	0.139784	0.271396	0.292660	0.296160	0.139784	0.271396	
7401000	4.627436	4	0.408349	0.289560	0.091918	0.210173	0.192721	0.288185	0.239906	0.279188	0.408349	0.289560	0.091918	0.210173	0.316376	0.264075	0.185801	0.233748	0.316376	0.264075	0.185801	0.233748	0.192721	0.288185	0.239906	0.279188	0.408349	0.289560	0.091918	0.210173	0.408349	0.289560	0.091918	0.210173	0.408349	0.289560	0.091918	0.210173	0.357144	0.311609	0.063426	0.267822	0.192721	0.288185	0.239906	0.279188	
7402000	4.627436	3	0.468851	0.283469	0.079498	0.168183	0.177963	0.349598	0.142229	0.330211	0.468851	0.283469	0.079498	0.168183	0.365607	0.263016	0.138558	0.232820	0.365607	0.263016	0.138558	0.232820	0.177963	0.349598	0.142229	0.330211	0.468851	0.283469	0.079498	0.168183	0.365607	0.263016	0.138558	0.232820	0.365607	0.263016	0.138558	0.232820	0.365607	0.263016	0.138558	0.232820	0.365607	0.263016	0.138558	0.232820	
7403000	4.627436	3	0.477743	0.274988	0.081548	0.165721	0.304281	0.287933	0.181505	0.226281	0.477743	0.274988	0.081548	0.165721	0.352440	0.258278	0.131761	0.257520	0.304281	0.287933	0.181505	0.226281	0.304281	0.287933	0.181505	0.226281	0.477743	0.274988	0.081548	0.165721	0.352440	0.258278	0.131761	0.257520	0.352440	0.258278	0.131761	0.257520	0.352440	0.258278	0.131761	0.257520	0.352440	0.258278	0.131761	0.257520	
7404000	4.627436	4	0.456015	0.290815	0.073290	0.179880	0.210287	0.324326	0.201216	0.264171	0.456015	0.290815	0.073290	0.179880	0.300946	0.311748	0.122736	0.264571	0.300946	0.311748	0.122736	0.264571	0.300946	0.311748	0.122736	0.264571	0.456015	0.290815	0.073290	0.179880	0.300946	0.311748	0.122736	0.264571	0.456015	0.290815	0.073290	0.179880	0.300946	0.311748	0.122736	0.264571	0.208317	0.306570	0.384755	0.100358	
7405000	4.627436	2	0.428103	0.309226	0.077632	0.185040	0.273245	0.294316	0.149822	0.282618	0.428103	0.309226	0.077632	0.185040	0.273245	0.294316	0.149822	0.282618	0.273245	0.294316	0.149822	0.282618	0.273245	0.294316	0.149822	0.282618	0.428103	0.309226	0.077632	0.185040	0.273245	0.294316	0.149822	0.282618	0.428103	0.309226	0.077632	0.185040	0.273245	0.294316	0.149822	0.282618	0.273245	0.294316	0.149822	0.282618	
7406000	4.627436	3	0.428103	0.309226	0.077632	0.185040	0.271595	0.286370	0.155528	0.286507	0.428103	0.309226	0.077632	0.185040	0.271595	0.286370	0.155528	0.286507	0.271595	0.286370	0.155528	0.286507	0.271595	0.286370	0.155528	0.286507	0.428103	0.309226	0.077632	0.185040	0.363787	0.213925	0.138391	0.283897	0.428103	0.309226	0.077632	0.185040	0.271595	0.286370	0.155528	0.286507	0.428103	0.309226	0.077632	0.185040	
7407000	4.627436	3	0.357541	0.314299	0.097381	0.230779	0.289748	0.271330	0.177389	0.261533	0.430465	0.314661	0.076096	0.178778	0.289748	0.271330	0.177389	0.261533	0.289748	0.271330	0.177389	0.261533	0.289748	0.271330	0.177389	0.261533	0.430465	0.314661	0.076096	0.178778	0.357541	0.314299	0.097381	0.230779	0.357541	0.314299	0.097381	0.230779	0.357541	0.314299	0.097381	0.230779	0.289748	0.271330	0.177389	0.261533	
7408000	4.627436	2	0.425234	0.302289	0.071213	0.201265	0.286036	0.275452	0.151724	0.286788	0.425234	0.302289	0.071213	0.201265	0.286036	0.275452	0.151724	0.286788	0.286036	0.275452	0.151724	0.286788	0.286036	0.275452	0.151724	0.286788	0.425234	0.302289	0.071213	0.201265	0.286036	0.275452	0.151724	0.286788	0.425234	0.302289	0.071213	0.201265	0.286036	0.275452	0.151724	0.286788	0.286036	0.275452	0.151724	0.286788	
7409000	4.627436	2	0.425547	0.318292	0.084959	0.171202	0.273971	0.286742	0.174760	0.264528	0.425547	0.318292	0.084959	0.171202	0.273971	0.286742	0.174760	0.264528	0.273971	0.286742	0.174760	0.264528	0.273971	0.286742	0.174760	0.264528	0.425547	0.318292	0.084959	0.171202	0.273971	0.286742	0.174760	0.264528	0.425547	0.318292	0.084959	0.171202	0.273971	0.286742	0.174760	0.264528	0.273971	0.286742	0.174760	0.264528	
7410000	4.627436	4	0.428629	0.314792	0.083098	0.173481	0.252123	0.311660	0.182984	0.253232	0.428629	0.314792	0.083098	0.173481	0.264057	0.252793	0.182399	0.300751	0.252123	0.311660	0.182984	0.253232	0.252123	0.311660	0.182984	0.253232	0.428629	0.314792	0.083098	0.173481	0.351263	0.258438	0.100544	0.289755	0.351263	0.258438	0.100544	0.289755	0.351263	0.258438	0.100544	0.289755	0.252123	0.311660	0.182984	0.253232	
7411000	4.627436	4	0.359079	0.298312	0.121690	0.220919	0.251666	0.325679	0.180280	0.242375	0.359079	0.298312	0.121690	0.220919	0.360671	0.225268	0.158239	0.255822	0.251666	0.325679	0.180280	0.242375	0.251666	0.325679	0.180280	0.242375	0.359079	0.298312	0.121690	0.220919	0.360671	0.225268	0.158239	0.255822	0.359079	0.298312	0.121690	0.220919	0.360671	0.225268	0.158239	0.255822	0.320730	0.199929	0.289876	0.189464	
7412000	4.627436	2	0.433351	0.306859	0.076984	0.182807	0.261181	0.311859	0.157619	0.269341	0.433351	0.306859	0.076984	0.182807	0.261181	0.311859	0.157619	0.269341	0.261181	0.311859	0.157619	0.269341	0.261181	0.311859	0.157619	0.269341	0.433351	0.306859	0.076984	0.182807	0.261181	0.311859	0.157619	0.269341	0.261181	0.311859	0.157619	0.269341	0.261181	0.311859	0.157619	0.269341	0.261181	0.311859	0.157619	0.269341	
7413000	4.627436	2	0.407368	0.313173	0.085545	0.193914	0.308657	0.287167	0.138195	0.265981	0.407368	0.313173	0.085545	0.193914	0.308657	0.287167	0.138195	0.265981	0.308657	0.287167	0.138195	0.265981	0.308657	0.287167	0.138195	0.265981	0.407368	0.313173	0.085545	0.193914	0.308657	0.287167	0.138195	0.265981	0.407368	0.313173	0.085545	0.193914	0.308657	0.287167	0.138195	0.265981	0.308657	0.287167	0.138195	0.265981	
7414000	4.627436	3	0.422522	0.320438	0.076006	0.181034	0.175554	0.328051	0.237848	0.258548	0.422522	0.320438	0.076006	0.181034	0.288097	0.305282	0.152067	0.254554	0.288097	0.305282	0.152067	0.254554	0.288097	0.305282	0.152067	0.254554	0.422522	0.320438	0.076006	0.181034	0.288097	0.305282	0.152067	0.254554	0.422522	0.320438	0.076006	0.181034	0.288097	0.305282	0.152067	0.254554	0.288097	0.305282	0.152067	0.254554	
7415000	4.627436	4	0.387773	0.312088	0.084714	0.215426	0.300661	0.260572	0.191701	0.247067	0.422522	0.320438	0.076006	0.181034	0.300661	0.260572	0.191701	0.247067	0.300661	0.260572	0.191701	0.247067	0.266577	0.323841	0.108785	0.300797	0.422522	0.320438	0.076006	0.181034	0.387773	0.312088	0.084714	0.215426	0.387773	0.312088	0.084714	0.215426	0.387773	0.312088	0.084714	0.215426	0.300661	0.260572	0.191701	0.247067	
7416000	4.627436	3	0.481215	0.260470	0.088425	0.169889	0.272781	0.272614	0.187511	0.267094	0.481215	0.260470	0.088425	0.169889	0.272781	0.272614	0.187511	0.267094	0.272781	0.272614	0.187511	0.267094	0.272781	0.272614	0.187511	0.267094	0.481215	0.260470	0.088425	0.169889	0.372489	0.291263	0.111850	0.224398	0.372489	0.291263	0.111850	0.224398	0.272781	0.272614	0.187511	0.267094	0.272781	0.272614	0.187511	0.267094	
7417000	4.627436	2	0.467710	0.292140	0.082518	0.157633	0.302816	0.306042	0.159879	0.231263	0.467710	0.292140	0.082518	0.157633	0.302816	0.306042	0.159879	0.231263	0.302816	0.306042	0.159879	0.231263	0.302816	0.306042	0.159879	0.231263	0.467710	0.292140	0.082518	0.157633	0.302816	0.306042	0.159879	0.231263	0.467710	0.292140	0.082518	0.157633	0.302816	0.306042	0.159879	0.231263	0.302816	0.306042	0.159879	0.231263	
7418000	4.627436	3	0.440078	0.300405	0.086191	0.173326	0.306188	0.265995	0.183979	0.243838	0.440078	0.300405	0.086191	0.173326	0.346498	0.204024	0.189065	0.260413	0.306188	0.265995	0.183979	0.243838	0.306188	0.265995	0.183979	0.243838	0.440078	0.300405	0.086191	0.173326	0.306188	0.265995	0.183979	0.243838	0.440078	0.300405	0.086191	0.173326	0.306188	0.265995	0.183979	0.243838	0.306188	0.265995	0.183979	0.243838	
7419000	4.627436	4	0.371842	0.293730	0.132942	0.201486	0.221368	0.259674	0.202835	0.316123	0.441731	0.308428	0.081192	0.168649	0.221368	0.259674	0.202835	0.316123	0.371842	0.293730	0.132942	0.201486	0.245256	0.354636	0.172686	0.227422	0.441731	0.308428	0.081192	0.168649	0.371842	0.293730	0.132942	0.201486	0.371842	0.293730	0.132942	0.201486	0.371842	0.293730	0.132942	0.201486	0.371842	0.293730	0.132942	0.201486	
7420000	4.627436	4	0.374883	0.302527	0.120318	0.202271	0.315501	0.231565	0.172256	0.280678	0.478610	0.286043	0.077292	0.158055	0.315501	0.231565	0.172256	0.280678	0.299069	0.301158	0.149423	0.250349	0.299069	0.301158	0.149423	0.250349	0.478610	0.286043	0.077292	0.158055	0.374883	0.302527	0.120318	0.202271	0.374883	0.302527	0.120318	0.202271	0.315501	0.231565	0.172256	0.280678	0.315501	0.231565	0.172256	0.280678	
7421000	4.627436	4	0.399561	0.303151	0.123692	0.173596	0.305480	0.266975	0.194649	0.232897	0.399561	0.303151	0.123692	0.173596	0.341164	0.219827	0.161842	0.277167	0.305480	0.266975	0.194649	0.232897	0.124570	0.226044	0.125360	0.524026	0.399561	0.303151	0.123692	0.173596	0.341164	0.219827	0.161842	0.277167	0.305480	0.266975	0.194649	0.232897	0.341164	0.219827	0.161842	0.277167	0.399561	0.303151	0.123692	0.173596	
7422000	4.627436	4	0.457445	0.281470	0.099308	0.161777	0.235292	0.316868	0.205903	0.241937	0.457445	0.281470	0.099308	0.161777	0.363206	0.193455	0.149671	0.293668	0.235292	0.316868	0.205903	0.241937	0.138333	0.289163	0.199517	0.372987	0.457445	0.281470	0.099308	0.161777	0.363206	0.193455	0.149671	0.293668	0.457445	0.281470	0.099308	0.161777	0.363206	0.193455	0.149671	0.293668	0.363206	0.193455	0.149671	0.293668	
7423000	4.627436	4	0.439751	0.296280	0.081539	0.182430	0.239433	0.329103	0.179405	0.252060	0.439751	0.296280	0.081539	0.182430	0.346614	0.237656	0.156629	0.259101	0.239433	0.329103	0.179405	0.252060	0.193301	0.319678	0.062385	0.424636	0.439751	0.296280	0.081539	0.182430	0.346614	0.237656	0.156629	0.259101	0.439751	0.296280	0.081539	0.182430	0.346614	0.237656	0.156629	0.259101	0.346614	0.237656	0.156629	0.259101	
7424000	4.627436	4	0.452830	0.300075	0.079329	0.167766	0.249479	0.322001	0.189760	0.238760	0.452830	0.300075	0.079329	0.167766	0.348705	0.255725	0.157531	0.238040	0.246221	0.375722	0.158986	0.219071	0.246221	0.375722	0.158986	0.219071	0.452830	0.300075	0.079329	0.167766	0.348705	0.255725	0.157531	0.238040	0.452830	0.300075	0.079329	0.167766	0.348705	0.255725	0.157531	0.238040	0.348705	0.255725	0.157531	0.238040	
