Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
8747000	48.111915	2	0.439054	0.291117	0.096232	0.173597	0.325522	0.261487	0.188894	0.224097	0.439054	0.291117	0.096232	0.173597	0.325522	0.261487	0.188894	0.224097	0.325522	0.261487	0.188894	0.224097	0.325522	0.261487	0.188894	0.224097	0.439054	0.291117	0.096232	0.173597	0.325522	0.261487	0.188894	0.224097	0.439054	0.291117	0.096232	0.173597	0.325522	0.261487	0.188894	0.224097	0.325522	0.261487	0.188894	0.224097	
8748000	48.111915	4	0.439054	0.291117	0.096232	0.173597	0.213052	0.331850	0.205387	0.249711	0.439054	0.291117	0.096232	0.173597	0.279485	0.257478	0.178572	0.284465	0.259915	0.320729	0.161336	0.258021	0.213052	0.331850	0.205387	0.249711	0.439054	0.291117	0.096232	0.173597	0.279485	0.257478	0.178572	0.284465	0.439054	0.291117	0.096232	0.173597	0.279485	0.257478	0.178572	0.284465	0.279485	0.257478	0.178572	0.284465	
8749000	48.111915	4	0.471136	0.287806	0.080537	0.160521	0.279673	0.302958	0.167727	0.249642	0.471136	0.287806	0.080537	0.160521	0.279673	0.302958	0.167727	0.249642	0.279673	0.302958	0.167727	0.249642	0.116125	0.307564	0.177715	0.398596	0.471136	0.287806	0.080537	0.160521	0.279673	0.302958	0.167727	0.249642	0.471136	0.287806	0.080537	0.160521	0.279673	0.302958	0.167727	0.249642	0.185509	0.161279	0.577990	0.075221	
8750000	48.111915	4	0.456733	0.291868	0.082532	0.168867	0.286813	0.227959	0.165493	0.319736	0.456733	0.291868	0.082532	0.168867	0.286813	0.227959	0.165493	0.319736	0.338386	0.241028	0.155930	0.264656	0.286813	0.227959	0.165493	0.319736	0.456733	0.291868	0.082532	0.168867	0.338386	0.241028	0.155930	0.264656	0.456733	0.291868	0.082532	0.168867	0.338386	0.241028	0.155930	0.264656	0.268460	0.093932	0.438982	0.198626	
8751000	48.111915	3	0.474667	0.289546	0.072875	0.162912	0.258509	0.306706	0.157603	0.277182	0.474667	0.289546	0.072875	0.162912	0.258509	0.306706	0.157603	0.277182	0.258509	0.306706	0.157603	0.277182	0.258509	0.306706	0.157603	0.277182	0.474667	0.289546	0.072875	0.162912	0.396196	0.263333	0.091940	0.248531	0.396196	0.263333	0.091940	0.248531	0.396196	0.263333	0.091940	0.248531	0.474667	0.289546	0.072875	0.162912	
8752000	48.111915	2	0.480244	0.282255	0.076239	0.161261	0.296283	0.307925	0.143354	0.252438	0.480244	0.282255	0.076239	0.161261	0.296283	0.307925	0.143354	0.252438	0.296283	0.307925	0.143354	0.252438	0.296283	0.307925	0.143354	0.252438	0.480244	0.282255	0.076239	0.161261	0.296283	0.307925	0.143354	0.252438	0.296283	0.307925	0.143354	0.252438	0.296283	0.307925	0.143354	0.252438	0.480244	0.282255	0.076239	0.161261	
8753000	48.111915	5	0.490178	0.267936	0.079054	0.162832	0.273552	0.307047	0.206569	0.212832	0.461670	0.274703	0.085106	0.178521	0.322451	0.279604	0.138765	0.259180	0.273552	0.307047	0.206569	0.212832	0.322451	0.279604	0.138765	0.259180	0.490178	0.267936	0.079054	0.162832	0.322451	0.279604	0.138765	0.259180	0.322451	0.279604	0.138765	0.259180	0.322451	0.279604	0.138765	0.259180	0.369169	0.272147	0.183450	0.175233	
8754000	48.111915	3	0.461670	0.274703	0.085106	0.178521	0.246478	0.327115	0.178588	0.247819	0.461670	0.274703	0.085106	0.178521	0.357435	0.258376	0.149042	0.235148	0.246478	0.327115	0.178588	0.247819	0.246478	0.327115	0.178588	0.247819	0.461670	0.274703	0.085106	0.178521	0.357435	0.258376	0.149042	0.235148	0.461670	0.274703	0.085106	0.178521	0.357435	0.258376	0.149042	0.235148	0.357435	0.258376	0.149042	0.235148	
8755000	48.111915	3	0.449832	0.282747	0.100316	0.167106	0.310217	0.273493	0.183886	0.232404	0.449832	0.282747	0.100316	0.167106	0.310217	0.273493	0.183886	0.232404	0.310217	0.273493	0.183886	0.232404	0.310217	0.273493	0.183886	0.232404	0.449832	0.282747	0.100316	0.167106	0.371041	0.239475	0.134717	0.254768	0.449832	0.282747	0.100316	0.167106	0.371041	0.239475	0.134717	0.254768	0.310217	0.273493	0.183886	0.232404	
8756000	48.111915	2	0.455883	0.287674	0.081202	0.175242	0.281407	0.291372	0.172363	0.254859	0.455883	0.287674	0.081202	0.175242	0.281407	0.291372	0.172363	0.254859	0.281407	0.291372	0.172363	0.254859	0.281407	0.291372	0.172363	0.254859	0.455883	0.287674	0.081202	0.175242	0.455883	0.287674	0.081202	0.175242	0.455883	0.287674	0.081202	0.175242	0.281407	0.291372	0.172363	0.254859	0.281407	0.291372	0.172363	0.254859	
8757000	48.111915	4	0.434136	0.302323	0.084610	0.178931	0.277502	0.291146	0.171118	0.260234	0.434136	0.302323	0.084610	0.178931	0.277502	0.291146	0.171118	0.260234	0.277502	0.291146	0.171118	0.260234	0.277502	0.291146	0.171118	0.260234	0.434136	0.302323	0.084610	0.178931	0.323937	0.287711	0.136402	0.251950	0.434136	0.302323	0.084610	0.178931	0.323937	0.287711	0.136402	0.251950	0.099423	0.293992	0.458709	0.147876	
8758000	48.111915	3	0.458572	0.285411	0.086914	0.169103	0.294661	0.268256	0.190307	0.246776	0.458572	0.285411	0.086914	0.169103	0.294661	0.268256	0.190307	0.246776	0.294661	0.268256	0.190307	0.246776	0.327412	0.276735	0.142402	0.253451	0.458572	0.285411	0.086914	0.169103	0.327412	0.276735	0.142402	0.253451	0.458572	0.285411	0.086914	0.169103	0.327412	0.276735	0.142402	0.253451	0.327412	0.276735	0.142402	0.253451	
8759000	48.111915	2	0.458572	0.285411	0.086914	0.169103	0.274297	0.298826	0.151329	0.275548	0.458572	0.285411	0.086914	0.169103	0.274297	0.298826	0.151329	0.275548	0.274297	0.298826	0.151329	0.275548	0.274297	0.298826	0.151329	0.275548	0.458572	0.285411	0.086914	0.169103	0.274297	0.298826	0.151329	0.275548	0.458572	0.285411	0.086914	0.169103	0.274297	0.298826	0.151329	0.275548	0.274297	0.298826	0.151329	0.275548	
8760000	48.111915	3	0.400177	0.321434	0.089204	0.189184	0.357352	0.245000	0.152998	0.244650	0.400177	0.321434	0.089204	0.189184	0.357352	0.245000	0.152998	0.244650	0.357352	0.245000	0.152998	0.244650	0.367697	0.220874	0.099657	0.311773	0.400177	0.321434	0.089204	0.189184	0.357352	0.245000	0.152998	0.244650	0.400177	0.321434	0.089204	0.189184	0.357352	0.245000	0.152998	0.244650	0.400177	0.321434	0.089204	0.189184	
8761000	48.111915	3	0.489419	0.278912	0.075833	0.155836	0.286768	0.319193	0.122486	0.271553	0.489419	0.278912	0.075833	0.155836	0.286768	0.319193	0.122486	0.271553	0.286768	0.319193	0.122486	0.271553	0.118410	0.422147	0.142946	0.316498	0.489419	0.278912	0.075833	0.155836	0.286768	0.319193	0.122486	0.271553	0.489419	0.278912	0.075833	0.155836	0.286768	0.319193	0.122486	0.271553	0.286768	0.319193	0.122486	0.271553	
8762000	48.111915	3	0.473367	0.268284	0.092756	0.165593	0.316652	0.208793	0.230330	0.244224	0.473367	0.268284	0.092756	0.165593	0.316652	0.208793	0.230330	0.244224	0.330676	0.292538	0.133047	0.243739	0.330676	0.292538	0.133047	0.243739	0.473367	0.268284	0.092756	0.165593	0.330676	0.292538	0.133047	0.243739	0.473367	0.268284	0.092756	0.165593	0.330676	0.292538	0.133047	0.243739	0.316652	0.208793	0.230330	0.244224	
8763000	48.111915	4	0.417102	0.269075	0.094098	0.219724	0.289726	0.298088	0.165172	0.247014	0.439515	0.324186	0.067614	0.168685	0.289726	0.298088	0.165172	0.247014	0.289726	0.298088	0.165172	0.247014	0.289726	0.298088	0.165172	0.247014	0.439515	0.324186	0.067614	0.168685	0.417102	0.269075	0.094098	0.219724	0.417102	0.269075	0.094098	0.219724	0.289726	0.298088	0.165172	0.247014	0.336752	0.065180	0.312271	0.285797	
8764000	48.111915	2	0.479855	0.282292	0.078241	0.159612	0.289412	0.258961	0.178573	0.273054	0.479855	0.282292	0.078241	0.159612	0.289412	0.258961	0.178573	0.273054	0.289412	0.258961	0.178573	0.273054	0.289412	0.258961	0.178573	0.273054	0.479855	0.282292	0.078241	0.159612	0.289412	0.258961	0.178573	0.273054	0.479855	0.282292	0.078241	0.159612	0.289412	0.258961	0.178573	0.273054	0.289412	0.258961	0.178573	0.273054	
8765000	48.111915	2	0.468674	0.284383	0.101460	0.145482	0.300145	0.298517	0.154551	0.246787	0.468674	0.284383	0.101460	0.145482	0.300145	0.298517	0.154551	0.246787	0.300145	0.298517	0.154551	0.246787	0.300145	0.298517	0.154551	0.246787	0.468674	0.284383	0.101460	0.145482	0.300145	0.298517	0.154551	0.246787	0.300145	0.298517	0.154551	0.246787	0.300145	0.298517	0.154551	0.246787	0.300145	0.298517	0.154551	0.246787	
8766000	48.111915	3	0.460670	0.288953	0.081584	0.168794	0.191288	0.322477	0.184650	0.301585	0.460670	0.288953	0.081584	0.168794	0.309166	0.303818	0.148999	0.238017	0.309166	0.303818	0.148999	0.238017	0.191288	0.322477	0.184650	0.301585	0.460670	0.288953	0.081584	0.168794	0.309166	0.303818	0.148999	0.238017	0.309166	0.303818	0.148999	0.238017	0.309166	0.303818	0.148999	0.238017	0.309166	0.303818	0.148999	0.238017	
8767000	48.111915	4	0.404036	0.319262	0.085377	0.191324	0.295722	0.234066	0.193725	0.276487	0.404036	0.319262	0.085377	0.191324	0.295722	0.234066	0.193725	0.276487	0.248173	0.334720	0.152379	0.264728	0.248173	0.334720	0.152379	0.264728	0.404036	0.319262	0.085377	0.191324	0.248173	0.334720	0.152379	0.264728	0.404036	0.319262	0.085377	0.191324	0.248173	0.334720	0.152379	0.264728	0.271988	0.252110	0.412919	0.062982	
8768000	48.111915	4	0.411684	0.284160	0.085876	0.218280	0.253501	0.309732	0.159056	0.277711	0.411684	0.284160	0.085876	0.218280	0.253501	0.309732	0.159056	0.277711	0.253501	0.309732	0.159056	0.277711	0.253501	0.309732	0.159056	0.277711	0.454100	0.352336	0.045889	0.147676	0.411684	0.284160	0.085876	0.218280	0.411684	0.284160	0.085876	0.218280	0.253501	0.309732	0.159056	0.277711	0.227847	0.046571	0.392380	0.333202	
8769000	48.111915	4	0.433579	0.313626	0.073001	0.179793	0.248469	0.312858	0.168162	0.270511	0.433579	0.313626	0.073001	0.179793	0.248469	0.312858	0.168162	0.270511	0.248469	0.312858	0.168162	0.270511	0.265175	0.293622	0.126670	0.314533	0.433579	0.313626	0.073001	0.179793	0.265175	0.293622	0.126670	0.314533	0.433579	0.313626	0.073001	0.179793	0.265175	0.293622	0.126670	0.314533	0.399845	0.034864	0.452752	0.112539	
8770000	48.111915	3	0.436268	0.299020	0.079311	0.185401	0.267053	0.298194	0.166061	0.268692	0.436268	0.299020	0.079311	0.185401	0.267053	0.298194	0.166061	0.268692	0.267053	0.298194	0.166061	0.268692	0.267053	0.298194	0.166061	0.268692	0.436268	0.299020	0.079311	0.185401	0.267053	0.298194	0.166061	0.268692	0.436268	0.299020	0.079311	0.185401	0.267053	0.298194	0.166061	0.268692	0.671947	0.069049	0.161909	0.097095	
8771000	48.111915	3	0.419056	0.333820	0.069247	0.177877	0.257181	0.301344	0.169450	0.272025	0.419056	0.333820	0.069247	0.177877	0.257181	0.301344	0.169450	0.272025	0.257181	0.301344	0.169450	0.272025	0.257181	0.301344	0.169450	0.272025	0.419056	0.333820	0.069247	0.177877	0.257181	0.301344	0.169450	0.272025	0.419056	0.333820	0.069247	0.177877	0.257181	0.301344	0.169450	0.272025	0.278926	0.160382	0.371944	0.188748	
8772000	48.111915	3	0.373011	0.353049	0.068503	0.205437	0.191496	0.296024	0.197027	0.315453	0.373011	0.353049	0.068503	0.205437	0.305231	0.278195	0.152810	0.263764	0.305231	0.278195	0.152810	0.263764	0.191496	0.296024	0.197027	0.315453	0.373011	0.353049	0.068503	0.205437	0.305231	0.278195	0.152810	0.263764	0.373011	0.353049	0.068503	0.205437	0.305231	0.278195	0.152810	0.263764	0.305231	0.278195	0.152810	0.263764	
8773000	48.111915	3	0.373011	0.353049	0.068503	0.205437	0.260087	0.262060	0.192619	0.285234	0.373011	0.353049	0.068503	0.205437	0.260087	0.262060	0.192619	0.285234	0.308444	0.270100	0.130104	0.291352	0.308444	0.270100	0.130104	0.291352	0.373011	0.353049	0.068503	0.205437	0.308444	0.270100	0.130104	0.291352	0.373011	0.353049	0.068503	0.205437	0.308444	0.270100	0.130104	0.291352	0.260087	0.262060	0.192619	0.285234	
8774000	48.111915	2	0.411803	0.303932	0.075142	0.209123	0.265755	0.298285	0.137168	0.298792	0.411803	0.303932	0.075142	0.209123	0.265755	0.298285	0.137168	0.298792	0.265755	0.298285	0.137168	0.298792	0.265755	0.298285	0.137168	0.298792	0.411803	0.303932	0.075142	0.209123	0.265755	0.298285	0.137168	0.298792	0.411803	0.303932	0.075142	0.209123	0.265755	0.298285	0.137168	0.298792	0.265755	0.298285	0.137168	0.298792	
8775000	48.111915	2	0.435855	0.297057	0.073171	0.193917	0.255035	0.276415	0.159647	0.308903	0.435855	0.297057	0.073171	0.193917	0.255035	0.276415	0.159647	0.308903	0.255035	0.276415	0.159647	0.308903	0.255035	0.276415	0.159647	0.308903	0.435855	0.297057	0.073171	0.193917	0.255035	0.276415	0.159647	0.308903	0.435855	0.297057	0.073171	0.193917	0.255035	0.276415	0.159647	0.308903	0.255035	0.276415	0.159647	0.308903	
8776000	48.111915	6	0.444094	0.308459	0.071583	0.175865	0.255356	0.278618	0.162444	0.303582	0.444094	0.308459	0.071583	0.175865	0.255356	0.278618	0.162444	0.303582	0.310560	0.293720	0.128854	0.266866	0.255356	0.278618	0.162444	0.303582	0.444094	0.308459	0.071583	0.175865	0.379674	0.268132	0.078722	0.273472	0.379674	0.268132	0.078722	0.273472	0.266322	0.323026	0.089007	0.321646	0.237638	0.144305	0.338873	0.279184	
8777000	48.111915	3	0.397983	0.286556	0.095069	0.220393	0.251139	0.295047	0.168055	0.285759	0.397983	0.286556	0.095069	0.220393	0.251139	0.295047	0.168055	0.285759	0.220693	0.366807	0.180372	0.232128	0.251139	0.295047	0.168055	0.285759	0.397983	0.286556	0.095069	0.220393	0.397983	0.286556	0.095069	0.220393	0.397983	0.286556	0.095069	0.220393	0.251139	0.295047	0.168055	0.285759	0.397983	0.286556	0.095069	0.220393	
8778000	48.111915	3	0.421807	0.314057	0.073725	0.190411	0.234804	0.297787	0.177896	0.289514	0.421807	0.314057	0.073725	0.190411	0.234804	0.297787	0.177896	0.289514	0.234804	0.297787	0.177896	0.289514	0.234804	0.297787	0.177896	0.289514	0.421807	0.314057	0.073725	0.190411	0.234804	0.297787	0.177896	0.289514	0.421807	0.314057	0.073725	0.190411	0.234804	0.297787	0.177896	0.289514	0.477015	0.153700	0.221340	0.147945	
8779000	48.111915	4	0.370704	0.283312	0.105295	0.240688	0.271987	0.303613	0.170744	0.253656	0.417072	0.312721	0.073317	0.196891	0.271987	0.303613	0.170744	0.253656	0.271987	0.303613	0.170744	0.253656	0.271987	0.303613	0.170744	0.253656	0.417072	0.312721	0.073317	0.196891	0.370704	0.283312	0.105295	0.240688	0.370704	0.283312	0.105295	0.240688	0.370704	0.283312	0.105295	0.240688	0.342247	0.126089	0.302065	0.229599	
8780000	48.111915	3	0.440155	0.316107	0.070781	0.172957	0.242905	0.303157	0.165658	0.288280	0.440155	0.316107	0.070781	0.172957	0.242905	0.303157	0.165658	0.288280	0.311362	0.317457	0.135345	0.235837	0.242905	0.303157	0.165658	0.288280	0.440155	0.316107	0.070781	0.172957	0.311362	0.317457	0.135345	0.235837	0.311362	0.317457	0.135345	0.235837	0.311362	0.317457	0.135345	0.235837	0.311362	0.317457	0.135345	0.235837	
8781000	48.111915	3	0.440155	0.316107	0.070781	0.172957	0.331860	0.259175	0.144183	0.264782	0.440155	0.316107	0.070781	0.172957	0.331860	0.259175	0.144183	0.264782	0.307135	0.329206	0.124842	0.238818	0.307135	0.329206	0.124842	0.238818	0.440155	0.316107	0.070781	0.172957	0.331860	0.259175	0.144183	0.264782	0.307135	0.329206	0.124842	0.238818	0.331860	0.259175	0.144183	0.264782	0.331860	0.259175	0.144183	0.264782	
8782000	48.111915	3	0.440155	0.316107	0.070781	0.172957	0.321983	0.293625	0.130512	0.253880	0.440155	0.316107	0.070781	0.172957	0.331755	0.236353	0.195960	0.235932	0.321983	0.293625	0.130512	0.253880	0.321983	0.293625	0.130512	0.253880	0.440155	0.316107	0.070781	0.172957	0.321983	0.293625	0.130512	0.253880	0.321983	0.293625	0.130512	0.253880	0.321983	0.293625	0.130512	0.253880	0.331755	0.236353	0.195960	0.235932	
8783000	48.111915	3	0.436551	0.318589	0.071261	0.173599	0.299430	0.278349	0.160401	0.261820	0.436551	0.318589	0.071261	0.173599	0.299430	0.278349	0.160401	0.261820	0.299430	0.278349	0.160401	0.261820	0.299430	0.278349	0.160401	0.261820	0.436551	0.318589	0.071261	0.173599	0.299430	0.278349	0.160401	0.261820	0.299430	0.278349	0.160401	0.261820	0.299430	0.278349	0.160401	0.261820	0.237723	0.357379	0.330015	0.074882	
8784000	48.111915	3	0.442991	0.315742	0.064180	0.177087	0.252908	0.278742	0.170394	0.297956	0.442991	0.315742	0.064180	0.177087	0.252908	0.278742	0.170394	0.297956	0.310665	0.294251	0.152222	0.242862	0.252908	0.278742	0.170394	0.297956	0.442991	0.315742	0.064180	0.177087	0.310665	0.294251	0.152222	0.242862	0.310665	0.294251	0.152222	0.242862	0.310665	0.294251	0.152222	0.242862	0.310665	0.294251	0.152222	0.242862	
8785000	48.111915	5	0.452710	0.308656	0.068193	0.170441	0.335411	0.224589	0.204543	0.235457	0.452710	0.308656	0.068193	0.170441	0.284454	0.276912	0.137407	0.301228	0.284454	0.276912	0.137407	0.301228	0.172525	0.337539	0.156334	0.333602	0.452710	0.308656	0.068193	0.170441	0.335411	0.224589	0.204543	0.235457	0.335411	0.224589	0.204543	0.235457	0.284454	0.276912	0.137407	0.301228	0.410249	0.335029	0.187972	0.066749	
8786000	48.111915	3	0.452710	0.308656	0.068193	0.170441	0.278422	0.230386	0.174960	0.316232	0.452710	0.308656	0.068193	0.170441	0.278422	0.230386	0.174960	0.316232	0.336248	0.311703	0.141677	0.210372	0.278422	0.230386	0.174960	0.316232	0.452710	0.308656	0.068193	0.170441	0.278422	0.230386	0.174960	0.316232	0.336248	0.311703	0.141677	0.210372	0.336248	0.311703	0.141677	0.210372	0.278422	0.230386	0.174960	0.316232	
8787000	48.111915	3	0.452710	0.308656	0.068193	0.170441	0.277932	0.256265	0.166727	0.299076	0.452710	0.308656	0.068193	0.170441	0.277932	0.256265	0.166727	0.299076	0.354258	0.291404	0.128765	0.225572	0.277932	0.256265	0.166727	0.299076	0.452710	0.308656	0.068193	0.170441	0.277932	0.256265	0.166727	0.299076	0.354258	0.291404	0.128765	0.225572	0.354258	0.291404	0.128765	0.225572	0.277932	0.256265	0.166727	0.299076	
8788000	48.111915	3	0.452710	0.308656	0.068193	0.170441	0.238536	0.287930	0.207265	0.266269	0.452710	0.308656	0.068193	0.170441	0.238536	0.287930	0.207265	0.266269	0.326903	0.325204	0.121299	0.226594	0.238536	0.287930	0.207265	0.266269	0.452710	0.308656	0.068193	0.170441	0.326903	0.325204	0.121299	0.226594	0.326903	0.325204	0.121299	0.226594	0.326903	0.325204	0.121299	0.226594	0.238536	0.287930	0.207265	0.266269	
8789000	48.111915	5	0.452710	0.308656	0.068193	0.170441	0.284014	0.228722	0.206090	0.281174	0.452710	0.308656	0.068193	0.170441	0.284014	0.228722	0.206090	0.281174	0.326903	0.325204	0.121299	0.226594	0.326903	0.325204	0.121299	0.226594	0.452710	0.308656	0.068193	0.170441	0.385221	0.299278	0.105436	0.210065	0.326903	0.325204	0.121299	0.226594	0.326903	0.325204	0.121299	0.226594	0.322991	0.112467	0.394975	0.169567	
8790000	48.111915	3	0.449695	0.305220	0.070539	0.174547	0.263317	0.277791	0.182336	0.276556	0.449695	0.305220	0.070539	0.174547	0.263317	0.277791	0.182336	0.276556	0.365084	0.276516	0.121590	0.236810	0.263317	0.277791	0.182336	0.276556	0.449695	0.305220	0.070539	0.174547	0.365084	0.276516	0.121590	0.236810	0.365084	0.276516	0.121590	0.236810	0.365084	0.276516	0.121590	0.236810	0.263317	0.277791	0.182336	0.276556	
8791000	48.111915	3	0.422486	0.280914	0.089700	0.206900	0.254101	0.284048	0.187592	0.274259	0.422486	0.280914	0.089700	0.206900	0.254101	0.284048	0.187592	0.274259	0.339167	0.297145	0.128150	0.235539	0.254101	0.284048	0.187592	0.274259	0.422486	0.280914	0.089700	0.206900	0.339167	0.297145	0.128150	0.235539	0.339167	0.297145	0.128150	0.235539	0.339167	0.297145	0.128150	0.235539	0.254101	0.284048	0.187592	0.274259	
8792000	48.111915	6	0.433930	0.320025	0.077455	0.168590	0.223839	0.260540	0.219053	0.296568	0.433930	0.320025	0.077455	0.168590	0.315935	0.239220	0.215191	0.229653	0.351139	0.298757	0.127800	0.222304	0.078984	0.561103	0.055294	0.304618	0.433930	0.320025	0.077455	0.168590	0.351139	0.298757	0.127800	0.222304	0.351139	0.298757	0.127800	0.222304	0.351139	0.298757	0.127800	0.222304	0.727800	0.044053	0.101471	0.126676	
8793000	48.111915	4	0.384939	0.273289	0.086900	0.254872	0.325374	0.264496	0.137411	0.272719	0.464200	0.310446	0.065222	0.160131	0.325374	0.264496	0.137411	0.272719	0.325374	0.264496	0.137411	0.272719	0.325374	0.264496	0.137411	0.272719	0.464200	0.310446	0.065222	0.160131	0.325374	0.264496	0.137411	0.272719	0.384939	0.273289	0.086900	0.254872	0.384939	0.273289	0.086900	0.254872	0.320048	0.172755	0.163079	0.344118	
8794000	48.111915	2	0.437454	0.317010	0.080098	0.165438	0.309095	0.318281	0.138785	0.233839	0.437454	0.317010	0.080098	0.165438	0.309095	0.318281	0.138785	0.233839	0.309095	0.318281	0.138785	0.233839	0.309095	0.318281	0.138785	0.233839	0.437454	0.317010	0.080098	0.165438	0.309095	0.318281	0.138785	0.233839	0.309095	0.318281	0.138785	0.233839	0.309095	0.318281	0.138785	0.233839	0.309095	0.318281	0.138785	0.233839	
8795000	48.111915	3	0.437454	0.317010	0.080098	0.165438	0.276651	0.296303	0.162941	0.264105	0.437454	0.317010	0.080098	0.165438	0.276651	0.296303	0.162941	0.264105	0.276651	0.296303	0.162941	0.264105	0.276651	0.296303	0.162941	0.264105	0.437454	0.317010	0.080098	0.165438	0.347259	0.277124	0.104963	0.270654	0.347259	0.277124	0.104963	0.270654	0.347259	0.277124	0.104963	0.270654	0.276651	0.296303	0.162941	0.264105	
8796000	48.111915	5	0.385539	0.284668	0.109627	0.220166	0.252394	0.279142	0.171413	0.297051	0.473518	0.267684	0.101923	0.156875	0.252394	0.279142	0.171413	0.297051	0.385539	0.284668	0.109627	0.220166	0.120390	0.410175	0.167015	0.302421	0.473518	0.267684	0.101923	0.156875	0.385539	0.284668	0.109627	0.220166	0.385539	0.284668	0.109627	0.220166	0.252394	0.279142	0.171413	0.297051	0.385151	0.056773	0.494086	0.063991	
8797000	48.111915	4	0.454948	0.251914	0.098052	0.195087	0.261621	0.287052	0.195319	0.256008	0.454948	0.251914	0.098052	0.195087	0.261621	0.287052	0.195319	0.256008	0.261621	0.287052	0.195319	0.256008	0.200241	0.282996	0.242021	0.274741	0.454948	0.251914	0.098052	0.195087	0.261621	0.287052	0.195319	0.256008	0.454948	0.251914	0.098052	0.195087	0.261621	0.287052	0.195319	0.256008	0.500290	0.277634	0.112717	0.109358	
8798000	48.111915	2	0.387403	0.341979	0.079944	0.190674	0.278021	0.284721	0.184724	0.252534	0.387403	0.341979	0.079944	0.190674	0.278021	0.284721	0.184724	0.252534	0.278021	0.284721	0.184724	0.252534	0.278021	0.284721	0.184724	0.252534	0.387403	0.341979	0.079944	0.190674	0.278021	0.284721	0.184724	0.252534	0.387403	0.341979	0.079944	0.190674	0.278021	0.284721	0.184724	0.252534	0.278021	0.284721	0.184724	0.252534	
8799000	48.111915	4	0.481356	0.281486	0.078471	0.158687	0.347122	0.232100	0.207377	0.213401	0.481356	0.281486	0.078471	0.158687	0.347122	0.232100	0.207377	0.213401	0.347122	0.232100	0.207377	0.213401	0.176794	0.277874	0.191317	0.354015	0.481356	0.281486	0.078471	0.158687	0.347122	0.232100	0.207377	0.213401	0.261396	0.310940	0.143481	0.284184	0.261396	0.310940	0.143481	0.284184	0.347122	0.232100	0.207377	0.213401	
8800000	48.111915	3	0.480296	0.279769	0.080982	0.158953	0.265519	0.322984	0.198005	0.213492	0.480296	0.279769	0.080982	0.158953	0.323494	0.243576	0.177443	0.255488	0.265519	0.322984	0.198005	0.213492	0.265519	0.322984	0.198005	0.213492	0.480296	0.279769	0.080982	0.158953	0.323494	0.243576	0.177443	0.255488	0.480296	0.279769	0.080982	0.158953	0.323494	0.243576	0.177443	0.255488	0.265519	0.322984	0.198005	0.213492	
8801000	48.111915	3	0.480296	0.279769	0.080982	0.158953	0.308784	0.288394	0.152366	0.250456	0.480296	0.279769	0.080982	0.158953	0.308784	0.288394	0.152366	0.250456	0.308784	0.288394	0.152366	0.250456	0.308784	0.288394	0.152366	0.250456	0.480296	0.279769	0.080982	0.158953	0.308784	0.288394	0.152366	0.250456	0.308784	0.288394	0.152366	0.250456	0.308784	0.288394	0.152366	0.250456	0.611150	0.037552	0.259882	0.091416	
8802000	48.111915	6	0.480296	0.279769	0.080982	0.158953	0.293107	0.301088	0.149200	0.256604	0.480296	0.279769	0.080982	0.158953	0.285590	0.167808	0.194106	0.352496	0.293107	0.301088	0.149200	0.256604	0.173309	0.292339	0.104793	0.429559	0.480296	0.279769	0.080982	0.158953	0.317823	0.254967	0.147650	0.279560	0.480296	0.279769	0.080982	0.158953	0.293107	0.301088	0.149200	0.256604	0.225235	0.287694	0.387782	0.099288	
8803000	48.111915	3	0.467845	0.284955	0.074772	0.172428	0.315264	0.275963	0.168785	0.239988	0.467845	0.284955	0.074772	0.172428	0.315264	0.275963	0.168785	0.239988	0.315264	0.275963	0.168785	0.239988	0.315264	0.275963	0.168785	0.239988	0.467845	0.284955	0.074772	0.172428	0.386087	0.227680	0.094264	0.291970	0.315264	0.275963	0.168785	0.239988	0.315264	0.275963	0.168785	0.239988	0.315264	0.275963	0.168785	0.239988	
8804000	48.111915	4	0.437808	0.295645	0.087640	0.178907	0.328574	0.256952	0.152938	0.261536	0.437808	0.295645	0.087640	0.178907	0.328574	0.256952	0.152938	0.261536	0.328574	0.256952	0.152938	0.261536	0.050672	0.435877	0.139751	0.373700	0.437808	0.295645	0.087640	0.178907	0.328574	0.256952	0.152938	0.261536	0.437808	0.295645	0.087640	0.178907	0.328574	0.256952	0.152938	0.261536	0.375820	0.198036	0.211577	0.214567	
