Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	Alpha[10]	Alpha[11]	
3882000	48.111915	7	0.299193	0.244852	0.436950	0.299193	0.299193	0.152632	0.684139	0.436950	0.244852	0.491388	0.162484	
3883000	48.111915	8	0.305455	0.174168	0.379187	0.284802	0.305455	0.160809	0.705854	0.362408	0.284802	0.379187	0.202362	
3884000	48.111915	5	0.306788	0.194917	0.463919	0.306788	0.306788	0.194917	1.072121	0.306788	0.306788	0.463919	0.232305	
3885000	48.111915	7	0.313873	0.168602	0.400097	0.301269	0.301269	0.168602	1.120861	0.301269	0.301269	0.446246	0.114333	
3886000	48.111915	8	0.311258	0.231146	0.455188	0.282850	0.311258	0.183637	1.624739	0.311258	0.282850	0.412538	0.106390	
3887000	48.111915	8	0.306139	0.245432	0.438536	0.245432	0.306139	0.220006	1.579019	0.438536	0.280956	0.347631	0.253866	
3888000	48.111915	8	0.273383	0.220550	0.430461	0.273383	0.347951	0.199091	0.755492	0.347951	0.263504	0.353715	0.199091	
3889000	48.111915	8	0.296816	0.207808	0.388738	0.282400	0.296816	0.172172	0.667840	0.370086	0.296816	0.388738	0.217511	
3890000	48.111915	8	0.309084	0.213281	0.407920	0.312115	0.309084	0.167253	1.063952	0.407920	0.287385	0.407920	0.276386	
3891000	48.111915	9	0.317613	0.170563	0.391764	0.259924	0.317613	0.170563	0.611188	0.396439	0.222664	0.290990	0.217203	
3892000	48.111915	8	0.285294	0.278514	0.407600	0.285294	0.285294	0.190797	0.734805	0.370300	0.285294	0.409397	0.200600	
3893000	48.111915	7	0.304713	0.208936	0.410039	0.284424	0.270847	0.208936	0.410039	0.410039	0.410039	0.459467	0.402195	
3894000	48.111915	5	0.289845	0.221661	0.403303	0.289845	0.289845	0.221661	1.618063	0.403303	0.289845	0.403303	0.348696	
3895000	48.111915	8	0.312391	0.159637	0.451745	0.312391	0.312391	0.170429	0.849168	0.540815	0.312391	0.531834	0.292615	
3896000	48.111915	6	0.275709	0.259485	0.417084	0.275709	0.275709	0.167614	0.487732	0.417084	0.275709	0.417084	0.295121	
3897000	48.111915	8	0.307425	0.250996	0.359232	0.307080	0.307425	0.182210	1.036364	0.250996	0.349886	0.359232	0.130201	
3898000	48.111915	8	0.317498	0.229788	0.422654	0.333727	0.333727	0.229788	0.509335	0.333727	0.274859	0.349291	0.479165	
3899000	48.111915	8	0.320185	0.237910	0.416737	0.320185	0.320185	0.237910	0.936328	0.444816	0.354519	0.322272	0.204258	
3900000	48.111915	5	0.343951	0.212345	0.361492	0.343951	0.343951	0.212345	1.727238	0.361492	0.343951	0.476145	0.212345	
3901000	48.111915	5	0.312615	0.269404	0.480740	0.295480	0.312615	0.269404	0.480740	0.480740	0.295480	0.380681	0.312615	
3902000	48.111915	7	0.333889	0.270225	0.423707	0.270225	0.333889	0.217660	0.536294	0.467866	0.270225	0.534987	0.270225	
3903000	48.111915	4	0.303155	0.203830	0.353662	0.303155	0.353662	0.203830	1.330928	0.353662	0.303155	0.353662	0.303155	
3904000	48.111915	7	0.349259	0.209230	0.387812	0.268619	0.349259	0.208048	0.444196	0.387812	0.349259	0.349259	0.238344	
3905000	48.111915	8	0.292391	0.195992	0.446341	0.290903	0.292391	0.175412	1.517110	0.446341	0.263400	0.446341	0.278806	
3906000	48.111915	4	0.289378	0.162040	0.384194	0.289378	0.289378	0.162040	0.453249	0.289378	0.289378	0.289378	0.453249	
3907000	48.111915	7	0.277921	0.213872	0.377383	0.277921	0.321091	0.213872	0.803371	0.429376	0.277921	0.401379	0.277921	
3908000	48.111915	9	0.311546	0.196526	0.452966	0.282641	0.345922	0.196526	0.530843	0.593014	0.311546	0.347139	0.320699	
3909000	48.111915	8	0.287890	0.187035	0.469456	0.287890	0.334302	0.187035	0.570357	0.318740	0.287890	0.480441	0.222352	
3910000	48.111915	7	0.300930	0.186526	0.414168	0.271864	0.290157	0.166084	0.655677	0.290157	0.290157	0.414168	0.186526	
3911000	48.111915	6	0.302972	0.220691	0.395941	0.302972	0.302972	0.220691	1.541777	0.436598	0.302972	0.436598	0.282276	
3912000	48.111915	6	0.315321	0.224245	0.427969	0.315321	0.288909	0.224245	0.708686	0.427969	0.224245	0.427969	0.149091	
3913000	48.111915	6	0.306809	0.179460	0.407485	0.306809	0.276171	0.179460	0.407485	0.407485	0.276171	0.399251	0.305501	
3914000	48.111915	10	0.322649	0.258207	0.387772	0.241346	0.258207	0.169096	1.261339	0.467800	0.363641	0.344709	0.266478	
3915000	48.111915	7	0.334960	0.246564	0.392327	0.271329	0.271329	0.207931	1.311541	0.334960	0.271329	0.410729	0.207931	
3916000	48.111915	7	0.309876	0.174371	0.365308	0.228711	0.309876	0.174371	0.875254	0.365197	0.309876	0.365197	0.347483	
3917000	48.111915	7	0.317651	0.244478	0.317651	0.317651	0.244478	0.167926	0.698307	0.489481	0.281473	0.317651	0.512902	
3918000	48.111915	5	0.322124	0.206502	0.398021	0.322124	0.322124	0.206502	0.527160	0.398021	0.278526	0.398021	0.206502	
3919000	48.111915	8	0.324466	0.159636	0.380607	0.301054	0.287408	0.159636	1.004886	0.329761	0.301054	0.380607	0.387987	
3920000	48.111915	7	0.281479	0.192338	0.328855	0.237265	0.281479	0.192338	0.546291	0.450905	0.281479	0.394890	0.192338	
3921000	48.111915	7	0.286581	0.223570	0.452579	0.286581	0.286581	0.177942	0.452579	0.407499	0.411763	0.411763	0.120075	
3922000	48.111915	6	0.278438	0.224369	0.399721	0.258593	0.278438	0.224369	0.890648	0.399721	0.278438	0.399721	0.249140	
3923000	48.111915	9	0.333028	0.209667	0.431181	0.250397	0.341107	0.209667	1.546902	0.307775	0.357726	0.431181	0.203846	
3924000	48.111915	7	0.316060	0.197127	0.433180	0.283081	0.357361	0.197127	0.737266	0.433180	0.283081	0.349927	0.283081	
3925000	48.111915	7	0.303090	0.184221	0.425516	0.303090	0.303090	0.184221	0.899220	0.416839	0.302787	0.425516	0.202981	
3926000	48.111915	9	0.320706	0.238438	0.427755	0.266630	0.309493	0.199643	0.497976	0.427755	0.266630	0.367202	0.132262	
3927000	48.111915	7	0.304424	0.192059	0.440176	0.304424	0.304424	0.192059	0.688603	0.321621	0.406529	0.406529	0.115127	
3928000	48.111915	7	0.287693	0.287693	0.373864	0.287693	0.291312	0.204702	1.496242	0.597505	0.291312	0.291312	0.158333	
3929000	48.111915	6	0.314932	0.179183	0.500334	0.314932	0.314932	0.179183	1.148662	0.566044	0.314932	0.314932	0.159130	
3930000	48.111915	9	0.267888	0.216836	0.380024	0.267888	0.293151	0.216836	0.791814	0.441235	0.255233	0.328735	0.309603	
3931000	48.111915	6	0.330317	0.245390	0.417153	0.273269	0.330317	0.189401	1.523232	0.330317	0.273269	0.417153	0.273269	
3932000	48.111915	6	0.306433	0.236943	0.362052	0.306433	0.306433	0.236943	1.167049	0.439506	0.350848	0.350848	0.236943	
3933000	48.111915	8	0.326798	0.240174	0.405131	0.278345	0.278345	0.216720	0.530499	0.405131	0.258512	0.405131	0.749999	
3934000	48.111915	6	0.290685	0.290685	0.427897	0.292723	0.290685	0.151455	0.853901	0.290685	0.299194	0.427897	0.151455	
3935000	48.111915	6	0.329115	0.239771	0.427409	0.311764	0.329115	0.244824	0.427409	0.427409	0.306962	0.427409	0.311764	
3936000	48.111915	6	0.265203	0.184690	0.392086	0.265203	0.265203	0.184690	0.660924	0.392086	0.380225	0.392086	0.284597	
3937000	48.111915	7	0.297864	0.179738	0.411552	0.290751	0.297864	0.179738	0.749584	0.313324	0.313324	0.411552	0.122677	
3938000	48.111915	7	0.305572	0.247329	0.415557	0.247329	0.241018	0.241018	0.516621	0.415557	0.241018	0.608628	0.209961	
3939000	48.111915	7	0.281342	0.195560	0.405144	0.281342	0.281342	0.195560	0.591130	0.511547	0.276805	0.405144	0.375207	
3940000	48.111915	6	0.298276	0.220350	0.402337	0.298276	0.298276	0.220350	0.560277	0.402337	0.298276	0.529733	0.249856	
3941000	48.111915	5	0.271527	0.271527	0.462453	0.271527	0.279979	0.207226	0.462453	0.462453	0.271527	0.356347	0.356347	
3942000	48.111915	9	0.295475	0.227601	0.386792	0.235948	0.295475	0.183663	0.564539	0.561289	0.350214	0.386792	0.339976	
3943000	48.111915	7	0.278770	0.238926	0.405383	0.278770	0.380824	0.216167	0.745626	0.411656	0.238926	0.380824	0.238926	
3944000	48.111915	6	0.301388	0.194007	0.398988	0.321324	0.301388	0.205673	0.576397	0.321324	0.321324	0.398988	0.205673	
3945000	48.111915	10	0.305549	0.290328	0.414835	0.265978	0.290328	0.235616	0.805713	0.357972	0.299498	0.485528	0.186981	
3946000	48.111915	9	0.314393	0.225395	0.460510	0.271259	0.355898	0.225395	0.606996	0.474391	0.242114	0.430967	0.225395	
3947000	48.111915	6	0.298510	0.195618	0.416211	0.309794	0.309794	0.195618	1.436081	0.432409	0.309794	0.416211	0.195618	
3948000	48.111915	7	0.295126	0.247676	0.396053	0.292375	0.292375	0.247676	0.943094	0.298947	0.325058	0.396053	0.292375	
3949000	48.111915	8	0.318573	0.192222	0.432648	0.297467	0.318573	0.192222	0.498594	0.498594	0.284107	0.363905	0.219163	
3950000	48.111915	7	0.316373	0.255113	0.407125	0.255113	0.316373	0.164285	1.464025	0.455000	0.316373	0.316373	0.238021	
3951000	48.111915	7	0.268061	0.268061	0.431250	0.239048	0.268061	0.244691	0.431250	0.483099	0.260188	0.431250	0.166393	
3952000	48.111915	8	0.304547	0.265994	0.399416	0.304547	0.289043	0.260971	0.803735	0.399416	0.268219	0.399416	0.095245	
3953000	48.111915	7	0.307672	0.232772	0.393211	0.307672	0.307672	0.232772	0.601393	0.454877	0.393211	0.281518	0.105984	
3954000	48.111915	7	0.355776	0.171719	0.534428	0.355776	0.331263	0.171719	0.540643	0.388911	0.331263	0.388911	0.146729	
3955000	48.111915	9	0.343321	0.194144	0.468504	0.253949	0.376187	0.194144	0.560638	0.409771	0.383442	0.343321	0.230213	
3956000	48.111915	7	0.303904	0.201090	0.394727	0.298421	0.303904	0.201090	0.849167	0.344964	0.303904	0.394727	0.209941	
3957000	48.111915	8	0.312203	0.242243	0.405204	0.261619	0.351496	0.242243	1.733509	0.314026	0.261619	0.438380	0.242243	
3958000	48.111915	7	0.312325	0.214418	0.420855	0.312325	0.312325	0.214418	1.951744	0.372076	0.271251	0.340284	0.214418	
3959000	48.111915	7	0.320352	0.212946	0.447301	0.320352	0.320352	0.181292	0.443060	0.365058	0.320352	0.365058	0.137897	
3960000	48.111915	8	0.333176	0.246117	0.506214	0.295242	0.333176	0.172749	0.541901	0.506214	0.317962	0.333176	0.205289	
3961000	48.111915	8	0.326581	0.201470	0.514520	0.279468	0.307354	0.201470	0.514520	0.574304	0.268750	0.326581	0.235000	
3962000	48.111915	7	0.329007	0.231124	0.508967	0.279883	0.291643	0.231124	0.508967	0.410569	0.231124	0.508967	0.163992	
3963000	48.111915	7	0.321438	0.182901	0.463144	0.293698	0.338567	0.182901	0.743049	0.338567	0.338567	0.321438	0.264431	
3964000	48.111915	8	0.306649	0.218989	0.458567	0.306649	0.283795	0.148110	1.246349	0.318549	0.304012	0.458567	0.283795	
3965000	48.111915	7	0.307047	0.219249	0.347542	0.293682	0.369255	0.219249	0.838348	0.347542	0.332574	0.347542	0.347542	
3966000	48.111915	8	0.323010	0.203889	0.327280	0.336300	0.323010	0.203889	0.807220	0.491508	0.327280	0.451326	0.141903	
3967000	48.111915	6	0.271792	0.264557	0.416460	0.271792	0.271792	0.172754	1.108832	0.416460	0.271792	0.328782	0.172754	
3968000	48.111915	9	0.314914	0.215011	0.385467	0.320882	0.352994	0.215011	0.949252	0.314914	0.306082	0.480528	0.134622	
3969000	48.111915	6	0.290312	0.190583	0.382246	0.290312	0.297260	0.190583	0.669745	0.513779	0.290312	0.382246	0.290312	
3970000	48.111915	8	0.325887	0.183042	0.396055	0.333147	0.333147	0.197854	0.567603	0.471510	0.333147	0.333147	0.113527	
3971000	48.111915	7	0.323747	0.263397	0.437477	0.323747	0.323747	0.140931	0.964234	0.423360	0.208128	0.437477	0.263397	
3972000	48.111915	6	0.273570	0.218448	0.393866	0.273570	0.393866	0.218448	0.426812	0.426812	0.273570	0.466297	0.204549	
3973000	48.111915	6	0.343050	0.174542	0.343050	0.320303	0.343050	0.174542	0.868060	0.394560	0.320303	0.320303	0.127657	
3974000	48.111915	8	0.326575	0.183287	0.448495	0.193320	0.302199	0.167331	0.448495	0.364795	0.302199	0.364795	0.160806	
3975000	48.111915	6	0.295719	0.202935	0.398638	0.295719	0.302566	0.206627	0.549991	0.398638	0.295719	0.398638	0.295719	
3976000	48.111915	7	0.331503	0.248205	0.479447	0.277899	0.325102	0.248205	0.479447	0.509985	0.248205	0.479447	0.541455	
3977000	48.111915	7	0.310940	0.179386	0.359213	0.269277	0.359213	0.179386	0.359213	0.359213	0.290550	0.536286	0.116426	
3978000	48.111915	7	0.310644	0.206922	0.402865	0.310644	0.319591	0.206922	0.844389	0.454730	0.310644	0.533786	0.310644	
3979000	48.111915	5	0.311066	0.251031	0.409210	0.251031	0.311066	0.204334	0.866751	0.409210	0.251031	0.409210	0.204334	
3980000	48.111915	9	0.310329	0.185346	0.354616	0.276821	0.310329	0.185346	0.555901	0.288160	0.354160	0.339131	0.236860	
3981000	48.111915	6	0.324496	0.195012	0.421039	0.324496	0.324496	0.195012	0.619108	0.509629	0.324496	0.509629	0.229345	
3982000	48.111915	7	0.318863	0.252052	0.484158	0.252052	0.318863	0.222641	0.579912	0.484158	0.340590	0.318694	0.222641	
3983000	48.111915	7	0.299323	0.237543	0.441179	0.299323	0.323357	0.237543	0.655153	0.361707	0.365858	0.365858	0.237543	
3984000	48.111915	8	0.321145	0.237783	0.347634	0.240416	0.335690	0.152815	0.694146	0.335690	0.335690	0.347634	0.105154	
3985000	48.111915	6	0.295173	0.168212	0.312800	0.312189	0.312189	0.168212	1.177745	0.312189	0.295173	0.312189	0.353176	
3986000	48.111915	6	0.302541	0.200438	0.453125	0.302541	0.302541	0.200438	0.453125	0.453125	0.353168	0.330050	0.361857	
3987000	48.111915	7	0.348302	0.212801	0.500443	0.247843	0.326912	0.212801	0.649261	0.348302	0.247843	0.311158	0.326912	
3988000	48.111915	7	0.298512	0.249391	0.443330	0.251437	0.302873	0.247679	0.443330	0.302873	0.323810	0.443330	0.247679	
3989000	48.111915	6	0.329927	0.252610	0.435724	0.253795	0.329927	0.196886	1.653690	0.435724	0.329927	0.435724	0.196886	
3990000	48.111915	7	0.314236	0.312739	0.445334	0.284672	0.314236	0.223103	0.607847	0.314236	0.284672	0.284672	0.682458	
3991000	48.111915	8	0.309618	0.245112	0.441024	0.321633	0.321633	0.190406	1.560751	0.474357	0.321633	0.441024	0.174397	
3992000	48.111915	9	0.337345	0.251290	0.465313	0.293280	0.339598	0.189802	0.465313	0.541896	0.337345	0.438579	0.213208	
3993000	48.111915	8	0.303198	0.207879	0.454964	0.277042	0.303198	0.207879	0.528280	0.547915	0.277042	0.315587	0.171281	
3994000	48.111915	6	0.309533	0.244325	0.439901	0.322163	0.309533	0.203394	0.585622	0.309533	0.309533	0.439901	0.203394	
3995000	48.111915	6	0.313710	0.176987	0.384671	0.313710	0.313710	0.176987	1.003585	0.313710	0.384671	0.359897	0.159934	
3996000	48.111915	8	0.313027	0.210194	0.398609	0.243557	0.313027	0.148854	0.602189	0.375874	0.342644	0.398609	0.243557	
3997000	48.111915	8	0.319095	0.188905	0.487222	0.275411	0.319095	0.188905	0.608459	0.452216	0.319095	0.454033	0.061639	
3998000	48.111915	6	0.321422	0.185137	0.516697	0.321422	0.321422	0.202017	0.516697	0.399835	0.321422	0.399835	0.172689	
3999000	48.111915	6	0.299547	0.222296	0.334096	0.294606	0.334096	0.222296	0.447497	0.401899	0.334096	0.401899	0.334096	
4000000	48.111915	7	0.274394	0.246031	0.332598	0.268573	0.332598	0.236615	1.132932	0.332598	0.274394	0.332598	0.334170	
4001000	48.111915	6	0.304898	0.196627	0.408693	0.304898	0.304898	0.196627	0.408693	0.379395	0.284281	0.379395	0.213233	
4002000	48.111915	8	0.293775	0.193013	0.358525	0.293775	0.358525	0.198061	1.243520	0.468292	0.293775	0.456377	0.303719	
4003000	48.111915	6	0.318898	0.211165	0.424812	0.318898	0.327646	0.211165	1.049802	0.327646	0.358262	0.424812	0.211165	
4004000	48.111915	6	0.308706	0.200462	0.399547	0.258712	0.258712	0.200462	1.128925	0.308706	0.363340	0.363340	0.258712	
4005000	48.111915	7	0.318624	0.275844	0.606138	0.262897	0.275844	0.236187	0.606654	0.262897	0.262897	0.312561	0.275844	
4006000	48.111915	6	0.302305	0.192728	0.431743	0.302305	0.302305	0.192728	0.431743	0.431743	0.306893	0.352115	0.231677	
4007000	48.111915	9	0.341286	0.173820	0.513959	0.260629	0.278512	0.185726	0.538786	0.341286	0.341286	0.455153	0.244815	
4008000	48.111915	9	0.324502	0.242621	0.586088	0.311438	0.328873	0.136975	0.573974	0.276370	0.242621	0.324502	0.255898	
4009000	48.111915	8	0.300477	0.200992	0.345613	0.300477	0.300477	0.190154	0.382320	0.472572	0.300477	0.326460	0.144324	
4010000	48.111915	7	0.342162	0.186417	0.498968	0.272871	0.342162	0.186417	0.976087	0.483155	0.342162	0.498968	0.207674	
4011000	48.111915	9	0.295646	0.225180	0.437672	0.295646	0.345369	0.208143	0.787696	0.419813	0.295646	0.389322	0.211253	
4012000	48.111915	7	0.310253	0.259376	0.447203	0.259376	0.310253	0.158877	0.613524	0.427104	0.259376	0.427104	0.319825	
4013000	48.111915	7	0.295271	0.246856	0.421708	0.271003	0.295271	0.246856	0.464635	0.315260	0.315260	0.383821	0.246856	
4014000	48.111915	10	0.298450	0.244928	0.399181	0.280954	0.280954	0.203314	0.662545	0.495278	0.340122	0.349265	0.247346	
4015000	48.111915	6	0.296335	0.188285	0.400278	0.276760	0.296335	0.188285	0.472893	0.503695	0.400278	0.400278	0.188285	
4016000	48.111915	8	0.297570	0.190034	0.509332	0.337258	0.297570	0.190034	0.881303	0.309855	0.297570	0.438805	0.204499	
4017000	48.111915	7	0.332096	0.257249	0.431466	0.332096	0.332096	0.236579	0.431187	0.266363	0.257249	0.409987	0.236579	
4018000	48.111915	7	0.278043	0.216591	0.398968	0.278043	0.278043	0.216591	0.792465	0.306694	0.317973	0.398968	0.531032	
4019000	48.111915	4	0.293357	0.187795	0.448687	0.293357	0.293357	0.187795	0.533552	0.448687	0.293357	0.448687	0.187795	
4020000	48.111915	8	0.320906	0.300034	0.370494	0.274450	0.274450	0.153957	0.945703	0.320906	0.320906	0.391244	0.267790	
4021000	48.111915	8	0.328271	0.219792	0.433688	0.328271	0.328271	0.232369	0.466718	0.302640	0.232369	0.374102	0.275980	
4022000	48.111915	7	0.294897	0.203606	0.367256	0.294897	0.294897	0.203606	1.049032	0.367256	0.292831	0.526597	0.120023	
4023000	48.111915	8	0.289451	0.167768	0.397003	0.243236	0.340664	0.165143	0.473024	0.340664	0.289451	0.443435	0.243236	
4024000	48.111915	9	0.289430	0.289430	0.441615	0.248516	0.289430	0.171105	0.576479	0.443782	0.336397	0.378485	0.445113	
4025000	48.111915	6	0.306367	0.256994	0.438014	0.258456	0.306367	0.256994	1.030347	0.438014	0.306367	0.438014	0.455414	
4026000	48.111915	8	0.274679	0.214749	0.506929	0.277736	0.277736	0.235827	0.506929	0.481844	0.286946	0.506929	0.212103	
4027000	48.111915	8	0.342445	0.170667	0.436625	0.288604	0.288604	0.209328	0.436625	0.437166	0.342445	0.404910	0.333033	
4028000	48.111915	8	0.268431	0.231016	0.478614	0.271278	0.271278	0.231016	1.335377	0.304141	0.268431	0.383079	0.140517	
4029000	48.111915	8	0.276579	0.275500	0.392861	0.275500	0.334309	0.241553	0.963529	0.539606	0.275500	0.334546	0.275500	
4030000	48.111915	8	0.292569	0.192093	0.413443	0.278291	0.281924	0.192093	1.296733	0.413443	0.258173	0.413443	0.127571	
4031000	48.111915	7	0.298436	0.238805	0.421178	0.298436	0.298436	0.175930	0.804090	0.421178	0.302127	0.421178	0.292303	
4032000	48.111915	8	0.297541	0.212786	0.441847	0.297541	0.297541	0.176507	0.789242	0.432276	0.297541	0.413701	0.110288	
4033000	48.111915	6	0.287003	0.200180	0.384450	0.287003	0.287003	0.200180	0.730719	0.384450	0.400877	0.400877	0.155190	
4034000	48.111915	8	0.285731	0.210893	0.392406	0.285731	0.279533	0.210893	1.734772	0.486767	0.288151	0.392406	0.219676	
4035000	48.111915	6	0.320587	0.184400	0.477652	0.329486	0.329486	0.184400	0.692180	0.420103	0.320587	0.320587	0.320587	
4036000	48.111915	6	0.275554	0.174753	0.435264	0.275554	0.321496	0.174753	0.667900	0.380689	0.275554	0.380689	0.174753	
4037000	48.111915	8	0.326360	0.300072	0.370929	0.300072	0.358550	0.152959	1.076939	0.358550	0.250127	0.370929	0.172398	
4038000	48.111915	7	0.333295	0.250129	0.436541	0.333295	0.333295	0.207489	0.644934	0.351890	0.333295	0.436541	0.437211	
4039000	48.111915	6	0.309667	0.201007	0.434801	0.309667	0.309667	0.201007	0.829525	0.397996	0.201007	0.480829	0.201007	
4040000	48.111915	7	0.295635	0.208103	0.439092	0.295635	0.312070	0.208103	0.867924	0.385423	0.312070	0.490610	0.208103	
4041000	48.111915	8	0.289077	0.214119	0.416986	0.289077	0.364673	0.187587	1.125140	0.573370	0.379246	0.379246	0.289077	
4042000	48.111915	6	0.288717	0.212647	0.404617	0.272856	0.288717	0.177556	0.404617	0.404617	0.272856	0.450039	0.450039	
4043000	48.111915	8	0.298425	0.188957	0.380354	0.269078	0.380354	0.188957	0.613511	0.380354	0.249814	0.359853	0.202265	
4044000	48.111915	6	0.301183	0.254842	0.454361	0.254842	0.301183	0.254842	0.983944	0.448866	0.301183	0.448866	0.115691	
4045000	48.111915	5	0.306878	0.221235	0.454063	0.306878	0.306878	0.221235	0.802471	0.352426	0.306878	0.306878	0.306878	
4046000	48.111915	7	0.294102	0.222872	0.360811	0.294102	0.318320	0.157750	0.464134	0.318320	0.318320	0.360811	0.165225	
4047000	48.111915	8	0.305439	0.198512	0.414716	0.305439	0.269451	0.198512	1.032641	0.348357	0.305439	0.327388	0.334636	
4048000	48.111915	6	0.318921	0.255924	0.318921	0.318921	0.318921	0.170555	1.107687	0.382348	0.318921	0.318921	0.158994	
4049000	48.111915	7	0.282593	0.254044	0.467088	0.254044	0.282593	0.185926	0.627338	0.583459	0.282593	0.444059	0.185926	
4050000	48.111915	7	0.315338	0.253357	0.378515	0.274294	0.274294	0.256513	0.963069	0.559110	0.253357	0.378515	0.315338	
4051000	48.111915	9	0.302099	0.173173	0.392710	0.290697	0.302099	0.173173	1.032142	0.318558	0.247855	0.411189	0.270148	
4052000	48.111915	10	0.287244	0.186093	0.393103	0.287244	0.323899	0.179074	0.615032	0.407688	0.261074	0.375192	0.350714	
4053000	48.111915	8	0.280216	0.192882	0.400823	0.307596	0.280216	0.192882	0.883769	0.400823	0.278817	0.468613	0.359541	
4054000	48.111915	6	0.331493	0.213153	0.370123	0.359164	0.331493	0.213153	0.894000	0.359164	0.359164	0.370123	0.223010	
4055000	48.111915	7	0.291683	0.291683	0.385263	0.291683	0.291683	0.148846	0.832303	0.385263	0.424430	0.471515	0.157436	
4056000	48.111915	5	0.297963	0.203904	0.505099	0.297963	0.297963	0.203904	0.505099	0.297963	0.256178	0.477400	0.297963	
4057000	48.111915	9	0.319093	0.202574	0.541679	0.301953	0.317139	0.160897	0.541679	0.369382	0.299879	0.523138	0.202574	
4058000	48.111915	7	0.321625	0.179250	0.412219	0.308373	0.308373	0.179250	0.412219	0.308373	0.304064	0.556192	0.285621	
4059000	48.111915	7	0.344676	0.233386	0.490013	0.244112	0.344676	0.233386	0.490013	0.271801	0.271801	0.395091	0.150933	
4060000	48.111915	7	0.303411	0.223777	0.433594	0.303411	0.303411	0.223777	0.919223	0.465886	0.317639	0.317639	0.219200	
4061000	48.111915	7	0.323399	0.203576	0.398496	0.264034	0.323399	0.203576	0.517591	0.455705	0.264034	0.347449	0.323399	
4062000	48.111915	7	0.268571	0.262975	0.434879	0.337193	0.337193	0.262975	0.671402	0.465042	0.337193	0.434220	0.337193	
4063000	48.111915	5	0.293841	0.202421	0.520268	0.293841	0.293841	0.189097	0.520268	0.520268	0.293841	0.520268	0.295320	
4064000	48.111915	6	0.288378	0.180598	0.413861	0.288784	0.274128	0.180598	0.733505	0.413861	0.288784	0.413861	0.180598	
4065000	48.111915	10	0.277640	0.254394	0.440716	0.270864	0.327237	0.186601	0.992280	0.376417	0.430056	0.270864	0.369398	
4066000	48.111915	8	0.327746	0.202600	0.368780	0.359512	0.316205	0.202600	0.623893	0.368780	0.368780	0.415670	0.178685	
4067000	48.111915	7	0.305222	0.166322	0.410197	0.258000	0.305222	0.166322	0.410197	0.452631	0.205864	0.452631	0.543334	
4068000	48.111915	7	0.312849	0.195535	0.475334	0.282548	0.309574	0.195535	0.651438	0.312849	0.312849	0.390160	0.309574	
4069000	48.111915	5	0.300978	0.212204	0.515453	0.300978	0.300978	0.212204	1.071750	0.300978	0.300978	0.434442	0.212204	
4070000	48.111915	7	0.331455	0.200140	0.453333	0.331455	0.331455	0.208932	1.395405	0.390185	0.331455	0.453333	0.203654	
4071000	48.111915	4	0.306540	0.185535	0.441181	0.306540	0.306540	0.185535	0.569427	0.306540	0.306540	0.441181	0.185535	
4072000	48.111915	8	0.257248	0.223750	0.395151	0.262347	0.243730	0.153241	1.732215	0.395151	0.243730	0.395151	0.103104	
4073000	48.111915	8	0.287372	0.178351	0.415971	0.325164	0.260633	0.178351	0.510151	0.415971	0.275327	0.371681	0.178351	
4074000	48.111915	7	0.284834	0.192125	0.426231	0.235024	0.284834	0.161687	0.426231	0.426231	0.284834	0.364551	0.302644	
4075000	48.111915	8	0.298429	0.186983	0.519879	0.298429	0.314425	0.186983	0.785042	0.323509	0.298429	0.410932	0.332544	
4076000	48.111915	9	0.375801	0.249405	0.408504	0.265868	0.288072	0.187416	1.090037	0.586966	0.249405	0.408504	0.170082	
4077000	48.111915	6	0.295197	0.179338	0.434068	0.295197	0.364441	0.179338	1.236729	0.434068	0.295197	0.458451	0.179338	
4078000	48.111915	6	0.313011	0.200965	0.385354	0.259045	0.313011	0.200965	0.506124	0.385354	0.285750	0.385354	0.285750	
4079000	48.111915	5	0.287469	0.226463	0.386310	0.287469	0.287469	0.226463	1.175266	0.386310	0.287469	0.386310	0.305900	
4080000	48.111915	8	0.312333	0.210597	0.367338	0.289719	0.285670	0.164446	0.724613	0.393133	0.312333	0.393133	0.312333	
4081000	48.111915	8	0.335402	0.195873	0.401363	0.335402	0.335402	0.174876	0.829206	0.365586	0.229895	0.320274	0.335402	
4082000	48.111915	9	0.308213	0.210492	0.364691	0.262361	0.308213	0.191539	0.813824	0.658739	0.262361	0.472160	0.165373	
4083000	48.111915	8	0.294992	0.228074	0.395510	0.293458	0.297193	0.228074	1.011406	0.316070	0.316070	0.319855	0.293458	
4084000	48.111915	7	0.345768	0.186364	0.367805	0.347361	0.345768	0.223316	1.174550	0.345768	0.345768	0.347361	0.353643	
4085000	48.111915	8	0.306154	0.196732	0.380222	0.284156	0.262297	0.168441	0.462072	0.462072	0.284156	0.380222	0.145393	
4086000	48.111915	7	0.302765	0.200045	0.343665	0.259865	0.296851	0.173321	0.343665	0.343665	0.302765	0.370896	0.296851	
4087000	48.111915	7	0.308671	0.198573	0.334541	0.308671	0.308671	0.198573	0.504593	0.323706	0.254626	0.346458	0.198573	
4088000	48.111915	6	0.304105	0.204301	0.409074	0.304105	0.304105	0.204301	1.009997	0.304105	0.340369	0.340369	0.170070	
