Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	Alpha[10]	Alpha[11]	
6837000	48.111915	8	0.287219	0.185152	0.390441	0.282180	0.287219	0.203488	1.022285	0.390441	0.400215	0.390441	0.299063	
6838000	48.111915	5	0.307615	0.219759	0.411286	0.281576	0.307615	0.219759	0.902646	0.307615	0.307615	0.411286	0.307615	
6839000	48.111915	6	0.323089	0.180573	0.357436	0.293971	0.323089	0.180573	0.907663	0.323089	0.293971	0.357436	0.275543	
6840000	48.111915	6	0.271029	0.271029	0.436787	0.271029	0.271029	0.201935	0.750525	0.417582	0.271029	0.436787	0.121326	
6841000	48.111915	6	0.304934	0.218873	0.381562	0.255806	0.304934	0.230298	0.521349	0.521349	0.255806	0.381562	0.255806	
6842000	48.111915	8	0.289549	0.220321	0.448220	0.331960	0.240323	0.220321	0.637046	0.448220	0.326527	0.448220	0.254504	
6843000	48.111915	10	0.289076	0.180286	0.415196	0.270574	0.238971	0.177321	0.935944	0.289076	0.194775	0.495881	0.226104	
6844000	48.111915	9	0.310204	0.242176	0.364484	0.242176	0.263353	0.263353	0.857813	0.335434	0.274363	0.473914	0.132832	
6845000	48.111915	8	0.262762	0.181399	0.404336	0.262762	0.281135	0.181399	1.086688	0.592558	0.269107	0.368888	0.181399	
6846000	48.111915	10	0.285936	0.202810	0.370569	0.260573	0.269792	0.176376	0.952619	0.567949	0.370569	0.305917	0.058859	
6847000	48.111915	8	0.279037	0.185504	0.424861	0.279037	0.359811	0.199685	0.610443	0.347214	0.279037	0.347214	0.324959	
6848000	48.111915	8	0.310856	0.197264	0.408933	0.276645	0.310856	0.197264	1.490298	0.569652	0.310856	0.391993	0.136356	
6849000	48.111915	8	0.275033	0.212453	0.457034	0.270699	0.275033	0.184606	0.832156	0.423975	0.275033	0.307474	0.275033	
6850000	48.111915	8	0.277227	0.247351	0.494953	0.247351	0.277227	0.181829	0.535116	0.488076	0.433181	0.411682	0.277227	
6851000	48.111915	9	0.316519	0.203357	0.480272	0.270439	0.311870	0.203357	0.637348	0.371084	0.221743	0.455648	0.221743	
6852000	48.111915	5	0.267787	0.208540	0.446693	0.261406	0.261406	0.208540	0.446693	0.446693	0.261406	0.446693	0.282956	
6853000	48.111915	8	0.301150	0.150083	0.473975	0.271099	0.301150	0.167717	0.473975	0.435006	0.233530	0.498402	0.167717	
6854000	48.111915	7	0.354313	0.179227	0.479007	0.276638	0.375803	0.179227	0.479007	0.487667	0.276638	0.455300	0.179227	
6855000	48.111915	7	0.308015	0.163991	0.524174	0.243571	0.308015	0.163991	0.918841	0.521586	0.295399	0.295399	0.243571	
6856000	48.111915	6	0.279039	0.202496	0.472647	0.279039	0.279039	0.202496	1.606635	0.304053	0.291069	0.472647	0.291069	
6857000	48.111915	4	0.291914	0.184326	0.446604	0.291914	0.291914	0.184326	0.465171	0.465171	0.291914	0.446604	0.184326	
6858000	48.111915	8	0.305833	0.183737	0.396915	0.265299	0.265299	0.191956	0.589124	0.396915	0.281885	0.354088	0.183737	
6859000	48.111915	6	0.320710	0.221034	0.369627	0.280429	0.280429	0.179701	1.810209	0.320710	0.320710	0.320710	0.320710	
6860000	48.111915	8	0.292266	0.253861	0.423415	0.254436	0.292266	0.203483	0.717049	0.401729	0.292266	0.388821	0.203483	
6861000	48.111915	2	0.263844	0.263844	0.410801	0.263844	0.263844	0.263844	0.410801	0.410801	0.263844	0.410801	0.263844	
6862000	48.111915	5	0.312958	0.171556	0.597375	0.312958	0.265206	0.185941	0.597375	0.312958	0.312958	0.312958	0.171556	
6863000	48.111915	9	0.287856	0.254381	0.548133	0.264181	0.287856	0.213898	0.695801	0.560592	0.390475	0.390475	0.304125	
6864000	48.111915	9	0.317792	0.222246	0.400410	0.278869	0.272317	0.222246	0.584882	0.374690	0.239036	0.400410	0.117735	
6865000	48.111915	8	0.264958	0.244122	0.401483	0.238998	0.264958	0.238998	0.401483	0.394125	0.213504	0.398375	0.185510	
6866000	48.111915	7	0.285978	0.218484	0.437397	0.287292	0.287292	0.178535	1.211548	0.437397	0.297323	0.287292	0.178535	
6867000	48.111915	6	0.242491	0.238305	0.408417	0.249585	0.345566	0.238305	0.568867	0.345566	0.242491	0.408417	0.238305	
6868000	48.111915	3	0.315114	0.201384	0.315114	0.315114	0.315114	0.201384	0.439832	0.315114	0.315114	0.315114	0.201384	
6869000	48.111915	5	0.317315	0.197216	0.475222	0.317315	0.317315	0.197216	0.947511	0.336831	0.317315	0.336831	0.197216	
6870000	48.111915	8	0.296360	0.226794	0.395087	0.344764	0.296360	0.177890	1.226205	0.481820	0.365936	0.481820	0.177890	
6871000	48.111915	8	0.306163	0.192416	0.392101	0.306163	0.261378	0.185736	0.654636	0.335806	0.261378	0.367970	0.306163	
6872000	48.111915	8	0.269963	0.232438	0.411150	0.232438	0.293370	0.232438	0.688862	0.560928	0.304108	0.293370	0.126752	
6873000	48.111915	7	0.316509	0.222675	0.376466	0.274104	0.316509	0.225363	0.898365	0.316509	0.225363	0.387275	0.225363	
6874000	48.111915	6	0.319956	0.237142	0.481065	0.237142	0.237142	0.243921	0.622105	0.319956	0.237142	0.352303	0.237142	
6875000	48.111915	9	0.285754	0.238717	0.524774	0.286142	0.382584	0.178465	0.524774	0.354885	0.286142	0.525541	0.256991	
6876000	48.111915	6	0.301810	0.264128	0.442297	0.264128	0.301810	0.264128	1.306990	0.319822	0.264128	0.442297	0.347906	
6877000	48.111915	7	0.304668	0.257522	0.459878	0.241743	0.304668	0.179344	1.099707	0.304668	0.273103	0.304668	0.241743	
6878000	48.111915	6	0.306672	0.213839	0.398792	0.297426	0.306672	0.213839	0.650511	0.398792	0.297426	0.419303	0.213839	
6879000	48.111915	4	0.328233	0.239612	0.421816	0.239612	0.328233	0.239612	1.247713	0.421816	0.239612	0.328233	0.239612	
6880000	48.111915	10	0.325432	0.216543	0.363192	0.322587	0.358927	0.203680	0.509785	0.358927	0.256595	0.459858	0.281597	
6881000	48.111915	6	0.289266	0.224729	0.348645	0.289266	0.289266	0.224729	0.348645	0.415438	0.264399	0.415438	0.258024	
6882000	48.111915	9	0.338175	0.198436	0.339525	0.306748	0.306748	0.215883	0.629396	0.345562	0.345562	0.384267	0.174775	
6883000	48.111915	9	0.313397	0.194693	0.488479	0.277338	0.339810	0.156406	0.596535	0.277338	0.342218	0.488479	0.262233	
6884000	48.111915	6	0.360342	0.235995	0.360342	0.265517	0.360342	0.235995	0.658125	0.610917	0.265517	0.341051	0.235995	
6885000	48.111915	6	0.344581	0.203943	0.421244	0.278410	0.344581	0.203943	0.807249	0.472235	0.344581	0.421244	0.278410	
6886000	48.111915	7	0.335095	0.204511	0.389741	0.341283	0.335095	0.204511	0.454503	0.419468	0.335095	0.454503	0.323157	
6887000	48.111915	8	0.296500	0.208370	0.408330	0.285857	0.231109	0.208370	0.653545	0.408330	0.296500	0.459927	0.383005	
6888000	48.111915	5	0.305542	0.201126	0.449277	0.305542	0.305542	0.201126	0.566249	0.385965	0.305542	0.385965	0.201126	
6889000	48.111915	6	0.311464	0.196700	0.416747	0.311464	0.311464	0.196700	0.904322	0.311464	0.311464	0.404745	0.341008	
6890000	48.111915	7	0.314969	0.205429	0.397287	0.314969	0.314969	0.205429	1.222335	0.314969	0.283280	0.367198	0.391427	
6891000	48.111915	8	0.296044	0.193026	0.356919	0.306886	0.296044	0.200602	0.501269	0.501269	0.296044	0.392732	0.344336	
6892000	48.111915	8	0.301098	0.189515	0.433127	0.298120	0.298120	0.189515	1.164000	0.467742	0.301098	0.416274	0.143691	
6893000	48.111915	9	0.315676	0.198056	0.427149	0.273174	0.273174	0.179597	0.507501	0.473665	0.273174	0.348498	0.199989	
6894000	48.111915	9	0.323461	0.199368	0.438660	0.319009	0.261853	0.199368	0.867052	0.326401	0.232382	0.438660	0.174546	
6895000	48.111915	6	0.300670	0.214938	0.525661	0.291511	0.245498	0.214938	0.525661	0.357671	0.300670	0.357671	0.291511	
6896000	48.111915	7	0.293300	0.192586	0.526518	0.257331	0.293300	0.192586	0.513802	0.293300	0.293300	0.537855	0.304534	
6897000	48.111915	7	0.286580	0.206970	0.505704	0.280977	0.304996	0.206970	0.667465	0.332696	0.280977	0.332696	0.206970	
6898000	48.111915	7	0.290489	0.234496	0.432594	0.246899	0.290489	0.226193	0.695391	0.432594	0.246899	0.465206	0.246899	
6899000	48.111915	6	0.302742	0.195573	0.424119	0.302742	0.302742	0.195573	0.920431	0.424119	0.302742	0.389431	0.467003	
6900000	48.111915	5	0.294460	0.219900	0.335007	0.335007	0.335007	0.219900	0.335007	0.335007	0.324425	0.343891	0.335007	
6901000	48.111915	5	0.321299	0.182028	0.556574	0.321299	0.321299	0.182028	0.556574	0.556574	0.242151	0.329579	0.242151	
6902000	48.111915	8	0.341352	0.297114	0.444846	0.297114	0.360332	0.276688	0.879056	0.346177	0.341352	0.444846	0.318364	
6903000	48.111915	6	0.295056	0.192086	0.469994	0.265132	0.301548	0.192086	0.469994	0.350356	0.265132	0.469994	0.192086	
6904000	48.111915	9	0.266948	0.200447	0.400211	0.271851	0.322812	0.200447	1.287784	0.473668	0.266948	0.335594	0.269737	
6905000	48.111915	7	0.319251	0.243542	0.408321	0.295372	0.319251	0.167247	0.460832	0.315075	0.295372	0.319251	0.167247	
6906000	48.111915	5	0.279221	0.236527	0.472040	0.279221	0.279221	0.236527	0.611257	0.279221	0.279221	0.546092	0.279221	
6907000	48.111915	6	0.304516	0.258620	0.445928	0.258620	0.304516	0.177877	0.525595	0.485311	0.258620	0.445928	0.304516	
6908000	48.111915	6	0.264730	0.264730	0.370199	0.279077	0.264730	0.168744	0.743569	0.370199	0.264730	0.370199	0.145626	
6909000	48.111915	8	0.355698	0.196468	0.442133	0.259791	0.301757	0.185032	0.627440	0.442133	0.322361	0.442133	0.355698	
6910000	48.111915	8	0.321533	0.220364	0.398069	0.279203	0.292555	0.146739	1.104890	0.398069	0.279203	0.302483	0.146739	
6911000	48.111915	5	0.287039	0.232519	0.421853	0.287039	0.287039	0.232519	0.527459	0.421853	0.287039	0.508401	0.232519	
6912000	48.111915	8	0.306930	0.201513	0.378133	0.306930	0.229095	0.198950	1.139935	0.378133	0.333021	0.378133	0.343167	
6913000	48.111915	9	0.290373	0.276253	0.461226	0.276253	0.276253	0.203000	0.485656	0.481980	0.232006	0.342594	0.251893	
6914000	48.111915	8	0.270216	0.186181	0.467642	0.269991	0.252378	0.186181	0.537378	0.467642	0.270216	0.461114	0.274373	
6915000	48.111915	7	0.300776	0.240113	0.417026	0.221282	0.300776	0.176340	0.839720	0.295170	0.300776	0.300776	0.300776	
6916000	48.111915	4	0.308488	0.165509	0.430604	0.275967	0.275967	0.165509	0.430604	0.430604	0.275967	0.308488	0.308488	
6917000	48.111915	5	0.286008	0.195751	0.371668	0.286008	0.286008	0.195751	0.608378	0.371668	0.286008	0.371668	0.261367	
6918000	48.111915	7	0.351764	0.214198	0.411129	0.214198	0.264957	0.214198	1.247804	0.368006	0.264957	0.411129	0.392783	
6919000	48.111915	6	0.274672	0.259329	0.424425	0.274672	0.259329	0.181390	0.741784	0.424425	0.259329	0.424425	0.211954	
6920000	48.111915	6	0.283960	0.262211	0.580619	0.283960	0.283960	0.268787	0.580619	0.326796	0.283960	0.312366	0.326796	
6921000	48.111915	5	0.313678	0.246271	0.410960	0.246271	0.313678	0.141435	0.410960	0.410960	0.246271	0.410960	0.216800	
6922000	48.111915	8	0.328900	0.206983	0.378747	0.222555	0.328900	0.172252	0.858632	0.402972	0.378747	0.520015	0.206983	
6923000	48.111915	6	0.280257	0.243119	0.467525	0.280257	0.303267	0.243119	1.077217	0.384467	0.280257	0.384467	0.280257	
6924000	48.111915	6	0.296318	0.185034	0.452392	0.296318	0.296318	0.185143	0.519553	0.519553	0.296318	0.382445	0.185143	
6925000	48.111915	7	0.304515	0.219740	0.403087	0.304515	0.304515	0.155154	0.860779	0.311062	0.304515	0.403087	0.258534	
6926000	48.111915	7	0.258481	0.258481	0.391144	0.258481	0.258481	0.192174	1.063303	0.317533	0.232280	0.391144	0.125220	
6927000	48.111915	6	0.287305	0.224706	0.363089	0.287305	0.277171	0.242065	0.824072	0.363089	0.363089	0.363089	0.363089	
6928000	48.111915	7	0.327799	0.194455	0.384462	0.312842	0.327799	0.194455	0.643477	0.327799	0.327799	0.439862	0.196583	
6929000	48.111915	6	0.296269	0.166908	0.372484	0.296269	0.296269	0.166908	0.372484	0.372484	0.350939	0.428986	0.308204	
6930000	48.111915	6	0.304226	0.291037	0.444319	0.309526	0.309526	0.291037	0.472056	0.472056	0.291037	0.472056	0.214047	
6931000	48.111915	8	0.312024	0.189422	0.391001	0.312024	0.312024	0.194859	1.830820	0.517557	0.314121	0.407351	0.312024	
6932000	48.111915	8	0.284421	0.227469	0.376894	0.284421	0.261682	0.227469	0.440858	0.344109	0.219168	0.376894	0.293905	
6933000	48.111915	8	0.356727	0.277288	0.378953	0.277288	0.277288	0.277288	0.699585	0.406182	0.314386	0.405162	0.272770	
6934000	48.111915	7	0.293403	0.191780	0.478552	0.293403	0.293403	0.191780	0.756417	0.469948	0.245210	0.469948	0.263670	
6935000	48.111915	6	0.284351	0.244480	0.389500	0.250004	0.284351	0.244480	1.216657	0.389500	0.449539	0.389500	0.449539	
6936000	48.111915	5	0.305771	0.213489	0.448269	0.305771	0.305771	0.174671	0.448269	0.448269	0.262873	0.448269	0.174671	
6937000	48.111915	7	0.280414	0.205103	0.381849	0.280480	0.294862	0.205103	0.802529	0.381849	0.294862	0.381849	0.253436	
6938000	48.111915	8	0.293622	0.228701	0.341479	0.292985	0.325031	0.186649	1.247247	0.333124	0.293622	0.325031	0.325031	
6939000	48.111915	4	0.306030	0.220648	0.381494	0.306030	0.306030	0.220648	0.381494	0.381494	0.220648	0.404413	0.306030	
6940000	48.111915	9	0.312397	0.233140	0.356767	0.331610	0.312397	0.165991	0.467658	0.431523	0.312397	0.379077	0.117316	
6941000	48.111915	7	0.304313	0.202121	0.304313	0.290072	0.304313	0.221927	0.613950	0.342932	0.290072	0.361861	0.202121	
6942000	48.111915	5	0.296965	0.194822	0.400962	0.296965	0.296965	0.194822	0.838248	0.481988	0.296965	0.296965	0.194822	
6943000	48.111915	5	0.306100	0.217441	0.524525	0.306100	0.306100	0.217441	0.524525	0.333354	0.319057	0.333354	0.217441	
6944000	48.111915	6	0.312926	0.222100	0.450067	0.294354	0.294354	0.222100	1.185491	0.307484	0.294354	0.312926	0.222100	
6945000	48.111915	6	0.321899	0.274075	0.419850	0.274075	0.274075	0.274075	1.047931	0.363166	0.274075	0.419850	0.278161	
6946000	48.111915	9	0.315608	0.296037	0.521427	0.311368	0.235841	0.163973	1.000540	0.311368	0.235841	0.607354	0.229212	
6947000	48.111915	6	0.301037	0.167881	0.363351	0.301037	0.315461	0.167881	1.291698	0.301999	0.363351	0.301037	0.167881	
6948000	48.111915	8	0.311691	0.205954	0.382010	0.227325	0.261053	0.205954	0.462111	0.462111	0.306025	0.343865	0.205954	
6949000	48.111915	6	0.278085	0.218349	0.398647	0.287429	0.278085	0.218349	0.675432	0.398647	0.278085	0.398647	0.161033	
6950000	48.111915	8	0.286334	0.213910	0.488733	0.272263	0.272263	0.160957	0.488733	0.286334	0.276178	0.393968	0.279785	
6951000	48.111915	7	0.237567	0.237567	0.404472	0.274909	0.274909	0.189502	0.664576	0.431823	0.274909	0.404472	0.295303	
6952000	48.111915	9	0.327550	0.236530	0.496106	0.288749	0.283755	0.160806	0.509093	0.496106	0.268422	0.496106	0.361433	
6953000	48.111915	8	0.278582	0.243854	0.343421	0.278582	0.315133	0.243854	0.844066	0.421673	0.311688	0.361082	0.278582	
6954000	48.111915	6	0.328616	0.245794	0.440408	0.245794	0.328616	0.208398	0.582991	0.324481	0.245794	0.328616	0.245794	
6955000	48.111915	6	0.280682	0.174833	0.426329	0.280682	0.280682	0.174833	0.426329	0.486361	0.426329	0.431157	0.354565	
6956000	48.111915	7	0.293182	0.253319	0.417107	0.253319	0.293182	0.167935	0.748414	0.417107	0.293182	0.365251	0.098534	
6957000	48.111915	6	0.292329	0.253128	0.390587	0.255495	0.262686	0.253128	1.413025	0.390587	0.262686	0.390587	0.390587	
6958000	48.111915	6	0.306330	0.216348	0.383748	0.306330	0.306330	0.216348	1.196400	0.346753	0.306330	0.306330	0.440181	
6959000	48.111915	6	0.296320	0.193458	0.543444	0.322102	0.296320	0.193458	0.543444	0.351696	0.322102	0.440011	0.296320	
6960000	48.111915	5	0.309619	0.208354	0.463256	0.266958	0.309619	0.208354	0.509322	0.309619	0.309619	0.463256	0.208354	
6961000	48.111915	6	0.318069	0.198245	0.386009	0.274345	0.274345	0.198245	0.838591	0.437524	0.274345	0.386009	0.274345	
6962000	48.111915	7	0.299966	0.177390	0.381607	0.338509	0.381607	0.171344	0.381607	0.410485	0.338509	0.338509	0.295017	
6963000	48.111915	8	0.314808	0.282537	0.444693	0.306678	0.342763	0.206533	0.444693	0.347793	0.314808	0.347793	0.152894	
6964000	48.111915	8	0.297133	0.186395	0.442391	0.249925	0.317276	0.186395	0.593580	0.459935	0.317276	0.442391	0.272166	
6965000	48.111915	8	0.296950	0.194621	0.323394	0.343427	0.323394	0.194621	0.784600	0.323394	0.272851	0.453070	0.225804	
6966000	48.111915	10	0.324505	0.189670	0.428860	0.284608	0.279016	0.166411	0.973859	0.428925	0.279016	0.594891	0.175526	
6967000	48.111915	7	0.328212	0.201834	0.406702	0.241556	0.230305	0.201834	0.528806	0.516279	0.328212	0.406702	0.241556	
6968000	48.111915	6	0.291022	0.231995	0.418489	0.267058	0.267058	0.231995	0.622708	0.418489	0.291022	0.418489	0.249942	
6969000	48.111915	6	0.297516	0.181669	0.424049	0.297516	0.297516	0.181669	0.424049	0.491895	0.297516	0.295536	0.361915	
6970000	48.111915	6	0.290739	0.231604	0.400936	0.290739	0.231604	0.231604	0.951895	0.318067	0.231604	0.605695	0.290739	
6971000	48.111915	6	0.294482	0.190999	0.388233	0.294482	0.281097	0.190135	0.934566	0.388233	0.294482	0.388233	0.190999	
6972000	48.111915	7	0.302446	0.215718	0.443267	0.302446	0.288943	0.185216	0.794470	0.288943	0.288943	0.443267	0.195366	
6973000	48.111915	8	0.301592	0.178393	0.430925	0.300996	0.300996	0.178393	1.353289	0.285826	0.300996	0.309694	0.180354	
6974000	48.111915	6	0.268880	0.210287	0.455952	0.268880	0.268880	0.228831	0.905982	0.530473	0.268880	0.455952	0.228831	
6975000	48.111915	8	0.295424	0.251948	0.434261	0.321346	0.295424	0.251948	0.551784	0.455384	0.295424	0.379163	0.131456	
6976000	48.111915	7	0.312844	0.193809	0.436867	0.233055	0.291539	0.193809	0.568232	0.378297	0.291539	0.378297	0.193809	
6977000	48.111915	7	0.275367	0.275367	0.551753	0.275367	0.322598	0.275367	0.554820	0.363523	0.275367	0.339487	0.273167	
6978000	48.111915	8	0.303293	0.168794	0.446432	0.336601	0.336384	0.168794	0.675025	0.324443	0.324443	0.446432	0.190896	
6979000	48.111915	4	0.273668	0.273668	0.500139	0.257461	0.273668	0.257461	0.500139	0.500139	0.257461	0.500139	0.083552	
6980000	48.111915	7	0.281364	0.246297	0.467432	0.280457	0.280457	0.161844	1.005823	0.557129	0.280457	0.467432	0.467432	
6981000	48.111915	8	0.278918	0.288491	0.432316	0.257754	0.278918	0.166465	0.526004	0.432316	0.318542	0.432316	0.141167	
6982000	48.111915	6	0.283335	0.265061	0.421933	0.243064	0.265061	0.243064	0.820215	0.421933	0.243064	0.421933	0.252199	
6983000	48.111915	7	0.327021	0.240497	0.467300	0.287229	0.290894	0.188977	0.467300	0.467300	0.287229	0.290894	0.197999	
6984000	48.111915	8	0.327899	0.252220	0.526888	0.268984	0.298648	0.252220	0.526888	0.455105	0.251420	0.455105	0.172256	
6985000	48.111915	6	0.291985	0.198525	0.432273	0.291985	0.291985	0.198525	0.874381	0.475494	0.355282	0.432273	0.198525	
6986000	48.111915	7	0.322345	0.200978	0.442532	0.263045	0.263045	0.200978	0.687435	0.368092	0.368092	0.442532	0.229479	
6987000	48.111915	8	0.272846	0.216125	0.422022	0.272846	0.272846	0.192436	0.736263	0.340957	0.304417	0.422022	0.094274	
6988000	48.111915	8	0.326443	0.213602	0.415866	0.312429	0.260184	0.213020	0.412573	0.331944	0.260184	0.412573	0.213020	
6989000	48.111915	7	0.312203	0.200500	0.394570	0.273785	0.273785	0.200500	0.629259	0.273785	0.273785	0.399222	0.207326	
6990000	48.111915	8	0.305474	0.275760	0.487172	0.274862	0.275760	0.226991	1.074818	0.424545	0.275760	0.424545	0.154389	
6991000	48.111915	8	0.277506	0.231370	0.377160	0.277506	0.290601	0.231370	1.164927	0.465618	0.218040	0.465618	0.267945	
6992000	48.111915	8	0.285463	0.263526	0.412935	0.277364	0.296563	0.165217	0.922592	0.412935	0.277364	0.412935	0.174308	
6993000	48.111915	9	0.311713	0.211670	0.386960	0.303020	0.339163	0.211670	0.742304	0.386960	0.272133	0.382379	0.326840	
6994000	48.111915	7	0.308108	0.308108	0.491125	0.308108	0.308108	0.308108	0.803653	0.482334	0.230921	0.463459	0.177843	
6995000	48.111915	10	0.273692	0.229423	0.400409	0.289614	0.319067	0.199302	0.975935	0.267530	0.267530	0.506835	0.409795	
6996000	48.111915	6	0.299033	0.187583	0.425097	0.291596	0.299033	0.187583	0.425097	0.421703	0.291596	0.425097	0.268889	
6997000	48.111915	9	0.337088	0.294860	0.493746	0.272178	0.337088	0.179064	0.968237	0.364818	0.272347	0.337088	0.187106	
6998000	48.111915	7	0.317922	0.218162	0.493130	0.264595	0.355988	0.218162	0.745923	0.493130	0.355988	0.355988	0.343383	
6999000	48.111915	9	0.325321	0.252504	0.447098	0.224758	0.325321	0.242297	0.502367	0.407009	0.266049	0.387391	0.224758	
7000000	48.111915	6	0.325682	0.272197	0.325682	0.272197	0.325682	0.272197	0.848993	0.524359	0.272197	0.517568	0.209798	
7001000	48.111915	9	0.290782	0.234039	0.491607	0.285940	0.293773	0.226617	0.651284	0.290782	0.285940	0.505372	0.169956	
7002000	48.111915	6	0.278936	0.221321	0.443394	0.278936	0.278936	0.221321	1.285999	0.424230	0.278936	0.443394	0.165050	
7003000	48.111915	7	0.305455	0.248251	0.408700	0.248251	0.332070	0.215028	0.408700	0.478100	0.332070	0.408700	0.151863	
7004000	48.111915	4	0.281954	0.281954	0.484733	0.281954	0.341971	0.190509	0.484733	0.484733	0.281954	0.484733	0.281954	
7005000	48.111915	5	0.328951	0.240911	0.445975	0.240911	0.328951	0.244930	0.445975	0.445975	0.240911	0.445975	0.436819	
7006000	48.111915	8	0.320793	0.230998	0.388256	0.248561	0.336215	0.248561	0.661309	0.388256	0.250067	0.388256	0.099824	
7007000	48.111915	6	0.277170	0.252621	0.463324	0.230179	0.277170	0.230179	0.463324	0.538433	0.277170	0.463324	0.134205	
7008000	48.111915	7	0.286514	0.195596	0.363831	0.286514	0.363831	0.196051	0.802888	0.363831	0.252231	0.363831	0.161364	
7009000	48.111915	5	0.308941	0.249396	0.485165	0.216593	0.308941	0.216593	0.485165	0.485165	0.308941	0.518216	0.249396	
7010000	48.111915	7	0.320193	0.217941	0.481041	0.268957	0.320193	0.159378	0.536006	0.429874	0.268957	0.429874	0.159378	
7011000	48.111915	8	0.271734	0.258481	0.348308	0.258481	0.308171	0.173468	0.348308	0.319892	0.319892	0.533894	0.149550	
7012000	48.111915	7	0.311326	0.236724	0.388988	0.302930	0.302930	0.236724	1.212561	0.363537	0.311326	0.388988	0.232836	
7013000	48.111915	6	0.293527	0.201846	0.367711	0.293527	0.293527	0.201846	0.464344	0.366654	0.293527	0.366654	0.446622	
7014000	48.111915	7	0.293544	0.185630	0.381880	0.293544	0.285797	0.185630	0.505234	0.381880	0.293544	0.389255	0.280159	
7015000	48.111915	6	0.266454	0.193460	0.384214	0.302147	0.266454	0.193460	0.732303	0.302147	0.302147	0.290462	0.266454	
7016000	48.111915	7	0.262074	0.181660	0.411801	0.262074	0.316986	0.181660	0.477445	0.433663	0.262074	0.464457	0.262074	
7017000	48.111915	8	0.326270	0.216634	0.485211	0.275326	0.275326	0.216634	0.914599	0.416609	0.268725	0.485211	0.396453	
7018000	48.111915	7	0.273965	0.300936	0.336660	0.318562	0.336660	0.144313	0.654057	0.336660	0.273965	0.336660	0.143634	
7019000	48.111915	6	0.351630	0.217127	0.409683	0.217127	0.312271	0.217127	0.957788	0.351630	0.312271	0.351630	0.138137	
7020000	48.111915	9	0.273087	0.249440	0.454162	0.280192	0.280192	0.151752	0.454162	0.388587	0.293666	0.342979	0.134088	
7021000	48.111915	4	0.281420	0.281420	0.444729	0.281420	0.355910	0.281420	1.064808	0.355910	0.281420	0.444729	0.355910	
7022000	48.111915	4	0.351183	0.251465	0.467832	0.251465	0.351183	0.251465	0.782812	0.351183	0.251465	0.467832	0.251465	
7023000	48.111915	8	0.310757	0.248627	0.428809	0.262230	0.310757	0.201475	0.578242	0.428809	0.250460	0.428809	0.217117	
7024000	48.111915	6	0.341904	0.237606	0.422305	0.237606	0.341904	0.237606	0.621274	0.422305	0.237606	0.451960	0.178550	
7025000	48.111915	8	0.304899	0.214601	0.396875	0.273569	0.304899	0.185858	0.606213	0.396875	0.227404	0.489273	0.227404	
7026000	48.111915	8	0.295963	0.231644	0.393573	0.295963	0.312722	0.191594	0.393573	0.420266	0.361652	0.361652	0.427682	
7027000	48.111915	10	0.345712	0.170791	0.434007	0.276299	0.232820	0.170791	0.789818	0.366523	0.339778	0.508142	0.066908	
7028000	48.111915	5	0.281329	0.281329	0.418637	0.289771	0.281329	0.183623	0.429008	0.429008	0.281329	0.429008	0.281329	
7029000	48.111915	4	0.398036	0.207331	0.398036	0.312865	0.218575	0.218575	0.398036	0.398036	0.312865	0.398036	0.207331	
7030000	48.111915	6	0.282019	0.282019	0.425490	0.282019	0.308648	0.238659	0.425490	0.491976	0.282019	0.398216	0.308648	
7031000	48.111915	7	0.292226	0.273121	0.391483	0.273121	0.292226	0.273121	0.640929	0.403155	0.260607	0.319051	0.273121	
7032000	48.111915	7	0.286083	0.195534	0.466238	0.286083	0.279562	0.195534	1.192578	0.466238	0.286083	0.524154	0.290609	
7033000	48.111915	7	0.297186	0.204703	0.437411	0.297186	0.297186	0.204703	0.512657	0.359982	0.297186	0.522990	0.236322	
7034000	48.111915	8	0.291699	0.198506	0.411613	0.277638	0.277638	0.198506	0.727012	0.626063	0.277638	0.412665	0.081014	
7035000	48.111915	9	0.265321	0.219605	0.366259	0.321803	0.256085	0.219605	0.502028	0.432707	0.208941	0.421184	0.256085	
7036000	48.111915	6	0.303499	0.213890	0.430792	0.256806	0.303499	0.213890	0.454022	0.418510	0.303499	0.418510	0.213890	
7037000	48.111915	7	0.311088	0.184427	0.416840	0.276148	0.311088	0.184427	0.644001	0.505473	0.252676	0.276148	0.252676	
7038000	48.111915	7	0.317427	0.222544	0.351555	0.288545	0.317427	0.222544	1.347272	0.351555	0.317427	0.390128	0.187434	
7039000	48.111915	3	0.296953	0.296953	0.395073	0.296953	0.296953	0.296953	1.115732	0.296953	0.296953	0.395073	0.296953	
7040000	48.111915	5	0.285551	0.285551	0.396538	0.285551	0.269533	0.269533	0.657178	0.396538	0.285551	0.396538	0.280439	
7041000	48.111915	7	0.333842	0.257987	0.372451	0.288443	0.333842	0.221394	0.607659	0.372451	0.257987	0.400978	0.221394	
7042000	48.111915	8	0.295786	0.196082	0.476487	0.295786	0.295786	0.196082	0.988040	0.376188	0.264071	0.449746	0.305069	
7043000	48.111915	9	0.327807	0.187289	0.340580	0.256818	0.256818	0.160451	0.355348	0.495388	0.281866	0.322615	0.187289	
