Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	Pi[A,10]	Pi[C,10]	Pi[G,10]	Pi[T,10]	Pi[A,11]	Pi[C,11]	Pi[G,11]	Pi[T,11]	
7441000	11.688050	3	0.428673	0.275417	0.115796	0.180115	0.324622	0.263461	0.158067	0.253849	0.428673	0.275417	0.115796	0.180115	0.324622	0.263461	0.158067	0.253849	0.324622	0.263461	0.158067	0.253849	0.324622	0.263461	0.158067	0.253849	0.428673	0.275417	0.115796	0.180115	0.324622	0.263461	0.158067	0.253849	0.428673	0.275417	0.115796	0.180115	0.347698	0.243039	0.146704	0.262558	0.324622	0.263461	0.158067	0.253849	
7442000	11.688050	3	0.450734	0.289835	0.086672	0.172760	0.230910	0.262589	0.199550	0.306952	0.450734	0.289835	0.086672	0.172760	0.230910	0.262589	0.199550	0.306952	0.272441	0.318900	0.138170	0.270489	0.272441	0.318900	0.138170	0.270489	0.450734	0.289835	0.086672	0.172760	0.272441	0.318900	0.138170	0.270489	0.272441	0.318900	0.138170	0.270489	0.272441	0.318900	0.138170	0.270489	0.272441	0.318900	0.138170	0.270489	
7443000	11.688050	2	0.444002	0.287711	0.098683	0.169604	0.261329	0.310151	0.162820	0.265700	0.444002	0.287711	0.098683	0.169604	0.261329	0.310151	0.162820	0.265700	0.261329	0.310151	0.162820	0.265700	0.261329	0.310151	0.162820	0.265700	0.444002	0.287711	0.098683	0.169604	0.261329	0.310151	0.162820	0.265700	0.444002	0.287711	0.098683	0.169604	0.261329	0.310151	0.162820	0.265700	0.261329	0.310151	0.162820	0.265700	
7444000	11.688050	4	0.434341	0.297674	0.096463	0.171522	0.281526	0.278587	0.204250	0.235637	0.434341	0.297674	0.096463	0.171522	0.281526	0.278587	0.204250	0.235637	0.281526	0.278587	0.204250	0.235637	0.293177	0.295544	0.146800	0.264478	0.434341	0.297674	0.096463	0.171522	0.281526	0.278587	0.204250	0.235637	0.376024	0.241888	0.153309	0.228778	0.293177	0.295544	0.146800	0.264478	0.376024	0.241888	0.153309	0.228778	
7445000	11.688050	2	0.398759	0.289363	0.105962	0.205916	0.244835	0.279514	0.193932	0.281719	0.398759	0.289363	0.105962	0.205916	0.244835	0.279514	0.193932	0.281719	0.244835	0.279514	0.193932	0.281719	0.244835	0.279514	0.193932	0.281719	0.398759	0.289363	0.105962	0.205916	0.398759	0.289363	0.105962	0.205916	0.398759	0.289363	0.105962	0.205916	0.244835	0.279514	0.193932	0.281719	0.244835	0.279514	0.193932	0.281719	
7446000	11.688050	3	0.434151	0.306286	0.078638	0.180926	0.295890	0.244526	0.190155	0.269430	0.434151	0.306286	0.078638	0.180926	0.295890	0.244526	0.190155	0.269430	0.295890	0.244526	0.190155	0.269430	0.146765	0.493349	0.040907	0.318978	0.434151	0.306286	0.078638	0.180926	0.295890	0.244526	0.190155	0.269430	0.434151	0.306286	0.078638	0.180926	0.295890	0.244526	0.190155	0.269430	0.295890	0.244526	0.190155	0.269430	
7447000	11.688050	3	0.449414	0.294401	0.095647	0.160537	0.276745	0.286155	0.173345	0.263755	0.449414	0.294401	0.095647	0.160537	0.276745	0.286155	0.173345	0.263755	0.276745	0.286155	0.173345	0.263755	0.276745	0.286155	0.173345	0.263755	0.453308	0.345153	0.052753	0.148786	0.276745	0.286155	0.173345	0.263755	0.449414	0.294401	0.095647	0.160537	0.276745	0.286155	0.173345	0.263755	0.276745	0.286155	0.173345	0.263755	
7448000	11.688050	4	0.417916	0.301435	0.107844	0.172805	0.264932	0.275449	0.178423	0.281196	0.417916	0.301435	0.107844	0.172805	0.264932	0.275449	0.178423	0.281196	0.264932	0.275449	0.178423	0.281196	0.210967	0.435806	0.088382	0.264845	0.417916	0.301435	0.107844	0.172805	0.363075	0.269740	0.122871	0.244314	0.417916	0.301435	0.107844	0.172805	0.363075	0.269740	0.122871	0.244314	0.264932	0.275449	0.178423	0.281196	
7449000	11.688050	2	0.433820	0.289852	0.092013	0.184315	0.303295	0.257806	0.166805	0.272093	0.433820	0.289852	0.092013	0.184315	0.303295	0.257806	0.166805	0.272093	0.303295	0.257806	0.166805	0.272093	0.303295	0.257806	0.166805	0.272093	0.433820	0.289852	0.092013	0.184315	0.303295	0.257806	0.166805	0.272093	0.433820	0.289852	0.092013	0.184315	0.303295	0.257806	0.166805	0.272093	0.303295	0.257806	0.166805	0.272093	
7450000	11.688050	2	0.457361	0.256641	0.114375	0.171622	0.305324	0.249718	0.203616	0.241342	0.457361	0.256641	0.114375	0.171622	0.305324	0.249718	0.203616	0.241342	0.305324	0.249718	0.203616	0.241342	0.305324	0.249718	0.203616	0.241342	0.457361	0.256641	0.114375	0.171622	0.305324	0.249718	0.203616	0.241342	0.457361	0.256641	0.114375	0.171622	0.305324	0.249718	0.203616	0.241342	0.305324	0.249718	0.203616	0.241342	
7451000	11.688050	2	0.432139	0.256257	0.118476	0.193128	0.278196	0.290852	0.173626	0.257327	0.432139	0.256257	0.118476	0.193128	0.278196	0.290852	0.173626	0.257327	0.278196	0.290852	0.173626	0.257327	0.278196	0.290852	0.173626	0.257327	0.432139	0.256257	0.118476	0.193128	0.278196	0.290852	0.173626	0.257327	0.432139	0.256257	0.118476	0.193128	0.278196	0.290852	0.173626	0.257327	0.278196	0.290852	0.173626	0.257327	
7452000	11.688050	3	0.463449	0.288034	0.095973	0.152543	0.284553	0.287942	0.178322	0.249183	0.463449	0.288034	0.095973	0.152543	0.284553	0.287942	0.178322	0.249183	0.284553	0.287942	0.178322	0.249183	0.308064	0.240339	0.094658	0.356939	0.463449	0.288034	0.095973	0.152543	0.284553	0.287942	0.178322	0.249183	0.463449	0.288034	0.095973	0.152543	0.284553	0.287942	0.178322	0.249183	0.284553	0.287942	0.178322	0.249183	
7453000	11.688050	2	0.473896	0.269398	0.089216	0.167490	0.316316	0.291180	0.164414	0.228090	0.473896	0.269398	0.089216	0.167490	0.316316	0.291180	0.164414	0.228090	0.316316	0.291180	0.164414	0.228090	0.316316	0.291180	0.164414	0.228090	0.473896	0.269398	0.089216	0.167490	0.316316	0.291180	0.164414	0.228090	0.473896	0.269398	0.089216	0.167490	0.316316	0.291180	0.164414	0.228090	0.316316	0.291180	0.164414	0.228090	
7454000	11.688050	3	0.398831	0.298308	0.105037	0.197824	0.304305	0.268933	0.168153	0.258608	0.398831	0.298308	0.105037	0.197824	0.304305	0.268933	0.168153	0.258608	0.304305	0.268933	0.168153	0.258608	0.277231	0.311641	0.118596	0.292533	0.398831	0.298308	0.105037	0.197824	0.277231	0.311641	0.118596	0.292533	0.398831	0.298308	0.105037	0.197824	0.277231	0.311641	0.118596	0.292533	0.304305	0.268933	0.168153	0.258608	
7455000	11.688050	3	0.458120	0.296287	0.075732	0.169861	0.258828	0.330592	0.161576	0.249004	0.458120	0.296287	0.075732	0.169861	0.320597	0.242444	0.166930	0.270029	0.258828	0.330592	0.161576	0.249004	0.258828	0.330592	0.161576	0.249004	0.458120	0.296287	0.075732	0.169861	0.320597	0.242444	0.166930	0.270029	0.458120	0.296287	0.075732	0.169861	0.320597	0.242444	0.166930	0.270029	0.458120	0.296287	0.075732	0.169861	
7456000	11.688050	2	0.458857	0.288516	0.076099	0.176528	0.267485	0.297856	0.158673	0.275986	0.458857	0.288516	0.076099	0.176528	0.267485	0.297856	0.158673	0.275986	0.267485	0.297856	0.158673	0.275986	0.267485	0.297856	0.158673	0.275986	0.458857	0.288516	0.076099	0.176528	0.267485	0.297856	0.158673	0.275986	0.458857	0.288516	0.076099	0.176528	0.267485	0.297856	0.158673	0.275986	0.267485	0.297856	0.158673	0.275986	
7457000	11.688050	2	0.458857	0.288516	0.076099	0.176528	0.287437	0.292344	0.160440	0.259779	0.458857	0.288516	0.076099	0.176528	0.287437	0.292344	0.160440	0.259779	0.287437	0.292344	0.160440	0.259779	0.287437	0.292344	0.160440	0.259779	0.458857	0.288516	0.076099	0.176528	0.287437	0.292344	0.160440	0.259779	0.458857	0.288516	0.076099	0.176528	0.287437	0.292344	0.160440	0.259779	0.287437	0.292344	0.160440	0.259779	
7458000	11.688050	3	0.458857	0.288516	0.076099	0.176528	0.267206	0.306656	0.169661	0.256477	0.458857	0.288516	0.076099	0.176528	0.317994	0.258520	0.145030	0.278455	0.267206	0.306656	0.169661	0.256477	0.267206	0.306656	0.169661	0.256477	0.458857	0.288516	0.076099	0.176528	0.317994	0.258520	0.145030	0.278455	0.458857	0.288516	0.076099	0.176528	0.317994	0.258520	0.145030	0.278455	0.317994	0.258520	0.145030	0.278455	
7459000	11.688050	3	0.439578	0.296521	0.078689	0.185212	0.258097	0.282918	0.178175	0.280810	0.439578	0.296521	0.078689	0.185212	0.258097	0.282918	0.178175	0.280810	0.337489	0.327272	0.118485	0.216753	0.258097	0.282918	0.178175	0.280810	0.439578	0.296521	0.078689	0.185212	0.337489	0.327272	0.118485	0.216753	0.337489	0.327272	0.118485	0.216753	0.337489	0.327272	0.118485	0.216753	0.258097	0.282918	0.178175	0.280810	
7460000	11.688050	4	0.451167	0.291924	0.076393	0.180516	0.250912	0.296853	0.157713	0.294523	0.451167	0.291924	0.076393	0.180516	0.250912	0.296853	0.157713	0.294523	0.352148	0.302212	0.121809	0.223830	0.250912	0.296853	0.157713	0.294523	0.451167	0.291924	0.076393	0.180516	0.352148	0.302212	0.121809	0.223830	0.352148	0.302212	0.121809	0.223830	0.250912	0.296853	0.157713	0.294523	0.168298	0.195226	0.472851	0.163624	
7461000	11.688050	3	0.425197	0.291121	0.080975	0.202707	0.244093	0.255742	0.175327	0.324838	0.425197	0.291121	0.080975	0.202707	0.244093	0.255742	0.175327	0.324838	0.303817	0.323497	0.101671	0.271015	0.303817	0.323497	0.101671	0.271015	0.425197	0.291121	0.080975	0.202707	0.303817	0.323497	0.101671	0.271015	0.303817	0.323497	0.101671	0.271015	0.303817	0.323497	0.101671	0.271015	0.303817	0.323497	0.101671	0.271015	
7462000	11.688050	3	0.425197	0.291121	0.080975	0.202707	0.336672	0.224838	0.260422	0.178067	0.425197	0.291121	0.080975	0.202707	0.304472	0.319145	0.131931	0.244453	0.304472	0.319145	0.131931	0.244453	0.304472	0.319145	0.131931	0.244453	0.425197	0.291121	0.080975	0.202707	0.304472	0.319145	0.131931	0.244453	0.304472	0.319145	0.131931	0.244453	0.304472	0.319145	0.131931	0.244453	0.336672	0.224838	0.260422	0.178067	
7463000	11.688050	2	0.425197	0.291121	0.080975	0.202707	0.295717	0.288351	0.162663	0.253269	0.425197	0.291121	0.080975	0.202707	0.295717	0.288351	0.162663	0.253269	0.295717	0.288351	0.162663	0.253269	0.295717	0.288351	0.162663	0.253269	0.425197	0.291121	0.080975	0.202707	0.295717	0.288351	0.162663	0.253269	0.425197	0.291121	0.080975	0.202707	0.295717	0.288351	0.162663	0.253269	0.295717	0.288351	0.162663	0.253269	
7464000	11.688050	4	0.450557	0.293338	0.079801	0.176304	0.286464	0.296727	0.163314	0.253495	0.450557	0.293338	0.079801	0.176304	0.286464	0.296727	0.163314	0.253495	0.286464	0.296727	0.163314	0.253495	0.314785	0.302598	0.095583	0.287033	0.450557	0.293338	0.079801	0.176304	0.314785	0.302598	0.095583	0.287033	0.314785	0.302598	0.095583	0.287033	0.314785	0.302598	0.095583	0.287033	0.405154	0.151430	0.326303	0.117113	
7465000	11.688050	2	0.462341	0.268178	0.088768	0.180712	0.286128	0.279103	0.159902	0.274867	0.462341	0.268178	0.088768	0.180712	0.286128	0.279103	0.159902	0.274867	0.286128	0.279103	0.159902	0.274867	0.286128	0.279103	0.159902	0.274867	0.462341	0.268178	0.088768	0.180712	0.286128	0.279103	0.159902	0.274867	0.462341	0.268178	0.088768	0.180712	0.286128	0.279103	0.159902	0.274867	0.286128	0.279103	0.159902	0.274867	
7466000	11.688050	4	0.397406	0.297601	0.093525	0.211467	0.301144	0.212145	0.215585	0.271126	0.438535	0.308786	0.083393	0.169286	0.301144	0.212145	0.215585	0.271126	0.300838	0.283971	0.165996	0.249196	0.300838	0.283971	0.165996	0.249196	0.438535	0.308786	0.083393	0.169286	0.397406	0.297601	0.093525	0.211467	0.397406	0.297601	0.093525	0.211467	0.300838	0.283971	0.165996	0.249196	0.301144	0.212145	0.215585	0.271126	
7467000	11.688050	4	0.405985	0.284699	0.118260	0.191056	0.277046	0.265754	0.198598	0.258602	0.459898	0.279405	0.086227	0.174470	0.277046	0.265754	0.198598	0.258602	0.277046	0.265754	0.198598	0.258602	0.051651	0.504392	0.142740	0.301218	0.459898	0.279405	0.086227	0.174470	0.405985	0.284699	0.118260	0.191056	0.405985	0.284699	0.118260	0.191056	0.277046	0.265754	0.198598	0.258602	0.405985	0.284699	0.118260	0.191056	
7468000	11.688050	3	0.429906	0.312891	0.079028	0.178175	0.315966	0.268434	0.183038	0.232562	0.429906	0.312891	0.079028	0.178175	0.315966	0.268434	0.183038	0.232562	0.315966	0.268434	0.183038	0.232562	0.307909	0.272736	0.141355	0.278000	0.429906	0.312891	0.079028	0.178175	0.307909	0.272736	0.141355	0.278000	0.429906	0.312891	0.079028	0.178175	0.307909	0.272736	0.141355	0.278000	0.315966	0.268434	0.183038	0.232562	
7469000	11.688050	4	0.455299	0.287624	0.081663	0.175413	0.326549	0.220637	0.185818	0.266995	0.455299	0.287624	0.081663	0.175413	0.326549	0.220637	0.185818	0.266995	0.274589	0.377271	0.126550	0.221589	0.274589	0.377271	0.126550	0.221589	0.455299	0.287624	0.081663	0.175413	0.326549	0.220637	0.185818	0.266995	0.455299	0.287624	0.081663	0.175413	0.332180	0.218378	0.156815	0.292627	0.326549	0.220637	0.185818	0.266995	
7470000	11.688050	3	0.482013	0.277475	0.076732	0.163781	0.279617	0.300778	0.173043	0.246562	0.482013	0.277475	0.076732	0.163781	0.279617	0.300778	0.173043	0.246562	0.279617	0.300778	0.173043	0.246562	0.279617	0.300778	0.173043	0.246562	0.482013	0.277475	0.076732	0.163781	0.354714	0.296896	0.095572	0.252817	0.354714	0.296896	0.095572	0.252817	0.354714	0.296896	0.095572	0.252817	0.354714	0.296896	0.095572	0.252817	
7471000	11.688050	5	0.407555	0.274906	0.104975	0.212564	0.228725	0.257034	0.188311	0.325929	0.407555	0.274906	0.104975	0.212564	0.228725	0.257034	0.188311	0.325929	0.272625	0.326901	0.139100	0.261374	0.272625	0.326901	0.139100	0.261374	0.515241	0.278897	0.078798	0.127063	0.407555	0.274906	0.104975	0.212564	0.407555	0.274906	0.104975	0.212564	0.272625	0.326901	0.139100	0.261374	0.272652	0.330583	0.193793	0.202973	
7472000	11.688050	2	0.404209	0.279825	0.112204	0.203762	0.260447	0.278675	0.176915	0.283963	0.404209	0.279825	0.112204	0.203762	0.260447	0.278675	0.176915	0.283963	0.260447	0.278675	0.176915	0.283963	0.260447	0.278675	0.176915	0.283963	0.404209	0.279825	0.112204	0.203762	0.404209	0.279825	0.112204	0.203762	0.404209	0.279825	0.112204	0.203762	0.260447	0.278675	0.176915	0.283963	0.404209	0.279825	0.112204	0.203762	
7473000	11.688050	3	0.462408	0.275864	0.089046	0.172682	0.261901	0.289537	0.175010	0.273552	0.462408	0.275864	0.089046	0.172682	0.261901	0.289537	0.175010	0.273552	0.261901	0.289537	0.175010	0.273552	0.261901	0.289537	0.175010	0.273552	0.462408	0.275864	0.089046	0.172682	0.261901	0.289537	0.175010	0.273552	0.462408	0.275864	0.089046	0.172682	0.261901	0.289537	0.175010	0.273552	0.226522	0.368602	0.241065	0.163811	
7474000	11.688050	5	0.452365	0.293503	0.084460	0.169672	0.285131	0.266133	0.198178	0.250558	0.452365	0.293503	0.084460	0.169672	0.285131	0.266133	0.198178	0.250558	0.285131	0.266133	0.198178	0.250558	0.068365	0.404565	0.117528	0.409542	0.452365	0.293503	0.084460	0.169672	0.401924	0.222676	0.152177	0.223223	0.452365	0.293503	0.084460	0.169672	0.285131	0.266133	0.198178	0.250558	0.321387	0.098197	0.256623	0.323793	
7475000	11.688050	3	0.452365	0.293503	0.084460	0.169672	0.242023	0.309287	0.193289	0.255401	0.452365	0.293503	0.084460	0.169672	0.242023	0.309287	0.193289	0.255401	0.242023	0.309287	0.193289	0.255401	0.242023	0.309287	0.193289	0.255401	0.452365	0.293503	0.084460	0.169672	0.335754	0.316293	0.098506	0.249448	0.335754	0.316293	0.098506	0.249448	0.335754	0.316293	0.098506	0.249448	0.242023	0.309287	0.193289	0.255401	
7476000	11.688050	3	0.452365	0.293503	0.084460	0.169672	0.281118	0.285040	0.196135	0.237707	0.452365	0.293503	0.084460	0.169672	0.281118	0.285040	0.196135	0.237707	0.281118	0.285040	0.196135	0.237707	0.316498	0.310895	0.114323	0.258284	0.452365	0.293503	0.084460	0.169672	0.316498	0.310895	0.114323	0.258284	0.316498	0.310895	0.114323	0.258284	0.316498	0.310895	0.114323	0.258284	0.316498	0.310895	0.114323	0.258284	
7477000	11.688050	3	0.458554	0.293876	0.081456	0.166115	0.292073	0.280135	0.163995	0.263796	0.458554	0.293876	0.081456	0.166115	0.292073	0.280135	0.163995	0.263796	0.292073	0.280135	0.163995	0.263796	0.268837	0.308164	0.124827	0.298172	0.458554	0.293876	0.081456	0.166115	0.292073	0.280135	0.163995	0.263796	0.458554	0.293876	0.081456	0.166115	0.292073	0.280135	0.163995	0.263796	0.292073	0.280135	0.163995	0.263796	
7478000	11.688050	2	0.481445	0.277079	0.090018	0.151458	0.291343	0.288391	0.183695	0.236572	0.481445	0.277079	0.090018	0.151458	0.291343	0.288391	0.183695	0.236572	0.291343	0.288391	0.183695	0.236572	0.291343	0.288391	0.183695	0.236572	0.481445	0.277079	0.090018	0.151458	0.291343	0.288391	0.183695	0.236572	0.481445	0.277079	0.090018	0.151458	0.291343	0.288391	0.183695	0.236572	0.291343	0.288391	0.183695	0.236572	
7479000	11.688050	4	0.481445	0.277079	0.090018	0.151458	0.148108	0.297143	0.252657	0.302092	0.481445	0.277079	0.090018	0.151458	0.323020	0.264575	0.160400	0.252004	0.323020	0.264575	0.160400	0.252004	0.222952	0.310892	0.161860	0.304296	0.481445	0.277079	0.090018	0.151458	0.323020	0.264575	0.160400	0.252004	0.481445	0.277079	0.090018	0.151458	0.323020	0.264575	0.160400	0.252004	0.323020	0.264575	0.160400	0.252004	
7480000	11.688050	2	0.481445	0.277079	0.090018	0.151458	0.298761	0.286259	0.171786	0.243194	0.481445	0.277079	0.090018	0.151458	0.298761	0.286259	0.171786	0.243194	0.298761	0.286259	0.171786	0.243194	0.298761	0.286259	0.171786	0.243194	0.481445	0.277079	0.090018	0.151458	0.298761	0.286259	0.171786	0.243194	0.481445	0.277079	0.090018	0.151458	0.298761	0.286259	0.171786	0.243194	0.298761	0.286259	0.171786	0.243194	
7481000	11.688050	3	0.420878	0.282955	0.123345	0.172822	0.299138	0.274102	0.201575	0.225185	0.420878	0.282955	0.123345	0.172822	0.299138	0.274102	0.201575	0.225185	0.299138	0.274102	0.201575	0.225185	0.322188	0.282142	0.117797	0.277872	0.420878	0.282955	0.123345	0.172822	0.322188	0.282142	0.117797	0.277872	0.420878	0.282955	0.123345	0.172822	0.322188	0.282142	0.117797	0.277872	0.299138	0.274102	0.201575	0.225185	
7482000	11.688050	3	0.359014	0.296632	0.125569	0.218785	0.308777	0.252766	0.210553	0.227904	0.454321	0.302736	0.088258	0.154685	0.308777	0.252766	0.210553	0.227904	0.308777	0.252766	0.210553	0.227904	0.359014	0.296632	0.125569	0.218785	0.454321	0.302736	0.088258	0.154685	0.359014	0.296632	0.125569	0.218785	0.359014	0.296632	0.125569	0.218785	0.359014	0.296632	0.125569	0.218785	0.308777	0.252766	0.210553	0.227904	
7483000	11.688050	4	0.439682	0.270692	0.105989	0.183636	0.252399	0.257023	0.190582	0.299996	0.439682	0.270692	0.105989	0.183636	0.252399	0.257023	0.190582	0.299996	0.315384	0.313752	0.137998	0.232866	0.252399	0.257023	0.190582	0.299996	0.439682	0.270692	0.105989	0.183636	0.315384	0.313752	0.137998	0.232866	0.439682	0.270692	0.105989	0.183636	0.332735	0.300489	0.122889	0.243887	0.252399	0.257023	0.190582	0.299996	
7484000	11.688050	3	0.428122	0.300821	0.081825	0.189231	0.286690	0.282264	0.165460	0.265585	0.428122	0.300821	0.081825	0.189231	0.286690	0.282264	0.165460	0.265585	0.286690	0.282264	0.165460	0.265585	0.286690	0.282264	0.165460	0.265585	0.428122	0.300821	0.081825	0.189231	0.286690	0.282264	0.165460	0.265585	0.428122	0.300821	0.081825	0.189231	0.286690	0.282264	0.165460	0.265585	0.159904	0.052634	0.449261	0.338201	
7485000	11.688050	2	0.406375	0.277942	0.114419	0.201264	0.245301	0.305692	0.166270	0.282738	0.406375	0.277942	0.114419	0.201264	0.245301	0.305692	0.166270	0.282738	0.245301	0.305692	0.166270	0.282738	0.245301	0.305692	0.166270	0.282738	0.406375	0.277942	0.114419	0.201264	0.406375	0.277942	0.114419	0.201264	0.406375	0.277942	0.114419	0.201264	0.245301	0.305692	0.166270	0.282738	0.406375	0.277942	0.114419	0.201264	
7486000	11.688050	3	0.464331	0.283284	0.083136	0.169248	0.281248	0.320806	0.170491	0.227455	0.464331	0.283284	0.083136	0.169248	0.371469	0.241565	0.139099	0.247868	0.281248	0.320806	0.170491	0.227455	0.281248	0.320806	0.170491	0.227455	0.464331	0.283284	0.083136	0.169248	0.371469	0.241565	0.139099	0.247868	0.371469	0.241565	0.139099	0.247868	0.371469	0.241565	0.139099	0.247868	0.371469	0.241565	0.139099	0.247868	
7487000	11.688050	3	0.464331	0.283284	0.083136	0.169248	0.284925	0.294830	0.206805	0.213440	0.464331	0.283284	0.083136	0.169248	0.284925	0.294830	0.206805	0.213440	0.284925	0.294830	0.206805	0.213440	0.342653	0.316647	0.100240	0.240460	0.464331	0.283284	0.083136	0.169248	0.342653	0.316647	0.100240	0.240460	0.342653	0.316647	0.100240	0.240460	0.342653	0.316647	0.100240	0.240460	0.284925	0.294830	0.206805	0.213440	
7488000	11.688050	4	0.464331	0.283284	0.083136	0.169248	0.277371	0.278143	0.168830	0.275657	0.464331	0.283284	0.083136	0.169248	0.277371	0.278143	0.168830	0.275657	0.279397	0.287833	0.184843	0.247927	0.277371	0.278143	0.168830	0.275657	0.464331	0.283284	0.083136	0.169248	0.277371	0.278143	0.168830	0.275657	0.464331	0.283284	0.083136	0.169248	0.277371	0.278143	0.168830	0.275657	0.730751	0.085661	0.117427	0.066160	
7489000	11.688050	4	0.414247	0.313233	0.091425	0.181095	0.247806	0.222780	0.243924	0.285491	0.414247	0.313233	0.091425	0.181095	0.303467	0.225431	0.189230	0.281873	0.276529	0.326575	0.146196	0.250701	0.276529	0.326575	0.146196	0.250701	0.414247	0.313233	0.091425	0.181095	0.276529	0.326575	0.146196	0.250701	0.414247	0.313233	0.091425	0.181095	0.276529	0.326575	0.146196	0.250701	0.303467	0.225431	0.189230	0.281873	
7490000	11.688050	3	0.460032	0.288559	0.080900	0.170508	0.289626	0.284568	0.179586	0.246221	0.460032	0.288559	0.080900	0.170508	0.289626	0.284568	0.179586	0.246221	0.289626	0.284568	0.179586	0.246221	0.289626	0.284568	0.179586	0.246221	0.460032	0.288559	0.080900	0.170508	0.289626	0.284568	0.179586	0.246221	0.460032	0.288559	0.080900	0.170508	0.289626	0.284568	0.179586	0.246221	0.454369	0.084964	0.305627	0.155040	
7491000	11.688050	4	0.460032	0.288559	0.080900	0.170508	0.290682	0.288583	0.166310	0.254425	0.460032	0.288559	0.080900	0.170508	0.290682	0.288583	0.166310	0.254425	0.290682	0.288583	0.166310	0.254425	0.188199	0.447646	0.153879	0.210276	0.460032	0.288559	0.080900	0.170508	0.290682	0.288583	0.166310	0.254425	0.460032	0.288559	0.080900	0.170508	0.290682	0.288583	0.166310	0.254425	0.545674	0.043129	0.301270	0.109927	
7492000	11.688050	3	0.460032	0.288559	0.080900	0.170508	0.272073	0.288863	0.182508	0.256555	0.460032	0.288559	0.080900	0.170508	0.272073	0.288863	0.182508	0.256555	0.272073	0.288863	0.182508	0.256555	0.272073	0.288863	0.182508	0.256555	0.460032	0.288559	0.080900	0.170508	0.421925	0.251589	0.117323	0.209163	0.421925	0.251589	0.117323	0.209163	0.421925	0.251589	0.117323	0.209163	0.421925	0.251589	0.117323	0.209163	
7493000	11.688050	3	0.388083	0.280073	0.104618	0.227225	0.276950	0.302978	0.161997	0.258074	0.460032	0.288559	0.080900	0.170508	0.276950	0.302978	0.161997	0.258074	0.276950	0.302978	0.161997	0.258074	0.276950	0.302978	0.161997	0.258074	0.460032	0.288559	0.080900	0.170508	0.276950	0.302978	0.161997	0.258074	0.388083	0.280073	0.104618	0.227225	0.388083	0.280073	0.104618	0.227225	0.388083	0.280073	0.104618	0.227225	
7494000	11.688050	3	0.449995	0.300112	0.084792	0.165101	0.304508	0.225420	0.223548	0.246524	0.449995	0.300112	0.084792	0.165101	0.304508	0.225420	0.223548	0.246524	0.283876	0.273454	0.171887	0.270783	0.283876	0.273454	0.171887	0.270783	0.449995	0.300112	0.084792	0.165101	0.283876	0.273454	0.171887	0.270783	0.449995	0.300112	0.084792	0.165101	0.283876	0.273454	0.171887	0.270783	0.304508	0.225420	0.223548	0.246524	
7495000	11.688050	2	0.449995	0.300112	0.084792	0.165101	0.258662	0.282343	0.179299	0.279696	0.449995	0.300112	0.084792	0.165101	0.258662	0.282343	0.179299	0.279696	0.258662	0.282343	0.179299	0.279696	0.258662	0.282343	0.179299	0.279696	0.449995	0.300112	0.084792	0.165101	0.258662	0.282343	0.179299	0.279696	0.449995	0.300112	0.084792	0.165101	0.258662	0.282343	0.179299	0.279696	0.258662	0.282343	0.179299	0.279696	
7496000	11.688050	5	0.452513	0.284490	0.077933	0.185063	0.310289	0.241826	0.200287	0.247598	0.452513	0.284490	0.077933	0.185063	0.310289	0.241826	0.200287	0.247598	0.258552	0.308719	0.156173	0.276555	0.258552	0.308719	0.156173	0.276555	0.432429	0.349194	0.067639	0.150739	0.310289	0.241826	0.200287	0.247598	0.389214	0.273234	0.109808	0.227744	0.258552	0.308719	0.156173	0.276555	0.310289	0.241826	0.200287	0.247598	
7497000	11.688050	4	0.453307	0.302382	0.079871	0.164440	0.280964	0.267874	0.196248	0.254914	0.453307	0.302382	0.079871	0.164440	0.280964	0.267874	0.196248	0.254914	0.280964	0.267874	0.196248	0.254914	0.149502	0.381258	0.189498	0.279742	0.453307	0.302382	0.079871	0.164440	0.328444	0.297069	0.105493	0.268994	0.328444	0.297069	0.105493	0.268994	0.328444	0.297069	0.105493	0.268994	0.280964	0.267874	0.196248	0.254914	
7498000	11.688050	4	0.514675	0.258117	0.076180	0.151029	0.279648	0.278923	0.185986	0.255442	0.514675	0.258117	0.076180	0.151029	0.279648	0.278923	0.185986	0.255442	0.240390	0.370430	0.174328	0.214852	0.240390	0.370430	0.174328	0.214852	0.514675	0.258117	0.076180	0.151029	0.345942	0.286548	0.120970	0.246540	0.345942	0.286548	0.120970	0.246540	0.345942	0.286548	0.120970	0.246540	0.345942	0.286548	0.120970	0.246540	
