Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
619000	-124464	1,2,3,3,3,4	1.695768	5.368472	5.861119	4.941867	4.941867	4.941867	6.508650	1,2,3,4,5,2	1.695768	0.339461	0.195443	0.365784	0.099312	0.008582	0.603199	0.079170	0.309049	0.403393	0.127965	0.214020	0.254622	0.085908	0.105482	0.072990	0.735619	0.055128	0.339798	0.137335	0.467739	0.008582	0.603199	0.079170	0.309049	1,1,1,1,2,1	1.695768	0.191222	0.216878	0.250351	0.044228	0.152038	0.145283	0.191222	0.216878	0.250351	0.044228	0.152038	0.145283	0.191222	0.216878	0.250351	0.044228	0.152038	0.145283	0.191222	0.216878	0.250351	0.044228	0.152038	0.145283	0.478672	0.016987	0.095139	0.119463	0.268699	0.021040	0.191222	0.216878	0.250351	0.044228	0.152038	0.145283	1,2,3,4,1,1	1.695768	0.931093	0.638160	1.846386	2.350564	0.931093	0.931093	
620000	-123478	1,2,1,1,3,3	1.695768	5.799232	6.483821	5.799232	5.799232	6.210026	6.210026	1,2,3,4,5,2	1.695768	0.221105	0.326161	0.286990	0.165743	0.006898	0.591910	0.101959	0.299233	0.596909	0.050691	0.132831	0.219570	0.081307	0.265976	0.326132	0.326585	0.045422	0.317755	0.143624	0.493199	0.006898	0.591910	0.101959	0.299233	1,1,1,1,2,1	1.695768	0.307990	0.193540	0.172874	0.060261	0.187998	0.077337	0.307990	0.193540	0.172874	0.060261	0.187998	0.077337	0.307990	0.193540	0.172874	0.060261	0.187998	0.077337	0.307990	0.193540	0.172874	0.060261	0.187998	0.077337	0.236421	0.099332	0.033582	0.088324	0.450348	0.091993	0.307990	0.193540	0.172874	0.060261	0.187998	0.077337	1,2,3,3,1,4	1.695768	0.819466	0.609975	1.568010	1.568010	0.819466	1.090902	
621000	-122408	1,2,3,1,4,2	1.695768	5.202871	5.979981	5.469418	5.202871	5.499963	5.979981	1,2,3,4,4,2	1.695768	0.378100	0.120723	0.367622	0.133556	0.008198	0.590700	0.102481	0.298622	0.688991	0.040386	0.110913	0.159710	0.059125	0.281460	0.147591	0.511823	0.059125	0.281460	0.147591	0.511823	0.008198	0.590700	0.102481	0.298622	1,2,2,2,3,2	1.695768	0.326789	0.091249	0.222789	0.049517	0.259233	0.050423	0.237879	0.230526	0.198131	0.034515	0.165155	0.133794	0.237879	0.230526	0.198131	0.034515	0.165155	0.133794	0.237879	0.230526	0.198131	0.034515	0.165155	0.133794	0.102194	0.055468	0.114565	0.124476	0.468399	0.134898	0.237879	0.230526	0.198131	0.034515	0.165155	0.133794	1,2,3,3,1,1	1.695768	0.862703	0.570151	1.862605	1.862605	0.862703	0.862703	
622000	-123063	1,1,2,3,2,4	1.695768	6.541592	6.541592	5.743368	5.459258	5.743368	6.265172	1,2,3,4,4,2	1.695768	0.248072	0.367276	0.253571	0.131080	0.006202	0.596513	0.089526	0.307760	0.393712	0.028329	0.395274	0.182685	0.053875	0.233470	0.131823	0.580831	0.053875	0.233470	0.131823	0.580831	0.006202	0.596513	0.089526	0.307760	1,1,1,1,2,1	1.695768	0.287770	0.241781	0.236290	0.019280	0.118466	0.096413	0.287770	0.241781	0.236290	0.019280	0.118466	0.096413	0.287770	0.241781	0.236290	0.019280	0.118466	0.096413	0.287770	0.241781	0.236290	0.019280	0.118466	0.096413	0.239965	0.192290	0.231343	0.049590	0.241626	0.045187	0.287770	0.241781	0.236290	0.019280	0.118466	0.096413	1,1,2,3,1,1	1.695768	0.860456	0.860456	1.327482	2.327476	0.860456	0.860456	
623000	-123066	1,2,1,3,4,2	1.695768	5.629157	6.412409	5.629157	5.205816	5.717787	6.412409	1,2,3,4,4,2	1.695768	0.361414	0.165143	0.328894	0.144550	0.006876	0.599604	0.098623	0.294897	0.675940	0.059526	0.060771	0.203763	0.055097	0.258513	0.124178	0.562213	0.055097	0.258513	0.124178	0.562213	0.006876	0.599604	0.098623	0.294897	1,1,1,1,2,1	1.695768	0.254056	0.188967	0.259637	0.031624	0.149400	0.116315	0.254056	0.188967	0.259637	0.031624	0.149400	0.116315	0.254056	0.188967	0.259637	0.031624	0.149400	0.116315	0.254056	0.188967	0.259637	0.031624	0.149400	0.116315	0.148333	0.124275	0.108604	0.082316	0.359485	0.176987	0.254056	0.188967	0.259637	0.031624	0.149400	0.116315	1,1,2,3,1,4	1.695768	0.807499	0.807499	1.845218	2.397117	0.807499	1.061733	
624000	-123226	1,2,3,3,1,1	1.695768	5.917317	6.422344	5.189757	5.189757	5.917317	5.917317	1,2,3,4,4,2	1.695768	0.246947	0.136994	0.349488	0.266571	0.007025	0.604335	0.091964	0.296675	0.276994	0.052762	0.401200	0.269044	0.100227	0.282716	0.096162	0.520895	0.100227	0.282716	0.096162	0.520895	0.007025	0.604335	0.091964	0.296675	1,1,1,1,2,1	1.695768	0.299201	0.157395	0.184300	0.038949	0.182507	0.137647	0.299201	0.157395	0.184300	0.038949	0.182507	0.137647	0.299201	0.157395	0.184300	0.038949	0.182507	0.137647	0.299201	0.157395	0.184300	0.038949	0.182507	0.137647	0.142491	0.096792	0.266281	0.010982	0.398104	0.085351	0.299201	0.157395	0.184300	0.038949	0.182507	0.137647	1,2,3,3,1,1	1.695768	0.873123	0.584801	2.312681	2.312681	0.873123	0.873123	
625000	-123716	1,1,2,2,3,1	1.695768	6.225873	6.225873	5.149513	5.149513	6.353545	6.225873	1,2,3,4,4,2	1.695768	0.191423	0.193620	0.419485	0.195471	0.005865	0.607253	0.091944	0.294937	0.331421	0.116059	0.260871	0.291649	0.074861	0.287070	0.114953	0.523116	0.074861	0.287070	0.114953	0.523116	0.005865	0.607253	0.091944	0.294937	1,2,1,3,4,2	1.695768	0.221202	0.232128	0.340066	0.013029	0.068302	0.125273	0.318197	0.171351	0.308536	0.019040	0.104248	0.078629	0.221202	0.232128	0.340066	0.013029	0.068302	0.125273	0.145391	0.238669	0.108694	0.017205	0.208461	0.281580	0.070843	0.012026	0.058654	0.034346	0.535231	0.288899	0.318197	0.171351	0.308536	0.019040	0.104248	0.078629	1,1,2,2,1,1	1.695768	0.861958	0.861958	1.810287	1.810287	0.861958	0.861958	
626000	-125407	1,1,2,3,1,1	1.695768	6.178507	6.178507	5.528372	5.289380	6.178507	6.178507	1,2,3,4,4,2	1.695768	0.186649	0.173166	0.228451	0.411734	0.005140	0.605693	0.095719	0.293448	0.415152	0.127619	0.112810	0.344420	0.046432	0.239961	0.154441	0.559166	0.046432	0.239961	0.154441	0.559166	0.005140	0.605693	0.095719	0.293448	1,1,2,1,3,1	1.695768	0.243780	0.344232	0.235719	0.019098	0.086281	0.070888	0.243780	0.344232	0.235719	0.019098	0.086281	0.070888	0.170648	0.058829	0.224265	0.343840	0.116319	0.086098	0.243780	0.344232	0.235719	0.019098	0.086281	0.070888	0.060647	0.090946	0.047443	0.317946	0.377847	0.105171	0.243780	0.344232	0.235719	0.019098	0.086281	0.070888	1,2,3,3,1,1	1.695768	0.815930	0.529717	1.713681	1.713681	0.815930	0.815930	
627000	-122093	1,1,2,3,1,4	1.695768	6.084440	6.084440	5.777068	5.458494	6.084440	6.114021	1,2,3,4,4,2	1.695768	0.252361	0.346706	0.174260	0.226673	0.006989	0.590570	0.109352	0.293088	0.678480	0.042304	0.155401	0.123814	0.045243	0.251499	0.100044	0.603213	0.045243	0.251499	0.100044	0.603213	0.006989	0.590570	0.109352	0.293088	1,1,1,1,2,1	1.695768	0.265981	0.121950	0.268519	0.037923	0.159138	0.146488	0.265981	0.121950	0.268519	0.037923	0.159138	0.146488	0.265981	0.121950	0.268519	0.037923	0.159138	0.146488	0.265981	0.121950	0.268519	0.037923	0.159138	0.146488	0.096522	0.246789	0.140767	0.014755	0.422122	0.079045	0.265981	0.121950	0.268519	0.037923	0.159138	0.146488	1,2,3,3,1,1	1.695768	0.905014	0.719351	2.123258	2.123258	0.905014	0.905014	
628000	-124034	1,1,2,2,3,1	1.695768	6.108810	6.108810	4.526921	4.526921	5.483473	6.108810	1,2,3,4,4,2	1.695768	0.246590	0.295775	0.122036	0.335599	0.007613	0.622405	0.079814	0.290168	0.267092	0.205098	0.240932	0.286878	0.208489	0.137793	0.076168	0.577549	0.208489	0.137793	0.076168	0.577549	0.007613	0.622405	0.079814	0.290168	1,2,3,4,5,2	1.695768	0.219207	0.327601	0.232925	0.025655	0.079092	0.115519	0.203480	0.246129	0.201541	0.038961	0.163604	0.146286	0.179860	0.335347	0.242846	0.050034	0.022579	0.169334	0.090457	0.098479	0.099671	0.159865	0.255035	0.296493	0.015441	0.070959	0.078467	0.300874	0.508841	0.025418	0.203480	0.246129	0.201541	0.038961	0.163604	0.146286	1,1,2,3,4,4	1.695768	0.704796	0.704796	1.517658	1.804996	1.030303	1.030303	
629000	-123649	1,2,3,3,3,2	1.695768	6.833295	6.367164	5.209884	5.209884	5.209884	6.367164	1,2,3,4,4,2	1.695768	0.449659	0.198802	0.066062	0.285477	0.005764	0.588483	0.101655	0.304097	0.467419	0.276496	0.160895	0.095190	0.052683	0.171440	0.213726	0.562151	0.052683	0.171440	0.213726	0.562151	0.005764	0.588483	0.101655	0.304097	1,1,2,1,2,1	1.695768	0.341516	0.149578	0.210814	0.045848	0.163821	0.088424	0.341516	0.149578	0.210814	0.045848	0.163821	0.088424	0.023820	0.200182	0.325459	0.000251	0.392490	0.057798	0.341516	0.149578	0.210814	0.045848	0.163821	0.088424	0.023820	0.200182	0.325459	0.000251	0.392490	0.057798	0.341516	0.149578	0.210814	0.045848	0.163821	0.088424	1,2,3,3,2,1	1.695768	0.931804	0.902836	1.619920	1.619920	0.902836	0.931804	
630000	-122861	1,2,1,3,3,2	1.695768	6.212229	6.139573	6.212229	4.486902	4.486902	6.139573	1,2,3,4,4,2	1.695768	0.250673	0.160927	0.178376	0.410024	0.005964	0.591486	0.106620	0.295930	0.546677	0.037463	0.211033	0.204827	0.022457	0.237510	0.337377	0.402656	0.022457	0.237510	0.337377	0.402656	0.005964	0.591486	0.106620	0.295930	1,1,1,1,2,1	1.695768	0.275424	0.171064	0.270930	0.030200	0.153330	0.099053	0.275424	0.171064	0.270930	0.030200	0.153330	0.099053	0.275424	0.171064	0.270930	0.030200	0.153330	0.099053	0.275424	0.171064	0.270930	0.030200	0.153330	0.099053	0.044797	0.006547	0.123164	0.183099	0.594589	0.047803	0.275424	0.171064	0.270930	0.030200	0.153330	0.099053	1,2,3,3,1,1	1.695768	0.991068	0.681846	1.863660	1.863660	0.991068	0.991068	
631000	-124352	1,2,1,1,1,2	1.695768	5.570422	6.156641	5.570422	5.570422	5.570422	6.156641	1,2,3,4,4,2	1.695768	0.165193	0.212746	0.372689	0.249372	0.007908	0.590226	0.102381	0.299485	0.593594	0.167611	0.178961	0.059833	0.155535	0.167165	0.069340	0.607959	0.155535	0.167165	0.069340	0.607959	0.007908	0.590226	0.102381	0.299485	1,2,1,1,3,2	1.695768	0.202581	0.188392	0.271467	0.044572	0.160893	0.132094	0.215349	0.325742	0.157099	0.028627	0.165295	0.107888	0.202581	0.188392	0.271467	0.044572	0.160893	0.132094	0.202581	0.188392	0.271467	0.044572	0.160893	0.132094	0.151780	0.288142	0.069373	0.026119	0.282490	0.182095	0.215349	0.325742	0.157099	0.028627	0.165295	0.107888	1,2,3,3,4,1	1.695768	0.907765	0.606202	1.925056	1.925056	0.833741	0.907765	
632000	-122515	1,2,2,3,2,4	1.695768	6.326109	6.226247	6.226247	5.592872	6.226247	6.321539	1,2,3,4,4,2	1.695768	0.316032	0.169925	0.206567	0.307476	0.006700	0.599940	0.088945	0.304415	0.689705	0.044832	0.072705	0.192757	0.047663	0.225852	0.155529	0.570956	0.047663	0.225852	0.155529	0.570956	0.006700	0.599940	0.088945	0.304415	1,1,2,1,2,1	1.695768	0.225425	0.238598	0.245747	0.031407	0.151737	0.107086	0.225425	0.238598	0.245747	0.031407	0.151737	0.107086	0.031406	0.305835	0.277841	0.012182	0.344456	0.028280	0.225425	0.238598	0.245747	0.031407	0.151737	0.107086	0.031406	0.305835	0.277841	0.012182	0.344456	0.028280	0.225425	0.238598	0.245747	0.031407	0.151737	0.107086	1,2,3,4,1,5	1.695768	0.755792	0.525143	1.757843	2.438876	0.755792	1.012827	
633000	-122907	1,2,3,3,1,2	1.695768	6.350578	6.224225	5.121083	5.121083	6.350578	6.224225	1,2,3,4,4,2	1.695768	0.397258	0.162426	0.270967	0.169349	0.006083	0.586527	0.093246	0.314143	0.580711	0.137978	0.156111	0.125200	0.059727	0.228644	0.129214	0.582415	0.059727	0.228644	0.129214	0.582415	0.006083	0.586527	0.093246	0.314143	1,2,1,1,3,2	1.695768	0.178626	0.267354	0.228618	0.068137	0.145021	0.112243	0.331004	0.128559	0.231088	0.039947	0.162493	0.106909	0.178626	0.267354	0.228618	0.068137	0.145021	0.112243	0.178626	0.267354	0.228618	0.068137	0.145021	0.112243	0.105975	0.009995	0.074658	0.144442	0.434577	0.230352	0.331004	0.128559	0.231088	0.039947	0.162493	0.106909	1,2,3,3,1,4	1.695768	0.886903	0.603774	2.252534	2.252534	0.886903	0.944014	
634000	-123300	1,2,3,3,1,2	1.695768	5.722326	6.083095	5.436887	5.436887	5.722326	6.083095	1,2,3,4,5,2	1.695768	0.264648	0.313402	0.262744	0.159205	0.006318	0.597203	0.092383	0.304096	0.733369	0.039534	0.102388	0.124709	0.090174	0.327348	0.119322	0.463156	0.072166	0.324155	0.139275	0.464404	0.006318	0.597203	0.092383	0.304096	1,1,2,3,2,1	1.695768	0.243012	0.233168	0.266894	0.031986	0.124911	0.100029	0.243012	0.233168	0.266894	0.031986	0.124911	0.100029	0.215815	0.168919	0.228085	0.033914	0.295598	0.057670	0.153919	0.296704	0.037870	0.083702	0.217404	0.210401	0.215815	0.168919	0.228085	0.033914	0.295598	0.057670	0.243012	0.233168	0.266894	0.031986	0.124911	0.100029	1,2,3,3,4,4	1.695768	0.873703	0.600227	1.931652	1.931652	0.924564	0.924564	
635000	-123325	1,2,3,1,1,4	1.695768	5.037149	6.112248	5.624741	5.037149	5.037149	6.239133	1,2,1,3,4,2	1.695768	0.512062	0.171378	0.151527	0.165033	0.004689	0.603294	0.080938	0.311079	0.512062	0.171378	0.151527	0.165033	0.035121	0.257128	0.173102	0.534649	0.132248	0.139787	0.089250	0.638714	0.004689	0.603294	0.080938	0.311079	1,2,2,2,3,2	1.695768	0.122158	0.098158	0.125758	0.193305	0.255817	0.204804	0.164368	0.274672	0.359272	0.019611	0.097605	0.084471	0.164368	0.274672	0.359272	0.019611	0.097605	0.084471	0.164368	0.274672	0.359272	0.019611	0.097605	0.084471	0.054979	0.105925	0.042557	0.314031	0.387788	0.094721	0.164368	0.274672	0.359272	0.019611	0.097605	0.084471	1,2,3,3,1,1	1.695768	0.910003	0.602729	1.749939	1.749939	0.910003	0.910003	
636000	-124127	1,2,3,4,5,1	1.695768	5.875418	6.129456	5.205558	5.523618	6.684850	5.875418	1,2,3,4,4,2	1.695768	0.324435	0.260081	0.147405	0.268079	0.005818	0.597927	0.090145	0.306110	0.294433	0.098267	0.458602	0.148698	0.055529	0.225514	0.104602	0.614354	0.055529	0.225514	0.104602	0.614354	0.005818	0.597927	0.090145	0.306110	1,1,2,1,3,1	1.695768	0.331462	0.272160	0.140674	0.029690	0.131554	0.094460	0.331462	0.272160	0.140674	0.029690	0.131554	0.094460	0.434189	0.062990	0.236270	0.064697	0.173949	0.027905	0.331462	0.272160	0.140674	0.029690	0.131554	0.094460	0.218556	0.088467	0.282547	0.034518	0.368544	0.007368	0.331462	0.272160	0.140674	0.029690	0.131554	0.094460	1,2,3,3,4,5	1.695768	0.860760	0.627600	1.732507	1.732507	0.913871	0.937241	
637000	-122977	1,1,2,3,4,1	1.695768	6.138012	6.138012	5.517194	5.057437	6.313602	6.138012	1,2,1,3,3,2	1.695768	0.300995	0.152336	0.320687	0.225982	0.006070	0.610853	0.090315	0.292762	0.300995	0.152336	0.320687	0.225982	0.051465	0.188122	0.151692	0.608722	0.051465	0.188122	0.151692	0.608722	0.006070	0.610853	0.090315	0.292762	1,1,2,1,3,1	1.695768	0.279709	0.137468	0.275586	0.031954	0.152495	0.122788	0.279709	0.137468	0.275586	0.031954	0.152495	0.122788	0.043814	0.154838	0.251717	0.013670	0.414108	0.121852	0.279709	0.137468	0.275586	0.031954	0.152495	0.122788	0.035784	0.019345	0.432093	0.006646	0.476682	0.029449	0.279709	0.137468	0.275586	0.031954	0.152495	0.122788	1,2,3,3,1,4	1.695768	0.887887	0.746288	1.849931	1.849931	0.887887	1.089580	
638000	-123816	1,2,3,4,4,2	1.695768	5.836296	6.210462	5.835790	4.673911	4.673911	6.210462	1,2,3,4,2,2	1.695768	0.365210	0.137606	0.280311	0.216873	0.005856	0.581904	0.096207	0.316033	0.543615	0.028363	0.290689	0.137334	0.097863	0.357743	0.278171	0.266223	0.005856	0.581904	0.096207	0.316033	0.005856	0.581904	0.096207	0.316033	1,1,1,1,2,1	1.695768	0.249514	0.109241	0.237757	0.055827	0.198739	0.148922	0.249514	0.109241	0.237757	0.055827	0.198739	0.148922	0.249514	0.109241	0.237757	0.055827	0.198739	0.148922	0.249514	0.109241	0.237757	0.055827	0.198739	0.148922	0.051374	0.154728	0.221571	0.067598	0.272713	0.232015	0.249514	0.109241	0.237757	0.055827	0.198739	0.148922	1,2,3,3,1,4	1.695768	0.877442	0.747431	2.040938	2.040938	0.877442	0.992300	
639000	-122285	1,1,2,3,4,5	1.695768	5.877087	5.877087	5.692250	5.429294	5.282732	6.071997	1,2,3,4,4,2	1.695768	0.211335	0.169634	0.281319	0.337711	0.007569	0.593935	0.092575	0.305921	0.436748	0.063701	0.342269	0.157282	0.060272	0.244622	0.151710	0.543396	0.060272	0.244622	0.151710	0.543396	0.007569	0.593935	0.092575	0.305921	1,1,2,1,3,1	1.695768	0.278385	0.224268	0.212106	0.042830	0.151936	0.090474	0.278385	0.224268	0.212106	0.042830	0.151936	0.090474	0.211414	0.155189	0.359571	0.005785	0.178967	0.089074	0.278385	0.224268	0.212106	0.042830	0.151936	0.090474	0.052280	0.003355	0.409956	0.072940	0.339359	0.122109	0.278385	0.224268	0.212106	0.042830	0.151936	0.090474	1,2,3,3,1,4	1.695768	0.840578	0.622627	1.448500	1.448500	0.840578	0.971375	
640000	-123022	1,2,1,3,4,5	1.695768	5.854269	6.198196	5.854269	4.804061	5.699223	6.153933	1,2,3,4,4,2	1.695768	0.263622	0.200833	0.293142	0.242404	0.007316	0.607386	0.085459	0.299838	0.652825	0.126628	0.117695	0.102852	0.047467	0.237973	0.130714	0.583846	0.047467	0.237973	0.130714	0.583846	0.007316	0.607386	0.085459	0.299838	1,1,2,1,3,1	1.695768	0.266090	0.180729	0.233759	0.034788	0.160637	0.123997	0.266090	0.180729	0.233759	0.034788	0.160637	0.123997	0.116803	0.140333	0.472455	0.198298	0.046260	0.025851	0.266090	0.180729	0.233759	0.034788	0.160637	0.123997	0.187399	0.174260	0.232882	0.112066	0.261617	0.031777	0.266090	0.180729	0.233759	0.034788	0.160637	0.123997	1,1,2,3,1,1	1.695768	0.917362	0.917362	1.984038	2.410739	0.917362	0.917362	
641000	-122788	1,1,2,3,4,1	1.695768	6.169220	6.169220	5.510176	5.241029	6.936427	6.169220	1,2,1,3,3,2	1.695768	0.384488	0.149121	0.220865	0.245526	0.007399	0.589949	0.086874	0.315777	0.384488	0.149121	0.220865	0.245526	0.058775	0.209996	0.160090	0.571138	0.058775	0.209996	0.160090	0.571138	0.007399	0.589949	0.086874	0.315777	1,1,1,1,2,1	1.695768	0.203949	0.173218	0.291006	0.038810	0.168321	0.124697	0.203949	0.173218	0.291006	0.038810	0.168321	0.124697	0.203949	0.173218	0.291006	0.038810	0.168321	0.124697	0.203949	0.173218	0.291006	0.038810	0.168321	0.124697	0.018956	0.029560	0.020347	0.019418	0.849722	0.061997	0.203949	0.173218	0.291006	0.038810	0.168321	0.124697	1,2,3,3,1,4	1.695768	0.758940	0.521064	1.992530	1.992530	0.758940	1.014154	
642000	-123471	1,2,3,1,1,4	1.695768	5.277947	6.153656	5.074090	5.277947	5.277947	6.477217	1,2,3,4,4,2	1.695768	0.138980	0.215453	0.363482	0.282085	0.005558	0.587762	0.097988	0.308692	0.792206	0.024339	0.135330	0.048126	0.154496	0.148415	0.127897	0.569192	0.154496	0.148415	0.127897	0.569192	0.005558	0.587762	0.097988	0.308692	1,1,2,2,3,1	1.695768	0.256602	0.168282	0.324514	0.024068	0.135346	0.091189	0.256602	0.168282	0.324514	0.024068	0.135346	0.091189	0.206558	0.104742	0.171193	0.168852	0.208499	0.140156	0.206558	0.104742	0.171193	0.168852	0.208499	0.140156	0.141576	0.192814	0.012923	0.214028	0.380587	0.058071	0.256602	0.168282	0.324514	0.024068	0.135346	0.091189	1,2,3,4,5,5	1.695768	1.004238	0.567038	1.747387	2.068855	0.927914	0.927914	
643000	-124736	1,2,3,4,5,2	1.695768	4.841003	6.275599	5.573872	5.066219	6.636735	6.275599	1,2,3,1,1,2	1.695768	0.055224	0.224653	0.120347	0.599776	0.006435	0.600744	0.100689	0.292131	0.654564	0.125202	0.107181	0.113053	0.055224	0.224653	0.120347	0.599776	0.055224	0.224653	0.120347	0.599776	0.006435	0.600744	0.100689	0.292131	1,1,1,1,2,1	1.695768	0.287983	0.204598	0.210719	0.025638	0.144627	0.126435	0.287983	0.204598	0.210719	0.025638	0.144627	0.126435	0.287983	0.204598	0.210719	0.025638	0.144627	0.126435	0.287983	0.204598	0.210719	0.025638	0.144627	0.126435	0.113035	0.248978	0.094288	0.045581	0.484351	0.013767	0.287983	0.204598	0.210719	0.025638	0.144627	0.126435	1,2,3,3,1,1	1.695768	0.969431	0.719656	1.890359	1.890359	0.969431	0.969431	
644000	-122625	1,2,2,3,1,2	1.695768	5.563556	6.129577	6.129577	5.439666	5.563556	6.129577	1,2,3,4,4,2	1.695768	0.215526	0.150352	0.352291	0.281831	0.006909	0.610141	0.087566	0.295384	0.499919	0.052195	0.278292	0.169594	0.065982	0.226628	0.136119	0.571271	0.065982	0.226628	0.136119	0.571271	0.006909	0.610141	0.087566	0.295384	1,1,2,1,3,1	1.695768	0.248568	0.239380	0.238782	0.035946	0.132443	0.104880	0.248568	0.239380	0.238782	0.035946	0.132443	0.104880	0.155906	0.442061	0.291419	0.015876	0.016449	0.078289	0.248568	0.239380	0.238782	0.035946	0.132443	0.104880	0.092712	0.117268	0.236753	0.034220	0.321950	0.197096	0.248568	0.239380	0.238782	0.035946	0.132443	0.104880	1,2,3,3,1,4	1.695768	0.864782	0.736554	1.897004	1.897004	0.864782	1.086091	
645000	-122441	1,1,1,2,1,1	1.695768	5.910404	5.910404	5.910404	5.314807	5.910404	5.910404	1,2,3,4,4,2	1.695768	0.262401	0.115357	0.171270	0.450972	0.007015	0.597903	0.090340	0.304742	0.547638	0.008182	0.305608	0.138573	0.068089	0.228550	0.119094	0.584268	0.068089	0.228550	0.119094	0.584268	0.007015	0.597903	0.090340	0.304742	1,1,1,1,2,1	1.695768	0.242275	0.201279	0.245964	0.042423	0.148669	0.119390	0.242275	0.201279	0.245964	0.042423	0.148669	0.119390	0.242275	0.201279	0.245964	0.042423	0.148669	0.119390	0.242275	0.201279	0.245964	0.042423	0.148669	0.119390	0.123445	0.041128	0.093204	0.072397	0.388048	0.281778	0.242275	0.201279	0.245964	0.042423	0.148669	0.119390	1,2,3,3,1,4	1.695768	0.829032	0.536810	1.726361	1.726361	0.829032	1.002758	
646000	-122420	1,2,3,4,5,6	1.695768	5.917230	6.147540	6.032467	5.262939	6.525993	6.127555	1,2,3,4,4,2	1.695768	0.314163	0.064198	0.128691	0.492948	0.006242	0.585384	0.100624	0.307751	0.597943	0.075050	0.178407	0.148601	0.057611	0.229361	0.143316	0.569712	0.057611	0.229361	0.143316	0.569712	0.006242	0.585384	0.100624	0.307751	1,1,1,1,2,1	1.695768	0.293595	0.229283	0.211232	0.028628	0.140882	0.096380	0.293595	0.229283	0.211232	0.028628	0.140882	0.096380	0.293595	0.229283	0.211232	0.028628	0.140882	0.096380	0.293595	0.229283	0.211232	0.028628	0.140882	0.096380	0.152967	0.029770	0.327105	0.029356	0.425531	0.035271	0.293595	0.229283	0.211232	0.028628	0.140882	0.096380	1,2,3,3,1,4	1.695768	0.904192	0.585549	2.327007	2.327007	0.904192	1.046150	
647000	-123373	1,2,3,1,4,4	1.695768	5.466389	6.390805	5.646546	5.466389	6.289757	6.289757	1,2,3,4,4,2	1.695768	0.104779	0.124181	0.394749	0.376291	0.005874	0.603708	0.092061	0.298357	0.405154	0.045488	0.248895	0.300463	0.091510	0.201096	0.121845	0.585549	0.091510	0.201096	0.121845	0.585549	0.005874	0.603708	0.092061	0.298357	1,1,1,1,2,1	1.695768	0.305982	0.186385	0.202526	0.039396	0.159776	0.105935	0.305982	0.186385	0.202526	0.039396	0.159776	0.105935	0.305982	0.186385	0.202526	0.039396	0.159776	0.105935	0.305982	0.186385	0.202526	0.039396	0.159776	0.105935	0.086336	0.351947	0.023097	0.043623	0.480329	0.014668	0.305982	0.186385	0.202526	0.039396	0.159776	0.105935	1,2,3,3,1,1	1.695768	0.938544	0.787817	1.998672	1.998672	0.938544	0.938544	
648000	-122420	1,2,3,4,5,2	1.695768	5.835589	6.143834	5.391759	5.139102	5.581773	6.143834	1,2,3,4,4,2	1.695768	0.487765	0.164035	0.168362	0.179838	0.006162	0.600423	0.091894	0.301522	0.602045	0.055440	0.101744	0.240772	0.064086	0.222765	0.163280	0.549869	0.064086	0.222765	0.163280	0.549869	0.006162	0.600423	0.091894	0.301522	1,2,3,1,4,2	1.695768	0.215803	0.210392	0.269129	0.027187	0.148568	0.128921	0.273275	0.296773	0.160254	0.031648	0.134260	0.103790	0.169840	0.355362	0.294884	0.113912	0.019989	0.046013	0.215803	0.210392	0.269129	0.027187	0.148568	0.128921	0.235512	0.035506	0.073090	0.041815	0.501629	0.112448	0.273275	0.296773	0.160254	0.031648	0.134260	0.103790	1,2,3,4,1,5	1.695768	0.795794	0.630674	1.481742	1.810070	0.795794	0.895528	
