Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
298000	-90015.1	1,1,1,1,1,1	0.092720	5.764203	5.764203	5.764203	5.764203	5.764203	5.764203	1,1,1,1,1,1	0.092720	0.027297	0.636555	0.123694	0.212453	0.027297	0.636555	0.123694	0.212453	0.027297	0.636555	0.123694	0.212453	0.027297	0.636555	0.123694	0.212453	0.027297	0.636555	0.123694	0.212453	0.027297	0.636555	0.123694	0.212453	1,1,1,1,1,1	0.092720	0.026171	0.093603	0.013184	0.064578	0.522429	0.280035	0.026171	0.093603	0.013184	0.064578	0.522429	0.280035	0.026171	0.093603	0.013184	0.064578	0.522429	0.280035	0.026171	0.093603	0.013184	0.064578	0.522429	0.280035	0.026171	0.093603	0.013184	0.064578	0.522429	0.280035	0.026171	0.093603	0.013184	0.064578	0.522429	0.280035	1,1,1,1,1,1	0.092720	0.386639	0.386639	0.386639	0.386639	0.386639	0.386639	
299000	-89990.9	1,1,1,1,1,1	0.092720	5.711488	5.711488	5.711488	5.711488	5.711488	5.711488	1,1,1,1,1,1	0.092720	0.025815	0.634032	0.126101	0.214051	0.025815	0.634032	0.126101	0.214051	0.025815	0.634032	0.126101	0.214051	0.025815	0.634032	0.126101	0.214051	0.025815	0.634032	0.126101	0.214051	0.025815	0.634032	0.126101	0.214051	1,1,1,1,1,1	0.092720	0.029162	0.105207	0.016696	0.070035	0.515962	0.262937	0.029162	0.105207	0.016696	0.070035	0.515962	0.262937	0.029162	0.105207	0.016696	0.070035	0.515962	0.262937	0.029162	0.105207	0.016696	0.070035	0.515962	0.262937	0.029162	0.105207	0.016696	0.070035	0.515962	0.262937	0.029162	0.105207	0.016696	0.070035	0.515962	0.262937	1,1,1,1,1,1	0.092720	0.396927	0.396927	0.396927	0.396927	0.396927	0.396927	
300000	-90000.2	1,1,1,1,1,1	0.092720	5.721019	5.721019	5.721019	5.721019	5.721019	5.721019	1,1,1,1,1,1	0.092720	0.022829	0.630978	0.130830	0.215362	0.022829	0.630978	0.130830	0.215362	0.022829	0.630978	0.130830	0.215362	0.022829	0.630978	0.130830	0.215362	0.022829	0.630978	0.130830	0.215362	0.022829	0.630978	0.130830	0.215362	1,1,1,1,1,1	0.092720	0.031862	0.123400	0.020298	0.071132	0.511299	0.242008	0.031862	0.123400	0.020298	0.071132	0.511299	0.242008	0.031862	0.123400	0.020298	0.071132	0.511299	0.242008	0.031862	0.123400	0.020298	0.071132	0.511299	0.242008	0.031862	0.123400	0.020298	0.071132	0.511299	0.242008	0.031862	0.123400	0.020298	0.071132	0.511299	0.242008	1,1,1,1,1,1	0.092720	0.380813	0.380813	0.380813	0.380813	0.380813	0.380813	
301000	-89988.2	1,1,1,1,1,1	0.092720	5.625926	5.625926	5.625926	5.625926	5.625926	5.625926	1,1,1,1,1,1	0.092720	0.025613	0.629001	0.129751	0.215635	0.025613	0.629001	0.129751	0.215635	0.025613	0.629001	0.129751	0.215635	0.025613	0.629001	0.129751	0.215635	0.025613	0.629001	0.129751	0.215635	0.025613	0.629001	0.129751	0.215635	1,1,1,1,1,1	0.092720	0.025868	0.103966	0.019920	0.067614	0.520225	0.262407	0.025868	0.103966	0.019920	0.067614	0.520225	0.262407	0.025868	0.103966	0.019920	0.067614	0.520225	0.262407	0.025868	0.103966	0.019920	0.067614	0.520225	0.262407	0.025868	0.103966	0.019920	0.067614	0.520225	0.262407	0.025868	0.103966	0.019920	0.067614	0.520225	0.262407	1,1,1,1,1,1	0.092720	0.401534	0.401534	0.401534	0.401534	0.401534	0.401534	
302000	-89992.6	1,2,1,2,2,2	0.092720	5.613686	5.843095	5.613686	5.843095	5.843095	5.843095	1,1,1,1,1,1	0.092720	0.023793	0.634182	0.132447	0.209578	0.023793	0.634182	0.132447	0.209578	0.023793	0.634182	0.132447	0.209578	0.023793	0.634182	0.132447	0.209578	0.023793	0.634182	0.132447	0.209578	0.023793	0.634182	0.132447	0.209578	1,1,1,1,1,1	0.092720	0.026503	0.121962	0.017451	0.065189	0.515844	0.253052	0.026503	0.121962	0.017451	0.065189	0.515844	0.253052	0.026503	0.121962	0.017451	0.065189	0.515844	0.253052	0.026503	0.121962	0.017451	0.065189	0.515844	0.253052	0.026503	0.121962	0.017451	0.065189	0.515844	0.253052	0.026503	0.121962	0.017451	0.065189	0.515844	0.253052	1,1,1,1,1,1	0.092720	0.389934	0.389934	0.389934	0.389934	0.389934	0.389934	
303000	-89995.8	1,1,1,1,1,1	0.092720	5.684757	5.684757	5.684757	5.684757	5.684757	5.684757	1,1,1,1,1,1	0.092720	0.023648	0.630734	0.133003	0.212614	0.023648	0.630734	0.133003	0.212614	0.023648	0.630734	0.133003	0.212614	0.023648	0.630734	0.133003	0.212614	0.023648	0.630734	0.133003	0.212614	0.023648	0.630734	0.133003	0.212614	1,1,1,1,1,1	0.092720	0.028196	0.113430	0.016487	0.065589	0.518702	0.257595	0.028196	0.113430	0.016487	0.065589	0.518702	0.257595	0.028196	0.113430	0.016487	0.065589	0.518702	0.257595	0.028196	0.113430	0.016487	0.065589	0.518702	0.257595	0.028196	0.113430	0.016487	0.065589	0.518702	0.257595	0.028196	0.113430	0.016487	0.065589	0.518702	0.257595	1,1,1,1,1,1	0.092720	0.389291	0.389291	0.389291	0.389291	0.389291	0.389291	
304000	-89989.7	1,1,1,1,1,1	0.092720	5.641797	5.641797	5.641797	5.641797	5.641797	5.641797	1,1,1,1,1,1	0.092720	0.023249	0.636855	0.126454	0.213441	0.023249	0.636855	0.126454	0.213441	0.023249	0.636855	0.126454	0.213441	0.023249	0.636855	0.126454	0.213441	0.023249	0.636855	0.126454	0.213441	0.023249	0.636855	0.126454	0.213441	1,1,1,1,1,1	0.092720	0.026075	0.112233	0.021920	0.069625	0.504518	0.265628	0.026075	0.112233	0.021920	0.069625	0.504518	0.265628	0.026075	0.112233	0.021920	0.069625	0.504518	0.265628	0.026075	0.112233	0.021920	0.069625	0.504518	0.265628	0.026075	0.112233	0.021920	0.069625	0.504518	0.265628	0.026075	0.112233	0.021920	0.069625	0.504518	0.265628	1,1,1,1,1,1	0.092720	0.397428	0.397428	0.397428	0.397428	0.397428	0.397428	
305000	-89997.6	1,1,1,1,1,1	0.092720	5.799559	5.799559	5.799559	5.799559	5.799559	5.799559	1,1,1,1,1,1	0.092720	0.024505	0.630241	0.129931	0.215322	0.024505	0.630241	0.129931	0.215322	0.024505	0.630241	0.129931	0.215322	0.024505	0.630241	0.129931	0.215322	0.024505	0.630241	0.129931	0.215322	0.024505	0.630241	0.129931	0.215322	1,1,1,1,1,1	0.092720	0.025569	0.091589	0.016708	0.071926	0.528608	0.265601	0.025569	0.091589	0.016708	0.071926	0.528608	0.265601	0.025569	0.091589	0.016708	0.071926	0.528608	0.265601	0.025569	0.091589	0.016708	0.071926	0.528608	0.265601	0.025569	0.091589	0.016708	0.071926	0.528608	0.265601	0.025569	0.091589	0.016708	0.071926	0.528608	0.265601	1,1,1,1,1,1	0.092720	0.405238	0.405238	0.405238	0.405238	0.405238	0.405238	
306000	-89994.8	1,1,1,1,1,1	0.092720	5.627860	5.627860	5.627860	5.627860	5.627860	5.627860	1,1,1,1,1,1	0.092720	0.026424	0.631671	0.129631	0.212275	0.026424	0.631671	0.129631	0.212275	0.026424	0.631671	0.129631	0.212275	0.026424	0.631671	0.129631	0.212275	0.026424	0.631671	0.129631	0.212275	0.026424	0.631671	0.129631	0.212275	1,1,1,1,1,1	0.092720	0.026809	0.112456	0.018077	0.071369	0.512473	0.258816	0.026809	0.112456	0.018077	0.071369	0.512473	0.258816	0.026809	0.112456	0.018077	0.071369	0.512473	0.258816	0.026809	0.112456	0.018077	0.071369	0.512473	0.258816	0.026809	0.112456	0.018077	0.071369	0.512473	0.258816	0.026809	0.112456	0.018077	0.071369	0.512473	0.258816	1,1,1,1,1,1	0.092720	0.385638	0.385638	0.385638	0.385638	0.385638	0.385638	
307000	-89994.5	1,1,1,1,1,1	0.092720	5.685864	5.685864	5.685864	5.685864	5.685864	5.685864	1,1,1,1,1,1	0.092720	0.024854	0.634327	0.128270	0.212549	0.024854	0.634327	0.128270	0.212549	0.024854	0.634327	0.128270	0.212549	0.024854	0.634327	0.128270	0.212549	0.024854	0.634327	0.128270	0.212549	0.024854	0.634327	0.128270	0.212549	1,1,1,1,1,1	0.092720	0.023244	0.112005	0.016246	0.067622	0.516289	0.264594	0.023244	0.112005	0.016246	0.067622	0.516289	0.264594	0.023244	0.112005	0.016246	0.067622	0.516289	0.264594	0.023244	0.112005	0.016246	0.067622	0.516289	0.264594	0.023244	0.112005	0.016246	0.067622	0.516289	0.264594	0.023244	0.112005	0.016246	0.067622	0.516289	0.264594	1,1,1,1,1,1	0.092720	0.399122	0.399122	0.399122	0.399122	0.399122	0.399122	
308000	-90003.6	1,1,1,1,1,1	0.092720	5.618610	5.618610	5.618610	5.618610	5.618610	5.618610	1,1,1,1,1,1	0.092720	0.024832	0.630887	0.128950	0.215331	0.024832	0.630887	0.128950	0.215331	0.024832	0.630887	0.128950	0.215331	0.024832	0.630887	0.128950	0.215331	0.024832	0.630887	0.128950	0.215331	0.024832	0.630887	0.128950	0.215331	1,1,1,1,1,1	0.092720	0.027825	0.104261	0.014360	0.071486	0.519084	0.262984	0.027825	0.104261	0.014360	0.071486	0.519084	0.262984	0.027825	0.104261	0.014360	0.071486	0.519084	0.262984	0.027825	0.104261	0.014360	0.071486	0.519084	0.262984	0.027825	0.104261	0.014360	0.071486	0.519084	0.262984	0.027825	0.104261	0.014360	0.071486	0.519084	0.262984	1,1,1,1,1,1	0.092720	0.400908	0.400908	0.400908	0.400908	0.400908	0.400908	
309000	-90007.1	1,1,1,1,1,1	0.092720	5.674314	5.674314	5.674314	5.674314	5.674314	5.674314	1,1,1,1,1,1	0.092720	0.025387	0.632623	0.127838	0.214151	0.025387	0.632623	0.127838	0.214151	0.025387	0.632623	0.127838	0.214151	0.025387	0.632623	0.127838	0.214151	0.025387	0.632623	0.127838	0.214151	0.025387	0.632623	0.127838	0.214151	1,1,1,1,1,1	0.092720	0.028019	0.103177	0.016753	0.070310	0.518154	0.263587	0.028019	0.103177	0.016753	0.070310	0.518154	0.263587	0.028019	0.103177	0.016753	0.070310	0.518154	0.263587	0.028019	0.103177	0.016753	0.070310	0.518154	0.263587	0.028019	0.103177	0.016753	0.070310	0.518154	0.263587	0.028019	0.103177	0.016753	0.070310	0.518154	0.263587	1,1,1,1,1,1	0.092720	0.403019	0.403019	0.403019	0.403019	0.403019	0.403019	
310000	-90009.7	1,1,1,1,1,1	0.092720	5.624240	5.624240	5.624240	5.624240	5.624240	5.624240	1,1,1,1,1,1	0.092720	0.027790	0.630291	0.127666	0.214253	0.027790	0.630291	0.127666	0.214253	0.027790	0.630291	0.127666	0.214253	0.027790	0.630291	0.127666	0.214253	0.027790	0.630291	0.127666	0.214253	0.027790	0.630291	0.127666	0.214253	1,1,1,1,1,1	0.092720	0.025517	0.106162	0.017337	0.071629	0.526042	0.253312	0.025517	0.106162	0.017337	0.071629	0.526042	0.253312	0.025517	0.106162	0.017337	0.071629	0.526042	0.253312	0.025517	0.106162	0.017337	0.071629	0.526042	0.253312	0.025517	0.106162	0.017337	0.071629	0.526042	0.253312	0.025517	0.106162	0.017337	0.071629	0.526042	0.253312	1,1,1,1,1,1	0.092720	0.392783	0.392783	0.392783	0.392783	0.392783	0.392783	
311000	-89989.5	1,1,1,1,1,1	0.092720	5.693684	5.693684	5.693684	5.693684	5.693684	5.693684	1,1,1,1,1,1	0.092720	0.025760	0.632281	0.129198	0.212761	0.025760	0.632281	0.129198	0.212761	0.025760	0.632281	0.129198	0.212761	0.025760	0.632281	0.129198	0.212761	0.025760	0.632281	0.129198	0.212761	0.025760	0.632281	0.129198	0.212761	1,1,1,1,1,1	0.092720	0.023901	0.098111	0.017569	0.068936	0.518518	0.272966	0.023901	0.098111	0.017569	0.068936	0.518518	0.272966	0.023901	0.098111	0.017569	0.068936	0.518518	0.272966	0.023901	0.098111	0.017569	0.068936	0.518518	0.272966	0.023901	0.098111	0.017569	0.068936	0.518518	0.272966	0.023901	0.098111	0.017569	0.068936	0.518518	0.272966	1,1,1,1,1,1	0.092720	0.394013	0.394013	0.394013	0.394013	0.394013	0.394013	
312000	-89983.5	1,1,1,1,1,1	0.092720	5.665233	5.665233	5.665233	5.665233	5.665233	5.665233	1,1,1,1,1,1	0.092720	0.025316	0.631083	0.131675	0.211927	0.025316	0.631083	0.131675	0.211927	0.025316	0.631083	0.131675	0.211927	0.025316	0.631083	0.131675	0.211927	0.025316	0.631083	0.131675	0.211927	0.025316	0.631083	0.131675	0.211927	1,1,1,1,1,1	0.092720	0.026514	0.113058	0.017565	0.065455	0.510153	0.267253	0.026514	0.113058	0.017565	0.065455	0.510153	0.267253	0.026514	0.113058	0.017565	0.065455	0.510153	0.267253	0.026514	0.113058	0.017565	0.065455	0.510153	0.267253	0.026514	0.113058	0.017565	0.065455	0.510153	0.267253	0.026514	0.113058	0.017565	0.065455	0.510153	0.267253	1,1,1,1,1,1	0.092720	0.402370	0.402370	0.402370	0.402370	0.402370	0.402370	
313000	-89983.5	1,1,1,1,1,1	0.092720	5.688028	5.688028	5.688028	5.688028	5.688028	5.688028	1,1,1,1,1,1	0.092720	0.026925	0.636341	0.124577	0.212157	0.026925	0.636341	0.124577	0.212157	0.026925	0.636341	0.124577	0.212157	0.026925	0.636341	0.124577	0.212157	0.026925	0.636341	0.124577	0.212157	0.026925	0.636341	0.124577	0.212157	1,1,1,1,1,1	0.092720	0.026125	0.106562	0.013049	0.065770	0.518755	0.269740	0.026125	0.106562	0.013049	0.065770	0.518755	0.269740	0.026125	0.106562	0.013049	0.065770	0.518755	0.269740	0.026125	0.106562	0.013049	0.065770	0.518755	0.269740	0.026125	0.106562	0.013049	0.065770	0.518755	0.269740	0.026125	0.106562	0.013049	0.065770	0.518755	0.269740	1,1,1,1,1,1	0.092720	0.402291	0.402291	0.402291	0.402291	0.402291	0.402291	
314000	-89992.6	1,1,1,1,1,1	0.092720	5.718269	5.718269	5.718269	5.718269	5.718269	5.718269	1,1,1,1,1,1	0.092720	0.026124	0.632719	0.129722	0.211435	0.026124	0.632719	0.129722	0.211435	0.026124	0.632719	0.129722	0.211435	0.026124	0.632719	0.129722	0.211435	0.026124	0.632719	0.129722	0.211435	0.026124	0.632719	0.129722	0.211435	1,1,1,1,1,1	0.092720	0.028343	0.105322	0.020947	0.070436	0.519510	0.255442	0.028343	0.105322	0.020947	0.070436	0.519510	0.255442	0.028343	0.105322	0.020947	0.070436	0.519510	0.255442	0.028343	0.105322	0.020947	0.070436	0.519510	0.255442	0.028343	0.105322	0.020947	0.070436	0.519510	0.255442	0.028343	0.105322	0.020947	0.070436	0.519510	0.255442	1,1,1,1,1,1	0.092720	0.391998	0.391998	0.391998	0.391998	0.391998	0.391998	
315000	-89987.5	1,1,1,1,1,1	0.092720	5.761667	5.761667	5.761667	5.761667	5.761667	5.761667	1,1,1,1,1,1	0.092720	0.026066	0.630021	0.129116	0.214796	0.026066	0.630021	0.129116	0.214796	0.026066	0.630021	0.129116	0.214796	0.026066	0.630021	0.129116	0.214796	0.026066	0.630021	0.129116	0.214796	0.026066	0.630021	0.129116	0.214796	1,1,1,1,1,1	0.092720	0.024221	0.087753	0.014513	0.072600	0.536424	0.264491	0.024221	0.087753	0.014513	0.072600	0.536424	0.264491	0.024221	0.087753	0.014513	0.072600	0.536424	0.264491	0.024221	0.087753	0.014513	0.072600	0.536424	0.264491	0.024221	0.087753	0.014513	0.072600	0.536424	0.264491	0.024221	0.087753	0.014513	0.072600	0.536424	0.264491	1,1,1,1,1,1	0.092720	0.386535	0.386535	0.386535	0.386535	0.386535	0.386535	
316000	-89990.1	1,1,1,1,1,1	0.092720	5.578487	5.578487	5.578487	5.578487	5.578487	5.578487	1,1,1,1,1,1	0.092720	0.024884	0.631903	0.131587	0.211626	0.024884	0.631903	0.131587	0.211626	0.024884	0.631903	0.131587	0.211626	0.024884	0.631903	0.131587	0.211626	0.024884	0.631903	0.131587	0.211626	0.024884	0.631903	0.131587	0.211626	1,1,1,1,1,1	0.092720	0.027486	0.118713	0.014342	0.070434	0.511177	0.257848	0.027486	0.118713	0.014342	0.070434	0.511177	0.257848	0.027486	0.118713	0.014342	0.070434	0.511177	0.257848	0.027486	0.118713	0.014342	0.070434	0.511177	0.257848	0.027486	0.118713	0.014342	0.070434	0.511177	0.257848	0.027486	0.118713	0.014342	0.070434	0.511177	0.257848	1,1,1,1,1,1	0.092720	0.394951	0.394951	0.394951	0.394951	0.394951	0.394951	
317000	-89992.6	1,2,1,1,1,1	0.092720	5.668438	5.577469	5.668438	5.668438	5.668438	5.668438	1,1,1,1,1,1	0.092720	0.024250	0.636889	0.128927	0.209934	0.024250	0.636889	0.128927	0.209934	0.024250	0.636889	0.128927	0.209934	0.024250	0.636889	0.128927	0.209934	0.024250	0.636889	0.128927	0.209934	0.024250	0.636889	0.128927	0.209934	1,1,1,1,1,1	0.092720	0.029894	0.111788	0.015370	0.066578	0.513119	0.263250	0.029894	0.111788	0.015370	0.066578	0.513119	0.263250	0.029894	0.111788	0.015370	0.066578	0.513119	0.263250	0.029894	0.111788	0.015370	0.066578	0.513119	0.263250	0.029894	0.111788	0.015370	0.066578	0.513119	0.263250	0.029894	0.111788	0.015370	0.066578	0.513119	0.263250	1,1,1,1,1,1	0.092720	0.393164	0.393164	0.393164	0.393164	0.393164	0.393164	
318000	-90004.5	1,1,1,1,1,1	0.092720	5.785915	5.785915	5.785915	5.785915	5.785915	5.785915	1,1,1,1,1,1	0.092720	0.024202	0.639378	0.122130	0.214290	0.024202	0.639378	0.122130	0.214290	0.024202	0.639378	0.122130	0.214290	0.024202	0.639378	0.122130	0.214290	0.024202	0.639378	0.122130	0.214290	0.024202	0.639378	0.122130	0.214290	1,1,1,1,1,1	0.092720	0.024819	0.088969	0.015814	0.075295	0.524097	0.271005	0.024819	0.088969	0.015814	0.075295	0.524097	0.271005	0.024819	0.088969	0.015814	0.075295	0.524097	0.271005	0.024819	0.088969	0.015814	0.075295	0.524097	0.271005	0.024819	0.088969	0.015814	0.075295	0.524097	0.271005	0.024819	0.088969	0.015814	0.075295	0.524097	0.271005	1,1,1,1,1,1	0.092720	0.402542	0.402542	0.402542	0.402542	0.402542	0.402542	
319000	-89991.2	1,1,1,1,1,1	0.092720	5.721872	5.721872	5.721872	5.721872	5.721872	5.721872	1,1,1,1,1,1	0.092720	0.025440	0.632630	0.129586	0.212343	0.025440	0.632630	0.129586	0.212343	0.025440	0.632630	0.129586	0.212343	0.025440	0.632630	0.129586	0.212343	0.025440	0.632630	0.129586	0.212343	0.025440	0.632630	0.129586	0.212343	1,1,1,1,1,1	0.092720	0.027193	0.102433	0.019502	0.069274	0.520499	0.261099	0.027193	0.102433	0.019502	0.069274	0.520499	0.261099	0.027193	0.102433	0.019502	0.069274	0.520499	0.261099	0.027193	0.102433	0.019502	0.069274	0.520499	0.261099	0.027193	0.102433	0.019502	0.069274	0.520499	0.261099	0.027193	0.102433	0.019502	0.069274	0.520499	0.261099	1,1,1,1,1,1	0.092720	0.403201	0.403201	0.403201	0.403201	0.403201	0.403201	
320000	-89998.6	1,1,1,1,1,1	0.092720	5.734758	5.734758	5.734758	5.734758	5.734758	5.734758	1,1,1,1,1,1	0.092720	0.024774	0.631156	0.124607	0.219463	0.024774	0.631156	0.124607	0.219463	0.024774	0.631156	0.124607	0.219463	0.024774	0.631156	0.124607	0.219463	0.024774	0.631156	0.124607	0.219463	0.024774	0.631156	0.124607	0.219463	1,1,1,1,1,1	0.092720	0.026470	0.107165	0.023357	0.071995	0.506622	0.264392	0.026470	0.107165	0.023357	0.071995	0.506622	0.264392	0.026470	0.107165	0.023357	0.071995	0.506622	0.264392	0.026470	0.107165	0.023357	0.071995	0.506622	0.264392	0.026470	0.107165	0.023357	0.071995	0.506622	0.264392	0.026470	0.107165	0.023357	0.071995	0.506622	0.264392	1,1,1,1,1,1	0.092720	0.387040	0.387040	0.387040	0.387040	0.387040	0.387040	
321000	-89987.2	1,1,1,1,1,1	0.092720	5.648299	5.648299	5.648299	5.648299	5.648299	5.648299	1,1,1,1,1,1	0.092720	0.026502	0.632423	0.127353	0.213722	0.026502	0.632423	0.127353	0.213722	0.026502	0.632423	0.127353	0.213722	0.026502	0.632423	0.127353	0.213722	0.026502	0.632423	0.127353	0.213722	0.026502	0.632423	0.127353	0.213722	1,1,1,1,1,1	0.092720	0.029937	0.122490	0.012397	0.071306	0.500765	0.263105	0.029937	0.122490	0.012397	0.071306	0.500765	0.263105	0.029937	0.122490	0.012397	0.071306	0.500765	0.263105	0.029937	0.122490	0.012397	0.071306	0.500765	0.263105	0.029937	0.122490	0.012397	0.071306	0.500765	0.263105	0.029937	0.122490	0.012397	0.071306	0.500765	0.263105	1,1,1,1,1,1	0.092720	0.397910	0.397910	0.397910	0.397910	0.397910	0.397910	
322000	-89985.3	1,1,1,1,1,1	0.092720	5.712959	5.712959	5.712959	5.712959	5.712959	5.712959	1,1,1,1,1,1	0.092720	0.026713	0.634431	0.125494	0.213361	0.026713	0.634431	0.125494	0.213361	0.026713	0.634431	0.125494	0.213361	0.026713	0.634431	0.125494	0.213361	0.026713	0.634431	0.125494	0.213361	0.026713	0.634431	0.125494	0.213361	1,1,1,1,1,1	0.092720	0.024988	0.107430	0.017919	0.065983	0.513828	0.269852	0.024988	0.107430	0.017919	0.065983	0.513828	0.269852	0.024988	0.107430	0.017919	0.065983	0.513828	0.269852	0.024988	0.107430	0.017919	0.065983	0.513828	0.269852	0.024988	0.107430	0.017919	0.065983	0.513828	0.269852	0.024988	0.107430	0.017919	0.065983	0.513828	0.269852	1,1,1,1,1,1	0.092720	0.396363	0.396363	0.396363	0.396363	0.396363	0.396363	
323000	-89987.5	1,1,1,1,1,1	0.092720	5.819277	5.819277	5.819277	5.819277	5.819277	5.819277	1,1,1,1,1,1	0.092720	0.025718	0.634616	0.127132	0.212534	0.025718	0.634616	0.127132	0.212534	0.025718	0.634616	0.127132	0.212534	0.025718	0.634616	0.127132	0.212534	0.025718	0.634616	0.127132	0.212534	0.025718	0.634616	0.127132	0.212534	1,1,1,1,1,1	0.092720	0.030739	0.104055	0.011729	0.070076	0.521665	0.261736	0.030739	0.104055	0.011729	0.070076	0.521665	0.261736	0.030739	0.104055	0.011729	0.070076	0.521665	0.261736	0.030739	0.104055	0.011729	0.070076	0.521665	0.261736	0.030739	0.104055	0.011729	0.070076	0.521665	0.261736	0.030739	0.104055	0.011729	0.070076	0.521665	0.261736	1,1,1,1,1,1	0.092720	0.402176	0.402176	0.402176	0.402176	0.402176	0.402176	
324000	-89990.6	1,2,1,2,2,2	0.092720	5.565122	5.618954	5.565122	5.618954	5.618954	5.618954	1,1,1,1,1,1	0.092720	0.025084	0.634630	0.127809	0.212477	0.025084	0.634630	0.127809	0.212477	0.025084	0.634630	0.127809	0.212477	0.025084	0.634630	0.127809	0.212477	0.025084	0.634630	0.127809	0.212477	0.025084	0.634630	0.127809	0.212477	1,1,1,1,1,1	0.092720	0.023455	0.097189	0.024045	0.069276	0.519696	0.266337	0.023455	0.097189	0.024045	0.069276	0.519696	0.266337	0.023455	0.097189	0.024045	0.069276	0.519696	0.266337	0.023455	0.097189	0.024045	0.069276	0.519696	0.266337	0.023455	0.097189	0.024045	0.069276	0.519696	0.266337	0.023455	0.097189	0.024045	0.069276	0.519696	0.266337	1,1,1,1,1,1	0.092720	0.394689	0.394689	0.394689	0.394689	0.394689	0.394689	
325000	-89991.5	1,1,1,1,1,1	0.092720	5.864166	5.864166	5.864166	5.864166	5.864166	5.864166	1,1,1,1,1,1	0.092720	0.026549	0.630804	0.127833	0.214814	0.026549	0.630804	0.127833	0.214814	0.026549	0.630804	0.127833	0.214814	0.026549	0.630804	0.127833	0.214814	0.026549	0.630804	0.127833	0.214814	0.026549	0.630804	0.127833	0.214814	1,1,1,1,1,1	0.092720	0.025028	0.095806	0.018868	0.065044	0.527370	0.267884	0.025028	0.095806	0.018868	0.065044	0.527370	0.267884	0.025028	0.095806	0.018868	0.065044	0.527370	0.267884	0.025028	0.095806	0.018868	0.065044	0.527370	0.267884	0.025028	0.095806	0.018868	0.065044	0.527370	0.267884	0.025028	0.095806	0.018868	0.065044	0.527370	0.267884	1,1,1,1,1,1	0.092720	0.389272	0.389272	0.389272	0.389272	0.389272	0.389272	
326000	-89981.8	1,1,1,1,1,1	0.092720	5.649601	5.649601	5.649601	5.649601	5.649601	5.649601	1,1,1,1,1,1	0.092720	0.025330	0.633055	0.129800	0.211815	0.025330	0.633055	0.129800	0.211815	0.025330	0.633055	0.129800	0.211815	0.025330	0.633055	0.129800	0.211815	0.025330	0.633055	0.129800	0.211815	0.025330	0.633055	0.129800	0.211815	1,1,1,1,1,1	0.092720	0.028161	0.123615	0.012355	0.070395	0.509580	0.255894	0.028161	0.123615	0.012355	0.070395	0.509580	0.255894	0.028161	0.123615	0.012355	0.070395	0.509580	0.255894	0.028161	0.123615	0.012355	0.070395	0.509580	0.255894	0.028161	0.123615	0.012355	0.070395	0.509580	0.255894	0.028161	0.123615	0.012355	0.070395	0.509580	0.255894	1,1,1,1,1,1	0.092720	0.395125	0.395125	0.395125	0.395125	0.395125	0.395125	
327000	-89982.6	1,1,1,1,1,1	0.092720	5.634545	5.634545	5.634545	5.634545	5.634545	5.634545	1,1,1,1,1,1	0.092720	0.025163	0.638809	0.125055	0.210973	0.025163	0.638809	0.125055	0.210973	0.025163	0.638809	0.125055	0.210973	0.025163	0.638809	0.125055	0.210973	0.025163	0.638809	0.125055	0.210973	0.025163	0.638809	0.125055	0.210973	1,1,1,1,1,1	0.092720	0.028909	0.115134	0.017583	0.066031	0.509086	0.263258	0.028909	0.115134	0.017583	0.066031	0.509086	0.263258	0.028909	0.115134	0.017583	0.066031	0.509086	0.263258	0.028909	0.115134	0.017583	0.066031	0.509086	0.263258	0.028909	0.115134	0.017583	0.066031	0.509086	0.263258	0.028909	0.115134	0.017583	0.066031	0.509086	0.263258	1,1,1,1,1,1	0.092720	0.405023	0.405023	0.405023	0.405023	0.405023	0.405023	
