Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
547000	-68564.5	1,2,3,4,4,4	2.611055	5.128918	5.582893	6.593272	6.047009	6.047009	6.047009	1,1,2,1,1,2	0.805535	0.048317	0.312872	0.015032	0.623779	0.048317	0.312872	0.015032	0.623779	0.200341	0.409707	0.322291	0.067661	0.048317	0.312872	0.015032	0.623779	0.048317	0.312872	0.015032	0.623779	0.200341	0.409707	0.322291	0.067661	1,2,2,2,2,2	1.336986	0.224236	0.200013	0.195509	0.064957	0.096440	0.218844	0.190664	0.211535	0.005785	0.398647	0.167478	0.025891	0.190664	0.211535	0.005785	0.398647	0.167478	0.025891	0.190664	0.211535	0.005785	0.398647	0.167478	0.025891	0.190664	0.211535	0.005785	0.398647	0.167478	0.025891	0.190664	0.211535	0.005785	0.398647	0.167478	0.025891	1,1,1,1,1,1	1.202063	0.036905	0.036905	0.036905	0.036905	0.036905	0.036905	
548000	-68574.7	1,1,2,2,3,3	1.537178	5.297027	5.297027	6.404982	6.404982	6.012263	6.012263	1,1,2,1,1,2	0.551214	0.051402	0.306794	0.016492	0.625312	0.051402	0.306794	0.016492	0.625312	0.200613	0.407591	0.320097	0.071699	0.051402	0.306794	0.016492	0.625312	0.051402	0.306794	0.016492	0.625312	0.200613	0.407591	0.320097	0.071699	1,2,2,2,2,2	1.149390	0.234334	0.153206	0.193622	0.142773	0.056081	0.219984	0.200733	0.205748	0.002094	0.390116	0.173801	0.027508	0.200733	0.205748	0.002094	0.390116	0.173801	0.027508	0.200733	0.205748	0.002094	0.390116	0.173801	0.027508	0.200733	0.205748	0.002094	0.390116	0.173801	0.027508	0.200733	0.205748	0.002094	0.390116	0.173801	0.027508	1,1,1,1,1,1	1.967195	0.034682	0.034682	0.034682	0.034682	0.034682	0.034682	
549000	-68550.3	1,2,3,4,5,6	3.898591	5.637737	5.724155	6.434547	6.485825	6.047872	6.019106	1,1,2,1,1,2	1.376270	0.054252	0.311217	0.015981	0.618550	0.054252	0.311217	0.015981	0.618550	0.203186	0.402081	0.323644	0.071090	0.054252	0.311217	0.015981	0.618550	0.054252	0.311217	0.015981	0.618550	0.203186	0.402081	0.323644	0.071090	1,2,2,2,2,2	1.201395	0.162425	0.118591	0.328549	0.117149	0.090884	0.182402	0.193333	0.209086	0.004142	0.389136	0.183543	0.020760	0.193333	0.209086	0.004142	0.389136	0.183543	0.020760	0.193333	0.209086	0.004142	0.389136	0.183543	0.020760	0.193333	0.209086	0.004142	0.389136	0.183543	0.020760	0.193333	0.209086	0.004142	0.389136	0.183543	0.020760	1,1,1,1,1,1	1.371260	0.035282	0.035282	0.035282	0.035282	0.035282	0.035282	
550000	-68674.3	1,2,3,3,4,5	2.780880	5.849550	5.503586	6.359534	6.359534	5.908187	5.797902	1,1,2,1,1,2	0.319002	0.048233	0.309228	0.016765	0.625773	0.048233	0.309228	0.016765	0.625773	0.200195	0.404455	0.324445	0.070904	0.048233	0.309228	0.016765	0.625773	0.048233	0.309228	0.016765	0.625773	0.200195	0.404455	0.324445	0.070904	1,2,2,2,2,2	3.816269	0.382394	0.018159	0.319353	0.094919	0.084055	0.101120	0.189525	0.214731	0.006955	0.393037	0.170563	0.025190	0.189525	0.214731	0.006955	0.393037	0.170563	0.025190	0.189525	0.214731	0.006955	0.393037	0.170563	0.025190	0.189525	0.214731	0.006955	0.393037	0.170563	0.025190	0.189525	0.214731	0.006955	0.393037	0.170563	0.025190	1,1,1,1,1,1	0.686185	0.032343	0.032343	0.032343	0.032343	0.032343	0.032343	
551000	-68642.9	1,1,2,2,3,3	2.265049	5.525512	5.525512	6.253338	6.253338	5.871835	5.871835	1,1,2,1,1,2	1.998588	0.047198	0.312433	0.015973	0.624396	0.047198	0.312433	0.015973	0.624396	0.193676	0.407127	0.321111	0.078086	0.047198	0.312433	0.015973	0.624396	0.047198	0.312433	0.015973	0.624396	0.193676	0.407127	0.321111	0.078086	1,2,2,2,2,2	0.989601	0.085683	0.065386	0.576722	0.011388	0.099716	0.161105	0.191922	0.213635	0.004927	0.385608	0.177401	0.026507	0.191922	0.213635	0.004927	0.385608	0.177401	0.026507	0.191922	0.213635	0.004927	0.385608	0.177401	0.026507	0.191922	0.213635	0.004927	0.385608	0.177401	0.026507	0.191922	0.213635	0.004927	0.385608	0.177401	0.026507	1,1,1,1,1,1	1.298810	0.035690	0.035690	0.035690	0.035690	0.035690	0.035690	
552000	-68496.3	1,2,3,3,4,1	4.556934	5.720039	5.401955	6.198147	6.198147	5.759725	5.720039	1,1,2,1,1,2	0.581929	0.053010	0.313983	0.016231	0.616777	0.053010	0.313983	0.016231	0.616777	0.206602	0.406375	0.314178	0.072845	0.053010	0.313983	0.016231	0.616777	0.053010	0.313983	0.016231	0.616777	0.206602	0.406375	0.314178	0.072845	1,2,2,2,2,2	1.648749	0.061426	0.062267	0.247403	0.077014	0.067154	0.484735	0.193161	0.211972	0.004537	0.388795	0.180458	0.021076	0.193161	0.211972	0.004537	0.388795	0.180458	0.021076	0.193161	0.211972	0.004537	0.388795	0.180458	0.021076	0.193161	0.211972	0.004537	0.388795	0.180458	0.021076	0.193161	0.211972	0.004537	0.388795	0.180458	0.021076	1,1,1,1,1,1	0.345695	0.034260	0.034260	0.034260	0.034260	0.034260	0.034260	
553000	-68688.2	1,1,2,3,3,3	1.695837	5.361259	5.361259	6.321603	6.110996	6.110996	6.110996	1,1,2,1,1,2	3.365676	0.051256	0.309295	0.014471	0.624978	0.051256	0.309295	0.014471	0.624978	0.194471	0.412111	0.320328	0.073090	0.051256	0.309295	0.014471	0.624978	0.051256	0.309295	0.014471	0.624978	0.194471	0.412111	0.320328	0.073090	1,2,2,2,2,2	1.025808	0.206992	0.226003	0.384162	0.014118	0.092834	0.075891	0.186780	0.217176	0.005724	0.392512	0.172591	0.025217	0.186780	0.217176	0.005724	0.392512	0.172591	0.025217	0.186780	0.217176	0.005724	0.392512	0.172591	0.025217	0.186780	0.217176	0.005724	0.392512	0.172591	0.025217	0.186780	0.217176	0.005724	0.392512	0.172591	0.025217	1,1,1,1,1,1	1.944677	0.038139	0.038139	0.038139	0.038139	0.038139	0.038139	
554000	-68511.4	1,1,2,2,3,3	1.386046	5.323191	5.323191	6.311789	6.311789	5.885542	5.885542	1,1,2,1,1,2	0.940750	0.050297	0.310365	0.016889	0.622449	0.050297	0.310365	0.016889	0.622449	0.196955	0.398276	0.328771	0.075998	0.050297	0.310365	0.016889	0.622449	0.050297	0.310365	0.016889	0.622449	0.196955	0.398276	0.328771	0.075998	1,2,2,2,2,2	0.857184	0.174418	0.000447	0.158768	0.281270	0.074370	0.310728	0.195230	0.212027	0.006704	0.391691	0.175035	0.019313	0.195230	0.212027	0.006704	0.391691	0.175035	0.019313	0.195230	0.212027	0.006704	0.391691	0.175035	0.019313	0.195230	0.212027	0.006704	0.391691	0.175035	0.019313	0.195230	0.212027	0.006704	0.391691	0.175035	0.019313	1,1,1,1,1,1	0.390054	0.033524	0.033524	0.033524	0.033524	0.033524	0.033524	
555000	-68565.6	1,1,2,2,3,4	0.942500	5.490097	5.490097	6.210422	6.210422	5.900132	5.712342	1,1,2,1,1,2	1.451246	0.052042	0.314011	0.015947	0.618000	0.052042	0.314011	0.015947	0.618000	0.212173	0.397750	0.317742	0.072335	0.052042	0.314011	0.015947	0.618000	0.052042	0.314011	0.015947	0.618000	0.212173	0.397750	0.317742	0.072335	1,2,2,2,2,2	1.894539	0.032625	0.418252	0.242672	0.001964	0.116844	0.187642	0.190439	0.211886	0.003470	0.397663	0.177313	0.019229	0.190439	0.211886	0.003470	0.397663	0.177313	0.019229	0.190439	0.211886	0.003470	0.397663	0.177313	0.019229	0.190439	0.211886	0.003470	0.397663	0.177313	0.019229	0.190439	0.211886	0.003470	0.397663	0.177313	0.019229	1,1,1,1,1,1	0.234855	0.033519	0.033519	0.033519	0.033519	0.033519	0.033519	
556000	-68578.3	1,1,2,2,3,3	0.846096	5.264293	5.264293	6.438893	6.438893	6.013343	6.013343	1,1,2,1,1,2	0.914981	0.053067	0.308229	0.016999	0.621706	0.053067	0.308229	0.016999	0.621706	0.200692	0.402914	0.324431	0.071963	0.053067	0.308229	0.016999	0.621706	0.053067	0.308229	0.016999	0.621706	0.200692	0.402914	0.324431	0.071963	1,2,2,2,2,2	2.770187	0.210337	0.084513	0.263767	0.216051	0.119051	0.106281	0.191136	0.207167	0.006912	0.392309	0.180460	0.022017	0.191136	0.207167	0.006912	0.392309	0.180460	0.022017	0.191136	0.207167	0.006912	0.392309	0.180460	0.022017	0.191136	0.207167	0.006912	0.392309	0.180460	0.022017	0.191136	0.207167	0.006912	0.392309	0.180460	0.022017	1,1,1,1,1,1	1.405036	0.033213	0.033213	0.033213	0.033213	0.033213	0.033213	
557000	-68640.6	1,2,3,3,4,4	0.972277	5.634407	5.444355	6.299493	6.299493	5.955628	5.955628	1,1,2,1,1,2	1.475390	0.049705	0.314487	0.016294	0.619514	0.049705	0.314487	0.016294	0.619514	0.195154	0.402096	0.323272	0.079478	0.049705	0.314487	0.016294	0.619514	0.049705	0.314487	0.016294	0.619514	0.195154	0.402096	0.323272	0.079478	1,2,2,2,2,2	2.441046	0.046509	0.050027	0.549356	0.174617	0.110494	0.068996	0.188751	0.211938	0.004570	0.407778	0.162054	0.024910	0.188751	0.211938	0.004570	0.407778	0.162054	0.024910	0.188751	0.211938	0.004570	0.407778	0.162054	0.024910	0.188751	0.211938	0.004570	0.407778	0.162054	0.024910	0.188751	0.211938	0.004570	0.407778	0.162054	0.024910	1,1,1,1,1,1	0.641513	0.033776	0.033776	0.033776	0.033776	0.033776	0.033776	
558000	-68519.4	1,2,3,4,5,6	2.938517	5.960476	5.417825	6.156301	6.146244	5.850959	5.775342	1,1,2,1,1,2	3.690818	0.053002	0.308177	0.016138	0.622683	0.053002	0.308177	0.016138	0.622683	0.196821	0.403461	0.321893	0.077825	0.053002	0.308177	0.016138	0.622683	0.053002	0.308177	0.016138	0.622683	0.196821	0.403461	0.321893	0.077825	1,2,2,2,2,2	0.514532	0.039381	0.248046	0.167569	0.236136	0.035759	0.273108	0.195689	0.209635	0.005025	0.391765	0.173208	0.024678	0.195689	0.209635	0.005025	0.391765	0.173208	0.024678	0.195689	0.209635	0.005025	0.391765	0.173208	0.024678	0.195689	0.209635	0.005025	0.391765	0.173208	0.024678	0.195689	0.209635	0.005025	0.391765	0.173208	0.024678	1,1,1,1,1,1	0.458334	0.038449	0.038449	0.038449	0.038449	0.038449	0.038449	
559000	-68594.9	1,2,1,1,3,4	1.787926	6.313470	5.278516	6.313470	6.313470	5.943743	5.966485	1,1,2,1,1,2	0.618459	0.053248	0.298547	0.015255	0.632950	0.053248	0.298547	0.015255	0.632950	0.202161	0.401913	0.325877	0.070049	0.053248	0.298547	0.015255	0.632950	0.053248	0.298547	0.015255	0.632950	0.202161	0.401913	0.325877	0.070049	1,2,2,2,2,2	2.015550	0.213713	0.025016	0.341820	0.094582	0.108071	0.216798	0.189831	0.202590	0.006214	0.398450	0.178673	0.024242	0.189831	0.202590	0.006214	0.398450	0.178673	0.024242	0.189831	0.202590	0.006214	0.398450	0.178673	0.024242	0.189831	0.202590	0.006214	0.398450	0.178673	0.024242	0.189831	0.202590	0.006214	0.398450	0.178673	0.024242	1,1,1,1,1,1	0.252090	0.033582	0.033582	0.033582	0.033582	0.033582	0.033582	
560000	-68659.7	1,2,3,3,4,5	1.502633	6.659189	5.332303	6.316639	6.316639	5.860644	5.828940	1,1,2,1,1,2	2.391251	0.052028	0.304743	0.017168	0.626062	0.052028	0.304743	0.017168	0.626062	0.199277	0.404687	0.320864	0.075172	0.052028	0.304743	0.017168	0.626062	0.052028	0.304743	0.017168	0.626062	0.199277	0.404687	0.320864	0.075172	1,2,2,2,2,2	1.073035	0.033166	0.258680	0.182574	0.448864	0.075012	0.001705	0.194720	0.217025	0.005918	0.386880	0.176743	0.018714	0.194720	0.217025	0.005918	0.386880	0.176743	0.018714	0.194720	0.217025	0.005918	0.386880	0.176743	0.018714	0.194720	0.217025	0.005918	0.386880	0.176743	0.018714	0.194720	0.217025	0.005918	0.386880	0.176743	0.018714	1,1,1,1,1,1	0.849782	0.037743	0.037743	0.037743	0.037743	0.037743	0.037743	
561000	-68533	1,2,3,3,4,1	2.392057	6.013694	5.585599	6.238529	6.238529	5.818147	6.013694	1,1,2,1,1,2	0.572496	0.048254	0.306783	0.013989	0.630973	0.048254	0.306783	0.013989	0.630973	0.192304	0.407626	0.326699	0.073371	0.048254	0.306783	0.013989	0.630973	0.048254	0.306783	0.013989	0.630973	0.192304	0.407626	0.326699	0.073371	1,2,2,2,2,2	1.418756	0.013864	0.451006	0.146414	0.271534	0.033864	0.083318	0.192840	0.214526	0.007381	0.397179	0.165609	0.022464	0.192840	0.214526	0.007381	0.397179	0.165609	0.022464	0.192840	0.214526	0.007381	0.397179	0.165609	0.022464	0.192840	0.214526	0.007381	0.397179	0.165609	0.022464	0.192840	0.214526	0.007381	0.397179	0.165609	0.022464	1,1,1,1,1,1	0.412399	0.031155	0.031155	0.031155	0.031155	0.031155	0.031155	
562000	-68493.3	1,1,2,3,4,4	2.375047	5.403671	5.403671	6.255888	6.314708	5.938747	5.938747	1,1,2,1,1,2	0.997489	0.051296	0.312263	0.015471	0.620970	0.051296	0.312263	0.015471	0.620970	0.193994	0.413256	0.320139	0.072611	0.051296	0.312263	0.015471	0.620970	0.051296	0.312263	0.015471	0.620970	0.193994	0.413256	0.320139	0.072611	1,2,2,2,2,2	1.218191	0.056968	0.147662	0.215860	0.127498	0.109619	0.342394	0.183586	0.215573	0.006055	0.403885	0.168766	0.022135	0.183586	0.215573	0.006055	0.403885	0.168766	0.022135	0.183586	0.215573	0.006055	0.403885	0.168766	0.022135	0.183586	0.215573	0.006055	0.403885	0.168766	0.022135	0.183586	0.215573	0.006055	0.403885	0.168766	0.022135	1,1,1,1,1,1	0.973594	0.037734	0.037734	0.037734	0.037734	0.037734	0.037734	
563000	-68660.4	1,2,1,3,3,3	0.554972	6.417196	5.755349	6.417196	6.066067	6.066067	6.066067	1,1,2,1,1,2	1.283963	0.054036	0.307816	0.017389	0.620759	0.054036	0.307816	0.017389	0.620759	0.194117	0.412660	0.325324	0.067900	0.054036	0.307816	0.017389	0.620759	0.054036	0.307816	0.017389	0.620759	0.194117	0.412660	0.325324	0.067900	1,2,2,2,2,2	1.370322	0.119643	0.024463	0.414299	0.036883	0.195744	0.208969	0.182709	0.208598	0.004910	0.389835	0.179531	0.034417	0.182709	0.208598	0.004910	0.389835	0.179531	0.034417	0.182709	0.208598	0.004910	0.389835	0.179531	0.034417	0.182709	0.208598	0.004910	0.389835	0.179531	0.034417	0.182709	0.208598	0.004910	0.389835	0.179531	0.034417	1,1,1,1,1,1	0.455682	0.038043	0.038043	0.038043	0.038043	0.038043	0.038043	
564000	-68522.1	1,1,2,3,1,1	0.597215	5.754459	5.754459	6.139387	6.181982	5.754459	5.754459	1,1,2,1,1,2	0.708795	0.053577	0.309021	0.017285	0.620118	0.053577	0.309021	0.017285	0.620118	0.195175	0.405698	0.323538	0.075589	0.053577	0.309021	0.017285	0.620118	0.053577	0.309021	0.017285	0.620118	0.195175	0.405698	0.323538	0.075589	1,2,2,2,2,2	3.007700	0.065175	0.080707	0.402517	0.099078	0.089782	0.262742	0.192776	0.204857	0.005035	0.390648	0.180562	0.026122	0.192776	0.204857	0.005035	0.390648	0.180562	0.026122	0.192776	0.204857	0.005035	0.390648	0.180562	0.026122	0.192776	0.204857	0.005035	0.390648	0.180562	0.026122	0.192776	0.204857	0.005035	0.390648	0.180562	0.026122	1,1,1,1,1,1	1.050935	0.034258	0.034258	0.034258	0.034258	0.034258	0.034258	
565000	-68549.9	1,2,1,1,3,3	2.561521	6.615863	5.501036	6.615863	6.615863	5.964573	5.964573	1,1,2,1,1,2	0.442703	0.051596	0.309634	0.014182	0.624589	0.051596	0.309634	0.014182	0.624589	0.192689	0.408966	0.326562	0.071783	0.051596	0.309634	0.014182	0.624589	0.051596	0.309634	0.014182	0.624589	0.192689	0.408966	0.326562	0.071783	1,2,2,2,2,2	1.042693	0.105757	0.012913	0.387285	0.036896	0.090253	0.366897	0.190492	0.224595	0.005157	0.385465	0.175699	0.018592	0.190492	0.224595	0.005157	0.385465	0.175699	0.018592	0.190492	0.224595	0.005157	0.385465	0.175699	0.018592	0.190492	0.224595	0.005157	0.385465	0.175699	0.018592	0.190492	0.224595	0.005157	0.385465	0.175699	0.018592	1,1,1,1,1,1	1.606473	0.036117	0.036117	0.036117	0.036117	0.036117	0.036117	
566000	-68556.7	1,2,3,3,4,1	1.753208	5.953819	5.554934	6.300977	6.300977	6.073960	5.953819	1,1,2,1,1,2	0.764058	0.050844	0.306084	0.014825	0.628246	0.050844	0.306084	0.014825	0.628246	0.199428	0.417363	0.314543	0.068667	0.050844	0.306084	0.014825	0.628246	0.050844	0.306084	0.014825	0.628246	0.199428	0.417363	0.314543	0.068667	1,2,2,2,2,2	0.483517	0.050189	0.110814	0.416599	0.087846	0.080453	0.254099	0.190240	0.204023	0.005275	0.400630	0.173564	0.026268	0.190240	0.204023	0.005275	0.400630	0.173564	0.026268	0.190240	0.204023	0.005275	0.400630	0.173564	0.026268	0.190240	0.204023	0.005275	0.400630	0.173564	0.026268	0.190240	0.204023	0.005275	0.400630	0.173564	0.026268	1,1,1,1,1,1	0.766688	0.038175	0.038175	0.038175	0.038175	0.038175	0.038175	
567000	-68569.8	1,2,3,3,4,4	2.056862	4.745589	5.480017	6.290478	6.290478	6.019846	6.019846	1,1,2,1,1,2	1.735790	0.051009	0.311696	0.014411	0.622884	0.051009	0.311696	0.014411	0.622884	0.192361	0.409623	0.323417	0.074599	0.051009	0.311696	0.014411	0.622884	0.051009	0.311696	0.014411	0.622884	0.192361	0.409623	0.323417	0.074599	1,2,2,2,2,2	0.549981	0.149309	0.152252	0.205185	0.084665	0.148271	0.260319	0.187432	0.219242	0.002605	0.403890	0.168744	0.018087	0.187432	0.219242	0.002605	0.403890	0.168744	0.018087	0.187432	0.219242	0.002605	0.403890	0.168744	0.018087	0.187432	0.219242	0.002605	0.403890	0.168744	0.018087	0.187432	0.219242	0.002605	0.403890	0.168744	0.018087	1,1,1,1,1,2	1.839819	0.035709	0.035709	0.035709	0.035709	0.035709	0.005267	
568000	-68513.9	1,1,2,3,4,4	1.666447	5.273089	5.273089	6.490026	6.192804	5.896505	5.896505	1,1,2,1,1,2	2.263189	0.051206	0.311628	0.015938	0.621228	0.051206	0.311628	0.015938	0.621228	0.194527	0.407139	0.317993	0.080341	0.051206	0.311628	0.015938	0.621228	0.051206	0.311628	0.015938	0.621228	0.194527	0.407139	0.317993	0.080341	1,2,2,2,2,2	2.636162	0.043339	0.483656	0.073339	0.216336	0.044834	0.138496	0.182421	0.211908	0.007453	0.407294	0.170651	0.020273	0.182421	0.211908	0.007453	0.407294	0.170651	0.020273	0.182421	0.211908	0.007453	0.407294	0.170651	0.020273	0.182421	0.211908	0.007453	0.407294	0.170651	0.020273	0.182421	0.211908	0.007453	0.407294	0.170651	0.020273	1,1,1,1,1,1	0.217312	0.034300	0.034300	0.034300	0.034300	0.034300	0.034300	
569000	-68712.2	1,1,2,2,3,3	0.569183	5.162225	5.162225	6.290749	6.290749	5.831979	5.831979	1,1,2,1,1,2	1.149632	0.049475	0.306059	0.017674	0.626791	0.049475	0.306059	0.017674	0.626791	0.190507	0.393846	0.335964	0.079684	0.049475	0.306059	0.017674	0.626791	0.049475	0.306059	0.017674	0.626791	0.190507	0.393846	0.335964	0.079684	1,2,2,2,2,2	2.093493	0.259406	0.123463	0.207480	0.049735	0.205391	0.154525	0.190584	0.221129	0.006320	0.394857	0.171564	0.015546	0.190584	0.221129	0.006320	0.394857	0.171564	0.015546	0.190584	0.221129	0.006320	0.394857	0.171564	0.015546	0.190584	0.221129	0.006320	0.394857	0.171564	0.015546	0.190584	0.221129	0.006320	0.394857	0.171564	0.015546	1,1,1,1,1,1	0.503883	0.034899	0.034899	0.034899	0.034899	0.034899	0.034899	
570000	-68530.6	1,1,2,2,3,1	1.869756	5.520420	5.520420	6.229390	6.229390	5.880677	5.520420	1,1,2,1,1,2	0.675640	0.053265	0.317278	0.016748	0.612709	0.053265	0.317278	0.016748	0.612709	0.197676	0.407646	0.323084	0.071594	0.053265	0.317278	0.016748	0.612709	0.053265	0.317278	0.016748	0.612709	0.197676	0.407646	0.323084	0.071594	1,2,2,2,2,2	1.445433	0.046363	0.004586	0.275865	0.364158	0.132017	0.177011	0.182558	0.229362	0.006471	0.381788	0.175110	0.024711	0.182558	0.229362	0.006471	0.381788	0.175110	0.024711	0.182558	0.229362	0.006471	0.381788	0.175110	0.024711	0.182558	0.229362	0.006471	0.381788	0.175110	0.024711	0.182558	0.229362	0.006471	0.381788	0.175110	0.024711	1,1,1,1,1,1	1.644373	0.036852	0.036852	0.036852	0.036852	0.036852	0.036852	
571000	-68537.3	1,2,3,4,4,5	2.110569	5.068409	5.296910	6.426722	6.117405	6.117405	5.971767	1,1,2,1,1,2	3.449957	0.053775	0.311502	0.015365	0.619357	0.053775	0.311502	0.015365	0.619357	0.197305	0.401482	0.323185	0.078028	0.053775	0.311502	0.015365	0.619357	0.053775	0.311502	0.015365	0.619357	0.197305	0.401482	0.323185	0.078028	1,2,2,2,2,2	1.124843	0.113071	0.020193	0.135639	0.027631	0.062710	0.640756	0.179101	0.219535	0.007832	0.393788	0.174546	0.025198	0.179101	0.219535	0.007832	0.393788	0.174546	0.025198	0.179101	0.219535	0.007832	0.393788	0.174546	0.025198	0.179101	0.219535	0.007832	0.393788	0.174546	0.025198	0.179101	0.219535	0.007832	0.393788	0.174546	0.025198	1,1,1,1,1,1	0.600213	0.037266	0.037266	0.037266	0.037266	0.037266	0.037266	
572000	-68508.2	1,1,2,3,4,4	1.734087	5.174913	5.174913	6.265089	6.106164	6.003144	6.003144	1,1,2,1,1,2	1.403428	0.052997	0.310283	0.015485	0.621235	0.052997	0.310283	0.015485	0.621235	0.196010	0.409402	0.323719	0.070870	0.052997	0.310283	0.015485	0.621235	0.052997	0.310283	0.015485	0.621235	0.196010	0.409402	0.323719	0.070870	1,2,2,2,2,2	1.392845	0.066009	0.113799	0.288416	0.083485	0.131184	0.317107	0.172797	0.214040	0.007665	0.413685	0.170651	0.021162	0.172797	0.214040	0.007665	0.413685	0.170651	0.021162	0.172797	0.214040	0.007665	0.413685	0.170651	0.021162	0.172797	0.214040	0.007665	0.413685	0.170651	0.021162	0.172797	0.214040	0.007665	0.413685	0.170651	0.021162	1,1,1,1,1,1	0.703196	0.032406	0.032406	0.032406	0.032406	0.032406	0.032406	
573000	-68535	1,1,2,2,3,4	2.475841	5.348907	5.348907	6.486998	6.486998	5.736339	6.124329	1,1,2,1,1,2	1.187070	0.048939	0.312748	0.016541	0.621772	0.048939	0.312748	0.016541	0.621772	0.191762	0.408354	0.325097	0.074787	0.048939	0.312748	0.016541	0.621772	0.048939	0.312748	0.016541	0.621772	0.191762	0.408354	0.325097	0.074787	1,2,2,2,2,2	1.305347	0.186611	0.189217	0.183260	0.145146	0.058146	0.237619	0.186842	0.218021	0.004449	0.397014	0.171673	0.022001	0.186842	0.218021	0.004449	0.397014	0.171673	0.022001	0.186842	0.218021	0.004449	0.397014	0.171673	0.022001	0.186842	0.218021	0.004449	0.397014	0.171673	0.022001	0.186842	0.218021	0.004449	0.397014	0.171673	0.022001	1,1,1,1,1,1	0.579046	0.034759	0.034759	0.034759	0.034759	0.034759	0.034759	
574000	-68539.5	1,1,2,2,3,4	3.056106	5.057823	5.057823	6.318372	6.318372	5.738526	6.021042	1,1,2,1,1,2	2.091342	0.050078	0.321548	0.014721	0.613653	0.050078	0.321548	0.014721	0.613653	0.192912	0.402040	0.323230	0.081819	0.050078	0.321548	0.014721	0.613653	0.050078	0.321548	0.014721	0.613653	0.192912	0.402040	0.323230	0.081819	1,2,2,2,2,2	1.507925	0.051712	0.088908	0.108155	0.466536	0.073755	0.210932	0.188640	0.216622	0.006823	0.395276	0.169389	0.023250	0.188640	0.216622	0.006823	0.395276	0.169389	0.023250	0.188640	0.216622	0.006823	0.395276	0.169389	0.023250	0.188640	0.216622	0.006823	0.395276	0.169389	0.023250	0.188640	0.216622	0.006823	0.395276	0.169389	0.023250	1,1,1,1,1,1	1.137762	0.037067	0.037067	0.037067	0.037067	0.037067	0.037067	
575000	-68475.3	1,2,3,3,4,5	2.339512	5.535803	5.347624	6.263023	6.263023	5.830021	5.779619	1,1,2,1,1,2	0.612427	0.053386	0.309012	0.015000	0.622602	0.053386	0.309012	0.015000	0.622602	0.194779	0.405791	0.327286	0.072144	0.053386	0.309012	0.015000	0.622602	0.053386	0.309012	0.015000	0.622602	0.194779	0.405791	0.327286	0.072144	1,2,2,2,2,2	1.218935	0.006842	0.034963	0.217639	0.266987	0.096497	0.377073	0.183614	0.225411	0.005564	0.396122	0.167571	0.021718	0.183614	0.225411	0.005564	0.396122	0.167571	0.021718	0.183614	0.225411	0.005564	0.396122	0.167571	0.021718	0.183614	0.225411	0.005564	0.396122	0.167571	0.021718	0.183614	0.225411	0.005564	0.396122	0.167571	0.021718	1,1,1,1,1,1	0.745158	0.033261	0.033261	0.033261	0.033261	0.033261	0.033261	
576000	-68591.2	1,2,3,3,1,4	1.140828	6.090890	5.082472	6.381424	6.381424	6.090890	5.732102	1,1,2,1,1,2	0.903556	0.047260	0.317178	0.016654	0.618907	0.047260	0.317178	0.016654	0.618907	0.201157	0.401597	0.322675	0.074572	0.047260	0.317178	0.016654	0.618907	0.047260	0.317178	0.016654	0.618907	0.201157	0.401597	0.322675	0.074572	1,2,2,2,2,2	3.048524	0.058816	0.012846	0.175691	0.332753	0.126211	0.293685	0.189899	0.222578	0.008074	0.387205	0.174595	0.017647	0.189899	0.222578	0.008074	0.387205	0.174595	0.017647	0.189899	0.222578	0.008074	0.387205	0.174595	0.017647	0.189899	0.222578	0.008074	0.387205	0.174595	0.017647	0.189899	0.222578	0.008074	0.387205	0.174595	0.017647	1,1,1,1,1,1	0.905632	0.030540	0.030540	0.030540	0.030540	0.030540	0.030540	
