Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
376000	-112435	1,2,3,2,4,5	71.354689	5.642545	4.919823	5.575113	4.919823	5.314513	5.833108	1,2,3,4,5,1	71.354689	0.421038	0.088329	0.312391	0.178241	0.412159	0.227778	0.159993	0.200070	0.499111	0.362971	0.048257	0.089661	0.106144	0.162528	0.190991	0.540337	0.447626	0.113286	0.263114	0.175974	0.421038	0.088329	0.312391	0.178241	1,1,2,3,3,4	71.354689	0.001504	0.559757	0.039393	0.103807	0.232267	0.063272	0.001504	0.559757	0.039393	0.103807	0.232267	0.063272	0.299829	0.003818	0.125680	0.052100	0.374771	0.143803	0.183605	0.227245	0.117882	0.043828	0.349958	0.077483	0.183605	0.227245	0.117882	0.043828	0.349958	0.077483	0.399238	0.018572	0.030865	0.061997	0.292918	0.196410	1,2,3,4,5,1	71.354689	1.179507	0.379983	0.972090	0.680917	0.393597	1.179507	
377000	-112795	1,2,3,4,3,1	71.354689	5.328984	5.395748	5.506460	5.279685	5.506460	5.328984	1,1,2,3,2,4	71.354689	0.496759	0.163422	0.292741	0.047078	0.496759	0.163422	0.292741	0.047078	0.354522	0.369546	0.094669	0.181263	0.018218	0.272603	0.271149	0.438029	0.354522	0.369546	0.094669	0.181263	0.302916	0.116209	0.311284	0.269591	1,1,2,2,1,2	71.354689	0.038755	0.412304	0.201699	0.063176	0.115829	0.168236	0.038755	0.412304	0.201699	0.063176	0.115829	0.168236	0.425300	0.005745	0.075155	0.100746	0.275516	0.117537	0.425300	0.005745	0.075155	0.100746	0.275516	0.117537	0.038755	0.412304	0.201699	0.063176	0.115829	0.168236	0.425300	0.005745	0.075155	0.100746	0.275516	0.117537	1,2,3,4,2,5	71.354689	1.088254	0.449737	1.112561	0.559825	0.449737	1.148365	
378000	-113520	1,2,3,4,5,6	71.354689	5.036500	5.770595	5.751801	5.101240	5.544892	5.515601	1,1,2,3,4,5	71.354689	0.546126	0.204995	0.211224	0.037654	0.546126	0.204995	0.211224	0.037654	0.262276	0.385049	0.087614	0.265060	0.033607	0.233467	0.093347	0.639578	0.457846	0.231830	0.058806	0.251518	0.480674	0.098128	0.268373	0.152825	1,1,2,3,4,5	71.354689	0.017449	0.512442	0.196300	0.089167	0.110247	0.074395	0.017449	0.512442	0.196300	0.089167	0.110247	0.074395	0.443552	0.102722	0.026560	0.102728	0.235151	0.089287	0.415313	0.092489	0.083020	0.035806	0.330058	0.043316	0.001158	0.288166	0.130404	0.209593	0.092765	0.277914	0.208497	0.191659	0.111117	0.056582	0.103763	0.328382	1,2,3,4,4,5	71.354689	1.306037	0.387408	0.824535	0.488664	0.488664	1.270555	
379000	-113136	1,2,3,4,5,6	71.354689	4.872844	6.000097	5.533338	4.556726	6.373246	5.900742	1,1,2,3,3,4	71.354689	0.513029	0.154445	0.295320	0.037206	0.513029	0.154445	0.295320	0.037206	0.493897	0.159384	0.189247	0.157472	0.257281	0.161074	0.152076	0.429569	0.257281	0.161074	0.152076	0.429569	0.304029	0.102463	0.477535	0.115973	1,1,2,3,4,2	71.354689	0.006271	0.345023	0.134829	0.029071	0.108880	0.375926	0.006271	0.345023	0.134829	0.029071	0.108880	0.375926	0.366759	0.000006	0.046101	0.122229	0.336522	0.128382	0.119976	0.145283	0.082546	0.167368	0.402383	0.082444	0.081693	0.352708	0.063440	0.150157	0.160481	0.191521	0.366759	0.000006	0.046101	0.122229	0.336522	0.128382	1,2,3,4,4,5	71.354689	1.003262	0.372688	1.052691	0.525484	0.525484	1.623978	
380000	-113630	1,2,3,4,2,5	71.354689	5.895142	4.203726	5.038068	5.254115	4.203726	5.532666	1,1,2,3,4,4	71.354689	0.415336	0.097255	0.345891	0.141518	0.415336	0.097255	0.345891	0.141518	0.185518	0.514666	0.071650	0.228165	0.030100	0.334701	0.189066	0.446133	0.370417	0.092215	0.327607	0.209761	0.370417	0.092215	0.327607	0.209761	1,1,2,1,3,4	71.354689	0.085310	0.542425	0.051483	0.094798	0.210705	0.015280	0.085310	0.542425	0.051483	0.094798	0.210705	0.015280	0.450710	0.056090	0.132220	0.036781	0.227491	0.096708	0.085310	0.542425	0.051483	0.094798	0.210705	0.015280	0.236137	0.048728	0.140419	0.225995	0.266412	0.082309	0.119829	0.033799	0.046650	0.209979	0.419898	0.169845	1,2,3,4,4,5	71.354689	0.829574	0.385354	1.172168	0.487958	0.487958	1.879796	
381000	-113414	1,2,3,4,4,5	71.354689	5.682137	6.520831	5.545789	4.825572	4.825572	6.043265	1,1,2,3,2,4	71.354689	0.563897	0.136574	0.247424	0.052105	0.563897	0.136574	0.247424	0.052105	0.344021	0.357448	0.085224	0.213307	0.032689	0.142735	0.291778	0.532798	0.344021	0.357448	0.085224	0.213307	0.037030	0.084055	0.504630	0.374285	1,2,3,3,2,3	71.354689	0.010411	0.597083	0.170545	0.098529	0.071803	0.051628	0.024657	0.468138	0.190970	0.087026	0.050175	0.179035	0.266616	0.076322	0.108210	0.066865	0.337765	0.144223	0.266616	0.076322	0.108210	0.066865	0.337765	0.144223	0.024657	0.468138	0.190970	0.087026	0.050175	0.179035	0.266616	0.076322	0.108210	0.066865	0.337765	0.144223	1,2,3,4,2,5	71.354689	1.235962	0.416761	1.267656	0.627879	0.416761	1.472458	
382000	-113359	1,2,2,2,2,3	71.354689	6.055450	4.639642	4.639642	4.639642	4.639642	5.640771	1,1,2,3,4,4	71.354689	0.340001	0.124664	0.492571	0.042764	0.340001	0.124664	0.492571	0.042764	0.213816	0.229080	0.161779	0.395325	0.086486	0.359008	0.117631	0.436876	0.283068	0.112796	0.333560	0.270576	0.283068	0.112796	0.333560	0.270576	1,1,2,3,4,5	71.354689	0.026864	0.470123	0.214241	0.041184	0.088068	0.159520	0.026864	0.470123	0.214241	0.041184	0.088068	0.159520	0.550271	0.160082	0.015357	0.048906	0.125900	0.099484	0.117072	0.293813	0.104254	0.029966	0.364086	0.090809	0.278427	0.171607	0.173207	0.187747	0.101597	0.087414	0.171546	0.038916	0.074821	0.334213	0.082694	0.297811	1,2,3,4,5,6	71.354689	0.987648	0.537039	0.943133	0.615121	0.515337	1.637109	
383000	-113543	1,2,1,1,3,4	71.354689	5.075187	6.381560	5.075187	5.075187	5.995492	6.369661	1,1,2,3,4,5	71.354689	0.715686	0.058071	0.193827	0.032416	0.715686	0.058071	0.193827	0.032416	0.116520	0.514780	0.100484	0.268216	0.278853	0.096216	0.022816	0.602115	0.236267	0.147830	0.196509	0.419395	0.330921	0.129306	0.377576	0.162197	1,1,2,3,4,2	71.354689	0.027379	0.488404	0.103129	0.129521	0.164479	0.087088	0.027379	0.488404	0.103129	0.129521	0.164479	0.087088	0.353650	0.007334	0.102138	0.042537	0.214186	0.280153	0.178799	0.144124	0.089228	0.286643	0.297886	0.003321	0.067103	0.279875	0.077649	0.314871	0.046714	0.213788	0.353650	0.007334	0.102138	0.042537	0.214186	0.280153	1,2,3,4,5,6	71.354689	1.187764	0.397898	1.122618	0.839478	0.486747	2.143582	
384000	-114304	1,2,3,2,4,5	71.354689	5.391430	3.524181	5.224052	3.524181	6.324362	6.199528	1,2,3,4,5,6	71.354689	0.301776	0.171317	0.493326	0.033582	0.437051	0.355677	0.148806	0.058465	0.333450	0.364358	0.151648	0.150544	0.086034	0.603890	0.107283	0.202793	0.346847	0.226256	0.192790	0.234107	0.161324	0.285980	0.357472	0.195224	1,2,3,4,2,3	71.354689	0.051947	0.369575	0.285663	0.067344	0.049331	0.176140	0.029717	0.469514	0.148931	0.125048	0.086439	0.140351	0.333251	0.011149	0.068420	0.045702	0.291937	0.249541	0.277088	0.116751	0.061002	0.069417	0.270827	0.204914	0.029717	0.469514	0.148931	0.125048	0.086439	0.140351	0.333251	0.011149	0.068420	0.045702	0.291937	0.249541	1,2,3,4,2,5	71.354689	1.004257	0.413924	1.045008	0.721409	0.413924	1.503893	
385000	-114229	1,2,3,3,4,2	71.354689	6.766363	5.762810	5.138126	5.138126	6.279936	5.762810	1,2,3,4,3,5	71.354689	0.509780	0.112521	0.356613	0.021087	0.571917	0.152562	0.183316	0.092205	0.340427	0.320822	0.191308	0.147442	0.049923	0.649110	0.069975	0.230992	0.340427	0.320822	0.191308	0.147442	0.153579	0.273778	0.348074	0.224569	1,1,2,3,4,2	71.354689	0.018742	0.643261	0.147525	0.111453	0.073080	0.005939	0.018742	0.643261	0.147525	0.111453	0.073080	0.005939	0.272448	0.038787	0.086714	0.089460	0.174942	0.337648	0.326832	0.022257	0.264026	0.114770	0.158404	0.113711	0.035948	0.536903	0.161773	0.081032	0.099916	0.084428	0.272448	0.038787	0.086714	0.089460	0.174942	0.337648	1,2,3,1,2,4	71.354689	0.880398	0.387142	0.928623	0.880398	0.387142	1.999807	
386000	-114285	1,2,1,3,4,5	71.354689	5.262518	5.503046	5.262518	5.282778	6.125178	6.016750	1,1,2,3,2,4	71.354689	0.360078	0.319460	0.286992	0.033470	0.360078	0.319460	0.286992	0.033470	0.321342	0.385082	0.135497	0.158079	0.129095	0.345097	0.029247	0.496561	0.321342	0.385082	0.135497	0.158079	0.131730	0.261156	0.404422	0.202693	1,1,2,3,3,4	71.354689	0.006563	0.467153	0.145726	0.075483	0.118700	0.186374	0.006563	0.467153	0.145726	0.075483	0.118700	0.186374	0.398121	0.080855	0.101588	0.137003	0.245393	0.037040	0.099986	0.620447	0.135470	0.004451	0.037361	0.102285	0.099986	0.620447	0.135470	0.004451	0.037361	0.102285	0.120422	0.120527	0.230485	0.068915	0.128386	0.331266	1,2,3,4,5,6	71.354689	1.193025	0.498521	1.256533	0.739738	0.350032	1.630101	
387000	-112849	1,2,3,4,5,6	71.354689	5.612208	6.317871	5.795845	4.860626	5.365007	6.352811	1,1,2,3,4,5	71.354689	0.561509	0.131532	0.266683	0.040277	0.561509	0.131532	0.266683	0.040277	0.199304	0.397224	0.146574	0.256898	0.328543	0.160620	0.149443	0.361393	0.489539	0.174376	0.074957	0.261128	0.313921	0.085993	0.354153	0.245933	1,1,2,3,1,2	71.354689	0.036245	0.433679	0.118456	0.089852	0.072114	0.249653	0.036245	0.433679	0.118456	0.089852	0.072114	0.249653	0.357201	0.011723	0.021908	0.143606	0.092458	0.373103	0.285566	0.011618	0.053497	0.039326	0.450143	0.159850	0.036245	0.433679	0.118456	0.089852	0.072114	0.249653	0.357201	0.011723	0.021908	0.143606	0.092458	0.373103	1,2,3,4,5,6	71.354689	1.017572	0.330042	1.059665	0.925710	0.485567	1.861968	
388000	-113837	1,2,3,4,3,5	71.354689	6.119698	4.729749	4.587020	5.791791	4.587020	5.569088	1,2,3,4,1,1	71.354689	0.481253	0.092674	0.298738	0.127336	0.631313	0.135929	0.129679	0.103079	0.226849	0.294087	0.319247	0.159817	0.079914	0.296620	0.206301	0.417165	0.481253	0.092674	0.298738	0.127336	0.481253	0.092674	0.298738	0.127336	1,1,2,3,4,2	71.354689	0.000791	0.658323	0.093956	0.161759	0.037954	0.047217	0.000791	0.658323	0.093956	0.161759	0.037954	0.047217	0.380202	0.023648	0.030887	0.117155	0.143081	0.305027	0.087897	0.670062	0.011037	0.009613	0.172662	0.048729	0.100602	0.136493	0.221263	0.110325	0.362935	0.068382	0.380202	0.023648	0.030887	0.117155	0.143081	0.305027	1,2,1,3,4,5	71.354689	1.166416	0.399652	1.166416	0.633140	0.404924	1.940809	
389000	-113830	1,2,3,4,3,5	71.354689	5.337076	5.646117	4.597033	5.078610	4.597033	6.264550	1,1,2,3,4,4	71.354689	0.483268	0.244582	0.219099	0.053051	0.483268	0.244582	0.219099	0.053051	0.356891	0.171358	0.230366	0.241385	0.062296	0.436596	0.026247	0.474861	0.275067	0.076639	0.431966	0.216328	0.275067	0.076639	0.431966	0.216328	1,1,2,3,3,4	71.354689	0.012558	0.438036	0.239631	0.028303	0.132576	0.148896	0.012558	0.438036	0.239631	0.028303	0.132576	0.148896	0.194469	0.073210	0.042407	0.063791	0.382678	0.243445	0.187735	0.164150	0.336898	0.021275	0.233601	0.056341	0.187735	0.164150	0.336898	0.021275	0.233601	0.056341	0.583706	0.030947	0.037385	0.085469	0.122256	0.140237	1,2,3,4,5,6	71.354689	1.239343	0.467017	1.229768	0.493328	0.432080	1.424782	
390000	-113304	1,2,3,4,5,6	71.354689	5.522483	6.457156	5.257203	5.304661	5.983095	5.913929	1,1,2,3,4,5	71.354689	0.438585	0.215791	0.319851	0.025774	0.438585	0.215791	0.319851	0.025774	0.477714	0.404153	0.058182	0.059951	0.328443	0.332960	0.023624	0.314973	0.319263	0.080024	0.281137	0.319575	0.366988	0.088566	0.378476	0.165970	1,1,2,3,4,5	71.354689	0.004410	0.195495	0.149713	0.012985	0.440990	0.196408	0.004410	0.195495	0.149713	0.012985	0.440990	0.196408	0.196396	0.084862	0.129949	0.091295	0.467587	0.029911	0.126341	0.236271	0.018530	0.027086	0.355576	0.236196	0.155019	0.357424	0.071913	0.178503	0.054154	0.182987	0.256058	0.052156	0.055102	0.020039	0.317469	0.299176	1,2,1,3,4,5	71.354689	1.105607	0.401246	1.105607	0.753779	0.407978	1.950239	
391000	-112975	1,2,3,1,4,5	71.354689	4.900052	5.641553	6.105510	4.900052	5.799060	6.883048	1,1,2,3,4,4	71.354689	0.543041	0.110437	0.297827	0.048695	0.543041	0.110437	0.297827	0.048695	0.328177	0.416910	0.072344	0.182569	0.168371	0.406738	0.023905	0.400987	0.316289	0.115511	0.238643	0.329557	0.316289	0.115511	0.238643	0.329557	1,1,2,3,4,2	71.354689	0.019552	0.279542	0.041229	0.016741	0.604975	0.037962	0.019552	0.279542	0.041229	0.016741	0.604975	0.037962	0.365349	0.009060	0.026339	0.047960	0.365108	0.186186	0.040554	0.041666	0.210299	0.101425	0.394811	0.211245	0.346397	0.125095	0.160200	0.116169	0.125428	0.126711	0.365349	0.009060	0.026339	0.047960	0.365108	0.186186	1,2,1,3,3,4	71.354689	1.132470	0.283157	1.132470	0.577395	0.577395	1.855474	
392000	-113228	1,2,3,4,5,6	71.354689	5.564868	5.968518	5.316969	5.338048	5.048263	5.068973	1,1,2,3,1,4	71.354689	0.486805	0.169764	0.267906	0.075525	0.486805	0.169764	0.267906	0.075525	0.307819	0.397125	0.058483	0.236573	0.042750	0.177628	0.028247	0.751376	0.486805	0.169764	0.267906	0.075525	0.505568	0.031273	0.243141	0.220018	1,1,2,3,2,4	71.354689	0.007434	0.525519	0.143904	0.100934	0.056779	0.165430	0.007434	0.525519	0.143904	0.100934	0.056779	0.165430	0.235009	0.166663	0.083547	0.084712	0.194613	0.235456	0.055557	0.587279	0.168238	0.039911	0.134357	0.014658	0.235009	0.166663	0.083547	0.084712	0.194613	0.235456	0.394075	0.070695	0.070124	0.134701	0.044135	0.286270	1,2,3,4,4,5	71.354689	1.042789	0.471109	1.145536	0.506095	0.506095	1.348295	
393000	-112518	1,2,3,4,5,1	71.354689	5.951556	6.684942	5.503521	5.180813	5.812105	5.951556	1,2,3,4,5,5	71.354689	0.362198	0.209274	0.389737	0.038791	0.693690	0.167819	0.111455	0.027037	0.260317	0.350608	0.009086	0.379989	0.057957	0.209261	0.142790	0.589992	0.252932	0.129323	0.194436	0.423308	0.252932	0.129323	0.194436	0.423308	1,1,2,3,4,2	71.354689	0.029409	0.438646	0.240796	0.103607	0.064631	0.122911	0.029409	0.438646	0.240796	0.103607	0.064631	0.122911	0.416840	0.017347	0.062265	0.084397	0.230331	0.188820	0.074535	0.229393	0.255097	0.008432	0.363661	0.068883	0.382055	0.163185	0.130709	0.151830	0.074319	0.097901	0.416840	0.017347	0.062265	0.084397	0.230331	0.188820	1,2,3,4,5,6	71.354689	1.080870	0.447298	1.141908	0.548018	0.557167	1.287457	
394000	-111875	1,2,3,4,5,6	71.354689	5.950606	5.937520	4.837547	5.008252	6.290806	6.011103	1,1,2,3,4,5	71.354689	0.517132	0.153965	0.257588	0.071316	0.517132	0.153965	0.257588	0.071316	0.459923	0.413128	0.067817	0.059133	0.095298	0.131067	0.099600	0.674035	0.442069	0.037664	0.219010	0.301257	0.240704	0.098191	0.422558	0.238546	1,1,2,3,4,2	71.354689	0.014223	0.623210	0.149037	0.062088	0.105461	0.045982	0.014223	0.623210	0.149037	0.062088	0.105461	0.045982	0.230247	0.023392	0.101181	0.081157	0.335388	0.228635	0.643800	0.056430	0.019651	0.018696	0.254089	0.007334	0.051364	0.368835	0.133911	0.167253	0.178810	0.099827	0.230247	0.023392	0.101181	0.081157	0.335388	0.228635	1,2,3,4,5,6	71.354689	1.286464	0.421271	0.868690	0.683493	0.340269	1.554056	
395000	-113476	1,2,3,4,5,2	71.354689	6.645959	4.903884	5.527346	4.995600	5.183253	4.903884	1,2,3,4,3,5	71.354689	0.519045	0.038915	0.415493	0.026547	0.637431	0.151209	0.180754	0.030607	0.236248	0.446606	0.079711	0.237435	0.095179	0.275886	0.166977	0.461958	0.236248	0.446606	0.079711	0.237435	0.095136	0.238554	0.250733	0.415576	1,2,3,4,1,5	71.354689	0.075146	0.393905	0.160289	0.041627	0.012506	0.316526	0.005930	0.342059	0.120803	0.073430	0.119193	0.338584	0.398880	0.050150	0.012344	0.050202	0.164370	0.324054	0.619292	0.131652	0.111407	0.012843	0.118992	0.005813	0.075146	0.393905	0.160289	0.041627	0.012506	0.316526	0.173403	0.080540	0.087929	0.216874	0.071479	0.369775	1,2,3,4,5,6	71.354689	1.077376	0.346025	1.052535	0.750494	0.544604	1.397007	
396000	-112685	1,2,3,4,5,2	71.354689	6.162442	5.609391	5.604039	5.229937	7.014953	5.609391	1,2,3,4,5,6	71.354689	0.499980	0.142696	0.300291	0.057034	0.519649	0.231401	0.222606	0.026343	0.355050	0.452322	0.071041	0.121587	0.062442	0.075390	0.251749	0.610418	0.390581	0.195768	0.135304	0.278347	0.114653	0.067233	0.656494	0.161619	1,2,3,4,1,3	71.354689	0.009297	0.547953	0.108417	0.133864	0.040561	0.159909	0.022112	0.450712	0.421042	0.027117	0.053790	0.025227	0.236332	0.080326	0.106886	0.092682	0.104123	0.379653	0.259101	0.145334	0.058118	0.145756	0.364926	0.026764	0.009297	0.547953	0.108417	0.133864	0.040561	0.159909	0.236332	0.080326	0.106886	0.092682	0.104123	0.379653	1,2,3,4,2,5	71.354689	1.167552	0.429816	1.065350	0.641626	0.429816	1.371175	
397000	-115482	1,2,3,1,4,1	71.354689	4.234606	4.944304	5.435579	4.234606	5.943739	4.234606	1,1,2,3,2,4	71.354689	0.415187	0.398147	0.168395	0.018270	0.415187	0.398147	0.168395	0.018270	0.346676	0.236510	0.099547	0.317267	0.248144	0.158312	0.149975	0.443568	0.346676	0.236510	0.099547	0.317267	0.179831	0.291406	0.203326	0.325437	1,1,2,3,4,5	71.354689	0.004345	0.264787	0.345929	0.006608	0.213633	0.164697	0.004345	0.264787	0.345929	0.006608	0.213633	0.164697	0.283062	0.091730	0.009755	0.095220	0.160167	0.360066	0.204122	0.004190	0.139360	0.314920	0.237555	0.099853	0.176286	0.153023	0.052613	0.365287	0.001512	0.251279	0.191268	0.223701	0.050547	0.095037	0.030845	0.408602	1,2,3,4,2,5	71.354689	1.172064	0.453041	1.127549	0.696482	0.453041	1.298454	
398000	-113453	1,1,2,1,3,1	71.354689	4.784225	4.784225	5.437436	4.784225	5.516517	4.784225	1,2,3,4,3,5	71.354689	0.404625	0.132255	0.313174	0.149946	0.356699	0.410358	0.160902	0.072041	0.348460	0.327409	0.145910	0.178221	0.052487	0.123240	0.265993	0.558280	0.348460	0.327409	0.145910	0.178221	0.104384	0.174296	0.362185	0.359135	1,1,2,3,4,2	71.354689	0.005106	0.563616	0.211947	0.050742	0.064575	0.104013	0.005106	0.563616	0.211947	0.050742	0.064575	0.104013	0.162555	0.114794	0.069824	0.085065	0.177508	0.390253	0.211634	0.179407	0.202748	0.069755	0.293293	0.043163	0.073726	0.253278	0.160667	0.263294	0.116686	0.132349	0.162555	0.114794	0.069824	0.085065	0.177508	0.390253	1,2,3,4,5,6	71.354689	1.173360	0.438835	1.154885	0.543359	0.507718	1.546029	
399000	-114835	1,2,3,2,2,4	71.354689	5.553196	4.977173	5.033699	4.977173	4.977173	5.741318	1,1,2,3,4,5	71.354689	0.379240	0.220589	0.376369	0.023801	0.379240	0.220589	0.376369	0.023801	0.346438	0.307618	0.122916	0.223028	0.236951	0.289597	0.140244	0.333208	0.384461	0.260357	0.144190	0.210992	0.107735	0.046883	0.251758	0.593623	1,1,2,3,4,5	71.354689	0.011712	0.281384	0.253571	0.037589	0.098242	0.317502	0.011712	0.281384	0.253571	0.037589	0.098242	0.317502	0.532596	0.055986	0.107160	0.087868	0.186702	0.029688	0.097293	0.112355	0.254978	0.142376	0.341009	0.051990	0.140290	0.260915	0.154782	0.038091	0.238300	0.167622	0.322115	0.124360	0.156807	0.054628	0.115313	0.226777	1,2,1,3,2,4	71.354689	1.010873	0.500902	1.010873	0.812851	0.500902	1.169273	
400000	-112327	1,2,1,3,4,5	71.354689	5.044458	5.702770	5.044458	5.391607	6.024669	5.887171	1,1,2,3,2,4	71.354689	0.477063	0.315980	0.183996	0.022960	0.477063	0.315980	0.183996	0.022960	0.428429	0.269238	0.086733	0.215601	0.110054	0.283792	0.120846	0.485308	0.428429	0.269238	0.086733	0.215601	0.090790	0.168312	0.529049	0.211849	1,1,2,3,3,2	71.354689	0.001147	0.423865	0.293058	0.034723	0.132389	0.114818	0.001147	0.423865	0.293058	0.034723	0.132389	0.114818	0.371026	0.025023	0.075953	0.058810	0.253144	0.216044	0.078125	0.565337	0.105543	0.042878	0.139813	0.068305	0.078125	0.565337	0.105543	0.042878	0.139813	0.068305	0.371026	0.025023	0.075953	0.058810	0.253144	0.216044	1,2,3,4,5,6	71.354689	1.451901	0.389861	0.980149	0.657253	0.495865	1.486290	
401000	-112781	1,2,3,4,5,6	71.354689	5.807144	6.211024	5.097516	5.027603	5.462794	5.510618	1,1,2,3,4,4	71.354689	0.493664	0.172679	0.311466	0.022191	0.493664	0.172679	0.311466	0.022191	0.188275	0.368981	0.101228	0.341516	0.169812	0.249012	0.033012	0.548163	0.275747	0.176166	0.281207	0.266880	0.275747	0.176166	0.281207	0.266880	1,1,2,3,4,5	71.354689	0.004373	0.260380	0.308869	0.027784	0.118246	0.280348	0.004373	0.260380	0.308869	0.027784	0.118246	0.280348	0.404403	0.047169	0.065432	0.260289	0.067113	0.155593	0.104542	0.087117	0.081223	0.236003	0.315422	0.175692	0.249426	0.246012	0.230033	0.081591	0.039374	0.153564	0.033022	0.010713	0.048970	0.257392	0.134264	0.515638	1,2,1,3,3,4	71.354689	1.130216	0.530803	1.130216	0.532435	0.532435	1.993084	
402000	-112091	1,2,3,4,5,6	71.354689	5.500055	5.332497	5.543528	5.138067	6.460149	5.844691	1,2,3,4,5,6	71.354689	0.379881	0.195497	0.358426	0.066197	0.319483	0.427403	0.233674	0.019440	0.327099	0.383739	0.071063	0.218100	0.055110	0.197529	0.191379	0.555982	0.380524	0.207920	0.109183	0.302372	0.081564	0.122243	0.448747	0.347446	1,1,2,3,1,2	71.354689	0.017727	0.444022	0.125136	0.067864	0.075903	0.269347	0.017727	0.444022	0.125136	0.067864	0.075903	0.269347	0.409707	0.083553	0.051220	0.147985	0.153321	0.154214	0.398978	0.334348	0.038253	0.024344	0.195950	0.008127	0.017727	0.444022	0.125136	0.067864	0.075903	0.269347	0.409707	0.083553	0.051220	0.147985	0.153321	0.154214	1,2,1,3,4,5	71.354689	1.078568	0.379521	1.078568	0.548199	0.541500	2.343422	
403000	-112970	1,2,3,4,1,5	71.354689	6.130047	4.921475	5.563051	5.493929	6.130047	5.504315	1,2,3,4,5,1	71.354689	0.393695	0.075436	0.390071	0.140798	0.331232	0.434384	0.185450	0.048934	0.245124	0.460682	0.135137	0.159057	0.065388	0.406983	0.171374	0.356254	0.294939	0.094864	0.272127	0.338070	0.393695	0.075436	0.390071	0.140798	1,1,2,3,4,5	71.354689	0.035277	0.529063	0.029315	0.094740	0.130022	0.181583	0.035277	0.529063	0.029315	0.094740	0.130022	0.181583	0.390700	0.009267	0.054340	0.073102	0.383163	0.089428	0.483003	0.209747	0.103401	0.015793	0.122954	0.065103	0.158436	0.247572	0.078276	0.221848	0.071660	0.222209	0.149529	0.039496	0.045360	0.089893	0.238068	0.437653	1,2,1,2,2,3	71.354689	1.038120	0.495973	1.038120	0.495973	0.495973	1.668381	
404000	-114048	1,2,3,4,2,5	71.354689	5.353881	4.681652	5.522729	4.519578	4.681652	5.992782	1,2,2,3,4,5	71.354689	0.314793	0.245540	0.342785	0.096882	0.405271	0.375377	0.114787	0.104565	0.405271	0.375377	0.114787	0.104565	0.119177	0.283066	0.186651	0.411105	0.244806	0.325508	0.178380	0.251305	0.149069	0.183639	0.443912	0.223380	1,1,2,3,4,5	71.354689	0.001433	0.734456	0.168243	0.038789	0.010449	0.046630	0.001433	0.734456	0.168243	0.038789	0.010449	0.046630	0.119396	0.170731	0.079429	0.062622	0.131965	0.435857	0.231453	0.232193	0.025428	0.110576	0.333281	0.067068	0.088354	0.372750	0.252102	0.025107	0.190008	0.071679	0.361894	0.120198	0.040902	0.017977	0.124043	0.334987	1,2,1,3,2,4	71.354689	1.128773	0.449118	1.128773	0.551530	0.449118	1.350723	
405000	-112915	1,2,3,2,4,5	71.354689	5.693584	4.826896	5.249721	4.826896	6.064891	6.078551	1,2,3,4,5,6	71.354689	0.525292	0.137169	0.265880	0.071660	0.486476	0.329426	0.128031	0.056067	0.183508	0.467788	0.027499	0.321204	0.066695	0.300197	0.166522	0.466587	0.287181	0.180779	0.227282	0.304757	0.247684	0.109021	0.366654	0.276641	1,1,2,3,2,4	71.354689	0.050074	0.686803	0.112343	0.039183	0.088512	0.023085	0.050074	0.686803	0.112343	0.039183	0.088512	0.023085	0.208749	0.175739	0.052860	0.335521	0.057798	0.169333	0.137173	0.192146	0.152367	0.006598	0.372773	0.138943	0.208749	0.175739	0.052860	0.335521	0.057798	0.169333	0.063706	0.007418	0.225176	0.223010	0.146026	0.334665	1,2,1,3,4,5	71.354689	1.065836	0.450876	1.065836	0.539413	0.466155	1.397192	
