Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
562000	-139503	1,1,1,1,2,1	0.092720	6.222306	6.222306	6.222306	6.222306	5.863429	6.222306	1,1,1,1,2,1	0.092720	0.074778	0.095039	0.460995	0.369187	0.074778	0.095039	0.460995	0.369187	0.074778	0.095039	0.460995	0.369187	0.074778	0.095039	0.460995	0.369187	0.524759	0.156911	0.169038	0.149292	0.074778	0.095039	0.460995	0.369187	1,2,1,2,2,2	0.092720	0.094595	0.022669	0.103085	0.053976	0.180662	0.545013	0.189947	0.279158	0.006214	0.110264	0.268922	0.145495	0.094595	0.022669	0.103085	0.053976	0.180662	0.545013	0.189947	0.279158	0.006214	0.110264	0.268922	0.145495	0.189947	0.279158	0.006214	0.110264	0.268922	0.145495	0.189947	0.279158	0.006214	0.110264	0.268922	0.145495	1,1,1,1,1,1	0.092720	3.265538	3.265538	3.265538	3.265538	3.265538	3.265538	
563000	-136802	1,2,2,2,3,2	0.092720	6.421648	6.194430	6.194430	6.194430	5.917169	6.194430	1,1,1,1,2,1	0.092720	0.067326	0.096428	0.465878	0.370369	0.067326	0.096428	0.465878	0.370369	0.067326	0.096428	0.465878	0.370369	0.067326	0.096428	0.465878	0.370369	0.180004	0.622214	0.096076	0.101707	0.067326	0.096428	0.465878	0.370369	1,2,1,2,2,2	0.092720	0.094968	0.020599	0.098814	0.045430	0.208745	0.531443	0.223000	0.298534	0.007306	0.080085	0.248513	0.142562	0.094968	0.020599	0.098814	0.045430	0.208745	0.531443	0.223000	0.298534	0.007306	0.080085	0.248513	0.142562	0.223000	0.298534	0.007306	0.080085	0.248513	0.142562	0.223000	0.298534	0.007306	0.080085	0.248513	0.142562	1,1,1,1,1,1	0.092720	3.112950	3.112950	3.112950	3.112950	3.112950	3.112950	
564000	-137029	1,1,1,1,2,1	0.092720	6.198890	6.198890	6.198890	6.198890	5.353688	6.198890	1,1,1,1,2,1	0.092720	0.068749	0.101293	0.462977	0.366982	0.068749	0.101293	0.462977	0.366982	0.068749	0.101293	0.462977	0.366982	0.068749	0.101293	0.462977	0.366982	0.094045	0.243778	0.446679	0.215498	0.068749	0.101293	0.462977	0.366982	1,2,1,2,3,2	0.092720	0.104109	0.024439	0.098503	0.055707	0.186732	0.530511	0.248510	0.275736	0.010688	0.087217	0.241139	0.136710	0.104109	0.024439	0.098503	0.055707	0.186732	0.530511	0.248510	0.275736	0.010688	0.087217	0.241139	0.136710	0.303872	0.061670	0.159264	0.022150	0.391870	0.061174	0.248510	0.275736	0.010688	0.087217	0.241139	0.136710	1,1,1,1,2,1	0.092720	3.596655	3.596655	3.596655	3.596655	2.236665	3.596655	
565000	-137142	1,1,1,1,2,1	0.092720	6.263644	6.263644	6.263644	6.263644	5.175041	6.263644	1,1,1,1,2,1	0.092720	0.069950	0.103294	0.455760	0.370996	0.069950	0.103294	0.455760	0.370996	0.069950	0.103294	0.455760	0.370996	0.069950	0.103294	0.455760	0.370996	0.194487	0.548458	0.156396	0.100659	0.069950	0.103294	0.455760	0.370996	1,2,1,2,3,2	0.092720	0.106929	0.014377	0.114234	0.059280	0.187366	0.517814	0.191474	0.311253	0.007504	0.096554	0.240651	0.152563	0.106929	0.014377	0.114234	0.059280	0.187366	0.517814	0.191474	0.311253	0.007504	0.096554	0.240651	0.152563	0.242131	0.045086	0.246505	0.023448	0.431903	0.010927	0.191474	0.311253	0.007504	0.096554	0.240651	0.152563	1,1,1,1,1,1	0.092720	3.492184	3.492184	3.492184	3.492184	3.492184	3.492184	
566000	-136827	1,2,2,2,3,2	0.092720	6.719147	6.059874	6.059874	6.059874	5.275904	6.059874	1,1,1,1,2,1	0.092720	0.062570	0.109416	0.459405	0.368610	0.062570	0.109416	0.459405	0.368610	0.062570	0.109416	0.459405	0.368610	0.062570	0.109416	0.459405	0.368610	0.457312	0.354438	0.039955	0.148296	0.062570	0.109416	0.459405	0.368610	1,2,1,2,3,2	0.092720	0.110269	0.019700	0.109131	0.054492	0.181539	0.524869	0.241609	0.306835	0.011652	0.087774	0.209298	0.142832	0.110269	0.019700	0.109131	0.054492	0.181539	0.524869	0.241609	0.306835	0.011652	0.087774	0.209298	0.142832	0.105174	0.193220	0.054436	0.134151	0.485172	0.027848	0.241609	0.306835	0.011652	0.087774	0.209298	0.142832	1,1,1,1,1,1	0.092720	3.342259	3.342259	3.342259	3.342259	3.342259	3.342259	
567000	-136519	1,1,2,3,2,2	0.092720	6.334357	6.334357	5.869398	6.097861	5.869398	5.869398	1,1,1,1,2,1	0.092720	0.070101	0.106918	0.464673	0.358308	0.070101	0.106918	0.464673	0.358308	0.070101	0.106918	0.464673	0.358308	0.070101	0.106918	0.464673	0.358308	0.076390	0.655367	0.126481	0.141763	0.070101	0.106918	0.464673	0.358308	1,2,1,2,2,2	0.092720	0.119722	0.021403	0.105801	0.054649	0.195843	0.502581	0.151760	0.301809	0.002733	0.107790	0.267269	0.168639	0.119722	0.021403	0.105801	0.054649	0.195843	0.502581	0.151760	0.301809	0.002733	0.107790	0.267269	0.168639	0.151760	0.301809	0.002733	0.107790	0.267269	0.168639	0.151760	0.301809	0.002733	0.107790	0.267269	0.168639	1,1,1,1,2,1	0.092720	3.384963	3.384963	3.384963	3.384963	2.530379	3.384963	
568000	-136387	1,1,1,1,2,1	0.092720	6.223791	6.223791	6.223791	6.223791	5.569832	6.223791	1,1,1,1,2,1	0.092720	0.064840	0.101334	0.472879	0.360947	0.064840	0.101334	0.472879	0.360947	0.064840	0.101334	0.472879	0.360947	0.064840	0.101334	0.472879	0.360947	0.191205	0.648319	0.037456	0.123021	0.064840	0.101334	0.472879	0.360947	1,2,1,2,2,2	0.092720	0.095670	0.021651	0.104121	0.044764	0.202243	0.531552	0.203539	0.307443	0.007027	0.096959	0.245164	0.139867	0.095670	0.021651	0.104121	0.044764	0.202243	0.531552	0.203539	0.307443	0.007027	0.096959	0.245164	0.139867	0.203539	0.307443	0.007027	0.096959	0.245164	0.139867	0.203539	0.307443	0.007027	0.096959	0.245164	0.139867	1,1,1,1,1,1	0.092720	3.376081	3.376081	3.376081	3.376081	3.376081	3.376081	
569000	-136544	1,1,1,2,2,2	0.092720	6.280685	6.280685	6.280685	5.949611	5.949611	5.949611	1,1,1,1,2,1	0.092720	0.066359	0.113207	0.441415	0.379019	0.066359	0.113207	0.441415	0.379019	0.066359	0.113207	0.441415	0.379019	0.066359	0.113207	0.441415	0.379019	0.043843	0.384873	0.150463	0.420820	0.066359	0.113207	0.441415	0.379019	1,2,1,2,2,2	0.092720	0.111110	0.022744	0.093867	0.053775	0.167822	0.550683	0.206290	0.347052	0.005219	0.097100	0.195152	0.149188	0.111110	0.022744	0.093867	0.053775	0.167822	0.550683	0.206290	0.347052	0.005219	0.097100	0.195152	0.149188	0.206290	0.347052	0.005219	0.097100	0.195152	0.149188	0.206290	0.347052	0.005219	0.097100	0.195152	0.149188	1,1,2,1,1,2	0.092720	3.161286	3.161286	3.258291	3.161286	3.161286	3.258291	
570000	-136971	1,1,1,2,3,1	0.092720	6.270627	6.270627	6.270627	5.943127	5.353291	6.270627	1,1,1,1,2,1	0.092720	0.065488	0.100604	0.458935	0.374973	0.065488	0.100604	0.458935	0.374973	0.065488	0.100604	0.458935	0.374973	0.065488	0.100604	0.458935	0.374973	0.176831	0.269224	0.025196	0.528749	0.065488	0.100604	0.458935	0.374973	1,2,1,2,3,2	0.092720	0.104521	0.027113	0.108594	0.054054	0.187685	0.518032	0.258521	0.295097	0.007478	0.096568	0.208487	0.133849	0.104521	0.027113	0.108594	0.054054	0.187685	0.518032	0.258521	0.295097	0.007478	0.096568	0.208487	0.133849	0.141715	0.037389	0.058631	0.240274	0.152152	0.369840	0.258521	0.295097	0.007478	0.096568	0.208487	0.133849	1,1,1,1,2,1	0.092720	3.387257	3.387257	3.387257	3.387257	2.586946	3.387257	
571000	-135677	1,1,1,1,1,1	0.092720	6.163923	6.163923	6.163923	6.163923	6.163923	6.163923	1,1,1,1,2,1	0.092720	0.064225	0.105233	0.454591	0.375951	0.064225	0.105233	0.454591	0.375951	0.064225	0.105233	0.454591	0.375951	0.064225	0.105233	0.454591	0.375951	0.090839	0.618918	0.014512	0.275731	0.064225	0.105233	0.454591	0.375951	1,2,1,2,2,2	0.092720	0.096089	0.026592	0.106760	0.053594	0.187713	0.529253	0.250328	0.320828	0.012158	0.098693	0.183755	0.134239	0.096089	0.026592	0.106760	0.053594	0.187713	0.529253	0.250328	0.320828	0.012158	0.098693	0.183755	0.134239	0.250328	0.320828	0.012158	0.098693	0.183755	0.134239	0.250328	0.320828	0.012158	0.098693	0.183755	0.134239	1,1,1,1,1,1	0.092720	3.371151	3.371151	3.371151	3.371151	3.371151	3.371151	
572000	-137248	1,1,1,1,1,1	0.092720	6.152040	6.152040	6.152040	6.152040	6.152040	6.152040	1,1,1,1,2,1	0.092720	0.075860	0.096660	0.463648	0.363832	0.075860	0.096660	0.463648	0.363832	0.075860	0.096660	0.463648	0.363832	0.075860	0.096660	0.463648	0.363832	0.068504	0.676141	0.119597	0.135758	0.075860	0.096660	0.463648	0.363832	1,2,1,2,3,2	0.092720	0.095042	0.024844	0.099207	0.056038	0.203120	0.521749	0.177008	0.271654	0.012811	0.110447	0.274927	0.153153	0.095042	0.024844	0.099207	0.056038	0.203120	0.521749	0.177008	0.271654	0.012811	0.110447	0.274927	0.153153	0.053436	0.051487	0.108455	0.055857	0.528807	0.201957	0.177008	0.271654	0.012811	0.110447	0.274927	0.153153	1,1,1,1,1,1	0.092720	3.272491	3.272491	3.272491	3.272491	3.272491	3.272491	
573000	-136186	1,1,1,1,1,1	0.092720	6.078026	6.078026	6.078026	6.078026	6.078026	6.078026	1,1,1,1,2,1	0.092720	0.074480	0.104596	0.458296	0.362628	0.074480	0.104596	0.458296	0.362628	0.074480	0.104596	0.458296	0.362628	0.074480	0.104596	0.458296	0.362628	0.023459	0.671098	0.047357	0.258086	0.074480	0.104596	0.458296	0.362628	1,2,1,2,2,2	0.092720	0.091591	0.021994	0.097403	0.048947	0.190573	0.549492	0.183430	0.285081	0.007786	0.113237	0.248819	0.161647	0.091591	0.021994	0.097403	0.048947	0.190573	0.549492	0.183430	0.285081	0.007786	0.113237	0.248819	0.161647	0.183430	0.285081	0.007786	0.113237	0.248819	0.161647	0.183430	0.285081	0.007786	0.113237	0.248819	0.161647	1,1,1,1,1,1	0.092720	3.060620	3.060620	3.060620	3.060620	3.060620	3.060620	
574000	-136080	1,1,1,1,1,1	0.092720	6.198717	6.198717	6.198717	6.198717	6.198717	6.198717	1,1,1,1,2,1	0.092720	0.067250	0.104213	0.458136	0.370402	0.067250	0.104213	0.458136	0.370402	0.067250	0.104213	0.458136	0.370402	0.067250	0.104213	0.458136	0.370402	0.172396	0.576196	0.062616	0.188792	0.067250	0.104213	0.458136	0.370402	1,2,1,2,2,2	0.092720	0.098997	0.026321	0.102527	0.044435	0.191935	0.535785	0.234425	0.285683	0.009656	0.102325	0.218086	0.149825	0.098997	0.026321	0.102527	0.044435	0.191935	0.535785	0.234425	0.285683	0.009656	0.102325	0.218086	0.149825	0.234425	0.285683	0.009656	0.102325	0.218086	0.149825	0.234425	0.285683	0.009656	0.102325	0.218086	0.149825	1,1,1,1,2,1	0.092720	3.254821	3.254821	3.254821	3.254821	1.901000	3.254821	
575000	-136281	1,1,1,1,1,1	0.092720	6.149384	6.149384	6.149384	6.149384	6.149384	6.149384	1,1,1,1,2,1	0.092720	0.068145	0.098130	0.465702	0.368023	0.068145	0.098130	0.465702	0.368023	0.068145	0.098130	0.465702	0.368023	0.068145	0.098130	0.465702	0.368023	0.243011	0.459240	0.029312	0.268436	0.068145	0.098130	0.465702	0.368023	1,2,1,2,2,2	0.092720	0.126525	0.019022	0.115383	0.058931	0.176930	0.503209	0.264621	0.270641	0.006452	0.106418	0.228281	0.123587	0.126525	0.019022	0.115383	0.058931	0.176930	0.503209	0.264621	0.270641	0.006452	0.106418	0.228281	0.123587	0.264621	0.270641	0.006452	0.106418	0.228281	0.123587	0.264621	0.270641	0.006452	0.106418	0.228281	0.123587	1,1,1,1,1,1	0.092720	3.328376	3.328376	3.328376	3.328376	3.328376	3.328376	
576000	-136175	1,1,1,1,2,1	0.092720	6.233062	6.233062	6.233062	6.233062	5.481831	6.233062	1,1,1,1,2,1	0.092720	0.064848	0.102127	0.468141	0.364884	0.064848	0.102127	0.468141	0.364884	0.064848	0.102127	0.468141	0.364884	0.064848	0.102127	0.468141	0.364884	0.216434	0.407657	0.012989	0.362921	0.064848	0.102127	0.468141	0.364884	1,2,1,2,2,2	0.092720	0.139460	0.021426	0.110989	0.046518	0.184920	0.496687	0.189479	0.272356	0.025823	0.117581	0.233658	0.161103	0.139460	0.021426	0.110989	0.046518	0.184920	0.496687	0.189479	0.272356	0.025823	0.117581	0.233658	0.161103	0.189479	0.272356	0.025823	0.117581	0.233658	0.161103	0.189479	0.272356	0.025823	0.117581	0.233658	0.161103	1,1,1,1,1,1	0.092720	3.185403	3.185403	3.185403	3.185403	3.185403	3.185403	
577000	-135781	1,1,2,2,3,4	0.092720	6.419724	6.419724	6.043830	6.043830	5.537185	6.141200	1,1,1,1,2,1	0.092720	0.066453	0.105205	0.453748	0.374594	0.066453	0.105205	0.453748	0.374594	0.066453	0.105205	0.453748	0.374594	0.066453	0.105205	0.453748	0.374594	0.100829	0.474397	0.086980	0.337795	0.066453	0.105205	0.453748	0.374594	1,2,1,2,2,2	0.092720	0.091200	0.027604	0.104847	0.060891	0.188385	0.527074	0.200015	0.317940	0.010585	0.107197	0.220540	0.143723	0.091200	0.027604	0.104847	0.060891	0.188385	0.527074	0.200015	0.317940	0.010585	0.107197	0.220540	0.143723	0.200015	0.317940	0.010585	0.107197	0.220540	0.143723	0.200015	0.317940	0.010585	0.107197	0.220540	0.143723	1,1,1,1,1,1	0.092720	3.305943	3.305943	3.305943	3.305943	3.305943	3.305943	
578000	-136701	1,1,1,1,2,1	0.092720	6.173262	6.173262	6.173262	6.173262	5.416365	6.173262	1,1,1,1,2,1	0.092720	0.067007	0.098820	0.456414	0.377759	0.067007	0.098820	0.456414	0.377759	0.067007	0.098820	0.456414	0.377759	0.067007	0.098820	0.456414	0.377759	0.055622	0.324311	0.216683	0.403384	0.067007	0.098820	0.456414	0.377759	1,2,1,2,3,2	0.092720	0.110595	0.027870	0.103576	0.050199	0.191150	0.516611	0.308906	0.255093	0.006054	0.083608	0.224660	0.121679	0.110595	0.027870	0.103576	0.050199	0.191150	0.516611	0.308906	0.255093	0.006054	0.083608	0.224660	0.121679	0.291777	0.152609	0.005603	0.080401	0.308519	0.161092	0.308906	0.255093	0.006054	0.083608	0.224660	0.121679	1,1,1,1,1,1	0.092720	3.401295	3.401295	3.401295	3.401295	3.401295	3.401295	
579000	-136002	1,1,1,1,1,1	0.092720	6.188050	6.188050	6.188050	6.188050	6.188050	6.188050	1,1,1,1,2,1	0.092720	0.060910	0.095774	0.464343	0.378973	0.060910	0.095774	0.464343	0.378973	0.060910	0.095774	0.464343	0.378973	0.060910	0.095774	0.464343	0.378973	0.190297	0.572472	0.039106	0.198125	0.060910	0.095774	0.464343	0.378973	1,2,1,2,2,2	0.092720	0.101020	0.025209	0.114307	0.049393	0.184277	0.525794	0.230381	0.298895	0.008654	0.097209	0.234738	0.130123	0.101020	0.025209	0.114307	0.049393	0.184277	0.525794	0.230381	0.298895	0.008654	0.097209	0.234738	0.130123	0.230381	0.298895	0.008654	0.097209	0.234738	0.130123	0.230381	0.298895	0.008654	0.097209	0.234738	0.130123	1,1,1,1,1,1	0.092720	3.353089	3.353089	3.353089	3.353089	3.353089	3.353089	
580000	-137202	1,1,1,1,2,1	0.092720	6.318183	6.318183	6.318183	6.318183	5.315065	6.318183	1,1,1,1,2,1	0.092720	0.063548	0.100189	0.457531	0.378732	0.063548	0.100189	0.457531	0.378732	0.063548	0.100189	0.457531	0.378732	0.063548	0.100189	0.457531	0.378732	0.291645	0.254176	0.103255	0.350925	0.063548	0.100189	0.457531	0.378732	1,2,1,2,2,2	0.092720	0.104885	0.022843	0.107687	0.056170	0.187940	0.520475	0.238825	0.301755	0.007836	0.104538	0.210422	0.136625	0.104885	0.022843	0.107687	0.056170	0.187940	0.520475	0.238825	0.301755	0.007836	0.104538	0.210422	0.136625	0.238825	0.301755	0.007836	0.104538	0.210422	0.136625	0.238825	0.301755	0.007836	0.104538	0.210422	0.136625	1,1,1,1,1,1	0.092720	3.519557	3.519557	3.519557	3.519557	3.519557	3.519557	
581000	-138329	1,2,1,2,2,2	0.092720	6.304083	6.161197	6.304083	6.161197	6.161197	6.161197	1,1,1,1,2,1	0.092720	0.055499	0.106508	0.456253	0.381739	0.055499	0.106508	0.456253	0.381739	0.055499	0.106508	0.456253	0.381739	0.055499	0.106508	0.456253	0.381739	0.088832	0.764631	0.103709	0.042828	0.055499	0.106508	0.456253	0.381739	1,2,1,2,2,2	0.092720	0.100045	0.030034	0.112789	0.058015	0.190503	0.508613	0.180253	0.376640	0.015349	0.104341	0.184304	0.139113	0.100045	0.030034	0.112789	0.058015	0.190503	0.508613	0.180253	0.376640	0.015349	0.104341	0.184304	0.139113	0.180253	0.376640	0.015349	0.104341	0.184304	0.139113	0.180253	0.376640	0.015349	0.104341	0.184304	0.139113	1,1,1,1,1,1	0.092720	3.357591	3.357591	3.357591	3.357591	3.357591	3.357591	
582000	-136887	1,1,2,2,3,1	0.092720	6.148216	6.148216	5.925441	5.925441	4.701272	6.148216	1,1,1,1,2,1	0.092720	0.068235	0.107463	0.446562	0.377740	0.068235	0.107463	0.446562	0.377740	0.068235	0.107463	0.446562	0.377740	0.068235	0.107463	0.446562	0.377740	0.019578	0.582086	0.227437	0.170900	0.068235	0.107463	0.446562	0.377740	1,2,1,2,3,2	0.092720	0.108165	0.032430	0.105325	0.047067	0.190374	0.516640	0.201577	0.309241	0.004703	0.112905	0.214140	0.157435	0.108165	0.032430	0.105325	0.047067	0.190374	0.516640	0.201577	0.309241	0.004703	0.112905	0.214140	0.157435	0.211575	0.078101	0.140038	0.078796	0.366292	0.125199	0.201577	0.309241	0.004703	0.112905	0.214140	0.157435	1,1,1,1,1,1	0.092720	3.525732	3.525732	3.525732	3.525732	3.525732	3.525732	
583000	-137323	1,1,2,1,3,2	0.092720	6.355834	6.355834	6.085232	6.355834	5.575609	6.085232	1,1,1,1,2,1	0.092720	0.065525	0.104893	0.455699	0.373883	0.065525	0.104893	0.455699	0.373883	0.065525	0.104893	0.455699	0.373883	0.065525	0.104893	0.455699	0.373883	0.007919	0.629708	0.153624	0.208748	0.065525	0.104893	0.455699	0.373883	1,2,1,2,2,2	0.092720	0.089616	0.022219	0.103816	0.051897	0.183333	0.549118	0.201640	0.310261	0.009386	0.104896	0.217576	0.156241	0.089616	0.022219	0.103816	0.051897	0.183333	0.549118	0.201640	0.310261	0.009386	0.104896	0.217576	0.156241	0.201640	0.310261	0.009386	0.104896	0.217576	0.156241	0.201640	0.310261	0.009386	0.104896	0.217576	0.156241	1,1,1,1,2,1	0.092720	3.433149	3.433149	3.433149	3.433149	2.624777	3.433149	
584000	-136092	1,1,1,1,2,1	0.092720	6.315732	6.315732	6.315732	6.315732	5.227301	6.315732	1,1,1,1,2,1	0.092720	0.075391	0.100801	0.458584	0.365224	0.075391	0.100801	0.458584	0.365224	0.075391	0.100801	0.458584	0.365224	0.075391	0.100801	0.458584	0.365224	0.198683	0.592177	0.062373	0.146767	0.075391	0.100801	0.458584	0.365224	1,2,1,2,3,2	0.092720	0.105044	0.024308	0.102169	0.058007	0.183276	0.527197	0.230879	0.275664	0.007361	0.103277	0.245741	0.137078	0.105044	0.024308	0.102169	0.058007	0.183276	0.527197	0.230879	0.275664	0.007361	0.103277	0.245741	0.137078	0.194826	0.112787	0.040289	0.115146	0.435028	0.101924	0.230879	0.275664	0.007361	0.103277	0.245741	0.137078	1,1,1,1,2,1	0.092720	3.455562	3.455562	3.455562	3.455562	2.156919	3.455562	
585000	-135723	1,1,1,1,1,1	0.092720	6.217265	6.217265	6.217265	6.217265	6.217265	6.217265	1,1,1,1,2,1	0.092720	0.068842	0.100484	0.464316	0.366358	0.068842	0.100484	0.464316	0.366358	0.068842	0.100484	0.464316	0.366358	0.068842	0.100484	0.464316	0.366358	0.122784	0.593631	0.052675	0.230911	0.068842	0.100484	0.464316	0.366358	1,2,1,2,2,2	0.092720	0.121895	0.021451	0.100576	0.046882	0.188143	0.521053	0.222577	0.286276	0.006573	0.116334	0.214549	0.153692	0.121895	0.021451	0.100576	0.046882	0.188143	0.521053	0.222577	0.286276	0.006573	0.116334	0.214549	0.153692	0.222577	0.286276	0.006573	0.116334	0.214549	0.153692	0.222577	0.286276	0.006573	0.116334	0.214549	0.153692	1,1,1,1,1,1	0.092720	3.462816	3.462816	3.462816	3.462816	3.462816	3.462816	
586000	-136953	1,1,2,1,2,2	0.092720	6.204750	6.204750	5.921129	6.204750	5.921129	5.921129	1,1,1,1,2,1	0.092720	0.068146	0.096082	0.455465	0.380306	0.068146	0.096082	0.455465	0.380306	0.068146	0.096082	0.455465	0.380306	0.068146	0.096082	0.455465	0.380306	0.179514	0.414718	0.003515	0.402254	0.068146	0.096082	0.455465	0.380306	1,2,1,2,3,2	0.092720	0.095520	0.022469	0.101412	0.060036	0.201885	0.518679	0.231993	0.282066	0.009287	0.105586	0.218526	0.152542	0.095520	0.022469	0.101412	0.060036	0.201885	0.518679	0.231993	0.282066	0.009287	0.105586	0.218526	0.152542	0.214316	0.035744	0.157429	0.076830	0.451004	0.064677	0.231993	0.282066	0.009287	0.105586	0.218526	0.152542	1,1,1,1,1,1	0.092720	3.151112	3.151112	3.151112	3.151112	3.151112	3.151112	
587000	-136424	1,1,1,1,2,1	0.092720	6.173043	6.173043	6.173043	6.173043	5.496809	6.173043	1,1,1,1,2,1	0.092720	0.065579	0.091126	0.480355	0.362940	0.065579	0.091126	0.480355	0.362940	0.065579	0.091126	0.480355	0.362940	0.065579	0.091126	0.480355	0.362940	0.196901	0.448236	0.075707	0.279156	0.065579	0.091126	0.480355	0.362940	1,2,1,2,3,2	0.092720	0.099021	0.027738	0.114705	0.049414	0.181956	0.527166	0.163730	0.300985	0.008342	0.087905	0.308075	0.130962	0.099021	0.027738	0.114705	0.049414	0.181956	0.527166	0.163730	0.300985	0.008342	0.087905	0.308075	0.130962	0.258499	0.005083	0.022383	0.066300	0.613119	0.034615	0.163730	0.300985	0.008342	0.087905	0.308075	0.130962	1,1,1,1,2,3	0.092720	2.907169	2.907169	2.907169	2.907169	2.190023	3.952684	
588000	-136547	1,2,2,2,2,2	0.092720	6.421452	6.242686	6.242686	6.242686	6.242686	6.242686	1,1,1,1,2,1	0.092720	0.072282	0.089681	0.474074	0.363963	0.072282	0.089681	0.474074	0.363963	0.072282	0.089681	0.474074	0.363963	0.072282	0.089681	0.474074	0.363963	0.033201	0.510754	0.026320	0.429724	0.072282	0.089681	0.474074	0.363963	1,2,1,2,2,2	0.092720	0.089673	0.019434	0.099396	0.059866	0.193524	0.538106	0.209735	0.265514	0.004433	0.079082	0.314386	0.126850	0.089673	0.019434	0.099396	0.059866	0.193524	0.538106	0.209735	0.265514	0.004433	0.079082	0.314386	0.126850	0.209735	0.265514	0.004433	0.079082	0.314386	0.126850	0.209735	0.265514	0.004433	0.079082	0.314386	0.126850	1,1,1,1,2,1	0.092720	3.318375	3.318375	3.318375	3.318375	1.644240	3.318375	
589000	-136278	1,1,2,2,2,2	0.092720	6.418924	6.418924	5.868135	5.868135	5.868135	5.868135	1,1,1,1,2,1	0.092720	0.064501	0.105006	0.457069	0.373424	0.064501	0.105006	0.457069	0.373424	0.064501	0.105006	0.457069	0.373424	0.064501	0.105006	0.457069	0.373424	0.122287	0.341805	0.089312	0.446597	0.064501	0.105006	0.457069	0.373424	1,2,1,2,2,2	0.092720	0.114300	0.024753	0.101650	0.056097	0.187942	0.515259	0.257580	0.301588	0.014588	0.098072	0.179337	0.148835	0.114300	0.024753	0.101650	0.056097	0.187942	0.515259	0.257580	0.301588	0.014588	0.098072	0.179337	0.148835	0.257580	0.301588	0.014588	0.098072	0.179337	0.148835	0.257580	0.301588	0.014588	0.098072	0.179337	0.148835	1,1,1,1,1,1	0.092720	3.400867	3.400867	3.400867	3.400867	3.400867	3.400867	
590000	-136502	1,1,1,1,1,1	0.092720	6.270036	6.270036	6.270036	6.270036	6.270036	6.270036	1,1,1,1,2,1	0.092720	0.067075	0.104865	0.457914	0.370147	0.067075	0.104865	0.457914	0.370147	0.067075	0.104865	0.457914	0.370147	0.067075	0.104865	0.457914	0.370147	0.018685	0.558830	0.007226	0.415259	0.067075	0.104865	0.457914	0.370147	1,2,1,2,2,2	0.092720	0.116036	0.022589	0.109124	0.056600	0.174170	0.521481	0.181030	0.330960	0.011795	0.108286	0.218110	0.149819	0.116036	0.022589	0.109124	0.056600	0.174170	0.521481	0.181030	0.330960	0.011795	0.108286	0.218110	0.149819	0.181030	0.330960	0.011795	0.108286	0.218110	0.149819	0.181030	0.330960	0.011795	0.108286	0.218110	0.149819	1,1,1,1,1,1	0.092720	3.409140	3.409140	3.409140	3.409140	3.409140	3.409140	
591000	-136442	1,1,1,1,2,1	0.092720	6.279651	6.279651	6.279651	6.279651	5.687812	6.279651	1,1,1,1,2,1	0.092720	0.071791	0.101977	0.459258	0.366974	0.071791	0.101977	0.459258	0.366974	0.071791	0.101977	0.459258	0.366974	0.071791	0.101977	0.459258	0.366974	0.059793	0.334386	0.077881	0.527941	0.071791	0.101977	0.459258	0.366974	1,2,1,2,2,2	0.092720	0.087506	0.020947	0.094453	0.052721	0.209297	0.535076	0.205691	0.293351	0.005587	0.105787	0.233254	0.156330	0.087506	0.020947	0.094453	0.052721	0.209297	0.535076	0.205691	0.293351	0.005587	0.105787	0.233254	0.156330	0.205691	0.293351	0.005587	0.105787	0.233254	0.156330	0.205691	0.293351	0.005587	0.105787	0.233254	0.156330	1,1,1,1,1,1	0.092720	3.380548	3.380548	3.380548	3.380548	3.380548	3.380548	
