Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
8994000	0.118577	2	0.275501	0.218459	0.187207	0.318832	0.275501	0.218459	0.187207	0.318832	0.275501	0.218459	0.187207	0.318832	0.239406	0.191668	0.146528	0.422397	
8995000	0.118577	1	0.276584	0.200679	0.203552	0.319184	0.276584	0.200679	0.203552	0.319184	0.276584	0.200679	0.203552	0.319184	0.276584	0.200679	0.203552	0.319184	
8996000	0.118577	2	0.261101	0.215548	0.226654	0.296697	0.268487	0.180725	0.199279	0.351509	0.268487	0.180725	0.199279	0.351509	0.268487	0.180725	0.199279	0.351509	
8997000	0.118577	1	0.324592	0.205629	0.166741	0.303037	0.324592	0.205629	0.166741	0.303037	0.324592	0.205629	0.166741	0.303037	0.324592	0.205629	0.166741	0.303037	
8998000	0.118577	1	0.278839	0.206871	0.130471	0.383820	0.278839	0.206871	0.130471	0.383820	0.278839	0.206871	0.130471	0.383820	0.278839	0.206871	0.130471	0.383820	
8999000	0.118577	1	0.273093	0.236226	0.200147	0.290535	0.273093	0.236226	0.200147	0.290535	0.273093	0.236226	0.200147	0.290535	0.273093	0.236226	0.200147	0.290535	
9000000	0.118577	1	0.281144	0.214322	0.206276	0.298258	0.281144	0.214322	0.206276	0.298258	0.281144	0.214322	0.206276	0.298258	0.281144	0.214322	0.206276	0.298258	
9001000	0.118577	1	0.271091	0.189262	0.242377	0.297271	0.271091	0.189262	0.242377	0.297271	0.271091	0.189262	0.242377	0.297271	0.271091	0.189262	0.242377	0.297271	
9002000	0.118577	1	0.279811	0.232810	0.198628	0.288750	0.279811	0.232810	0.198628	0.288750	0.279811	0.232810	0.198628	0.288750	0.279811	0.232810	0.198628	0.288750	
9003000	0.118577	1	0.287719	0.216631	0.199792	0.295858	0.287719	0.216631	0.199792	0.295858	0.287719	0.216631	0.199792	0.295858	0.287719	0.216631	0.199792	0.295858	
9004000	0.118577	2	0.260209	0.228526	0.202151	0.309114	0.260209	0.228526	0.202151	0.309114	0.260209	0.228526	0.202151	0.309114	0.404340	0.156978	0.148426	0.290257	
9005000	0.118577	1	0.269404	0.224641	0.224992	0.280963	0.269404	0.224641	0.224992	0.280963	0.269404	0.224641	0.224992	0.280963	0.269404	0.224641	0.224992	0.280963	
9006000	0.118577	1	0.319989	0.172622	0.158487	0.348901	0.319989	0.172622	0.158487	0.348901	0.319989	0.172622	0.158487	0.348901	0.319989	0.172622	0.158487	0.348901	
9007000	0.118577	2	0.212003	0.391709	0.215974	0.180314	0.292106	0.191367	0.180138	0.336390	0.292106	0.191367	0.180138	0.336390	0.292106	0.191367	0.180138	0.336390	
9008000	0.118577	1	0.281892	0.211693	0.206989	0.299426	0.281892	0.211693	0.206989	0.299426	0.281892	0.211693	0.206989	0.299426	0.281892	0.211693	0.206989	0.299426	
9009000	0.118577	2	0.282354	0.202990	0.227068	0.287588	0.282354	0.202990	0.227068	0.287588	0.364655	0.149443	0.125628	0.360273	0.364655	0.149443	0.125628	0.360273	
9010000	0.118577	1	0.308956	0.190094	0.188663	0.312286	0.308956	0.190094	0.188663	0.312286	0.308956	0.190094	0.188663	0.312286	0.308956	0.190094	0.188663	0.312286	
9011000	0.118577	1	0.295145	0.178303	0.188603	0.337949	0.295145	0.178303	0.188603	0.337949	0.295145	0.178303	0.188603	0.337949	0.295145	0.178303	0.188603	0.337949	
9012000	0.118577	1	0.268223	0.223844	0.203043	0.304890	0.268223	0.223844	0.203043	0.304890	0.268223	0.223844	0.203043	0.304890	0.268223	0.223844	0.203043	0.304890	
9013000	0.118577	1	0.284643	0.221544	0.148981	0.344833	0.284643	0.221544	0.148981	0.344833	0.284643	0.221544	0.148981	0.344833	0.284643	0.221544	0.148981	0.344833	
9014000	0.118577	2	0.214124	0.333893	0.232314	0.219668	0.284055	0.201355	0.232815	0.281774	0.284055	0.201355	0.232815	0.281774	0.284055	0.201355	0.232815	0.281774	
9015000	0.118577	2	0.293615	0.211241	0.199406	0.295738	0.293615	0.211241	0.199406	0.295738	0.293615	0.211241	0.199406	0.295738	0.314106	0.138952	0.174100	0.372842	
9016000	0.118577	1	0.275256	0.246868	0.197723	0.280152	0.275256	0.246868	0.197723	0.280152	0.275256	0.246868	0.197723	0.280152	0.275256	0.246868	0.197723	0.280152	
9017000	0.118577	2	0.209693	0.275658	0.274131	0.240518	0.261717	0.219667	0.186976	0.331640	0.261717	0.219667	0.186976	0.331640	0.261717	0.219667	0.186976	0.331640	
9018000	0.118577	1	0.274321	0.193101	0.213212	0.319365	0.274321	0.193101	0.213212	0.319365	0.274321	0.193101	0.213212	0.319365	0.274321	0.193101	0.213212	0.319365	
9019000	0.118577	1	0.247578	0.213426	0.147173	0.391823	0.247578	0.213426	0.147173	0.391823	0.247578	0.213426	0.147173	0.391823	0.247578	0.213426	0.147173	0.391823	
9020000	0.118577	1	0.321188	0.185431	0.202063	0.291318	0.321188	0.185431	0.202063	0.291318	0.321188	0.185431	0.202063	0.291318	0.321188	0.185431	0.202063	0.291318	
9021000	0.118577	1	0.285594	0.238882	0.200565	0.274959	0.285594	0.238882	0.200565	0.274959	0.285594	0.238882	0.200565	0.274959	0.285594	0.238882	0.200565	0.274959	
9022000	0.118577	2	0.194848	0.473878	0.143558	0.187715	0.352532	0.173923	0.173255	0.300289	0.352532	0.173923	0.173255	0.300289	0.352532	0.173923	0.173255	0.300289	
9023000	0.118577	2	0.252112	0.188034	0.296875	0.262979	0.337524	0.185040	0.151089	0.326348	0.337524	0.185040	0.151089	0.326348	0.337524	0.185040	0.151089	0.326348	
9024000	0.118577	2	0.229817	0.250709	0.249005	0.270469	0.229817	0.250709	0.249005	0.270469	0.364510	0.183628	0.136848	0.315014	0.364510	0.183628	0.136848	0.315014	
9025000	0.118577	1	0.265245	0.221246	0.209764	0.303745	0.265245	0.221246	0.209764	0.303745	0.265245	0.221246	0.209764	0.303745	0.265245	0.221246	0.209764	0.303745	
9026000	0.118577	2	0.219221	0.324836	0.206710	0.249233	0.231593	0.216852	0.227454	0.324102	0.231593	0.216852	0.227454	0.324102	0.231593	0.216852	0.227454	0.324102	
9027000	0.118577	2	0.280802	0.256240	0.199178	0.263780	0.280802	0.256240	0.199178	0.263780	0.348214	0.152614	0.165972	0.333199	0.348214	0.152614	0.165972	0.333199	
9028000	0.118577	2	0.268949	0.228095	0.206972	0.295985	0.268949	0.228095	0.206972	0.295985	0.307924	0.203398	0.142573	0.346104	0.307924	0.203398	0.142573	0.346104	
9029000	0.118577	2	0.231709	0.179129	0.240467	0.348695	0.335222	0.163907	0.203948	0.296923	0.335222	0.163907	0.203948	0.296923	0.335222	0.163907	0.203948	0.296923	
9030000	0.118577	2	0.339132	0.205211	0.148846	0.306811	0.249990	0.245169	0.152092	0.352749	0.339132	0.205211	0.148846	0.306811	0.339132	0.205211	0.148846	0.306811	
9031000	0.118577	2	0.258962	0.251578	0.215822	0.273638	0.258962	0.251578	0.215822	0.273638	0.323245	0.183603	0.146149	0.347003	0.323245	0.183603	0.146149	0.347003	
9032000	0.118577	1	0.299095	0.203306	0.184034	0.313565	0.299095	0.203306	0.184034	0.313565	0.299095	0.203306	0.184034	0.313565	0.299095	0.203306	0.184034	0.313565	
9033000	0.118577	1	0.313995	0.176505	0.176366	0.333134	0.313995	0.176505	0.176366	0.333134	0.313995	0.176505	0.176366	0.333134	0.313995	0.176505	0.176366	0.333134	
9034000	0.118577	1	0.303365	0.209409	0.180751	0.306475	0.303365	0.209409	0.180751	0.306475	0.303365	0.209409	0.180751	0.306475	0.303365	0.209409	0.180751	0.306475	
9035000	0.118577	1	0.308907	0.216880	0.209065	0.265148	0.308907	0.216880	0.209065	0.265148	0.308907	0.216880	0.209065	0.265148	0.308907	0.216880	0.209065	0.265148	
9036000	0.118577	1	0.275435	0.222538	0.214905	0.287121	0.275435	0.222538	0.214905	0.287121	0.275435	0.222538	0.214905	0.287121	0.275435	0.222538	0.214905	0.287121	
9037000	0.118577	1	0.365022	0.150441	0.149053	0.335484	0.365022	0.150441	0.149053	0.335484	0.365022	0.150441	0.149053	0.335484	0.365022	0.150441	0.149053	0.335484	
9038000	0.118577	2	0.256686	0.236158	0.201809	0.305347	0.256686	0.236158	0.201809	0.305347	0.377426	0.152959	0.167170	0.302446	0.377426	0.152959	0.167170	0.302446	
9039000	0.118577	2	0.256027	0.224051	0.204617	0.315305	0.299447	0.182629	0.149503	0.368421	0.299447	0.182629	0.149503	0.368421	0.299447	0.182629	0.149503	0.368421	
9040000	0.118577	1	0.291669	0.155119	0.187433	0.365779	0.291669	0.155119	0.187433	0.365779	0.291669	0.155119	0.187433	0.365779	0.291669	0.155119	0.187433	0.365779	
9041000	0.118577	1	0.290279	0.211160	0.179352	0.319209	0.290279	0.211160	0.179352	0.319209	0.290279	0.211160	0.179352	0.319209	0.290279	0.211160	0.179352	0.319209	
9042000	0.118577	1	0.258451	0.254695	0.187866	0.298988	0.258451	0.254695	0.187866	0.298988	0.258451	0.254695	0.187866	0.298988	0.258451	0.254695	0.187866	0.298988	
9043000	0.118577	2	0.242201	0.247059	0.227709	0.283032	0.265581	0.217067	0.179197	0.338155	0.265581	0.217067	0.179197	0.338155	0.265581	0.217067	0.179197	0.338155	
9044000	0.118577	1	0.301665	0.206019	0.190084	0.302232	0.301665	0.206019	0.190084	0.302232	0.301665	0.206019	0.190084	0.302232	0.301665	0.206019	0.190084	0.302232	
9045000	0.118577	1	0.278750	0.220074	0.210231	0.290945	0.278750	0.220074	0.210231	0.290945	0.278750	0.220074	0.210231	0.290945	0.278750	0.220074	0.210231	0.290945	
9046000	0.118577	2	0.187530	0.247347	0.330904	0.234219	0.335610	0.198521	0.169498	0.296371	0.335610	0.198521	0.169498	0.296371	0.335610	0.198521	0.169498	0.296371	
9047000	0.118577	1	0.262248	0.222259	0.194870	0.320622	0.262248	0.222259	0.194870	0.320622	0.262248	0.222259	0.194870	0.320622	0.262248	0.222259	0.194870	0.320622	
9048000	0.118577	1	0.271497	0.216522	0.223781	0.288200	0.271497	0.216522	0.223781	0.288200	0.271497	0.216522	0.223781	0.288200	0.271497	0.216522	0.223781	0.288200	
9049000	0.118577	1	0.285704	0.225516	0.198456	0.290324	0.285704	0.225516	0.198456	0.290324	0.285704	0.225516	0.198456	0.290324	0.285704	0.225516	0.198456	0.290324	
9050000	0.118577	1	0.299176	0.217721	0.204719	0.278383	0.299176	0.217721	0.204719	0.278383	0.299176	0.217721	0.204719	0.278383	0.299176	0.217721	0.204719	0.278383	
9051000	0.118577	2	0.256551	0.323108	0.203797	0.216544	0.264853	0.224244	0.196387	0.314516	0.264853	0.224244	0.196387	0.314516	0.264853	0.224244	0.196387	0.314516	
9052000	0.118577	1	0.308405	0.207341	0.178791	0.305463	0.308405	0.207341	0.178791	0.305463	0.308405	0.207341	0.178791	0.305463	0.308405	0.207341	0.178791	0.305463	
9053000	0.118577	1	0.282578	0.211233	0.220508	0.285681	0.282578	0.211233	0.220508	0.285681	0.282578	0.211233	0.220508	0.285681	0.282578	0.211233	0.220508	0.285681	
9054000	0.118577	1	0.308835	0.193370	0.218357	0.279438	0.308835	0.193370	0.218357	0.279438	0.308835	0.193370	0.218357	0.279438	0.308835	0.193370	0.218357	0.279438	
9055000	0.118577	1	0.273162	0.233406	0.201288	0.292144	0.273162	0.233406	0.201288	0.292144	0.273162	0.233406	0.201288	0.292144	0.273162	0.233406	0.201288	0.292144	
9056000	0.118577	1	0.290193	0.183509	0.167030	0.359267	0.290193	0.183509	0.167030	0.359267	0.290193	0.183509	0.167030	0.359267	0.290193	0.183509	0.167030	0.359267	
9057000	0.118577	1	0.286596	0.215025	0.216763	0.281616	0.286596	0.215025	0.216763	0.281616	0.286596	0.215025	0.216763	0.281616	0.286596	0.215025	0.216763	0.281616	
9058000	0.118577	1	0.282904	0.216361	0.203725	0.297010	0.282904	0.216361	0.203725	0.297010	0.282904	0.216361	0.203725	0.297010	0.282904	0.216361	0.203725	0.297010	
9059000	0.118577	1	0.256886	0.210638	0.229642	0.302835	0.256886	0.210638	0.229642	0.302835	0.256886	0.210638	0.229642	0.302835	0.256886	0.210638	0.229642	0.302835	
9060000	0.118577	1	0.248558	0.205956	0.223519	0.321967	0.248558	0.205956	0.223519	0.321967	0.248558	0.205956	0.223519	0.321967	0.248558	0.205956	0.223519	0.321967	
9061000	0.118577	1	0.257335	0.234746	0.176967	0.330953	0.257335	0.234746	0.176967	0.330953	0.257335	0.234746	0.176967	0.330953	0.257335	0.234746	0.176967	0.330953	
9062000	0.118577	2	0.295677	0.211737	0.214556	0.278029	0.295677	0.211737	0.214556	0.278029	0.376691	0.203841	0.142168	0.277300	0.376691	0.203841	0.142168	0.277300	
9063000	0.118577	1	0.262876	0.236291	0.218145	0.282688	0.262876	0.236291	0.218145	0.282688	0.262876	0.236291	0.218145	0.282688	0.262876	0.236291	0.218145	0.282688	
9064000	0.118577	1	0.316036	0.198083	0.188487	0.297394	0.316036	0.198083	0.188487	0.297394	0.316036	0.198083	0.188487	0.297394	0.316036	0.198083	0.188487	0.297394	
9065000	0.118577	1	0.291472	0.225124	0.201111	0.282293	0.291472	0.225124	0.201111	0.282293	0.291472	0.225124	0.201111	0.282293	0.291472	0.225124	0.201111	0.282293	
9066000	0.118577	1	0.271478	0.218715	0.209648	0.300160	0.271478	0.218715	0.209648	0.300160	0.271478	0.218715	0.209648	0.300160	0.271478	0.218715	0.209648	0.300160	
9067000	0.118577	1	0.336691	0.167392	0.189125	0.306793	0.336691	0.167392	0.189125	0.306793	0.336691	0.167392	0.189125	0.306793	0.336691	0.167392	0.189125	0.306793	
9068000	0.118577	1	0.315083	0.152635	0.163744	0.368538	0.315083	0.152635	0.163744	0.368538	0.315083	0.152635	0.163744	0.368538	0.315083	0.152635	0.163744	0.368538	
9069000	0.118577	1	0.276802	0.225420	0.188386	0.309392	0.276802	0.225420	0.188386	0.309392	0.276802	0.225420	0.188386	0.309392	0.276802	0.225420	0.188386	0.309392	
9070000	0.118577	1	0.327429	0.181830	0.151764	0.338977	0.327429	0.181830	0.151764	0.338977	0.327429	0.181830	0.151764	0.338977	0.327429	0.181830	0.151764	0.338977	
9071000	0.118577	2	0.243210	0.207336	0.239222	0.310232	0.243210	0.207336	0.239222	0.310232	0.316087	0.166553	0.138255	0.379105	0.316087	0.166553	0.138255	0.379105	
9072000	0.118577	1	0.278051	0.169129	0.167805	0.385016	0.278051	0.169129	0.167805	0.385016	0.278051	0.169129	0.167805	0.385016	0.278051	0.169129	0.167805	0.385016	
9073000	0.118577	1	0.278429	0.176236	0.218014	0.327321	0.278429	0.176236	0.218014	0.327321	0.278429	0.176236	0.218014	0.327321	0.278429	0.176236	0.218014	0.327321	
9074000	0.118577	2	0.124216	0.178267	0.414510	0.283007	0.311682	0.176426	0.182125	0.329767	0.311682	0.176426	0.182125	0.329767	0.311682	0.176426	0.182125	0.329767	
9075000	0.118577	1	0.271765	0.208240	0.207893	0.312102	0.271765	0.208240	0.207893	0.312102	0.271765	0.208240	0.207893	0.312102	0.271765	0.208240	0.207893	0.312102	
9076000	0.118577	1	0.296634	0.169169	0.196632	0.337564	0.296634	0.169169	0.196632	0.337564	0.296634	0.169169	0.196632	0.337564	0.296634	0.169169	0.196632	0.337564	
9077000	0.118577	2	0.197642	0.373897	0.139986	0.288476	0.333272	0.155177	0.156007	0.355544	0.333272	0.155177	0.156007	0.355544	0.333272	0.155177	0.156007	0.355544	
9078000	0.118577	2	0.114877	0.340865	0.344645	0.199612	0.273471	0.218875	0.203917	0.303737	0.273471	0.218875	0.203917	0.303737	0.273471	0.218875	0.203917	0.303737	
9079000	0.118577	1	0.258983	0.222099	0.232871	0.286047	0.258983	0.222099	0.232871	0.286047	0.258983	0.222099	0.232871	0.286047	0.258983	0.222099	0.232871	0.286047	
9080000	0.118577	1	0.339730	0.188746	0.173511	0.298012	0.339730	0.188746	0.173511	0.298012	0.339730	0.188746	0.173511	0.298012	0.339730	0.188746	0.173511	0.298012	
9081000	0.118577	2	0.327700	0.278630	0.231535	0.162135	0.261549	0.233840	0.176600	0.328012	0.261549	0.233840	0.176600	0.328012	0.261549	0.233840	0.176600	0.328012	
9082000	0.118577	2	0.234051	0.261336	0.240913	0.263700	0.234051	0.261336	0.240913	0.263700	0.386687	0.132320	0.130225	0.350768	0.386687	0.132320	0.130225	0.350768	
9083000	0.118577	2	0.264774	0.237712	0.211475	0.286039	0.264774	0.237712	0.211475	0.286039	0.370599	0.159187	0.132210	0.338004	0.370599	0.159187	0.132210	0.338004	
9084000	0.118577	1	0.277698	0.221942	0.185734	0.314626	0.277698	0.221942	0.185734	0.314626	0.277698	0.221942	0.185734	0.314626	0.277698	0.221942	0.185734	0.314626	
9085000	0.118577	1	0.270487	0.223453	0.212682	0.293379	0.270487	0.223453	0.212682	0.293379	0.270487	0.223453	0.212682	0.293379	0.270487	0.223453	0.212682	0.293379	
9086000	0.118577	1	0.265922	0.233692	0.211910	0.288476	0.265922	0.233692	0.211910	0.288476	0.265922	0.233692	0.211910	0.288476	0.265922	0.233692	0.211910	0.288476	
9087000	0.118577	1	0.258895	0.220667	0.216826	0.303611	0.258895	0.220667	0.216826	0.303611	0.258895	0.220667	0.216826	0.303611	0.258895	0.220667	0.216826	0.303611	
9088000	0.118577	1	0.271646	0.217258	0.222262	0.288834	0.271646	0.217258	0.222262	0.288834	0.271646	0.217258	0.222262	0.288834	0.271646	0.217258	0.222262	0.288834	
9089000	0.118577	3	0.297886	0.241296	0.234395	0.226423	0.286346	0.211946	0.197175	0.304534	0.286346	0.211946	0.197175	0.304534	0.408864	0.089681	0.130980	0.370475	
9090000	0.118577	2	0.293130	0.226039	0.203262	0.277569	0.293130	0.226039	0.203262	0.277569	0.318995	0.188048	0.122124	0.370833	0.318995	0.188048	0.122124	0.370833	
9091000	0.118577	1	0.266798	0.206756	0.207953	0.318493	0.266798	0.206756	0.207953	0.318493	0.266798	0.206756	0.207953	0.318493	0.266798	0.206756	0.207953	0.318493	
9092000	0.118577	2	0.266693	0.222188	0.161084	0.350035	0.266693	0.222188	0.161084	0.350035	0.307855	0.197905	0.145327	0.348913	0.307855	0.197905	0.145327	0.348913	
9093000	0.118577	1	0.268614	0.223534	0.200199	0.307652	0.268614	0.223534	0.200199	0.307652	0.268614	0.223534	0.200199	0.307652	0.268614	0.223534	0.200199	0.307652	
9094000	0.118577	1	0.262255	0.201469	0.180075	0.356200	0.262255	0.201469	0.180075	0.356200	0.262255	0.201469	0.180075	0.356200	0.262255	0.201469	0.180075	0.356200	
9095000	0.118577	1	0.337132	0.175319	0.168634	0.318914	0.337132	0.175319	0.168634	0.318914	0.337132	0.175319	0.168634	0.318914	0.337132	0.175319	0.168634	0.318914	
9096000	0.118577	2	0.267745	0.251739	0.218828	0.261689	0.267745	0.251739	0.218828	0.261689	0.361089	0.211755	0.114309	0.312847	0.361089	0.211755	0.114309	0.312847	
9097000	0.118577	2	0.296147	0.287517	0.203981	0.212354	0.302028	0.193787	0.141116	0.363069	0.302028	0.193787	0.141116	0.363069	0.302028	0.193787	0.141116	0.363069	
9098000	0.118577	2	0.203409	0.429271	0.183222	0.184098	0.278325	0.178691	0.213817	0.329167	0.278325	0.178691	0.213817	0.329167	0.278325	0.178691	0.213817	0.329167	
9099000	0.118577	1	0.267011	0.236471	0.174123	0.322394	0.267011	0.236471	0.174123	0.322394	0.267011	0.236471	0.174123	0.322394	0.267011	0.236471	0.174123	0.322394	
9100000	0.118577	1	0.304351	0.220840	0.190269	0.284541	0.304351	0.220840	0.190269	0.284541	0.304351	0.220840	0.190269	0.284541	0.304351	0.220840	0.190269	0.284541	
9101000	0.118577	1	0.288252	0.201998	0.214683	0.295066	0.288252	0.201998	0.214683	0.295066	0.288252	0.201998	0.214683	0.295066	0.288252	0.201998	0.214683	0.295066	
9102000	0.118577	1	0.280459	0.236172	0.187448	0.295921	0.280459	0.236172	0.187448	0.295921	0.280459	0.236172	0.187448	0.295921	0.280459	0.236172	0.187448	0.295921	
9103000	0.118577	1	0.320587	0.211845	0.154767	0.312800	0.320587	0.211845	0.154767	0.312800	0.320587	0.211845	0.154767	0.312800	0.320587	0.211845	0.154767	0.312800	
9104000	0.118577	1	0.315927	0.209254	0.184782	0.290036	0.315927	0.209254	0.184782	0.290036	0.315927	0.209254	0.184782	0.290036	0.315927	0.209254	0.184782	0.290036	
9105000	0.118577	2	0.305150	0.253723	0.222698	0.218429	0.276039	0.188676	0.189247	0.346037	0.276039	0.188676	0.189247	0.346037	0.276039	0.188676	0.189247	0.346037	
9106000	0.118577	1	0.314971	0.234720	0.189929	0.260380	0.314971	0.234720	0.189929	0.260380	0.314971	0.234720	0.189929	0.260380	0.314971	0.234720	0.189929	0.260380	
9107000	0.118577	1	0.287152	0.229062	0.160032	0.323753	0.287152	0.229062	0.160032	0.323753	0.287152	0.229062	0.160032	0.323753	0.287152	0.229062	0.160032	0.323753	
9108000	0.118577	2	0.127297	0.245268	0.316882	0.310552	0.285631	0.220638	0.208407	0.285324	0.285631	0.220638	0.208407	0.285324	0.285631	0.220638	0.208407	0.285324	
9109000	0.118577	2	0.199073	0.167776	0.293434	0.339718	0.279323	0.201506	0.190346	0.328826	0.279323	0.201506	0.190346	0.328826	0.279323	0.201506	0.190346	0.328826	
9110000	0.118577	2	0.276125	0.221366	0.187963	0.314545	0.276125	0.221366	0.187963	0.314545	0.276125	0.221366	0.187963	0.314545	0.369700	0.187511	0.143171	0.299618	
9111000	0.118577	1	0.305594	0.177159	0.148567	0.368680	0.305594	0.177159	0.148567	0.368680	0.305594	0.177159	0.148567	0.368680	0.305594	0.177159	0.148567	0.368680	
9112000	0.118577	1	0.276723	0.223617	0.181235	0.318425	0.276723	0.223617	0.181235	0.318425	0.276723	0.223617	0.181235	0.318425	0.276723	0.223617	0.181235	0.318425	
9113000	0.118577	1	0.293626	0.177141	0.223913	0.305320	0.293626	0.177141	0.223913	0.305320	0.293626	0.177141	0.223913	0.305320	0.293626	0.177141	0.223913	0.305320	
9114000	0.118577	2	0.280531	0.227244	0.199632	0.292594	0.280531	0.227244	0.199632	0.292594	0.280531	0.227244	0.199632	0.292594	0.280191	0.119910	0.214906	0.384993	
9115000	0.118577	1	0.288235	0.199148	0.209281	0.303336	0.288235	0.199148	0.209281	0.303336	0.288235	0.199148	0.209281	0.303336	0.288235	0.199148	0.209281	0.303336	
9116000	0.118577	1	0.306640	0.202052	0.206480	0.284828	0.306640	0.202052	0.206480	0.284828	0.306640	0.202052	0.206480	0.284828	0.306640	0.202052	0.206480	0.284828	
9117000	0.118577	1	0.267643	0.224078	0.204246	0.304034	0.267643	0.224078	0.204246	0.304034	0.267643	0.224078	0.204246	0.304034	0.267643	0.224078	0.204246	0.304034	
9118000	0.118577	2	0.239277	0.234027	0.262045	0.264652	0.239277	0.234027	0.262045	0.264652	0.242858	0.147457	0.165484	0.444202	0.242858	0.147457	0.165484	0.444202	
9119000	0.118577	1	0.265288	0.220063	0.217590	0.297059	0.265288	0.220063	0.217590	0.297059	0.265288	0.220063	0.217590	0.297059	0.265288	0.220063	0.217590	0.297059	
9120000	0.118577	2	0.114548	0.269838	0.393553	0.222061	0.301564	0.229423	0.157051	0.311962	0.301564	0.229423	0.157051	0.311962	0.301564	0.229423	0.157051	0.311962	
9121000	0.118577	1	0.282784	0.223660	0.200996	0.292560	0.282784	0.223660	0.200996	0.292560	0.282784	0.223660	0.200996	0.292560	0.282784	0.223660	0.200996	0.292560	
9122000	0.118577	1	0.273972	0.219754	0.196739	0.309536	0.273972	0.219754	0.196739	0.309536	0.273972	0.219754	0.196739	0.309536	0.273972	0.219754	0.196739	0.309536	
9123000	0.118577	1	0.301265	0.196309	0.144213	0.358214	0.301265	0.196309	0.144213	0.358214	0.301265	0.196309	0.144213	0.358214	0.301265	0.196309	0.144213	0.358214	
9124000	0.118577	2	0.265303	0.241276	0.194489	0.298933	0.265303	0.241276	0.194489	0.298933	0.310954	0.178638	0.150004	0.360403	0.310954	0.178638	0.150004	0.360403	
9125000	0.118577	1	0.282123	0.215104	0.207562	0.295211	0.282123	0.215104	0.207562	0.295211	0.282123	0.215104	0.207562	0.295211	0.282123	0.215104	0.207562	0.295211	
9126000	0.118577	2	0.193207	0.367608	0.236962	0.202223	0.247697	0.199685	0.180143	0.372476	0.247697	0.199685	0.180143	0.372476	0.247697	0.199685	0.180143	0.372476	
9127000	0.118577	1	0.298802	0.213213	0.207681	0.280305	0.298802	0.213213	0.207681	0.280305	0.298802	0.213213	0.207681	0.280305	0.298802	0.213213	0.207681	0.280305	
9128000	0.118577	1	0.280800	0.228457	0.204685	0.286057	0.280800	0.228457	0.204685	0.286057	0.280800	0.228457	0.204685	0.286057	0.280800	0.228457	0.204685	0.286057	
9129000	0.118577	2	0.282498	0.231664	0.203503	0.282335	0.282498	0.231664	0.203503	0.282335	0.347626	0.151770	0.135588	0.365015	0.347626	0.151770	0.135588	0.365015	
9130000	0.118577	2	0.271820	0.224221	0.221120	0.282839	0.271820	0.224221	0.221120	0.282839	0.271820	0.224221	0.221120	0.282839	0.298137	0.192417	0.170982	0.338464	
9131000	0.118577	1	0.287942	0.198960	0.195947	0.317151	0.287942	0.198960	0.195947	0.317151	0.287942	0.198960	0.195947	0.317151	0.287942	0.198960	0.195947	0.317151	
9132000	0.118577	1	0.278400	0.237555	0.176362	0.307682	0.278400	0.237555	0.176362	0.307682	0.278400	0.237555	0.176362	0.307682	0.278400	0.237555	0.176362	0.307682	
9133000	0.118577	2	0.209923	0.248232	0.294540	0.247304	0.359519	0.148722	0.149531	0.342228	0.359519	0.148722	0.149531	0.342228	0.359519	0.148722	0.149531	0.342228	
9134000	0.118577	1	0.261244	0.219165	0.217950	0.301641	0.261244	0.219165	0.217950	0.301641	0.261244	0.219165	0.217950	0.301641	0.261244	0.219165	0.217950	0.301641	
9135000	0.118577	1	0.296342	0.167964	0.177025	0.358669	0.296342	0.167964	0.177025	0.358669	0.296342	0.167964	0.177025	0.358669	0.296342	0.167964	0.177025	0.358669	
9136000	0.118577	1	0.302369	0.215277	0.145800	0.336555	0.302369	0.215277	0.145800	0.336555	0.302369	0.215277	0.145800	0.336555	0.302369	0.215277	0.145800	0.336555	
9137000	0.118577	2	0.345120	0.239522	0.252719	0.162639	0.305875	0.182039	0.169594	0.342491	0.305875	0.182039	0.169594	0.342491	0.305875	0.182039	0.169594	0.342491	
9138000	0.118577	1	0.271328	0.234476	0.208151	0.286045	0.271328	0.234476	0.208151	0.286045	0.271328	0.234476	0.208151	0.286045	0.271328	0.234476	0.208151	0.286045	
9139000	0.118577	1	0.274722	0.205114	0.217635	0.302530	0.274722	0.205114	0.217635	0.302530	0.274722	0.205114	0.217635	0.302530	0.274722	0.205114	0.217635	0.302530	
9140000	0.118577	2	0.162891	0.233245	0.400481	0.203382	0.315955	0.182611	0.139717	0.361717	0.315955	0.182611	0.139717	0.361717	0.315955	0.182611	0.139717	0.361717	
9141000	0.118577	1	0.277678	0.213065	0.229964	0.279293	0.277678	0.213065	0.229964	0.279293	0.277678	0.213065	0.229964	0.279293	0.277678	0.213065	0.229964	0.279293	
9142000	0.118577	2	0.276170	0.233903	0.217596	0.272331	0.276170	0.233903	0.217596	0.272331	0.258662	0.160958	0.149525	0.430855	0.258662	0.160958	0.149525	0.430855	
9143000	0.118577	1	0.269516	0.228482	0.216842	0.285160	0.269516	0.228482	0.216842	0.285160	0.269516	0.228482	0.216842	0.285160	0.269516	0.228482	0.216842	0.285160	
