Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
9217000	27.685548	1	0.112984	0.239441	0.036204	0.130642	0.335730	0.144999	0.112984	0.239441	0.036204	0.130642	0.335730	0.144999	0.112984	0.239441	0.036204	0.130642	0.335730	0.144999	0.112984	0.239441	0.036204	0.130642	0.335730	0.144999	
9218000	27.685548	1	0.190727	0.213595	0.017862	0.147104	0.309701	0.121011	0.190727	0.213595	0.017862	0.147104	0.309701	0.121011	0.190727	0.213595	0.017862	0.147104	0.309701	0.121011	0.190727	0.213595	0.017862	0.147104	0.309701	0.121011	
9219000	27.685548	2	0.102940	0.226120	0.064000	0.144898	0.288583	0.173459	0.102940	0.226120	0.064000	0.144898	0.288583	0.173459	0.209282	0.254799	0.040336	0.125833	0.309002	0.060749	0.102940	0.226120	0.064000	0.144898	0.288583	0.173459	
9220000	27.685548	1	0.129014	0.261641	0.039439	0.124504	0.299895	0.145507	0.129014	0.261641	0.039439	0.124504	0.299895	0.145507	0.129014	0.261641	0.039439	0.124504	0.299895	0.145507	0.129014	0.261641	0.039439	0.124504	0.299895	0.145507	
9221000	27.685548	1	0.136595	0.282389	0.041378	0.163292	0.251616	0.124730	0.136595	0.282389	0.041378	0.163292	0.251616	0.124730	0.136595	0.282389	0.041378	0.163292	0.251616	0.124730	0.136595	0.282389	0.041378	0.163292	0.251616	0.124730	
9222000	27.685548	1	0.095038	0.223554	0.045782	0.140811	0.339347	0.155466	0.095038	0.223554	0.045782	0.140811	0.339347	0.155466	0.095038	0.223554	0.045782	0.140811	0.339347	0.155466	0.095038	0.223554	0.045782	0.140811	0.339347	0.155466	
9223000	27.685548	1	0.127905	0.212690	0.040962	0.144689	0.311108	0.162646	0.127905	0.212690	0.040962	0.144689	0.311108	0.162646	0.127905	0.212690	0.040962	0.144689	0.311108	0.162646	0.127905	0.212690	0.040962	0.144689	0.311108	0.162646	
9224000	27.685548	1	0.132064	0.232544	0.049362	0.148553	0.318067	0.119410	0.132064	0.232544	0.049362	0.148553	0.318067	0.119410	0.132064	0.232544	0.049362	0.148553	0.318067	0.119410	0.132064	0.232544	0.049362	0.148553	0.318067	0.119410	
9225000	27.685548	1	0.137774	0.222643	0.027798	0.182696	0.285755	0.143334	0.137774	0.222643	0.027798	0.182696	0.285755	0.143334	0.137774	0.222643	0.027798	0.182696	0.285755	0.143334	0.137774	0.222643	0.027798	0.182696	0.285755	0.143334	
9226000	27.685548	1	0.122328	0.243114	0.040686	0.179491	0.262825	0.151556	0.122328	0.243114	0.040686	0.179491	0.262825	0.151556	0.122328	0.243114	0.040686	0.179491	0.262825	0.151556	0.122328	0.243114	0.040686	0.179491	0.262825	0.151556	
9227000	27.685548	1	0.135373	0.233010	0.043010	0.168393	0.279160	0.141054	0.135373	0.233010	0.043010	0.168393	0.279160	0.141054	0.135373	0.233010	0.043010	0.168393	0.279160	0.141054	0.135373	0.233010	0.043010	0.168393	0.279160	0.141054	
9228000	27.685548	1	0.136523	0.230091	0.053151	0.161382	0.281195	0.137658	0.136523	0.230091	0.053151	0.161382	0.281195	0.137658	0.136523	0.230091	0.053151	0.161382	0.281195	0.137658	0.136523	0.230091	0.053151	0.161382	0.281195	0.137658	
9229000	27.685548	1	0.109303	0.199708	0.042337	0.191772	0.305074	0.151807	0.109303	0.199708	0.042337	0.191772	0.305074	0.151807	0.109303	0.199708	0.042337	0.191772	0.305074	0.151807	0.109303	0.199708	0.042337	0.191772	0.305074	0.151807	
9230000	27.685548	1	0.088421	0.278734	0.052330	0.188375	0.237655	0.154485	0.088421	0.278734	0.052330	0.188375	0.237655	0.154485	0.088421	0.278734	0.052330	0.188375	0.237655	0.154485	0.088421	0.278734	0.052330	0.188375	0.237655	0.154485	
9231000	27.685548	1	0.151284	0.258056	0.045386	0.078852	0.316230	0.150193	0.151284	0.258056	0.045386	0.078852	0.316230	0.150193	0.151284	0.258056	0.045386	0.078852	0.316230	0.150193	0.151284	0.258056	0.045386	0.078852	0.316230	0.150193	
9232000	27.685548	1	0.113572	0.250177	0.031231	0.139654	0.294691	0.170676	0.113572	0.250177	0.031231	0.139654	0.294691	0.170676	0.113572	0.250177	0.031231	0.139654	0.294691	0.170676	0.113572	0.250177	0.031231	0.139654	0.294691	0.170676	
9233000	27.685548	1	0.113289	0.242263	0.053194	0.158295	0.274265	0.158694	0.113289	0.242263	0.053194	0.158295	0.274265	0.158694	0.113289	0.242263	0.053194	0.158295	0.274265	0.158694	0.113289	0.242263	0.053194	0.158295	0.274265	0.158694	
9234000	27.685548	1	0.115643	0.256862	0.047061	0.147503	0.280346	0.152585	0.115643	0.256862	0.047061	0.147503	0.280346	0.152585	0.115643	0.256862	0.047061	0.147503	0.280346	0.152585	0.115643	0.256862	0.047061	0.147503	0.280346	0.152585	
9235000	27.685548	1	0.116899	0.217399	0.043278	0.163719	0.311492	0.147213	0.116899	0.217399	0.043278	0.163719	0.311492	0.147213	0.116899	0.217399	0.043278	0.163719	0.311492	0.147213	0.116899	0.217399	0.043278	0.163719	0.311492	0.147213	
9236000	27.685548	1	0.149177	0.242214	0.050457	0.113811	0.329706	0.114634	0.149177	0.242214	0.050457	0.113811	0.329706	0.114634	0.149177	0.242214	0.050457	0.113811	0.329706	0.114634	0.149177	0.242214	0.050457	0.113811	0.329706	0.114634	
9237000	27.685548	1	0.139221	0.255771	0.045071	0.153852	0.292149	0.113936	0.139221	0.255771	0.045071	0.153852	0.292149	0.113936	0.139221	0.255771	0.045071	0.153852	0.292149	0.113936	0.139221	0.255771	0.045071	0.153852	0.292149	0.113936	
9238000	27.685548	1	0.116941	0.240878	0.046874	0.125966	0.308136	0.161204	0.116941	0.240878	0.046874	0.125966	0.308136	0.161204	0.116941	0.240878	0.046874	0.125966	0.308136	0.161204	0.116941	0.240878	0.046874	0.125966	0.308136	0.161204	
9239000	27.685548	1	0.121383	0.258511	0.037017	0.151481	0.319223	0.112384	0.121383	0.258511	0.037017	0.151481	0.319223	0.112384	0.121383	0.258511	0.037017	0.151481	0.319223	0.112384	0.121383	0.258511	0.037017	0.151481	0.319223	0.112384	
9240000	27.685548	1	0.098628	0.227058	0.036274	0.145546	0.320140	0.172354	0.098628	0.227058	0.036274	0.145546	0.320140	0.172354	0.098628	0.227058	0.036274	0.145546	0.320140	0.172354	0.098628	0.227058	0.036274	0.145546	0.320140	0.172354	
9241000	27.685548	1	0.116155	0.261161	0.035254	0.155836	0.300614	0.130980	0.116155	0.261161	0.035254	0.155836	0.300614	0.130980	0.116155	0.261161	0.035254	0.155836	0.300614	0.130980	0.116155	0.261161	0.035254	0.155836	0.300614	0.130980	
9242000	27.685548	1	0.123186	0.282529	0.040943	0.160700	0.250622	0.142019	0.123186	0.282529	0.040943	0.160700	0.250622	0.142019	0.123186	0.282529	0.040943	0.160700	0.250622	0.142019	0.123186	0.282529	0.040943	0.160700	0.250622	0.142019	
9243000	27.685548	1	0.107542	0.223508	0.039703	0.162295	0.313866	0.153086	0.107542	0.223508	0.039703	0.162295	0.313866	0.153086	0.107542	0.223508	0.039703	0.162295	0.313866	0.153086	0.107542	0.223508	0.039703	0.162295	0.313866	0.153086	
9244000	27.685548	1	0.126608	0.246962	0.049749	0.156444	0.288268	0.131969	0.126608	0.246962	0.049749	0.156444	0.288268	0.131969	0.126608	0.246962	0.049749	0.156444	0.288268	0.131969	0.126608	0.246962	0.049749	0.156444	0.288268	0.131969	
9245000	27.685548	1	0.146009	0.291773	0.040581	0.130148	0.253736	0.137752	0.146009	0.291773	0.040581	0.130148	0.253736	0.137752	0.146009	0.291773	0.040581	0.130148	0.253736	0.137752	0.146009	0.291773	0.040581	0.130148	0.253736	0.137752	
9246000	27.685548	1	0.136584	0.252585	0.033733	0.146959	0.288067	0.142072	0.136584	0.252585	0.033733	0.146959	0.288067	0.142072	0.136584	0.252585	0.033733	0.146959	0.288067	0.142072	0.136584	0.252585	0.033733	0.146959	0.288067	0.142072	
9247000	27.685548	2	0.144504	0.265695	0.043556	0.129452	0.268209	0.148584	0.223981	0.148304	0.110639	0.089726	0.358944	0.068406	0.144504	0.265695	0.043556	0.129452	0.268209	0.148584	0.144504	0.265695	0.043556	0.129452	0.268209	0.148584	
9248000	27.685548	1	0.115240	0.262574	0.055253	0.142528	0.273605	0.150802	0.115240	0.262574	0.055253	0.142528	0.273605	0.150802	0.115240	0.262574	0.055253	0.142528	0.273605	0.150802	0.115240	0.262574	0.055253	0.142528	0.273605	0.150802	
9249000	27.685548	1	0.112153	0.256060	0.033409	0.181416	0.283415	0.133547	0.112153	0.256060	0.033409	0.181416	0.283415	0.133547	0.112153	0.256060	0.033409	0.181416	0.283415	0.133547	0.112153	0.256060	0.033409	0.181416	0.283415	0.133547	
9250000	27.685548	1	0.153143	0.212014	0.028180	0.152322	0.333791	0.120550	0.153143	0.212014	0.028180	0.152322	0.333791	0.120550	0.153143	0.212014	0.028180	0.152322	0.333791	0.120550	0.153143	0.212014	0.028180	0.152322	0.333791	0.120550	
9251000	27.685548	1	0.143101	0.278000	0.029608	0.132990	0.279431	0.136871	0.143101	0.278000	0.029608	0.132990	0.279431	0.136871	0.143101	0.278000	0.029608	0.132990	0.279431	0.136871	0.143101	0.278000	0.029608	0.132990	0.279431	0.136871	
9252000	27.685548	1	0.116047	0.281328	0.033973	0.149608	0.272160	0.146885	0.116047	0.281328	0.033973	0.149608	0.272160	0.146885	0.116047	0.281328	0.033973	0.149608	0.272160	0.146885	0.116047	0.281328	0.033973	0.149608	0.272160	0.146885	
9253000	27.685548	1	0.128313	0.228574	0.022666	0.142894	0.318776	0.158777	0.128313	0.228574	0.022666	0.142894	0.318776	0.158777	0.128313	0.228574	0.022666	0.142894	0.318776	0.158777	0.128313	0.228574	0.022666	0.142894	0.318776	0.158777	
9254000	27.685548	1	0.148031	0.237237	0.044235	0.144365	0.299119	0.127014	0.148031	0.237237	0.044235	0.144365	0.299119	0.127014	0.148031	0.237237	0.044235	0.144365	0.299119	0.127014	0.148031	0.237237	0.044235	0.144365	0.299119	0.127014	
9255000	27.685548	1	0.148290	0.233968	0.045558	0.154123	0.286426	0.131636	0.148290	0.233968	0.045558	0.154123	0.286426	0.131636	0.148290	0.233968	0.045558	0.154123	0.286426	0.131636	0.148290	0.233968	0.045558	0.154123	0.286426	0.131636	
9256000	27.685548	1	0.117291	0.268759	0.017353	0.183855	0.298323	0.114419	0.117291	0.268759	0.017353	0.183855	0.298323	0.114419	0.117291	0.268759	0.017353	0.183855	0.298323	0.114419	0.117291	0.268759	0.017353	0.183855	0.298323	0.114419	
9257000	27.685548	1	0.120806	0.268230	0.046440	0.157417	0.268781	0.138325	0.120806	0.268230	0.046440	0.157417	0.268781	0.138325	0.120806	0.268230	0.046440	0.157417	0.268781	0.138325	0.120806	0.268230	0.046440	0.157417	0.268781	0.138325	
9258000	27.685548	1	0.131771	0.236716	0.048917	0.111343	0.303267	0.167987	0.131771	0.236716	0.048917	0.111343	0.303267	0.167987	0.131771	0.236716	0.048917	0.111343	0.303267	0.167987	0.131771	0.236716	0.048917	0.111343	0.303267	0.167987	
9259000	27.685548	2	0.125889	0.231549	0.042065	0.190972	0.271153	0.138371	0.125889	0.231549	0.042065	0.190972	0.271153	0.138371	0.125889	0.231549	0.042065	0.190972	0.271153	0.138371	0.195421	0.299405	0.032319	0.066396	0.185477	0.220982	
9260000	27.685548	1	0.125685	0.193184	0.023363	0.184046	0.328140	0.145583	0.125685	0.193184	0.023363	0.184046	0.328140	0.145583	0.125685	0.193184	0.023363	0.184046	0.328140	0.145583	0.125685	0.193184	0.023363	0.184046	0.328140	0.145583	
9261000	27.685548	2	0.115606	0.234027	0.027828	0.239960	0.274290	0.108289	0.162528	0.206363	0.045351	0.227347	0.202213	0.156197	0.115606	0.234027	0.027828	0.239960	0.274290	0.108289	0.115606	0.234027	0.027828	0.239960	0.274290	0.108289	
9262000	27.685548	1	0.144439	0.225242	0.025945	0.144551	0.292410	0.167414	0.144439	0.225242	0.025945	0.144551	0.292410	0.167414	0.144439	0.225242	0.025945	0.144551	0.292410	0.167414	0.144439	0.225242	0.025945	0.144551	0.292410	0.167414	
9263000	27.685548	1	0.161364	0.253104	0.037156	0.138056	0.296953	0.113367	0.161364	0.253104	0.037156	0.138056	0.296953	0.113367	0.161364	0.253104	0.037156	0.138056	0.296953	0.113367	0.161364	0.253104	0.037156	0.138056	0.296953	0.113367	
9264000	27.685548	1	0.126465	0.195423	0.039326	0.129752	0.377356	0.131678	0.126465	0.195423	0.039326	0.129752	0.377356	0.131678	0.126465	0.195423	0.039326	0.129752	0.377356	0.131678	0.126465	0.195423	0.039326	0.129752	0.377356	0.131678	
9265000	27.685548	2	0.103145	0.273720	0.045009	0.172364	0.284509	0.121253	0.103145	0.273720	0.045009	0.172364	0.284509	0.121253	0.103145	0.273720	0.045009	0.172364	0.284509	0.121253	0.138680	0.174914	0.042078	0.059260	0.444586	0.140482	
9266000	27.685548	1	0.170800	0.255101	0.044319	0.126200	0.234286	0.169295	0.170800	0.255101	0.044319	0.126200	0.234286	0.169295	0.170800	0.255101	0.044319	0.126200	0.234286	0.169295	0.170800	0.255101	0.044319	0.126200	0.234286	0.169295	
9267000	27.685548	1	0.188528	0.237154	0.035232	0.145326	0.278046	0.115713	0.188528	0.237154	0.035232	0.145326	0.278046	0.115713	0.188528	0.237154	0.035232	0.145326	0.278046	0.115713	0.188528	0.237154	0.035232	0.145326	0.278046	0.115713	
9268000	27.685548	1	0.111113	0.222143	0.034276	0.160753	0.327656	0.144060	0.111113	0.222143	0.034276	0.160753	0.327656	0.144060	0.111113	0.222143	0.034276	0.160753	0.327656	0.144060	0.111113	0.222143	0.034276	0.160753	0.327656	0.144060	
9269000	27.685548	1	0.123172	0.243202	0.042505	0.118139	0.285577	0.187406	0.123172	0.243202	0.042505	0.118139	0.285577	0.187406	0.123172	0.243202	0.042505	0.118139	0.285577	0.187406	0.123172	0.243202	0.042505	0.118139	0.285577	0.187406	
9270000	27.685548	2	0.060028	0.211236	0.021512	0.233555	0.267627	0.206042	0.152245	0.200219	0.039103	0.158215	0.303173	0.147044	0.152245	0.200219	0.039103	0.158215	0.303173	0.147044	0.152245	0.200219	0.039103	0.158215	0.303173	0.147044	
9271000	27.685548	1	0.097315	0.285653	0.043787	0.169466	0.258384	0.145394	0.097315	0.285653	0.043787	0.169466	0.258384	0.145394	0.097315	0.285653	0.043787	0.169466	0.258384	0.145394	0.097315	0.285653	0.043787	0.169466	0.258384	0.145394	
9272000	27.685548	1	0.144007	0.241938	0.037601	0.129032	0.249532	0.197890	0.144007	0.241938	0.037601	0.129032	0.249532	0.197890	0.144007	0.241938	0.037601	0.129032	0.249532	0.197890	0.144007	0.241938	0.037601	0.129032	0.249532	0.197890	
9273000	27.685548	1	0.117561	0.214049	0.033622	0.173041	0.298402	0.163325	0.117561	0.214049	0.033622	0.173041	0.298402	0.163325	0.117561	0.214049	0.033622	0.173041	0.298402	0.163325	0.117561	0.214049	0.033622	0.173041	0.298402	0.163325	
9274000	27.685548	1	0.123996	0.210254	0.036774	0.165026	0.306575	0.157376	0.123996	0.210254	0.036774	0.165026	0.306575	0.157376	0.123996	0.210254	0.036774	0.165026	0.306575	0.157376	0.123996	0.210254	0.036774	0.165026	0.306575	0.157376	
9275000	27.685548	1	0.107542	0.235036	0.038673	0.181355	0.273945	0.163449	0.107542	0.235036	0.038673	0.181355	0.273945	0.163449	0.107542	0.235036	0.038673	0.181355	0.273945	0.163449	0.107542	0.235036	0.038673	0.181355	0.273945	0.163449	
9276000	27.685548	2	0.114970	0.226197	0.052911	0.177913	0.288359	0.139651	0.114970	0.226197	0.052911	0.177913	0.288359	0.139651	0.114970	0.226197	0.052911	0.177913	0.288359	0.139651	0.195866	0.185424	0.052519	0.077340	0.374361	0.114490	
9277000	27.685548	1	0.126061	0.207427	0.037041	0.130833	0.338451	0.160188	0.126061	0.207427	0.037041	0.130833	0.338451	0.160188	0.126061	0.207427	0.037041	0.130833	0.338451	0.160188	0.126061	0.207427	0.037041	0.130833	0.338451	0.160188	
9278000	27.685548	1	0.120867	0.224296	0.022048	0.196889	0.275661	0.160240	0.120867	0.224296	0.022048	0.196889	0.275661	0.160240	0.120867	0.224296	0.022048	0.196889	0.275661	0.160240	0.120867	0.224296	0.022048	0.196889	0.275661	0.160240	
9279000	27.685548	1	0.160343	0.244770	0.031644	0.136160	0.269743	0.157341	0.160343	0.244770	0.031644	0.136160	0.269743	0.157341	0.160343	0.244770	0.031644	0.136160	0.269743	0.157341	0.160343	0.244770	0.031644	0.136160	0.269743	0.157341	
9280000	27.685548	1	0.145922	0.237549	0.048478	0.135564	0.298447	0.134040	0.145922	0.237549	0.048478	0.135564	0.298447	0.134040	0.145922	0.237549	0.048478	0.135564	0.298447	0.134040	0.145922	0.237549	0.048478	0.135564	0.298447	0.134040	
9281000	27.685548	1	0.158021	0.234985	0.041795	0.128234	0.281057	0.155907	0.158021	0.234985	0.041795	0.128234	0.281057	0.155907	0.158021	0.234985	0.041795	0.128234	0.281057	0.155907	0.158021	0.234985	0.041795	0.128234	0.281057	0.155907	
9282000	27.685548	1	0.143622	0.288553	0.042311	0.122986	0.264350	0.138177	0.143622	0.288553	0.042311	0.122986	0.264350	0.138177	0.143622	0.288553	0.042311	0.122986	0.264350	0.138177	0.143622	0.288553	0.042311	0.122986	0.264350	0.138177	
9283000	27.685548	1	0.120506	0.267164	0.042909	0.145007	0.280741	0.143674	0.120506	0.267164	0.042909	0.145007	0.280741	0.143674	0.120506	0.267164	0.042909	0.145007	0.280741	0.143674	0.120506	0.267164	0.042909	0.145007	0.280741	0.143674	
9284000	27.685548	1	0.148393	0.224151	0.030580	0.138347	0.315857	0.142672	0.148393	0.224151	0.030580	0.138347	0.315857	0.142672	0.148393	0.224151	0.030580	0.138347	0.315857	0.142672	0.148393	0.224151	0.030580	0.138347	0.315857	0.142672	
9285000	27.685548	1	0.145723	0.274605	0.051041	0.134186	0.263665	0.130780	0.145723	0.274605	0.051041	0.134186	0.263665	0.130780	0.145723	0.274605	0.051041	0.134186	0.263665	0.130780	0.145723	0.274605	0.051041	0.134186	0.263665	0.130780	
9286000	27.685548	1	0.097142	0.285348	0.036783	0.143553	0.260683	0.176491	0.097142	0.285348	0.036783	0.143553	0.260683	0.176491	0.097142	0.285348	0.036783	0.143553	0.260683	0.176491	0.097142	0.285348	0.036783	0.143553	0.260683	0.176491	
9287000	27.685548	1	0.137197	0.224407	0.042794	0.142917	0.314341	0.138344	0.137197	0.224407	0.042794	0.142917	0.314341	0.138344	0.137197	0.224407	0.042794	0.142917	0.314341	0.138344	0.137197	0.224407	0.042794	0.142917	0.314341	0.138344	
9288000	27.685548	1	0.159724	0.183509	0.023909	0.144475	0.328105	0.160277	0.159724	0.183509	0.023909	0.144475	0.328105	0.160277	0.159724	0.183509	0.023909	0.144475	0.328105	0.160277	0.159724	0.183509	0.023909	0.144475	0.328105	0.160277	
9289000	27.685548	1	0.129827	0.194325	0.016175	0.156990	0.365001	0.137682	0.129827	0.194325	0.016175	0.156990	0.365001	0.137682	0.129827	0.194325	0.016175	0.156990	0.365001	0.137682	0.129827	0.194325	0.016175	0.156990	0.365001	0.137682	
9290000	27.685548	1	0.096685	0.282100	0.034416	0.154298	0.283798	0.148703	0.096685	0.282100	0.034416	0.154298	0.283798	0.148703	0.096685	0.282100	0.034416	0.154298	0.283798	0.148703	0.096685	0.282100	0.034416	0.154298	0.283798	0.148703	
9291000	27.685548	1	0.118139	0.217334	0.030142	0.166382	0.299078	0.168925	0.118139	0.217334	0.030142	0.166382	0.299078	0.168925	0.118139	0.217334	0.030142	0.166382	0.299078	0.168925	0.118139	0.217334	0.030142	0.166382	0.299078	0.168925	
9292000	27.685548	1	0.144925	0.229318	0.029045	0.135936	0.337093	0.123684	0.144925	0.229318	0.029045	0.135936	0.337093	0.123684	0.144925	0.229318	0.029045	0.135936	0.337093	0.123684	0.144925	0.229318	0.029045	0.135936	0.337093	0.123684	
9293000	27.685548	1	0.150229	0.266907	0.035465	0.114382	0.292775	0.140242	0.150229	0.266907	0.035465	0.114382	0.292775	0.140242	0.150229	0.266907	0.035465	0.114382	0.292775	0.140242	0.150229	0.266907	0.035465	0.114382	0.292775	0.140242	
9294000	27.685548	1	0.128471	0.288605	0.044969	0.135250	0.243892	0.158813	0.128471	0.288605	0.044969	0.135250	0.243892	0.158813	0.128471	0.288605	0.044969	0.135250	0.243892	0.158813	0.128471	0.288605	0.044969	0.135250	0.243892	0.158813	
9295000	27.685548	1	0.145750	0.271147	0.033825	0.178178	0.238879	0.132220	0.145750	0.271147	0.033825	0.178178	0.238879	0.132220	0.145750	0.271147	0.033825	0.178178	0.238879	0.132220	0.145750	0.271147	0.033825	0.178178	0.238879	0.132220	
9296000	27.685548	1	0.094074	0.251598	0.034480	0.142088	0.317463	0.160297	0.094074	0.251598	0.034480	0.142088	0.317463	0.160297	0.094074	0.251598	0.034480	0.142088	0.317463	0.160297	0.094074	0.251598	0.034480	0.142088	0.317463	0.160297	
9297000	27.685548	1	0.135897	0.225467	0.025715	0.144133	0.312288	0.156500	0.135897	0.225467	0.025715	0.144133	0.312288	0.156500	0.135897	0.225467	0.025715	0.144133	0.312288	0.156500	0.135897	0.225467	0.025715	0.144133	0.312288	0.156500	
9298000	27.685548	1	0.117768	0.223288	0.036422	0.152542	0.320012	0.149968	0.117768	0.223288	0.036422	0.152542	0.320012	0.149968	0.117768	0.223288	0.036422	0.152542	0.320012	0.149968	0.117768	0.223288	0.036422	0.152542	0.320012	0.149968	
9299000	27.685548	1	0.129685	0.237198	0.027175	0.151453	0.303984	0.150505	0.129685	0.237198	0.027175	0.151453	0.303984	0.150505	0.129685	0.237198	0.027175	0.151453	0.303984	0.150505	0.129685	0.237198	0.027175	0.151453	0.303984	0.150505	
9300000	27.685548	1	0.107893	0.285013	0.031698	0.166563	0.261456	0.147377	0.107893	0.285013	0.031698	0.166563	0.261456	0.147377	0.107893	0.285013	0.031698	0.166563	0.261456	0.147377	0.107893	0.285013	0.031698	0.166563	0.261456	0.147377	
9301000	27.685548	1	0.144221	0.217949	0.032599	0.133723	0.321920	0.149588	0.144221	0.217949	0.032599	0.133723	0.321920	0.149588	0.144221	0.217949	0.032599	0.133723	0.321920	0.149588	0.144221	0.217949	0.032599	0.133723	0.321920	0.149588	
9302000	27.685548	1	0.128697	0.266646	0.027004	0.188453	0.247225	0.141975	0.128697	0.266646	0.027004	0.188453	0.247225	0.141975	0.128697	0.266646	0.027004	0.188453	0.247225	0.141975	0.128697	0.266646	0.027004	0.188453	0.247225	0.141975	
9303000	27.685548	1	0.109140	0.221481	0.031095	0.138685	0.336547	0.163052	0.109140	0.221481	0.031095	0.138685	0.336547	0.163052	0.109140	0.221481	0.031095	0.138685	0.336547	0.163052	0.109140	0.221481	0.031095	0.138685	0.336547	0.163052	
9304000	27.685548	1	0.118333	0.263463	0.030289	0.186300	0.267143	0.134471	0.118333	0.263463	0.030289	0.186300	0.267143	0.134471	0.118333	0.263463	0.030289	0.186300	0.267143	0.134471	0.118333	0.263463	0.030289	0.186300	0.267143	0.134471	
9305000	27.685548	1	0.159853	0.312155	0.016760	0.138274	0.227913	0.145046	0.159853	0.312155	0.016760	0.138274	0.227913	0.145046	0.159853	0.312155	0.016760	0.138274	0.227913	0.145046	0.159853	0.312155	0.016760	0.138274	0.227913	0.145046	
9306000	27.685548	2	0.112111	0.182670	0.080691	0.159299	0.327709	0.137520	0.112111	0.182670	0.080691	0.159299	0.327709	0.137520	0.149998	0.223262	0.027527	0.172662	0.305736	0.120815	0.149998	0.223262	0.027527	0.172662	0.305736	0.120815	
9307000	27.685548	1	0.135099	0.216165	0.044194	0.123025	0.344907	0.136610	0.135099	0.216165	0.044194	0.123025	0.344907	0.136610	0.135099	0.216165	0.044194	0.123025	0.344907	0.136610	0.135099	0.216165	0.044194	0.123025	0.344907	0.136610	
9308000	27.685548	1	0.125941	0.224802	0.039422	0.130152	0.347555	0.132128	0.125941	0.224802	0.039422	0.130152	0.347555	0.132128	0.125941	0.224802	0.039422	0.130152	0.347555	0.132128	0.125941	0.224802	0.039422	0.130152	0.347555	0.132128	
9309000	27.685548	1	0.160336	0.246379	0.066927	0.107729	0.260812	0.157817	0.160336	0.246379	0.066927	0.107729	0.260812	0.157817	0.160336	0.246379	0.066927	0.107729	0.260812	0.157817	0.160336	0.246379	0.066927	0.107729	0.260812	0.157817	
9310000	27.685548	1	0.129340	0.245601	0.025427	0.182537	0.281059	0.136036	0.129340	0.245601	0.025427	0.182537	0.281059	0.136036	0.129340	0.245601	0.025427	0.182537	0.281059	0.136036	0.129340	0.245601	0.025427	0.182537	0.281059	0.136036	
9311000	27.685548	2	0.041805	0.134217	0.072230	0.210936	0.312387	0.228425	0.112843	0.232792	0.045375	0.123841	0.310491	0.174658	0.112843	0.232792	0.045375	0.123841	0.310491	0.174658	0.112843	0.232792	0.045375	0.123841	0.310491	0.174658	
9312000	27.685548	1	0.127367	0.274652	0.045229	0.145322	0.281559	0.125871	0.127367	0.274652	0.045229	0.145322	0.281559	0.125871	0.127367	0.274652	0.045229	0.145322	0.281559	0.125871	0.127367	0.274652	0.045229	0.145322	0.281559	0.125871	
9313000	27.685548	1	0.115288	0.221911	0.038001	0.146613	0.341626	0.136562	0.115288	0.221911	0.038001	0.146613	0.341626	0.136562	0.115288	0.221911	0.038001	0.146613	0.341626	0.136562	0.115288	0.221911	0.038001	0.146613	0.341626	0.136562	
9314000	27.685548	1	0.091700	0.240465	0.041768	0.185192	0.285110	0.155764	0.091700	0.240465	0.041768	0.185192	0.285110	0.155764	0.091700	0.240465	0.041768	0.185192	0.285110	0.155764	0.091700	0.240465	0.041768	0.185192	0.285110	0.155764	
9315000	27.685548	1	0.106173	0.275365	0.035460	0.177792	0.271874	0.133337	0.106173	0.275365	0.035460	0.177792	0.271874	0.133337	0.106173	0.275365	0.035460	0.177792	0.271874	0.133337	0.106173	0.275365	0.035460	0.177792	0.271874	0.133337	
9316000	27.685548	1	0.116247	0.228046	0.044587	0.108235	0.374421	0.128463	0.116247	0.228046	0.044587	0.108235	0.374421	0.128463	0.116247	0.228046	0.044587	0.108235	0.374421	0.128463	0.116247	0.228046	0.044587	0.108235	0.374421	0.128463	
9317000	27.685548	2	0.100503	0.129778	0.056108	0.186670	0.455366	0.071575	0.160048	0.191067	0.021283	0.145588	0.313439	0.168575	0.160048	0.191067	0.021283	0.145588	0.313439	0.168575	0.160048	0.191067	0.021283	0.145588	0.313439	0.168575	
9318000	27.685548	1	0.138817	0.219453	0.040002	0.139036	0.327653	0.135038	0.138817	0.219453	0.040002	0.139036	0.327653	0.135038	0.138817	0.219453	0.040002	0.139036	0.327653	0.135038	0.138817	0.219453	0.040002	0.139036	0.327653	0.135038	
9319000	27.685548	1	0.133571	0.234512	0.050896	0.137690	0.297122	0.146208	0.133571	0.234512	0.050896	0.137690	0.297122	0.146208	0.133571	0.234512	0.050896	0.137690	0.297122	0.146208	0.133571	0.234512	0.050896	0.137690	0.297122	0.146208	
9320000	27.685548	2	0.118274	0.246383	0.021399	0.107573	0.352116	0.154254	0.118274	0.246383	0.021399	0.107573	0.352116	0.154254	0.118274	0.246383	0.021399	0.107573	0.352116	0.154254	0.223100	0.248944	0.020036	0.012852	0.299339	0.195729	
