Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
8852000	0.879386	1	0.286844	0.216357	0.191701	0.305098	0.286844	0.216357	0.191701	0.305098	0.286844	0.216357	0.191701	0.305098	0.286844	0.216357	0.191701	0.305098	
8853000	0.879386	1	0.280501	0.209051	0.209679	0.300768	0.280501	0.209051	0.209679	0.300768	0.280501	0.209051	0.209679	0.300768	0.280501	0.209051	0.209679	0.300768	
8854000	0.879386	1	0.293580	0.193012	0.194943	0.318466	0.293580	0.193012	0.194943	0.318466	0.293580	0.193012	0.194943	0.318466	0.293580	0.193012	0.194943	0.318466	
8855000	0.879386	2	0.290147	0.209744	0.198696	0.301414	0.290147	0.209744	0.198696	0.301414	0.327841	0.162250	0.157315	0.352593	0.327841	0.162250	0.157315	0.352593	
8856000	0.879386	1	0.277776	0.219384	0.179344	0.323496	0.277776	0.219384	0.179344	0.323496	0.277776	0.219384	0.179344	0.323496	0.277776	0.219384	0.179344	0.323496	
8857000	0.879386	1	0.307452	0.203670	0.196035	0.292844	0.307452	0.203670	0.196035	0.292844	0.307452	0.203670	0.196035	0.292844	0.307452	0.203670	0.196035	0.292844	
8858000	0.879386	1	0.290411	0.198691	0.212386	0.298512	0.290411	0.198691	0.212386	0.298512	0.290411	0.198691	0.212386	0.298512	0.290411	0.198691	0.212386	0.298512	
8859000	0.879386	1	0.283421	0.202450	0.194516	0.319613	0.283421	0.202450	0.194516	0.319613	0.283421	0.202450	0.194516	0.319613	0.283421	0.202450	0.194516	0.319613	
8860000	0.879386	1	0.297683	0.187215	0.195511	0.319591	0.297683	0.187215	0.195511	0.319591	0.297683	0.187215	0.195511	0.319591	0.297683	0.187215	0.195511	0.319591	
8861000	0.879386	1	0.297527	0.206496	0.190353	0.305625	0.297527	0.206496	0.190353	0.305625	0.297527	0.206496	0.190353	0.305625	0.297527	0.206496	0.190353	0.305625	
8862000	0.879386	1	0.260855	0.234704	0.194443	0.309998	0.260855	0.234704	0.194443	0.309998	0.260855	0.234704	0.194443	0.309998	0.260855	0.234704	0.194443	0.309998	
8863000	0.879386	1	0.293359	0.219125	0.183178	0.304339	0.293359	0.219125	0.183178	0.304339	0.293359	0.219125	0.183178	0.304339	0.293359	0.219125	0.183178	0.304339	
8864000	0.879386	1	0.272913	0.245741	0.174375	0.306970	0.272913	0.245741	0.174375	0.306970	0.272913	0.245741	0.174375	0.306970	0.272913	0.245741	0.174375	0.306970	
8865000	0.879386	2	0.288312	0.211486	0.187792	0.312411	0.288312	0.211486	0.187792	0.312411	0.317933	0.182151	0.126625	0.373291	0.317933	0.182151	0.126625	0.373291	
8866000	0.879386	1	0.292211	0.198933	0.204824	0.304032	0.292211	0.198933	0.204824	0.304032	0.292211	0.198933	0.204824	0.304032	0.292211	0.198933	0.204824	0.304032	
8867000	0.879386	2	0.287847	0.224227	0.183325	0.304602	0.287847	0.224227	0.183325	0.304602	0.348248	0.171996	0.162799	0.316957	0.348248	0.171996	0.162799	0.316957	
8868000	0.879386	1	0.307871	0.198522	0.182828	0.310779	0.307871	0.198522	0.182828	0.310779	0.307871	0.198522	0.182828	0.310779	0.307871	0.198522	0.182828	0.310779	
8869000	0.879386	1	0.276791	0.208334	0.164951	0.349923	0.276791	0.208334	0.164951	0.349923	0.276791	0.208334	0.164951	0.349923	0.276791	0.208334	0.164951	0.349923	
8870000	0.879386	1	0.284355	0.201381	0.193096	0.321167	0.284355	0.201381	0.193096	0.321167	0.284355	0.201381	0.193096	0.321167	0.284355	0.201381	0.193096	0.321167	
8871000	0.879386	1	0.291334	0.216673	0.145036	0.346957	0.291334	0.216673	0.145036	0.346957	0.291334	0.216673	0.145036	0.346957	0.291334	0.216673	0.145036	0.346957	
8872000	0.879386	1	0.278583	0.206073	0.188331	0.327013	0.278583	0.206073	0.188331	0.327013	0.278583	0.206073	0.188331	0.327013	0.278583	0.206073	0.188331	0.327013	
8873000	0.879386	1	0.275307	0.206619	0.193641	0.324433	0.275307	0.206619	0.193641	0.324433	0.275307	0.206619	0.193641	0.324433	0.275307	0.206619	0.193641	0.324433	
8874000	0.879386	1	0.289139	0.213080	0.184159	0.313621	0.289139	0.213080	0.184159	0.313621	0.289139	0.213080	0.184159	0.313621	0.289139	0.213080	0.184159	0.313621	
8875000	0.879386	1	0.279899	0.202744	0.195590	0.321766	0.279899	0.202744	0.195590	0.321766	0.279899	0.202744	0.195590	0.321766	0.279899	0.202744	0.195590	0.321766	
8876000	0.879386	1	0.291156	0.207605	0.199032	0.302207	0.291156	0.207605	0.199032	0.302207	0.291156	0.207605	0.199032	0.302207	0.291156	0.207605	0.199032	0.302207	
8877000	0.879386	1	0.287364	0.214840	0.173307	0.324489	0.287364	0.214840	0.173307	0.324489	0.287364	0.214840	0.173307	0.324489	0.287364	0.214840	0.173307	0.324489	
8878000	0.879386	1	0.286588	0.202394	0.183928	0.327090	0.286588	0.202394	0.183928	0.327090	0.286588	0.202394	0.183928	0.327090	0.286588	0.202394	0.183928	0.327090	
8879000	0.879386	1	0.302087	0.207591	0.188364	0.301958	0.302087	0.207591	0.188364	0.301958	0.302087	0.207591	0.188364	0.301958	0.302087	0.207591	0.188364	0.301958	
8880000	0.879386	1	0.277940	0.218238	0.193182	0.310640	0.277940	0.218238	0.193182	0.310640	0.277940	0.218238	0.193182	0.310640	0.277940	0.218238	0.193182	0.310640	
8881000	0.879386	1	0.291720	0.192194	0.201234	0.314852	0.291720	0.192194	0.201234	0.314852	0.291720	0.192194	0.201234	0.314852	0.291720	0.192194	0.201234	0.314852	
8882000	0.879386	1	0.270461	0.194948	0.187066	0.347525	0.270461	0.194948	0.187066	0.347525	0.270461	0.194948	0.187066	0.347525	0.270461	0.194948	0.187066	0.347525	
8883000	0.879386	1	0.287646	0.206269	0.187087	0.318998	0.287646	0.206269	0.187087	0.318998	0.287646	0.206269	0.187087	0.318998	0.287646	0.206269	0.187087	0.318998	
8884000	0.879386	1	0.293481	0.199948	0.188075	0.318496	0.293481	0.199948	0.188075	0.318496	0.293481	0.199948	0.188075	0.318496	0.293481	0.199948	0.188075	0.318496	
8885000	0.879386	1	0.296118	0.208288	0.178351	0.317243	0.296118	0.208288	0.178351	0.317243	0.296118	0.208288	0.178351	0.317243	0.296118	0.208288	0.178351	0.317243	
8886000	0.879386	1	0.293611	0.210602	0.186984	0.308802	0.293611	0.210602	0.186984	0.308802	0.293611	0.210602	0.186984	0.308802	0.293611	0.210602	0.186984	0.308802	
8887000	0.879386	2	0.257825	0.255347	0.206346	0.280482	0.257825	0.255347	0.206346	0.280482	0.342664	0.146260	0.193378	0.317698	0.342664	0.146260	0.193378	0.317698	
8888000	0.879386	1	0.261719	0.221192	0.203906	0.313183	0.261719	0.221192	0.203906	0.313183	0.261719	0.221192	0.203906	0.313183	0.261719	0.221192	0.203906	0.313183	
8889000	0.879386	2	0.296761	0.246638	0.202257	0.254344	0.296761	0.246638	0.202257	0.254344	0.281872	0.183586	0.164252	0.370290	0.281872	0.183586	0.164252	0.370290	
8890000	0.879386	1	0.290535	0.207110	0.181212	0.321143	0.290535	0.207110	0.181212	0.321143	0.290535	0.207110	0.181212	0.321143	0.290535	0.207110	0.181212	0.321143	
8891000	0.879386	1	0.288488	0.212265	0.188429	0.310818	0.288488	0.212265	0.188429	0.310818	0.288488	0.212265	0.188429	0.310818	0.288488	0.212265	0.188429	0.310818	
8892000	0.879386	1	0.288488	0.212265	0.188429	0.310818	0.288488	0.212265	0.188429	0.310818	0.288488	0.212265	0.188429	0.310818	0.288488	0.212265	0.188429	0.310818	
8893000	0.879386	1	0.292001	0.203710	0.172041	0.332249	0.292001	0.203710	0.172041	0.332249	0.292001	0.203710	0.172041	0.332249	0.292001	0.203710	0.172041	0.332249	
8894000	0.879386	1	0.306309	0.201950	0.178300	0.313441	0.306309	0.201950	0.178300	0.313441	0.306309	0.201950	0.178300	0.313441	0.306309	0.201950	0.178300	0.313441	
8895000	0.879386	1	0.302582	0.200441	0.189112	0.307865	0.302582	0.200441	0.189112	0.307865	0.302582	0.200441	0.189112	0.307865	0.302582	0.200441	0.189112	0.307865	
8896000	0.879386	1	0.306788	0.189320	0.183613	0.320279	0.306788	0.189320	0.183613	0.320279	0.306788	0.189320	0.183613	0.320279	0.306788	0.189320	0.183613	0.320279	
8897000	0.879386	1	0.288886	0.218684	0.179382	0.313049	0.288886	0.218684	0.179382	0.313049	0.288886	0.218684	0.179382	0.313049	0.288886	0.218684	0.179382	0.313049	
8898000	0.879386	1	0.272948	0.213553	0.201803	0.311695	0.272948	0.213553	0.201803	0.311695	0.272948	0.213553	0.201803	0.311695	0.272948	0.213553	0.201803	0.311695	
8899000	0.879386	1	0.276594	0.211544	0.186901	0.324961	0.276594	0.211544	0.186901	0.324961	0.276594	0.211544	0.186901	0.324961	0.276594	0.211544	0.186901	0.324961	
8900000	0.879386	2	0.223690	0.282709	0.211662	0.281938	0.280462	0.212957	0.199718	0.306863	0.280462	0.212957	0.199718	0.306863	0.280462	0.212957	0.199718	0.306863	
8901000	0.879386	1	0.287189	0.202605	0.181535	0.328671	0.287189	0.202605	0.181535	0.328671	0.287189	0.202605	0.181535	0.328671	0.287189	0.202605	0.181535	0.328671	
8902000	0.879386	1	0.305884	0.217382	0.176807	0.299928	0.305884	0.217382	0.176807	0.299928	0.305884	0.217382	0.176807	0.299928	0.305884	0.217382	0.176807	0.299928	
8903000	0.879386	1	0.297141	0.209918	0.193621	0.299320	0.297141	0.209918	0.193621	0.299320	0.297141	0.209918	0.193621	0.299320	0.297141	0.209918	0.193621	0.299320	
8904000	0.879386	1	0.278883	0.202923	0.191229	0.326964	0.278883	0.202923	0.191229	0.326964	0.278883	0.202923	0.191229	0.326964	0.278883	0.202923	0.191229	0.326964	
8905000	0.879386	1	0.301482	0.195989	0.186709	0.315820	0.301482	0.195989	0.186709	0.315820	0.301482	0.195989	0.186709	0.315820	0.301482	0.195989	0.186709	0.315820	
8906000	0.879386	1	0.298792	0.203306	0.178389	0.319512	0.298792	0.203306	0.178389	0.319512	0.298792	0.203306	0.178389	0.319512	0.298792	0.203306	0.178389	0.319512	
8907000	0.879386	1	0.297788	0.203094	0.194362	0.304757	0.297788	0.203094	0.194362	0.304757	0.297788	0.203094	0.194362	0.304757	0.297788	0.203094	0.194362	0.304757	
8908000	0.879386	1	0.300649	0.200415	0.199689	0.299247	0.300649	0.200415	0.199689	0.299247	0.300649	0.200415	0.199689	0.299247	0.300649	0.200415	0.199689	0.299247	
8909000	0.879386	1	0.279894	0.206205	0.202223	0.311677	0.279894	0.206205	0.202223	0.311677	0.279894	0.206205	0.202223	0.311677	0.279894	0.206205	0.202223	0.311677	
8910000	0.879386	1	0.279285	0.218411	0.185873	0.316432	0.279285	0.218411	0.185873	0.316432	0.279285	0.218411	0.185873	0.316432	0.279285	0.218411	0.185873	0.316432	
8911000	0.879386	1	0.291303	0.216153	0.184985	0.307559	0.291303	0.216153	0.184985	0.307559	0.291303	0.216153	0.184985	0.307559	0.291303	0.216153	0.184985	0.307559	
8912000	0.879386	2	0.242904	0.273970	0.256661	0.226465	0.288233	0.206062	0.193962	0.311744	0.288233	0.206062	0.193962	0.311744	0.288233	0.206062	0.193962	0.311744	
8913000	0.879386	1	0.288233	0.206062	0.193962	0.311744	0.288233	0.206062	0.193962	0.311744	0.288233	0.206062	0.193962	0.311744	0.288233	0.206062	0.193962	0.311744	
8914000	0.879386	1	0.313038	0.181112	0.178480	0.327371	0.313038	0.181112	0.178480	0.327371	0.313038	0.181112	0.178480	0.327371	0.313038	0.181112	0.178480	0.327371	
8915000	0.879386	1	0.297713	0.206138	0.186773	0.309375	0.297713	0.206138	0.186773	0.309375	0.297713	0.206138	0.186773	0.309375	0.297713	0.206138	0.186773	0.309375	
8916000	0.879386	1	0.286654	0.219633	0.176332	0.317381	0.286654	0.219633	0.176332	0.317381	0.286654	0.219633	0.176332	0.317381	0.286654	0.219633	0.176332	0.317381	
8917000	0.879386	1	0.307357	0.176645	0.186311	0.329687	0.307357	0.176645	0.186311	0.329687	0.307357	0.176645	0.186311	0.329687	0.307357	0.176645	0.186311	0.329687	
8918000	0.879386	1	0.280365	0.209052	0.200369	0.310214	0.280365	0.209052	0.200369	0.310214	0.280365	0.209052	0.200369	0.310214	0.280365	0.209052	0.200369	0.310214	
8919000	0.879386	1	0.285943	0.211222	0.179653	0.323182	0.285943	0.211222	0.179653	0.323182	0.285943	0.211222	0.179653	0.323182	0.285943	0.211222	0.179653	0.323182	
8920000	0.879386	1	0.292081	0.198398	0.206670	0.302851	0.292081	0.198398	0.206670	0.302851	0.292081	0.198398	0.206670	0.302851	0.292081	0.198398	0.206670	0.302851	
8921000	0.879386	1	0.285502	0.213928	0.190658	0.309911	0.285502	0.213928	0.190658	0.309911	0.285502	0.213928	0.190658	0.309911	0.285502	0.213928	0.190658	0.309911	
8922000	0.879386	1	0.295656	0.196208	0.199480	0.308657	0.295656	0.196208	0.199480	0.308657	0.295656	0.196208	0.199480	0.308657	0.295656	0.196208	0.199480	0.308657	
8923000	0.879386	1	0.289024	0.208892	0.192957	0.309126	0.289024	0.208892	0.192957	0.309126	0.289024	0.208892	0.192957	0.309126	0.289024	0.208892	0.192957	0.309126	
8924000	0.879386	1	0.271326	0.222873	0.190050	0.315751	0.271326	0.222873	0.190050	0.315751	0.271326	0.222873	0.190050	0.315751	0.271326	0.222873	0.190050	0.315751	
8925000	0.879386	1	0.296280	0.206351	0.179146	0.318223	0.296280	0.206351	0.179146	0.318223	0.296280	0.206351	0.179146	0.318223	0.296280	0.206351	0.179146	0.318223	
8926000	0.879386	1	0.285252	0.182859	0.205892	0.325997	0.285252	0.182859	0.205892	0.325997	0.285252	0.182859	0.205892	0.325997	0.285252	0.182859	0.205892	0.325997	
8927000	0.879386	1	0.305356	0.211220	0.183140	0.300284	0.305356	0.211220	0.183140	0.300284	0.305356	0.211220	0.183140	0.300284	0.305356	0.211220	0.183140	0.300284	
8928000	0.879386	1	0.296874	0.196801	0.197750	0.308576	0.296874	0.196801	0.197750	0.308576	0.296874	0.196801	0.197750	0.308576	0.296874	0.196801	0.197750	0.308576	
8929000	0.879386	1	0.295718	0.213868	0.178032	0.312383	0.295718	0.213868	0.178032	0.312383	0.295718	0.213868	0.178032	0.312383	0.295718	0.213868	0.178032	0.312383	
8930000	0.879386	1	0.273620	0.213092	0.181936	0.331352	0.273620	0.213092	0.181936	0.331352	0.273620	0.213092	0.181936	0.331352	0.273620	0.213092	0.181936	0.331352	
8931000	0.879386	1	0.292560	0.201212	0.186615	0.319614	0.292560	0.201212	0.186615	0.319614	0.292560	0.201212	0.186615	0.319614	0.292560	0.201212	0.186615	0.319614	
8932000	0.879386	1	0.304068	0.214832	0.190406	0.290694	0.304068	0.214832	0.190406	0.290694	0.304068	0.214832	0.190406	0.290694	0.304068	0.214832	0.190406	0.290694	
8933000	0.879386	2	0.255549	0.261711	0.208484	0.274256	0.255549	0.261711	0.208484	0.274256	0.323951	0.166694	0.144912	0.364443	0.323951	0.166694	0.144912	0.364443	
8934000	0.879386	1	0.298921	0.199532	0.189969	0.311578	0.298921	0.199532	0.189969	0.311578	0.298921	0.199532	0.189969	0.311578	0.298921	0.199532	0.189969	0.311578	
8935000	0.879386	1	0.285660	0.211429	0.191189	0.311721	0.285660	0.211429	0.191189	0.311721	0.285660	0.211429	0.191189	0.311721	0.285660	0.211429	0.191189	0.311721	
8936000	0.879386	1	0.302096	0.195548	0.195238	0.307118	0.302096	0.195548	0.195238	0.307118	0.302096	0.195548	0.195238	0.307118	0.302096	0.195548	0.195238	0.307118	
8937000	0.879386	1	0.325779	0.205146	0.170010	0.299065	0.325779	0.205146	0.170010	0.299065	0.325779	0.205146	0.170010	0.299065	0.325779	0.205146	0.170010	0.299065	
8938000	0.879386	1	0.291048	0.207020	0.178598	0.323333	0.291048	0.207020	0.178598	0.323333	0.291048	0.207020	0.178598	0.323333	0.291048	0.207020	0.178598	0.323333	
8939000	0.879386	1	0.310463	0.205435	0.192720	0.291383	0.310463	0.205435	0.192720	0.291383	0.310463	0.205435	0.192720	0.291383	0.310463	0.205435	0.192720	0.291383	
8940000	0.879386	2	0.192903	0.307297	0.271894	0.227906	0.290156	0.217219	0.172941	0.319685	0.290156	0.217219	0.172941	0.319685	0.290156	0.217219	0.172941	0.319685	
8941000	0.879386	2	0.281088	0.222746	0.187399	0.308768	0.281088	0.222746	0.187399	0.308768	0.281585	0.184494	0.141412	0.392508	0.281585	0.184494	0.141412	0.392508	
8942000	0.879386	1	0.282686	0.194152	0.197991	0.325170	0.282686	0.194152	0.197991	0.325170	0.282686	0.194152	0.197991	0.325170	0.282686	0.194152	0.197991	0.325170	
8943000	0.879386	1	0.300359	0.207751	0.185181	0.306709	0.300359	0.207751	0.185181	0.306709	0.300359	0.207751	0.185181	0.306709	0.300359	0.207751	0.185181	0.306709	
8944000	0.879386	1	0.292682	0.208494	0.202346	0.296478	0.292682	0.208494	0.202346	0.296478	0.292682	0.208494	0.202346	0.296478	0.292682	0.208494	0.202346	0.296478	
8945000	0.879386	1	0.286326	0.196757	0.200928	0.315989	0.286326	0.196757	0.200928	0.315989	0.286326	0.196757	0.200928	0.315989	0.286326	0.196757	0.200928	0.315989	
8946000	0.879386	2	0.288349	0.238315	0.167749	0.305588	0.292899	0.179255	0.171025	0.356821	0.292899	0.179255	0.171025	0.356821	0.292899	0.179255	0.171025	0.356821	
8947000	0.879386	1	0.289290	0.214265	0.185214	0.311231	0.289290	0.214265	0.185214	0.311231	0.289290	0.214265	0.185214	0.311231	0.289290	0.214265	0.185214	0.311231	
8948000	0.879386	1	0.293090	0.248326	0.175359	0.283225	0.293090	0.248326	0.175359	0.283225	0.293090	0.248326	0.175359	0.283225	0.293090	0.248326	0.175359	0.283225	
8949000	0.879386	1	0.284846	0.201658	0.187868	0.325629	0.284846	0.201658	0.187868	0.325629	0.284846	0.201658	0.187868	0.325629	0.284846	0.201658	0.187868	0.325629	
8950000	0.879386	1	0.278737	0.201441	0.193384	0.326438	0.278737	0.201441	0.193384	0.326438	0.278737	0.201441	0.193384	0.326438	0.278737	0.201441	0.193384	0.326438	
8951000	0.879386	1	0.309915	0.219309	0.168420	0.302356	0.309915	0.219309	0.168420	0.302356	0.309915	0.219309	0.168420	0.302356	0.309915	0.219309	0.168420	0.302356	
8952000	0.879386	2	0.303182	0.193749	0.195266	0.307802	0.303182	0.193749	0.195266	0.307802	0.323281	0.183203	0.165168	0.328348	0.323281	0.183203	0.165168	0.328348	
8953000	0.879386	1	0.299470	0.195265	0.185754	0.319511	0.299470	0.195265	0.185754	0.319511	0.299470	0.195265	0.185754	0.319511	0.299470	0.195265	0.185754	0.319511	
8954000	0.879386	1	0.292417	0.202427	0.184726	0.320430	0.292417	0.202427	0.184726	0.320430	0.292417	0.202427	0.184726	0.320430	0.292417	0.202427	0.184726	0.320430	
8955000	0.879386	2	0.291133	0.209804	0.282591	0.216472	0.298489	0.215990	0.190552	0.294969	0.298489	0.215990	0.190552	0.294969	0.298489	0.215990	0.190552	0.294969	
8956000	0.879386	1	0.290891	0.210624	0.193579	0.304906	0.290891	0.210624	0.193579	0.304906	0.290891	0.210624	0.193579	0.304906	0.290891	0.210624	0.193579	0.304906	
8957000	0.879386	1	0.293837	0.210078	0.183342	0.312743	0.293837	0.210078	0.183342	0.312743	0.293837	0.210078	0.183342	0.312743	0.293837	0.210078	0.183342	0.312743	
8958000	0.879386	1	0.275454	0.207429	0.185472	0.331645	0.275454	0.207429	0.185472	0.331645	0.275454	0.207429	0.185472	0.331645	0.275454	0.207429	0.185472	0.331645	
8959000	0.879386	1	0.273596	0.216216	0.191272	0.318916	0.273596	0.216216	0.191272	0.318916	0.273596	0.216216	0.191272	0.318916	0.273596	0.216216	0.191272	0.318916	
8960000	0.879386	1	0.287297	0.212096	0.194165	0.306442	0.287297	0.212096	0.194165	0.306442	0.287297	0.212096	0.194165	0.306442	0.287297	0.212096	0.194165	0.306442	
8961000	0.879386	1	0.291872	0.204702	0.197947	0.305479	0.291872	0.204702	0.197947	0.305479	0.291872	0.204702	0.197947	0.305479	0.291872	0.204702	0.197947	0.305479	
8962000	0.879386	1	0.298189	0.186888	0.190582	0.324341	0.298189	0.186888	0.190582	0.324341	0.298189	0.186888	0.190582	0.324341	0.298189	0.186888	0.190582	0.324341	
8963000	0.879386	1	0.263804	0.205726	0.150315	0.380155	0.263804	0.205726	0.150315	0.380155	0.263804	0.205726	0.150315	0.380155	0.263804	0.205726	0.150315	0.380155	
8964000	0.879386	1	0.272834	0.204494	0.180736	0.341936	0.272834	0.204494	0.180736	0.341936	0.272834	0.204494	0.180736	0.341936	0.272834	0.204494	0.180736	0.341936	
8965000	0.879386	1	0.268910	0.209496	0.183407	0.338188	0.268910	0.209496	0.183407	0.338188	0.268910	0.209496	0.183407	0.338188	0.268910	0.209496	0.183407	0.338188	
8966000	0.879386	2	0.276111	0.234406	0.200263	0.289221	0.276111	0.234406	0.200263	0.289221	0.312098	0.168033	0.167241	0.352628	0.312098	0.168033	0.167241	0.352628	
8967000	0.879386	1	0.275758	0.206657	0.190124	0.327460	0.275758	0.206657	0.190124	0.327460	0.275758	0.206657	0.190124	0.327460	0.275758	0.206657	0.190124	0.327460	
8968000	0.879386	1	0.292198	0.213778	0.155716	0.338308	0.292198	0.213778	0.155716	0.338308	0.292198	0.213778	0.155716	0.338308	0.292198	0.213778	0.155716	0.338308	
8969000	0.879386	1	0.301606	0.215591	0.181549	0.301255	0.301606	0.215591	0.181549	0.301255	0.301606	0.215591	0.181549	0.301255	0.301606	0.215591	0.181549	0.301255	
8970000	0.879386	1	0.295092	0.192054	0.188957	0.323898	0.295092	0.192054	0.188957	0.323898	0.295092	0.192054	0.188957	0.323898	0.295092	0.192054	0.188957	0.323898	
8971000	0.879386	1	0.301776	0.217457	0.176815	0.303953	0.301776	0.217457	0.176815	0.303953	0.301776	0.217457	0.176815	0.303953	0.301776	0.217457	0.176815	0.303953	
8972000	0.879386	1	0.275546	0.215820	0.191975	0.316659	0.275546	0.215820	0.191975	0.316659	0.275546	0.215820	0.191975	0.316659	0.275546	0.215820	0.191975	0.316659	
8973000	0.879386	1	0.293371	0.208106	0.198342	0.300182	0.293371	0.208106	0.198342	0.300182	0.293371	0.208106	0.198342	0.300182	0.293371	0.208106	0.198342	0.300182	
8974000	0.879386	2	0.279565	0.241732	0.249303	0.229400	0.302223	0.211833	0.183457	0.302487	0.302223	0.211833	0.183457	0.302487	0.302223	0.211833	0.183457	0.302487	
8975000	0.879386	1	0.282185	0.210099	0.214418	0.293297	0.282185	0.210099	0.214418	0.293297	0.282185	0.210099	0.214418	0.293297	0.282185	0.210099	0.214418	0.293297	
8976000	0.879386	1	0.274637	0.194445	0.201138	0.329780	0.274637	0.194445	0.201138	0.329780	0.274637	0.194445	0.201138	0.329780	0.274637	0.194445	0.201138	0.329780	
8977000	0.879386	1	0.354746	0.205233	0.180466	0.259555	0.354746	0.205233	0.180466	0.259555	0.354746	0.205233	0.180466	0.259555	0.354746	0.205233	0.180466	0.259555	
8978000	0.879386	1	0.316396	0.197438	0.188309	0.297856	0.316396	0.197438	0.188309	0.297856	0.316396	0.197438	0.188309	0.297856	0.316396	0.197438	0.188309	0.297856	
8979000	0.879386	1	0.300171	0.194502	0.185779	0.319549	0.300171	0.194502	0.185779	0.319549	0.300171	0.194502	0.185779	0.319549	0.300171	0.194502	0.185779	0.319549	
8980000	0.879386	1	0.273884	0.231209	0.165367	0.329540	0.273884	0.231209	0.165367	0.329540	0.273884	0.231209	0.165367	0.329540	0.273884	0.231209	0.165367	0.329540	
8981000	0.879386	1	0.262590	0.204575	0.193099	0.339737	0.262590	0.204575	0.193099	0.339737	0.262590	0.204575	0.193099	0.339737	0.262590	0.204575	0.193099	0.339737	
8982000	0.879386	1	0.288115	0.200931	0.178487	0.332466	0.288115	0.200931	0.178487	0.332466	0.288115	0.200931	0.178487	0.332466	0.288115	0.200931	0.178487	0.332466	
8983000	0.879386	1	0.294932	0.208117	0.187012	0.309940	0.294932	0.208117	0.187012	0.309940	0.294932	0.208117	0.187012	0.309940	0.294932	0.208117	0.187012	0.309940	
8984000	0.879386	2	0.254725	0.213272	0.235722	0.296281	0.254725	0.213272	0.235722	0.296281	0.315980	0.182425	0.135104	0.366491	0.315980	0.182425	0.135104	0.366491	
8985000	0.879386	1	0.260635	0.221052	0.183614	0.334699	0.260635	0.221052	0.183614	0.334699	0.260635	0.221052	0.183614	0.334699	0.260635	0.221052	0.183614	0.334699	
8986000	0.879386	1	0.285170	0.216764	0.186039	0.312027	0.285170	0.216764	0.186039	0.312027	0.285170	0.216764	0.186039	0.312027	0.285170	0.216764	0.186039	0.312027	
8987000	0.879386	1	0.293783	0.214285	0.171159	0.320773	0.293783	0.214285	0.171159	0.320773	0.293783	0.214285	0.171159	0.320773	0.293783	0.214285	0.171159	0.320773	
8988000	0.879386	1	0.282627	0.205051	0.198778	0.313544	0.282627	0.205051	0.198778	0.313544	0.282627	0.205051	0.198778	0.313544	0.282627	0.205051	0.198778	0.313544	
8989000	0.879386	1	0.314540	0.197328	0.189012	0.299120	0.314540	0.197328	0.189012	0.299120	0.314540	0.197328	0.189012	0.299120	0.314540	0.197328	0.189012	0.299120	
8990000	0.879386	1	0.286937	0.198858	0.205376	0.308830	0.286937	0.198858	0.205376	0.308830	0.286937	0.198858	0.205376	0.308830	0.286937	0.198858	0.205376	0.308830	
8991000	0.879386	1	0.300444	0.190709	0.190057	0.318790	0.300444	0.190709	0.190057	0.318790	0.300444	0.190709	0.190057	0.318790	0.300444	0.190709	0.190057	0.318790	
8992000	0.879386	2	0.283974	0.218829	0.206933	0.290264	0.283974	0.218829	0.206933	0.290264	0.335103	0.170748	0.139769	0.354379	0.335103	0.170748	0.139769	0.354379	
8993000	0.879386	1	0.305024	0.196704	0.184111	0.314161	0.305024	0.196704	0.184111	0.314161	0.305024	0.196704	0.184111	0.314161	0.305024	0.196704	0.184111	0.314161	
8994000	0.879386	1	0.305024	0.196704	0.184111	0.314161	0.305024	0.196704	0.184111	0.314161	0.305024	0.196704	0.184111	0.314161	0.305024	0.196704	0.184111	0.314161	
8995000	0.879386	1	0.296830	0.211867	0.191035	0.300268	0.296830	0.211867	0.191035	0.300268	0.296830	0.211867	0.191035	0.300268	0.296830	0.211867	0.191035	0.300268	
8996000	0.879386	1	0.288764	0.213308	0.181306	0.316623	0.288764	0.213308	0.181306	0.316623	0.288764	0.213308	0.181306	0.316623	0.288764	0.213308	0.181306	0.316623	
8997000	0.879386	1	0.311766	0.208482	0.172123	0.307629	0.311766	0.208482	0.172123	0.307629	0.311766	0.208482	0.172123	0.307629	0.311766	0.208482	0.172123	0.307629	
8998000	0.879386	1	0.280824	0.217000	0.186063	0.316113	0.280824	0.217000	0.186063	0.316113	0.280824	0.217000	0.186063	0.316113	0.280824	0.217000	0.186063	0.316113	
8999000	0.879386	2	0.270986	0.306930	0.219325	0.202759	0.290918	0.202643	0.185463	0.320976	0.290918	0.202643	0.185463	0.320976	0.290918	0.202643	0.185463	0.320976	
9000000	0.879386	1	0.299559	0.205698	0.191581	0.303162	0.299559	0.205698	0.191581	0.303162	0.299559	0.205698	0.191581	0.303162	0.299559	0.205698	0.191581	0.303162	
9001000	0.879386	1	0.287145	0.213424	0.181760	0.317671	0.287145	0.213424	0.181760	0.317671	0.287145	0.213424	0.181760	0.317671	0.287145	0.213424	0.181760	0.317671	
