Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
6877000	0.879386	1	0.165303	0.200132	0.035441	0.181894	0.263967	0.153263	0.165303	0.200132	0.035441	0.181894	0.263967	0.153263	0.165303	0.200132	0.035441	0.181894	0.263967	0.153263	0.165303	0.200132	0.035441	0.181894	0.263967	0.153263	
6878000	0.879386	1	0.106732	0.236730	0.031490	0.200391	0.262159	0.162498	0.106732	0.236730	0.031490	0.200391	0.262159	0.162498	0.106732	0.236730	0.031490	0.200391	0.262159	0.162498	0.106732	0.236730	0.031490	0.200391	0.262159	0.162498	
6879000	0.879386	1	0.141783	0.259081	0.035159	0.174578	0.261805	0.127594	0.141783	0.259081	0.035159	0.174578	0.261805	0.127594	0.141783	0.259081	0.035159	0.174578	0.261805	0.127594	0.141783	0.259081	0.035159	0.174578	0.261805	0.127594	
6880000	0.879386	1	0.096882	0.248041	0.031633	0.195863	0.264796	0.162784	0.096882	0.248041	0.031633	0.195863	0.264796	0.162784	0.096882	0.248041	0.031633	0.195863	0.264796	0.162784	0.096882	0.248041	0.031633	0.195863	0.264796	0.162784	
6881000	0.879386	1	0.118522	0.215019	0.029891	0.204936	0.274659	0.156973	0.118522	0.215019	0.029891	0.204936	0.274659	0.156973	0.118522	0.215019	0.029891	0.204936	0.274659	0.156973	0.118522	0.215019	0.029891	0.204936	0.274659	0.156973	
6882000	0.879386	1	0.114922	0.276329	0.031804	0.189209	0.262275	0.125461	0.114922	0.276329	0.031804	0.189209	0.262275	0.125461	0.114922	0.276329	0.031804	0.189209	0.262275	0.125461	0.114922	0.276329	0.031804	0.189209	0.262275	0.125461	
6883000	0.879386	2	0.114441	0.280436	0.036438	0.118625	0.307853	0.142206	0.240210	0.238565	0.048491	0.144703	0.233217	0.094815	0.114441	0.280436	0.036438	0.118625	0.307853	0.142206	0.114441	0.280436	0.036438	0.118625	0.307853	0.142206	
6884000	0.879386	1	0.116435	0.227095	0.027685	0.193328	0.283203	0.152254	0.116435	0.227095	0.027685	0.193328	0.283203	0.152254	0.116435	0.227095	0.027685	0.193328	0.283203	0.152254	0.116435	0.227095	0.027685	0.193328	0.283203	0.152254	
6885000	0.879386	1	0.124159	0.218822	0.025171	0.213034	0.289619	0.129196	0.124159	0.218822	0.025171	0.213034	0.289619	0.129196	0.124159	0.218822	0.025171	0.213034	0.289619	0.129196	0.124159	0.218822	0.025171	0.213034	0.289619	0.129196	
6886000	0.879386	1	0.107263	0.224633	0.037809	0.211047	0.288629	0.130619	0.107263	0.224633	0.037809	0.211047	0.288629	0.130619	0.107263	0.224633	0.037809	0.211047	0.288629	0.130619	0.107263	0.224633	0.037809	0.211047	0.288629	0.130619	
6887000	0.879386	1	0.131255	0.247902	0.037755	0.188775	0.280955	0.113358	0.131255	0.247902	0.037755	0.188775	0.280955	0.113358	0.131255	0.247902	0.037755	0.188775	0.280955	0.113358	0.131255	0.247902	0.037755	0.188775	0.280955	0.113358	
6888000	0.879386	1	0.124323	0.218663	0.033731	0.175079	0.284085	0.164119	0.124323	0.218663	0.033731	0.175079	0.284085	0.164119	0.124323	0.218663	0.033731	0.175079	0.284085	0.164119	0.124323	0.218663	0.033731	0.175079	0.284085	0.164119	
6889000	0.879386	1	0.135939	0.239682	0.025594	0.215296	0.245667	0.137822	0.135939	0.239682	0.025594	0.215296	0.245667	0.137822	0.135939	0.239682	0.025594	0.215296	0.245667	0.137822	0.135939	0.239682	0.025594	0.215296	0.245667	0.137822	
6890000	0.879386	1	0.121381	0.247791	0.036324	0.182920	0.260888	0.150696	0.121381	0.247791	0.036324	0.182920	0.260888	0.150696	0.121381	0.247791	0.036324	0.182920	0.260888	0.150696	0.121381	0.247791	0.036324	0.182920	0.260888	0.150696	
6891000	0.879386	1	0.125430	0.237060	0.035455	0.198550	0.246394	0.157112	0.125430	0.237060	0.035455	0.198550	0.246394	0.157112	0.125430	0.237060	0.035455	0.198550	0.246394	0.157112	0.125430	0.237060	0.035455	0.198550	0.246394	0.157112	
6892000	0.879386	1	0.137049	0.232230	0.028574	0.169732	0.286758	0.145658	0.137049	0.232230	0.028574	0.169732	0.286758	0.145658	0.137049	0.232230	0.028574	0.169732	0.286758	0.145658	0.137049	0.232230	0.028574	0.169732	0.286758	0.145658	
6893000	0.879386	1	0.124158	0.245757	0.023511	0.216618	0.264412	0.125543	0.124158	0.245757	0.023511	0.216618	0.264412	0.125543	0.124158	0.245757	0.023511	0.216618	0.264412	0.125543	0.124158	0.245757	0.023511	0.216618	0.264412	0.125543	
6894000	0.879386	1	0.129508	0.238190	0.037616	0.174670	0.278574	0.141442	0.129508	0.238190	0.037616	0.174670	0.278574	0.141442	0.129508	0.238190	0.037616	0.174670	0.278574	0.141442	0.129508	0.238190	0.037616	0.174670	0.278574	0.141442	
6895000	0.879386	1	0.137422	0.246525	0.030941	0.171194	0.255217	0.158701	0.137422	0.246525	0.030941	0.171194	0.255217	0.158701	0.137422	0.246525	0.030941	0.171194	0.255217	0.158701	0.137422	0.246525	0.030941	0.171194	0.255217	0.158701	
6896000	0.879386	1	0.126638	0.221571	0.035852	0.180103	0.292569	0.143267	0.126638	0.221571	0.035852	0.180103	0.292569	0.143267	0.126638	0.221571	0.035852	0.180103	0.292569	0.143267	0.126638	0.221571	0.035852	0.180103	0.292569	0.143267	
6897000	0.879386	1	0.108578	0.249316	0.032163	0.187268	0.263801	0.158873	0.108578	0.249316	0.032163	0.187268	0.263801	0.158873	0.108578	0.249316	0.032163	0.187268	0.263801	0.158873	0.108578	0.249316	0.032163	0.187268	0.263801	0.158873	
6898000	0.879386	1	0.115465	0.226403	0.044997	0.199700	0.270255	0.143179	0.115465	0.226403	0.044997	0.199700	0.270255	0.143179	0.115465	0.226403	0.044997	0.199700	0.270255	0.143179	0.115465	0.226403	0.044997	0.199700	0.270255	0.143179	
6899000	0.879386	1	0.112946	0.254385	0.034219	0.155355	0.269384	0.173711	0.112946	0.254385	0.034219	0.155355	0.269384	0.173711	0.112946	0.254385	0.034219	0.155355	0.269384	0.173711	0.112946	0.254385	0.034219	0.155355	0.269384	0.173711	
6900000	0.879386	1	0.126700	0.215039	0.031887	0.241192	0.251036	0.134146	0.126700	0.215039	0.031887	0.241192	0.251036	0.134146	0.126700	0.215039	0.031887	0.241192	0.251036	0.134146	0.126700	0.215039	0.031887	0.241192	0.251036	0.134146	
6901000	0.879386	1	0.120189	0.205536	0.027767	0.205878	0.268950	0.171680	0.120189	0.205536	0.027767	0.205878	0.268950	0.171680	0.120189	0.205536	0.027767	0.205878	0.268950	0.171680	0.120189	0.205536	0.027767	0.205878	0.268950	0.171680	
6902000	0.879386	1	0.114890	0.226537	0.037144	0.211090	0.274346	0.135992	0.114890	0.226537	0.037144	0.211090	0.274346	0.135992	0.114890	0.226537	0.037144	0.211090	0.274346	0.135992	0.114890	0.226537	0.037144	0.211090	0.274346	0.135992	
6903000	0.879386	1	0.134259	0.208924	0.036560	0.192197	0.284563	0.143496	0.134259	0.208924	0.036560	0.192197	0.284563	0.143496	0.134259	0.208924	0.036560	0.192197	0.284563	0.143496	0.134259	0.208924	0.036560	0.192197	0.284563	0.143496	
6904000	0.879386	1	0.116079	0.248823	0.030367	0.200568	0.256462	0.147701	0.116079	0.248823	0.030367	0.200568	0.256462	0.147701	0.116079	0.248823	0.030367	0.200568	0.256462	0.147701	0.116079	0.248823	0.030367	0.200568	0.256462	0.147701	
6905000	0.879386	2	0.116850	0.221920	0.035195	0.196302	0.306282	0.123450	0.116850	0.221920	0.035195	0.196302	0.306282	0.123450	0.116850	0.221920	0.035195	0.196302	0.306282	0.123450	0.205604	0.275597	0.071853	0.067660	0.261835	0.117452	
6906000	0.879386	1	0.124272	0.257224	0.031372	0.173763	0.252083	0.161286	0.124272	0.257224	0.031372	0.173763	0.252083	0.161286	0.124272	0.257224	0.031372	0.173763	0.252083	0.161286	0.124272	0.257224	0.031372	0.173763	0.252083	0.161286	
6907000	0.879386	1	0.109405	0.290647	0.035700	0.176868	0.238204	0.149176	0.109405	0.290647	0.035700	0.176868	0.238204	0.149176	0.109405	0.290647	0.035700	0.176868	0.238204	0.149176	0.109405	0.290647	0.035700	0.176868	0.238204	0.149176	
6908000	0.879386	1	0.130305	0.216861	0.036156	0.169501	0.300803	0.146374	0.130305	0.216861	0.036156	0.169501	0.300803	0.146374	0.130305	0.216861	0.036156	0.169501	0.300803	0.146374	0.130305	0.216861	0.036156	0.169501	0.300803	0.146374	
6909000	0.879386	2	0.082010	0.275288	0.057803	0.208215	0.244923	0.131759	0.129421	0.255161	0.036441	0.183643	0.253400	0.141934	0.129421	0.255161	0.036441	0.183643	0.253400	0.141934	0.129421	0.255161	0.036441	0.183643	0.253400	0.141934	
6910000	0.879386	1	0.118554	0.297662	0.028238	0.182024	0.221254	0.152267	0.118554	0.297662	0.028238	0.182024	0.221254	0.152267	0.118554	0.297662	0.028238	0.182024	0.221254	0.152267	0.118554	0.297662	0.028238	0.182024	0.221254	0.152267	
6911000	0.879386	1	0.122630	0.257979	0.022681	0.206192	0.260320	0.130199	0.122630	0.257979	0.022681	0.206192	0.260320	0.130199	0.122630	0.257979	0.022681	0.206192	0.260320	0.130199	0.122630	0.257979	0.022681	0.206192	0.260320	0.130199	
6912000	0.879386	1	0.118764	0.258332	0.029366	0.190339	0.261700	0.141499	0.118764	0.258332	0.029366	0.190339	0.261700	0.141499	0.118764	0.258332	0.029366	0.190339	0.261700	0.141499	0.118764	0.258332	0.029366	0.190339	0.261700	0.141499	
6913000	0.879386	2	0.116022	0.210274	0.031775	0.207131	0.286786	0.148011	0.244295	0.199291	0.058842	0.140592	0.238237	0.118744	0.116022	0.210274	0.031775	0.207131	0.286786	0.148011	0.244295	0.199291	0.058842	0.140592	0.238237	0.118744	
6914000	0.879386	1	0.120321	0.279517	0.037011	0.171776	0.229774	0.161601	0.120321	0.279517	0.037011	0.171776	0.229774	0.161601	0.120321	0.279517	0.037011	0.171776	0.229774	0.161601	0.120321	0.279517	0.037011	0.171776	0.229774	0.161601	
6915000	0.879386	1	0.113931	0.229049	0.044943	0.205129	0.272085	0.134862	0.113931	0.229049	0.044943	0.205129	0.272085	0.134862	0.113931	0.229049	0.044943	0.205129	0.272085	0.134862	0.113931	0.229049	0.044943	0.205129	0.272085	0.134862	
6916000	0.879386	1	0.135880	0.219011	0.028202	0.199521	0.264556	0.152830	0.135880	0.219011	0.028202	0.199521	0.264556	0.152830	0.135880	0.219011	0.028202	0.199521	0.264556	0.152830	0.135880	0.219011	0.028202	0.199521	0.264556	0.152830	
6917000	0.879386	1	0.140046	0.247094	0.035701	0.184853	0.268078	0.124228	0.140046	0.247094	0.035701	0.184853	0.268078	0.124228	0.140046	0.247094	0.035701	0.184853	0.268078	0.124228	0.140046	0.247094	0.035701	0.184853	0.268078	0.124228	
6918000	0.879386	1	0.119525	0.250137	0.033756	0.189598	0.272486	0.134498	0.119525	0.250137	0.033756	0.189598	0.272486	0.134498	0.119525	0.250137	0.033756	0.189598	0.272486	0.134498	0.119525	0.250137	0.033756	0.189598	0.272486	0.134498	
6919000	0.879386	1	0.107573	0.222679	0.039108	0.188046	0.260106	0.182489	0.107573	0.222679	0.039108	0.188046	0.260106	0.182489	0.107573	0.222679	0.039108	0.188046	0.260106	0.182489	0.107573	0.222679	0.039108	0.188046	0.260106	0.182489	
6920000	0.879386	1	0.119736	0.230277	0.024744	0.208305	0.271007	0.145930	0.119736	0.230277	0.024744	0.208305	0.271007	0.145930	0.119736	0.230277	0.024744	0.208305	0.271007	0.145930	0.119736	0.230277	0.024744	0.208305	0.271007	0.145930	
6921000	0.879386	1	0.123929	0.276267	0.030993	0.176979	0.263706	0.128127	0.123929	0.276267	0.030993	0.176979	0.263706	0.128127	0.123929	0.276267	0.030993	0.176979	0.263706	0.128127	0.123929	0.276267	0.030993	0.176979	0.263706	0.128127	
6922000	0.879386	1	0.105069	0.210536	0.035156	0.219279	0.271769	0.158191	0.105069	0.210536	0.035156	0.219279	0.271769	0.158191	0.105069	0.210536	0.035156	0.219279	0.271769	0.158191	0.105069	0.210536	0.035156	0.219279	0.271769	0.158191	
6923000	0.879386	1	0.123886	0.273752	0.034875	0.137948	0.274617	0.154921	0.123886	0.273752	0.034875	0.137948	0.274617	0.154921	0.123886	0.273752	0.034875	0.137948	0.274617	0.154921	0.123886	0.273752	0.034875	0.137948	0.274617	0.154921	
6924000	0.879386	1	0.122063	0.211112	0.040587	0.204564	0.265862	0.155812	0.122063	0.211112	0.040587	0.204564	0.265862	0.155812	0.122063	0.211112	0.040587	0.204564	0.265862	0.155812	0.122063	0.211112	0.040587	0.204564	0.265862	0.155812	
6925000	0.879386	1	0.134940	0.223673	0.033456	0.191295	0.259052	0.157585	0.134940	0.223673	0.033456	0.191295	0.259052	0.157585	0.134940	0.223673	0.033456	0.191295	0.259052	0.157585	0.134940	0.223673	0.033456	0.191295	0.259052	0.157585	
6926000	0.879386	1	0.102023	0.232561	0.029135	0.217650	0.268045	0.150585	0.102023	0.232561	0.029135	0.217650	0.268045	0.150585	0.102023	0.232561	0.029135	0.217650	0.268045	0.150585	0.102023	0.232561	0.029135	0.217650	0.268045	0.150585	
6927000	0.879386	1	0.117516	0.246178	0.025200	0.178310	0.278729	0.154065	0.117516	0.246178	0.025200	0.178310	0.278729	0.154065	0.117516	0.246178	0.025200	0.178310	0.278729	0.154065	0.117516	0.246178	0.025200	0.178310	0.278729	0.154065	
6928000	0.879386	1	0.105790	0.248692	0.044347	0.172130	0.274991	0.154050	0.105790	0.248692	0.044347	0.172130	0.274991	0.154050	0.105790	0.248692	0.044347	0.172130	0.274991	0.154050	0.105790	0.248692	0.044347	0.172130	0.274991	0.154050	
6929000	0.879386	1	0.105381	0.260292	0.034816	0.193322	0.265544	0.140646	0.105381	0.260292	0.034816	0.193322	0.265544	0.140646	0.105381	0.260292	0.034816	0.193322	0.265544	0.140646	0.105381	0.260292	0.034816	0.193322	0.265544	0.140646	
6930000	0.879386	1	0.127668	0.221783	0.030001	0.240671	0.255514	0.124362	0.127668	0.221783	0.030001	0.240671	0.255514	0.124362	0.127668	0.221783	0.030001	0.240671	0.255514	0.124362	0.127668	0.221783	0.030001	0.240671	0.255514	0.124362	
6931000	0.879386	1	0.130446	0.225548	0.028837	0.188117	0.279208	0.147843	0.130446	0.225548	0.028837	0.188117	0.279208	0.147843	0.130446	0.225548	0.028837	0.188117	0.279208	0.147843	0.130446	0.225548	0.028837	0.188117	0.279208	0.147843	
6932000	0.879386	1	0.115748	0.248086	0.032998	0.187502	0.270350	0.145315	0.115748	0.248086	0.032998	0.187502	0.270350	0.145315	0.115748	0.248086	0.032998	0.187502	0.270350	0.145315	0.115748	0.248086	0.032998	0.187502	0.270350	0.145315	
6933000	0.879386	1	0.113915	0.260722	0.038493	0.202129	0.279854	0.104888	0.113915	0.260722	0.038493	0.202129	0.279854	0.104888	0.113915	0.260722	0.038493	0.202129	0.279854	0.104888	0.113915	0.260722	0.038493	0.202129	0.279854	0.104888	
6934000	0.879386	1	0.156081	0.339664	0.032836	0.127384	0.249902	0.094132	0.156081	0.339664	0.032836	0.127384	0.249902	0.094132	0.156081	0.339664	0.032836	0.127384	0.249902	0.094132	0.156081	0.339664	0.032836	0.127384	0.249902	0.094132	
6935000	0.879386	2	0.134024	0.202484	0.046544	0.230892	0.288331	0.097724	0.134024	0.202484	0.046544	0.230892	0.288331	0.097724	0.213652	0.220192	0.006860	0.272009	0.178138	0.109149	0.213652	0.220192	0.006860	0.272009	0.178138	0.109149	
6936000	0.879386	1	0.118403	0.271679	0.040888	0.172291	0.252911	0.143828	0.118403	0.271679	0.040888	0.172291	0.252911	0.143828	0.118403	0.271679	0.040888	0.172291	0.252911	0.143828	0.118403	0.271679	0.040888	0.172291	0.252911	0.143828	
6937000	0.879386	1	0.142298	0.243519	0.021113	0.175082	0.268634	0.149354	0.142298	0.243519	0.021113	0.175082	0.268634	0.149354	0.142298	0.243519	0.021113	0.175082	0.268634	0.149354	0.142298	0.243519	0.021113	0.175082	0.268634	0.149354	
6938000	0.879386	1	0.116036	0.229407	0.035743	0.178687	0.303774	0.136352	0.116036	0.229407	0.035743	0.178687	0.303774	0.136352	0.116036	0.229407	0.035743	0.178687	0.303774	0.136352	0.116036	0.229407	0.035743	0.178687	0.303774	0.136352	
6939000	0.879386	1	0.117749	0.257668	0.035625	0.194409	0.245624	0.148924	0.117749	0.257668	0.035625	0.194409	0.245624	0.148924	0.117749	0.257668	0.035625	0.194409	0.245624	0.148924	0.117749	0.257668	0.035625	0.194409	0.245624	0.148924	
6940000	0.879386	1	0.124391	0.239713	0.035199	0.220776	0.244249	0.135673	0.124391	0.239713	0.035199	0.220776	0.244249	0.135673	0.124391	0.239713	0.035199	0.220776	0.244249	0.135673	0.124391	0.239713	0.035199	0.220776	0.244249	0.135673	
6941000	0.879386	2	0.108345	0.265137	0.049571	0.217678	0.219465	0.139805	0.108345	0.265137	0.049571	0.217678	0.219465	0.139805	0.108345	0.265137	0.049571	0.217678	0.219465	0.139805	0.131682	0.348410	0.024658	0.050020	0.325267	0.119962	
6942000	0.879386	1	0.098586	0.265341	0.027139	0.196611	0.263315	0.149008	0.098586	0.265341	0.027139	0.196611	0.263315	0.149008	0.098586	0.265341	0.027139	0.196611	0.263315	0.149008	0.098586	0.265341	0.027139	0.196611	0.263315	0.149008	
6943000	0.879386	1	0.126006	0.211382	0.031556	0.192225	0.310870	0.127960	0.126006	0.211382	0.031556	0.192225	0.310870	0.127960	0.126006	0.211382	0.031556	0.192225	0.310870	0.127960	0.126006	0.211382	0.031556	0.192225	0.310870	0.127960	
6944000	0.879386	1	0.122170	0.222385	0.030764	0.170416	0.309284	0.144982	0.122170	0.222385	0.030764	0.170416	0.309284	0.144982	0.122170	0.222385	0.030764	0.170416	0.309284	0.144982	0.122170	0.222385	0.030764	0.170416	0.309284	0.144982	
6945000	0.879386	1	0.117096	0.257638	0.033004	0.188358	0.265532	0.138372	0.117096	0.257638	0.033004	0.188358	0.265532	0.138372	0.117096	0.257638	0.033004	0.188358	0.265532	0.138372	0.117096	0.257638	0.033004	0.188358	0.265532	0.138372	
6946000	0.879386	1	0.143907	0.225907	0.029367	0.175216	0.309914	0.115690	0.143907	0.225907	0.029367	0.175216	0.309914	0.115690	0.143907	0.225907	0.029367	0.175216	0.309914	0.115690	0.143907	0.225907	0.029367	0.175216	0.309914	0.115690	
6947000	0.879386	1	0.147180	0.237885	0.037301	0.192607	0.249007	0.136021	0.147180	0.237885	0.037301	0.192607	0.249007	0.136021	0.147180	0.237885	0.037301	0.192607	0.249007	0.136021	0.147180	0.237885	0.037301	0.192607	0.249007	0.136021	
6948000	0.879386	1	0.136153	0.258617	0.028662	0.179772	0.253964	0.142833	0.136153	0.258617	0.028662	0.179772	0.253964	0.142833	0.136153	0.258617	0.028662	0.179772	0.253964	0.142833	0.136153	0.258617	0.028662	0.179772	0.253964	0.142833	
6949000	0.879386	1	0.112314	0.227767	0.029739	0.181421	0.294899	0.153860	0.112314	0.227767	0.029739	0.181421	0.294899	0.153860	0.112314	0.227767	0.029739	0.181421	0.294899	0.153860	0.112314	0.227767	0.029739	0.181421	0.294899	0.153860	
6950000	0.879386	1	0.128317	0.220160	0.039666	0.191031	0.273275	0.147551	0.128317	0.220160	0.039666	0.191031	0.273275	0.147551	0.128317	0.220160	0.039666	0.191031	0.273275	0.147551	0.128317	0.220160	0.039666	0.191031	0.273275	0.147551	
6951000	0.879386	1	0.133262	0.272489	0.033279	0.126135	0.291688	0.143146	0.133262	0.272489	0.033279	0.126135	0.291688	0.143146	0.133262	0.272489	0.033279	0.126135	0.291688	0.143146	0.133262	0.272489	0.033279	0.126135	0.291688	0.143146	
6952000	0.879386	1	0.141604	0.209117	0.028144	0.221276	0.258135	0.141723	0.141604	0.209117	0.028144	0.221276	0.258135	0.141723	0.141604	0.209117	0.028144	0.221276	0.258135	0.141723	0.141604	0.209117	0.028144	0.221276	0.258135	0.141723	
6953000	0.879386	1	0.119769	0.258911	0.035930	0.197241	0.267075	0.121074	0.119769	0.258911	0.035930	0.197241	0.267075	0.121074	0.119769	0.258911	0.035930	0.197241	0.267075	0.121074	0.119769	0.258911	0.035930	0.197241	0.267075	0.121074	
6954000	0.879386	1	0.164780	0.239167	0.028371	0.101516	0.284648	0.181518	0.164780	0.239167	0.028371	0.101516	0.284648	0.181518	0.164780	0.239167	0.028371	0.101516	0.284648	0.181518	0.164780	0.239167	0.028371	0.101516	0.284648	0.181518	
6955000	0.879386	1	0.134137	0.232836	0.028411	0.180522	0.282609	0.141485	0.134137	0.232836	0.028411	0.180522	0.282609	0.141485	0.134137	0.232836	0.028411	0.180522	0.282609	0.141485	0.134137	0.232836	0.028411	0.180522	0.282609	0.141485	
6956000	0.879386	1	0.129559	0.219768	0.043399	0.184825	0.294376	0.128073	0.129559	0.219768	0.043399	0.184825	0.294376	0.128073	0.129559	0.219768	0.043399	0.184825	0.294376	0.128073	0.129559	0.219768	0.043399	0.184825	0.294376	0.128073	
6957000	0.879386	1	0.144544	0.241841	0.011074	0.198147	0.250934	0.153461	0.144544	0.241841	0.011074	0.198147	0.250934	0.153461	0.144544	0.241841	0.011074	0.198147	0.250934	0.153461	0.144544	0.241841	0.011074	0.198147	0.250934	0.153461	
6958000	0.879386	1	0.127977	0.228226	0.044014	0.154520	0.292007	0.153255	0.127977	0.228226	0.044014	0.154520	0.292007	0.153255	0.127977	0.228226	0.044014	0.154520	0.292007	0.153255	0.127977	0.228226	0.044014	0.154520	0.292007	0.153255	
6959000	0.879386	1	0.129105	0.301009	0.038837	0.141822	0.234792	0.154436	0.129105	0.301009	0.038837	0.141822	0.234792	0.154436	0.129105	0.301009	0.038837	0.141822	0.234792	0.154436	0.129105	0.301009	0.038837	0.141822	0.234792	0.154436	
6960000	0.879386	1	0.118260	0.280076	0.037352	0.160976	0.254927	0.148410	0.118260	0.280076	0.037352	0.160976	0.254927	0.148410	0.118260	0.280076	0.037352	0.160976	0.254927	0.148410	0.118260	0.280076	0.037352	0.160976	0.254927	0.148410	
6961000	0.879386	1	0.114289	0.254818	0.036598	0.211333	0.244882	0.138080	0.114289	0.254818	0.036598	0.211333	0.244882	0.138080	0.114289	0.254818	0.036598	0.211333	0.244882	0.138080	0.114289	0.254818	0.036598	0.211333	0.244882	0.138080	
6962000	0.879386	1	0.155232	0.257569	0.038766	0.175666	0.237988	0.134779	0.155232	0.257569	0.038766	0.175666	0.237988	0.134779	0.155232	0.257569	0.038766	0.175666	0.237988	0.134779	0.155232	0.257569	0.038766	0.175666	0.237988	0.134779	
6963000	0.879386	1	0.103086	0.205451	0.027041	0.223859	0.287099	0.153463	0.103086	0.205451	0.027041	0.223859	0.287099	0.153463	0.103086	0.205451	0.027041	0.223859	0.287099	0.153463	0.103086	0.205451	0.027041	0.223859	0.287099	0.153463	
6964000	0.879386	1	0.135461	0.221703	0.039690	0.205183	0.289177	0.108786	0.135461	0.221703	0.039690	0.205183	0.289177	0.108786	0.135461	0.221703	0.039690	0.205183	0.289177	0.108786	0.135461	0.221703	0.039690	0.205183	0.289177	0.108786	
6965000	0.879386	1	0.115594	0.261009	0.038344	0.200818	0.241734	0.142502	0.115594	0.261009	0.038344	0.200818	0.241734	0.142502	0.115594	0.261009	0.038344	0.200818	0.241734	0.142502	0.115594	0.261009	0.038344	0.200818	0.241734	0.142502	
6966000	0.879386	1	0.123934	0.225432	0.030859	0.220245	0.248746	0.150784	0.123934	0.225432	0.030859	0.220245	0.248746	0.150784	0.123934	0.225432	0.030859	0.220245	0.248746	0.150784	0.123934	0.225432	0.030859	0.220245	0.248746	0.150784	
6967000	0.879386	1	0.151901	0.227240	0.025948	0.170193	0.276495	0.148223	0.151901	0.227240	0.025948	0.170193	0.276495	0.148223	0.151901	0.227240	0.025948	0.170193	0.276495	0.148223	0.151901	0.227240	0.025948	0.170193	0.276495	0.148223	
6968000	0.879386	1	0.119448	0.229941	0.030433	0.164386	0.306921	0.148871	0.119448	0.229941	0.030433	0.164386	0.306921	0.148871	0.119448	0.229941	0.030433	0.164386	0.306921	0.148871	0.119448	0.229941	0.030433	0.164386	0.306921	0.148871	
6969000	0.879386	1	0.134470	0.219411	0.040541	0.172669	0.291201	0.141708	0.134470	0.219411	0.040541	0.172669	0.291201	0.141708	0.134470	0.219411	0.040541	0.172669	0.291201	0.141708	0.134470	0.219411	0.040541	0.172669	0.291201	0.141708	
6970000	0.879386	1	0.117603	0.248856	0.031621	0.200174	0.242785	0.158962	0.117603	0.248856	0.031621	0.200174	0.242785	0.158962	0.117603	0.248856	0.031621	0.200174	0.242785	0.158962	0.117603	0.248856	0.031621	0.200174	0.242785	0.158962	
6971000	0.879386	1	0.120588	0.224513	0.033087	0.167384	0.265758	0.188669	0.120588	0.224513	0.033087	0.167384	0.265758	0.188669	0.120588	0.224513	0.033087	0.167384	0.265758	0.188669	0.120588	0.224513	0.033087	0.167384	0.265758	0.188669	
6972000	0.879386	1	0.123656	0.211521	0.030045	0.186219	0.319003	0.129556	0.123656	0.211521	0.030045	0.186219	0.319003	0.129556	0.123656	0.211521	0.030045	0.186219	0.319003	0.129556	0.123656	0.211521	0.030045	0.186219	0.319003	0.129556	
6973000	0.879386	1	0.142016	0.236925	0.032371	0.203583	0.252951	0.132153	0.142016	0.236925	0.032371	0.203583	0.252951	0.132153	0.142016	0.236925	0.032371	0.203583	0.252951	0.132153	0.142016	0.236925	0.032371	0.203583	0.252951	0.132153	
6974000	0.879386	1	0.111512	0.249497	0.031088	0.215621	0.260273	0.132009	0.111512	0.249497	0.031088	0.215621	0.260273	0.132009	0.111512	0.249497	0.031088	0.215621	0.260273	0.132009	0.111512	0.249497	0.031088	0.215621	0.260273	0.132009	
6975000	0.879386	1	0.112245	0.214179	0.036867	0.198315	0.282176	0.156218	0.112245	0.214179	0.036867	0.198315	0.282176	0.156218	0.112245	0.214179	0.036867	0.198315	0.282176	0.156218	0.112245	0.214179	0.036867	0.198315	0.282176	0.156218	
6976000	0.879386	1	0.120235	0.282219	0.036408	0.167728	0.217566	0.175843	0.120235	0.282219	0.036408	0.167728	0.217566	0.175843	0.120235	0.282219	0.036408	0.167728	0.217566	0.175843	0.120235	0.282219	0.036408	0.167728	0.217566	0.175843	
6977000	0.879386	1	0.107096	0.251653	0.033184	0.188364	0.267186	0.152517	0.107096	0.251653	0.033184	0.188364	0.267186	0.152517	0.107096	0.251653	0.033184	0.188364	0.267186	0.152517	0.107096	0.251653	0.033184	0.188364	0.267186	0.152517	
6978000	0.879386	1	0.131884	0.211767	0.032656	0.187127	0.281232	0.155335	0.131884	0.211767	0.032656	0.187127	0.281232	0.155335	0.131884	0.211767	0.032656	0.187127	0.281232	0.155335	0.131884	0.211767	0.032656	0.187127	0.281232	0.155335	
6979000	0.879386	1	0.108398	0.243832	0.033319	0.213493	0.237231	0.163728	0.108398	0.243832	0.033319	0.213493	0.237231	0.163728	0.108398	0.243832	0.033319	0.213493	0.237231	0.163728	0.108398	0.243832	0.033319	0.213493	0.237231	0.163728	
6980000	0.879386	2	0.110440	0.227052	0.034225	0.212894	0.272358	0.143031	0.259498	0.167218	0.041343	0.108520	0.268516	0.154904	0.110440	0.227052	0.034225	0.212894	0.272358	0.143031	0.259498	0.167218	0.041343	0.108520	0.268516	0.154904	
