Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
6895000	0.879386	1	0.282507	0.210029	0.203945	0.303519	0.282507	0.210029	0.203945	0.303519	0.282507	0.210029	0.203945	0.303519	0.282507	0.210029	0.203945	0.303519	
6896000	0.879386	2	0.220030	0.232607	0.281657	0.265707	0.280585	0.161525	0.226234	0.331657	0.280585	0.161525	0.226234	0.331657	0.280585	0.161525	0.226234	0.331657	
6897000	0.879386	1	0.302851	0.198437	0.174238	0.324474	0.302851	0.198437	0.174238	0.324474	0.302851	0.198437	0.174238	0.324474	0.302851	0.198437	0.174238	0.324474	
6898000	0.879386	1	0.278591	0.209194	0.212842	0.299374	0.278591	0.209194	0.212842	0.299374	0.278591	0.209194	0.212842	0.299374	0.278591	0.209194	0.212842	0.299374	
6899000	0.879386	2	0.151221	0.350774	0.318401	0.179605	0.311432	0.198675	0.164190	0.325703	0.311432	0.198675	0.164190	0.325703	0.311432	0.198675	0.164190	0.325703	
6900000	0.879386	1	0.305290	0.192844	0.157575	0.344290	0.305290	0.192844	0.157575	0.344290	0.305290	0.192844	0.157575	0.344290	0.305290	0.192844	0.157575	0.344290	
6901000	0.879386	2	0.223597	0.219862	0.341940	0.214601	0.248998	0.222768	0.227025	0.301209	0.248998	0.222768	0.227025	0.301209	0.248998	0.222768	0.227025	0.301209	
6902000	0.879386	1	0.321710	0.183837	0.169712	0.324741	0.321710	0.183837	0.169712	0.324741	0.321710	0.183837	0.169712	0.324741	0.321710	0.183837	0.169712	0.324741	
6903000	0.879386	1	0.266463	0.225366	0.204920	0.303251	0.266463	0.225366	0.204920	0.303251	0.266463	0.225366	0.204920	0.303251	0.266463	0.225366	0.204920	0.303251	
6904000	0.879386	2	0.250393	0.269834	0.231071	0.248702	0.351978	0.198971	0.118503	0.330548	0.351978	0.198971	0.118503	0.330548	0.351978	0.198971	0.118503	0.330548	
6905000	0.879386	2	0.286620	0.232475	0.169176	0.311729	0.286620	0.232475	0.169176	0.311729	0.286620	0.232475	0.169176	0.311729	0.367510	0.129581	0.202397	0.300511	
6906000	0.879386	2	0.194277	0.221114	0.342146	0.242463	0.283575	0.218112	0.201441	0.296872	0.283575	0.218112	0.201441	0.296872	0.283575	0.218112	0.201441	0.296872	
6907000	0.879386	1	0.295261	0.177539	0.226440	0.300760	0.295261	0.177539	0.226440	0.300760	0.295261	0.177539	0.226440	0.300760	0.295261	0.177539	0.226440	0.300760	
6908000	0.879386	1	0.294637	0.227468	0.212977	0.264919	0.294637	0.227468	0.212977	0.264919	0.294637	0.227468	0.212977	0.264919	0.294637	0.227468	0.212977	0.264919	
6909000	0.879386	1	0.257418	0.204466	0.203423	0.334693	0.257418	0.204466	0.203423	0.334693	0.257418	0.204466	0.203423	0.334693	0.257418	0.204466	0.203423	0.334693	
6910000	0.879386	2	0.266315	0.194491	0.240565	0.298629	0.266315	0.194491	0.240565	0.298629	0.250194	0.175231	0.141573	0.433002	0.250194	0.175231	0.141573	0.433002	
6911000	0.879386	1	0.296693	0.167071	0.152570	0.383665	0.296693	0.167071	0.152570	0.383665	0.296693	0.167071	0.152570	0.383665	0.296693	0.167071	0.152570	0.383665	
6912000	0.879386	1	0.295075	0.204608	0.176823	0.323493	0.295075	0.204608	0.176823	0.323493	0.295075	0.204608	0.176823	0.323493	0.295075	0.204608	0.176823	0.323493	
6913000	0.879386	1	0.248990	0.227280	0.218926	0.304804	0.248990	0.227280	0.218926	0.304804	0.248990	0.227280	0.218926	0.304804	0.248990	0.227280	0.218926	0.304804	
6914000	0.879386	2	0.274345	0.232709	0.209476	0.283470	0.274345	0.232709	0.209476	0.283470	0.274345	0.232709	0.209476	0.283470	0.322885	0.108977	0.248837	0.319301	
6915000	0.879386	1	0.271088	0.201470	0.209245	0.318196	0.271088	0.201470	0.209245	0.318196	0.271088	0.201470	0.209245	0.318196	0.271088	0.201470	0.209245	0.318196	
6916000	0.879386	1	0.263014	0.209137	0.211413	0.316436	0.263014	0.209137	0.211413	0.316436	0.263014	0.209137	0.211413	0.316436	0.263014	0.209137	0.211413	0.316436	
6917000	0.879386	1	0.313983	0.184572	0.158606	0.342839	0.313983	0.184572	0.158606	0.342839	0.313983	0.184572	0.158606	0.342839	0.313983	0.184572	0.158606	0.342839	
6918000	0.879386	1	0.263112	0.252201	0.189259	0.295428	0.263112	0.252201	0.189259	0.295428	0.263112	0.252201	0.189259	0.295428	0.263112	0.252201	0.189259	0.295428	
6919000	0.879386	1	0.269231	0.235796	0.197191	0.297781	0.269231	0.235796	0.197191	0.297781	0.269231	0.235796	0.197191	0.297781	0.269231	0.235796	0.197191	0.297781	
6920000	0.879386	1	0.284372	0.211971	0.204661	0.298996	0.284372	0.211971	0.204661	0.298996	0.284372	0.211971	0.204661	0.298996	0.284372	0.211971	0.204661	0.298996	
6921000	0.879386	1	0.276609	0.223255	0.203905	0.296231	0.276609	0.223255	0.203905	0.296231	0.276609	0.223255	0.203905	0.296231	0.276609	0.223255	0.203905	0.296231	
6922000	0.879386	1	0.339974	0.173301	0.158469	0.328256	0.339974	0.173301	0.158469	0.328256	0.339974	0.173301	0.158469	0.328256	0.339974	0.173301	0.158469	0.328256	
6923000	0.879386	1	0.367547	0.134413	0.157369	0.340672	0.367547	0.134413	0.157369	0.340672	0.367547	0.134413	0.157369	0.340672	0.367547	0.134413	0.157369	0.340672	
6924000	0.879386	2	0.278258	0.216489	0.213419	0.291833	0.278258	0.216489	0.213419	0.291833	0.285338	0.229667	0.187518	0.297477	0.285338	0.229667	0.187518	0.297477	
6925000	0.879386	1	0.275140	0.217149	0.215337	0.292374	0.275140	0.217149	0.215337	0.292374	0.275140	0.217149	0.215337	0.292374	0.275140	0.217149	0.215337	0.292374	
6926000	0.879386	3	0.155564	0.472336	0.225223	0.146877	0.329284	0.208889	0.161801	0.300026	0.329284	0.208889	0.161801	0.300026	0.328306	0.135608	0.161330	0.374756	
6927000	0.879386	2	0.181824	0.374713	0.253985	0.189478	0.322747	0.176275	0.175391	0.325587	0.322747	0.176275	0.175391	0.325587	0.322747	0.176275	0.175391	0.325587	
6928000	0.879386	2	0.263715	0.224937	0.215054	0.296295	0.263715	0.224937	0.215054	0.296295	0.262531	0.173760	0.130139	0.433570	0.262531	0.173760	0.130139	0.433570	
6929000	0.879386	2	0.214744	0.227432	0.334794	0.223030	0.384927	0.144739	0.128321	0.342014	0.384927	0.144739	0.128321	0.342014	0.384927	0.144739	0.128321	0.342014	
6930000	0.879386	1	0.267777	0.189423	0.203218	0.339583	0.267777	0.189423	0.203218	0.339583	0.267777	0.189423	0.203218	0.339583	0.267777	0.189423	0.203218	0.339583	
6931000	0.879386	1	0.309546	0.173321	0.139361	0.377772	0.309546	0.173321	0.139361	0.377772	0.309546	0.173321	0.139361	0.377772	0.309546	0.173321	0.139361	0.377772	
6932000	0.879386	2	0.182933	0.156224	0.431821	0.229022	0.304026	0.181718	0.166858	0.347398	0.304026	0.181718	0.166858	0.347398	0.304026	0.181718	0.166858	0.347398	
6933000	0.879386	1	0.304330	0.167462	0.172974	0.355234	0.304330	0.167462	0.172974	0.355234	0.304330	0.167462	0.172974	0.355234	0.304330	0.167462	0.172974	0.355234	
6934000	0.879386	1	0.342627	0.175021	0.201690	0.280662	0.342627	0.175021	0.201690	0.280662	0.342627	0.175021	0.201690	0.280662	0.342627	0.175021	0.201690	0.280662	
6935000	0.879386	2	0.150067	0.262269	0.334775	0.252889	0.281166	0.221964	0.194181	0.302689	0.281166	0.221964	0.194181	0.302689	0.281166	0.221964	0.194181	0.302689	
6936000	0.879386	1	0.299458	0.208986	0.199268	0.292288	0.299458	0.208986	0.199268	0.292288	0.299458	0.208986	0.199268	0.292288	0.299458	0.208986	0.199268	0.292288	
6937000	0.879386	1	0.287244	0.215318	0.201588	0.295850	0.287244	0.215318	0.201588	0.295850	0.287244	0.215318	0.201588	0.295850	0.287244	0.215318	0.201588	0.295850	
6938000	0.879386	1	0.240415	0.192323	0.192276	0.374987	0.240415	0.192323	0.192276	0.374987	0.240415	0.192323	0.192276	0.374987	0.240415	0.192323	0.192276	0.374987	
6939000	0.879386	1	0.280862	0.229837	0.171753	0.317548	0.280862	0.229837	0.171753	0.317548	0.280862	0.229837	0.171753	0.317548	0.280862	0.229837	0.171753	0.317548	
6940000	0.879386	2	0.277893	0.179588	0.184281	0.358239	0.277893	0.179588	0.184281	0.358239	0.277893	0.179588	0.184281	0.358239	0.307424	0.127766	0.175088	0.389722	
6941000	0.879386	1	0.287348	0.197896	0.246968	0.267788	0.287348	0.197896	0.246968	0.267788	0.287348	0.197896	0.246968	0.267788	0.287348	0.197896	0.246968	0.267788	
6942000	0.879386	2	0.189931	0.451853	0.228176	0.130041	0.290714	0.180891	0.177832	0.350563	0.290714	0.180891	0.177832	0.350563	0.290714	0.180891	0.177832	0.350563	
6943000	0.879386	2	0.276097	0.225314	0.201821	0.296768	0.276097	0.225314	0.201821	0.296768	0.276097	0.225314	0.201821	0.296768	0.301525	0.113267	0.128597	0.456611	
6944000	0.879386	1	0.285057	0.226201	0.198584	0.290158	0.285057	0.226201	0.198584	0.290158	0.285057	0.226201	0.198584	0.290158	0.285057	0.226201	0.198584	0.290158	
6945000	0.879386	1	0.284168	0.228056	0.211410	0.276366	0.284168	0.228056	0.211410	0.276366	0.284168	0.228056	0.211410	0.276366	0.284168	0.228056	0.211410	0.276366	
6946000	0.879386	1	0.285839	0.235636	0.195794	0.282732	0.285839	0.235636	0.195794	0.282732	0.285839	0.235636	0.195794	0.282732	0.285839	0.235636	0.195794	0.282732	
6947000	0.879386	2	0.279530	0.215014	0.208811	0.296645	0.279530	0.215014	0.208811	0.296645	0.269980	0.204947	0.136927	0.388146	0.269980	0.204947	0.136927	0.388146	
6948000	0.879386	1	0.285500	0.228035	0.194207	0.292258	0.285500	0.228035	0.194207	0.292258	0.285500	0.228035	0.194207	0.292258	0.285500	0.228035	0.194207	0.292258	
6949000	0.879386	2	0.066626	0.347509	0.285943	0.299922	0.299135	0.161751	0.144125	0.394990	0.299135	0.161751	0.144125	0.394990	0.299135	0.161751	0.144125	0.394990	
6950000	0.879386	1	0.287314	0.193455	0.203423	0.315808	0.287314	0.193455	0.203423	0.315808	0.287314	0.193455	0.203423	0.315808	0.287314	0.193455	0.203423	0.315808	
6951000	0.879386	1	0.321016	0.227460	0.167726	0.283798	0.321016	0.227460	0.167726	0.283798	0.321016	0.227460	0.167726	0.283798	0.321016	0.227460	0.167726	0.283798	
6952000	0.879386	1	0.289266	0.200105	0.211486	0.299143	0.289266	0.200105	0.211486	0.299143	0.289266	0.200105	0.211486	0.299143	0.289266	0.200105	0.211486	0.299143	
6953000	0.879386	2	0.085691	0.432529	0.247508	0.234272	0.284143	0.156611	0.170786	0.388460	0.284143	0.156611	0.170786	0.388460	0.284143	0.156611	0.170786	0.388460	
6954000	0.879386	1	0.308047	0.235675	0.156386	0.299892	0.308047	0.235675	0.156386	0.299892	0.308047	0.235675	0.156386	0.299892	0.308047	0.235675	0.156386	0.299892	
6955000	0.879386	1	0.266596	0.238069	0.176474	0.318862	0.266596	0.238069	0.176474	0.318862	0.266596	0.238069	0.176474	0.318862	0.266596	0.238069	0.176474	0.318862	
6956000	0.879386	1	0.287444	0.229744	0.216304	0.266508	0.287444	0.229744	0.216304	0.266508	0.287444	0.229744	0.216304	0.266508	0.287444	0.229744	0.216304	0.266508	
6957000	0.879386	1	0.269804	0.213713	0.215571	0.300912	0.269804	0.213713	0.215571	0.300912	0.269804	0.213713	0.215571	0.300912	0.269804	0.213713	0.215571	0.300912	
6958000	0.879386	1	0.270759	0.213237	0.213862	0.302143	0.270759	0.213237	0.213862	0.302143	0.270759	0.213237	0.213862	0.302143	0.270759	0.213237	0.213862	0.302143	
6959000	0.879386	1	0.258213	0.240012	0.192728	0.309047	0.258213	0.240012	0.192728	0.309047	0.258213	0.240012	0.192728	0.309047	0.258213	0.240012	0.192728	0.309047	
6960000	0.879386	1	0.303992	0.216153	0.171720	0.308134	0.303992	0.216153	0.171720	0.308134	0.303992	0.216153	0.171720	0.308134	0.303992	0.216153	0.171720	0.308134	
6961000	0.879386	2	0.104224	0.216524	0.406890	0.272362	0.289715	0.213442	0.162859	0.333984	0.289715	0.213442	0.162859	0.333984	0.289715	0.213442	0.162859	0.333984	
6962000	0.879386	1	0.292618	0.213268	0.202922	0.291193	0.292618	0.213268	0.202922	0.291193	0.292618	0.213268	0.202922	0.291193	0.292618	0.213268	0.202922	0.291193	
6963000	0.879386	2	0.261763	0.229478	0.225735	0.283023	0.261763	0.229478	0.225735	0.283023	0.261763	0.229478	0.225735	0.283023	0.437269	0.145724	0.145173	0.271834	
6964000	0.879386	1	0.354172	0.171760	0.149803	0.324264	0.354172	0.171760	0.149803	0.324264	0.354172	0.171760	0.149803	0.324264	0.354172	0.171760	0.149803	0.324264	
6965000	0.879386	1	0.276124	0.231164	0.204847	0.287865	0.276124	0.231164	0.204847	0.287865	0.276124	0.231164	0.204847	0.287865	0.276124	0.231164	0.204847	0.287865	
6966000	0.879386	1	0.282041	0.208509	0.199704	0.309746	0.282041	0.208509	0.199704	0.309746	0.282041	0.208509	0.199704	0.309746	0.282041	0.208509	0.199704	0.309746	
6967000	0.879386	2	0.204646	0.454980	0.223108	0.117266	0.282140	0.177981	0.166779	0.373100	0.282140	0.177981	0.166779	0.373100	0.282140	0.177981	0.166779	0.373100	
6968000	0.879386	1	0.296754	0.216848	0.181944	0.304454	0.296754	0.216848	0.181944	0.304454	0.296754	0.216848	0.181944	0.304454	0.296754	0.216848	0.181944	0.304454	
6969000	0.879386	1	0.292213	0.212755	0.153548	0.341484	0.292213	0.212755	0.153548	0.341484	0.292213	0.212755	0.153548	0.341484	0.292213	0.212755	0.153548	0.341484	
6970000	0.879386	2	0.257611	0.243418	0.259208	0.239763	0.257611	0.243418	0.259208	0.239763	0.352586	0.147605	0.124601	0.375208	0.352586	0.147605	0.124601	0.375208	
6971000	0.879386	1	0.264308	0.209366	0.227093	0.299233	0.264308	0.209366	0.227093	0.299233	0.264308	0.209366	0.227093	0.299233	0.264308	0.209366	0.227093	0.299233	
6972000	0.879386	2	0.168684	0.315170	0.239263	0.276883	0.307086	0.216648	0.194200	0.282066	0.307086	0.216648	0.194200	0.282066	0.307086	0.216648	0.194200	0.282066	
6973000	0.879386	1	0.275544	0.222135	0.194056	0.308264	0.275544	0.222135	0.194056	0.308264	0.275544	0.222135	0.194056	0.308264	0.275544	0.222135	0.194056	0.308264	
6974000	0.879386	1	0.312843	0.205422	0.138956	0.342779	0.312843	0.205422	0.138956	0.342779	0.312843	0.205422	0.138956	0.342779	0.312843	0.205422	0.138956	0.342779	
6975000	0.879386	1	0.271793	0.216778	0.212350	0.299078	0.271793	0.216778	0.212350	0.299078	0.271793	0.216778	0.212350	0.299078	0.271793	0.216778	0.212350	0.299078	
6976000	0.879386	1	0.284146	0.222194	0.197779	0.295881	0.284146	0.222194	0.197779	0.295881	0.284146	0.222194	0.197779	0.295881	0.284146	0.222194	0.197779	0.295881	
6977000	0.879386	2	0.118024	0.250339	0.220155	0.411482	0.317654	0.189261	0.152879	0.340206	0.317654	0.189261	0.152879	0.340206	0.317654	0.189261	0.152879	0.340206	
6978000	0.879386	1	0.259171	0.201267	0.202410	0.337153	0.259171	0.201267	0.202410	0.337153	0.259171	0.201267	0.202410	0.337153	0.259171	0.201267	0.202410	0.337153	
6979000	0.879386	2	0.179104	0.260323	0.348775	0.211798	0.276404	0.227988	0.194561	0.301047	0.276404	0.227988	0.194561	0.301047	0.276404	0.227988	0.194561	0.301047	
6980000	0.879386	1	0.288308	0.213620	0.204260	0.293813	0.288308	0.213620	0.204260	0.293813	0.288308	0.213620	0.204260	0.293813	0.288308	0.213620	0.204260	0.293813	
6981000	0.879386	2	0.273153	0.231255	0.212312	0.283279	0.273153	0.231255	0.212312	0.283279	0.300479	0.178163	0.148744	0.372615	0.300479	0.178163	0.148744	0.372615	
6982000	0.879386	1	0.309585	0.200884	0.201047	0.288484	0.309585	0.200884	0.201047	0.288484	0.309585	0.200884	0.201047	0.288484	0.309585	0.200884	0.201047	0.288484	
6983000	0.879386	1	0.235681	0.257334	0.221811	0.285174	0.235681	0.257334	0.221811	0.285174	0.235681	0.257334	0.221811	0.285174	0.235681	0.257334	0.221811	0.285174	
6984000	0.879386	2	0.243804	0.222702	0.239393	0.294101	0.243804	0.222702	0.239393	0.294101	0.306813	0.153588	0.149886	0.389713	0.306813	0.153588	0.149886	0.389713	
6985000	0.879386	1	0.262254	0.212920	0.183496	0.341330	0.262254	0.212920	0.183496	0.341330	0.262254	0.212920	0.183496	0.341330	0.262254	0.212920	0.183496	0.341330	
6986000	0.879386	1	0.276074	0.215920	0.193002	0.315004	0.276074	0.215920	0.193002	0.315004	0.276074	0.215920	0.193002	0.315004	0.276074	0.215920	0.193002	0.315004	
6987000	0.879386	1	0.252421	0.218543	0.212039	0.316998	0.252421	0.218543	0.212039	0.316998	0.252421	0.218543	0.212039	0.316998	0.252421	0.218543	0.212039	0.316998	
6988000	0.879386	2	0.291064	0.327678	0.155359	0.225899	0.359469	0.161358	0.149528	0.329645	0.359469	0.161358	0.149528	0.329645	0.359469	0.161358	0.149528	0.329645	
6989000	0.879386	1	0.253975	0.215813	0.195747	0.334465	0.253975	0.215813	0.195747	0.334465	0.253975	0.215813	0.195747	0.334465	0.253975	0.215813	0.195747	0.334465	
6990000	0.879386	2	0.143231	0.424328	0.189603	0.242839	0.301756	0.175100	0.172129	0.351015	0.301756	0.175100	0.172129	0.351015	0.301756	0.175100	0.172129	0.351015	
6991000	0.879386	2	0.247846	0.336516	0.179987	0.235651	0.293505	0.203596	0.207442	0.295457	0.293505	0.203596	0.207442	0.295457	0.293505	0.203596	0.207442	0.295457	
6992000	0.879386	1	0.300398	0.202331	0.176189	0.321082	0.300398	0.202331	0.176189	0.321082	0.300398	0.202331	0.176189	0.321082	0.300398	0.202331	0.176189	0.321082	
6993000	0.879386	1	0.269448	0.228916	0.205913	0.295724	0.269448	0.228916	0.205913	0.295724	0.269448	0.228916	0.205913	0.295724	0.269448	0.228916	0.205913	0.295724	
6994000	0.879386	2	0.287102	0.205555	0.217392	0.289951	0.287102	0.205555	0.217392	0.289951	0.263550	0.179213	0.174656	0.382581	0.263550	0.179213	0.174656	0.382581	
6995000	0.879386	1	0.314543	0.240677	0.117689	0.327092	0.314543	0.240677	0.117689	0.327092	0.314543	0.240677	0.117689	0.327092	0.314543	0.240677	0.117689	0.327092	
6996000	0.879386	1	0.318866	0.176459	0.129840	0.374835	0.318866	0.176459	0.129840	0.374835	0.318866	0.176459	0.129840	0.374835	0.318866	0.176459	0.129840	0.374835	
6997000	0.879386	2	0.217863	0.290925	0.191722	0.299490	0.280632	0.223911	0.188168	0.307288	0.280632	0.223911	0.188168	0.307288	0.280632	0.223911	0.188168	0.307288	
6998000	0.879386	2	0.263516	0.225890	0.254456	0.256138	0.251464	0.261102	0.174997	0.312436	0.251464	0.261102	0.174997	0.312436	0.251464	0.261102	0.174997	0.312436	
6999000	0.879386	2	0.280121	0.185948	0.216623	0.317308	0.275300	0.227721	0.173131	0.323848	0.275300	0.227721	0.173131	0.323848	0.280121	0.185948	0.216623	0.317308	
7000000	0.879386	2	0.224106	0.270209	0.352996	0.152690	0.354342	0.182723	0.143932	0.319004	0.354342	0.182723	0.143932	0.319004	0.354342	0.182723	0.143932	0.319004	
7001000	0.879386	1	0.275319	0.216946	0.217250	0.290485	0.275319	0.216946	0.217250	0.290485	0.275319	0.216946	0.217250	0.290485	0.275319	0.216946	0.217250	0.290485	
7002000	0.879386	1	0.280169	0.208473	0.218440	0.292918	0.280169	0.208473	0.218440	0.292918	0.280169	0.208473	0.218440	0.292918	0.280169	0.208473	0.218440	0.292918	
7003000	0.879386	1	0.304863	0.214197	0.179092	0.301848	0.304863	0.214197	0.179092	0.301848	0.304863	0.214197	0.179092	0.301848	0.304863	0.214197	0.179092	0.301848	
7004000	0.879386	1	0.301678	0.173547	0.183684	0.341091	0.301678	0.173547	0.183684	0.341091	0.301678	0.173547	0.183684	0.341091	0.301678	0.173547	0.183684	0.341091	
7005000	0.879386	1	0.269383	0.189406	0.246799	0.294411	0.269383	0.189406	0.246799	0.294411	0.269383	0.189406	0.246799	0.294411	0.269383	0.189406	0.246799	0.294411	
7006000	0.879386	2	0.091946	0.422057	0.273190	0.212807	0.304855	0.204617	0.157183	0.333346	0.304855	0.204617	0.157183	0.333346	0.304855	0.204617	0.157183	0.333346	
7007000	0.879386	1	0.334033	0.163214	0.221623	0.281130	0.334033	0.163214	0.221623	0.281130	0.334033	0.163214	0.221623	0.281130	0.334033	0.163214	0.221623	0.281130	
7008000	0.879386	1	0.306983	0.189607	0.183072	0.320338	0.306983	0.189607	0.183072	0.320338	0.306983	0.189607	0.183072	0.320338	0.306983	0.189607	0.183072	0.320338	
7009000	0.879386	1	0.276148	0.232779	0.191049	0.300025	0.276148	0.232779	0.191049	0.300025	0.276148	0.232779	0.191049	0.300025	0.276148	0.232779	0.191049	0.300025	
7010000	0.879386	2	0.164317	0.347355	0.389823	0.098505	0.330645	0.202371	0.135732	0.331252	0.330645	0.202371	0.135732	0.331252	0.330645	0.202371	0.135732	0.331252	
7011000	0.879386	1	0.329207	0.206851	0.171582	0.292360	0.329207	0.206851	0.171582	0.292360	0.329207	0.206851	0.171582	0.292360	0.329207	0.206851	0.171582	0.292360	
7012000	0.879386	1	0.297953	0.180561	0.199660	0.321826	0.297953	0.180561	0.199660	0.321826	0.297953	0.180561	0.199660	0.321826	0.297953	0.180561	0.199660	0.321826	
7013000	0.879386	1	0.312434	0.238859	0.138674	0.310033	0.312434	0.238859	0.138674	0.310033	0.312434	0.238859	0.138674	0.310033	0.312434	0.238859	0.138674	0.310033	
7014000	0.879386	1	0.280191	0.199924	0.212863	0.307023	0.280191	0.199924	0.212863	0.307023	0.280191	0.199924	0.212863	0.307023	0.280191	0.199924	0.212863	0.307023	
7015000	0.879386	2	0.148073	0.335100	0.251247	0.265581	0.245533	0.220832	0.179509	0.354126	0.245533	0.220832	0.179509	0.354126	0.245533	0.220832	0.179509	0.354126	
7016000	0.879386	1	0.251478	0.212606	0.210129	0.325786	0.251478	0.212606	0.210129	0.325786	0.251478	0.212606	0.210129	0.325786	0.251478	0.212606	0.210129	0.325786	
7017000	0.879386	2	0.266268	0.223576	0.220166	0.289990	0.266268	0.223576	0.220166	0.289990	0.266268	0.223576	0.220166	0.289990	0.300772	0.132944	0.228932	0.337351	
7018000	0.879386	1	0.254346	0.229410	0.225465	0.290779	0.254346	0.229410	0.225465	0.290779	0.254346	0.229410	0.225465	0.290779	0.254346	0.229410	0.225465	0.290779	
7019000	0.879386	2	0.205694	0.287185	0.303688	0.203433	0.287993	0.213577	0.169876	0.328553	0.287993	0.213577	0.169876	0.328553	0.287993	0.213577	0.169876	0.328553	
7020000	0.879386	1	0.280982	0.209176	0.214534	0.295308	0.280982	0.209176	0.214534	0.295308	0.280982	0.209176	0.214534	0.295308	0.280982	0.209176	0.214534	0.295308	
7021000	0.879386	1	0.270307	0.214345	0.200548	0.314800	0.270307	0.214345	0.200548	0.314800	0.270307	0.214345	0.200548	0.314800	0.270307	0.214345	0.200548	0.314800	
7022000	0.879386	1	0.291577	0.225463	0.195308	0.287653	0.291577	0.225463	0.195308	0.287653	0.291577	0.225463	0.195308	0.287653	0.291577	0.225463	0.195308	0.287653	
7023000	0.879386	1	0.265301	0.231910	0.209123	0.293666	0.265301	0.231910	0.209123	0.293666	0.265301	0.231910	0.209123	0.293666	0.265301	0.231910	0.209123	0.293666	
7024000	0.879386	2	0.280223	0.234869	0.211333	0.273574	0.280223	0.234869	0.211333	0.273574	0.337637	0.152766	0.155566	0.354030	0.337637	0.152766	0.155566	0.354030	
7025000	0.879386	2	0.284160	0.212722	0.300146	0.202972	0.316612	0.229769	0.197897	0.255722	0.316612	0.229769	0.197897	0.255722	0.316612	0.229769	0.197897	0.255722	
7026000	0.879386	2	0.275148	0.236006	0.194259	0.294587	0.275148	0.236006	0.194259	0.294587	0.362481	0.134856	0.169769	0.332894	0.362481	0.134856	0.169769	0.332894	
7027000	0.879386	1	0.283228	0.225068	0.144588	0.347117	0.283228	0.225068	0.144588	0.347117	0.283228	0.225068	0.144588	0.347117	0.283228	0.225068	0.144588	0.347117	
7028000	0.879386	1	0.259225	0.207322	0.233024	0.300429	0.259225	0.207322	0.233024	0.300429	0.259225	0.207322	0.233024	0.300429	0.259225	0.207322	0.233024	0.300429	
7029000	0.879386	2	0.274125	0.284575	0.162863	0.278438	0.297191	0.169654	0.141333	0.391822	0.297191	0.169654	0.141333	0.391822	0.297191	0.169654	0.141333	0.391822	
7030000	0.879386	1	0.271509	0.242452	0.201375	0.284664	0.271509	0.242452	0.201375	0.284664	0.271509	0.242452	0.201375	0.284664	0.271509	0.242452	0.201375	0.284664	
7031000	0.879386	1	0.266396	0.222366	0.220024	0.291214	0.266396	0.222366	0.220024	0.291214	0.266396	0.222366	0.220024	0.291214	0.266396	0.222366	0.220024	0.291214	
7032000	0.879386	2	0.245140	0.282759	0.214312	0.257790	0.245140	0.282759	0.214312	0.257790	0.382418	0.145573	0.127595	0.344413	0.382418	0.145573	0.127595	0.344413	
7033000	0.879386	1	0.292589	0.203000	0.172212	0.332199	0.292589	0.203000	0.172212	0.332199	0.292589	0.203000	0.172212	0.332199	0.292589	0.203000	0.172212	0.332199	
7034000	0.879386	1	0.283838	0.206547	0.191738	0.317876	0.283838	0.206547	0.191738	0.317876	0.283838	0.206547	0.191738	0.317876	0.283838	0.206547	0.191738	0.317876	
7035000	0.879386	1	0.267007	0.215504	0.217905	0.299584	0.267007	0.215504	0.217905	0.299584	0.267007	0.215504	0.217905	0.299584	0.267007	0.215504	0.217905	0.299584	
7036000	0.879386	2	0.256978	0.232715	0.191672	0.318635	0.256978	0.232715	0.191672	0.318635	0.365308	0.180307	0.157730	0.296655	0.365308	0.180307	0.157730	0.296655	
7037000	0.879386	1	0.314053	0.217540	0.201153	0.267254	0.314053	0.217540	0.201153	0.267254	0.314053	0.217540	0.201153	0.267254	0.314053	0.217540	0.201153	0.267254	
7038000	0.879386	1	0.285616	0.202262	0.198464	0.313659	0.285616	0.202262	0.198464	0.313659	0.285616	0.202262	0.198464	0.313659	0.285616	0.202262	0.198464	0.313659	
7039000	0.879386	1	0.258675	0.211195	0.223914	0.306216	0.258675	0.211195	0.223914	0.306216	0.258675	0.211195	0.223914	0.306216	0.258675	0.211195	0.223914	0.306216	
7040000	0.879386	1	0.268874	0.206116	0.219965	0.305046	0.268874	0.206116	0.219965	0.305046	0.268874	0.206116	0.219965	0.305046	0.268874	0.206116	0.219965	0.305046	
7041000	0.879386	2	0.337963	0.229862	0.154365	0.277810	0.337963	0.229862	0.154365	0.277810	0.337963	0.229862	0.154365	0.277810	0.344959	0.108108	0.174323	0.372611	
7042000	0.879386	2	0.280614	0.217724	0.203570	0.298092	0.280614	0.217724	0.203570	0.298092	0.372809	0.155222	0.125298	0.346671	0.372809	0.155222	0.125298	0.346671	
7043000	0.879386	2	0.265640	0.221997	0.233855	0.278508	0.265640	0.221997	0.233855	0.278508	0.375967	0.186674	0.161450	0.275909	0.375967	0.186674	0.161450	0.275909	
7044000	0.879386	1	0.278596	0.253228	0.179722	0.288455	0.278596	0.253228	0.179722	0.288455	0.278596	0.253228	0.179722	0.288455	0.278596	0.253228	0.179722	0.288455	
