Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
9200000	0.879386	1	0.150008	0.274046	0.058032	0.118011	0.294906	0.104997	0.150008	0.274046	0.058032	0.118011	0.294906	0.104997	0.150008	0.274046	0.058032	0.118011	0.294906	0.104997	0.150008	0.274046	0.058032	0.118011	0.294906	0.104997	
9201000	0.879386	1	0.122073	0.238258	0.043497	0.147533	0.309226	0.139413	0.122073	0.238258	0.043497	0.147533	0.309226	0.139413	0.122073	0.238258	0.043497	0.147533	0.309226	0.139413	0.122073	0.238258	0.043497	0.147533	0.309226	0.139413	
9202000	0.879386	1	0.127010	0.250023	0.034289	0.137993	0.300821	0.149864	0.127010	0.250023	0.034289	0.137993	0.300821	0.149864	0.127010	0.250023	0.034289	0.137993	0.300821	0.149864	0.127010	0.250023	0.034289	0.137993	0.300821	0.149864	
9203000	0.879386	1	0.136351	0.246386	0.036236	0.156679	0.264149	0.160198	0.136351	0.246386	0.036236	0.156679	0.264149	0.160198	0.136351	0.246386	0.036236	0.156679	0.264149	0.160198	0.136351	0.246386	0.036236	0.156679	0.264149	0.160198	
9204000	0.879386	1	0.109187	0.255829	0.047413	0.142844	0.297298	0.147429	0.109187	0.255829	0.047413	0.142844	0.297298	0.147429	0.109187	0.255829	0.047413	0.142844	0.297298	0.147429	0.109187	0.255829	0.047413	0.142844	0.297298	0.147429	
9205000	0.879386	1	0.111708	0.221114	0.045306	0.195552	0.289784	0.136536	0.111708	0.221114	0.045306	0.195552	0.289784	0.136536	0.111708	0.221114	0.045306	0.195552	0.289784	0.136536	0.111708	0.221114	0.045306	0.195552	0.289784	0.136536	
9206000	0.879386	1	0.133542	0.197453	0.029498	0.181970	0.346640	0.110897	0.133542	0.197453	0.029498	0.181970	0.346640	0.110897	0.133542	0.197453	0.029498	0.181970	0.346640	0.110897	0.133542	0.197453	0.029498	0.181970	0.346640	0.110897	
9207000	0.879386	1	0.112386	0.239669	0.047994	0.154834	0.305564	0.139553	0.112386	0.239669	0.047994	0.154834	0.305564	0.139553	0.112386	0.239669	0.047994	0.154834	0.305564	0.139553	0.112386	0.239669	0.047994	0.154834	0.305564	0.139553	
9208000	0.879386	1	0.130049	0.241992	0.056002	0.136880	0.284524	0.150552	0.130049	0.241992	0.056002	0.136880	0.284524	0.150552	0.130049	0.241992	0.056002	0.136880	0.284524	0.150552	0.130049	0.241992	0.056002	0.136880	0.284524	0.150552	
9209000	0.879386	1	0.108666	0.257477	0.050297	0.140086	0.297601	0.145874	0.108666	0.257477	0.050297	0.140086	0.297601	0.145874	0.108666	0.257477	0.050297	0.140086	0.297601	0.145874	0.108666	0.257477	0.050297	0.140086	0.297601	0.145874	
9210000	0.879386	1	0.126471	0.218329	0.045961	0.145646	0.307157	0.156436	0.126471	0.218329	0.045961	0.145646	0.307157	0.156436	0.126471	0.218329	0.045961	0.145646	0.307157	0.156436	0.126471	0.218329	0.045961	0.145646	0.307157	0.156436	
9211000	0.879386	1	0.112989	0.243773	0.022993	0.146625	0.316863	0.156756	0.112989	0.243773	0.022993	0.146625	0.316863	0.156756	0.112989	0.243773	0.022993	0.146625	0.316863	0.156756	0.112989	0.243773	0.022993	0.146625	0.316863	0.156756	
9212000	0.879386	1	0.132560	0.227488	0.032173	0.183581	0.260368	0.163830	0.132560	0.227488	0.032173	0.183581	0.260368	0.163830	0.132560	0.227488	0.032173	0.183581	0.260368	0.163830	0.132560	0.227488	0.032173	0.183581	0.260368	0.163830	
9213000	0.879386	1	0.125420	0.212130	0.026731	0.207789	0.289648	0.138281	0.125420	0.212130	0.026731	0.207789	0.289648	0.138281	0.125420	0.212130	0.026731	0.207789	0.289648	0.138281	0.125420	0.212130	0.026731	0.207789	0.289648	0.138281	
9214000	0.879386	2	0.097523	0.245508	0.045818	0.176134	0.286403	0.148614	0.238553	0.259333	0.035299	0.068845	0.249757	0.148212	0.097523	0.245508	0.045818	0.176134	0.286403	0.148614	0.238553	0.259333	0.035299	0.068845	0.249757	0.148212	
9215000	0.879386	1	0.140981	0.202275	0.045275	0.150684	0.311036	0.149748	0.140981	0.202275	0.045275	0.150684	0.311036	0.149748	0.140981	0.202275	0.045275	0.150684	0.311036	0.149748	0.140981	0.202275	0.045275	0.150684	0.311036	0.149748	
9216000	0.879386	1	0.133660	0.209270	0.038118	0.149879	0.336961	0.132111	0.133660	0.209270	0.038118	0.149879	0.336961	0.132111	0.133660	0.209270	0.038118	0.149879	0.336961	0.132111	0.133660	0.209270	0.038118	0.149879	0.336961	0.132111	
9217000	0.879386	1	0.125389	0.200498	0.038993	0.150310	0.332730	0.152080	0.125389	0.200498	0.038993	0.150310	0.332730	0.152080	0.125389	0.200498	0.038993	0.150310	0.332730	0.152080	0.125389	0.200498	0.038993	0.150310	0.332730	0.152080	
9218000	0.879386	1	0.131843	0.212695	0.032158	0.164165	0.307962	0.151177	0.131843	0.212695	0.032158	0.164165	0.307962	0.151177	0.131843	0.212695	0.032158	0.164165	0.307962	0.151177	0.131843	0.212695	0.032158	0.164165	0.307962	0.151177	
9219000	0.879386	1	0.105294	0.228674	0.038888	0.195197	0.295015	0.136932	0.105294	0.228674	0.038888	0.195197	0.295015	0.136932	0.105294	0.228674	0.038888	0.195197	0.295015	0.136932	0.105294	0.228674	0.038888	0.195197	0.295015	0.136932	
9220000	0.879386	1	0.099788	0.237692	0.044469	0.187896	0.271312	0.158843	0.099788	0.237692	0.044469	0.187896	0.271312	0.158843	0.099788	0.237692	0.044469	0.187896	0.271312	0.158843	0.099788	0.237692	0.044469	0.187896	0.271312	0.158843	
9221000	0.879386	1	0.084998	0.284981	0.033855	0.178140	0.259160	0.158866	0.084998	0.284981	0.033855	0.178140	0.259160	0.158866	0.084998	0.284981	0.033855	0.178140	0.259160	0.158866	0.084998	0.284981	0.033855	0.178140	0.259160	0.158866	
9222000	0.879386	1	0.144553	0.252171	0.040508	0.173599	0.265869	0.123300	0.144553	0.252171	0.040508	0.173599	0.265869	0.123300	0.144553	0.252171	0.040508	0.173599	0.265869	0.123300	0.144553	0.252171	0.040508	0.173599	0.265869	0.123300	
9223000	0.879386	1	0.125531	0.224050	0.022323	0.148075	0.326166	0.153855	0.125531	0.224050	0.022323	0.148075	0.326166	0.153855	0.125531	0.224050	0.022323	0.148075	0.326166	0.153855	0.125531	0.224050	0.022323	0.148075	0.326166	0.153855	
9224000	0.879386	1	0.199412	0.294787	0.045447	0.107845	0.246986	0.105523	0.199412	0.294787	0.045447	0.107845	0.246986	0.105523	0.199412	0.294787	0.045447	0.107845	0.246986	0.105523	0.199412	0.294787	0.045447	0.107845	0.246986	0.105523	
9225000	0.879386	1	0.115378	0.273545	0.030454	0.159639	0.254646	0.166339	0.115378	0.273545	0.030454	0.159639	0.254646	0.166339	0.115378	0.273545	0.030454	0.159639	0.254646	0.166339	0.115378	0.273545	0.030454	0.159639	0.254646	0.166339	
9226000	0.879386	1	0.125145	0.241344	0.035203	0.156492	0.303730	0.138087	0.125145	0.241344	0.035203	0.156492	0.303730	0.138087	0.125145	0.241344	0.035203	0.156492	0.303730	0.138087	0.125145	0.241344	0.035203	0.156492	0.303730	0.138087	
9227000	0.879386	2	0.085914	0.230392	0.041497	0.189584	0.322910	0.129703	0.223371	0.163007	0.044396	0.102830	0.323674	0.142723	0.223371	0.163007	0.044396	0.102830	0.323674	0.142723	0.223371	0.163007	0.044396	0.102830	0.323674	0.142723	
9228000	0.879386	1	0.111638	0.295946	0.042800	0.138885	0.257876	0.152856	0.111638	0.295946	0.042800	0.138885	0.257876	0.152856	0.111638	0.295946	0.042800	0.138885	0.257876	0.152856	0.111638	0.295946	0.042800	0.138885	0.257876	0.152856	
9229000	0.879386	1	0.130520	0.267677	0.032039	0.130931	0.314715	0.124118	0.130520	0.267677	0.032039	0.130931	0.314715	0.124118	0.130520	0.267677	0.032039	0.130931	0.314715	0.124118	0.130520	0.267677	0.032039	0.130931	0.314715	0.124118	
9230000	0.879386	1	0.142464	0.252271	0.040458	0.135128	0.271552	0.158128	0.142464	0.252271	0.040458	0.135128	0.271552	0.158128	0.142464	0.252271	0.040458	0.135128	0.271552	0.158128	0.142464	0.252271	0.040458	0.135128	0.271552	0.158128	
9231000	0.879386	1	0.139864	0.223497	0.033231	0.146792	0.324991	0.131625	0.139864	0.223497	0.033231	0.146792	0.324991	0.131625	0.139864	0.223497	0.033231	0.146792	0.324991	0.131625	0.139864	0.223497	0.033231	0.146792	0.324991	0.131625	
9232000	0.879386	1	0.121259	0.269129	0.037182	0.148435	0.253672	0.170322	0.121259	0.269129	0.037182	0.148435	0.253672	0.170322	0.121259	0.269129	0.037182	0.148435	0.253672	0.170322	0.121259	0.269129	0.037182	0.148435	0.253672	0.170322	
9233000	0.879386	1	0.118546	0.249318	0.053895	0.137768	0.299444	0.141029	0.118546	0.249318	0.053895	0.137768	0.299444	0.141029	0.118546	0.249318	0.053895	0.137768	0.299444	0.141029	0.118546	0.249318	0.053895	0.137768	0.299444	0.141029	
9234000	0.879386	1	0.127842	0.228719	0.031677	0.170265	0.310313	0.131183	0.127842	0.228719	0.031677	0.170265	0.310313	0.131183	0.127842	0.228719	0.031677	0.170265	0.310313	0.131183	0.127842	0.228719	0.031677	0.170265	0.310313	0.131183	
9235000	0.879386	1	0.151084	0.220723	0.051339	0.136977	0.282005	0.157873	0.151084	0.220723	0.051339	0.136977	0.282005	0.157873	0.151084	0.220723	0.051339	0.136977	0.282005	0.157873	0.151084	0.220723	0.051339	0.136977	0.282005	0.157873	
9236000	0.879386	1	0.118528	0.227690	0.036395	0.166924	0.328152	0.122311	0.118528	0.227690	0.036395	0.166924	0.328152	0.122311	0.118528	0.227690	0.036395	0.166924	0.328152	0.122311	0.118528	0.227690	0.036395	0.166924	0.328152	0.122311	
9237000	0.879386	1	0.098621	0.313340	0.035872	0.166725	0.264044	0.121398	0.098621	0.313340	0.035872	0.166725	0.264044	0.121398	0.098621	0.313340	0.035872	0.166725	0.264044	0.121398	0.098621	0.313340	0.035872	0.166725	0.264044	0.121398	
9238000	0.879386	1	0.133357	0.236052	0.043603	0.135695	0.310571	0.140721	0.133357	0.236052	0.043603	0.135695	0.310571	0.140721	0.133357	0.236052	0.043603	0.135695	0.310571	0.140721	0.133357	0.236052	0.043603	0.135695	0.310571	0.140721	
9239000	0.879386	1	0.137335	0.246999	0.037543	0.158868	0.276801	0.142454	0.137335	0.246999	0.037543	0.158868	0.276801	0.142454	0.137335	0.246999	0.037543	0.158868	0.276801	0.142454	0.137335	0.246999	0.037543	0.158868	0.276801	0.142454	
9240000	0.879386	1	0.116247	0.207607	0.046259	0.111582	0.359510	0.158796	0.116247	0.207607	0.046259	0.111582	0.359510	0.158796	0.116247	0.207607	0.046259	0.111582	0.359510	0.158796	0.116247	0.207607	0.046259	0.111582	0.359510	0.158796	
9241000	0.879386	1	0.177842	0.209449	0.060513	0.099558	0.329226	0.123412	0.177842	0.209449	0.060513	0.099558	0.329226	0.123412	0.177842	0.209449	0.060513	0.099558	0.329226	0.123412	0.177842	0.209449	0.060513	0.099558	0.329226	0.123412	
9242000	0.879386	1	0.140035	0.239526	0.053503	0.131432	0.296508	0.138996	0.140035	0.239526	0.053503	0.131432	0.296508	0.138996	0.140035	0.239526	0.053503	0.131432	0.296508	0.138996	0.140035	0.239526	0.053503	0.131432	0.296508	0.138996	
9243000	0.879386	1	0.095574	0.254805	0.037242	0.142451	0.279492	0.190437	0.095574	0.254805	0.037242	0.142451	0.279492	0.190437	0.095574	0.254805	0.037242	0.142451	0.279492	0.190437	0.095574	0.254805	0.037242	0.142451	0.279492	0.190437	
9244000	0.879386	1	0.129906	0.205215	0.031890	0.168800	0.299531	0.164659	0.129906	0.205215	0.031890	0.168800	0.299531	0.164659	0.129906	0.205215	0.031890	0.168800	0.299531	0.164659	0.129906	0.205215	0.031890	0.168800	0.299531	0.164659	
9245000	0.879386	1	0.108964	0.218155	0.028854	0.201653	0.315687	0.126687	0.108964	0.218155	0.028854	0.201653	0.315687	0.126687	0.108964	0.218155	0.028854	0.201653	0.315687	0.126687	0.108964	0.218155	0.028854	0.201653	0.315687	0.126687	
9246000	0.879386	1	0.133980	0.193826	0.032566	0.164016	0.344423	0.131189	0.133980	0.193826	0.032566	0.164016	0.344423	0.131189	0.133980	0.193826	0.032566	0.164016	0.344423	0.131189	0.133980	0.193826	0.032566	0.164016	0.344423	0.131189	
9247000	0.879386	1	0.138475	0.257246	0.044362	0.093325	0.296681	0.169911	0.138475	0.257246	0.044362	0.093325	0.296681	0.169911	0.138475	0.257246	0.044362	0.093325	0.296681	0.169911	0.138475	0.257246	0.044362	0.093325	0.296681	0.169911	
9248000	0.879386	1	0.165519	0.235615	0.025458	0.167346	0.268139	0.137922	0.165519	0.235615	0.025458	0.167346	0.268139	0.137922	0.165519	0.235615	0.025458	0.167346	0.268139	0.137922	0.165519	0.235615	0.025458	0.167346	0.268139	0.137922	
9249000	0.879386	1	0.131132	0.270706	0.043964	0.169116	0.270132	0.114949	0.131132	0.270706	0.043964	0.169116	0.270132	0.114949	0.131132	0.270706	0.043964	0.169116	0.270132	0.114949	0.131132	0.270706	0.043964	0.169116	0.270132	0.114949	
9250000	0.879386	1	0.155332	0.235984	0.038850	0.122416	0.335349	0.112069	0.155332	0.235984	0.038850	0.122416	0.335349	0.112069	0.155332	0.235984	0.038850	0.122416	0.335349	0.112069	0.155332	0.235984	0.038850	0.122416	0.335349	0.112069	
9251000	0.879386	1	0.167445	0.217681	0.043553	0.140685	0.291963	0.138673	0.167445	0.217681	0.043553	0.140685	0.291963	0.138673	0.167445	0.217681	0.043553	0.140685	0.291963	0.138673	0.167445	0.217681	0.043553	0.140685	0.291963	0.138673	
9252000	0.879386	1	0.127890	0.232828	0.039332	0.160931	0.297731	0.141288	0.127890	0.232828	0.039332	0.160931	0.297731	0.141288	0.127890	0.232828	0.039332	0.160931	0.297731	0.141288	0.127890	0.232828	0.039332	0.160931	0.297731	0.141288	
9253000	0.879386	1	0.117003	0.245273	0.033569	0.159252	0.303850	0.141053	0.117003	0.245273	0.033569	0.159252	0.303850	0.141053	0.117003	0.245273	0.033569	0.159252	0.303850	0.141053	0.117003	0.245273	0.033569	0.159252	0.303850	0.141053	
9254000	0.879386	1	0.119305	0.209304	0.038274	0.137570	0.358084	0.137464	0.119305	0.209304	0.038274	0.137570	0.358084	0.137464	0.119305	0.209304	0.038274	0.137570	0.358084	0.137464	0.119305	0.209304	0.038274	0.137570	0.358084	0.137464	
9255000	0.879386	1	0.131200	0.248074	0.034533	0.150858	0.289074	0.146262	0.131200	0.248074	0.034533	0.150858	0.289074	0.146262	0.131200	0.248074	0.034533	0.150858	0.289074	0.146262	0.131200	0.248074	0.034533	0.150858	0.289074	0.146262	
9256000	0.879386	1	0.106705	0.248081	0.037452	0.155037	0.301613	0.151113	0.106705	0.248081	0.037452	0.155037	0.301613	0.151113	0.106705	0.248081	0.037452	0.155037	0.301613	0.151113	0.106705	0.248081	0.037452	0.155037	0.301613	0.151113	
9257000	0.879386	1	0.106452	0.197416	0.037454	0.202487	0.313867	0.142324	0.106452	0.197416	0.037454	0.202487	0.313867	0.142324	0.106452	0.197416	0.037454	0.202487	0.313867	0.142324	0.106452	0.197416	0.037454	0.202487	0.313867	0.142324	
9258000	0.879386	1	0.137976	0.244365	0.034346	0.124806	0.307543	0.150963	0.137976	0.244365	0.034346	0.124806	0.307543	0.150963	0.137976	0.244365	0.034346	0.124806	0.307543	0.150963	0.137976	0.244365	0.034346	0.124806	0.307543	0.150963	
9259000	0.879386	1	0.104754	0.187737	0.037646	0.167093	0.380887	0.121884	0.104754	0.187737	0.037646	0.167093	0.380887	0.121884	0.104754	0.187737	0.037646	0.167093	0.380887	0.121884	0.104754	0.187737	0.037646	0.167093	0.380887	0.121884	
9260000	0.879386	1	0.146387	0.269394	0.027482	0.110794	0.284522	0.161420	0.146387	0.269394	0.027482	0.110794	0.284522	0.161420	0.146387	0.269394	0.027482	0.110794	0.284522	0.161420	0.146387	0.269394	0.027482	0.110794	0.284522	0.161420	
9261000	0.879386	1	0.110796	0.238263	0.036367	0.131860	0.303669	0.179044	0.110796	0.238263	0.036367	0.131860	0.303669	0.179044	0.110796	0.238263	0.036367	0.131860	0.303669	0.179044	0.110796	0.238263	0.036367	0.131860	0.303669	0.179044	
9262000	0.879386	1	0.146271	0.228590	0.038984	0.159398	0.286392	0.140366	0.146271	0.228590	0.038984	0.159398	0.286392	0.140366	0.146271	0.228590	0.038984	0.159398	0.286392	0.140366	0.146271	0.228590	0.038984	0.159398	0.286392	0.140366	
9263000	0.879386	1	0.120119	0.227841	0.044414	0.146917	0.315626	0.145084	0.120119	0.227841	0.044414	0.146917	0.315626	0.145084	0.120119	0.227841	0.044414	0.146917	0.315626	0.145084	0.120119	0.227841	0.044414	0.146917	0.315626	0.145084	
9264000	0.879386	1	0.118118	0.245269	0.016721	0.168416	0.327362	0.124114	0.118118	0.245269	0.016721	0.168416	0.327362	0.124114	0.118118	0.245269	0.016721	0.168416	0.327362	0.124114	0.118118	0.245269	0.016721	0.168416	0.327362	0.124114	
9265000	0.879386	1	0.136085	0.221565	0.035880	0.146767	0.293166	0.166538	0.136085	0.221565	0.035880	0.146767	0.293166	0.166538	0.136085	0.221565	0.035880	0.146767	0.293166	0.166538	0.136085	0.221565	0.035880	0.146767	0.293166	0.166538	
9266000	0.879386	1	0.124603	0.294635	0.038668	0.092059	0.278129	0.171906	0.124603	0.294635	0.038668	0.092059	0.278129	0.171906	0.124603	0.294635	0.038668	0.092059	0.278129	0.171906	0.124603	0.294635	0.038668	0.092059	0.278129	0.171906	
9267000	0.879386	1	0.131058	0.241459	0.032593	0.137868	0.306859	0.150163	0.131058	0.241459	0.032593	0.137868	0.306859	0.150163	0.131058	0.241459	0.032593	0.137868	0.306859	0.150163	0.131058	0.241459	0.032593	0.137868	0.306859	0.150163	
9268000	0.879386	1	0.121351	0.228525	0.048776	0.159488	0.294777	0.147083	0.121351	0.228525	0.048776	0.159488	0.294777	0.147083	0.121351	0.228525	0.048776	0.159488	0.294777	0.147083	0.121351	0.228525	0.048776	0.159488	0.294777	0.147083	
9269000	0.879386	1	0.135663	0.200616	0.033535	0.139171	0.328456	0.162558	0.135663	0.200616	0.033535	0.139171	0.328456	0.162558	0.135663	0.200616	0.033535	0.139171	0.328456	0.162558	0.135663	0.200616	0.033535	0.139171	0.328456	0.162558	
9270000	0.879386	1	0.150251	0.226802	0.046670	0.119900	0.309511	0.146866	0.150251	0.226802	0.046670	0.119900	0.309511	0.146866	0.150251	0.226802	0.046670	0.119900	0.309511	0.146866	0.150251	0.226802	0.046670	0.119900	0.309511	0.146866	
9271000	0.879386	1	0.128922	0.241900	0.027983	0.155325	0.314280	0.131591	0.128922	0.241900	0.027983	0.155325	0.314280	0.131591	0.128922	0.241900	0.027983	0.155325	0.314280	0.131591	0.128922	0.241900	0.027983	0.155325	0.314280	0.131591	
9272000	0.879386	1	0.125660	0.258953	0.039070	0.154536	0.292899	0.128883	0.125660	0.258953	0.039070	0.154536	0.292899	0.128883	0.125660	0.258953	0.039070	0.154536	0.292899	0.128883	0.125660	0.258953	0.039070	0.154536	0.292899	0.128883	
9273000	0.879386	1	0.130062	0.236918	0.045707	0.163924	0.290360	0.133028	0.130062	0.236918	0.045707	0.163924	0.290360	0.133028	0.130062	0.236918	0.045707	0.163924	0.290360	0.133028	0.130062	0.236918	0.045707	0.163924	0.290360	0.133028	
9274000	0.879386	1	0.112243	0.236632	0.036173	0.156622	0.303681	0.154649	0.112243	0.236632	0.036173	0.156622	0.303681	0.154649	0.112243	0.236632	0.036173	0.156622	0.303681	0.154649	0.112243	0.236632	0.036173	0.156622	0.303681	0.154649	
9275000	0.879386	1	0.112488	0.239664	0.048200	0.152166	0.326029	0.121452	0.112488	0.239664	0.048200	0.152166	0.326029	0.121452	0.112488	0.239664	0.048200	0.152166	0.326029	0.121452	0.112488	0.239664	0.048200	0.152166	0.326029	0.121452	
9276000	0.879386	1	0.135639	0.251377	0.039029	0.139681	0.299522	0.134753	0.135639	0.251377	0.039029	0.139681	0.299522	0.134753	0.135639	0.251377	0.039029	0.139681	0.299522	0.134753	0.135639	0.251377	0.039029	0.139681	0.299522	0.134753	
9277000	0.879386	1	0.136911	0.246779	0.032706	0.163136	0.304131	0.116336	0.136911	0.246779	0.032706	0.163136	0.304131	0.116336	0.136911	0.246779	0.032706	0.163136	0.304131	0.116336	0.136911	0.246779	0.032706	0.163136	0.304131	0.116336	
9278000	0.879386	1	0.117772	0.210606	0.041644	0.179762	0.337859	0.112358	0.117772	0.210606	0.041644	0.179762	0.337859	0.112358	0.117772	0.210606	0.041644	0.179762	0.337859	0.112358	0.117772	0.210606	0.041644	0.179762	0.337859	0.112358	
9279000	0.879386	1	0.104321	0.213861	0.053142	0.162937	0.329203	0.136537	0.104321	0.213861	0.053142	0.162937	0.329203	0.136537	0.104321	0.213861	0.053142	0.162937	0.329203	0.136537	0.104321	0.213861	0.053142	0.162937	0.329203	0.136537	
9280000	0.879386	1	0.135186	0.208266	0.032307	0.153508	0.322509	0.148224	0.135186	0.208266	0.032307	0.153508	0.322509	0.148224	0.135186	0.208266	0.032307	0.153508	0.322509	0.148224	0.135186	0.208266	0.032307	0.153508	0.322509	0.148224	
9281000	0.879386	1	0.135516	0.272248	0.035808	0.100908	0.268431	0.187090	0.135516	0.272248	0.035808	0.100908	0.268431	0.187090	0.135516	0.272248	0.035808	0.100908	0.268431	0.187090	0.135516	0.272248	0.035808	0.100908	0.268431	0.187090	
9282000	0.879386	1	0.111372	0.235106	0.044725	0.130082	0.301977	0.176739	0.111372	0.235106	0.044725	0.130082	0.301977	0.176739	0.111372	0.235106	0.044725	0.130082	0.301977	0.176739	0.111372	0.235106	0.044725	0.130082	0.301977	0.176739	
9283000	0.879386	1	0.138935	0.233710	0.032309	0.148694	0.295318	0.151033	0.138935	0.233710	0.032309	0.148694	0.295318	0.151033	0.138935	0.233710	0.032309	0.148694	0.295318	0.151033	0.138935	0.233710	0.032309	0.148694	0.295318	0.151033	
9284000	0.879386	1	0.118665	0.270271	0.034542	0.156791	0.285691	0.134040	0.118665	0.270271	0.034542	0.156791	0.285691	0.134040	0.118665	0.270271	0.034542	0.156791	0.285691	0.134040	0.118665	0.270271	0.034542	0.156791	0.285691	0.134040	
9285000	0.879386	1	0.139662	0.222408	0.045105	0.141582	0.302904	0.148340	0.139662	0.222408	0.045105	0.141582	0.302904	0.148340	0.139662	0.222408	0.045105	0.141582	0.302904	0.148340	0.139662	0.222408	0.045105	0.141582	0.302904	0.148340	
9286000	0.879386	1	0.128743	0.270621	0.030179	0.137238	0.299064	0.134155	0.128743	0.270621	0.030179	0.137238	0.299064	0.134155	0.128743	0.270621	0.030179	0.137238	0.299064	0.134155	0.128743	0.270621	0.030179	0.137238	0.299064	0.134155	
9287000	0.879386	1	0.106860	0.261490	0.041481	0.202860	0.259193	0.128116	0.106860	0.261490	0.041481	0.202860	0.259193	0.128116	0.106860	0.261490	0.041481	0.202860	0.259193	0.128116	0.106860	0.261490	0.041481	0.202860	0.259193	0.128116	
9288000	0.879386	1	0.124423	0.247217	0.026623	0.164334	0.323384	0.114018	0.124423	0.247217	0.026623	0.164334	0.323384	0.114018	0.124423	0.247217	0.026623	0.164334	0.323384	0.114018	0.124423	0.247217	0.026623	0.164334	0.323384	0.114018	
9289000	0.879386	1	0.131930	0.246547	0.036565	0.158544	0.250041	0.176373	0.131930	0.246547	0.036565	0.158544	0.250041	0.176373	0.131930	0.246547	0.036565	0.158544	0.250041	0.176373	0.131930	0.246547	0.036565	0.158544	0.250041	0.176373	
9290000	0.879386	1	0.138354	0.250689	0.038594	0.147356	0.277569	0.147438	0.138354	0.250689	0.038594	0.147356	0.277569	0.147438	0.138354	0.250689	0.038594	0.147356	0.277569	0.147438	0.138354	0.250689	0.038594	0.147356	0.277569	0.147438	
9291000	0.879386	1	0.101269	0.278720	0.036034	0.162637	0.263620	0.157720	0.101269	0.278720	0.036034	0.162637	0.263620	0.157720	0.101269	0.278720	0.036034	0.162637	0.263620	0.157720	0.101269	0.278720	0.036034	0.162637	0.263620	0.157720	
9292000	0.879386	1	0.131070	0.228445	0.045413	0.140378	0.291778	0.162916	0.131070	0.228445	0.045413	0.140378	0.291778	0.162916	0.131070	0.228445	0.045413	0.140378	0.291778	0.162916	0.131070	0.228445	0.045413	0.140378	0.291778	0.162916	
9293000	0.879386	1	0.138136	0.234165	0.034036	0.169426	0.277940	0.146297	0.138136	0.234165	0.034036	0.169426	0.277940	0.146297	0.138136	0.234165	0.034036	0.169426	0.277940	0.146297	0.138136	0.234165	0.034036	0.169426	0.277940	0.146297	
9294000	0.879386	1	0.162962	0.236196	0.040455	0.134962	0.291453	0.133971	0.162962	0.236196	0.040455	0.134962	0.291453	0.133971	0.162962	0.236196	0.040455	0.134962	0.291453	0.133971	0.162962	0.236196	0.040455	0.134962	0.291453	0.133971	
9295000	0.879386	1	0.103495	0.257610	0.046854	0.142856	0.327437	0.121747	0.103495	0.257610	0.046854	0.142856	0.327437	0.121747	0.103495	0.257610	0.046854	0.142856	0.327437	0.121747	0.103495	0.257610	0.046854	0.142856	0.327437	0.121747	
9296000	0.879386	1	0.118554	0.261457	0.052421	0.142318	0.260749	0.164503	0.118554	0.261457	0.052421	0.142318	0.260749	0.164503	0.118554	0.261457	0.052421	0.142318	0.260749	0.164503	0.118554	0.261457	0.052421	0.142318	0.260749	0.164503	
9297000	0.879386	1	0.131906	0.253049	0.039961	0.137618	0.303619	0.133847	0.131906	0.253049	0.039961	0.137618	0.303619	0.133847	0.131906	0.253049	0.039961	0.137618	0.303619	0.133847	0.131906	0.253049	0.039961	0.137618	0.303619	0.133847	
9298000	0.879386	1	0.116048	0.255359	0.041525	0.156780	0.304929	0.125360	0.116048	0.255359	0.041525	0.156780	0.304929	0.125360	0.116048	0.255359	0.041525	0.156780	0.304929	0.125360	0.116048	0.255359	0.041525	0.156780	0.304929	0.125360	
9299000	0.879386	1	0.113044	0.282171	0.035043	0.149011	0.297387	0.123345	0.113044	0.282171	0.035043	0.149011	0.297387	0.123345	0.113044	0.282171	0.035043	0.149011	0.297387	0.123345	0.113044	0.282171	0.035043	0.149011	0.297387	0.123345	
9300000	0.879386	1	0.112081	0.260539	0.035404	0.128635	0.305530	0.157811	0.112081	0.260539	0.035404	0.128635	0.305530	0.157811	0.112081	0.260539	0.035404	0.128635	0.305530	0.157811	0.112081	0.260539	0.035404	0.128635	0.305530	0.157811	
9301000	0.879386	1	0.155983	0.275473	0.030388	0.135483	0.268429	0.134244	0.155983	0.275473	0.030388	0.135483	0.268429	0.134244	0.155983	0.275473	0.030388	0.135483	0.268429	0.134244	0.155983	0.275473	0.030388	0.135483	0.268429	0.134244	
9302000	0.879386	1	0.141916	0.238371	0.047096	0.156662	0.305143	0.110812	0.141916	0.238371	0.047096	0.156662	0.305143	0.110812	0.141916	0.238371	0.047096	0.156662	0.305143	0.110812	0.141916	0.238371	0.047096	0.156662	0.305143	0.110812	
9303000	0.879386	1	0.116870	0.215673	0.039392	0.121104	0.349329	0.157632	0.116870	0.215673	0.039392	0.121104	0.349329	0.157632	0.116870	0.215673	0.039392	0.121104	0.349329	0.157632	0.116870	0.215673	0.039392	0.121104	0.349329	0.157632	
